
[00:00:00.000 --> 00:00:04.100]  今次是天父賜給我們安靜的吩咐
[00:01:24.820 --> 00:01:26.820]  這間公司破產
[00:01:26.820 --> 00:01:28.820]  曾經是美國歷史上
[00:01:28.820 --> 00:01:30.820]  最大的破產案
[00:01:30.820 --> 00:01:32.820]  並且揭露出
[00:01:32.820 --> 00:01:34.820]  全球的五大審計會計事務所
[00:01:34.820 --> 00:01:36.820]  安特遜會計事務所
[00:01:36.820 --> 00:01:38.820]  有審計上的失誤
[00:01:38.820 --> 00:01:40.820]  這種醜聞
[00:01:40.820 --> 00:01:42.820]  簡單來說是因為
[00:01:42.820 --> 00:01:44.820]  這個公司管治的團隊
[00:01:44.820 --> 00:01:46.820]  利用了一些會計上規範的漏洞
[00:01:46.820 --> 00:01:48.820]  以及用一些低劣的會計報告
[00:01:48.820 --> 00:01:50.820]  來掩蓋
[00:01:50.820 --> 00:01:52.820]  公司在一些事情上的失敗
[00:01:52.820 --> 00:01:54.820]  帶來了數十億美元的債務
[00:01:54.820 --> 00:01:56.820]  並且
[00:01:56.820 --> 00:01:58.820]  他們向這間安特遜的事務所
[00:01:58.820 --> 00:02:00.820]  施加壓力
[00:02:00.820 --> 00:02:02.820]  使他們忽視這些問題
[00:02:02.820 --> 00:02:04.820]  連串的貪污舞弊
[00:02:04.820 --> 00:02:06.820]  不單止帶來了企業的倒閉
[00:02:06.820 --> 00:02:08.820]  也都是
[00:02:08.820 --> 00:02:10.820]  公司破產之後
[00:02:10.820 --> 00:02:12.820]  那些投資者
[00:02:12.820 --> 00:02:14.820]  向法院提出
[00:02:14.820 --> 00:02:16.820]  高達400億美元的訴訟
[00:02:16.820 --> 00:02:18.820]  公司的股價
[00:02:18.820 --> 00:02:20.820]  由2000年的時候
[00:02:20.820 --> 00:02:22.820]  每股90.75美元
[00:02:22.820 --> 00:02:24.820]  跌到
[00:02:24.820 --> 00:02:26.820]  2001年11月底
[00:02:26.820 --> 00:02:28.820]  不到1美元
[00:02:28.820 --> 00:02:30.820]  那你說這件事情
[00:02:30.820 --> 00:02:32.820]  和大家有什麼關係呢
[00:02:32.820 --> 00:02:34.820]  原來這間安農
[00:02:34.820 --> 00:02:36.820]  安王的創辦人
[00:02:36.820 --> 00:02:38.820]  是一個基督徒
[00:02:38.820 --> 00:02:40.820]  而且是一個
[00:02:40.820 --> 00:02:42.820]  在人前人後都顯得
[00:02:42.820 --> 00:02:44.820]  非常敬虔
[00:02:44.820 --> 00:02:46.820]  向傳媒和不同的人
[00:02:46.820 --> 00:02:48.820]  去談論基督教信仰
[00:02:48.820 --> 00:02:50.820]  如何貫徹在
[00:02:50.820 --> 00:02:52.820]  自己的生命
[00:02:52.820 --> 00:02:54.820]  自己的事業當中的一個人
[00:02:54.820 --> 00:02:56.820]  Kenneth Lay
[00:02:56.820 --> 00:02:58.820]  他在總部的大堂入口
[00:02:58.820 --> 00:03:00.820]  貼上了聖經金句
[00:03:00.820 --> 00:03:02.820]  他每年捐錢
[00:03:02.820 --> 00:03:04.820]  或者奉獻給教會的數目
[00:03:04.820 --> 00:03:06.820]  是非常龐大
[00:03:06.820 --> 00:03:08.820]  他在整個
[00:03:08.820 --> 00:03:10.820]  事件發生之後
[00:03:10.820 --> 00:03:12.820]  他依然很堅持自己是一個有誠信的人
[00:03:12.820 --> 00:03:14.820]  他有一段說話
[00:03:14.820 --> 00:03:16.820]  他說我將我的一生
[00:03:16.820 --> 00:03:18.820]  生活方式為了確保我永遠
[00:03:18.820 --> 00:03:20.820]  不會違反任何的法律
[00:03:20.820 --> 00:03:22.820]  我當然不會犯刑法
[00:03:22.820 --> 00:03:24.820]  而且我由始至終都認為
[00:03:24.820 --> 00:03:26.820]  對我來說最重要的是
[00:03:26.820 --> 00:03:28.820]  誠信是品格
[00:03:28.820 --> 00:03:30.820]  是我的價值觀念
[00:03:30.820 --> 00:03:32.820]  當他要面對審訊的時候
[00:03:32.820 --> 00:03:34.820]  他說我不怕坐牢
[00:03:34.820 --> 00:03:36.820]  因為我知道
[00:03:36.820 --> 00:03:38.820]  我並沒有犯任何的罪
[00:03:38.820 --> 00:03:40.820]  我沒有做任何的錯事
[00:03:40.820 --> 00:03:42.820]  我也相信我的上帝會讓我
[00:03:42.820 --> 00:03:44.820]  通過了這個難關
[00:03:44.820 --> 00:03:46.820]  他有沒有通過這個難關呢
[00:03:46.820 --> 00:03:48.820]  在審訊還沒有完結的時候
[00:03:48.820 --> 00:03:50.820]  其實他已經
[00:03:50.820 --> 00:03:52.820]  離開了這個塵世
[00:03:52.820 --> 00:03:54.820]  不單止在美國
[00:03:54.820 --> 00:03:56.820]  其實在香港
[00:03:56.820 --> 00:03:58.820]  我們不時都會聽到
[00:03:58.820 --> 00:04:00.820]  一些很出名的基督徒
[00:04:00.820 --> 00:04:02.820]  一些可能有錢有權有名有利的人士
[00:04:02.820 --> 00:04:04.820]  都是犯了一些
[00:04:04.820 --> 00:04:06.820]  很重大的錯誤
[00:04:06.820 --> 00:04:08.820]  2017年的時候
[00:04:08.820 --> 00:04:10.820]  香港某一個很著名的珠寶集團的主席
[00:04:10.820 --> 00:04:12.820]  都因為多年去
[00:04:12.820 --> 00:04:14.820]  虧空公款而被判入獄
[00:04:14.820 --> 00:04:16.820]  而傳媒也披露
[00:04:16.820 --> 00:04:18.820]  這個主席向來
[00:04:18.820 --> 00:04:20.820]  是某間教會的資深會友
[00:04:20.820 --> 00:04:22.820]  長年累月
[00:04:22.820 --> 00:04:24.820]  去帶領小組
[00:04:24.820 --> 00:04:26.820]  擔任主學的導師
[00:04:26.820 --> 00:04:28.820]  多年
[00:04:28.820 --> 00:04:30.820]  這些例子都向我們
[00:04:30.820 --> 00:04:32.820]  去顯示去揭露一件事情
[00:04:32.820 --> 00:04:34.820]  是我們不能不提防的
[00:04:34.820 --> 00:04:36.820]  就是我們可以
[00:04:36.820 --> 00:04:38.820]  長年累月
[00:04:38.820 --> 00:04:40.820]  沒有聽清楚
[00:04:40.820 --> 00:04:42.820]  神給我們的誡命
[00:04:42.820 --> 00:04:44.820]  沒有去遵行
[00:04:44.820 --> 00:04:46.820]  沒有看到我們生命
[00:04:46.820 --> 00:04:48.820]  落在罪的光景裏面
[00:04:48.820 --> 00:04:50.820]  而依然自以為義
[00:04:50.820 --> 00:04:52.820]  自以為有誠信和公正
[00:04:52.820 --> 00:04:54.820]  這個墮陷
[00:04:54.820 --> 00:04:56.820]  是非常之嚴重
[00:04:56.820 --> 00:04:58.820]  也是今天我們所讀的舊約和新約的經文
[00:04:58.820 --> 00:05:00.820]  要向我們發出的警誡
[00:05:00.820 --> 00:05:02.820]  從這兩段經文裏面
[00:05:02.820 --> 00:05:04.820]  我希望大家抓住三個重點
[00:05:04.820 --> 00:05:06.820]  第一
[00:05:06.820 --> 00:05:08.820]  我們聽從神
[00:05:08.820 --> 00:05:10.820]  我們要抓緊時機
[00:05:10.820 --> 00:05:12.820]  你要聽
[00:05:12.820 --> 00:05:14.820]  但你要抓住時機去回應
[00:05:14.820 --> 00:05:16.820]  去進行
[00:05:16.820 --> 00:05:18.820]  第二
[00:05:18.820 --> 00:05:20.820]  在新約裏面耶穌是說比喻
[00:05:20.820 --> 00:05:22.820]  去解釋為什麼用比喻的方法
[00:05:22.820 --> 00:05:24.820]  比喻其實是一個試金石
[00:05:24.820 --> 00:05:26.820]  是要去測驗我們是否有心去聽從
[00:05:26.820 --> 00:05:28.820]  第三
[00:05:28.820 --> 00:05:30.820]  比喻
[00:05:30.820 --> 00:05:32.820]  不明白
[00:05:32.820 --> 00:05:34.820]  所以要做些什麼
[00:05:34.820 --> 00:05:36.820]  我們要求民主
[00:05:36.820 --> 00:05:38.820]  使我們成為一群不同的人
[00:05:38.820 --> 00:05:40.820]  我們成為門徒
[00:05:40.820 --> 00:05:42.820]  而不是群眾
[00:05:42.820 --> 00:05:44.820]  我們從這三方面
[00:05:44.820 --> 00:05:46.820]  去看這兩段經文
[00:05:46.820 --> 00:05:48.820]  我請大家先翻開舊約聖經
[00:05:48.820 --> 00:05:50.820]  第六章的地方
[00:05:50.820 --> 00:05:52.820]  第六章最難解的地方
[00:05:52.820 --> 00:05:54.820]  自然是第九第十節的地方
[00:05:54.820 --> 00:05:56.820]  聖經第六章
[00:05:56.820 --> 00:05:58.820]  的九到十節
[00:05:58.820 --> 00:06:00.820]  當神去呼召
[00:06:00.820 --> 00:06:02.820]  而以賽亞回應
[00:06:02.820 --> 00:06:04.820]  去承擔先知的使命的時候
[00:06:04.820 --> 00:06:06.820]  神就吩咐以賽亞
[00:06:06.820 --> 00:06:08.820]  你去告訴者子民
[00:06:08.820 --> 00:06:10.820]  說你們聽了又聽
[00:06:10.820 --> 00:06:12.820]  卻不明白
[00:06:12.820 --> 00:06:14.820]  看了又看卻不曉得
[00:06:14.820 --> 00:06:16.820]  你要使者子民的心思
[00:06:16.820 --> 00:06:18.820]  遲鈍
[00:06:18.820 --> 00:06:20.820]  耳朵不靈
[00:06:20.820 --> 00:06:22.820]  眼睛昏暗
[00:06:22.820 --> 00:06:24.820]  免得他們眼睛看見耳朵聽見
[00:06:24.820 --> 00:06:26.820]  心裡明白
[00:06:26.820 --> 00:06:28.820]  回轉過來得到醫治
[00:06:28.820 --> 00:06:30.820]  這個經文給我們一個難題
[00:06:30.820 --> 00:06:32.820]  我們從來都覺得上帝
[00:06:32.820 --> 00:06:34.820]  向人說話是要使人明白的
[00:06:34.820 --> 00:06:36.820]  但為什麼在這裡
[00:06:36.820 --> 00:06:38.820]  神透過先知
[00:06:38.820 --> 00:06:40.820]  向以色人發出
[00:06:40.820 --> 00:06:42.820]  警告的訊息
[00:06:42.820 --> 00:06:44.820]  卻是要他們不能夠聽明白
[00:06:44.820 --> 00:06:46.820]  叫他們不能夠得救
[00:06:46.820 --> 00:06:48.820]  我們如果留心去讀
[00:06:48.820 --> 00:06:50.820]  以賽亞書的時候
[00:06:50.820 --> 00:06:52.820]  你會留意到
[00:06:52.820 --> 00:06:54.820]  由第一章的第三節
[00:06:54.820 --> 00:06:56.820]  到四十二章的地方
[00:06:56.820 --> 00:06:58.820]  都一路強調著聽
[00:06:58.820 --> 00:07:00.820]  看,要明白和曉得
[00:07:00.820 --> 00:07:02.820]  聖經的重複出現
[00:07:02.820 --> 00:07:04.820]  而且其中一段很重要的
[00:07:04.820 --> 00:07:06.820]  我請大家留心
[00:07:06.820 --> 00:07:10.820]  在以賽亞書第四十二章
[00:07:10.820 --> 00:07:12.820]  的這段經文
[00:07:12.820 --> 00:07:14.820]  聖經那裡說
[00:07:14.820 --> 00:07:16.820]  聾子你們要聽
[00:07:16.820 --> 00:07:18.820]  乞子你們要留心去看
[00:07:18.820 --> 00:07:20.820]  有誰比我的僕人更乞呢
[00:07:20.820 --> 00:07:22.820]  有誰比我所猜派的使者更聾呢
[00:07:22.820 --> 00:07:24.820]  有誰乞眼好像
[00:07:24.820 --> 00:07:26.820]  那個跟我納藥的呢
[00:07:26.820 --> 00:07:28.820]  有誰乞眼好像耶和華的僕人呢
[00:07:28.820 --> 00:07:30.820]  為什麼他們會乞眼
[00:07:30.820 --> 00:07:32.820]  因為你們看見許多的事
[00:07:32.820 --> 00:07:34.820]  卻沒有留心
[00:07:34.820 --> 00:07:36.820]  耳朵開著
[00:07:36.820 --> 00:07:38.820]  卻沒有聽見
[00:07:38.820 --> 00:07:40.820]  上帝將律法去教導他們的子民
[00:07:40.820 --> 00:07:42.820]  讓他們知道
[00:07:42.820 --> 00:07:44.820]  如何在所賜給他們的
[00:07:44.820 --> 00:07:46.820]  應許之律裡面
[00:07:46.820 --> 00:07:48.820]  可以安樂為業
[00:07:48.820 --> 00:07:50.820]  並且透過謹守進行上帝的律法
[00:07:50.820 --> 00:07:52.820]  去顯明他們在一個祭司的角度
[00:07:52.820 --> 00:07:54.820]  在萬民當中
[00:07:54.820 --> 00:07:56.820]  去見證上帝
[00:07:56.820 --> 00:07:58.820]  他們卻忽視上帝的律法
[00:07:58.820 --> 00:08:00.820]  沒有去謹守進行
[00:08:00.820 --> 00:08:02.820]  以至上帝的審判
[00:08:02.820 --> 00:08:04.820]  要臨到
[00:08:04.820 --> 00:08:06.820]  靈姐妹當我們讀耳塞書
[00:08:06.820 --> 00:08:08.820]  將這段難解的經文的時候
[00:08:08.820 --> 00:08:10.820]  我們要明白
[00:08:10.820 --> 00:08:12.820]  以至有人遭到審判
[00:08:12.820 --> 00:08:14.820]  首先是因為他們不肯聽從律法
[00:08:14.820 --> 00:08:16.820]  他們不願意去看清
[00:08:16.820 --> 00:08:18.820]  自己在屬靈上敗壞的事實
[00:08:18.820 --> 00:08:20.820]  我們知道我們的神
[00:08:20.820 --> 00:08:22.820]  是不輕而發怒
[00:08:22.820 --> 00:08:24.820]  當他發怒的時候
[00:08:24.820 --> 00:08:26.820]  他也不是發洩情緒
[00:08:26.820 --> 00:08:28.820]  而是為了去潔淨他的子民
[00:08:28.820 --> 00:08:30.820]  使他們脫離罪惡
[00:08:30.820 --> 00:08:32.820]  得到更生
[00:08:32.820 --> 00:08:34.820]  為這個緣故
[00:08:34.820 --> 00:08:36.820]  他要按自己所定的時候
[00:08:36.820 --> 00:08:38.820]  去進行審判
[00:08:38.820 --> 00:08:40.820]  神並不會長久地
[00:08:40.820 --> 00:08:42.820]  去洗贖神的子民
[00:08:42.820 --> 00:08:44.820]  聽不到他的訊息
[00:08:44.820 --> 00:08:46.820]  看不到他的作為
[00:08:46.820 --> 00:08:48.820]  而是在耳塞先知所宣告這個訊息的時候
[00:08:48.820 --> 00:08:50.820]  時候已經滿了
[00:08:50.820 --> 00:08:52.820]  那個審判是必須要臨到
[00:08:52.820 --> 00:08:54.820]  以至更生
[00:08:54.820 --> 00:08:56.820]  是可以彰顯出來
[00:08:56.820 --> 00:08:58.820]  而先知的訊息
[00:08:58.820 --> 00:09:00.820]  是使後來的人
[00:09:00.820 --> 00:09:02.820]  去紀念這一段說話的時候
[00:09:02.820 --> 00:09:04.820]  是明白到為什麼他們會
[00:09:04.820 --> 00:09:06.820]  亡國和地老
[00:09:06.820 --> 00:09:08.820]  弟兄姊妹,上帝的教訓
[00:09:08.820 --> 00:09:10.820]  是明明白白
[00:09:10.820 --> 00:09:12.820]  清清楚楚的
[00:09:12.820 --> 00:09:14.820]  在李美記的第十八章裏面
[00:09:14.820 --> 00:09:16.820]  有一段這樣的經文
[00:09:16.820 --> 00:09:18.820]  神吩咐以色人
[00:09:18.820 --> 00:09:20.820]  要遵守他的律例典章
[00:09:20.820 --> 00:09:22.820]  不可以行那些可憎的事
[00:09:22.820 --> 00:09:24.820]  那些以前被趕走的
[00:09:24.820 --> 00:09:26.820]  迦南人就因為做了可憎的事
[00:09:26.820 --> 00:09:28.820]  以至地被玷污
[00:09:28.820 --> 00:09:30.820]  他們被套出去
[00:09:30.820 --> 00:09:32.820]  神去提醒以色人
[00:09:32.820 --> 00:09:34.820]  你們不要玷污這個地
[00:09:34.820 --> 00:09:36.820]  否則地就會把你們套出去
[00:09:36.820 --> 00:09:38.820]  好像以前
[00:09:38.820 --> 00:09:40.820]  套出那些國民一樣
[00:09:40.820 --> 00:09:42.820]  上帝的吩咐
[00:09:42.820 --> 00:09:44.820]  是清楚的
[00:09:44.820 --> 00:09:46.820]  上帝的提醒
[00:09:46.820 --> 00:09:48.820]  上帝的警誡
[00:09:48.820 --> 00:09:50.820]  是很清楚的
[00:09:50.820 --> 00:09:52.820]  向以色人顯明出來
[00:09:52.820 --> 00:09:54.820]  上帝亦都在
[00:09:54.820 --> 00:09:56.820]  《生命記》裏面提到
[00:09:56.820 --> 00:09:58.820]  你們去到被你們違約的地方裏面
[00:09:58.820 --> 00:10:00.820]  當你們拜偶像的時候
[00:10:00.820 --> 00:10:02.820]  惹上帝發怒的時候
[00:10:02.820 --> 00:10:04.820]  你們要知道
[00:10:04.820 --> 00:10:06.820]  你們不能夠長久在地上
[00:10:06.820 --> 00:10:08.820]  必會被滅絕
[00:10:08.820 --> 00:10:10.820]  而且
[00:10:10.820 --> 00:10:12.820]  那個預言很清楚
[00:10:12.820 --> 00:10:14.820]  你們會散開在萬民當中
[00:10:14.820 --> 00:10:16.820]  在他領你們去到萬國裏面
[00:10:16.820 --> 00:10:18.820]  而你們剩下的人數很少
[00:10:18.820 --> 00:10:20.820]  不過
[00:10:20.820 --> 00:10:22.820]  有一個指望
[00:10:22.820 --> 00:10:24.820]  但是你們在那裏的時候
[00:10:24.820 --> 00:10:26.820]  如果你們盡心去尋求耶和華的神
[00:10:26.820 --> 00:10:28.820]  盡心盡性去尋求祂的時候
[00:10:28.820 --> 00:10:30.820]  就必尋見耶和華的神
[00:10:30.820 --> 00:10:32.820]  原來是有憐憫的神
[00:10:32.820 --> 00:10:34.820]  祂總不撇下你
[00:10:34.820 --> 00:10:36.820]  不滅絕你
[00:10:36.820 --> 00:10:38.820]  不忘記祂起誓
[00:10:38.820 --> 00:10:40.820]  和你們列祖所立的約
[00:10:40.820 --> 00:10:42.820]  弟兄姊妹
[00:10:42.820 --> 00:10:44.820]  這就是以色列才宣告的訊息的背景
[00:10:46.820 --> 00:10:48.820]  在十一到十三節裏面
[00:10:48.820 --> 00:10:50.820]  耳在耳聽到
[00:10:50.820 --> 00:10:52.820]  我要宣告一個這樣的訊息
[00:10:52.820 --> 00:10:54.820]  他當然盼望
[00:10:54.820 --> 00:10:56.820]  那要直到何時呢
[00:10:56.820 --> 00:10:58.820]  他就問神
[00:10:58.820 --> 00:11:00.820]  然後神就回答
[00:11:00.820 --> 00:11:02.820]  直到城鎮荒涼無人居住
[00:11:02.820 --> 00:11:04.820]  房屋空置無人
[00:11:04.820 --> 00:11:06.820]  地土荒廢廢棄荒涼
[00:11:06.820 --> 00:11:08.820]  耶和華要把人遷到遠方
[00:11:08.820 --> 00:11:10.820]  在境裏面必有很多的土地被撇下
[00:11:10.820 --> 00:11:12.820]  境裏面如果剩下的
[00:11:12.820 --> 00:11:14.820]  只有十分之一的人
[00:11:14.820 --> 00:11:16.820]  要被削滅
[00:11:16.820 --> 00:11:18.820]  但是正如栗樹和象樹
[00:11:18.820 --> 00:11:20.820]  雖然被砍下
[00:11:20.820 --> 00:11:22.820]  樹的榆幹還是留在那裏
[00:11:22.820 --> 00:11:24.820]  這個聖潔的苗裔就是這個國的榆幹
[00:11:24.820 --> 00:11:26.820]  弟兄姊妹
[00:11:26.820 --> 00:11:28.820]  考考你們聖經的知識
[00:11:28.820 --> 00:11:30.820]  記不記得
[00:11:30.820 --> 00:11:32.820]  以色列人猶太人
[00:11:32.820 --> 00:11:34.820]  猶太國去亡國之後
[00:11:34.820 --> 00:11:36.820]  幾多年之後被老歸回
[00:11:36.820 --> 00:11:38.820]  七十年
[00:11:38.820 --> 00:11:40.820]  七十年是怎樣計出來的
[00:11:40.820 --> 00:11:42.820]  為什麼是七十年
[00:11:44.820 --> 00:11:46.820]  以色列人在進入英雄之地的時候
[00:11:46.820 --> 00:11:48.820]  他們應該每逢七年
[00:11:48.820 --> 00:11:50.820]  在最後一年的時候
[00:11:50.820 --> 00:11:52.820]  就要守安息年
[00:11:52.820 --> 00:11:54.820]  是不是
[00:11:54.820 --> 00:11:56.820]  在《利美記》裏面很清楚的說
[00:11:56.820 --> 00:11:58.820]  如果以色列人不守安息年的時候
[00:11:58.820 --> 00:12:00.820]  上帝要使這個土地
[00:12:00.820 --> 00:12:02.820]  得到休息
[00:12:02.820 --> 00:12:04.820]  就必須要補償
[00:12:04.820 --> 00:12:06.820]  以色列人
[00:12:06.820 --> 00:12:08.820]  有七十次
[00:12:08.820 --> 00:12:10.820]  沒有守安息年
[00:12:10.820 --> 00:12:12.820]  所以他們要用七十年
[00:12:12.820 --> 00:12:14.820]  他們的土地要荒廢
[00:12:14.820 --> 00:12:16.820]  他們要被老
[00:12:16.820 --> 00:12:18.820]  去到他鄉
[00:12:18.820 --> 00:12:20.820]  讓這個地得到安息
[00:12:20.820 --> 00:12:22.820]  其實這個不只是地得到安息
[00:12:22.820 --> 00:12:24.820]  而是上帝
[00:12:24.820 --> 00:12:26.820]  要去指出
[00:12:26.820 --> 00:12:28.820]  這班人
[00:12:28.820 --> 00:12:30.820]  七十乘七這麼多年以來
[00:12:30.820 --> 00:12:32.820]  都沒有聽從耶和華的吩咐
[00:12:32.820 --> 00:12:34.820]  沒有去緊守
[00:12:34.820 --> 00:12:36.820]  進行他的律例
[00:12:36.820 --> 00:12:38.820]  在《西約聖經》裏面
[00:12:38.820 --> 00:12:40.820]  當門徒問耶穌
[00:12:40.820 --> 00:12:42.820]  我們要如少紀一次
[00:12:42.820 --> 00:12:44.820]  耶穌怎樣回答
[00:12:44.820 --> 00:12:46.820]  七十個七次
[00:12:46.820 --> 00:12:48.820]  上帝
[00:12:48.820 --> 00:12:50.820]  不輕易發牢
[00:12:50.820 --> 00:12:52.820]  但是他所說的話
[00:12:52.820 --> 00:12:54.820]  必然會成就
[00:12:54.820 --> 00:12:56.820]  所以我們聽從神
[00:12:56.820 --> 00:12:58.820]  就要抓緊時機
[00:12:58.820 --> 00:13:00.820]  不要不斷拖延下去
[00:13:00.820 --> 00:13:02.820]  以為覺得不要緊
[00:13:02.820 --> 00:13:04.820]  上帝總會繼續向我施恩憐憫
[00:13:04.820 --> 00:13:06.820]  總會給我們機會
[00:13:06.820 --> 00:13:08.820]  我就繼續在罪惡裏面生活
[00:13:08.820 --> 00:13:10.820]  而不需要去認罪悔改
[00:13:10.820 --> 00:13:12.820]  弟兄姊妹
[00:13:12.820 --> 00:13:14.820]  剛才說到
[00:13:14.820 --> 00:13:16.820]  Enron的主席
[00:13:16.820 --> 00:13:18.820]  創辦人身上所發生的事情
[00:13:18.820 --> 00:13:20.820]  都可以發生在你和我
[00:13:20.820 --> 00:13:22.820]  每一個人的身上
[00:13:22.820 --> 00:13:24.820]  而上帝
[00:13:24.820 --> 00:13:26.820]  是這麼著緊他的指紋
[00:13:26.820 --> 00:13:28.820]  要在萬國當中
[00:13:28.820 --> 00:13:30.820]  成為聖潔的苗裔
[00:13:30.820 --> 00:13:32.820]  要見證他是那位
[00:13:32.820 --> 00:13:34.820]  聖潔的上帝
[00:13:34.820 --> 00:13:36.820]  上帝是輕慢不得力
[00:13:36.820 --> 00:13:38.820]  輕慢不得力
[00:13:38.820 --> 00:13:40.820]  而我們緊緊抓住這個訊息
[00:13:40.820 --> 00:13:42.820]  留心去回應
[00:13:42.820 --> 00:13:44.820]  上帝的道理
[00:13:44.820 --> 00:13:46.820]  這是以賽亞書給我們一個很重要的訊息
[00:13:46.820 --> 00:13:48.820]  從以賽亞書
[00:13:48.820 --> 00:13:50.820]  舊約的聖經去到新約
[00:13:50.820 --> 00:13:52.820]  我們揭去馬太福音第十三章
[00:13:52.820 --> 00:13:54.820]  好不好
[00:13:54.820 --> 00:13:56.820]  我們留心到耶穌是用
[00:13:56.820 --> 00:13:58.820]  以賽亞書這段經文去回答
[00:13:58.820 --> 00:14:00.820]  門徒的問題
[00:14:00.820 --> 00:14:02.820]  門徒的問題是
[00:14:02.820 --> 00:14:04.820]  為什麼耶穌你要用比喻
[00:14:04.820 --> 00:14:06.820]  去向這些百姓
[00:14:06.820 --> 00:14:08.820]  去說話呢
[00:14:08.820 --> 00:14:10.820]  耶穌就說
[00:14:10.820 --> 00:14:12.820]  我用比喻第十三節
[00:14:12.820 --> 00:14:14.820]  我用比喻對他們說
[00:14:14.820 --> 00:14:16.820]  因為他們
[00:14:16.820 --> 00:14:18.820]  看卻看不見
[00:14:18.820 --> 00:14:20.820]  聽也聽不到也不明白
[00:14:20.820 --> 00:14:22.820]  以賽亞的寓言
[00:14:22.820 --> 00:14:24.820]  正要應驗
[00:14:24.820 --> 00:14:26.820]  在他們的身上
[00:14:26.820 --> 00:14:28.820]  他們看也看不見
[00:14:28.820 --> 00:14:30.820]  聽也聽不明白
[00:14:30.820 --> 00:14:32.820]  其實比喻是一個試金石
[00:14:32.820 --> 00:14:34.820]  我相信在聖經裡面
[00:14:34.820 --> 00:14:36.820]  耶穌基督的教導
[00:14:36.820 --> 00:14:38.820]  大家最容易記得的就是比喻
[00:14:38.820 --> 00:14:40.820]  關於殺種的比喻
[00:14:40.820 --> 00:14:42.820]  你不會忘記
[00:14:42.820 --> 00:14:44.820]  那些種子殺在哪裏
[00:14:44.820 --> 00:14:46.820]  路旁土踐石頭地
[00:14:46.820 --> 00:14:48.820]  荊棘裏面或是好土裏面
[00:14:48.820 --> 00:14:50.820]  你又不會忘記墨子與拜子的比喻
[00:14:50.820 --> 00:14:52.820]  當主人殺了好種之後
[00:14:52.820 --> 00:14:54.820]  夜間有仇敵來
[00:14:54.820 --> 00:14:56.820]  去殺那些壞的種子
[00:14:56.820 --> 00:14:58.820]  你不會忘記
[00:14:58.820 --> 00:15:00.820]  比喻其實是幫助願意聽
[00:15:00.820 --> 00:15:02.820]  而遵行的人
[00:15:02.820 --> 00:15:04.820]  更深去記得
[00:15:04.820 --> 00:15:06.820]  他所領受的道理
[00:15:06.820 --> 00:15:08.820]  不過如果你只是
[00:15:08.820 --> 00:15:10.820]  想聽聽道理
[00:15:10.820 --> 00:15:12.820]  耳朵發癢
[00:15:12.820 --> 00:15:14.820]  親親熱鬧
[00:15:14.820 --> 00:15:16.820]  想去耶穌面前看看神蹟的話
[00:15:16.820 --> 00:15:18.820]  你聽不明白就算了
[00:15:18.820 --> 00:15:20.820]  由得他吧,不要緊
[00:15:20.820 --> 00:15:22.820]  我只是想聽一些
