
[00:00:00.000 --> 00:00:03.840]  如果你留心去看《羅馬書》第十二、第十三章
[00:01:47.680 --> 00:01:50.480]  永恆的選擇
[00:01:50.480 --> 00:01:53.200]  這些是你上學沒有人教你的
[00:01:53.200 --> 00:01:55.840]  這些是你上班你老闆不會跟你講的
[00:01:55.840 --> 00:01:59.600]  這些如果教會不講就沒有人講的
[00:01:59.600 --> 00:02:04.080]  但是這個是聖經給我們的教導,我們要思想
[00:02:04.080 --> 00:02:05.600]  一些
[00:02:05.600 --> 00:02:08.480]  永恆的事情
[00:02:08.480 --> 00:02:11.280]  可能你當中有人會說
[00:02:11.280 --> 00:02:15.040]  說回來,說回來,都說了二千年都沒回來
[00:02:15.040 --> 00:02:19.280]  我想你死我死之前,耶穌都不會回來的
[00:02:19.280 --> 00:02:22.080]  你這麼說我又不會說你錯
[00:02:22.720 --> 00:02:27.520]  是否有可能你和我有生之年,耶穌都未必會回來呢?可能的
[00:02:27.520 --> 00:02:31.840]  但是你這樣的想法就很有問題
[00:02:31.840 --> 00:02:35.200]  你這樣的想法,你這樣的態度
[00:02:35.200 --> 00:02:37.520]  就是完全不合乎聖經
[00:02:37.520 --> 00:02:39.760]  上帝要我們
[00:02:39.760 --> 00:02:47.280]  全力以赴做好所有的準備,好像耶穌基督即將要回來
[00:02:47.280 --> 00:02:50.560]  當你打開新約聖經去看的時候
[00:02:50.560 --> 00:02:54.080]  基督教堂是做一個軍人準備打仗
[00:02:54.080 --> 00:02:58.880]  雖然你不知道什麼時候打,但是你知道隨時可能會打
[00:02:58.880 --> 00:03:04.800]  如果你是一個壞的軍人,你就會說怎麼會打,怎麼會打呢?於是你就在那裏敷衍
[00:03:04.800 --> 00:03:12.400]  你知道我們在銅鑼灣那邊有一間叫敷衍的房間,是嗎?
[00:03:12.400 --> 00:03:15.840]  其實我們不應該有一個敷衍的房間
[00:03:16.400 --> 00:03:21.200]  我們應該有一個在那裏警醒禱告的房間,差不多
[00:03:21.200 --> 00:03:26.000]  是要守衛着耶穌何時會回來
[00:03:26.000 --> 00:03:31.840]  可能有些人會說,就算像美國打北韓,也要有一些警告
[00:03:31.840 --> 00:03:36.640]  那麼特朗普現在說了一些東西,那我們就知道,就立刻做警戒,也不遲了
[00:03:36.640 --> 00:03:42.720]  你知不知道從聖經的角度來說,耶穌來了第一次之後,就是警暴的開始
[00:03:42.720 --> 00:03:45.360]  你知不知道?
[00:03:45.760 --> 00:03:47.760]  所以你不用再等其他的警暴
[00:03:47.760 --> 00:03:53.120]  你說,我等美國打仗,我纔去努力做警察,太遲了
[00:03:53.120 --> 00:03:58.560]  聖經告訴我們,當你知道主耶穌來了第一次之後
[00:03:58.560 --> 00:04:04.160]  那個警暴已經響了,我們現在已經是紅色警暴了
[00:04:04.160 --> 00:04:08.000]  不會再升的了,也不會降的了
[00:04:08.000 --> 00:04:12.000]  耶穌隨時會回來
[00:04:12.000 --> 00:04:15.680]  你是一個怎樣的軍人
[00:04:16.720 --> 00:04:18.720]  到真正開戰的時候
[00:04:18.720 --> 00:04:21.520]  你有沒有戒備
[00:04:21.520 --> 00:04:24.080]  你會不會站立不移
[00:04:24.080 --> 00:04:27.680]  保羅說,黑夜已深
[00:04:27.680 --> 00:04:32.640]  將要完結了,黑夜已深,白晝將近
[00:04:32.640 --> 00:04:38.480]  你看不看到現在的時間,Do you know the time?
[00:04:38.480 --> 00:04:42.800]  黑夜已深,白晝將近
[00:04:42.800 --> 00:04:47.120]  於是保羅給我們一個形容,他說,你該從夢中醒來
[00:04:47.120 --> 00:04:50.800]  Wake up, wake up, wake up
[00:04:50.800 --> 00:04:54.000]  你要醒來
[00:04:54.000 --> 00:04:59.280]  在羅馬書第十三章十一至十四節裏面,四節的聖經裏面
[00:04:59.280 --> 00:05:07.760]  保羅給了我們一連串在黑暗與光明當中的對比
[00:05:07.760 --> 00:05:10.480]  保羅說,這個世界有兩種人
[00:05:11.600 --> 00:05:15.120]  一種住在黑暗裏面,一種住在光明當中
[00:05:15.120 --> 00:05:19.520]  他說,你要從黑暗裏面出來,進入光明
[00:05:19.520 --> 00:05:24.800]  我想問一下你,你是一個黑暗裏面的人
[00:05:24.800 --> 00:05:31.040]  還是你是一個光明裏面的人呢?
[00:05:31.040 --> 00:05:34.720]  我想和你看一下這幾對的對比
[00:05:34.720 --> 00:05:38.080]  但我想你記住一件事,正如我們剛纔一直在說
[00:05:38.080 --> 00:05:41.040]  聖經裏面的誡命是有父有證
[00:05:41.920 --> 00:05:45.200]  你不要看到黑暗裏面的人說,我不做那些壞事
[00:05:45.200 --> 00:05:48.240]  問題不是你有沒有做那些壞事
[00:05:48.240 --> 00:05:52.000]  問題是你有沒有做,保羅要你做的事
[00:05:52.000 --> 00:05:55.280]  你明白嗎?
[00:05:55.280 --> 00:06:00.800]  保羅說,黑暗裏面的人對於這個時間是懵然不知
[00:06:00.800 --> 00:06:04.080]  所以這個世界大部分人都是懵然不知
[00:06:04.080 --> 00:06:06.080]  他不會想耶穌會不會來
[00:06:06.080 --> 00:06:09.840]  Life goes on,我們就繼續去準備
[00:06:10.720 --> 00:06:12.720]  準備我們的人生
[00:06:12.720 --> 00:06:15.360]  準備我們讀書,準備我們畢業
[00:06:15.360 --> 00:06:17.360]  準備我們上班,準備我們結婚
[00:06:17.360 --> 00:06:19.360]  準備我們退休
[00:06:19.360 --> 00:06:21.360]  準備退休之後去哪裏玩
[00:06:21.360 --> 00:06:23.360]  準備
[00:06:23.360 --> 00:06:29.120]  但是他說,我們在白晝的人,我們深知現今的時候
[00:06:29.120 --> 00:06:32.560]  第二個對比
[00:06:32.560 --> 00:06:35.200]  在黑夜裏面的人,他沉溺於夢中
[00:06:35.200 --> 00:06:37.200]  在白晝裏面的人
[00:06:37.200 --> 00:06:39.200]  他警醒守望之中
[00:06:41.680 --> 00:06:43.680]  這個世界的人都在發夢
[00:06:43.680 --> 00:06:45.680]  在美國發美國夢
[00:06:45.680 --> 00:06:48.400]  在香港髮香港夢,要上樓,要上車
[00:06:48.400 --> 00:06:52.960]  我們不同這個世界的人發夢
[00:06:52.960 --> 00:06:57.280]  我們在警醒的守望中
[00:06:57.280 --> 00:07:00.160]  第三
[00:07:00.160 --> 00:07:03.200]  黑夜裏面的人,迷於闇昧的行爲
[00:07:03.200 --> 00:07:07.200]  我們說,我不是那些東西的,我好人的
[00:07:07.200 --> 00:07:09.200]  但我想問你,你有沒有另外那邊
[00:07:09.200 --> 00:07:11.200]  你有沒有帶上光明的兵器
[00:07:11.200 --> 00:07:14.800]  你有沒有帶上光明的兵器
[00:07:14.800 --> 00:07:17.760]  你有沒有準備自己做一個精兵
[00:07:17.760 --> 00:07:19.760]  打一場漂亮的仗
[00:07:19.760 --> 00:07:21.760]  還是你都是在敷衍
[00:07:21.760 --> 00:07:28.880]  保羅說,在黑暗裏面的人,他們方燕醉酒
[00:07:28.880 --> 00:07:30.880]  保羅在《伊弗所書》裏面有說
[00:07:30.880 --> 00:07:32.880]  他說你不要醉酒,那做什麼
[00:07:32.880 --> 00:07:34.880]  "聖靈充滿"
[00:07:34.880 --> 00:07:38.960]  我想尼德公理堂都不是很多醉酒人
[00:07:40.160 --> 00:07:43.440]  可能都有幾個,如果是,那你都不會要醉酒了
[00:07:43.440 --> 00:07:45.440]  不過,你說我沒有喝酒
[00:07:45.440 --> 00:07:48.400]  都不代表你"聖靈充滿"
[00:07:48.400 --> 00:07:51.440]  問題不是你喝不喝酒
[00:07:51.440 --> 00:07:53.440]  問題是你有沒有"聖靈充滿"
[00:07:53.440 --> 00:07:56.720]  保羅說,在黑暗裏面的人,他們好色淫蕩
[00:07:56.720 --> 00:08:00.800]  但在光明裏面的,清心的,是主
[00:08:00.800 --> 00:08:03.280]  保羅說,在黑暗裏面的人,他們紛爭
[00:08:03.280 --> 00:08:05.280]  他們妒忌
[00:08:05.280 --> 00:08:07.280]  在白晝裏面的人
[00:08:07.280 --> 00:08:09.280]  他們謙卑,同心
[00:08:09.280 --> 00:08:12.960]  建立教會今天的建政
[00:08:12.960 --> 00:08:14.960]  總括來說
[00:08:14.960 --> 00:08:16.960]  保羅的總結
[00:08:16.960 --> 00:08:22.000]  在黑暗裏面的人,他們滿足肉體的私慾
[00:08:22.000 --> 00:08:24.000]  滿足他肉體的私慾
[00:08:24.000 --> 00:08:26.000]  你知道肉體的私慾
[00:08:26.000 --> 00:08:28.000]  我要多點這個東西,我要多點錢
[00:08:28.000 --> 00:08:30.000]  我要多點性
[00:08:30.000 --> 00:08:32.000]  我要多點權力
[00:08:32.000 --> 00:08:34.000]  多點人給我面子
[00:08:36.000 --> 00:08:38.000]  我們在養鬼仔
[00:08:38.000 --> 00:08:40.000]  你明白嗎
[00:08:40.000 --> 00:08:42.000]  這個是我們走出去
[00:08:42.000 --> 00:08:44.000]  全世界的人
[00:08:44.000 --> 00:08:46.000]  他說我們不單止不養
[00:08:46.000 --> 00:08:48.000]  我們生命裏面的鬼仔
[00:08:48.000 --> 00:08:50.000]  我們披上
[00:08:50.000 --> 00:08:54.000]  主耶穌基督的身體
[00:08:54.000 --> 00:08:56.000]  祂的聖潔
[00:08:56.000 --> 00:08:58.000]  祂的公義
[00:08:58.000 --> 00:09:02.000]  保羅說什麼,保羅說我們要將身體現象當作活祭
[00:09:02.000 --> 00:09:04.000]  我們再不在黑暗裏面生活
[00:09:04.000 --> 00:09:06.000]  我們走向光明
[00:09:06.000 --> 00:09:08.000]  我們活在光明裏面
[00:09:08.000 --> 00:09:10.000]  好像主耶穌基督那樣
[00:09:10.000 --> 00:09:12.000]  爲什麼
[00:09:12.000 --> 00:09:14.000]  因爲白晝將近
[00:09:14.000 --> 00:09:16.000]  因爲耶穌就快回來了
[00:09:16.000 --> 00:09:20.000]  因爲耶穌快回來了
[00:09:20.000 --> 00:09:22.000]  我們期待着
[00:09:22.000 --> 00:09:24.000]  這是我們人生的動力
[00:09:24.000 --> 00:09:26.000]  我告訴你黑夜和白晝有最後一個對比
[00:09:26.000 --> 00:09:28.000]  對比是什麼
[00:09:28.000 --> 00:09:30.000]  對於白晝的人裏面不夠更近了
[00:09:32.000 --> 00:09:34.000]  對於黑夜裏面的
[00:09:34.000 --> 00:09:36.000]  審判
[00:09:36.000 --> 00:09:38.000]  更不近了
[00:09:38.000 --> 00:09:42.000]  親愛的弟兄姊妹
[00:09:42.000 --> 00:09:44.000]  親愛的朋友
[00:09:44.000 --> 00:09:46.000]  你要問你自己你在黑夜裏面還是白晝裏面
[00:09:46.000 --> 00:09:48.000]  你說一事事
[00:09:48.000 --> 00:09:50.000]  一事事不是一個好答案
[00:09:50.000 --> 00:09:52.000]  你看下心情
[00:09:52.000 --> 00:09:54.000]  不是好答案
[00:09:54.000 --> 00:09:56.000]  你不要以爲你來了教會
[00:09:56.000 --> 00:09:58.000]  多少年
[00:09:58.000 --> 00:10:00.000]  受了洗多少年
[00:10:00.000 --> 00:10:02.000]  受了聖誕多少次
[00:10:02.000 --> 00:10:04.000]  就可以自自動動
[00:10:04.000 --> 00:10:06.000]  幫你從左邊到右邊
[00:10:06.000 --> 00:10:10.000]  你要很肯定
[00:10:10.000 --> 00:10:12.000]  你要知道
[00:10:12.000 --> 00:10:14.000]  這個時候
[00:10:14.000 --> 00:10:16.000]  我想帶你看大圖
[00:10:16.000 --> 00:10:18.000]  保祿在十二章第一節開始
[00:10:18.000 --> 00:10:20.000]  所以弟兄們
[00:10:20.000 --> 00:10:22.000]  我以神的慈悲
[00:10:22.000 --> 00:10:24.000]  勸你們將身體獻上當作活祭
[00:10:24.000 --> 00:10:26.000]  保祿給我們一個
[00:10:26.000 --> 00:10:28.000]  獻上活祭的動力
[00:10:28.000 --> 00:10:30.000]  就是神的慈悲
[00:10:30.000 --> 00:10:32.000]  當我們仰望主耶穌基督的十字架
[00:10:32.000 --> 00:10:34.000]  當我們看見上帝
[00:10:34.000 --> 00:10:36.000]  如何將自己的獨生子
[00:10:36.000 --> 00:10:38.000]  次級我們的時候
[00:10:38.000 --> 00:10:40.000]  我們有一種動力
[00:10:40.000 --> 00:10:42.000]  要將我們獻上活祭
[00:10:42.000 --> 00:10:44.000]  這是羅馬書十二章十三章的開始
[00:10:44.000 --> 00:10:46.000]  但是你看下
[00:10:46.000 --> 00:10:48.000]  羅馬書十二章十三章的結束是怎樣
[00:10:48.000 --> 00:10:50.000]  他說你有另外一個動力
[00:10:50.000 --> 00:10:52.000]  叫我們獻上活祭
[00:10:52.000 --> 00:10:54.000]  動力是什麼呢
[00:10:54.000 --> 00:10:56.000]  現在正是時候了
[00:10:56.000 --> 00:10:58.000]  臨終醒來
[00:10:58.000 --> 00:11:00.000]  做一個活祭
[00:11:00.000 --> 00:11:02.000]  黑夜以心白晝將勤
[00:11:02.000 --> 00:11:04.000]  爲什麼我們今天再不能在這兒喫
[00:11:04.000 --> 00:11:06.000]  爲什麼我們要成爲活祭
[00:11:06.000 --> 00:11:08.000]  因爲我告訴你
[00:11:08.000 --> 00:11:10.000]  黑夜以心白晝將勤
[00:11:10.000 --> 00:11:12.000]  保祿給我們
[00:11:12.000 --> 00:11:14.000]  第二個
[00:11:14.000 --> 00:11:16.000]  動力
[00:11:16.000 --> 00:11:18.000]  因爲時候
[00:11:18.000 --> 00:11:20.000]  將到了
[00:11:20.000 --> 00:11:24.000]  很多時候當我們
[00:11:24.000 --> 00:11:26.000]  討論一個基督徒的人生
[00:11:26.000 --> 00:11:28.000]  我們會說一個基督徒的人生
[00:11:28.000 --> 00:11:30.000]  是以一個以基督爲中心的人生
[00:11:30.000 --> 00:11:32.000]  這個說法絕對是對的
[00:11:32.000 --> 00:11:34.000]  不過當你仔細地去研讀
[00:11:34.000 --> 00:11:36.000]  新約聖經的時候
[00:11:36.000 --> 00:11:38.000]  你會發覺這個中心點
[00:11:38.000 --> 00:11:40.000]  其實有兩個焦點
[00:11:40.000 --> 00:11:42.000]  兩個焦點
[00:11:42.000 --> 00:11:44.000]  一個是耶穌基督的第一次來臨
[00:11:44.000 --> 00:11:46.000]  一個是耶穌基督的第二次來臨
[00:11:46.000 --> 00:11:48.000]  這兩個焦點成爲一個基督徒
[00:11:48.000 --> 00:11:50.000]  動力的泉源
[00:11:50.000 --> 00:11:52.000]  一個是push
[00:11:52.000 --> 00:11:54.000]  一個是pull
[00:11:54.000 --> 00:11:56.000]  所以嚴格來說
[00:11:56.000 --> 00:11:58.000]  基督徒的人生其實應該是一個橢圓形
[00:11:58.000 --> 00:12:00.000]  不是一個圓形
[00:12:00.000 --> 00:12:02.000]  橢圓形只有兩個焦點
[00:12:02.000 --> 00:12:04.000]  很容易畫
[00:12:04.000 --> 00:12:06.000]  你拿兩個焦點,拿一條繩
[00:12:06.000 --> 00:12:08.000]  然後扯行它
[00:12:08.000 --> 00:12:10.000]  畫一畫
[00:12:10.000 --> 00:12:12.000]  就是一個橢圓形
[00:12:12.000 --> 00:12:14.000]  因爲基督徒的人生是一個橢圓形
[00:12:14.000 --> 00:12:16.000]  一箇中心,耶穌基督
[00:12:16.000 --> 00:12:18.000]  兩個焦點,他的第一次來臨
[00:12:18.000 --> 00:12:20.000]  和第二次來臨
[00:12:20.000 --> 00:12:22.000]  他的第一次來臨
[00:12:22.000 --> 00:12:24.000]  爲我們釘十字架
[00:12:24.000 --> 00:12:26.000]  他的愛激勵我們
[00:12:26.000 --> 00:12:28.000]  讓我們背起十字架去跟隨他
[00:12:28.000 --> 00:12:30.000]  讓我們向世界死
[00:12:30.000 --> 00:12:32.000]  向他而活
[00:12:32.000 --> 00:12:34.000]  但是還有另外一個
[00:12:34.000 --> 00:12:36.000]  動力
[00:12:36.000 --> 00:12:38.000]  就是他要再回來
[00:12:38.000 --> 00:12:40.000]  永恆的盼望
[00:12:40.000 --> 00:12:42.000]  這個盼望吸引我們
[00:12:42.000 --> 00:12:46.000]  如果你說不是很吸引
[00:12:46.000 --> 00:12:48.000]  那你想想
[00:12:48.000 --> 00:12:50.000]  你究竟認不認識耶穌基督
[00:12:50.000 --> 00:12:52.000]  你認不認識耶穌基督
[00:12:52.000 --> 00:12:54.000]  爲什麼沒有吸引
[00:12:54.000 --> 00:12:58.000]  另外一個盼望吸引我們
[00:12:58.000 --> 00:13:00.000]  一個激勵我們
[00:13:00.000 --> 00:13:02.000]  一個吸引我們
[00:13:02.000 --> 00:13:04.000]  以致我們可以背向世界
[00:13:04.000 --> 00:13:06.000]  奔跑天路
[00:13:06.000 --> 00:13:10.000]  結束的時候我想再問你一次
[00:13:10.000 --> 00:13:12.000]  你認不認識耶穌
[00:13:12.000 --> 00:13:14.000]  你究竟認不認識耶穌
[00:13:14.000 --> 00:13:16.000]  我現在問你
[00:13:16.000 --> 00:13:18.000]  你知不知道
[00:13:18.000 --> 00:13:20.000]  現在是什麼時候
[00:13:20.000 --> 00:13:22.000]  Do you know
[00:13:22.000 --> 00:13:24.000]  what time it is
[00:13:24.000 --> 00:13:26.000]  可能你會說
[00:13:26.000 --> 00:13:28.000]  我知道我知道我肚子餓了林牧師
[00:13:28.000 --> 00:13:30.000]  我知道什麼時候12點多
[00:13:30.000 --> 00:13:34.000]  我想你容許我
[00:13:34.000 --> 00:13:36.000]  跟你分享兩個小小的故事
[00:13:36.000 --> 00:13:38.000]  也是兩個小小的測驗
[00:13:38.000 --> 00:13:42.000]  看你明不明白
[00:13:42.000 --> 00:13:44.000]  究竟我們現在活在
[00:13:44.000 --> 00:13:46.000]  什麼時候裏
[00:13:46.000 --> 00:13:48.000]  第一個故事
[00:13:48.000 --> 00:13:50.000]  有一位年輕人
[00:13:50.000 --> 00:13:52.000]  他很用心
[00:13:52.000 --> 00:13:54.000]  爲自己的將來
[00:13:54.000 --> 00:13:56.000]  計劃了一個
[00:13:56.000 --> 00:13:58.000]  非常之美好的計劃
[00:13:58.000 --> 00:14:00.000]  他選擇了
[00:14:00.000 --> 00:14:02.000]  一個很好出路的職業
[00:14:02.000 --> 00:14:04.000]  然後他又有一個
[00:14:04.000 --> 00:14:06.000]  持續進修不斷向上的毅力
[00:14:06.000 --> 00:14:10.000]  在他還沒有正式開始
[00:14:10.000 --> 00:14:12.000]  去實現這個人生計劃之前
[00:14:12.000 --> 00:14:14.000]  有人提議他
[00:14:14.000 --> 00:14:16.000]  不如先跟一位
[00:14:16.000 --> 00:14:18.000]  有智慧的長者交談
[00:14:18.000 --> 00:14:20.000]  於是這個年輕人說
[00:14:20.000 --> 00:14:22.000]  好那我就去找一個有智慧的長者
[00:14:22.000 --> 00:14:24.000]  去到找這個長者的時候
[00:14:24.000 --> 00:14:26.000]  那個長者又聽他講故事
[00:14:26.000 --> 00:14:28.000]  他說我現在計劃
[00:14:28.000 --> 00:14:30.000]  進大學我準備讀這一範
[00:14:30.000 --> 00:14:32.000]  因爲這一範將來的前途
[00:14:32.000 --> 00:14:34.000]  是很好的
[00:14:34.000 --> 00:14:36.000]  於是那個長者繼續問
[00:14:36.000 --> 00:14:38.000]  之後我畢了業之後
[00:14:38.000 --> 00:14:40.000]  我就要找這一種工
[00:14:40.000 --> 00:14:42.000]  這種年輕人是最好的
[00:14:42.000 --> 00:14:44.000]  然後那個長者又說
[00:14:44.000 --> 00:14:46.000]  之後呢
[00:14:46.000 --> 00:14:48.000]  我就準備做幾年
[00:14:48.000 --> 00:14:50.000]  回到學校裏面再讀一個Master
[00:14:50.000 --> 00:14:52.000]  之後我就應該升級
[00:14:52.000 --> 00:14:54.000]  我可以做一個Manager
[00:14:54.000 --> 00:14:56.000]  我可以做一個經理
[00:14:56.000 --> 00:14:58.000]  之後我就準備結婚
[00:14:58.000 --> 00:15:00.000]  之後我準備生兒子
[00:15:00.000 --> 00:15:02.000]  之後我送我兒子入小學
[00:15:02.000 --> 00:15:04.000]  之後我再生多一個
[00:15:04.000 --> 00:15:06.000]  之後我等我兒子
[00:15:06.000 --> 00:15:08.000]  小學畢業中學畢業
[00:15:08.000 --> 00:15:10.000]  之後上大學
[00:15:10.000 --> 00:15:12.000]  之後我可能差不多
[00:15:12.000 --> 00:15:14.000]  可以退休了
[00:15:14.000 --> 00:15:16.000]  之後呢
[00:15:16.000 --> 00:15:18.000]  之後就退休咯
[00:15:18.000 --> 00:15:20.000]  之後就安享晚年咯
[00:15:20.000 --> 00:15:22.000]  之後呢
[00:15:22.000 --> 00:15:24.000]  安享晚年咯
[00:15:24.000 --> 00:15:26.000]  之後呢
[00:15:26.000 --> 00:15:30.000]  那個年輕人安靜下來
[00:15:30.000 --> 00:15:32.000]  那個長者跟他說
[00:15:32.000 --> 00:15:34.000]  之後你會老
[00:15:34.000 --> 00:15:36.000]  之後你會死
[00:15:36.000 --> 00:15:38.000]  好
[00:15:38.000 --> 00:15:40.000]  那個年輕人說
[00:15:40.000 --> 00:15:42.000]  塵歸塵土歸土
[00:15:42.000 --> 00:15:44.000]  人死如燈滅
[00:15:44.000 --> 00:15:46.000]  那個志愚者再問他
[00:15:46.000 --> 00:15:48.000]  之後呢
[00:15:48.000 --> 00:15:50.000]  都說人死如燈滅
[00:15:50.000 --> 00:15:52.000]  之後呢
[00:15:52.000 --> 00:15:54.000]  你真的這麼肯定
[00:15:54.000 --> 00:15:58.000]  如果那個終點是你所想的
[00:15:58.000 --> 00:16:00.000]  那你之前所做的
[00:16:00.000 --> 00:16:02.000]  所有東西都make sense的
[00:16:02.000 --> 00:16:04.000]  不過如果那個終點
[00:16:04.000 --> 00:16:06.000]  是你所想的話
[00:16:06.000 --> 00:16:08.000]  那你之前所有的計劃
[00:16:08.000 --> 00:16:10.000]  可能就要重寫
[00:16:10.000 --> 00:16:14.000]  你明不明白這個故事
[00:16:14.000 --> 00:16:18.000]  你現在的人生
[00:16:18.000 --> 00:16:20.000]  你所有的計劃
[00:16:20.000 --> 00:16:22.000]  是依着哪一個終點你寫的
[00:16:22.000 --> 00:16:26.000]  第二個故事
[00:16:26.000 --> 00:16:32.000]  在非洲有個鮮爲人知的小國
[00:16:32.000 --> 00:16:34.000]  裏面有個
[00:16:34.000 --> 00:16:36.000]  年輕有爲的男子
[00:16:36.000 --> 00:16:38.000]  他剛剛完成了學業
[00:16:38.000 --> 00:16:40.000]  準備開始
[00:16:40.000 --> 00:16:42.000]  投身社會
[00:16:42.000 --> 00:16:44.000]  這個年輕人很快就找到
[00:16:44.000 --> 00:16:46.000]  兩份工
[00:16:46.000 --> 00:16:48.000]  第一份工是爲當地的政府
[00:16:48.000 --> 00:16:50.000]  效力
[00:16:50.000 --> 00:16:52.000]  可以說是鐵飯碗
[00:16:52.000 --> 00:16:54.000]  甚至是金飯碗
[00:16:54.000 --> 00:16:56.000]  收入高
[00:16:56.000 --> 00:16:58.000]  待遇好
[00:16:58.000 --> 00:17:00.000]  做一間用泥做的豪宅給他住
[00:17:00.000 --> 00:17:02.000]  過了幾年這個年輕人
[00:17:02.000 --> 00:17:04.000]  就可以做當地的打工皇帝
[00:17:04.000 --> 00:17:08.000]  另外一份工
[00:17:08.000 --> 00:17:10.000]  一間很小的公司
[00:17:10.000 --> 00:17:12.000]  剛剛成立的公司
[00:17:12.000 --> 00:17:14.000]  說自己是一個美國的公司
[00:17:14.000 --> 00:17:16.000]  但奇怪的東西就是
[00:17:16.000 --> 00:17:18.000]  薪水極低
[00:17:18.000 --> 00:17:20.000]  只有當地薪金的一半
[00:17:20.000 --> 00:17:22.000]  或者三分之一
[00:17:22.000 --> 00:17:24.000]  不過這個公司的老闆
[00:17:24.000 --> 00:17:26.000]  和這個年輕人說
[00:17:26.000 --> 00:17:28.000]  如果你來我公司做
[00:17:28.000 --> 00:17:30.000]  一邊做一邊學英文
[00:17:30.000 --> 00:17:32.000]  他說三年之後
[00:17:32.000 --> 00:17:34.000]  我還可以幫你安排移民去美國
[00:17:34.000 --> 00:17:36.000]  而且
[00:17:36.000 --> 00:17:38.000]  到你去到美國的時候
[00:17:38.000 --> 00:17:42.000]  你會
[00:17:42.000 --> 00:17:44.000]  有一間大屋在等你
[00:17:44.000 --> 00:17:46.000]  而且你去到美國之後
[00:17:46.000 --> 00:17:48.000]  你會承繼了我們美國
[00:17:48.000 --> 00:17:50.000]  現在市值天文數字
[00:17:50.000 --> 00:17:52.000]  不斷增值的股份
[00:17:52.000 --> 00:17:56.000]  我想問下你
[00:17:56.000 --> 00:17:58.000]  如果你是這位
[00:17:58.000 --> 00:18:00.000]  年輕人的
[00:18:00.000 --> 00:18:02.000]  朋友
[00:18:02.000 --> 00:18:04.000]  你會建議他選擇哪份工作呢?
[00:18:04.000 --> 00:18:08.000]  選擇很多很多的
[00:18:08.000 --> 00:18:10.000]  土人貨幣
[00:18:10.000 --> 00:18:12.000]  還是選擇
[00:18:12.000 --> 00:18:14.000]  現在都沒有着落
[00:18:14.000 --> 00:18:16.000]  不過將來可能有很多很多的
[00:18:16.000 --> 00:18:18.000]  美金
[00:18:18.000 --> 00:18:20.000]  我再問你
[00:18:20.000 --> 00:18:22.000]  如果你是這個年輕人
[00:18:22.000 --> 00:18:24.000]  你會怎樣選擇這兩份工作呢?
[00:18:26.000 --> 00:18:28.000]  最後我再問你
[00:18:28.000 --> 00:18:30.000]  在現實生活中的你
[00:18:30.000 --> 00:18:32.000]  你是做了一些
[00:18:32.000 --> 00:18:34.000]  怎樣的選擇呢?
[00:18:34.000 --> 00:18:38.000]  保羅問
[00:18:38.000 --> 00:18:40.000]  我們知不知道
[00:18:40.000 --> 00:18:42.000]  現在是什麼時候?
[00:18:42.000 --> 00:18:44.000]  保羅問我們
[00:18:44.000 --> 00:18:46.000]  知不知道這個世界終結的時候
[00:18:46.000 --> 00:18:48.000]  有什麼事會發生?
[00:18:48.000 --> 00:18:52.000]  保羅問我們
