
[00:00:00.000 --> 00:00:02.000]  各位電影節目的早晨
[00:02:45.000 --> 00:02:46.000]  有些人不太懂
[00:02:46.000 --> 00:02:48.000]  《小人傳》一章8節
[00:02:48.000 --> 00:02:52.000]  其實是一段很重要的經文
[00:02:52.000 --> 00:02:54.000]  「聖靈降臨在你們身上
[00:02:54.000 --> 00:02:56.000]  你們就必得著能力
[00:02:56.000 --> 00:02:57.000]  要在耶路撒冷
[00:02:57.000 --> 00:02:58.000]  猶太傳地
[00:02:58.000 --> 00:02:59.000]  撒瑪利亞
[00:02:59.000 --> 00:03:00.000]  直到地極
[00:03:00.000 --> 00:03:01.000]  作我的見證」
[00:03:01.000 --> 00:03:02.000]  但這段經文
[00:03:02.000 --> 00:03:03.000]  嚴格來說
[00:03:03.000 --> 00:03:05.000]  不是一個行動的吩咐
[00:03:05.000 --> 00:03:07.000]  而是一個能力的應許
[00:03:07.000 --> 00:03:10.000]  什麼不是一個行動的吩咐呢?
[00:03:10.000 --> 00:03:12.000]  就好像耶穌叫我們
[00:03:12.000 --> 00:03:14.000]  在耶路撒冷
[00:03:14.000 --> 00:03:15.000]  在猶太傳地
[00:03:15.000 --> 00:03:16.000]  撒瑪利亞
[00:03:16.000 --> 00:03:18.000]  作我的見證
[00:03:18.000 --> 00:03:19.000]  但我們要留意
[00:03:19.000 --> 00:03:20.000]  前面是說
[00:03:20.000 --> 00:03:22.000]  「聖靈降臨在你們身上
[00:03:22.000 --> 00:03:23.000]  你們就必得著能力」
[00:03:23.000 --> 00:03:25.000]  所以這是一個應許
[00:03:25.000 --> 00:03:26.000]  還要是怎樣呢?
[00:03:26.000 --> 00:03:27.000]  在不同的地方
[00:03:27.000 --> 00:03:29.000]  為耶穌作見證
[00:03:29.000 --> 00:03:30.000]  這裡是說
[00:03:30.000 --> 00:03:31.000]  為耶穌作見證
[00:03:31.000 --> 00:03:33.000]  就是做一些事情
[00:03:33.000 --> 00:03:35.000]  但其實原本是說
[00:03:35.000 --> 00:03:36.000]  在不同的地方
[00:03:36.000 --> 00:03:38.000]  作我的見證人
[00:03:38.000 --> 00:03:39.000]  它的次序是
[00:03:39.000 --> 00:03:41.000]  「你們就必得著能力
[00:03:41.000 --> 00:03:44.000]  將要成為我的見證人
[00:03:44.000 --> 00:03:46.000]  或者你們就是我的見證人
[00:03:46.000 --> 00:03:49.000]  得著聖靈的能力
[00:03:49.000 --> 00:03:51.000]  然後成為主的見證人」
[00:03:51.000 --> 00:03:53.000]  在哪裡成為主的見證人呢?
[00:03:53.000 --> 00:03:55.000]  就是在耶路撒冷
[00:03:55.000 --> 00:03:56.000]  猶太傳地
[00:03:56.000 --> 00:03:57.000]  撒瑪利亞
[00:03:57.000 --> 00:03:58.000]  然後到地極
[00:03:58.000 --> 00:04:01.000]  所以不是做見證人
[00:04:01.000 --> 00:04:03.000]  不是做就做
[00:04:03.000 --> 00:04:06.000]  而是成為主的見證人
[00:04:06.000 --> 00:04:07.000]  我們很多時候
[00:04:07.000 --> 00:04:09.000]  只是看第八節
[00:04:09.000 --> 00:04:11.000]  沒有留意前文
[00:04:11.000 --> 00:04:14.000]  前文一章四節七節告訴我們
[00:04:14.000 --> 00:04:15.000]  耶穌吩咐門徒
[00:04:15.000 --> 00:04:17.000]  要留在耶路撒冷
[00:04:17.000 --> 00:04:18.000]  做什麼呢?
[00:04:18.000 --> 00:04:21.000]  原來是等候父應許的
[00:04:21.000 --> 00:04:23.000]  不要離開耶路撒冷
[00:04:23.000 --> 00:04:25.000]  要等候父所應許的
[00:04:25.000 --> 00:04:27.000]  你們曾經聽見我說
[00:04:27.000 --> 00:04:28.000]  第五節是什麼呢?
[00:04:28.000 --> 00:04:30.000]  「約翰就是用水施洗
[00:04:30.000 --> 00:04:32.000]  但不多幾天
[00:04:32.000 --> 00:04:37.000]  你們是要受聖靈的洗」
[00:04:37.000 --> 00:04:39.000]  所以說的是要等候聖靈
[00:04:39.000 --> 00:04:41.000]  他們好像不明白
[00:04:41.000 --> 00:04:42.000]  再問第六節
[00:04:42.000 --> 00:04:43.000]  他們聚集的時候
[00:04:43.000 --> 00:04:44.000]  就問耶穌主
[00:04:44.000 --> 00:04:45.000]  你復興以色列國
[00:04:45.000 --> 00:04:46.000]  就是這個時候嗎?
[00:04:46.000 --> 00:04:48.000]  耶穌沒有回答他們
[00:04:48.000 --> 00:04:49.000]  或者回答他們
[00:04:49.000 --> 00:04:50.000]  等於沒有回答
[00:04:50.000 --> 00:04:53.000]  負憑著自己的權力所定的日期
[00:04:53.000 --> 00:04:56.000]  不是你們可以知道的
[00:04:56.000 --> 00:04:58.000]  所以你們要關心的是什麼呢?
[00:04:58.000 --> 00:04:59.000]  等候聖靈
[00:04:59.000 --> 00:05:00.000]  接著會怎樣呢?
[00:05:00.000 --> 00:05:02.000]  聖靈降臨在你身上
[00:05:02.000 --> 00:05:04.000]  你就得到能力成為見證人
[00:05:04.000 --> 00:05:05.000]  在耶路撒冷
[00:05:05.000 --> 00:05:06.000]  在猶太傳地
[00:05:06.000 --> 00:05:07.000]  在撒瑪利亞
[00:05:07.000 --> 00:05:08.000]  直到地極
[00:05:08.000 --> 00:05:12.000]  所以傳遍經文的重點在哪裡呢?
[00:05:12.000 --> 00:05:14.000]  傳遍經文的重點
[00:05:14.000 --> 00:05:17.000]  是在等候聖靈
[00:05:17.000 --> 00:05:19.000]  等候聖靈之後
[00:05:19.000 --> 00:05:22.000]  他又允許聖靈真的降臨
[00:05:22.000 --> 00:05:24.000]  洗門徒
[00:05:24.000 --> 00:05:25.000]  得著能力
[00:05:25.000 --> 00:05:26.000]  很簡單
[00:05:26.000 --> 00:05:28.000]  解完這段聖經
[00:05:28.000 --> 00:05:31.000]  但是我們要再深入一點看
[00:05:31.000 --> 00:05:34.000]  究竟耶穌想我們注意的是什麼呢?
[00:05:34.000 --> 00:05:37.000]  原來這段經文
[00:05:37.000 --> 00:05:40.000]  或者特別是一章八節的經文
[00:05:40.000 --> 00:05:43.000]  忠臣院長李思敬博士告訴我們
[00:05:43.000 --> 00:05:46.000]  跟舊約很有關
[00:05:46.000 --> 00:05:48.000]  為什麼我們看不到他看到呢?
[00:05:48.000 --> 00:05:49.000]  因為他很熟悉舊約
[00:05:49.000 --> 00:05:50.000]  為什麼我們這些基督徒
[00:05:50.000 --> 00:05:52.000]  都是讀聖經
[00:05:52.000 --> 00:05:53.000]  看不到呢?
[00:05:53.000 --> 00:05:54.000]  因為我們不是猶太人
[00:05:54.000 --> 00:05:55.000]  猶太人很熟悉舊約聖經
[00:05:55.000 --> 00:05:56.000]  他讀到這個字
[00:05:56.000 --> 00:05:59.000]  大概就聯想到那裡那裡出現過
[00:05:59.000 --> 00:06:01.000]  原來這節的經文
[00:06:01.000 --> 00:06:03.000]  有兩個字
[00:06:03.000 --> 00:06:04.000]  地極和見證
[00:06:04.000 --> 00:06:06.000]  有兩個典故
[00:06:06.000 --> 00:06:08.000]  出現在舊約的先知書
[00:06:08.000 --> 00:06:10.000]  同樣在以賽亞書裡面
[00:06:10.000 --> 00:06:14.000]  以賽亞書第四十九章五至六節
[00:06:14.000 --> 00:06:17.000]  出現個地極這個字
[00:06:17.000 --> 00:06:19.000]  上星期如果是回晚堂和早堂
[00:06:19.000 --> 00:06:23.000]  你有機會聽蔡先生很詳盡的解釋過
[00:06:23.000 --> 00:06:24.000]  所以我只是簡單說
[00:06:24.000 --> 00:06:25.000]  第五節
[00:06:25.000 --> 00:06:27.000]  耶華從我出胎
[00:06:27.000 --> 00:06:29.000]  造就我作他的僕人
[00:06:29.000 --> 00:06:31.000]  要使雅各歸向他
[00:06:31.000 --> 00:06:34.000]  使以色列到他那裡聚集
[00:06:34.000 --> 00:06:37.000]  原來耶華看我為尊貴
[00:06:37.000 --> 00:06:41.000]  我的神也成為我的力量
[00:06:41.000 --> 00:06:42.000]  現在他說
[00:06:42.000 --> 00:06:43.000]  你作我的僕人
[00:06:43.000 --> 00:06:45.000]  使雅各眾之派復興
[00:06:45.000 --> 00:06:49.000]  使以色列中得保存的歸回尚為小事
[00:06:49.000 --> 00:06:52.000]  我還要使你作愛邦人的光
[00:06:52.000 --> 00:06:54.000]  叫你施行我的救恩
[00:06:54.000 --> 00:06:56.000]  直到那裡?
[00:06:56.000 --> 00:06:59.000]  地極
[00:06:59.000 --> 00:07:01.000]  直到地極
[00:07:01.000 --> 00:07:05.000]  這裡說的很明顯
[00:07:05.000 --> 00:07:07.000]  是說以賽亞先知自己
[00:07:07.000 --> 00:07:08.000]  神揀選他
[00:07:08.000 --> 00:07:10.000]  在他出母胎的時候
[00:07:10.000 --> 00:07:12.000]  神就揀選他
[00:07:12.000 --> 00:07:17.000]  原來以賽亞書有四章的書
[00:07:17.000 --> 00:07:21.000]  是叫做耶華僕人之歌
[00:07:21.000 --> 00:07:23.000]  四十九章是其中一首
[00:07:23.000 --> 00:07:24.000]  講僕人
[00:07:24.000 --> 00:07:27.000]  但是究竟在先知書裡面
[00:07:27.000 --> 00:07:29.000]  特別是這一章講的僕人
[00:07:29.000 --> 00:07:31.000]  是講誰呢?
[00:07:31.000 --> 00:07:32.000]  整個先知書
[00:07:32.000 --> 00:07:34.000]  講的耶華的僕人
[00:07:34.000 --> 00:07:36.000]  很明顯是先知本身
[00:07:36.000 --> 00:07:37.000]  特別是以賽亞自己
[00:07:37.000 --> 00:07:40.000]  也有一段經文提到
[00:07:40.000 --> 00:07:42.000]  耶華的僕人是古列
[00:07:42.000 --> 00:07:44.000]  古列是一個非猶太人
[00:07:44.000 --> 00:07:46.000]  就是一個愛邦國的王
[00:07:46.000 --> 00:07:48.000]  他使以色列人回歸
[00:07:48.000 --> 00:07:49.000]  頒召書
[00:07:49.000 --> 00:07:51.000]  他也是耶華的僕人
[00:07:51.000 --> 00:07:54.000]  還有耶華的僕人就是尼賽亞
[00:07:54.000 --> 00:07:55.000]  將要彌臨的尼賽亞
[00:07:55.000 --> 00:07:58.000]  特別是在預表耶穌基督
[00:07:58.000 --> 00:07:59.000]  所以我們經常引用
[00:07:59.000 --> 00:08:00.000]  以賽亞書五十三章
[00:08:00.000 --> 00:08:02.000]  講耶華的僕人就是耶穌基督
[00:08:02.000 --> 00:08:04.000]  但原來我們很少留意
[00:08:04.000 --> 00:08:07.000]  在先知書裡面講耶華的僕人
[00:08:07.000 --> 00:08:10.000]  原來是講以色列人
[00:08:10.000 --> 00:08:12.000]  是講整個的群體
[00:08:12.000 --> 00:08:14.000]  我們看幾節的經文
[00:08:14.000 --> 00:08:16.000]  就是四十九章本身
[00:08:16.000 --> 00:08:18.000]  四十九章一節
[00:08:18.000 --> 00:08:21.000]  縱海道當聽我言
[00:08:21.000 --> 00:08:23.000]  遠方的眾民留心而聽
[00:08:23.000 --> 00:08:24.000]  自我出胎
[00:08:24.000 --> 00:08:26.000]  耶華就選召我
[00:08:26.000 --> 00:08:27.000]  自出母腹
[00:08:27.000 --> 00:08:28.000]  他就提我的名
[00:08:28.000 --> 00:08:29.000]  很明顯
[00:08:29.000 --> 00:08:30.000]  自出母腹就提我的名
[00:08:30.000 --> 00:08:32.000]  講以賽亞自己
[00:08:32.000 --> 00:08:34.000]  但我們再看
[00:08:34.000 --> 00:08:37.000]  他使我的口如快刀
[00:08:37.000 --> 00:08:39.000]  將我藏在他手刃之下
[00:08:39.000 --> 00:08:41.000]  又使我成為無量的箭
[00:08:41.000 --> 00:08:43.000]  將我藏在他箭袋之中
[00:08:43.000 --> 00:08:45.000]  第三節對我說
[00:08:45.000 --> 00:08:49.000]  你是我的僕人以色列
[00:08:49.000 --> 00:08:52.000]  我必因你得榮耀
[00:08:52.000 --> 00:08:53.000]  你是我的僕人
[00:08:53.000 --> 00:08:54.000]  這個你是我的僕人
[00:08:54.000 --> 00:08:56.000]  就繼續講以賽亞
[00:08:56.000 --> 00:08:57.000]  但不是的
[00:08:57.000 --> 00:08:59.000]  你是我的僕人以色列
[00:08:59.000 --> 00:09:01.000]  是講以色列這個民族
[00:09:01.000 --> 00:09:03.000]  是講以色列這個群體
[00:09:03.000 --> 00:09:05.000]  我們怎樣還知道
[00:09:05.000 --> 00:09:07.000]  先知書裡面講的僕人
[00:09:07.000 --> 00:09:09.000]  或僕人是講群體呢
[00:09:09.000 --> 00:09:10.000]  講以色列文
[00:09:10.000 --> 00:09:12.000]  以賽亞書四十一章八至九節
[00:09:12.000 --> 00:09:14.000]  你以色列我的僕人
[00:09:14.000 --> 00:09:16.000]  雅各我所揀選的
[00:09:16.000 --> 00:09:17.000]  雅各是以色列
[00:09:17.000 --> 00:09:19.000]  雅各的名字就是以色列
[00:09:19.000 --> 00:09:21.000]  講整個的民族
[00:09:21.000 --> 00:09:22.000]  第九節
[00:09:22.000 --> 00:09:25.000]  你是我從地極所領來的
[00:09:25.000 --> 00:09:27.000]  從地國所招來的
[00:09:27.000 --> 00:09:29.000]  且對你說你是我的僕人
[00:09:29.000 --> 00:09:32.000]  我揀選你並不棄絕
[00:09:32.000 --> 00:09:33.000]  四十四章一節
[00:09:33.000 --> 00:09:35.000]  我的僕人雅各
[00:09:35.000 --> 00:09:37.000]  我所揀選的以色列
[00:09:37.000 --> 00:09:39.000]  四十四章二十一節
[00:09:39.000 --> 00:09:40.000]  雅各以色列
[00:09:40.000 --> 00:09:42.000]  你是我的僕人
[00:09:42.000 --> 00:09:45.000]  以色列你是我的僕人
[00:09:45.000 --> 00:09:46.000]  見不見到
[00:09:46.000 --> 00:09:48.000]  在先知書裡面講的
[00:09:48.000 --> 00:09:50.000]  以色列的僕人
[00:09:50.000 --> 00:09:51.000]  不少的時候
[00:09:51.000 --> 00:09:53.000]  是講以色列群體
[00:09:53.000 --> 00:09:55.000]  為什麼要一而再再而三
[00:09:55.000 --> 00:09:56.000]  三而四
[00:09:56.000 --> 00:09:57.000]  告訴大家
[00:09:57.000 --> 00:09:59.000]  是以色列的群體
[00:09:59.000 --> 00:10:01.000]  是以為的僕人
[00:10:01.000 --> 00:10:03.000]  當我們講先知的召命的時候
[00:10:03.000 --> 00:10:04.000]  不是一個人
[00:10:04.000 --> 00:10:05.000]  是一個群體
[00:10:05.000 --> 00:10:08.000]  所以先知的召命
[00:10:08.000 --> 00:10:11.000]  是以色列整個民族的召命
[00:10:11.000 --> 00:10:13.000]  亦都是今天
[00:10:13.000 --> 00:10:17.000]  整個信徒群體教會的召命
[00:10:17.000 --> 00:10:19.000]  先知的召命
[00:10:19.000 --> 00:10:22.000]  就是以色列整個民族的召命
[00:10:22.000 --> 00:10:27.000]  亦都是今天整個信徒群體教會的召命
[00:10:27.000 --> 00:10:29.000]  先知有什麼召命呢
[00:10:29.000 --> 00:10:30.000]  我們印象裡面
[00:10:30.000 --> 00:10:32.000]  先知就是講公義
[00:10:32.000 --> 00:10:33.000]  要為公義發聲
[00:10:33.000 --> 00:10:34.000]  這個對
[00:10:34.000 --> 00:10:35.000]  但在這段經文裡面
[00:10:35.000 --> 00:10:37.000]  他提醒我們有兩個
[00:10:37.000 --> 00:10:38.000]  第一
[00:10:38.000 --> 00:10:39.000]  先知的召命
[00:10:39.000 --> 00:10:44.000]  原來是叫神的子民復興回轉
[00:10:44.000 --> 00:10:48.000]  先知的召命是叫神的子民復興回轉
[00:10:48.000 --> 00:10:49.000]  很有趣
[00:10:49.000 --> 00:10:53.000]  先知套用以色列這個群體的時候
[00:10:53.000 --> 00:10:55.000]  以色列的群體的一個召命
[00:10:55.000 --> 00:10:58.000]  就是叫他們群體復興回轉
[00:10:58.000 --> 00:10:59.000]  是不是很有趣
[00:10:59.000 --> 00:11:04.000]  是群體叫這些群體復興回轉
[00:11:04.000 --> 00:11:05.000]  第五節
[00:11:05.000 --> 00:11:09.000]  「從我出胎造就我作祂的僕人」
[00:11:09.000 --> 00:11:11.000]  就是說有以色列人的時候
[00:11:11.000 --> 00:11:12.000]  其實都是出於上帝
[00:11:12.000 --> 00:11:14.000]  是上帝所揀選
[00:11:14.000 --> 00:11:17.000]  給他這個民族做僕人
[00:11:17.000 --> 00:11:19.000]  「使瓦國歸向他」
[00:11:19.000 --> 00:11:21.000]  「使以色列到他那裡聚集」
[00:11:21.000 --> 00:11:23.000]  「原來耀阿罕我為尊貴」
[00:11:23.000 --> 00:11:25.000]  「我的神亦都成為我的力量」
[00:11:25.000 --> 00:11:26.000]  第六節
[00:11:26.000 --> 00:11:28.000]  「現在他說你作我的僕人」
[00:11:28.000 --> 00:11:30.000]  「使瓦國眾志派復興」
[00:11:30.000 --> 00:11:34.000]  「使以色列中得保存的歸回」
[00:11:34.000 --> 00:11:37.000]  這是先知第一個的召命
[00:11:37.000 --> 00:11:39.000]  在這裡所講
[00:11:39.000 --> 00:11:41.000]  為什麼要講他們復興
[00:11:41.000 --> 00:11:43.000]  講他們回轉呢
[00:11:43.000 --> 00:11:47.000]  因為我們明白他們曾經被擄
[00:11:47.000 --> 00:11:49.000]  他們要回歸
[00:11:49.000 --> 00:11:51.000]  但為什麼他們會被擄呢
[00:11:51.000 --> 00:11:54.000]  原來以色列人曾經很多次
[00:11:54.000 --> 00:11:56.000]  「勃逆耶和華」
[00:11:56.000 --> 00:11:59.000]  以色列人很多次「勃逆耶和華」
[00:11:59.000 --> 00:12:01.000]  至少在先知書
[00:12:01.000 --> 00:12:03.000]  以塞亞書一章一至三節
[00:12:03.000 --> 00:12:08.000]  就講到以色列人怎樣的「勃逆耶和華」
[00:12:08.000 --> 00:12:11.000]  以塞亞書第一章一至三節
[00:12:11.000 --> 00:12:13.000]  在烏西亞約坦
[00:12:13.000 --> 00:12:14.000]  瓦哈斯
[00:12:14.000 --> 00:12:15.000]  希西加
[00:12:15.000 --> 00:12:16.000]  幾個
[00:12:16.000 --> 00:12:18.000]  他作猶大王的時候
[00:12:18.000 --> 00:12:19.000]  阿摩斯的兒子
[00:12:19.000 --> 00:12:20.000]  以塞亞
[00:12:20.000 --> 00:12:21.000]  德默士
[00:12:21.000 --> 00:12:23.000]  以塞亞做了很多年
[00:12:23.000 --> 00:12:24.000]  聖經學者告訴他
[00:12:24.000 --> 00:12:25.000]  翻查翻查翻查
[00:12:25.000 --> 00:12:27.000]  60年的先知
[00:12:27.000 --> 00:12:31.000]  所以很多皇帝都改變了
[00:12:31.000 --> 00:12:36.000]  他德默士論到猶大和耶路撒冷
[00:12:36.000 --> 00:12:37.000]  天要停
[00:12:37.000 --> 00:12:39.000]  地則已停
[00:12:39.000 --> 00:12:42.000]  因為耶和華說我養育兒女
[00:12:42.000 --> 00:12:43.000]  將他們養大
[00:12:43.000 --> 00:12:46.000]  他們竟「勃逆我」
[00:12:46.000 --> 00:12:48.000]  牛認識主人
[00:12:48.000 --> 00:12:50.000]  驢認識主人的草
[00:12:50.000 --> 00:12:53.000]  以色列卻不認識我
[00:12:53.000 --> 00:12:57.000]  我的民卻不留意
[00:12:57.000 --> 00:13:01.000]  上帝用了一個比喻
[00:13:01.000 --> 00:13:02.000]  講父母養大子女
[00:13:02.000 --> 00:13:03.000]  父母養大子女
[00:13:03.000 --> 00:13:05.000]  想著子女乖乖的
[00:13:05.000 --> 00:13:07.000]  很多父母都是這樣期待
[00:13:07.000 --> 00:13:10.000]  但子女長大就有毛有翼飛
[00:13:10.000 --> 00:13:11.000]  飛也不要緊
[00:13:11.000 --> 00:13:12.000]  自由開始散葉
[00:13:12.000 --> 00:13:16.000]  但是「勃逆父母」
[00:13:16.000 --> 00:13:19.000]  他在說以色列就是這樣「勃逆」
[00:13:19.000 --> 00:13:20.000]  又用另一個比喻
[00:13:20.000 --> 00:13:25.000]  牛是認識主人
[00:13:25.000 --> 00:13:27.000]  驢是認識主人的草
[00:13:27.000 --> 00:13:29.000]  但以色列卻不認識我
[00:13:29.000 --> 00:13:32.000]  我的民都不留意我
[00:13:32.000 --> 00:13:37.000]  他在說他的子民 他的百姓
[00:13:37.000 --> 00:13:41.000]  不將上帝放在眼內
[00:13:41.000 --> 00:13:43.000]  上帝怎樣對待他們呢?
[00:13:43.000 --> 00:13:46.000]  上帝沒有放棄他們
[00:13:46.000 --> 00:13:48.000]  二十五至二十七節
[00:13:48.000 --> 00:13:50.000]  耶和華使他們迴轉
[00:13:50.000 --> 00:13:53.000]  我必反手加在你身上
[00:13:53.000 --> 00:13:55.000]  煉盡你的渣滓
[00:13:55.000 --> 00:13:57.000]  除淨你的雜質
[00:13:57.000 --> 00:13:59.000]  我也必復還你的審判官將
[00:13:59.000 --> 00:14:02.000]  起初一樣
[00:14:02.000 --> 00:14:04.000]  復還你的謀事將起先一般
[00:14:04.000 --> 00:14:07.000]  然後你必稱為公義之成
[00:14:07.000 --> 00:14:09.000]  忠信之一
[00:14:09.000 --> 00:14:11.000]  成安必因公平得蒙救贖
[00:14:11.000 --> 00:14:13.000]  其中歸正的人
[00:14:13.000 --> 00:14:16.000]  必因公義得蒙救贖
[00:14:16.000 --> 00:14:19.000]  耶和華使他們迴轉
[00:14:19.000 --> 00:14:21.000]  耶和華沒有放棄他們
[00:14:21.000 --> 00:14:23.000]  「反手」是在說甚麼呢?
[00:14:23.000 --> 00:14:25.000]  「反手」是在說「管教」
[00:14:25.000 --> 00:14:27.000]  耶和華「管教」他們
[00:14:27.000 --> 00:14:29.000]  他們為甚麼迴轉呢?
[00:14:29.000 --> 00:14:30.000]  不只是懲罰
[00:14:30.000 --> 00:14:32.000]  而是他們迴轉
[00:14:32.000 --> 00:14:33.000]  復還你的審判官
[00:14:33.000 --> 00:14:34.000]  復還你的謀事
[00:14:34.000 --> 00:14:37.000]  都是在說「復還」即是「返轉頭」
[00:14:37.000 --> 00:14:38.000]  本來他們向東
[00:14:38.000 --> 00:14:40.000]  現在叫他們向西
[00:14:40.000 --> 00:14:42.000]  回到上帝的面前
[00:14:42.000 --> 00:14:44.000]  以色列人做先知的照明
[00:14:44.000 --> 00:14:48.000]  是叫自己的百姓迴轉
[00:14:48.000 --> 00:14:50.000]  作為信徒群體教會
[00:14:50.000 --> 00:14:52.000]  我們也有做先知的照明
[00:14:52.000 --> 00:14:54.000]  我們也有這種責任
[00:14:54.000 --> 00:14:56.000]  在我們教會本身
[00:14:56.000 --> 00:14:59.000]  我們要叫這個信徒群體迴轉
[00:14:59.000 --> 00:15:01.000]  在我們教會本身
[00:15:01.000 --> 00:15:03.000]  甚至我們教會以外
[00:15:03.000 --> 00:15:06.000]  都要叫百姓來迴轉
[00:15:06.000 --> 00:15:09.000]  神的家要復興
[00:15:09.000 --> 00:15:11.000]  神的家要迴轉
[00:15:11.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:15.000]  我們教會
[00:15:15.000 --> 00:15:17.000]  我們這個信徒群體
[00:15:17.000 --> 00:15:18.000]  我們思想一下
[00:15:18.000 --> 00:15:20.000]  有甚麼地方
[00:15:20.000 --> 00:15:23.000]  我們是要迴轉的?
[00:15:23.000 --> 00:15:24.000]  有甚麼地方
