
[00:00:00.000 --> 00:00:01.640]  OK,各位早晨
[00:03:06.280 --> 00:03:08.000]  young woman,冇提及過嘅,舉手
[00:03:08.000 --> 00:03:10.200]  第三
[00:03:10.200 --> 00:03:12.080]  young man
[00:03:12.080 --> 00:03:13.280]  ok,你哋
[00:03:13.280 --> 00:03:14.720]  舉手
[00:03:14.720 --> 00:03:16.600]  好,第四,兒童
[00:03:16.600 --> 00:03:18.720]  舉手,ok
[00:03:18.720 --> 00:03:21.840]  好啦,大家都有返嚟喎睇嚟
[00:03:21.840 --> 00:03:23.000]  ok,都記得啦,可
[00:03:23.200 --> 00:03:25.640]  係喇,咁你可以開住呢去到第二章
[00:03:25.640 --> 00:03:27.280]  因為今日呢我哋繼續呢
[00:03:27.280 --> 00:03:29.800]  去到睇第二章嘅下半部分嘅經文
[00:03:29.800 --> 00:03:31.240]  就係提多書第二章啦
[00:03:31.240 --> 00:03:33.080]  好,呢個加分題
[00:03:33.080 --> 00:03:33.960]  最後一題
[00:03:33.960 --> 00:03:36.760]  請問呢幅相嘅Pastor Johnny
[00:03:36.760 --> 00:03:38.160]  上個禮拜同我哋講
[00:03:38.160 --> 00:03:40.080]  佢係喺邊度影嘅呢
[00:03:40.080 --> 00:03:42.120]  好,有四個choice
[00:03:42.120 --> 00:03:44.480]  第一係泰國,第二係日本
[00:03:44.480 --> 00:03:46.400]  係呀,唔好以為我上個禮拜唔喺度呢
[00:03:46.400 --> 00:03:47.440]  就冇聽到下
[00:03:47.440 --> 00:03:49.480]  第三,加拿大,第四
[00:03:49.480 --> 00:03:50.440]  紐西蘭
[00:03:50.440 --> 00:03:51.040]  係喇
[00:03:51.280 --> 00:03:53.880]  邊個覺得呢個係泰國影嘅,舉手
[00:03:53.880 --> 00:03:56.200]  好,放低手
[00:03:56.200 --> 00:03:58.520]  邊個係覺得係日本影嘅,舉手
[00:03:58.520 --> 00:03:59.960]  好,放低手
[00:03:59.960 --> 00:04:01.360]  第三,加拿大
[00:04:01.360 --> 00:04:03.840]  佢加拿大人嚟㗎喎
[00:04:03.840 --> 00:04:06.440]  媽媽嚟㗎喎,同媽媽一齊
[00:04:06.440 --> 00:04:07.920]  第四,紐西蘭
[00:04:07.920 --> 00:04:11.040]  好,Pastor Johnny,呢個係邊度呢
[00:04:11.040 --> 00:04:14.320]  Woo,ok,咁有唔少人呢
[00:04:14.320 --> 00:04:16.240]  都有記得啦,大家都有聽啦
[00:04:16.240 --> 00:04:18.880]  咁呀,不過就算聽咗可能都唔記得啫,唔緊要
[00:04:18.880 --> 00:04:20.600]  好,咁呢我哋上個禮拜呢
[00:04:20.600 --> 00:04:21.680]  入返正題啦
[00:04:21.680 --> 00:04:24.440]  我哋就睇完第一去到第十節嘅經文
[00:04:24.440 --> 00:04:26.320]  咁今日呢我哋呢就睇
[00:04:26.320 --> 00:04:28.080]  四節,五節嘅啫
[00:04:28.080 --> 00:04:29.680]  係喇,五節,十一節到十五節
[00:04:29.680 --> 00:04:31.680]  咁呀,好開心呀,好爽呀
[00:04:31.680 --> 00:04:32.720]  咁呢,但係呢
[00:04:32.720 --> 00:04:34.920]  我哋要同上面嗰個經文呢
[00:04:34.920 --> 00:04:36.280]  係要配合嘅
[00:04:36.280 --> 00:04:38.120]  因為呢,佢係同一章
[00:04:38.120 --> 00:04:40.240]  而且呢講緊嘅係啲好重要嘅嘢
[00:04:40.240 --> 00:04:43.000]  咁當然啦,聖經嘅每一部分其實都好重要
[00:04:43.000 --> 00:04:43.760]  咁但係
[00:04:43.760 --> 00:04:46.920]  佢上一次講緊嘅係有五種嘅身份
[00:04:46.920 --> 00:04:49.760]  有唔同身份嘅人應該要點樣做
[00:04:49.960 --> 00:04:51.440]  就係包括,頭先講喇
[00:04:51.440 --> 00:04:52.520]  有老年人啦
[00:04:52.520 --> 00:04:54.480]  老年嘅婦人啦
[00:04:54.480 --> 00:04:55.920]  少年嘅婦人啦
[00:04:55.920 --> 00:04:56.960]  同埋少年人
[00:04:56.960 --> 00:05:01.040]  仲有一個嘅奴隸嘅一啲嘅教導
[00:05:01.040 --> 00:05:02.320]  佢哋應該點樣做
[00:05:02.320 --> 00:05:03.680]  咁我哋覺得好得意喇
[00:05:03.680 --> 00:05:05.320]  點解會講唔同嘅group呢
[00:05:05.320 --> 00:05:07.240]  唔同嘅人應該點樣做呢,咁樣
[00:05:07.240 --> 00:05:09.640]  咁當中我哋見到每一種人
[00:05:09.640 --> 00:05:12.480]  每一種人都有唔同嘅生命嘅特質
[00:05:12.480 --> 00:05:13.680]  需要展現出嚟㗎
[00:05:13.680 --> 00:05:16.200]  亦都有生活嘅唔同嘅attitude
[00:05:16.200 --> 00:05:17.280]  我哋需要表現出嚟
[00:05:17.280 --> 00:05:18.600]  就好似話
[00:05:18.760 --> 00:05:21.960]  少年人要self control啦
[00:05:21.960 --> 00:05:22.680]  要節制啦
[00:05:22.680 --> 00:05:23.320]  係咪
[00:05:23.320 --> 00:05:24.240]  不過呢
[00:05:24.240 --> 00:05:25.720]  保羅想講嘅呢
[00:05:25.720 --> 00:05:28.520]  唔單單係講緊一個家庭嘅一個運作
[00:05:28.520 --> 00:05:29.440]  事實上
[00:05:29.440 --> 00:05:31.440]  保羅係希望教會呀
[00:05:31.440 --> 00:05:32.600]  唔單止係家庭
[00:05:32.600 --> 00:05:33.880]  係成個教會呢
[00:05:33.880 --> 00:05:35.880]  都有咁樣嘅一個倫理
[00:05:35.880 --> 00:05:36.960]  嘅一個嘅觀念
[00:05:36.960 --> 00:05:37.960]  一個order
[00:05:37.960 --> 00:05:39.400]  一個生活嘅方式
[00:05:39.400 --> 00:05:40.400]  一個lifestyle
[00:05:40.400 --> 00:05:43.360]  今日我哋呢直處睇佢下半部分
[00:05:43.360 --> 00:05:44.440]  十一至到十五節
[00:05:44.440 --> 00:05:45.560]  睇呢五節
[00:05:45.560 --> 00:05:46.480]  ok
[00:05:46.480 --> 00:05:48.720]  就去望下究竟佢仲想同我哋講啲乜嘢
[00:05:49.320 --> 00:05:51.080]  好啦我畀少少你睇下先
[00:05:51.080 --> 00:05:52.320]  好啦
[00:05:52.320 --> 00:05:53.160]  睇咪到呀
[00:05:53.160 --> 00:05:55.840]  咁我我就咁多節呢
[00:05:55.840 --> 00:05:57.040]  就知道大家呢就
[00:05:57.040 --> 00:05:58.480]  把聲未開啦
[00:05:58.480 --> 00:05:59.400]  唔鍾意讀啦係咪呀
[00:05:59.400 --> 00:06:00.960]  咁我就唔讀畀你聽住
[00:06:00.960 --> 00:06:02.000]  我哋唔讀出嚟住
[00:06:02.000 --> 00:06:03.560]  咁但係我想你望一望
[00:06:03.560 --> 00:06:05.840]  咁我就想問多你一個問題啦
[00:06:05.840 --> 00:06:09.360]  如果話我哋上個禮拜睇嗰十節係咪
[00:06:09.360 --> 00:06:10.200]  十節經文
[00:06:10.200 --> 00:06:11.960]  係講緊what嘅問題
[00:06:11.960 --> 00:06:12.880]  今日
[00:06:12.880 --> 00:06:15.880]  ok呢一段經文係講緊乜嘢嘅問題呀
[00:06:15.880 --> 00:06:17.320]  佢畀大家揀
[00:06:17.320 --> 00:06:17.960]  who
[00:06:17.960 --> 00:06:18.720]  when
[00:06:19.080 --> 00:06:19.560]  how
[00:06:19.560 --> 00:06:20.160]  why
[00:06:20.160 --> 00:06:21.600]  講緊邊個問題呀
[00:06:21.600 --> 00:06:24.000]  how
[00:06:24.000 --> 00:06:24.800]  仲有呢
[00:06:24.800 --> 00:06:26.240]  why
[00:06:26.240 --> 00:06:27.520]  仲冇其他答案
[00:06:27.520 --> 00:06:31.000]  ok冇錯喇係講緊why嘅問題
[00:06:31.000 --> 00:06:32.200]  因為我哋見到
[00:06:32.200 --> 00:06:35.520]  係喇我哋見到有因為係咪呀
[00:06:35.520 --> 00:06:37.840]  咁所以一見到成段嘢呢
[00:06:37.840 --> 00:06:39.640]  就講緊why㗎喇喎
[00:06:39.640 --> 00:06:40.560]  ok
[00:06:40.560 --> 00:06:42.480]  上次就話你應該點做
[00:06:42.480 --> 00:06:44.640]  practically你作為一個young woman
[00:06:44.640 --> 00:06:45.360]  ok
[00:06:45.360 --> 00:06:46.480]  你哋係young woman啦
[00:06:46.480 --> 00:06:48.160]  你哋係young man啦
[00:06:48.320 --> 00:06:49.600]  ok你哋應該點樣做
[00:06:49.600 --> 00:06:52.760]  但係佢再同我哋解釋點解呀
[00:06:52.760 --> 00:06:56.320]  ok which is我哋亦都唔係好鍾意聽嘅有時候
[00:06:56.320 --> 00:06:57.240]  點解
[00:06:57.240 --> 00:07:00.840]  好啦但係今日呢我哋就去正正去睇呢個點解呀
[00:07:00.840 --> 00:07:02.560]  不過我又想再問啦
[00:07:02.560 --> 00:07:04.960]  點解問點解係咁重要呀
[00:07:04.960 --> 00:07:05.880]  ok
[00:07:05.880 --> 00:07:07.520]  點解要問why
[00:07:07.520 --> 00:07:09.120]  點解問why係咁重要呀
[00:07:09.120 --> 00:07:13.080]  點解我哋要知點解呀有啲嘢
[00:07:13.080 --> 00:07:15.080]  你覺得呢
[00:07:17.880 --> 00:07:19.160]  因為有答案
[00:07:19.160 --> 00:07:22.560]  我想問呢大家知唔知道呢
[00:07:22.560 --> 00:07:28.320]  即係主要學老師教主要學老師呢最怕一啲點樣嘅小朋友呀
[00:07:28.320 --> 00:07:29.720]  sunday school嘅kids
[00:07:29.720 --> 00:07:31.400]  點樣最怕啲點樣嘅小朋友呀
[00:07:31.400 --> 00:07:35.480]  周圍走啦
[00:07:35.480 --> 00:07:37.600]  聽到一個答案係
[00:07:37.600 --> 00:07:39.600]  成日問點解囉
[00:07:39.600 --> 00:07:40.600]  成日問點解
[00:07:40.600 --> 00:07:41.800]  你嗌出嚟呀
[00:07:41.800 --> 00:07:44.600]  反叛嘅係
[00:07:44.600 --> 00:07:45.280]  仲有冇呀
[00:07:45.280 --> 00:07:47.760]  你哋鍾意啲最最怕啲點樣嘅kids呀
[00:07:47.760 --> 00:07:48.600]  即係sunday school
[00:07:48.600 --> 00:07:49.560]  你有幫手㗎
[00:07:49.560 --> 00:07:52.040]  問下啲老師嘅先
[00:07:52.040 --> 00:07:55.800]  冇反應
[00:07:55.800 --> 00:07:57.320]  係呀冇反應
[00:07:57.320 --> 00:07:58.240]  咁大家做得好好呀
[00:07:58.240 --> 00:07:59.240]  大家都有反應㗎
[00:07:59.240 --> 00:08:00.720]  係啦
[00:08:00.720 --> 00:08:03.920]  咁我以前呢都做過一段好短嘅時間呢做過老師啦
[00:08:03.920 --> 00:08:07.000]  咁呢即係唔單止主要學老師係出面做老師
[00:08:07.000 --> 00:08:08.440]  咁其實呢我就發現
[00:08:08.440 --> 00:08:09.880]  我最怕啲乜嘢呢
[00:08:09.880 --> 00:08:11.400]  我都好怕啲
[00:08:11.400 --> 00:08:13.360]  好好優質嘅人㗎喎
[00:08:13.360 --> 00:08:14.400]  咁呢就係
[00:08:14.400 --> 00:08:16.720]  都同頭先大家可能差唔多啦
[00:08:17.040 --> 00:08:18.880]  就係呢內心有少少緊張
[00:08:18.880 --> 00:08:19.760]  萬一
[00:08:19.760 --> 00:08:22.600]  我答唔到佢哋問嘅問題點算呢
[00:08:22.600 --> 00:08:26.520]  我畀佢挑戰我又點算呢咁樣
[00:08:26.520 --> 00:08:28.200]  咁呀好似頭先咁講
[00:08:28.200 --> 00:08:30.160]  我哋又好驚係咁問問題
[00:08:30.160 --> 00:08:31.640]  喂我教唔到落去呀
[00:08:31.640 --> 00:08:33.400]  究竟你想點呀咁樣
[00:08:33.400 --> 00:08:36.960]  我哋習慣咗呢我哋唔會問點解呀
[00:08:36.960 --> 00:08:38.400]  我哋只要
[00:08:38.400 --> 00:08:39.440]  做就好囉
[00:08:39.440 --> 00:08:40.640]  或者我哋
[00:08:40.640 --> 00:08:43.120]  小學嘅時候學咩呀學乘數表
[00:08:43.120 --> 00:08:45.120]  我哋只要背出嚟㗎啫係咪
[00:08:45.520 --> 00:08:47.400]  我哋唔會點樣去問點解呀
[00:08:47.400 --> 00:08:50.640]  所以好多時候我哋喺信仰裏面呢
[00:08:50.640 --> 00:08:53.120]  我哋唔多唔少都有咁嘅mindset喇
[00:08:53.120 --> 00:08:54.080]  就係
[00:08:54.080 --> 00:08:55.160]  做囉
[00:08:55.160 --> 00:08:56.520]  總之馴服啦係咪
[00:08:56.520 --> 00:08:57.840]  總之就做啦咁樣
[00:08:57.840 --> 00:08:58.600]  咁
[00:08:58.600 --> 00:09:01.440]  照做就得㗎喇咁就ok㗎喇
[00:09:01.440 --> 00:09:05.000]  我諗其中一個呢背後嘅一個假設係乜嘢呢
[00:09:05.000 --> 00:09:06.680]  一個嘅假設就係
[00:09:06.680 --> 00:09:07.880]  我哋可能
[00:09:07.880 --> 00:09:09.480]  會唔會驚一啲小朋友
[00:09:09.480 --> 00:09:11.200]  當佢問咗點解
[00:09:11.200 --> 00:09:13.160]  當好似一啲青少年
[00:09:13.160 --> 00:09:14.280]  或者大專生
[00:09:14.600 --> 00:09:15.800]  我哋一問點解
[00:09:15.800 --> 00:09:16.680]  佢哋
[00:09:16.680 --> 00:09:19.320]  真係好清晰知道個信仰
[00:09:19.320 --> 00:09:21.040]  係真實性嘅時候
[00:09:21.040 --> 00:09:22.400]  佢哋就會唔信呀
[00:09:22.400 --> 00:09:25.960]  可能我哋背後呢內心好驚一個咁樣嘅事實
[00:09:25.960 --> 00:09:27.960]  就係佢認真去問嘅時候
[00:09:27.960 --> 00:09:30.120]  佢就可能唔會信呀咁樣
[00:09:30.120 --> 00:09:33.480]  所以呢我哋呢信二代啦
[00:09:33.480 --> 00:09:36.360]  咁我哋我哋稱大家做信二代知點解可
[00:09:36.360 --> 00:09:37.120]  或者有啲人
[00:09:37.120 --> 00:09:38.720]  肉酸啲就叫Gay二代
[00:09:38.720 --> 00:09:39.440]  ok
[00:09:39.440 --> 00:09:40.640]  即係基督徒個Gay
[00:09:40.640 --> 00:09:41.320]  就係呢
[00:09:41.320 --> 00:09:42.680]  second generation係咪
[00:09:43.120 --> 00:09:45.720]  咁但係我哋有時候都唔習慣問點解
[00:09:45.720 --> 00:09:48.920]  我記得呢當我以前同一啲唔信嘅
[00:09:48.920 --> 00:09:50.520]  唔信主嘅同學啦或者
[00:09:50.520 --> 00:09:53.280]  後來先信主嘅朋友啦同學仔啦
[00:09:53.280 --> 00:09:54.720]  我就發現
[00:09:54.720 --> 00:09:56.640]  人哋呢會問好多問題㗎
[00:09:56.640 --> 00:09:58.080]  大家有冇同感呀
[00:09:58.080 --> 00:10:00.080]  然後人哋問好多問題
[00:10:00.080 --> 00:10:01.640]  然後我係唔識答㗎
[00:10:01.640 --> 00:10:03.280]  咁呀我喺中學
[00:10:03.280 --> 00:10:05.080]  就好有呢個感受
[00:10:05.080 --> 00:10:07.640]  大家都係咁統一咁嘅年幾
[00:10:07.640 --> 00:10:10.400]  或者佢只不過佢仲遲過我信主
[00:10:10.400 --> 00:10:12.320]  但係佢識嘅嘢會多過我㗎
[00:10:12.800 --> 00:10:14.440]  我覺得好尷尬呀
[00:10:14.440 --> 00:10:15.120]  係咪呀
[00:10:15.120 --> 00:10:16.440]  所以好老鑑呀
[00:10:16.440 --> 00:10:18.080]  咁然後我就發現
[00:10:18.080 --> 00:10:20.000]  原來我哋成長喺教會成長
[00:10:20.000 --> 00:10:21.440]  信咗耶穌好多年
[00:10:21.440 --> 00:10:23.080]  有好多嘢我係唔知㗎
[00:10:23.080 --> 00:10:25.760]  即係大家想像到其實都幾
[00:10:25.760 --> 00:10:27.760]  即係幾大嘅衝擊呀當時
[00:10:27.760 --> 00:10:28.760]  例如
[00:10:28.760 --> 00:10:30.680]  我諗返起以前學啲乜嘢呢
[00:10:30.680 --> 00:10:31.800]  聽到嘅係
[00:10:31.800 --> 00:10:34.440]  原來呢我將來死咗嘅時候
[00:10:34.440 --> 00:10:35.760]  過生嘅時候
[00:10:35.760 --> 00:10:37.360]  喺天國我復活
[00:10:37.360 --> 00:10:39.800]  ok 我知道我會上天堂因為我信耶穌
[00:10:39.800 --> 00:10:40.920]  但原來呢
[00:10:41.280 --> 00:10:44.240]  我嘅復活呢唔單止係spiritually㗎喎
[00:10:44.240 --> 00:10:46.200]  原來我都有一個new body㗎
[00:10:46.200 --> 00:10:47.880]  原來我係個新嘅身體㗎喎
[00:10:47.880 --> 00:10:49.440]  大家知唔知呀
[00:10:49.440 --> 00:10:52.880]  原來天主教同埋基督教
[00:10:52.880 --> 00:10:54.520]  其實有好多唔同㗎
[00:10:54.520 --> 00:10:56.680]  你可唔可以講到嗰個唔同出嚟呢
[00:10:56.680 --> 00:11:01.200]  原來新約new testament同埋舊約old testament中間
[00:11:01.200 --> 00:11:02.920]  相隔咗400年㗎
[00:11:02.920 --> 00:11:04.280]  大家知唔知道
[00:11:04.280 --> 00:11:06.400]  當原來呢我就發現
[00:11:06.400 --> 00:11:08.000]  好多嘢呢係後來
[00:11:08.000 --> 00:11:09.160]  我同人哋傾
[00:11:09.160 --> 00:11:11.000]  往往呢係人哋話返畀我知
[00:11:12.240 --> 00:11:12.800]  如果今日
[00:11:12.800 --> 00:11:15.040]  你嘅狀況都係差唔多嘅時候
[00:11:15.040 --> 00:11:16.520]  我諗我哋要聽
[00:11:16.520 --> 00:11:18.440]  我諗我哋要認真去諗
[00:11:18.440 --> 00:11:19.520]  究竟
[00:11:19.520 --> 00:11:21.200]  係咪有好多嘢
[00:11:21.200 --> 00:11:22.520]  喺信仰裏面嘅
[00:11:22.520 --> 00:11:24.800]  尤其喺信仰裏面我哋好多嘢都
[00:11:24.800 --> 00:11:26.480]  即係知啲唔知啲
[00:11:26.480 --> 00:11:28.600]  或者唔知多過知係咪
[00:11:28.600 --> 00:11:29.840]  我哋要諗喎
[00:11:29.840 --> 00:11:32.560]  因此呢返返嚟經文呢一度
[00:11:32.560 --> 00:11:34.440]  二章11至14節
[00:11:34.440 --> 00:11:35.560]  去到15節啦
[00:11:35.560 --> 00:11:37.960]  保羅要同我哋講嘅一件事就係
[00:11:37.960 --> 00:11:39.400]  我哋嘅信仰呀
[00:11:39.400 --> 00:11:41.200]  我哋嘅practical嘅表達呢
[00:11:41.480 --> 00:11:42.560]  同我哋嗰個嘅
[00:11:42.560 --> 00:11:44.600]  doctrine呀或者我哋嗰個
[00:11:44.600 --> 00:11:45.880]  背後嘅原因呢
[00:11:45.880 --> 00:11:47.400]  係有關係嘅
[00:11:47.400 --> 00:11:48.800]  係有根基嘅
[00:11:48.800 --> 00:11:50.520]  係咪我哋要知道
[00:11:50.520 --> 00:11:52.720]  我哋信仰呢其實係可以
[00:11:52.720 --> 00:11:53.400]  tested嘅
[00:11:53.400 --> 00:11:54.640]  即係可以經得起
[00:11:54.640 --> 00:11:55.480]  考驗
[00:11:55.480 --> 00:11:57.360]  我哋需要有一個
[00:11:57.360 --> 00:11:58.200]  foundation
[00:11:58.200 --> 00:12:00.040]  去托起我哋嘅生命囉
[00:12:00.040 --> 00:12:02.160]  係咪唔係淨係我哋要做乜
[00:12:02.160 --> 00:12:02.960]  唔做乜
[00:12:02.960 --> 00:12:03.920]  應該做乜
[00:12:03.920 --> 00:12:05.680]  或者我哋要點樣活
[00:12:05.680 --> 00:12:07.720]  但我哋背後係有個原因嘅
[00:12:07.720 --> 00:12:09.760]  好啦講完咁大
[00:12:10.000 --> 00:12:11.440]  嘅一個嘅篇幅
[00:12:11.440 --> 00:12:12.760]  我哋就入到去
[00:12:12.760 --> 00:12:13.960]  佢今日講嘅原因
[00:12:13.960 --> 00:12:16.480]  我相信大家而家都望咗好耐啦係咪
[00:12:16.480 --> 00:12:19.840]  咁我大概呢可以將佢分開三個部分
[00:12:19.840 --> 00:12:22.760]  將呢保羅話畀你聽我哋嘅生活
[00:12:22.760 --> 00:12:24.440]  要建基於乜嘢原因呀
[00:12:24.440 --> 00:12:26.160]  大概呢分開三個部分
[00:12:26.160 --> 00:12:28.680]  我唔知你有冇諗法呀如果你去分嘅時候
[00:12:28.680 --> 00:12:30.560]  我呢就會將佢分成
[00:12:30.560 --> 00:12:31.480]  過去
[00:12:31.480 --> 00:12:33.160]  現在以及將來
[00:12:33.160 --> 00:12:34.080]  第一
[00:12:34.080 --> 00:12:35.920]  上帝
[00:12:35.920 --> 00:12:38.920]  喺過去去顯明佢嘅救恩
[00:12:39.680 --> 00:12:43.160]  第一個我哋要持守一個好敬虔一個godly living
[00:12:43.160 --> 00:12:44.000]  嘅原因
[00:12:44.000 --> 00:12:45.160]  係因為上帝
[00:12:45.160 --> 00:12:47.000]  過去嘅救贖工作
[00:12:47.000 --> 00:12:49.120]  相信大家唔會surprise係咪
[00:12:49.120 --> 00:12:51.760]  一齊讀第十一節呀一齊讀第十一節
[00:12:51.760 --> 00:12:52.400]  預備
[00:12:52.400 --> 00:12:53.120]  起
[00:12:53.120 --> 00:12:54.480]  讀咗中文先下
[00:12:54.480 --> 00:12:55.160]  然後讀英文
[00:12:55.160 --> 00:12:55.720]  預備起
[00:12:55.720 --> 00:12:57.000]  因為
[00:12:57.000 --> 00:12:59.440]  神救眾人的恩典
[00:12:59.440 --> 00:13:01.360]  已經顯明出嚟
[00:13:01.360 --> 00:13:02.120]  然後英文
