
[00:00:00.000 --> 00:00:03.780]  大家有沒有留意香港近期的股市
[00:02:24.280 --> 00:02:26.760]  因爲耶穌很清楚知道
[00:02:26.760 --> 00:02:28.760]  他來不是做拉比
[00:02:28.760 --> 00:02:30.760]  他來是什麼
[00:02:30.760 --> 00:02:33.260]  他來是要拉人的生命
[00:02:33.260 --> 00:02:36.320]  他來不是要爲人家道豐富
[00:02:36.320 --> 00:02:38.320]  不是要爲人分家產
[00:02:38.320 --> 00:02:43.060]  他來是要叫人在生命上的豐盛
[00:02:43.060 --> 00:02:45.720]  而且是豐盛更豐盛
[00:02:45.720 --> 00:02:50.640]  所以他沒有直接回答這個人的追問
[00:02:50.640 --> 00:02:54.740]  但是耶穌就跟着說了一個比喻
[00:02:54.740 --> 00:02:57.740]  是在回應這個人的提問
[00:02:57.740 --> 00:03:02.860]  而耶穌說的不是在於要和他分不分家產
[00:03:02.860 --> 00:03:05.860]  根本不理你有多少家產,多與少都不理
[00:03:05.860 --> 00:03:07.860]  而耶穌是在於
[00:03:07.860 --> 00:03:11.800]  是人怎樣看你有的錢
[00:03:11.800 --> 00:03:15.660]  在於你怎樣運用你的錢
[00:03:15.660 --> 00:03:21.400]  而說出這個運用錢財的比喻
[00:03:21.400 --> 00:03:23.400]  運用錢財呢
[00:03:23.400 --> 00:03:25.400]  這個比喻裏面說出
[00:03:25.400 --> 00:03:29.900]  有幾樣是運用得不恰當的地方
[00:03:29.900 --> 00:03:32.600]  就是在神的眼中不恰當的地方
[00:03:32.600 --> 00:03:35.100]  是有什麼地方呢
[00:03:35.100 --> 00:03:37.100]  首先說到這個財主
[00:03:37.100 --> 00:03:39.720]  他的田產很豐富
[00:03:39.720 --> 00:03:41.460]  意思是什麼
[00:03:41.460 --> 00:03:43.460]  他是豐收
[00:03:43.460 --> 00:03:47.960]  這個是正確手段得來的一切資產
[00:03:47.960 --> 00:03:49.960]  其實沒問題的
[00:03:49.960 --> 00:03:52.960]  大家想不想你豐收啊,做生意
[00:03:52.960 --> 00:03:54.460]  當然想啊
[00:03:54.460 --> 00:03:56.960]  想不想你買個股票豐收啊
[00:03:56.960 --> 00:03:58.960]  當然想啊
[00:03:58.960 --> 00:04:00.960]  想不想將來加工資
[00:04:00.960 --> 00:04:02.960]  哇,突然間加很多
[00:04:02.960 --> 00:04:03.960]  想啊
[00:04:03.960 --> 00:04:07.960]  正確的途徑,這樣的豐收是好的
[00:04:07.960 --> 00:04:12.960]  問題是你怎樣處理得到這些財富
[00:04:12.960 --> 00:04:17.960]  這個比喻是重點在於你處理得到的財富
[00:04:17.960 --> 00:04:20.960]  這個人第一步是做什麼
[00:04:20.960 --> 00:04:22.960]  將他很小的貨倉
[00:04:22.960 --> 00:04:24.960]  穀倉拆掉
[00:04:24.960 --> 00:04:26.960]  然後再建一個大一點的
[00:04:26.960 --> 00:04:27.960]  因爲很多嘛
[00:04:27.960 --> 00:04:30.960]  這個是對的,對不對
[00:04:30.960 --> 00:04:33.960]  如果谷不擠好
[00:04:33.960 --> 00:04:35.960]  很快就壞了
[00:04:35.960 --> 00:04:37.960]  日曬雨淋就壞了
[00:04:37.960 --> 00:04:39.960]  所以真的要擠好
[00:04:39.960 --> 00:04:43.960]  所以如果你有很多錢,突然有幾百兩金
[00:04:43.960 --> 00:04:48.960]  你銀行那個小小的保險箱擠不下
[00:04:48.960 --> 00:04:50.960]  你是不是要換個大一點的
[00:04:50.960 --> 00:04:52.960]  這樣也很正常,對不對
[00:04:52.960 --> 00:04:53.960]  也對的
[00:04:53.960 --> 00:04:56.960]  問題是你怎樣用那幾百兩金
[00:04:56.960 --> 00:04:59.960]  不是說你收得多多大
[00:04:59.960 --> 00:05:01.960]  所以他是精明的做法
[00:05:01.960 --> 00:05:02.960]  沒問題的
[00:05:02.960 --> 00:05:06.960]  那他的錯誤的地方在哪裏呢
[00:05:06.960 --> 00:05:08.960]  有幾方面的
[00:05:08.960 --> 00:05:12.960]  第一就是看他怎樣看待自己擁有的財富
[00:05:12.960 --> 00:05:14.960]  在比喻裏面
[00:05:14.960 --> 00:05:18.960]  耶穌說到這個人用了五次一個很強調的語氣
[00:05:18.960 --> 00:05:24.960]  我的,我的,我的,我的,我的
[00:05:24.960 --> 00:05:26.960]  我的什麼
[00:05:26.960 --> 00:05:27.960]  我的出產
[00:05:27.960 --> 00:05:28.960]  我的什麼
[00:05:28.960 --> 00:05:29.960]  倉房
[00:05:29.960 --> 00:05:31.960]  我的糧食
[00:05:31.960 --> 00:05:33.960]  我的財物
[00:05:33.960 --> 00:05:35.960]  甚至說什麼
[00:05:35.960 --> 00:05:37.960]  最後說什麼
[00:05:37.960 --> 00:05:39.960]  我的靈魂
[00:05:39.960 --> 00:05:43.960]  不單止他的出產財富是我的我的
[00:05:43.960 --> 00:05:45.960]  屬於他自己的
[00:05:45.960 --> 00:05:48.960]  甚至他看到他的生命
[00:05:48.960 --> 00:05:50.960]  都是屬於他自己的
[00:05:50.960 --> 00:05:52.960]  全屬自己
[00:05:52.960 --> 00:05:54.960]  所有的財富
[00:05:54.960 --> 00:05:55.960]  全屬自己
[00:05:55.960 --> 00:05:59.960]  這個看法是不妥的
[00:05:59.960 --> 00:06:01.960]  我們現在信了耶穌
[00:06:01.960 --> 00:06:03.960]  我們就清楚明白更多
[00:06:03.960 --> 00:06:05.960]  一切都是利於神
[00:06:05.960 --> 00:06:06.960]  我們的生命
[00:06:06.960 --> 00:06:07.960]  就算我們賺到的錢
[00:06:07.960 --> 00:06:10.960]  都因爲主給我們健康有財富
[00:06:10.960 --> 00:06:12.960]  我們可以去賺錢
[00:06:12.960 --> 00:06:14.960]  所以我們大部分
[00:06:14.960 --> 00:06:15.960]  我想我們知道
[00:06:15.960 --> 00:06:17.960]  都不是屬於我們的
[00:06:17.960 --> 00:06:18.960]  是託管
[00:06:18.960 --> 00:06:20.960]  有些人甚至託管
[00:06:20.960 --> 00:06:22.960]  是主給我們的
[00:06:22.960 --> 00:06:24.960]  這個是要很實的觀念
[00:06:24.960 --> 00:06:26.960]  在我們當中
[00:06:26.960 --> 00:06:27.960]  如果不是
[00:06:27.960 --> 00:06:29.960]  什麼都說是我的我的
[00:06:29.960 --> 00:06:31.960]  那我們用就用在我那裏
[00:06:31.960 --> 00:06:34.960]  就不會用在神的角度裏面
[00:06:34.960 --> 00:06:36.960]  第二個有點不妥的就是
[00:06:36.960 --> 00:06:40.960]  他怎麼運用他所擁有的財富
[00:06:40.960 --> 00:06:43.960]  在第十九節提到
[00:06:43.960 --> 00:06:45.960]  他儲了很多錢
[00:06:45.960 --> 00:06:46.960]  很財密就說
[00:06:46.960 --> 00:06:48.960]  許多財物儲存
[00:06:48.960 --> 00:06:51.960]  可作多年的費用
[00:06:51.960 --> 00:06:53.960]  就是說
[00:06:53.960 --> 00:06:55.960]  他運用這些錢財
[00:06:55.960 --> 00:06:56.960]  儲來是怎樣的
[00:06:56.960 --> 00:06:58.960]  是儲來爲了他自己
[00:06:58.960 --> 00:07:01.960]  作多年的費用
[00:07:01.960 --> 00:07:03.960]  所以在他的思想裏面
[00:07:03.960 --> 00:07:06.960]  他沒有想過要拿出來幫人
[00:07:06.960 --> 00:07:09.960]  或者要拿出來和人分享
[00:07:09.960 --> 00:07:11.960]  他是儲存起來
[00:07:11.960 --> 00:07:14.960]  是要自己可以多年多年多年
[00:07:14.960 --> 00:07:16.960]  這樣用的
[00:07:16.960 --> 00:07:18.960]  這個是存留給自己
[00:07:18.960 --> 00:07:21.960]  一個的心態
[00:07:21.960 --> 00:07:22.960]  另外一個就是
[00:07:22.960 --> 00:07:25.960]  看看他怎麼計劃他自己的生命
[00:07:25.960 --> 00:07:28.960]  十九節下半節就提到
[00:07:28.960 --> 00:07:30.960]  接着他自己說一句總結
[00:07:30.960 --> 00:07:32.960]  他的生命的目標是什麼
[00:07:32.960 --> 00:07:36.960]  只管安安逸逸地
[00:07:36.960 --> 00:07:38.960]  喫喝快樂
[00:07:38.960 --> 00:07:40.960]  這個是人生的目標
[00:07:40.960 --> 00:07:42.960]  就是要自己生活安逸
[00:07:42.960 --> 00:07:43.960]  身體飽足
[00:07:43.960 --> 00:07:45.960]  感覺快樂
[00:07:45.960 --> 00:07:47.960]  全心一個享樂的心態
[00:07:47.960 --> 00:07:49.960]  他所賺到的
[00:07:49.960 --> 00:07:53.960]  是要這樣安逸的生活
[00:07:53.960 --> 00:07:57.960]  他的用錢的想法和做法
[00:07:57.960 --> 00:07:59.960]  是隻爲自己
[00:07:59.960 --> 00:08:02.960]  這個比喻很突出
[00:08:02.960 --> 00:08:04.960]  那究竟結果是什麼呢
[00:08:04.960 --> 00:08:08.960]  結果就得不到神的喜悅
[00:08:08.960 --> 00:08:11.960]  所以神就和他說
[00:08:11.960 --> 00:08:13.960]  說無知的人
[00:08:13.960 --> 00:08:15.960]  首先說他是無知
[00:08:15.960 --> 00:08:18.960]  因爲他將神賜給他的所有東西
[00:08:18.960 --> 00:08:22.960]  都據爲己有
[00:08:22.960 --> 00:08:24.960]  以爲自己得回來的
[00:08:24.960 --> 00:08:26.960]  是自己可以控制的
[00:08:26.960 --> 00:08:28.960]  所以神說他第一樣
[00:08:28.960 --> 00:08:30.960]  無知就是你不知道
[00:08:30.960 --> 00:08:32.960]  你所有的東西
[00:08:32.960 --> 00:08:35.960]  其實你不可以這樣
[00:08:35.960 --> 00:08:37.960]  這個無知的人
[00:08:37.960 --> 00:08:39.960]  在聖經裏面有個意思
[00:08:39.960 --> 00:08:41.960]  就是說
[00:08:41.960 --> 00:08:44.960]  不依靠神的心意
[00:08:44.960 --> 00:08:47.960]  或者智慧去行事
[00:08:47.960 --> 00:08:49.960]  就沒有了那種智慧
[00:08:49.960 --> 00:08:51.960]  以致在行事爲人
[00:08:51.960 --> 00:08:53.960]  特別這裏說到運用錢財
[00:08:53.960 --> 00:08:57.960]  裏面就有很多亂龍的事
[00:08:57.960 --> 00:09:02.960]  或者錢財反而令到自己很慘
[00:09:02.960 --> 00:09:04.960]  或者很多的破裂
[00:09:04.960 --> 00:09:07.960]  很多的問題在人際當中產生
[00:09:07.960 --> 00:09:13.960]  是因爲沒有用神的智慧來運用錢財
[00:09:13.960 --> 00:09:15.960]  而這個錢財又給了他
[00:09:15.960 --> 00:09:17.960]  反而成爲他一個
[00:09:17.960 --> 00:09:20.960]  卡住他生命的一個絆腳石
[00:09:20.960 --> 00:09:23.960]  原本有錢財是拿來運用的
[00:09:23.960 --> 00:09:25.960]  都可以享受的
[00:09:25.960 --> 00:09:27.960]  可以和別人一起用的
[00:09:27.960 --> 00:09:32.960]  不過成爲一種很自己的心態
[00:09:32.960 --> 00:09:34.960]  一種自我中心
[00:09:34.960 --> 00:09:37.960]  這種就叫做一種
[00:09:37.960 --> 00:09:39.960]  在這個比喻裏面
[00:09:39.960 --> 00:09:41.960]  我覺得耶穌所說的
[00:09:41.960 --> 00:09:46.960]  一個叫做貪心的人的想法
[00:09:46.960 --> 00:09:48.960]  耶穌在說這個比喻之前
[00:09:48.960 --> 00:09:50.960]  是在說叫我們不要貪心的
[00:09:50.960 --> 00:09:52.960]  所以這個比喻
[00:09:52.960 --> 00:09:54.960]  應該是在說不要貪心的
[00:09:54.960 --> 00:09:57.960]  應該是在說人的貪心
[00:09:57.960 --> 00:09:59.960]  以致他是這樣做的
[00:09:59.960 --> 00:10:03.960]  而耶穌要這個所謂無知的人
[00:10:03.960 --> 00:10:05.960]  他要明白
[00:10:05.960 --> 00:10:07.960]  今夜就要你的靈魂了
[00:10:07.960 --> 00:10:09.960]  意思是什麼
[00:10:09.960 --> 00:10:11.960]  讓他很清楚地看到
[00:10:11.960 --> 00:10:14.960]  生命其實不在他手上
[00:10:14.960 --> 00:10:18.960]  生命的長短都不在他手上
[00:10:18.960 --> 00:10:21.960]  健康財富都不在他手上
[00:10:21.960 --> 00:10:23.960]  你所預備的歸隨
[00:10:23.960 --> 00:10:25.960]  就不是在說給他的後代
[00:10:25.960 --> 00:10:28.960]  是在說給他自己
[00:10:28.960 --> 00:10:30.960]  給誰呢,就是沒有了
[00:10:30.960 --> 00:10:33.960]  就是帶不走,就是沒有了
[00:10:33.960 --> 00:10:36.960]  其實耶穌是很想讓他明白
[00:10:36.960 --> 00:10:39.960]  其實這些不是他所控制的
[00:10:39.960 --> 00:10:42.960]  他隨時可以沒有的
[00:10:42.960 --> 00:10:46.960]  我記得在聖經裏面有個比喻
[00:10:46.960 --> 00:10:48.960]  耶穌說到一個比喻
[00:10:48.960 --> 00:10:55.960]  馬太方第25章,說到一個主人要離開一個地方
[00:10:55.960 --> 00:11:01.960]  就給了一些錢給那些僕人去用,去做生意
[00:11:01.960 --> 00:11:04.960]  一個就給5000銀子
[00:11:04.960 --> 00:11:07.960]  一個就給2000銀子
[00:11:07.960 --> 00:11:10.960]  一個就給1000銀子
[00:11:10.960 --> 00:11:13.960]  給他們運用的
[00:11:13.960 --> 00:11:15.960]  主人回來的時候
[00:11:15.960 --> 00:11:19.960]  5000那個又賺了5000
[00:11:19.960 --> 00:11:23.960]  主人就賺他,又忠心又良善
[00:11:23.960 --> 00:11:26.960]  還可以管理更多的東西
[00:11:26.960 --> 00:11:30.960]  2000那個又跟主人說
[00:11:30.960 --> 00:11:33.960]  他也賺了2000
[00:11:33.960 --> 00:11:37.960]  主人對他的讚賞是一樣的
[00:11:37.960 --> 00:11:39.960]  又忠心又良善
[00:11:39.960 --> 00:11:42.960]  然後叫他又可以管理更多
[00:11:42.960 --> 00:11:45.960]  1000那個又怎樣
[00:11:45.960 --> 00:11:48.960]  他很害怕,很害怕蝕本
[00:11:48.960 --> 00:11:51.960]  很害怕不懂得運用錢,又害怕主人罵
[00:11:51.960 --> 00:11:55.960]  所以就把那些錢收起來
[00:11:55.960 --> 00:11:58.960]  然後主人回來的時候
[00:11:58.960 --> 00:12:01.960]  就給1000這個主人
[00:12:01.960 --> 00:12:04.960]  1000在你那裏,就給你了
[00:12:04.960 --> 00:12:06.960]  主人就罵他
[00:12:06.960 --> 00:12:08.960]  既然你這麼害怕
[00:12:08.960 --> 00:12:10.960]  最簡單都不做
[00:12:10.960 --> 00:12:12.960]  所以又懶的意思
[00:12:12.960 --> 00:12:15.960]  最簡單都不做,拿到銀行
[00:12:15.960 --> 00:12:17.960]  起碼也有利息
[00:12:17.960 --> 00:12:20.960]  不過可能你心裏也覺得銀行也很倒閉
[00:12:20.960 --> 00:12:22.960]  那就糟糕了
[00:12:22.960 --> 00:12:25.960]  所以拿到地底可能好一點
[00:12:25.960 --> 00:12:29.960]  這個比喻大家都很熟悉
[00:12:29.960 --> 00:12:31.960]  是怎樣用錢
[00:12:31.960 --> 00:12:34.960]  用得好,用得對
[00:12:34.960 --> 00:12:39.960]  所以其實神都給了我們不同的財富
[00:12:39.960 --> 00:12:41.960]  在我們的生命當中
[00:12:41.960 --> 00:12:43.960]  是不是
[00:12:43.960 --> 00:12:45.960]  大家的口袋有沒有錢
[00:12:45.960 --> 00:12:46.960]  有沒有
[00:12:46.960 --> 00:12:48.960]  應該有一些
[00:12:48.960 --> 00:12:53.960]  沒有現金也有很多有錢的東西
[00:12:53.960 --> 00:12:55.960]  摸摸你的手錶值多少錢
[00:12:55.960 --> 00:12:57.960]  很多財富在這裏
[00:12:57.960 --> 00:12:59.960]  我們穿的衣服穿的鞋
[00:12:59.960 --> 00:13:01.960]  可能都很貴
[00:13:01.960 --> 00:13:03.960]  很多財富在這裏
[00:13:03.960 --> 00:13:06.960]  神里人有不同的財富
[00:13:06.960 --> 00:13:10.960]  有些五千,有些是二千,有些一千
[00:13:10.960 --> 00:13:14.960]  需不需要羨慕
[00:13:14.960 --> 00:13:16.960]  羨慕一下也好
[00:13:16.960 --> 00:13:18.960]  但是如果主給你這麼多
[00:13:18.960 --> 00:13:20.960]  就是這麼多
[00:13:20.960 --> 00:13:22.960]  但是你要記住
[00:13:22.960 --> 00:13:24.960]  主原來的原則是什麼
[00:13:24.960 --> 00:13:29.960]  多得誰,多給誰就向誰多取
[00:13:29.960 --> 00:13:32.960]  給五千你原來要求你賺多少
[00:13:32.960 --> 00:13:34.960]  賺五千
[00:13:34.960 --> 00:13:37.960]  給你二千就要求你賺什麼
[00:13:37.960 --> 00:13:38.960]  賺二千
[00:13:38.960 --> 00:13:40.960]  如果給你一千
[00:13:40.960 --> 00:13:42.960]  其實也要求你賺一千
[00:13:42.960 --> 00:13:44.960]  但是好在什麼
[00:13:44.960 --> 00:13:47.960]  獎賞是完全一樣的
[00:13:47.960 --> 00:13:49.960]  是不是
[00:13:49.960 --> 00:13:50.960]  獎賞是一樣的
[00:13:50.960 --> 00:13:52.960]  這樣才公平
[00:13:52.960 --> 00:13:54.960]  所以主給我們的財富
[00:13:54.960 --> 00:13:56.960]  是按着我們給我們
[00:13:56.960 --> 00:13:58.960]  其實主很公平的
[00:13:58.960 --> 00:14:00.960]  主給多少我們
[00:14:00.960 --> 00:14:02.960]  是多少,是好的
[00:14:02.960 --> 00:14:04.960]  最重要的問題是什麼
[00:14:04.960 --> 00:14:05.960]  主看我們是什麼
[00:14:05.960 --> 00:14:08.960]  是怎麼用我們現在手上的錢
[00:14:08.960 --> 00:14:11.960]  不是看你多與少
[00:14:11.960 --> 00:14:13.960]  多就多,少就少
[00:14:13.960 --> 00:14:16.960]  但是主很重視的就是
[00:14:16.960 --> 00:14:19.960]  看你手上怎麼用你的錢
[00:14:19.960 --> 00:14:21.960]  所以這個比喻
[00:14:21.960 --> 00:14:26.960]  耶穌不是在說有錢不好
[00:14:26.960 --> 00:14:28.960]  不是這樣
[00:14:28.960 --> 00:14:30.960]  每個人都擁有財富
[00:14:30.960 --> 00:14:34.960]  我們怎麼用是合乎神的心意
[00:14:34.960 --> 00:14:37.960]  而這個比喻就是說
[00:14:37.960 --> 00:14:39.960]  我們怎麼用錢
[00:14:39.960 --> 00:14:41.960]  是合乎神的心意
[00:14:41.960 --> 00:14:43.960]  而一個很重要的信息
[00:14:43.960 --> 00:14:45.960]  這個比喻告訴我們
[00:14:45.960 --> 00:14:48.960]  合乎神的心意用錢的方法就是
[00:14:48.960 --> 00:14:50.960]  用錢不貪心
[00:14:50.960 --> 00:14:55.960]  就是不貪心地用錢
[00:14:55.960 --> 00:14:58.960]  耶穌說這個比喻之前是說什麼
[00:14:58.960 --> 00:15:01.960]  說我們要謹慎自守
[00:15:01.960 --> 00:15:04.960]  不免去一切的貪心
[00:15:04.960 --> 00:15:07.960]  然後才說這個比喻
[00:15:07.960 --> 00:15:09.960]  說一下貪心
[00:15:09.960 --> 00:15:13.960]  這段聖經說到貪心
[00:15:13.960 --> 00:15:15.960]  好像沒有直接說貪心
[00:15:15.960 --> 00:15:17.960]  但耶穌是在說貪心
[00:15:17.960 --> 00:15:19.960]  貪心的表現是什麼呢
[00:15:19.960 --> 00:15:21.960]  聖經的二十一節
[00:15:21.960 --> 00:15:23.960]  我覺得已經說了出來
[00:15:23.960 --> 00:15:25.960]  一個很基本的表現
[00:15:25.960 --> 00:15:27.960]  就是爲自己積財
[00:15:27.960 --> 00:15:29.960]  是吧
[00:15:29.960 --> 00:15:31.960]  這是耶穌說的
[00:15:31.960 --> 00:15:33.960]  爲自己積財
[00:15:33.960 --> 00:15:35.960]  而貪心的原因是什麼呢
[00:15:35.960 --> 00:15:37.960]  這個比喻已經說了
[00:15:37.960 --> 00:15:39.960]  就是第十五節
[00:15:39.960 --> 00:15:41.960]  要什麼
[00:15:41.960 --> 00:15:43.960]  大家要想多些錢
[00:15:43.960 --> 00:15:45.960]  很重要的是什麼
[00:15:45.960 --> 00:15:47.960]  十五節怎麼說
[00:15:47.960 --> 00:15:49.960]  是要家道豐富
[00:15:49.960 --> 00:15:51.960]  這也很正常
[00:15:51.960 --> 00:15:53.960]  耶穌說了
[00:15:53.960 --> 00:15:55.960]  是要家道豐富
[00:15:55.960 --> 00:15:57.960]  不是什麼
[00:15:57.960 --> 00:15:59.960]  安安逸逸地
[00:15:59.960 --> 00:16:01.960]  喫喝快樂
[00:16:01.960 --> 00:16:03.960]  這是貪心的一個很大的原因
[00:16:03.960 --> 00:16:05.960]  這也很正常
[00:16:05.960 --> 00:16:07.960]  大家都接納
[00:16:07.960 --> 00:16:09.960]  都是這樣
[00:16:09.960 --> 00:16:11.960]  貪心的心態是什麼呢
[00:16:11.960 --> 00:16:13.960]  這個比喻也沒有直接說
[00:16:13.960 --> 00:16:15.960]  不過你可以想想
[00:16:15.960 --> 00:16:17.960]  剛纔在說耶穌說無知的人等等
[00:16:17.960 --> 00:16:19.960]  貪心的心態是什麼呢
[00:16:19.960 --> 00:16:21.960]  我想了幾點
[00:16:21.960 --> 00:16:23.960]  他不是很關心
[00:16:23.960 --> 00:16:25.960]  他怎麼有智慧地
[00:16:25.960 --> 00:16:27.960]  用錢
[00:16:27.960 --> 00:16:29.960]  就是神的智慧
[00:16:29.960 --> 00:16:31.960]  他不是很關心這件事
[00:16:31.960 --> 00:16:33.960]  他是關心怎麼用的錢
[00:16:33.960 --> 00:16:35.960]  留給自己用
[00:16:35.960 --> 00:16:37.960]  這個就是耶穌說的
[00:16:37.960 --> 00:16:39.960]  無知的人
[00:16:39.960 --> 00:16:41.960]  裏面的意思
[00:16:41.960 --> 00:16:43.960]  有個心態就是
[00:16:43.960 --> 00:16:45.960]  他沒想到原來有神看着我們用錢
[00:16:45.960 --> 00:16:47.960]  沒想過
[00:16:47.960 --> 00:16:49.960]  這些錢財
[00:16:49.960 --> 00:16:51.960]  神怎麼看着我們呢
[00:16:51.960 --> 00:16:53.960]  服侍什麼人呢
[00:16:53.960 --> 00:16:55.960]  有沒有服侍神服侍人呢
[00:16:55.960 --> 00:16:57.960]  還是傳送給自己呢
[00:16:57.960 --> 00:16:59.960]  另外一個心態就是
[00:16:59.960 --> 00:17:01.960]  沒想過要去幫人
[00:17:01.960 --> 00:17:03.960]  或者有人有需要的時候
[00:17:03.960 --> 00:17:05.960]  要去伸出援手
[00:17:05.960 --> 00:17:07.960]  沒有
[00:17:07.960 --> 00:17:09.960]  只是想着傳心
[00:17:09.960 --> 00:17:11.960]  去享樂
[00:17:11.960 --> 00:17:13.960]  這個也是剛纔說了的
[00:17:13.960 --> 00:17:15.960]  貪心用錢的心態
[00:17:15.960 --> 00:17:17.960]  而我們所獲得的錢
[00:17:17.960 --> 00:17:19.960]  所接觸的錢
[00:17:19.960 --> 00:17:21.960]  永遠都覺得不夠
[00:17:21.960 --> 00:17:23.960]  錢越多越好
[00:17:23.960 --> 00:17:25.960]  這句說話對不對呢
[00:17:25.960 --> 00:17:27.960]  大家有機會在小組討論一下
[00:17:27.960 --> 00:17:29.960]  錢越多越好
[00:17:29.960 --> 00:17:31.960]  越賺越多越好
[00:17:31.960 --> 00:17:33.960]  這個是怎樣呢
[00:17:33.960 --> 00:17:35.960]  如果貪心是永遠都不夠的
[00:17:35.960 --> 00:17:37.960]  一個保險箱再大點就換另一個再大點
[00:17:37.960 --> 00:17:39.960]  或者那個
[00:17:39.960 --> 00:17:41.960]  倉房再大點又要再大點
[00:17:41.960 --> 00:17:43.960]  是永遠都不夠的
[00:17:43.960 --> 00:17:45.960]  還有一樣
[00:17:45.960 --> 00:17:47.960]  一個貪心的表現
[00:17:47.960 --> 00:17:49.960]  一個貪心的思想
[00:17:49.960 --> 00:17:51.960]  這裏沒有直接說
[00:17:51.960 --> 00:17:53.960]  我也想說一下
[00:17:53.960 --> 00:17:55.960]  有沒有奪取他人的財物
[00:17:55.960 --> 00:17:57.960]  我們知道聖經的觀念
[00:17:57.960 --> 00:17:59.960]  可以奪取神的財物
[00:17:59.960 --> 00:18:01.960]  拿了神的財物就不理神
[00:18:01.960 --> 00:18:03.960]  這個比喻裏面都能看到
[00:18:03.960 --> 00:18:07.960]  那我們有沒有奪取人的財物呢
[00:18:07.960 --> 00:18:11.960]  貪心的人都會奪取人的財物
[00:18:11.960 --> 00:18:13.960]  我們有沒有奪取人的財物呢
[00:18:15.960 --> 00:18:17.960]  有沒有想一想
[00:18:17.960 --> 00:18:21.960]  有沒有借了錢不還錢的
[00:18:21.960 --> 00:18:27.960]  錢在自己的口袋裏面
[00:18:27.960 --> 00:18:29.960]  是不是安全一些
[00:18:29.960 --> 00:18:31.960]  拖延還錢
[00:18:31.960 --> 00:18:35.960]  有沒有
[00:18:35.960 --> 00:18:37.960]  沒錢去騙錢的
[00:18:37.960 --> 00:18:41.960]  是不是貪心
[00:18:41.960 --> 00:18:43.960]  沒錢去騙錢
[00:18:43.960 --> 00:18:45.960]  有沒有喫東西又不想給錢的
[00:18:45.960 --> 00:18:49.960]  想隔壁那個給
[00:18:49.960 --> 00:18:53.960]  有沒有
[00:18:53.960 --> 00:18:55.960]  我講一個心態思想
[00:18:55.960 --> 00:18:57.960]  會不會這樣想
