
[00:00:00.000 --> 00:00:02.000]  兄姊妹祝你平安
[00:01:45.260 --> 00:01:49.780]  還格外顯出他們樂捐的慷慨
[00:01:49.780 --> 00:01:53.700]  我可以證明他們是按照能力
[00:01:53.700 --> 00:01:56.780]  而且超過了能力來捐助
[00:01:56.780 --> 00:02:00.080]  主動再三懇求我們
[00:02:00.080 --> 00:02:05.500]  准他們在這攻擊的聖徒的善事上有份
[00:02:05.500 --> 00:02:11.700]  這個馬其頓教會打破了我們所有的概念
[00:02:11.700 --> 00:02:16.500]  在患難中 在極度貧窮
[00:02:16.500 --> 00:02:19.860]  不是一般的蟲 是非常地蟲
[00:02:19.860 --> 00:02:22.740]  蟲得要命 蟲得要死的那些人
[00:02:22.740 --> 00:02:25.980]  還大受考驗的時候
[00:02:25.980 --> 00:02:27.940]  他做了一個事情
[00:02:27.940 --> 00:02:32.300]  樂捐 非常樂意的捐錢
[00:02:32.300 --> 00:02:34.340]  而且還有懇求
[00:02:34.340 --> 00:02:36.900]  你給我捐 你求你
[00:02:36.900 --> 00:02:39.500]  不是求你捐給我
[00:02:39.500 --> 00:02:43.700]  按這個畫面是應該我求別人捐給我
[00:02:43.700 --> 00:02:47.500]  我這麼蟲 我這麼困難
[00:02:47.500 --> 00:02:51.100]  把我們的觀念改了
[00:02:51.100 --> 00:02:55.980]  所以我們有不捐錢的理由嗎
[00:02:55.980 --> 00:02:58.260]  很多人都會問
[00:02:58.260 --> 00:03:01.140]  我已經做了十一奉獻
[00:03:01.140 --> 00:03:03.140]  已經足夠了
[00:03:03.140 --> 00:03:05.300]  所以嚴格來說
[00:03:05.300 --> 00:03:07.300]  十一不是奉獻
[00:03:07.300 --> 00:03:11.620]  按照馬拉基書所講的三章
[00:03:11.620 --> 00:03:18.140]  將當蠟的十分之一給神
[00:03:18.140 --> 00:03:22.340]  十四神是打開天上的窗戶
[00:03:22.340 --> 00:03:25.460]  傾覆於我們 無處可用
[00:03:25.460 --> 00:03:28.180]  兩個字你們忘了
[00:03:28.180 --> 00:03:33.220]  十一是應該給神的
[00:03:33.220 --> 00:03:36.980]  十一以外才叫奉獻
[00:03:36.980 --> 00:03:41.020]  有一些人就覺得我沒有感動
[00:03:41.020 --> 00:03:44.900]  因為不夠慘
[00:03:44.900 --> 00:03:46.900]  或者是說我比他更慘
[00:03:46.900 --> 00:03:50.100]  總有人這個藉口也好
[00:03:50.100 --> 00:03:51.540]  什麼樣也好
[00:03:51.540 --> 00:03:56.380]  但是你剛剛看到馬其頓的交匯就不一樣了
[00:03:56.380 --> 00:03:58.820]  他們的景況非常的不好
[00:03:58.820 --> 00:04:01.820]  但是他還是在患難中
[00:04:01.820 --> 00:04:05.420]  原來現在全球都已經很慘了
[00:04:05.420 --> 00:04:07.900]  除了香港 甚至香港是福地
[00:04:07.900 --> 00:04:12.980]  在非洲已經有十一人不夠吃
[00:04:12.980 --> 00:04:17.100]  不只不單不夠飽的那一種
[00:04:17.100 --> 00:04:19.100]  是餓死人的那一種
[00:04:19.100 --> 00:04:22.740]  你知道每三秒就有一個非洲的小孩餓死
[00:04:22.740 --> 00:04:26.060]  你可以看聯合國的糧食局的報告
[00:04:26.060 --> 00:04:28.580]  因為聯合國的糧食局在羅馬
[00:04:28.580 --> 00:04:31.380]  所以我有兩個弟兄姊妹在那邊工作的
[00:04:31.380 --> 00:04:33.380]  所以你看
[00:04:33.380 --> 00:04:37.380]  原來是這麼窮都可以
[00:04:37.380 --> 00:04:41.380]  他們可以求在善事上有份
[00:04:41.380 --> 00:04:43.380]  那我呢
[00:04:43.380 --> 00:04:48.380]  我怎麼看我自己之前的安排是怎麼樣的
[00:04:48.380 --> 00:04:52.380]  我給你看看猶太人的分配是怎麼樣
[00:04:52.380 --> 00:04:56.380]  他們10%給上帝
[00:04:56.380 --> 00:04:59.380]  10%做慈善
[00:04:59.380 --> 00:05:01.380]  因為是按照五經的教導
[00:05:01.380 --> 00:05:05.380]  生命記他們一定要顧念雄人的
[00:05:05.380 --> 00:05:09.380]  然後把10%存起來
[00:05:09.380 --> 00:05:12.380]  20%做投資
[00:05:12.380 --> 00:05:16.380]  50%才是日常生活所用的
[00:05:16.380 --> 00:05:17.380]  這個是猶太人
[00:05:17.380 --> 00:05:20.380]  他們什麼投資我不管了我也不曉
[00:05:20.380 --> 00:05:25.380]  但是你看到有10%是一定給上帝的
[00:05:25.380 --> 00:05:26.380]  交給聖殿用
[00:05:26.380 --> 00:05:31.380]  10%額外在救助蟲人
[00:05:31.380 --> 00:05:34.380]  所以猶太人很少有月光族的
[00:05:34.380 --> 00:05:36.380]  月光族現在很流行
[00:05:36.380 --> 00:05:39.380]  其實月光已經很好了
[00:05:39.380 --> 00:05:41.380]  我講少不少是欠債一族
[00:05:41.380 --> 00:05:47.380]  他的信用卡一錢顯示出來
[00:05:47.380 --> 00:05:49.380]  知道你沒欠錢
[00:05:49.380 --> 00:05:52.380]  因為沒錢就只能刷卡
[00:05:52.380 --> 00:05:53.380]  就是這樣
[00:05:53.380 --> 00:05:55.380]  所以要很小心
[00:05:55.380 --> 00:05:57.380]  現在是鼓勵消費的
[00:05:57.380 --> 00:06:01.380]  但是他們每一個月先做好這樣的分配
[00:06:01.380 --> 00:06:03.380]  很清楚的
[00:06:03.380 --> 00:06:05.380]  這個是猶太人的
[00:06:05.380 --> 00:06:07.380]  當然啦
[00:06:07.380 --> 00:06:08.380]  我們不是猶太人
[00:06:08.380 --> 00:06:11.380]  你說我會不會不跟隨他們也可以
[00:06:11.380 --> 00:06:13.380]  但是我讓你看一個
[00:06:13.380 --> 00:06:16.380]  他為什麼神賜簡選的民族
[00:06:16.380 --> 00:06:17.380]  有原因
[00:06:17.380 --> 00:06:20.380]  因為他們也懂得怎麼樣去運用
[00:06:20.380 --> 00:06:22.380]  心態上就說所有錢不是我的
[00:06:22.380 --> 00:06:24.380]  屬於上帝的
[00:06:24.380 --> 00:06:29.380]  我就好好的安排他
[00:06:29.380 --> 00:06:32.380]  第二個要捐獻的目的是什麼呢
[00:06:32.380 --> 00:06:34.380]  這個經文是這樣的
[00:06:34.380 --> 00:06:37.380]  哥林頓後書八章十一到十五節
[00:06:37.380 --> 00:06:39.380]  如今就當辦成這事
[00:06:39.380 --> 00:06:41.380]  既然有願做的心
[00:06:41.380 --> 00:06:44.380]  也當照你們所有的去辦成
[00:06:44.380 --> 00:06:46.380]  因為人只要有願做的心
[00:06:46.380 --> 00:06:49.380]  必照他所謀的願納
[00:06:49.380 --> 00:06:52.380]  並不是照他所沒有的
[00:06:52.380 --> 00:06:54.380]  我不是要別人輕鬆你們受雷
[00:06:54.380 --> 00:06:56.380]  而是要均勻
[00:06:56.380 --> 00:06:59.380]  一直要你們現在的富裕
[00:06:59.380 --> 00:07:01.380]  補他們的不足
[00:07:01.380 --> 00:07:02.380]  使他們的富裕
[00:07:02.380 --> 00:07:04.380]  將來也可以補你們的不足
[00:07:04.380 --> 00:07:06.380]  這就是均勻了
[00:07:06.380 --> 00:07:08.380]  就好像經商所記
[00:07:08.380 --> 00:07:09.380]  多收的沒有魚
[00:07:09.380 --> 00:07:11.380]  少收的也沒有缺
[00:07:11.380 --> 00:07:13.380]  我往後一點會講一講
[00:07:13.380 --> 00:07:15.380]  這個道理是怎麼樣
[00:07:15.380 --> 00:07:18.380]  在我們中國人就常常講
[00:07:18.380 --> 00:07:21.380]  人有三衰六旺
[00:07:21.380 --> 00:07:23.380]  花無白日香
[00:07:23.380 --> 00:07:24.380]  人無千億毫
[00:07:24.380 --> 00:07:25.380]  這個是常講
[00:07:25.380 --> 00:07:29.380]  從小我媽我爹都老說
[00:07:29.380 --> 00:07:32.380]  我們人生總有艱難的日子
[00:07:32.380 --> 00:07:34.380]  總會不足夠的
[00:07:34.380 --> 00:07:37.380]  我讀小學的時候真的很窮
[00:07:37.380 --> 00:07:39.380]  什麼都不足夠
[00:07:39.380 --> 00:07:40.380]  但是他說
[00:07:40.380 --> 00:07:43.380]  你還要事先怎麼去幫助人
[00:07:43.380 --> 00:07:47.380]  因為原來他們是有那個心態
[00:07:47.380 --> 00:07:50.380]  就是說我有的時候
[00:07:50.380 --> 00:07:52.380]  我準備好要幫助人
[00:07:52.380 --> 00:07:53.380]  然後要均勻
[00:07:53.380 --> 00:07:56.380]  因為人也不足的時候
[00:07:56.380 --> 00:07:59.380]  很少人像李嘉誠的兒子
[00:07:59.380 --> 00:08:01.380]  那種從一出生到死
[00:08:01.380 --> 00:08:03.380]  都應該不會不足的
[00:08:03.380 --> 00:08:05.380]  這個太少數太例外
[00:08:05.380 --> 00:08:08.380]  正常我們總會有起起跌跌
[00:08:08.380 --> 00:08:10.380]  所以我們要準備好
[00:08:10.380 --> 00:08:13.380]  原來當我們富裕的時候
[00:08:13.380 --> 00:08:15.380]  我們就可以補那個不足
[00:08:15.380 --> 00:08:18.380]  然後等你不足的時候
[00:08:18.380 --> 00:08:20.380]  別人也可以這樣做
[00:08:20.380 --> 00:08:21.380]  這個是猶太社群裡面
[00:08:21.380 --> 00:08:24.380]  一個非常重要的原則
[00:08:24.380 --> 00:08:27.380]  為什麼要均勻呢
[00:08:27.380 --> 00:08:31.380]  第一房子就貧窮太懸殊了
[00:08:31.380 --> 00:08:34.380]  等一下還有這些經文
[00:08:34.380 --> 00:08:37.380]  因為你知道窮
[00:08:37.380 --> 00:08:40.380]  不要講是因為你花錢很多
[00:08:40.380 --> 00:08:42.380]  用亂七八糟
[00:08:42.380 --> 00:08:44.380]  不是借太多錢
[00:08:44.380 --> 00:08:46.380]  而是真的有需要的
[00:08:46.380 --> 00:08:49.380]  因為有時候這三年的疫情
[00:08:49.380 --> 00:08:51.380]  很多人失業了
[00:08:51.380 --> 00:08:55.380]  我們廣東話叫食穀種
[00:08:55.380 --> 00:08:57.380]  沒辦法就存起來
[00:08:57.380 --> 00:09:00.380]  慢慢就掰一下掰一下
[00:09:00.380 --> 00:09:02.380]  好像個餅一樣就吃了
[00:09:02.380 --> 00:09:04.380]  我認識不少人都是這樣
[00:09:04.380 --> 00:09:06.380]  把從前存下來的這三年
[00:09:06.380 --> 00:09:08.380]  幾乎都用光了
[00:09:08.380 --> 00:09:10.380]  只要還經濟不改善的話
[00:09:10.380 --> 00:09:12.380]  有更多窮人出現
[00:09:12.380 --> 00:09:15.380]  食物銀行連美國也一樣
[00:09:15.380 --> 00:09:17.380]  很多人去排隊去拿了
[00:09:17.380 --> 00:09:19.380]  這種情況出現的時候
[00:09:19.380 --> 00:09:21.380]  當然我是感恩
[00:09:21.380 --> 00:09:23.380]  我先生是公務員
[00:09:23.380 --> 00:09:25.380]  退休以後每個月還有工資的
[00:09:25.380 --> 00:09:28.380]  所以我是平穩的沒有缺過
[00:09:28.380 --> 00:09:30.380]  但是不少人是很缺的
[00:09:30.380 --> 00:09:32.380]  到那個時候
[00:09:32.380 --> 00:09:34.380]  我不怕說了
[00:09:34.380 --> 00:09:38.380]  政府發給我的錢我都捐走了
[00:09:38.380 --> 00:09:40.380]  因為我不需要
[00:09:40.380 --> 00:09:42.380]  因為我夠對不對
[00:09:42.380 --> 00:09:45.380]  所以我們也要準備
[00:09:45.380 --> 00:09:47.380]  這個均勻的作用
[00:09:47.380 --> 00:09:49.380]  有錢有很多人是以為
[00:09:49.380 --> 00:09:51.380]  有錢人就不好
[00:09:51.380 --> 00:09:52.380]  不是這樣的
[00:09:52.380 --> 00:09:53.380]  有錢不是犯罪
[00:09:53.380 --> 00:09:55.380]  有錢也是很好的
[00:09:55.380 --> 00:09:58.380]  因為陸家福音有段經文講過
[00:09:58.380 --> 00:10:00.380]  財主跟拉撒路
[00:10:00.380 --> 00:10:01.380]  死了以後
[00:10:01.380 --> 00:10:03.380]  財主就在地獄裡面
[00:10:03.380 --> 00:10:04.380]  火在烤
[00:10:04.380 --> 00:10:07.380]  拉撒路就在亞伯拉罕的懷裡面享福
[00:10:07.380 --> 00:10:09.380]  不是因為他有錢
[00:10:09.380 --> 00:10:11.380]  是因為他不肯在
[00:10:11.380 --> 00:10:13.380]  他有錢的時候
[00:10:13.380 --> 00:10:15.380]  去救助那個拉撒路
[00:10:15.380 --> 00:10:18.380]  救助他門口餓死的
[00:10:18.380 --> 00:10:21.380]  連狗也來踢他的身體的窗
[00:10:21.380 --> 00:10:24.380]  所以問題不在錢的問題
[00:10:24.380 --> 00:10:27.380]  問題在你的分配的問題
[00:10:27.380 --> 00:10:29.380]  你為什麼不救助他
[00:10:29.380 --> 00:10:31.380]  為什麼不幫助他
[00:10:31.380 --> 00:10:35.380]  讓他起碼有一手飽飯可吃
[00:10:35.380 --> 00:10:37.380]  有一些人就說
[00:10:37.380 --> 00:10:40.380]  這個道理我也常聽到的
[00:10:40.380 --> 00:10:41.380]  越福越平
[00:10:41.380 --> 00:10:43.380]  這個是藉口
[00:10:43.380 --> 00:10:45.380]  你不要給他錢
[00:10:45.380 --> 00:10:47.380]  你給他錢他就不做事情
[00:10:47.380 --> 00:10:48.380]  非洲那些人
[00:10:48.380 --> 00:10:50.380]  你什麼都不管他
[00:10:50.380 --> 00:10:51.380]  他們就是這樣
[00:10:51.380 --> 00:10:53.380]  不對的
[00:10:53.380 --> 00:10:56.380]  你假如懂政治的話
[00:10:56.380 --> 00:10:59.380]  你們明白非洲為什麼到現在很窮
[00:10:59.380 --> 00:11:01.380]  中東為什麼這麼亂
[00:11:01.380 --> 00:11:04.380]  是有很多不平均不公義
[00:11:04.380 --> 00:11:05.380]  很多事情發生
[00:11:05.380 --> 00:11:06.380]  無論是打仗也好
[00:11:06.380 --> 00:11:07.380]  什麼也好
[00:11:07.380 --> 00:11:10.380]  所以他們是非常不足夠
[00:11:10.380 --> 00:11:13.380]  他想要吃飽一點點都不行
[00:11:13.380 --> 00:11:15.380]  有時候打仗完了以後
[00:11:15.380 --> 00:11:18.380]  我最記得越南戰爭
[00:11:18.380 --> 00:11:20.380]  美國走之前
[00:11:20.380 --> 00:11:23.380]  放很多化學藥品在他土地裡面
[00:11:23.380 --> 00:11:25.380]  橙樹
[00:11:25.380 --> 00:11:28.380]  根本沒有辦法種到可以吃的東西
[00:11:28.380 --> 00:11:29.380]  這是戰爭的可怕
[00:11:29.380 --> 00:11:31.380]  用化學武器
[00:11:31.380 --> 00:11:34.380]  所以現在俄羅斯跟烏克蘭也打仗了
[00:11:34.380 --> 00:11:36.380]  有很多當難民
[00:11:36.380 --> 00:11:38.380]  有多少人離開國家
[00:11:38.380 --> 00:11:40.380]  超過600萬人
[00:11:40.380 --> 00:11:42.380]  無緣無故就變成窮人
[00:11:42.380 --> 00:11:44.380]  什麼都沒有了
[00:11:44.380 --> 00:11:47.380]  所以不要把這個變成一個指口
[00:11:47.380 --> 00:11:48.380]  藉口是說
[00:11:48.380 --> 00:11:52.380]  富人我們是補窮人的不足
[00:11:52.380 --> 00:11:56.380]  有一句話常常講的
[00:11:56.380 --> 00:11:59.380]  能力越大責任越大
[00:11:59.380 --> 00:12:02.380]  我們有能力的人就要做
[00:12:02.380 --> 00:12:04.380]  幫助那些人
[00:12:04.380 --> 00:12:06.380]  反正哪怕是一塊錢
[00:12:06.380 --> 00:12:07.380]  兩塊錢
[00:12:07.380 --> 00:12:10.380]  或者是雞賣的廣告是八塊錢一天
[00:12:10.380 --> 00:12:12.380]  或者是五十塊錢一個月
[00:12:12.380 --> 00:12:15.380]  你都可以救助那些很窮的人
[00:12:15.380 --> 00:12:17.380]  所以你沒有藉口說我做不來
[00:12:17.380 --> 00:12:19.380]  你吃少一頓飯就可以了
[00:12:19.380 --> 00:12:22.380]  一頓飯現在最少也四十塊五十塊
[00:12:22.380 --> 00:12:25.380]  你要學學進食
[00:12:25.380 --> 00:12:28.380]  你說我沒錢讓我進食一頓
[00:12:28.380 --> 00:12:31.380]  其實應該要學的
[00:12:31.380 --> 00:12:33.380]  另外有一個叫馬拉原理
[00:12:33.380 --> 00:12:34.380]  是怎麼樣呢
[00:12:34.380 --> 00:12:35.380]  出埃及的時候
[00:12:35.380 --> 00:12:36.380]  他們每天收馬拉
[00:12:36.380 --> 00:12:39.380]  第六天 暗示日之前
[00:12:39.380 --> 00:12:42.380]  神就給他收兩天的馬拉
[00:12:42.380 --> 00:12:45.380]  但是假如你貪心
[00:12:45.380 --> 00:12:47.380]  你以為我第三天就可以把他收起來
[00:12:47.380 --> 00:12:49.380]  而且那個會壞的
[00:12:49.380 --> 00:12:50.380]  但是很奇怪
[00:12:50.380 --> 00:12:52.380]  暗示日之天你收兩天
[00:12:52.380 --> 00:12:53.380]  那個馬拉就不會壞
[00:12:53.380 --> 00:12:55.380]  神就是這樣保守的
[00:12:55.380 --> 00:12:57.380]  這個是什麼呢
[00:12:57.380 --> 00:13:01.380]  其實你多收的人不會有餘
[00:13:01.380 --> 00:13:03.380]  少收的人沒有缺
[00:13:03.380 --> 00:13:04.380]  就是要均勻
[00:13:04.380 --> 00:13:06.380]  今天我能工作
[00:13:06.380 --> 00:13:08.380]  或者我有收入
[00:13:08.380 --> 00:13:11.380]  我可以捐一點點
[00:13:11.380 --> 00:13:14.380]  幫助那些連吃飯都沒有
[00:13:14.380 --> 00:13:15.380]  你不捐錢
[00:13:15.380 --> 00:13:16.380]  你捐罐頭也可以
[00:13:16.380 --> 00:13:17.380]  香港有食物銀行
[00:13:17.380 --> 00:13:18.380]  你可以把一些
[00:13:18.380 --> 00:13:22.380]  有時候你去超市買一些東西
[00:13:22.380 --> 00:13:24.380]  有時候送一大堆亂七八糟的東西
[00:13:24.380 --> 00:13:26.380]  有時候有一些
[00:13:26.380 --> 00:13:28.380]  反正香港有很多
[00:13:28.380 --> 00:13:30.380]  有什麼超市的什麼事情
[00:13:30.380 --> 00:13:32.380]  你不要的話
[00:13:32.380 --> 00:13:35.380]  你就可以捐給那些食物的銀行
[00:13:35.380 --> 00:13:37.380]  讓人家可以去買一點米
[00:13:37.380 --> 00:13:38.380]  就是這樣
[00:13:38.380 --> 00:13:39.380]  要均勻
[00:13:39.380 --> 00:13:41.380]  特別在舊約裡面
[00:13:41.380 --> 00:13:44.380]  有一個叫洗年的意義
[00:13:44.380 --> 00:13:46.380]  就是說每逢七年的時候
[00:13:46.380 --> 00:13:49.380]  就人欠你的錢
[00:13:49.380 --> 00:13:50.380]  全部免去
[00:13:50.380 --> 00:13:53.380]  因為他七年以內都賣不了
[00:13:53.380 --> 00:13:54.380]  就是還不了
[00:13:54.380 --> 00:13:56.380]  那你只能免掉
[00:13:56.380 --> 00:13:58.380]  他一直欠下去的話
[00:13:58.380 --> 00:13:59.380]  越滾越大
[00:13:59.380 --> 00:14:00.380]  也還不了的
[00:14:00.380 --> 00:14:02.380]  所以神就命定
[00:14:02.380 --> 00:14:04.380]  假如那個人欠你錢
[00:14:04.380 --> 00:14:07.380]  七年以後就要免掉
[00:14:07.380 --> 00:14:09.380]  另外每五十年
[00:14:09.380 --> 00:14:13.380]  就要把所有財庫重新分配
[00:14:13.380 --> 00:14:14.380]  為什麼呢
[00:14:14.380 --> 00:14:17.380]  他說因為在每七年的最後一年
[00:14:17.380 --> 00:14:19.380]  你要施行豁免
[00:14:19.380 --> 00:14:20.380]  豁免的方式是
[00:14:20.380 --> 00:14:24.380]  凡債主手裡所借給林社的全豁免
[00:14:24.380 --> 00:14:26.380]  不可以追討弟兄
[00:14:26.380 --> 00:14:29.380]  因為耶和華豁免已經宣告了
[00:14:29.380 --> 00:14:32.380]  你可以向外邦人追討
[00:14:32.380 --> 00:14:34.380]  但弟兄欠你的
[00:14:34.380 --> 00:14:35.380]  無論是什麼
[00:14:35.380 --> 00:14:36.380]  你都可以豁免
[00:14:36.380 --> 00:14:41.380]  其實在你中間不會有窮人貧窮的人
[00:14:41.380 --> 00:14:45.380]  因為耶和華在你所賜你為業的地上
[00:14:45.380 --> 00:14:49.380]  耶和華必大大賜福給你
[00:14:49.380 --> 00:14:51.380]  整個猶太社群裡面
[00:14:51.380 --> 00:14:54.380]  不可以有永遠的窮人
[00:14:54.380 --> 00:14:56.380]  他可以窮最多七年
[00:14:56.380 --> 00:14:59.380]  七年以後所有的債要免掉
[00:14:59.380 --> 00:15:03.380]  讓他可以享受那種輕鬆
[00:15:03.380 --> 00:15:06.380]  不可以像中國人那樣
[00:15:06.380 --> 00:15:08.380]  你差差八八欠你錢
[00:15:08.380 --> 00:15:10.380]  你追不到你追他兒子
[00:15:10.380 --> 00:15:13.380]  兒子追不到你追他孫子
[00:15:13.380 --> 00:15:15.380]  中國人就是很恐怖的
[00:15:15.380 --> 00:15:17.380]  就是這樣的
[00:15:17.380 --> 00:15:19.380]  所以我們要非常小心
[00:15:19.380 --> 00:15:20.380]  我們要學學
[00:15:20.380 --> 00:15:22.380]  原來七年以內
[00:15:22.380 --> 00:15:24.380]  他已經沒有辦法還了
[00:15:24.380 --> 00:15:26.380]  因為他連吃都不夠
[00:15:26.380 --> 00:15:29.380]  你只能豁免他
[00:15:29.380 --> 00:15:31.380]  還有一個經文也是很好的
[00:15:31.380 --> 00:15:34.380]  說弟兄中有一個希伯雷男人
[00:15:34.380 --> 00:15:37.380]  希伯雷的女人賣給你了
[00:15:37.380 --> 00:15:38.380]  服侍你六年
[00:15:38.380 --> 00:15:42.380]  到了第七年就讓他自由離開
[00:15:42.380 --> 00:15:43.380]  自由離開的時候
[00:15:43.380 --> 00:15:45.380]  不可以讓他空手而去
[00:15:45.380 --> 00:15:48.380]  要從羊群合藏押走時鐘
[00:15:48.380 --> 00:15:50.380]  取一些慷慨的送給他
[00:15:50.380 --> 00:15:52.380]  耶和華你的神怎樣賜福給你
[00:15:52.380 --> 00:15:54.380]  你要照樣給他
[00:15:54.380 --> 00:15:57.380]  因為你在埃及做過魯仆
[00:15:57.380 --> 00:15:59.380]  耶和華救贖了你
[00:15:59.380 --> 00:16:04.380]  他們有一個非常重要的歷史背景
[00:16:04.380 --> 00:16:07.380]  就是當年他們在埃及做魯仆
[00:16:07.380 --> 00:16:09.380]  四百年時間
[00:16:09.380 --> 00:16:10.380]  很苦很慘
[00:16:10.380 --> 00:16:12.380]  神紀念他們
[00:16:12.380 --> 00:16:14.380]  叫摩西帶他們出來了
[00:16:14.380 --> 00:16:15.380]  好了
[00:16:15.380 --> 00:16:17.380]  出來了以後
[00:16:17.380 --> 00:16:18.380]  以後你要記得
[00:16:18.380 --> 00:16:20.380]  你做過魯仆
[00:16:20.380 --> 00:16:24.380]  你懂得魯仆的苦的地方
[00:16:24.380 --> 00:16:28.380]  所以到了六年 第七年的時候
[00:16:28.380 --> 00:16:32.380]  連賣給你都不能永遠賣斷
[00:16:32.380 --> 00:16:34.380]  你要放他走
[00:16:34.380 --> 00:16:36.380]  你不是空空給他走
[00:16:36.380 --> 00:16:38.380]  他沒有工資的
[00:16:38.380 --> 00:16:40.380]  你給他什麼
[00:16:40.380 --> 00:16:43.380]  你要給他羊群合藏走
[00:16:43.380 --> 00:16:46.380]  你看每一個東西都要給他一點點
[00:16:46.380 --> 00:16:50.380]  這個是當時生活的必需品
[00:16:50.380 --> 00:16:52.380]  因為今天你擁有的
[00:16:52.380 --> 00:16:55.380]  完全是上帝的恩典
[00:16:55.380 --> 00:16:59.380]  因為感恩把財物送出去
[00:16:59.380 --> 00:17:01.380]  我們的態度也是這樣
[00:17:01.380 --> 00:17:03.380]  今天我能賺的所有錢
[00:17:03.380 --> 00:17:06.380]  完全是上帝給我的恩典
[00:17:06.380 --> 00:17:08.380]  不是因為我非常努力
[00:17:08.380 --> 00:17:11.380]  當然你不努力就不可能有錢
[00:17:11.380 --> 00:17:16.380]  但是你努力還有身體的健康
[00:17:16.380 --> 00:17:19.380]  還有很多配合
[00:17:19.380 --> 00:17:22.380]  不是說光努力就可以賺到錢
[00:17:22.380 --> 00:17:25.380]  所以我們要明白
[00:17:25.380 --> 00:17:26.380]  用這個心態
[00:17:26.380 --> 00:17:30.380]  我拿到這個東西神給我的
[00:17:30.380 --> 00:17:32.380]  有需要的人給的時候
[00:17:32.380 --> 00:17:33.380]  我就給他
[00:17:33.380 --> 00:17:35.380]  我做一個願意施恩的人
[00:17:35.380 --> 00:17:40.380]  但是人是很詭詐的
[00:17:40.380 --> 00:17:42.380]  他說你謹慎
[00:17:42.380 --> 00:17:44.380]  不可以惡戀
[00:17:44.380 --> 00:17:46.380]  第七年的闊鳴年快到了的時候
[00:17:46.380 --> 00:17:49.380]  就冷眼看你貧窮的弟兄
[00:17:49.380 --> 00:17:51.380]  什麼都不給他
[00:17:51.380 --> 00:17:53.380]  他要為你的緣故求告耶和華
[00:17:53.380 --> 00:17:54.380]  你就有罪了
[00:17:54.380 --> 00:17:56.380]  你要慷慨戒狼
[00:17:56.380 --> 00:17:58.380]  給他的時候不要心疼
[00:17:58.380 --> 00:18:00.380]  因為耶和華神必為之事
[00:18:00.380 --> 00:18:03.380]  在你一切的工作和手作
[00:18:03.380 --> 00:18:05.380]  說的一切是否給你
[00:18:05.380 --> 00:18:07.380]  因為地上的貧窮人
[00:18:07.380 --> 00:18:09.380]  永遠不會斷絕
[00:18:09.380 --> 00:18:12.380]  總要伸手幫助你地上貧苦的
[00:18:12.380 --> 00:18:14.380]  貧窮的弟兄
[00:18:14.380 --> 00:18:16.380]  很多人一聽到我們廣東話就
[00:18:16.380 --> 00:18:18.380]  好古惑
[00:18:18.380 --> 00:18:21.380]  明年第七年剛好闊鳴年
[00:18:21.380 --> 00:18:24.380]  今年不借錢
[00:18:24.380 --> 00:18:27.380]  明年一到我們那個錢就沒了
[00:18:27.380 --> 00:18:28.380]  是不是
