
[00:00:00.000 --> 00:00:02.920]  在中國古代北方的邊境
[00:05:26.720 --> 00:05:30.480]  讓我們一起看約瑟這個屬靈的智慧
[00:05:30.480 --> 00:05:33.920]  我覺得約瑟有兩方面的屬靈智慧
[00:05:33.920 --> 00:05:35.360]  第一樣東西
[00:05:35.360 --> 00:05:37.640]  約瑟能夠看見
[00:05:37.640 --> 00:05:41.560]  我們的神是困難中的主
[00:05:41.560 --> 00:05:46.360]  話說現在是公元2070年
[00:05:46.360 --> 00:05:50.600]  中國的時空穿梭科技已經非常成熟
[00:05:50.600 --> 00:05:52.720]  長征二千火箭
[00:05:52.720 --> 00:05:56.480]  這個時空穿梭機載著時空飛行員
[00:05:56.480 --> 00:05:58.360]  回到幾千年前
[00:05:58.360 --> 00:06:03.520]  去到約瑟最慘的人生三個階段
[00:06:03.520 --> 00:06:04.640]  第一個階段
[00:06:04.640 --> 00:06:08.040]  就是約瑟被他的哥哥推進了一個深坑裡面
[00:06:08.040 --> 00:06:11.400]  大家聽不聽到約瑟在一個深坑裡面
[00:06:11.400 --> 00:06:13.120]  在那裡呼叫
[00:06:13.120 --> 00:06:15.680]  救命啊
[00:06:15.680 --> 00:06:17.560]  救命啊
[00:06:17.560 --> 00:06:19.080]  有沒有人救我啊
[00:06:19.080 --> 00:06:23.280]  但是他的哥哥卻坐在地上吃飯喝酒
[00:06:23.280 --> 00:06:25.480]  沒有人救他
[00:06:25.480 --> 00:06:27.280]  第二個
[00:06:27.280 --> 00:06:29.920]  約瑟被埋在米甸人的手上
[00:06:29.920 --> 00:06:31.920]  好像一件貨物一樣
[00:06:31.920 --> 00:06:34.560]  米甸人將鐵鍊鎖在他的手上
[00:06:34.560 --> 00:06:36.400]  將鐵鍊鎖在他的腳上
[00:06:36.400 --> 00:06:38.360]  約瑟在走著走著
[00:06:38.360 --> 00:06:41.560]  叮噹叮噹
[00:06:41.560 --> 00:06:43.840]  大家聽不聽到這些聲音
[00:06:43.840 --> 00:06:45.240]  第三
[00:06:45.240 --> 00:06:47.120]  約瑟被人誣告
[00:06:47.120 --> 00:06:49.560]  困在埃及的監獄裡面
[00:06:49.560 --> 00:06:51.840]  肉卒將約瑟押到囚室里
[00:06:51.840 --> 00:06:52.880]  把他推進去
[00:06:52.880 --> 00:06:54.200]  然後關上門
[00:06:54.200 --> 00:06:57.560]  啪
[00:06:57.560 --> 00:06:59.920]  你猜約瑟在想什麼
[00:06:59.920 --> 00:07:01.440]  兄弟姐妹
[00:07:01.440 --> 00:07:05.520]  如果你是時空飛行員
[00:07:05.520 --> 00:07:07.520]  你看到約瑟那麼慘
[00:07:07.520 --> 00:07:09.320]  你會不會出手救他
[00:07:09.320 --> 00:07:11.160]  你會不會改變歷史
[00:07:11.160 --> 00:07:14.040]  你會不會當哥哥在喝酒的時候
[00:07:14.040 --> 00:07:15.600]  在嘻哈的時候
[00:07:15.600 --> 00:07:18.440]  你靜靜地扔一條繩子在洞里
[00:07:18.440 --> 00:07:20.240]  救約瑟出來
[00:07:20.240 --> 00:07:21.320]  又或者
[00:07:21.320 --> 00:07:24.600]  當米甸人睡著了三更半夜的時間
[00:07:24.600 --> 00:07:26.600]  你靜靜地爬到約瑟的帳幕上
[00:07:26.600 --> 00:07:29.160]  幫他解開那些鐵鍊讓約瑟走
[00:07:29.160 --> 00:07:33.480]  又或者幫助約瑟從監獄裡面成功越獄
[00:07:33.480 --> 00:07:35.040]  讓約瑟回到家
[00:07:35.040 --> 00:07:36.840]  回到迦南地的地方
[00:07:36.840 --> 00:07:38.880]  他年老的爸爸在等他
[00:07:38.880 --> 00:07:42.080]  在帳幕裡面一家人團聚
[00:07:42.080 --> 00:07:44.720]  同歡唱同慶賀
[00:07:44.720 --> 00:07:46.720]  你說多好呢
[00:07:46.720 --> 00:07:47.440]  好 兄弟姐妹
[00:07:47.440 --> 00:07:48.280]  我想問一下
[00:07:48.280 --> 00:07:54.560]  有多少人會出手救約瑟呢
[00:07:54.560 --> 00:07:58.240]  大家那麼好同情心的
[00:07:58.240 --> 00:08:00.520]  為什麼呢
[00:08:00.520 --> 00:08:02.240]  因為大家都明白到
[00:08:02.240 --> 00:08:04.200]  如果我們這樣做的話
[00:08:04.200 --> 00:08:05.800]  十三年後
[00:08:05.800 --> 00:08:10.120]  當中東一旦發生很大很大的飢荒
[00:08:10.120 --> 00:08:12.600]  前所未有的飢荒的時間
[00:08:12.600 --> 00:08:15.480]  埃及就再沒有一個有智慧
[00:08:15.480 --> 00:08:17.360]  充滿聖靈恩高
[00:08:17.360 --> 00:08:21.760]  有神的靈與祂同在的宰相約瑟
[00:08:21.760 --> 00:08:23.840]  去拯救整個國家
[00:08:23.840 --> 00:08:26.360]  去拯救整個以色列民族
[00:08:26.360 --> 00:08:28.720]  原來約瑟的一生
[00:08:28.720 --> 00:08:31.400]  就在神的美妙的企圖裡面
[00:08:31.400 --> 00:08:33.640]  原來約瑟最困難的時間
[00:08:33.640 --> 00:08:36.720]  神正在背後工作
[00:08:36.720 --> 00:08:40.040]  我們試一下將約瑟的圖畫再組合起來
[00:08:40.040 --> 00:08:43.280]  當約瑟被賣去波提弗的家裡的時間
[00:08:43.280 --> 00:08:45.040]  好像很慘一樣
[00:08:45.040 --> 00:08:47.120]  但是因為約瑟在波提弗的家裡
[00:08:47.120 --> 00:08:49.560]  深受埃及文化的紛擾
[00:08:49.560 --> 00:08:52.200]  以至他後來滅奸法老的時候
[00:08:52.200 --> 00:08:54.520]  他很有效地和法老溝通
[00:08:54.520 --> 00:08:56.120]  完全明白他說什麼
[00:08:56.120 --> 00:08:58.400]  法老也完全明白他說什麼
[00:08:58.400 --> 00:09:00.560]  就因為約瑟
[00:09:00.560 --> 00:09:03.360]  被波提弗的老婆陷害
[00:09:03.360 --> 00:09:04.320]  去坐牢
[00:09:04.320 --> 00:09:05.840]  好像很慘一樣
[00:09:05.840 --> 00:09:07.680]  但是因為約瑟在監獄裡面
[00:09:07.680 --> 00:09:09.600]  可以認識法老王的僕人
[00:09:09.600 --> 00:09:10.800]  和他解夢
[00:09:10.800 --> 00:09:12.880]  於是有一個好的業績
[00:09:12.880 --> 00:09:16.120]  於是酒精丁一時間就記得他
[00:09:16.120 --> 00:09:17.760]  酒精不記得約瑟
[00:09:17.760 --> 00:09:19.000]  兩年的時間
[00:09:19.000 --> 00:09:20.680]  約瑟好像很慘一樣
[00:09:20.680 --> 00:09:22.080]  但是不知道為什麼
[00:09:22.080 --> 00:09:24.200]  在最對的時間
[00:09:24.200 --> 00:09:26.560]  不是前不是後
[00:09:26.560 --> 00:09:28.480]  一分都不會早
[00:09:28.480 --> 00:09:30.040]  一分都不會遲
[00:09:30.040 --> 00:09:32.160]  就在法老
[00:09:32.160 --> 00:09:34.800]  找人解夢沒人解到的時間
[00:09:34.800 --> 00:09:36.480]  酒精就突然丁一聲
[00:09:36.480 --> 00:09:38.000]  記得有約瑟這個人
[00:09:38.000 --> 00:09:39.400]  約瑟就因而這樣
[00:09:39.400 --> 00:09:41.640]  在最對最適合的時間
[00:09:41.640 --> 00:09:43.400]  和法老解夢
[00:09:43.400 --> 00:09:45.360]  以至約瑟搖身一變
[00:09:45.360 --> 00:09:47.040]  成為埃及的宰相
[00:09:47.040 --> 00:09:49.440]  就因為約瑟成為宰相
[00:09:49.440 --> 00:09:51.880]  於是整個約瑟的家族
[00:09:51.880 --> 00:09:53.400]  整個以色列民族
[00:09:53.400 --> 00:09:56.080]  就可以移民到埃及
[00:09:56.080 --> 00:09:57.840]  在埃及的保護之下
[00:09:57.840 --> 00:09:59.120]  人越來越多
[00:09:59.120 --> 00:10:00.320]  越來越強盛
[00:10:00.320 --> 00:10:02.800]  後來摩西就帶領這些以色列人
[00:10:02.800 --> 00:10:05.160]  離開埃及成為大國
[00:10:05.160 --> 00:10:06.880]  兄弟姐妹
[00:10:06.880 --> 00:10:08.080]  今天
[00:10:08.080 --> 00:10:09.360]  眾多的苦難
[00:10:09.360 --> 00:10:11.280]  不是神所製造出來
[00:10:11.280 --> 00:10:13.040]  這個充滿苦難的世界
[00:10:13.040 --> 00:10:15.240]  也不是神最終的心意
[00:10:15.240 --> 00:10:16.120]  但是
[00:10:16.120 --> 00:10:17.680]  我們要記住一件事
[00:10:17.680 --> 00:10:18.680]  我們的神
[00:10:18.680 --> 00:10:21.440]  是苦難中的主人
[00:10:21.440 --> 00:10:22.400]  說什麼呢
[00:10:22.400 --> 00:10:23.360]  滿街有講
[00:10:23.360 --> 00:10:25.520]  神可以透過這些人的罪
[00:10:25.520 --> 00:10:26.800]  人的過錯
[00:10:26.800 --> 00:10:27.960]  人的疏忽
[00:10:27.960 --> 00:10:29.920]  扭來扭去的世界
[00:10:29.920 --> 00:10:32.520]  神可以成就他美好的計劃
[00:10:32.520 --> 00:10:35.360]  所以約瑟經歷過這麼多這麼多年
[00:10:35.360 --> 00:10:36.760]  這麼多這麼多的磨難
[00:10:36.760 --> 00:10:38.320]  他總結一生一句話
[00:10:38.320 --> 00:10:39.440]  他和他的哥哥說
[00:10:39.440 --> 00:10:40.600]  我們一起坐在創世紀
[00:10:40.600 --> 00:10:42.000]  五十章二十節
[00:10:42.000 --> 00:10:42.600]  我們一起讀
[00:10:42.600 --> 00:10:43.600]  一二三
[00:10:43.600 --> 00:10:46.560]  從前你們的意思是要害我
[00:10:46.560 --> 00:10:48.000]  但神的意思
[00:10:48.000 --> 00:10:49.360]  願是好的
[00:10:49.360 --> 00:10:51.720]  要保存許多人的性命
[00:10:51.720 --> 00:10:54.280]  成就今天的光景
[00:10:54.280 --> 00:10:56.200]  在我們的人生裡面可能
[00:10:56.200 --> 00:10:57.680]  都經歷了很多的難處
[00:10:57.680 --> 00:10:59.040]  很多的苦難
[00:10:59.040 --> 00:11:02.280]  可能有弟兄姐妹的家人患病
[00:11:02.280 --> 00:11:03.440]  通常家人患病
[00:11:03.440 --> 00:11:05.280]  除了病者辛苦之外
[00:11:05.280 --> 00:11:07.280]  他的家人也都很困難
[00:11:07.280 --> 00:11:08.960]  可能你要工作
[00:11:08.960 --> 00:11:10.320]  可能要擔心他
[00:11:10.320 --> 00:11:11.640]  可能你要照顧他
[00:11:11.640 --> 00:11:14.200]  可能有一刻你覺得疲於奔命
[00:11:14.200 --> 00:11:16.920]  可能有人在工作上面已經
[00:11:16.920 --> 00:11:18.280]  很大的努力
[00:11:18.280 --> 00:11:19.880]  你盡心盡力
[00:11:19.880 --> 00:11:21.440]  你盡了一切努力
[00:11:21.440 --> 00:11:23.320]  但不知為什麼種種的原因
[00:11:23.320 --> 00:11:25.040]  業績好像沒有改善
[00:11:25.040 --> 00:11:26.760]  你可能非常擔心
[00:11:26.760 --> 00:11:28.360]  可能在大家的小組
[00:11:28.360 --> 00:11:29.640]  可能你的朋友
[00:11:29.640 --> 00:11:31.000]  你服侍的人
[00:11:31.000 --> 00:11:33.280]  可能你已經盡心盡力去愛他
[00:11:33.280 --> 00:11:34.480]  去接納他
[00:11:34.480 --> 00:11:35.960]  去包容他
[00:11:35.960 --> 00:11:37.760]  但可能有一些人
[00:11:37.760 --> 00:11:39.760]  永遠都覺得自己沒問題
[00:11:39.760 --> 00:11:41.680]  如果他們覺得自己沒問題
[00:11:41.680 --> 00:11:43.720]  就是不需要改善了
[00:11:43.720 --> 00:11:46.480]  所以永遠的有問題都是你
[00:11:46.480 --> 00:11:49.200]  你覺得非常失望
[00:11:49.200 --> 00:11:50.680]  可能
[00:11:50.680 --> 00:11:52.320]  你在工作上面
[00:11:52.320 --> 00:11:54.280]  行事為人都正直
[00:11:54.280 --> 00:11:56.120]  但有些壞人
[00:11:56.120 --> 00:11:58.080]  他是惡人先告狀
[00:11:58.080 --> 00:11:59.760]  你含冤受屈
[00:11:59.760 --> 00:12:02.320]  心裡面非常之憤怒
[00:12:02.320 --> 00:12:04.120]  可能在生命裡面
[00:12:04.120 --> 00:12:05.760]  有些壞習慣
[00:12:05.760 --> 00:12:07.160]  有些罪
[00:12:07.160 --> 00:12:08.680]  有些纏繞
[00:12:08.680 --> 00:12:10.280]  有些心癮
[00:12:10.280 --> 00:12:11.280]  可能你知
[00:12:11.280 --> 00:12:12.400]  其他人不知
[00:12:12.400 --> 00:12:13.680]  神知
[00:12:13.680 --> 00:12:15.720]  你很想擺脫他
[00:12:15.720 --> 00:12:17.200]  但不知為什麼
[00:12:17.200 --> 00:12:19.240]  那些黑暗勢力經常纏繞你
[00:12:19.240 --> 00:12:20.600]  你覺得沒出路
[00:12:20.600 --> 00:12:21.040]  兄弟姐妹
[00:12:21.040 --> 00:12:22.120]  今天
[00:12:22.120 --> 00:12:23.720]  神要和我們每一個人講
[00:12:23.720 --> 00:12:25.520]  神是掌管一切
[00:12:25.520 --> 00:12:27.320]  禍與福的神
[00:12:27.320 --> 00:12:28.680]  在神大能的手裡
[00:12:28.680 --> 00:12:31.400]  他可以將詛咒變為祝福
[00:12:31.400 --> 00:12:32.200]  為什麼
[00:12:32.200 --> 00:12:33.560]  我們要認識我們的神
[00:12:33.560 --> 00:12:35.480]  我們的神是一個次平安的神
[00:12:35.480 --> 00:12:37.960]  我們一起看看耶利米蘇29章11節
[00:12:37.960 --> 00:12:39.120]  等下我們一起讀
[00:12:39.120 --> 00:12:40.160]  1 2 3
[00:12:40.160 --> 00:12:41.280]  耶和話說
[00:12:41.280 --> 00:12:43.960]  我知道我向你所懷的意念
[00:12:43.960 --> 00:12:45.800]  是次平安的意念
[00:12:45.800 --> 00:12:48.560]  不是降災和的意念
[00:12:48.560 --> 00:12:51.520]  等下我們的神是一個次平安的神
[00:12:51.520 --> 00:12:53.880]  我們的神的心意原是好的
[00:12:53.880 --> 00:12:56.080]  今天在他大能的手裡
[00:12:56.080 --> 00:12:58.520]  他會將那些壞的事
[00:12:58.520 --> 00:13:00.400]  變為好的事
[00:13:00.400 --> 00:13:03.880]  以後我想講兩個真實的故事
[00:13:03.880 --> 00:13:04.960]  給大家聽
[00:13:04.960 --> 00:13:07.120]  一個是神的大圖畫
[00:13:07.120 --> 00:13:09.440]  是關於地區的大圖畫
[00:13:09.440 --> 00:13:12.920]  一個是一個人的圖畫
[00:13:12.920 --> 00:13:14.760]  在1990年
[00:13:14.760 --> 00:13:16.080]  一個基督教的機構
[00:13:16.080 --> 00:13:18.240]  叫環球廣播公司
[00:13:18.240 --> 00:13:21.240]  正在安裝一個廣播發射器
[00:13:21.240 --> 00:13:24.080]  打算向全歐洲去廣播福音
[00:13:24.080 --> 00:13:27.520]  用大氣的電波和收音機去傳福音
[00:13:27.520 --> 00:13:29.520]  這個發射器是怎麼來的呢
[00:13:29.520 --> 00:13:32.600]  原來在二次世界大戰的時間
[00:13:32.600 --> 00:13:36.360]  希特勒在摩納哥
[00:13:36.360 --> 00:13:40.480]  建立了一個很巨大的廣播發射台
[00:13:40.480 --> 00:13:42.560]  他打算將摩納哥這個地方
[00:13:42.560 --> 00:13:46.440]  變為納粹宣傳廣播基地
[00:13:46.440 --> 00:13:47.880]  但很快就打完仗了
[00:13:47.880 --> 00:13:48.960]  希特勒也自殺了
[00:13:48.960 --> 00:13:50.400]  德國也投降了
[00:13:50.400 --> 00:13:52.880]  摩納哥用這麼巨大的資產來做什麼呢
[00:13:52.880 --> 00:13:55.480]  於是他就想賣掉它
[00:13:55.480 --> 00:13:57.080]  剛好
[00:13:57.080 --> 00:13:57.840]  留意
[00:13:57.840 --> 00:13:59.120]  剛好
[00:13:59.120 --> 00:14:01.840]  環球廣播公司又知道
[00:14:01.840 --> 00:14:04.240]  剛好當他們祈禱的時間
[00:14:04.240 --> 00:14:06.280]  聖靈又感動了他們每一個人
[00:14:06.280 --> 00:14:09.040]  於是他就付了訂金
[00:14:09.040 --> 00:14:11.640]  但當他們付了訂金之後
[00:14:11.640 --> 00:14:14.080]  其餘的錢一個幫都沒有
[00:14:14.080 --> 00:14:15.240]  剛好
[00:14:15.240 --> 00:14:17.800]  有一個德國的富商知道這件事
[00:14:17.800 --> 00:14:21.200]  於是整筆錢幫他們給了
[00:14:21.200 --> 00:14:25.320]  這個富商究竟和福音廣播
[00:14:25.320 --> 00:14:27.040]  為什麼會有關係呢
[00:14:27.040 --> 00:14:28.920]  原來又要數之前了
[00:14:28.920 --> 00:14:31.320]  原來這個富商在二次大戰的時間
[00:14:31.320 --> 00:14:32.640]  是一個德軍
[00:14:32.640 --> 00:14:34.880]  在戰場上受傷
[00:14:34.880 --> 00:14:38.760]  剛好有一隊美國的醫療隊經過
[00:14:38.760 --> 00:14:40.600]  救了他的命
[00:14:40.600 --> 00:14:41.680]  由於他是戰俘
[00:14:41.680 --> 00:14:44.920]  於是美軍將他運回美國本土
[00:14:44.920 --> 00:14:47.840]  囚禁在戰俘的監獄裡面
[00:14:47.840 --> 00:14:52.200]  原來戰俘監獄旁邊有一間教會
[00:14:52.200 --> 00:14:53.440]  剛好
[00:14:53.440 --> 00:14:57.560]  牧師、長老、執事、傳媒總一起祈禱的時間
[00:14:57.560 --> 00:14:58.480]  有一個感動
[00:14:58.480 --> 00:15:04.360]  每一個星期日為這一幫戰俘舉行主日崇拜
[00:15:04.360 --> 00:15:10.000]  剛好德軍在那個時間又有感動去參加崇拜
[00:15:10.000 --> 00:15:13.560]  剛好他就在崇拜裡面信了耶穌
[00:15:13.560 --> 00:15:19.440]  然後剛好他又成為一個非常愛主的弟兄
[00:15:19.440 --> 00:15:22.440]  就是很多年後他剛好又聽到
[00:15:22.440 --> 00:15:24.720]  環球廣播公司有這個計劃
[00:15:24.720 --> 00:15:27.120]  於是他就出錢
[00:15:27.120 --> 00:15:30.560]  買了這個發射台
[00:15:30.560 --> 00:15:32.920]  故事是不是就這樣完呢?
[00:15:32.920 --> 00:15:34.720]  當然不是啦
[00:15:34.720 --> 00:15:36.760]  幾年之後
[00:15:36.760 --> 00:15:39.960]  環球廣播公司打算更換那個發射器
[00:15:39.960 --> 00:15:42.240]  一個發射台上面有一個發射器
[00:15:42.240 --> 00:15:44.080]  他打算更換這個發射器是為什麼呢?
[00:15:44.080 --> 00:15:45.960]  因為那個發射器都很舊了
[00:15:45.960 --> 00:15:48.360]  他很想更換一個更強力的發射器
[00:15:48.360 --> 00:15:49.520]  因為整個歐洲很大
[00:15:49.520 --> 00:15:51.760]  有些地方是很難深入的
[00:15:51.760 --> 00:15:54.760]  於是他想換一個更強的發射器
