
[00:00:00.000 --> 00:00:02.000]  剛才所說的經文
[00:09:18.000 --> 00:09:20.000]  基督徒要做好人
[00:09:20.000 --> 00:09:21.000]  要做君子
[00:09:21.000 --> 00:09:24.000]  所以我們要饒恕
[00:09:24.000 --> 00:09:27.000]  聖經從來不是教我們
[00:09:27.000 --> 00:09:32.000]  去做一個滿足人間道德要求的好人
[00:09:32.000 --> 00:09:34.000]  聖經的道理是非常簡單直接
[00:09:34.000 --> 00:09:37.000]  不需要講道德理論
[00:09:37.000 --> 00:09:39.000]  保羅說什麼呢?
[00:09:39.000 --> 00:09:40.000]  主
[00:09:40.000 --> 00:09:41.000]  如何饒恕你們?
[00:09:41.000 --> 00:09:44.000]  你們如何饒恕人?
[00:09:44.000 --> 00:09:46.000]  有版體的
[00:09:46.000 --> 00:09:48.000]  我們經歷過
[00:09:48.000 --> 00:09:50.000]  我們知道是什麼
[00:09:50.000 --> 00:09:52.000]  相信大家都記得
[00:09:52.000 --> 00:09:56.000]  耶穌說過關於饒恕的比喻
[00:09:56.000 --> 00:09:58.000]  有一個主人
[00:09:58.000 --> 00:10:01.000]  免了他僕人一萬他連得
[00:10:01.000 --> 00:10:05.000]  當時是一筆天文數字的巨債
[00:10:05.000 --> 00:10:07.000]  這個僕人出來的時候
[00:10:07.000 --> 00:10:11.000]  遇到他欠他一百個銀幣的同伴
[00:10:11.000 --> 00:10:13.000]  他怎麼做?
[00:10:13.000 --> 00:10:16.000]  插他臉頸
[00:10:16.000 --> 00:10:17.000]  逼他還錢
[00:10:17.000 --> 00:10:18.000]  還不到怎麼辦?
[00:10:18.000 --> 00:10:20.000]  抓他坐牢
[00:10:20.000 --> 00:10:22.000]  主人知道之後
[00:10:22.000 --> 00:10:24.000]  主人就叫他來
[00:10:24.000 --> 00:10:25.000]  對他說
[00:10:25.000 --> 00:10:27.000]  你這個惡奴才
[00:10:27.000 --> 00:10:30.000]  你求我我就赦免你
[00:10:30.000 --> 00:10:32.000]  你不是應該憐憫你的同伴
[00:10:32.000 --> 00:10:35.000]  好像我憐憫你一樣嗎?
[00:10:35.000 --> 00:10:36.000]  主人就大怒
[00:10:36.000 --> 00:10:40.000]  將他交給掌管刑法的
[00:10:40.000 --> 00:10:42.000]  坐牢
[00:10:42.000 --> 00:10:45.000]  直到你還清所有的債
[00:10:45.000 --> 00:10:49.000]  耶穌稱這個人為惡奴才
[00:10:49.000 --> 00:10:51.000]  你會看到
[00:10:51.000 --> 00:10:56.000]  神是對於蒙受過他恩典的人
[00:10:56.000 --> 00:10:59.000]  但又不肯向人施恩的人
[00:10:59.000 --> 00:11:00.000]  是多麼的厭惡
[00:11:00.000 --> 00:11:02.000]  多麼的憤怒
[00:11:02.000 --> 00:11:04.000]  是的
[00:11:04.000 --> 00:11:08.000]  上帝設定了一個恩典的模式對我們
[00:11:08.000 --> 00:11:12.000]  如果我們設定了一個追討的模式對人的時候
[00:11:12.000 --> 00:11:16.000]  那你說有沒有問題?
[00:11:16.000 --> 00:11:18.000]  耶穌更加警告門徒
[00:11:18.000 --> 00:11:19.000]  祂說什麼呢?
[00:11:19.000 --> 00:11:22.000]  你們如果不從心裡饒恕你的弟兄
[00:11:22.000 --> 00:11:25.000]  我天父也會這樣對你們
[00:11:25.000 --> 00:11:27.000]  有時候我想想
[00:11:27.000 --> 00:11:31.000]  其實基督徒有時候都頗虛假
[00:11:31.000 --> 00:11:33.000]  我們一方面知道耶穌的教導
[00:11:33.000 --> 00:11:34.000]  明白到真理
[00:11:34.000 --> 00:11:35.000]  知道應該怎麼做
[00:11:35.000 --> 00:11:39.000]  但自己偏偏又不可以饒恕
[00:11:39.000 --> 00:11:42.000]  或者不憤氣放下
[00:11:42.000 --> 00:11:44.000]  會不會呢?
[00:11:44.000 --> 00:11:45.000]  於是
[00:11:45.000 --> 00:11:49.000]  叩頭上要滿足聖經的要求
[00:11:49.000 --> 00:11:52.000]  用屬靈的術語包裝去掩飾
[00:11:52.000 --> 00:11:56.000]  但裡面長期一條刺刺著
[00:11:56.000 --> 00:11:57.000]  但耶穌說
[00:11:57.000 --> 00:12:01.000]  如果不從心裡饒恕我們的弟兄姊妹
[00:12:01.000 --> 00:12:05.000]  我們的天父也會這樣對我們
[00:12:05.000 --> 00:12:07.000]  神絕對有理由
[00:12:07.000 --> 00:12:10.000]  有資格要求我們從心裡饒恕
[00:12:10.000 --> 00:12:12.000]  為什麼呢?
[00:12:12.000 --> 00:12:16.000]  因為神的饒恕是真正的饒恕
[00:12:16.000 --> 00:12:18.000]  從心裡的饒恕
[00:12:18.000 --> 00:12:25.000]  才可以對應到神對我們的那種饒恕
[00:12:25.000 --> 00:12:29.000]  很多時候聽別人說
[00:12:29.000 --> 00:12:33.000]  forget and forgive
[00:12:33.000 --> 00:12:36.000]  將忘記和饒恕捆綁在一起
[00:12:36.000 --> 00:12:38.000]  聽起來
[00:12:38.000 --> 00:12:41.000]  比聖經教導更徹底
[00:12:41.000 --> 00:12:42.000]  更正
[00:12:42.000 --> 00:12:43.000]  為什麼呢?
[00:12:43.000 --> 00:12:45.000]  連記都不記得了
[00:12:45.000 --> 00:12:47.000]  怎麼會計較呢?
[00:12:47.000 --> 00:12:50.000]  但這不是聖經的教導
[00:12:50.000 --> 00:12:53.000]  聖經是叫我們forgive
[00:12:53.000 --> 00:12:56.000]  沒有要求我們forget
[00:12:56.000 --> 00:12:58.000]  我們學習饒恕
[00:12:58.000 --> 00:13:00.000]  否則就忘記
[00:13:00.000 --> 00:13:03.000]  如果要忘記別人對我們的傷害
[00:13:03.000 --> 00:13:07.000]  我們才可以放過得罪我們的人
[00:13:07.000 --> 00:13:08.000]  這是失憶
[00:13:08.000 --> 00:13:10.000]  這不是饒恕
[00:13:10.000 --> 00:13:12.000]  饒恕不是等老人癡呆的時候
[00:13:12.000 --> 00:13:16.000]  才能實現的美德
[00:13:16.000 --> 00:13:19.000]  神怎樣對待我們?
[00:13:19.000 --> 00:13:21.000]  神不是忘記我們的罪
[00:13:21.000 --> 00:13:23.000]  正如大衛所說
[00:13:23.000 --> 00:13:25.000]  我的罪常在你面前
[00:13:25.000 --> 00:13:31.000]  但神是以豐盛的慈愛饒恕我們
[00:13:31.000 --> 00:13:37.000]  不按我們的罪孽報應我們
[00:13:37.000 --> 00:13:40.000]  我們不需要自欺人辦大方
[00:13:40.000 --> 00:13:42.000]  監自己說
[00:13:42.000 --> 00:13:45.000]  以前的事都忘記了
[00:13:45.000 --> 00:13:47.000]  沒事沒事
[00:13:47.000 --> 00:13:48.000]  實際上
[00:13:48.000 --> 00:13:50.000]  除非你失智
[00:13:50.000 --> 00:13:52.000]  人是不會忘記
[00:13:52.000 --> 00:13:57.000]  特別是被人傷害過你
[00:13:57.000 --> 00:14:01.000]  饒恕沒有忘記他少年的時候
[00:14:01.000 --> 00:14:04.000]  怎樣被他的哥哥傷害
[00:14:04.000 --> 00:14:06.000]  當他做了宰相之後
[00:14:06.000 --> 00:14:10.000]  他仍然記得清楚他的哥哥的罪行
[00:14:10.000 --> 00:14:13.000]  甚至記得他們每一個的性格
[00:14:13.000 --> 00:14:16.000]  但饒恕沒有報復
[00:14:16.000 --> 00:14:19.000]  饒恕是恩待他們
[00:14:19.000 --> 00:14:24.000]  饒恕是從心底不計算哥哥的惡
[00:14:24.000 --> 00:14:28.000]  這是饒恕
[00:14:28.000 --> 00:14:31.000]  真正的饒恕是不會有苦澀
[00:14:31.000 --> 00:14:33.000]  不會有刺的
[00:14:33.000 --> 00:14:35.000]  愛是不計算人的惡
[00:14:35.000 --> 00:14:38.000]  不是不忘記人的惡
[00:14:38.000 --> 00:14:40.000]  所以我們不要給自己這個藉口
[00:14:40.000 --> 00:14:43.000]  我永遠忘記不到他怎樣傷害我
[00:14:43.000 --> 00:14:45.000]  他弄得我今天這麼慘
[00:14:45.000 --> 00:14:48.000]  所以我永遠不會原諒他
[00:14:48.000 --> 00:14:50.000]  我們不要弄錯
[00:14:50.000 --> 00:14:54.000]  饒恕的力量不是來自忘記
[00:14:54.000 --> 00:14:56.000]  那是來自什麼呢
[00:14:56.000 --> 00:14:58.000]  十四節
[00:14:58.000 --> 00:15:00.000]  保羅叫我們穿上愛
[00:15:00.000 --> 00:15:01.000]  是的
[00:15:01.000 --> 00:15:05.000]  饒恕的力量就是來自愛
[00:15:05.000 --> 00:15:09.000]  一點也不容易
[00:15:09.000 --> 00:15:12.000]  保羅用了「穿上」這個詞
[00:15:12.000 --> 00:15:14.000]  又再提醒我們
[00:15:14.000 --> 00:15:16.000]  這些其實不是我們的本質
[00:15:16.000 --> 00:15:19.000]  是從神那裡
[00:15:19.000 --> 00:15:21.000]  我們感受過
[00:15:21.000 --> 00:15:24.000]  我們領受過這個愛
[00:15:24.000 --> 00:15:27.000]  我們穿上這個愛
[00:15:27.000 --> 00:15:29.000]  我們看看耶穌
[00:15:29.000 --> 00:15:33.000]  在世界上的一舉一動
[00:15:33.000 --> 00:15:35.000]  特別是在他臨上十字架之前
[00:15:35.000 --> 00:15:38.000]  被人出賣、侮辱
[00:15:38.000 --> 00:15:41.000]  遭殖虐待
[00:15:41.000 --> 00:15:43.000]  在十字架上
[00:15:43.000 --> 00:15:47.000]  他竟然肯呼求父母赦免他們
[00:15:47.000 --> 00:15:50.000]  因為他們所做的他們不知道
[00:15:50.000 --> 00:15:52.000]  在他極度痛苦的時候
[00:15:52.000 --> 00:15:56.000]  他不單是饒恕了虐待他的人
[00:15:56.000 --> 00:15:58.000]  他還在父母面前
[00:15:58.000 --> 00:16:01.000]  為這群冷血的人去祈禱
[00:16:01.000 --> 00:16:04.000]  去代求、求神赦免
[00:16:04.000 --> 00:16:08.000]  人間是沒有這種愛的
[00:16:08.000 --> 00:16:11.000]  好像很離地
[00:16:11.000 --> 00:16:13.000]  但其實很實在
[00:16:13.000 --> 00:16:19.000]  實在到我們都是這樣被愛的
[00:16:19.000 --> 00:16:23.000]  所以有人說
[00:16:23.000 --> 00:16:28.000]  我們愛是因為神才愛我們
[00:16:28.000 --> 00:16:31.000]  如果不是上帝這樣愛我們
[00:16:31.000 --> 00:16:33.000]  我們不會去愛
[00:16:33.000 --> 00:16:36.000]  又是神自己希望這麼大的愛
[00:16:36.000 --> 00:16:37.000]  去愛我們
[00:16:37.000 --> 00:16:39.000]  我們看不到什麼是愛
[00:16:39.000 --> 00:16:42.000]  我們可以有版可以看
[00:16:42.000 --> 00:16:44.000]  可以跟隨
[00:16:44.000 --> 00:16:46.000]  雖然很不容易
[00:16:46.000 --> 00:16:49.000]  但總是很實在的
[00:16:49.000 --> 00:16:50.000]  在我們面前
[00:16:50.000 --> 00:16:52.000]  我們經歷過
[00:16:52.000 --> 00:16:54.000]  我們看到
[00:16:54.000 --> 00:16:56.000]  今天
[00:16:56.000 --> 00:16:59.000]  耶穌在天上執政掌權
[00:16:59.000 --> 00:17:01.000]  但他在人間已經留下了
[00:17:01.000 --> 00:17:05.000]  清清楚楚的腳印給我們去跟隨
[00:17:05.000 --> 00:17:09.000]  穿上愛心是最徹底的
[00:17:09.000 --> 00:17:14.000]  承傳了基督的特質
[00:17:14.000 --> 00:17:18.000]  所以為什麼保羅說
[00:17:18.000 --> 00:17:22.000]  愛是貫通全德的呢
[00:17:22.000 --> 00:17:26.000]  因為有基督愛的人
[00:17:26.000 --> 00:17:28.000]  是不會沒有憐憫的
[00:17:28.000 --> 00:17:30.000]  有憐憫的人
[00:17:30.000 --> 00:17:35.000]  是不會沒有恩賜的
[00:17:35.000 --> 00:17:37.000]  在神面前謙卑的人
[00:17:37.000 --> 00:17:40.000]  他是不會沒有溫柔的
[00:17:40.000 --> 00:17:42.000]  我們不需要把這些美德
[00:17:42.000 --> 00:17:45.000]  逐一地學回來
[00:17:45.000 --> 00:17:47.000]  願意穿上愛心就有了
[00:17:47.000 --> 00:17:54.000]  因為愛是貫通全德的
[00:17:54.000 --> 00:17:56.000]  甚至到十七節
[00:17:56.000 --> 00:17:59.000]  我們一起看
[00:17:59.000 --> 00:18:00.000]  保羅說什麼呢
[00:18:00.000 --> 00:18:02.000]  你們要讓基督所賜的和平
[00:18:02.000 --> 00:18:04.000]  在我們心裡面作主
[00:18:04.000 --> 00:18:06.000]  我們為此蒙照歸為一體
[00:18:06.000 --> 00:18:09.000]  你們還要傳感濟的心
[00:18:09.000 --> 00:18:10.000]  甚至保羅說
[00:18:10.000 --> 00:18:13.000]  讓基督所賜的和平
[00:18:13.000 --> 00:18:15.000]  在我們心裡作主
[00:18:15.000 --> 00:18:16.000]  目的是什麼呢
[00:18:16.000 --> 00:18:18.000]  就是要歸為一體
[00:18:18.000 --> 00:18:24.000]  這明顯是教會的合一
[00:18:24.000 --> 00:18:26.000]  除了
[00:18:26.000 --> 00:18:29.000]  秉子妹個別的相處
[00:18:29.000 --> 00:18:31.000]  可能出現了一些嚴軀摩擦
[00:18:31.000 --> 00:18:36.000]  教會何時需要特別高舉和平呢
[00:18:36.000 --> 00:18:38.000]  往往就是教會出現了衝擊
[00:18:38.000 --> 00:18:42.000]  轉變或一些重大決定的時候
[00:18:42.000 --> 00:18:43.000]  周時聽到
[00:18:43.000 --> 00:18:44.000]  有些重大決定
[00:18:44.000 --> 00:18:45.000]  構堂
[00:18:45.000 --> 00:18:49.000]  很多時候有很多的紛爭
[00:18:49.000 --> 00:18:52.000]  我想到我們教會
[00:18:52.000 --> 00:18:54.000]  教會四月開始
[00:18:54.000 --> 00:18:57.000]  實行了新的崇拜時段
[00:18:57.000 --> 00:19:00.000]  是一個很大的影響
[00:19:00.000 --> 00:19:02.000]  新的轉變
[00:19:02.000 --> 00:19:04.000]  難免會對一些弟兄姊妹的節奏
[00:19:04.000 --> 00:19:06.000]  生活節奏
[00:19:06.000 --> 00:19:11.000]  是有衝擊的
[00:19:11.000 --> 00:19:14.000]  大家看到有些會心微笑
[00:19:14.000 --> 00:19:16.000]  任何安排都不可以滿足
[00:19:16.000 --> 00:19:19.000]  每一個人的不同需要
[00:19:19.000 --> 00:19:21.000]  不同要求
[00:19:21.000 --> 00:19:24.000]  有些人方便了
[00:19:24.000 --> 00:19:26.000]  有些人覺得很煩
[00:19:26.000 --> 00:19:28.000]  難免有些情緒
[00:19:28.000 --> 00:19:31.000]  有些怨言
[00:19:31.000 --> 00:19:32.000]  而專學
[00:19:32.000 --> 00:19:33.000]  團契
[00:19:33.000 --> 00:19:35.000]  小組
[00:19:35.000 --> 00:19:36.000]  相應來說
[00:19:36.000 --> 00:19:38.000]  會有很多改動
[00:19:38.000 --> 00:19:39.000]  不同的群體
[00:19:39.000 --> 00:19:40.000]  可能在
[00:19:40.000 --> 00:19:42.000]  非自願的情況下
[00:19:42.000 --> 00:19:44.000]  要合併
[00:19:44.000 --> 00:19:46.000]  要合作
[00:19:46.000 --> 00:19:47.000]  大家有不同的想法
[00:19:47.000 --> 00:19:48.000]  不同的理念
[00:19:48.000 --> 00:19:49.000]  不同的習慣
[00:19:49.000 --> 00:19:51.000]  不同的工作方式
[00:19:51.000 --> 00:19:55.000]  其實也有機會出現摩擦
[00:19:55.000 --> 00:19:57.000]  但我們要認定
[00:19:57.000 --> 00:20:01.000]  這些都不是真理的問題
[00:20:01.000 --> 00:20:04.000]  雖然是一個挑戰
[00:20:04.000 --> 00:20:06.000]  但如果我們真的愛教會
[00:20:06.000 --> 00:20:08.000]  愛弟兄姊妹
[00:20:08.000 --> 00:20:10.000]  認真去實踐
[00:20:10.000 --> 00:20:11.000]  彼此寬容
[00:20:11.000 --> 00:20:14.000]  饒恕的時候
[00:20:14.000 --> 00:20:19.000]  這會是一個實踐愛
