
[00:00:00.000 --> 00:00:02.880]  今個月的主題是人之初
[00:09:03.040 --> 00:09:06.040]  發言師
[00:09:06.040 --> 00:09:08.040]  在Cupertino
[00:09:08.040 --> 00:09:10.040]  做工
[00:09:10.040 --> 00:09:12.040]  在Cupertino有很多高科技的人
[00:09:12.040 --> 00:09:14.040]  當然選擇那裡做
[00:09:14.040 --> 00:09:16.040]  Hair stylist
[00:09:16.040 --> 00:09:18.040]  她回家後
[00:09:18.040 --> 00:09:20.040]  她說
[00:09:20.040 --> 00:09:22.040]  我的汽車又被人打爛
[00:09:22.040 --> 00:09:24.040]  這個玻璃
[00:09:24.040 --> 00:09:26.040]  是
[00:09:26.040 --> 00:09:28.040]  一年半以來第二次
[00:09:28.040 --> 00:09:30.040]  泊在一個
[00:09:30.040 --> 00:09:32.040]  Cupertino
[00:09:32.040 --> 00:09:34.040]  都很當眾的停車場
[00:09:34.040 --> 00:09:36.040]  就是在
[00:09:36.040 --> 00:09:38.040]  saloon的門口
[00:09:38.040 --> 00:09:40.040]  第一次
[00:09:40.040 --> 00:09:42.040]  當她被人打爛玻璃的時候
[00:09:42.040 --> 00:09:44.040]  很生氣 搞錯了
[00:09:44.040 --> 00:09:46.040]  第二次回來
[00:09:46.040 --> 00:09:48.040]  很平靜很平安
[00:09:48.040 --> 00:09:50.040]  充滿喜樂
[00:09:50.040 --> 00:09:52.040]  沒辦法了
[00:09:52.040 --> 00:09:54.040]  如果不笑會怎樣呢
[00:09:54.040 --> 00:09:56.040]  因為那輛車都沒東西被人偷了
[00:09:56.040 --> 00:09:58.040]  沒東西被人偷的 因為大家都知道
[00:09:58.040 --> 00:10:00.040]  你不可以擺貴重物品
[00:10:00.040 --> 00:10:02.040]  他就打爛你來看看裡面有沒有東西
[00:10:02.040 --> 00:10:04.040]  沒東西就打第二輛
[00:10:04.040 --> 00:10:06.040]  整輛車都是
[00:10:06.040 --> 00:10:08.040]  那個問題
[00:10:08.040 --> 00:10:10.040]  不是損失金錢
[00:10:10.040 --> 00:10:12.040]  是你要叫人來修
[00:10:12.040 --> 00:10:14.040]  那你就沒了半天的
[00:10:14.040 --> 00:10:16.040]  上班時間沒了收入
[00:10:16.040 --> 00:10:18.040]  要改期很多的東西
[00:10:20.040 --> 00:10:22.040]  這些都只是
[00:10:22.040 --> 00:10:24.040]  報了案而已
[00:10:24.040 --> 00:10:26.040]  你自己上網
[00:10:26.040 --> 00:10:28.040]  報案
[00:10:28.040 --> 00:10:30.040]  我隔壁屋那個
[00:10:30.040 --> 00:10:32.040]  在門口半夜
[00:10:32.040 --> 00:10:34.040]  兩三點
[00:10:34.040 --> 00:10:36.040]  有閉路電視拍到
[00:10:36.040 --> 00:10:38.040]  不用三分鐘就偷了
[00:10:38.040 --> 00:10:40.040]  報警
[00:10:40.040 --> 00:10:42.040]  警察都說你上網
[00:10:42.040 --> 00:10:44.040]  因為警察來都沒用
[00:10:44.040 --> 00:10:46.040]  他不可以幫你找回那輛車
[00:10:46.040 --> 00:10:48.040]  只是多一個數字
[00:10:48.040 --> 00:10:50.040]  所以我相信三千宗
[00:10:50.040 --> 00:10:52.040]  都不是一個
[00:10:52.040 --> 00:10:54.040]  實際的數字
[00:10:54.040 --> 00:10:56.040]  所以你看到的就是
[00:10:56.040 --> 00:10:58.040]  那些人各出其謀
[00:10:58.040 --> 00:11:00.040]  貼帽子
[00:11:00.040 --> 00:11:02.040]  球那些
[00:11:02.040 --> 00:11:04.040]  那些
[00:11:04.040 --> 00:11:06.040]  那些人不要打爛玻璃
[00:11:06.040 --> 00:11:08.040]  貼了很多東西
[00:11:08.040 --> 00:11:10.040]  有些就開
[00:11:10.040 --> 00:11:12.040]  這是一個奇景
[00:11:12.040 --> 00:11:14.040]  你見那些SUV全部開了
[00:11:14.040 --> 00:11:16.040]  這個不是作出來的
[00:11:16.040 --> 00:11:18.040]  這是一個ABC news報告
[00:11:18.040 --> 00:11:20.040]  就是那些人開了後尾
[00:11:20.040 --> 00:11:22.040]  就是那個trunk
[00:11:22.040 --> 00:11:24.040]  給你看了沒用
[00:11:24.040 --> 00:11:26.040]  麻煩不要打爛
[00:11:26.040 --> 00:11:28.040]  奇景你去停車場看
[00:11:28.040 --> 00:11:30.040]  全部起飛的
[00:11:30.040 --> 00:11:32.040]  全部的trunk
[00:11:32.040 --> 00:11:34.040]  那些人就是
[00:11:34.040 --> 00:11:36.040]  希望那些人不要去打爛玻璃
[00:11:36.040 --> 00:11:38.040]  你下去找被你找了
[00:11:38.040 --> 00:11:40.040]  我們面對這樣的
[00:11:40.040 --> 00:11:42.040]  情況裏面的時候
[00:11:42.040 --> 00:11:44.040]  所以為什麼很多人
[00:11:44.040 --> 00:11:46.040]  離開這個
[00:11:46.040 --> 00:11:48.040]  灣區
[00:11:48.040 --> 00:11:50.040]  我們的同工也是
[00:11:50.040 --> 00:11:52.040]  有兩個搬了去Tracy
[00:11:52.040 --> 00:11:54.040]  他們想著搬開就沒什麼
[00:11:54.040 --> 00:11:56.040]  Tracy我們教會都被人叫
[00:11:56.040 --> 00:11:58.040]  都被人偷東西
[00:11:58.040 --> 00:12:00.040]  接著有一個同工
[00:12:00.040 --> 00:12:02.040]  就去了Seaside
[00:12:02.040 --> 00:12:04.040]  去了Monterey那裏住
[00:12:04.040 --> 00:12:06.040]  也有同工跟我表示
[00:12:06.040 --> 00:12:08.040]  他都想搬
[00:12:08.040 --> 00:12:10.040]  去遠一點的地方
[00:12:10.040 --> 00:12:12.040]  接著我們九月又有一個同工
[00:12:12.040 --> 00:12:14.040]  搬去Stockton
[00:12:14.040 --> 00:12:16.040]  搬去Stockton
[00:12:16.040 --> 00:12:18.040]  當然我們覺得
[00:12:18.040 --> 00:12:20.040]  有沒有搞錯搬去Stockton
[00:12:20.040 --> 00:12:22.040]  但你想想那個生活指數
[00:12:22.040 --> 00:12:24.040]  那個面對的罪惡
[00:12:24.040 --> 00:12:26.040]  或者面對生活質素等等
[00:12:26.040 --> 00:12:28.040]  可能這些都是他們的考慮
[00:12:28.040 --> 00:12:30.040]  的其中一些因素
[00:12:30.040 --> 00:12:32.040]  等於我們面對
[00:12:32.040 --> 00:12:34.040]  這個繁華的都市的時候
[00:12:34.040 --> 00:12:36.040]  我們
[00:12:36.040 --> 00:12:38.040]  背後有些什麼
[00:12:38.040 --> 00:12:40.040]  是我們需要去尷尬
[00:12:40.040 --> 00:12:42.040]  或者提醒我們
[00:12:42.040 --> 00:12:44.040]  在幾千年前當上帝造人的時候
[00:12:44.040 --> 00:12:46.040]  之後一段的歷史
[00:12:46.040 --> 00:12:48.040]  其實都是
[00:12:48.040 --> 00:12:50.040]  跟今天我們在灣區
[00:12:50.040 --> 00:12:52.040]  面對的很相似
[00:12:52.040 --> 00:12:54.040]  我們今天不是比起
[00:12:54.040 --> 00:12:56.040]  當時的情況好很多
[00:12:56.040 --> 00:12:58.040]  所以我們就看一下
[00:12:58.040 --> 00:13:00.040]  這篇的《聖經》裏面
[00:13:00.040 --> 00:13:02.040]  帶給我們看有什麼
[00:13:02.040 --> 00:13:04.040]  我們可以去學習的地方
[00:13:04.040 --> 00:13:06.040]  繁華的背景
[00:13:06.040 --> 00:13:08.040]  我們看看兩種的家譜
[00:13:08.040 --> 00:13:10.040]  一讀這段經文
[00:13:10.040 --> 00:13:12.040]  當人開始在地上增多
[00:13:12.040 --> 00:13:14.040]  有生女兒的時候
[00:13:14.040 --> 00:13:16.040]  上帝的兒子們看見人的女子
[00:13:16.040 --> 00:13:18.040]  美貌就隨意挑選
[00:13:18.040 --> 00:13:20.040]  取來為妻
[00:13:20.040 --> 00:13:22.040]  一讀家譜
[00:13:22.040 --> 00:13:24.040]  就沒什麼人喜歡
[00:13:24.040 --> 00:13:26.040]  但家譜是《聖經》裏面
[00:13:26.040 --> 00:13:28.040]  隱藏著很重要的一些訊息
[00:13:28.040 --> 00:13:30.040]  我們
[00:13:30.040 --> 00:13:32.040]  這段經文我們看上帝的
[00:13:32.040 --> 00:13:34.040]  兒子們跟人的
[00:13:34.040 --> 00:13:36.040]  女子們去結合
[00:13:36.040 --> 00:13:38.040]  怎樣解釋呢
[00:13:38.040 --> 00:13:40.040]  當然我有我自己的
[00:13:40.040 --> 00:13:42.040]  在《聖經》和在一些
[00:13:42.040 --> 00:13:44.040]  《聖經》學者裏面的領受
[00:13:44.040 --> 00:13:46.040]  當然不是每個人有同樣的領受
[00:13:46.040 --> 00:13:48.040]  但我希望將領受今天和大家分享
[00:13:48.040 --> 00:13:50.040]  首先我們看一下蒼西基
[00:13:50.040 --> 00:13:52.040]  第四章
[00:13:52.040 --> 00:13:54.040]  第四章裏面發生了一宗
[00:13:54.040 --> 00:13:56.040]  謀殺案
[00:13:56.040 --> 00:13:58.040]  該隱殺了
[00:13:58.040 --> 00:14:00.040]  阿伯
[00:14:00.040 --> 00:14:02.040]  但該隱之後就記載
[00:14:02.040 --> 00:14:04.040]  該隱的家譜
[00:14:04.040 --> 00:14:06.040]  我不詳細讀
[00:14:06.040 --> 00:14:08.040]  大家如果熟悉就知道
[00:14:08.040 --> 00:14:10.040]  該隱的家譜就一直生誰生誰
[00:14:10.040 --> 00:14:12.040]  我們看見的就是
[00:14:12.040 --> 00:14:14.040]  全部都是有
[00:14:14.040 --> 00:14:16.040]  很有承襲
[00:14:16.040 --> 00:14:18.040]  的那班人
[00:14:18.040 --> 00:14:20.040]  他們也是
[00:14:20.040 --> 00:14:22.040]  牧羊的先祖
[00:14:22.040 --> 00:14:24.040]  鑄棚的先祖
[00:14:24.040 --> 00:14:26.040]  音樂的人的先祖
[00:14:26.040 --> 00:14:28.040]  等等
[00:14:28.040 --> 00:14:30.040]  而一直生下去的時候
[00:14:30.040 --> 00:14:32.040]  我們看見的就是出現了
[00:14:32.040 --> 00:14:34.040]  第一個記載的齊人
[00:14:34.040 --> 00:14:36.040]  有兩個老婆
[00:14:36.040 --> 00:14:38.040]  就是拉麥
[00:14:38.040 --> 00:14:40.040]  拉麥對他兩個妻子說
[00:14:40.040 --> 00:14:42.040]  因為之前也沒有記載
[00:14:42.040 --> 00:14:44.040]  那些人有兩個太太
[00:14:44.040 --> 00:14:46.040]  因為上帝
[00:14:46.040 --> 00:14:48.040]  我們下次孝月講
[00:14:48.040 --> 00:14:50.040]  我們就會看到婚姻
[00:14:50.040 --> 00:14:52.040]  上帝說婚姻的
[00:14:52.040 --> 00:14:54.040]  原意是什麼
[00:14:54.040 --> 00:14:56.040]  開始人
[00:14:56.040 --> 00:14:58.040]  娶兩個老婆
[00:14:58.040 --> 00:15:00.040]  兩個老婆的名字一個叫阿大
[00:15:00.040 --> 00:15:02.040]  一個叫大婆
[00:15:02.040 --> 00:15:04.040]  第二個改得好
[00:15:04.040 --> 00:15:06.040]  叫細拉
[00:15:06.040 --> 00:15:08.040]  阿大和細拉
[00:15:08.040 --> 00:15:10.040]  聽我的聲音
[00:15:10.040 --> 00:15:12.040]  拉麥對妻子說
[00:15:12.040 --> 00:15:14.040]  你聽清楚
[00:15:14.040 --> 00:15:16.040]  我說什麼
[00:15:16.040 --> 00:15:18.040]  大人傷我
[00:15:18.040 --> 00:15:20.040]  我將你殺死
[00:15:20.040 --> 00:15:22.040]  小孩損我
[00:15:22.040 --> 00:15:24.040]  和合本字譯做少年人
[00:15:24.040 --> 00:15:26.040]  但原文希伯來文
[00:15:26.040 --> 00:15:28.040]  就是一些很小的年輕人
[00:15:28.040 --> 00:15:30.040]  你外面那班
[00:15:30.040 --> 00:15:32.040]  那些小孩
[00:15:32.040 --> 00:15:34.040]  走來撞一撞我
[00:15:34.040 --> 00:15:36.040]  損我
[00:15:36.040 --> 00:15:38.040]  我就要殺死他
[00:15:38.040 --> 00:15:40.040]  我就把他害了
[00:15:40.040 --> 00:15:42.040]  若殺那個人
[00:15:42.040 --> 00:15:44.040]  就遭報七倍
[00:15:44.040 --> 00:15:46.040]  殺拉麥的
[00:15:46.040 --> 00:15:48.040]  還要遭報七十的七倍
[00:15:48.040 --> 00:15:50.040]  人開始
[00:15:50.040 --> 00:15:52.040]  對另外一些人的
[00:15:52.040 --> 00:15:54.040]  形象
[00:15:54.040 --> 00:15:56.040]  有上帝形象的人
[00:15:56.040 --> 00:15:58.040]  會再珍惜他們的生命
[00:15:58.040 --> 00:16:00.040]  如果你記得上次
[00:16:00.040 --> 00:16:02.040]  聽到
[00:16:02.040 --> 00:16:04.040]  講到羅亞
[00:16:04.040 --> 00:16:06.040]  你再細心回去看羅亞
[00:16:06.040 --> 00:16:08.040]  上帝吩咐他其中一件事
[00:16:08.040 --> 00:16:10.040]  就是不要流人的血
[00:16:10.040 --> 00:16:12.040]  不要殺
[00:16:12.040 --> 00:16:14.040]  就是murder
[00:16:14.040 --> 00:16:16.040]  因為人是有
[00:16:16.040 --> 00:16:18.040]  上帝的形象
[00:16:18.040 --> 00:16:20.040]  當你看見
[00:16:20.040 --> 00:16:22.040]  該人的家譜的時候
[00:16:22.040 --> 00:16:24.040]  是科技發達
[00:16:24.040 --> 00:16:26.040]  不需要用石頭打死人
[00:16:26.040 --> 00:16:28.040]  又有銅器鐵器
[00:16:28.040 --> 00:16:30.040]  又有
[00:16:30.040 --> 00:16:32.040]  這個
[00:16:32.040 --> 00:16:34.040]  藝術卓越
[00:16:34.040 --> 00:16:36.040]  領袖輩出
[00:16:36.040 --> 00:16:38.040]  還有
[00:16:38.040 --> 00:16:40.040]  我們面對背後
[00:16:40.040 --> 00:16:42.040]  一些負面的東西就是家庭破碎
[00:16:42.040 --> 00:16:44.040]  還有殘暴
[00:16:44.040 --> 00:16:46.040]  不仁
[00:16:46.040 --> 00:16:48.040]  連小孩傷害你
[00:16:48.040 --> 00:16:50.040]  你都要將他殺死
[00:16:52.040 --> 00:16:54.040]  這個
[00:16:54.040 --> 00:16:56.040]  這麼有成就的民族
[00:16:56.040 --> 00:17:00.040]  又令我想起
[00:17:00.040 --> 00:17:02.040]  幾十年前
[00:17:02.040 --> 00:17:04.040]  一個很優秀的民族
[00:17:04.040 --> 00:17:08.040]  其實不單止這個民族
[00:17:08.040 --> 00:17:10.040]  很多民族都很優秀
[00:17:10.040 --> 00:17:12.040]  但在歷史上這個民族
[00:17:12.040 --> 00:17:16.040]  有很多很優秀的人才
[00:17:16.040 --> 00:17:18.040]  特別在十八十九世紀裏
[00:17:18.040 --> 00:17:20.040]  我們看見音樂家
[00:17:20.040 --> 00:17:22.040]  根本是
[00:17:22.040 --> 00:17:24.040]  沒有其他民族
[00:17:24.040 --> 00:17:26.040]  可以去比較
[00:17:26.040 --> 00:17:28.040]  可以說是粒粒皆勝
[00:17:28.040 --> 00:17:30.040]  這個巴赫
[00:17:30.040 --> 00:17:32.040]  莫扎特的爸爸
[00:17:32.040 --> 00:17:34.040]  基本上是德國人
[00:17:34.040 --> 00:17:36.040]  在今天德國的Holy Roman Empire
[00:17:36.040 --> 00:17:38.040]  貝多芬
[00:17:38.040 --> 00:17:40.040]  舒曼 舒伯特
[00:17:40.040 --> 00:17:42.040]  邵邦全部都是
[00:17:42.040 --> 00:17:44.040]  德國人
[00:17:44.040 --> 00:17:46.040]  藝術家
[00:17:46.040 --> 00:17:48.040]  文學家
[00:17:48.040 --> 00:17:50.040]  全部
[00:17:50.040 --> 00:17:52.040]  自從有
[00:17:52.040 --> 00:17:54.040]  諾貝爾文學獎
[00:17:54.040 --> 00:17:56.040]  十九二十世紀
[00:17:56.040 --> 00:17:58.040]  德國人獲得了十五個
[00:17:58.040 --> 00:18:00.040]  諾貝爾文學獎
[00:18:00.040 --> 00:18:04.040]  接著
[00:18:04.040 --> 00:18:06.040]  其他的精英
[00:18:06.040 --> 00:18:08.040]  科學家
