
[00:00:00.000 --> 00:00:03.000]  我們繼續看老家福音的訊息
[00:11:15.000 --> 00:11:19.000]  一個呢?欠幾倍?十倍
[00:11:19.000 --> 00:11:22.000]  在呂振宗牧師的譯本
[00:11:22.000 --> 00:11:25.000]  他將背景都譯出來
[00:11:25.000 --> 00:11:28.000]  他說一個欠五百日工錢
[00:11:28.000 --> 00:11:30.000]  所以這個呂振宗牧師的譯本
[00:11:30.000 --> 00:11:32.000]  另外一個欠五十日
[00:11:32.000 --> 00:11:33.000]  所以換句話說
[00:11:33.000 --> 00:11:35.000]  原來五十兩銀子
[00:11:35.000 --> 00:11:37.000]  即是等於幾多日工錢
[00:11:37.000 --> 00:11:39.000]  等於五百日
[00:11:39.000 --> 00:11:42.000]  所以大概一日可以有十兩銀子
[00:11:42.000 --> 00:11:43.000]  這樣的意思
[00:11:43.000 --> 00:11:46.000]  或者應該是十分一兩銀子的意思
[00:11:46.000 --> 00:11:48.000]  無論如何怎樣計算都好
[00:11:48.000 --> 00:11:51.000]  這個就是十和一的比較
[00:11:51.000 --> 00:11:53.000]  即是說多十倍
[00:11:53.000 --> 00:11:56.000]  一個人欠五百日的工錢
[00:11:56.000 --> 00:11:57.000]  或者五十兩
[00:11:57.000 --> 00:11:59.000]  一個人就少十倍
[00:11:59.000 --> 00:12:01.000]  只是五兩
[00:12:01.000 --> 00:12:04.000]  所以哪一個人蒙恩大一點
[00:12:04.000 --> 00:12:10.000]  很明顯就是那個五十兩銀子的大一點
[00:12:10.000 --> 00:12:13.000]  蒙恩一切都赦免了他
[00:12:13.000 --> 00:12:16.000]  你留意他們原來就算五兩都好
[00:12:16.000 --> 00:12:19.000]  他們都無力償還
[00:12:19.000 --> 00:12:20.000]  所以主就開恩
[00:12:20.000 --> 00:12:24.000]  因為知道他無法用他自己的能力來償還
[00:12:24.000 --> 00:12:28.000]  所以他就兩個都免了他們的債
[00:12:28.000 --> 00:12:33.000]  但他的問題不只是問哪一個蒙恩多一點
[00:12:33.000 --> 00:12:38.000]  他的問題是哪一個更愛他多一點
[00:12:38.000 --> 00:12:40.000]  更愛那個主人多一點
[00:12:40.000 --> 00:12:42.000]  這個是耶穌的問題
[00:12:42.000 --> 00:12:44.000]  你留意到這個問題
[00:12:44.000 --> 00:12:47.000]  我們看西門怎樣回答
[00:12:47.000 --> 00:12:49.000]  西門就回答說
[00:12:49.000 --> 00:12:50.000]  我們一起讀
[00:12:50.000 --> 00:12:54.000]  「我想是那多得恩免的人」
[00:12:54.000 --> 00:12:57.000]  「耶穌說你斷的不著」
[00:12:57.000 --> 00:12:59.000]  換句話說西門回答這個問題就是
[00:12:59.000 --> 00:13:01.000]  哪一個人更愛他呢
[00:13:01.000 --> 00:13:02.000]  哪一個人更愛他呢
[00:13:02.000 --> 00:13:06.000]  我想應該是那個多得恩免的人
[00:13:06.000 --> 00:13:08.000]  所以應該是更愛主
[00:13:08.000 --> 00:13:11.000]  蒙恩人應該更愛主
[00:13:11.000 --> 00:13:13.000]  四十四節我們繼續讀
[00:13:13.000 --> 00:13:14.000]  請讀
[00:13:14.000 --> 00:13:19.000]  於是轉過來向著那女人面對西門船
[00:13:19.000 --> 00:13:21.000]  你看見這女人嗎
[00:13:21.000 --> 00:13:23.000]  我進了你的家
[00:13:23.000 --> 00:13:26.000]  你沒有給我水洗腳
[00:13:26.000 --> 00:13:30.000]  但這女人用眼淚濕了我的腳
[00:13:30.000 --> 00:13:33.000]  用頭髮擦乾
[00:13:33.000 --> 00:13:35.000]  你沒有與我親嘴
[00:13:35.000 --> 00:13:39.000]  但這女人從我進來的時候
[00:13:39.000 --> 00:13:43.000]  就不住地用嘴親我的腳
[00:13:43.000 --> 00:13:46.000]  你沒有用油供我的頭
[00:13:46.000 --> 00:13:51.000]  但這女人用香膏抹我的腳
[00:13:51.000 --> 00:13:53.000]  你看見這個分別嗎
[00:13:53.000 --> 00:13:57.000]  看到這個耶穌所指出來的各種對比
[00:13:57.000 --> 00:13:59.000]  四十七節請讀
[00:13:59.000 --> 00:14:01.000]  所以我告訴你
[00:14:01.000 --> 00:14:05.000]  她許多的罪都赦免了
[00:14:05.000 --> 00:14:07.000]  因為她的愛多
[00:14:07.000 --> 00:14:09.000]  但那赦免少的
[00:14:09.000 --> 00:14:12.000]  她的愛就少
[00:14:12.000 --> 00:14:14.000]  於是對那女人說
[00:14:14.000 --> 00:14:17.000]  你的罪赦免了
[00:14:17.000 --> 00:14:20.000]  同籍的人心裡說
[00:14:20.000 --> 00:14:24.000]  這是什麼人竟赦免人的罪呢
[00:14:24.000 --> 00:14:27.000]  耶穌對那女人說
[00:14:27.000 --> 00:14:29.000]  你的信救了你
[00:14:29.000 --> 00:14:33.000]  平平安安回去吧
[00:14:33.000 --> 00:14:35.000]  當我讀這十幾節經文的時候
[00:14:35.000 --> 00:14:36.000]  反覆思想
[00:14:36.000 --> 00:14:39.000]  我就看到起碼有三樣東西
[00:14:39.000 --> 00:14:42.000]  很重要的今天在這段經文裡
[00:14:42.000 --> 00:14:44.000]  給我們一個教導
[00:14:44.000 --> 00:14:46.000]  一個很重要的提醒
[00:14:46.000 --> 00:14:48.000]  第一我們看見
[00:14:48.000 --> 00:14:52.000]  這就是神赦罪的恩典
[00:14:52.000 --> 00:14:56.000]  是極其的浩大
[00:14:56.000 --> 00:14:58.000]  我們留意到這個
[00:14:58.000 --> 00:15:01.000]  在耶穌的對話裡
[00:15:01.000 --> 00:15:02.000]  這個比喻裡說
[00:15:02.000 --> 00:15:04.000]  一個債主有兩個人欠債
[00:15:04.000 --> 00:15:06.000]  一個欠五十兩
[00:15:06.000 --> 00:15:08.000]  或者五百日的工錢
[00:15:08.000 --> 00:15:11.000]  一個欠五兩的銀紙
[00:15:11.000 --> 00:15:13.000]  因為他們無力償還
[00:15:13.000 --> 00:15:16.000]  債主開恩
[00:15:16.000 --> 00:15:19.000]  免了他們兩個人的債
[00:15:19.000 --> 00:15:21.000]  所以我們留意到
[00:15:21.000 --> 00:15:23.000]  第一我們看見
[00:15:23.000 --> 00:15:24.000]  實在是
[00:15:24.000 --> 00:15:27.000]  耶穌就是這位施恩的救主
[00:15:27.000 --> 00:15:31.000]  這個顯出神的恩典極其的浩大
[00:15:31.000 --> 00:15:32.000]  無論多
[00:15:32.000 --> 00:15:33.000]  無論欠多
[00:15:33.000 --> 00:15:35.000]  無論欠少
[00:15:35.000 --> 00:15:38.000]  神都可以赦免我們
[00:15:38.000 --> 00:15:40.000]  免我們一切的債
[00:15:40.000 --> 00:15:42.000]  好像我們背著通文一樣
[00:15:42.000 --> 00:15:46.000]  神免了我們的債
[00:15:46.000 --> 00:15:48.000]  你留意我們再說
[00:15:48.000 --> 00:15:50.000]  耶穌是罪人的主
[00:15:50.000 --> 00:15:54.000]  他去到這些法利塞人的家裡
[00:15:54.000 --> 00:15:58.000]  他也不拒絕這個女人
[00:15:58.000 --> 00:16:00.000]  在他身上所行的
[00:16:00.000 --> 00:16:03.000]  反而他清楚地宣告
[00:16:03.000 --> 00:16:06.000]  他的罪是被赦免了
[00:16:06.000 --> 00:16:07.000]  基本上我們知道
[00:16:07.000 --> 00:16:09.000]  主耶穌就是這樣
[00:16:09.000 --> 00:16:10.000]  他來到這個世界
[00:16:10.000 --> 00:16:13.000]  他進入我們每一個人的生命裡面
[00:16:13.000 --> 00:16:16.000]  就好像他進入這些法利塞人
[00:16:16.000 --> 00:16:18.000]  女人的人生裡面
[00:16:18.000 --> 00:16:22.000]  相信這個女人一定聽過耶穌的講道
[00:16:22.000 --> 00:16:25.000]  明白到神是聖潔的上帝
[00:16:25.000 --> 00:16:28.000]  神是審判的主
[00:16:28.000 --> 00:16:31.000]  但是他卻是願意拯救我們
[00:16:31.000 --> 00:16:34.000]  願意私恩愛我們的上帝
[00:16:34.000 --> 00:16:37.000]  所以他就來到覺得
[00:16:37.000 --> 00:16:39.000]  為他自己所作的懺悔
[00:16:39.000 --> 00:16:41.000]  他知道自己是一個罪人
[00:16:41.000 --> 00:16:44.000]  但是他願意來到親近神
[00:16:44.000 --> 00:16:46.000]  他願意來到主耶穌的面前
[00:16:46.000 --> 00:16:47.000]  就近這個光
[00:16:47.000 --> 00:16:50.000]  以致能夠除去他一切的黑暗
[00:16:50.000 --> 00:16:51.000]  所以我們見到
[00:16:51.000 --> 00:16:55.000]  這個真的是神的赦罪的恩典
[00:16:55.000 --> 00:16:56.000]  非常的浩大
[00:16:56.000 --> 00:16:58.000]  無論多無論少
[00:16:58.000 --> 00:17:01.000]  神都願意可以在我們的賬上面
[00:17:01.000 --> 00:17:04.000]  免了我們一切的虧欠
[00:17:04.000 --> 00:17:10.000]  因為上帝是極豐富的上帝
[00:17:10.000 --> 00:17:13.000]  可能我們覺得這些
[00:17:13.000 --> 00:17:19.000]  本來欠債還錢是應該的
[00:17:19.000 --> 00:17:21.000]  上帝都是公義的
[00:17:21.000 --> 00:17:23.000]  欠債就還錢
[00:17:23.000 --> 00:17:25.000]  犯罪就需要受審判
[00:17:25.000 --> 00:17:27.000]  這個是應該的
[00:17:27.000 --> 00:17:29.000]  但是神有極豐富的恩詞
[00:17:29.000 --> 00:17:30.000]  因為對他來說
[00:17:30.000 --> 00:17:35.000]  赦免是一件很小的事
[00:17:35.000 --> 00:17:38.000]  因為如果一個很富有的人
[00:17:38.000 --> 00:17:43.000]  對於就算你500日的工錢
[00:17:43.000 --> 00:17:44.000]  或者50日的工錢
[00:17:44.000 --> 00:17:46.000]  對他來說沒什麼所謂
[00:17:46.000 --> 00:17:47.000]  他願意赦免
[00:17:47.000 --> 00:17:50.000]  因為神是一個很大的富翁
[00:17:50.000 --> 00:17:51.000]  所以有人說到
[00:17:51.000 --> 00:17:53.000]  其實在今天我們就好像
[00:17:53.000 --> 00:17:54.000]  去到銀行裡面
[00:17:54.000 --> 00:17:56.000]  我們欠了一個債
[00:17:56.000 --> 00:17:58.000]  無論你是你的房子
[00:17:58.000 --> 00:17:59.000]  或者你的車
[00:17:59.000 --> 00:18:00.000]  或者其他的債務
[00:18:00.000 --> 00:18:02.000]  來到這個銀行面前
[00:18:02.000 --> 00:18:03.000]  這個銀行的債主
[00:18:03.000 --> 00:18:05.000]  他不是說算了
[00:18:05.000 --> 00:18:08.000]  我就不記得了你的債了
[00:18:08.000 --> 00:18:09.000]  他不是這個意思
[00:18:09.000 --> 00:18:12.000]  他是自己開一張支票送給我們
[00:18:12.000 --> 00:18:14.000]  無論多大銀碼多小銀碼
[00:18:14.000 --> 00:18:15.000]  我們拿著的時候
[00:18:15.000 --> 00:18:19.000]  就可以還到那個債
[00:18:19.000 --> 00:18:26.000]  神就好像銀行的債主一樣
[00:18:26.000 --> 00:18:31.000]  只要你願意履行神吩咐所做的
[00:18:31.000 --> 00:18:32.000]  就是我們悔改
[00:18:32.000 --> 00:18:34.000]  我們要接受基督
[00:18:34.000 --> 00:18:35.000]  做我們的救主
[00:18:35.000 --> 00:18:38.000]  神的恩典就臨到每一個人
[00:18:38.000 --> 00:18:40.000]  這個在《以佛所書》
[00:18:40.000 --> 00:18:41.000]  很清楚說出來
[00:18:41.000 --> 00:18:45.000]  不單止神有這麼豐富的能力
[00:18:45.000 --> 00:18:46.000]  最重要的是
[00:18:46.000 --> 00:18:49.000]  祂願意向我們施恩
[00:18:49.000 --> 00:18:50.000]  祂願意 祂肯
[00:18:50.000 --> 00:18:54.000]  所以就算一個很有錢的人
[00:18:54.000 --> 00:18:56.000]  祂能夠赦免我們的債
[00:18:56.000 --> 00:18:57.000]  但是不代表祂肯
[00:18:57.000 --> 00:19:01.000]  祂肯就是代表祂願意接納我們
[00:19:01.000 --> 00:19:04.000]  願意用祂自己的代價
[00:19:04.000 --> 00:19:06.000]  為我們償還
[00:19:06.000 --> 00:19:07.000]  所以在《以佛所書》
[00:19:07.000 --> 00:19:08.000]  這幾節經文裡面
[00:19:08.000 --> 00:19:09.000]  我們一起讀一讀
