
[00:00:00.000 --> 00:00:02.000]  所以我們希望你今天是因典
[00:03:00.000 --> 00:03:02.400]  沒有人報名
[00:03:02.400 --> 00:03:06.000]  去年我學了面對自我課程
[00:03:06.000 --> 00:03:13.000]  結果有四位弟兄被我逼去參加這個課程
[00:03:13.000 --> 00:03:15.000]  最近就有三位姐妹
[00:03:15.000 --> 00:03:16.000]  這三位姐妹很好
[00:03:16.000 --> 00:03:17.000]  自願參加
[00:03:17.000 --> 00:03:19.000]  不過三位而已
[00:03:19.000 --> 00:03:21.000]  為什麼會這樣呢?
[00:03:21.000 --> 00:03:26.000]  陳牧師就提出了五個原因
[00:03:26.000 --> 00:03:28.000]  第一個原因
[00:03:28.000 --> 00:03:31.000]  對救恩是什麼一回事不了解
[00:03:31.000 --> 00:03:36.000]  以為只是做一個決志討國就大功告成了
[00:03:36.000 --> 00:03:38.000]  如果再加上受洗
[00:03:38.000 --> 00:03:40.000]  主日返回教會做個好人
[00:03:40.000 --> 00:03:42.600]  肯隨意奉獻
[00:03:42.600 --> 00:03:45.000]  即是有能力也不做十一的奉獻
[00:03:45.000 --> 00:03:47.000]  那些叫做隨意奉獻
[00:03:47.000 --> 00:03:49.000]  就是標準教友
[00:03:49.000 --> 00:03:52.000]  牧師就不應該再有什麼要求了
[00:03:52.000 --> 00:03:54.000]  牧師很滿足
[00:03:54.000 --> 00:03:56.000]  我不是很滿足
[00:03:56.000 --> 00:04:00.000]  第二就是把清義和誠信分割
[00:04:00.000 --> 00:04:04.000]  也把德教和德性當成兩回事
[00:04:04.000 --> 00:04:07.000]  甚至基於錯誤的教導
[00:04:07.000 --> 00:04:11.000]  也是錯誤的聖經教義的結果
[00:04:11.000 --> 00:04:17.400]  第三就是把福音簡化為領人參加報道會
[00:04:17.400 --> 00:04:21.400]  然後幫他舉手決志
[00:04:21.400 --> 00:04:25.400]  其實我們不否定報道會的功能和決志的重要
[00:04:25.400 --> 00:04:27.400]  但是不足夠
[00:04:27.400 --> 00:04:28.400]  第四
[00:04:28.400 --> 00:04:32.400]  一般教會注重人數增長
[00:04:32.400 --> 00:04:35.400]  多於信徒生命的成長
[00:04:35.400 --> 00:04:38.400]  有些教會領袖甚至認為
[00:04:38.400 --> 00:04:43.400]  培養信徒生命成熟是浪費資源
[00:04:43.400 --> 00:04:45.400]  並且果下不大的事功
[00:04:45.400 --> 00:04:50.400]  為什麼不去領更多人決志信主加入教會呢?
[00:04:50.400 --> 00:04:53.400]  在教會增長運動的壓力底下
[00:04:53.400 --> 00:04:57.400]  有一些牧者認為
[00:04:57.400 --> 00:05:01.400]  令我有一千個僅僅得到的信徒
[00:05:01.400 --> 00:05:05.400]  勝過有一百個生命成熟的信徒
[00:05:05.400 --> 00:05:06.400]  第五點
[00:05:06.400 --> 00:05:09.400]  當然信徒本身也要負責任
[00:05:09.400 --> 00:05:12.400]  懶惰不思進取
[00:05:12.400 --> 00:05:16.400]  不明白或者也不明白神的心意
[00:05:16.400 --> 00:05:19.400]  那怎麼會有長進呢?
[00:05:19.400 --> 00:05:23.400]  總括陳牧師的意見有兩方面的問題
[00:05:23.400 --> 00:05:25.400]  第一是教會牧師的問題
[00:05:25.400 --> 00:05:27.400]  第二是會友的問題
[00:05:27.400 --> 00:05:30.400]  我請大家自己想一想
[00:05:30.400 --> 00:05:32.400]  假如你認為牧師
[00:05:32.400 --> 00:05:35.400]  或者我們教會的牧師是有問題的
[00:05:35.400 --> 00:05:37.400]  請你不用客氣
[00:05:37.400 --> 00:05:39.400]  你可以散會後來告訴我
[00:05:39.400 --> 00:05:41.400]  讓我也有些改進
[00:05:41.400 --> 00:05:45.400]  好好地按著聖經的教導做一個好牧師
[00:05:45.400 --> 00:05:48.400]  有關第四點
[00:05:48.400 --> 00:05:50.400]  陳牧師提到第四點
[00:05:50.400 --> 00:05:54.400]  一般教會注重人數增長多於生命成熟
[00:05:54.400 --> 00:05:58.400]  我真的要感謝主人
[00:05:58.400 --> 00:06:00.400]  上一任我們有主任牧師
[00:06:00.400 --> 00:06:02.400]  Mark Ferris 費馬可牧師
[00:06:02.400 --> 00:06:06.400]  為教會我們教會定了的使命
[00:06:06.400 --> 00:06:09.400]  就是幫助人成為成熟的基督徒
[00:06:09.400 --> 00:06:11.400]  他離開之後
[00:06:11.400 --> 00:06:14.400]  我們現任主任牧師Chris Burgess
[00:06:14.400 --> 00:06:17.400]  認為這個使命是不必更改
[00:06:17.400 --> 00:06:20.400]  我們要繼續努力
[00:06:20.400 --> 00:06:24.400]  我們當然希望教會的人數增長
[00:06:24.400 --> 00:06:27.400]  但是這個不是我們教會的使命
[00:06:27.400 --> 00:06:29.400]  我們會傳福音
[00:06:29.400 --> 00:06:33.400]  今年已經有兩次大型活動
[00:06:33.400 --> 00:06:36.400]  五年一次是摩訶大學
[00:06:36.400 --> 00:06:39.400]  昨天我們感謝主
[00:06:39.400 --> 00:06:43.400]  在蘋果節又做了一些殺種的工作
[00:06:43.400 --> 00:06:48.400]  但是加添得救的人數給我們
[00:06:48.400 --> 00:06:50.400]  是上帝
[00:06:50.400 --> 00:06:52.400]  這是上帝的工作
[00:06:52.400 --> 00:06:54.400]  今天我要和大家思考的問題是
[00:06:54.400 --> 00:06:57.400]  怎樣除去成長的弄像
[00:06:57.400 --> 00:06:59.400]  就是自我中心
[00:06:59.400 --> 00:07:01.400]  司徒普羅說
[00:07:01.400 --> 00:07:04.400]  無論誰一旦有了基督的生命
[00:07:04.400 --> 00:07:06.400]  就是新做的人
[00:07:06.400 --> 00:07:07.400]  舊的已經過去
[00:07:07.400 --> 00:07:09.400]  新的已經來臨
[00:07:09.400 --> 00:07:11.400]  或者和諧本的翻譯就說
[00:07:11.400 --> 00:07:13.400]  若有人在基督裡他就是新做的人了
[00:07:13.400 --> 00:07:15.400]  就是這個都變成新的了
[00:07:15.400 --> 00:07:19.400]  哥倫巴奧書五章十一節的經文
[00:07:19.400 --> 00:07:21.400]  很多人都會背的
[00:07:21.400 --> 00:07:25.400]  但是事實是不是這樣呢
[00:07:25.400 --> 00:07:29.400]  我們有多少人信了主之後
[00:07:29.400 --> 00:07:32.400]  自覺是變成了新人呢
[00:07:32.400 --> 00:07:33.400]  請你舉手
[00:07:33.400 --> 00:07:34.400]  如果你信了主之後
[00:07:34.400 --> 00:07:35.400]  我真的覺得
[00:07:35.400 --> 00:07:37.400]  10%變成了新人了
[00:07:37.400 --> 00:07:39.400]  你舉手
[00:07:39.400 --> 00:07:42.400]  有沒有
[00:07:42.400 --> 00:07:44.400]  沒有啊
[00:07:44.400 --> 00:07:46.400]  那聖經有些東西好像不太對
[00:07:46.400 --> 00:07:50.400]  和我們的經驗好像不太配合
[00:07:50.400 --> 00:07:52.400]  或者我們要先了解一下
[00:07:52.400 --> 00:07:57.400]  究竟普羅說的新人是什麼意思呢
[00:07:57.400 --> 00:07:59.400]  如果我們要了解聖經
[00:07:59.400 --> 00:08:01.400]  其實我們很難從一節聖經去了解
[00:08:01.400 --> 00:08:03.400]  我們一定要從
[00:08:03.400 --> 00:08:05.400]  哥倫巴奧書的上文去了解
[00:08:05.400 --> 00:08:07.400]  我這裡要從
[00:08:07.400 --> 00:08:09.400]  哥倫巴奧書五章十一節開始
[00:08:09.400 --> 00:08:11.400]  看到五章十七節
[00:08:11.400 --> 00:08:13.400]  請聽我讀
[00:08:13.400 --> 00:08:16.400]  其中一些經文是省略了我不讀的了
[00:08:16.400 --> 00:08:19.400]  普羅說我們既然可以這樣敬畏主
[00:08:19.400 --> 00:08:21.400]  就以此勸導人
[00:08:21.400 --> 00:08:24.400]  基督的愛支配著我們
[00:08:24.400 --> 00:08:25.400]  因為我們明白
[00:08:25.400 --> 00:08:27.400]  一個人為眾人死
[00:08:27.400 --> 00:08:30.400]  也就是說眾人都死了
[00:08:30.400 --> 00:08:31.400]  他為眾人死
[00:08:31.400 --> 00:08:33.400]  為要使那些活著的人
[00:08:33.400 --> 00:08:36.400]  不再為自己活
[00:08:36.400 --> 00:08:43.400]  而是為那位替他們死而復活的基督活
[00:08:43.400 --> 00:08:44.400]  無論誰
[00:08:44.400 --> 00:08:47.400]  一旦有了基督的生命
[00:08:47.400 --> 00:08:49.400]  就是新造的人
[00:08:49.400 --> 00:08:51.400]  舊的已經過去
[00:08:51.400 --> 00:08:53.400]  新的已經來臨
[00:08:53.400 --> 00:08:55.400]  所以我們要明白
[00:08:55.400 --> 00:08:59.400]  普羅所說的是主耶穌基督的代屬
[00:08:59.400 --> 00:09:02.400]  主耶穌為眾人死
[00:09:02.400 --> 00:09:06.400]  目的是要那些活著的人
[00:09:06.400 --> 00:09:09.400]  不再為自己活
[00:09:09.400 --> 00:09:12.400]  只是說我們要除去我們的自我中心
[00:09:12.400 --> 00:09:14.400]  我們未信主以前
[00:09:14.400 --> 00:09:16.400]  都是為自己活的
[00:09:16.400 --> 00:09:18.400]  為了妻子兒女而活的
[00:09:18.400 --> 00:09:20.400]  但是信了主之後
[00:09:20.400 --> 00:09:24.400]  我們就應該為主耶穌而活
[00:09:24.400 --> 00:09:26.400]  如果有人是這樣說
[00:09:26.400 --> 00:09:31.400]  那個生命才算得上是新造
[00:09:31.400 --> 00:09:33.400]  舊的已經過去
[00:09:33.400 --> 00:09:34.400]  舊的人生目標
[00:09:34.400 --> 00:09:37.400]  舊的生活方式都要改變
[00:09:37.400 --> 00:09:40.400]  新的才會臨到
[00:09:40.400 --> 00:09:44.400]  這個改變固然要靠聖靈
[00:09:44.400 --> 00:09:47.400]  但是我們自己也都要努力
[00:09:47.400 --> 00:09:49.400]  而今天我們要看的
[00:09:49.400 --> 00:09:51.400]  羅馬書的經文就是指出
[00:09:51.400 --> 00:09:54.400]  我們自己究竟要做些什麼
[00:09:54.400 --> 00:09:56.400]  我們一起來思想
[00:09:56.400 --> 00:09:58.400]  在第十二章第一節
[00:09:58.400 --> 00:10:00.400]  一開始就提到
[00:10:00.400 --> 00:10:04.400]  上帝這樣延續我們
[00:10:04.400 --> 00:10:06.400]  這個是我們生命
[00:10:06.400 --> 00:10:09.400]  應該改變的大前提
[00:10:09.400 --> 00:10:13.400]  在羅馬書五章八節補羅講到
[00:10:13.400 --> 00:10:15.400]  當我們還軟弱的時候
[00:10:15.400 --> 00:10:18.400]  基督就按照上帝特定的時機
[00:10:18.400 --> 00:10:20.400]  為罪人死
[00:10:20.400 --> 00:10:23.400]  可能有些人不承認自己是罪人
[00:10:23.400 --> 00:10:26.400]  也都可能有人忘記了自己
[00:10:26.400 --> 00:10:29.400]  從前是一個怎樣的人
[00:10:29.400 --> 00:10:30.400]  在聖經中
[00:10:30.400 --> 00:10:34.400]  其實罪人就是拒絕承認上帝的人
[00:10:34.400 --> 00:10:38.400]  我覺得聖經中講拒絕承認上帝的人
[00:10:38.400 --> 00:10:42.400]  和華人的五逆觀念是很相似的
[00:10:42.400 --> 00:10:44.400]  人拒絕承認上帝
[00:10:44.400 --> 00:10:47.400]  就好像一些人拒絕承認父母
[00:10:47.400 --> 00:10:50.400]  這個就是聖經所講的罪
[00:10:50.400 --> 00:10:53.400]  正如補羅在羅馬書一章
[00:10:53.400 --> 00:10:55.400]  二十一至二十三節所講
[00:10:55.400 --> 00:10:57.400]  他們雖然知道上帝
[00:10:57.400 --> 00:10:59.400]  卻不把榮耀歸給他
[00:10:59.400 --> 00:11:00.400]  也不感謝他
[00:11:00.400 --> 00:11:02.400]  他們的思想荒唐
[00:11:02.400 --> 00:11:03.400]  心智暗媒
[00:11:03.400 --> 00:11:04.400]  他們自以為聰明
[00:11:04.400 --> 00:11:06.400]  其實是愚蠢
[00:11:06.400 --> 00:11:08.400]  他們不敬拜永生的上帝
[00:11:08.400 --> 00:11:10.400]  反而去拜偶像
[00:11:10.400 --> 00:11:12.400]  就是那些仿照必死的人
[00:11:12.400 --> 00:11:14.400]  飛禽走獸
[00:11:14.400 --> 00:11:17.400]  爬蟲等形狀所製造出來的
[00:11:17.400 --> 00:11:19.400]  今天相信進化論
[00:11:19.400 --> 00:11:22.400]  和否定世界有神存在的人
[00:11:22.400 --> 00:11:25.400]  都是犯了這種罪
[00:11:25.400 --> 00:11:27.400]  犯了這種罪的人
[00:11:27.400 --> 00:11:30.400]  大部分的人還會繼續犯罪的
[00:11:30.400 --> 00:11:34.400]  所以補羅在第一章二十四至三十二節
[00:11:34.400 --> 00:11:35.400]  繼續講
[00:11:35.400 --> 00:11:38.400]  他說上帝任憑他們除了心裡的慾念
[00:11:38.400 --> 00:11:39.400]  做下流的事
[00:11:39.400 --> 00:11:41.400]  彼此顛覆自己的身體
[00:11:41.400 --> 00:11:44.400]  不讓女人以反自然的性行為
[00:11:44.400 --> 00:11:46.400]  代替自然的性關係
[00:11:46.400 --> 00:11:49.400]  男人也放棄跟女人自然的性關係
[00:11:49.400 --> 00:11:50.400]  彼此浴火中燒
[00:11:50.400 --> 00:11:53.400]  男人跟男人做可恥的事
[00:11:53.400 --> 00:11:56.400]  結果招來這種敗行所應得的懲罰
[00:11:56.400 --> 00:11:58.400]  他們充滿著
[00:11:58.400 --> 00:11:59.400]  各人的不義
[00:11:59.400 --> 00:12:00.400]  邪惡貪婪
[00:12:00.400 --> 00:12:01.400]  也充滿著
[00:12:01.400 --> 00:12:02.400]  嫉妒
[00:12:02.400 --> 00:12:03.400]  兇殺
[00:12:03.400 --> 00:12:04.400]  爭鬥
[00:12:04.400 --> 00:12:05.400]  詭詐和陰謀
[00:12:05.400 --> 00:12:07.400]  他們造謠彼此毀謗
[00:12:07.400 --> 00:12:08.400]  他們憎恨上帝
[00:12:08.400 --> 00:12:10.400]  互相侮辱
[00:12:10.400 --> 00:12:11.400]  傲慢
[00:12:11.400 --> 00:12:12.400]  自掛
[00:12:12.400 --> 00:12:13.400]  惹是生非
[00:12:13.400 --> 00:12:14.400]  不孝順父母
[00:12:14.400 --> 00:12:15.400]  喪盡天良
[00:12:15.400 --> 00:12:17.400]  言而無信
[00:12:17.400 --> 00:12:18.400]  沒有愛心
[00:12:18.400 --> 00:12:19.400]  沒有同情心
[00:12:19.400 --> 00:12:20.400]  他們知道
[00:12:20.400 --> 00:12:22.400]  按照上帝的命令
[00:12:22.400 --> 00:12:24.400]  凡做這種事的人是該死的
[00:12:24.400 --> 00:12:27.400]  可是他們不但自己這樣做
[00:12:27.400 --> 00:12:29.400]  也贊同別人這樣做
[00:12:29.400 --> 00:12:32.400]  現在的世界不單是贊同可能
[00:12:32.400 --> 00:12:34.400]  可能逼人這樣做
[00:12:34.400 --> 00:12:36.400]  同性戀不是今天才有的行為
[00:12:36.400 --> 00:12:39.400]  是在二千年前羅馬社會就已經有了
[00:12:39.400 --> 00:12:41.400]  不過今天的同性戀人
[00:12:41.400 --> 00:12:44.400]  就想社會完全接納他們
[00:12:44.400 --> 00:12:46.400]  在歐美其實已經有些國家
[00:12:46.400 --> 00:12:49.400]  改變法例要接納他們
[00:12:49.400 --> 00:12:53.400]  同性戀的人還要求改教科書
[00:12:53.400 --> 00:12:55.400]  從幼稚園的教科書開始
[00:12:55.400 --> 00:12:57.400]  還要教育小朋友
[00:12:57.400 --> 00:12:59.400]  要認同男同男
[00:12:59.400 --> 00:13:03.400]  女同女結婚都是正常的婚姻
[00:13:03.400 --> 00:13:05.400]  如果我們基督徒
[00:13:05.400 --> 00:13:07.400]  不運用現時的國法
[00:13:07.400 --> 00:13:10.400]  給我們政治上的自由去表態
[00:13:10.400 --> 00:13:13.400]  發表我們的反對聲音的話
[00:13:13.400 --> 00:13:16.400]  有一天當我們的孫子孫女來告訴我們
[00:13:16.400 --> 00:13:21.400]  我要跟同性戀的人結婚的時候
[00:13:21.400 --> 00:13:25.400]  我們到時埋怨世界變良
[00:13:25.400 --> 00:13:27.400]  沒用的了
[00:13:27.400 --> 00:13:28.400]  我們感謝主下
[00:13:28.400 --> 00:13:30.400]  最近澳洲國會的議員
[00:13:30.400 --> 00:13:32.400]  要求改變婚姻法
[00:13:32.400 --> 00:13:34.400]  承認同性的婚姻
[00:13:34.400 --> 00:13:37.400]  被聯邦國會多票數反對了
[00:13:37.400 --> 00:13:39.400]  我不知道大家有沒有
[00:13:39.400 --> 00:13:41.400]  在這件事上做過什麼
[00:13:41.400 --> 00:13:44.400]  我就曾經寫信給國會的議員
[00:13:44.400 --> 00:13:47.400]  尤其是我們這一區的代表
[00:13:47.400 --> 00:13:49.400]  沒多久之前
[00:13:49.400 --> 00:13:52.400]  我看了一些有關中國社會的新聞
[00:13:52.400 --> 00:13:54.400]  有一位女士掉了下水
[00:13:54.400 --> 00:13:56.400]  其實當時很多華人都看到
[00:13:56.400 --> 00:13:59.400]  不過只是一位外國的女人
[00:13:59.400 --> 00:14:01.400]  跳下水去救她
[00:14:01.400 --> 00:14:04.400]  而案上的人不是幫忙
[00:14:04.400 --> 00:14:07.400]  而是有些人拿著iPhone在拍電影
[00:14:07.400 --> 00:14:10.400]  另外一些新聞就說
[00:14:10.400 --> 00:14:13.400]  有一個女童被車撞倒在路邊
[00:14:13.400 --> 00:14:15.400]  沒有人伸出援手
[00:14:15.400 --> 00:14:17.400]  然後她就死在路邊
[00:14:17.400 --> 00:14:19.400]  在南京有很多老人家
[00:14:19.400 --> 00:14:21.400]  在街上跌倒的話
[00:14:21.400 --> 00:14:23.400]  是沒有人會去幫忙的
[00:14:23.400 --> 00:14:24.400]  大概半年前
[00:14:24.400 --> 00:14:27.400]  有一位從南京來探親的姐妹
[00:14:27.400 --> 00:14:29.400]  來到我們這裡聚會
[00:14:29.400 --> 00:14:31.400]  特別問她這件事
[00:14:31.400 --> 00:14:33.400]  這個傳聞是不是真的呢
[00:14:33.400 --> 00:14:35.400]  她說是真的
[00:14:35.400 --> 00:14:39.400]  近年來澳洲社會都是這樣
[00:14:39.400 --> 00:14:41.400]  發生了很多槍擊事件
[00:14:41.400 --> 00:14:43.400]  隨街亂打人的事件
[00:14:43.400 --> 00:14:47.400]  其實當人越來越高舉自己
[00:14:47.400 --> 00:14:49.400]  拒絕上帝的時候
[00:14:49.400 --> 00:14:51.400]  就會踏上一條
[00:14:51.400 --> 00:14:53.400]  靈性道德的下坡路
[00:14:53.400 --> 00:14:56.400]  一直是必然的事
[00:14:56.400 --> 00:15:00.400]  不過上帝憐憫我們
[00:15:00.400 --> 00:15:02.400]  當我們還是罪人的時候
[00:15:02.400 --> 00:15:04.400]  祂就已經為我們
[00:15:04.400 --> 00:15:07.400]  預備了一條出路
[00:15:07.400 --> 00:15:09.400]  可以使我們的靈命
[00:15:09.400 --> 00:15:11.400]  是步步高升的
[00:15:11.400 --> 00:15:13.400]  使我們活得出
[00:15:13.400 --> 00:15:16.400]  耶穌基督的樣式
[00:15:16.400 --> 00:15:21.400]  正如在《羅馬書八章28至29》所說
[00:15:21.400 --> 00:15:24.400]  並且我們知道萬事都互相效力
[00:15:24.400 --> 00:15:26.400]  叫愛神的人
[00:15:26.400 --> 00:15:29.400]  就是按照祂指引備召的人得益處
[00:15:29.400 --> 00:15:31.400]  因為祂遇識認識的人
[00:15:31.400 --> 00:15:35.400]  祂也預定他們與祂兒子的形象相似
[00:15:35.400 --> 00:15:38.400]  讓祂兒子在眾多弟兄中作長子
[00:15:38.400 --> 00:15:42.400]  很多人都很熟悉《羅馬書八章28至29》
[00:15:42.400 --> 00:15:45.400]  不過就不是很熟悉《羅馬書八章29至29》
[00:15:45.400 --> 00:15:47.400]  我請大家特別留意
[00:15:47.400 --> 00:15:49.400]  上帝使萬事互相效力
[00:15:49.400 --> 00:15:51.400]  叫愛神的人得益處
[00:15:51.400 --> 00:15:56.400]  不是我們以自我利益為中心
[00:15:56.400 --> 00:15:58.400]  所想得到的益處
[00:15:58.400 --> 00:16:02.400]  而是上帝盼望我們得的益處
[00:16:02.400 --> 00:16:05.400]  這個益處就是與祂兒子
[00:16:05.400 --> 00:16:08.400]  耶穌基督的形象相似
[00:16:08.400 --> 00:16:12.400]  所以我們變得越來越像耶穌
[00:16:12.400 --> 00:16:17.400]  我們要除去阻礙我們成熟的路障
[00:16:17.400 --> 00:16:20.400]  專顧自己的方法是怎樣的呢
[00:16:20.400 --> 00:16:23.400]  第一個我們要悔改認罪
[00:16:23.400 --> 00:16:26.400]  要接受相信耶穌
[00:16:26.400 --> 00:16:29.400]  《羅馬書十章九節》是很多人都很熟悉的
[00:16:29.400 --> 00:16:32.400]  如果你考慮宣認耶穌為主
[00:16:32.400 --> 00:16:34.400]  心裡信上帝
[00:16:34.400 --> 00:16:36.400]  使祂從死裡復活
[00:16:36.400 --> 00:16:38.400]  你就會得救
[00:16:38.400 --> 00:16:39.400]  這一節經文可以說是
[00:16:39.400 --> 00:16:42.400]  《恩信稱義》的其中一節
[00:16:42.400 --> 00:16:45.400]  最經典的經文
[00:16:45.400 --> 00:16:50.400]  但是我們要記得
[00:16:50.400 --> 00:16:52.400]  保羅寫《羅馬書》
[00:16:52.400 --> 00:16:55.400]  不是在十章九節就結束的
[00:16:55.400 --> 00:16:59.400]  還有十二章至十五章的二十一節
[00:16:59.400 --> 00:17:05.400]  教導信徒怎樣去活出信仰的經文
[00:17:05.400 --> 00:17:08.400]  今天的人可能不是很明白
[00:17:08.400 --> 00:17:13.400]  什麼叫認耶穌為主
[00:17:13.400 --> 00:17:19.400]  因為我們現在的社會已經沒有奴隸制度
[00:17:19.400 --> 00:17:23.400]  但是在保羅時代的社會就有奴隸制度
[00:17:23.400 --> 00:17:25.400]  認耶穌為主
[00:17:25.400 --> 00:17:30.400]  就是以主耶穌作為我們生命的主人
[00:17:30.400 --> 00:17:34.400]  我們要成為耶穌的奴隸
[00:17:34.400 --> 00:17:36.400]  凡是耶穌所吩咐的
[00:17:36.400 --> 00:17:39.400]  我們都要去做
[00:17:39.400 --> 00:17:45.400]  奴隸是不應該不服從主人的
[00:17:45.400 --> 00:17:50.400]  這個概念在《羅馬書》六章十六節是很清楚的
[00:17:50.400 --> 00:17:53.400]  就是說你們當然知道
[00:17:53.400 --> 00:17:59.400]  當你們作人的奴僕去服從主人時
[00:17:59.400 --> 00:18:01.400]  你們就是他的奴僕
[00:18:01.400 --> 00:18:05.400]  就算你們作罪的奴僕結果就是死
[00:18:05.400 --> 00:18:09.400]  你們信服上帝就得以成為義人
[00:18:09.400 --> 00:18:14.400]  在這裡奴僕的字原文就是奴隸的意思
[00:18:14.400 --> 00:18:17.400]  所以今天經文十二章一節
[00:18:17.400 --> 00:18:19.400]  開始就勸導我們
[00:18:19.400 --> 00:18:23.400]  把自己當作活的祭物獻給上帝
[00:18:23.400 --> 00:18:26.400]  專心侍奉他蒙他起源
[00:18:26.400 --> 00:18:31.400]  這就是你們應該獻上的真實敬拜
[00:18:31.400 --> 00:18:38.400]  這裡提到每每的祭物是和猶太人的憲制制度背景
[00:18:38.400 --> 00:18:41.400]  有猶太人的憲制制度背景的
[00:18:41.400 --> 00:18:44.400]  上帝拯救猶太人出埃及之後
[00:18:44.400 --> 00:18:46.400]  是要去敬拜上帝的
[00:18:46.400 --> 00:18:49.400]  因此在出埃及的二十章以後
[00:18:49.400 --> 00:18:52.400]  一直到利未記的第十章
[00:18:52.400 --> 00:18:55.400]  都是有關敬拜的事情
[00:18:55.400 --> 00:18:58.400]  利未記一至七章有關憲制的條例
[00:18:58.400 --> 00:19:02.400]  所獻的祭品不可以是死了
[00:19:02.400 --> 00:19:05.400]  不可以說這隻動物在我家裡病死了
[00:19:05.400 --> 00:19:07.400]  是拿去獻給上帝
[00:19:07.400 --> 00:19:08.400]  不是這樣的
[00:19:08.400 --> 00:19:10.400]  一定要活的
[00:19:10.400 --> 00:19:11.400]  一定要好的
[00:19:11.400 --> 00:19:16.400]  把活的祭物帶到敬拜上帝的場地
[00:19:16.400 --> 00:19:21.400]  才殺了他成為聖傑的祭品
[00:19:21.400 --> 00:19:25.400]  才可以燒了他來獻給上帝
[00:19:25.400 --> 00:19:28.400]  保羅在十二章一節加多一句
[00:19:28.400 --> 00:19:33.400]  這就是你們應該獻上的真實敬拜
[00:19:33.400 --> 00:19:37.400]  真實敬拜不是只是在星期日
