
[00:00:00.000 --> 00:00:02.000]  路加福音第十章二十五節
[00:04:48.000 --> 00:04:52.000]  搶了他的錢
[00:04:53.000 --> 00:04:54.000]  還有就是
[00:04:54.000 --> 00:04:57.000]  打了他半死
[00:04:57.000 --> 00:04:59.000]  打到他重傷
[00:04:59.000 --> 00:05:02.000]  傷到地上
[00:05:02.000 --> 00:05:04.000]  趴在地上
[00:05:04.000 --> 00:05:06.000]  他隨時會死的
[00:05:06.000 --> 00:05:12.000]  然後耶穌就說
[00:05:12.000 --> 00:05:14.000]  有三個人經過
[00:05:14.000 --> 00:05:18.000]  第一個
[00:05:18.000 --> 00:05:20.000]  是祭司
[00:05:24.000 --> 00:05:25.000]  第二個
[00:05:25.000 --> 00:05:26.000]  尼美人
[00:05:26.000 --> 00:05:29.000]  第三個
[00:05:29.000 --> 00:05:31.000]  撒瑪利亞人
[00:05:31.000 --> 00:05:35.000]  祭司
[00:05:35.000 --> 00:05:40.000]  祭司是在聖殿裏面
[00:05:40.000 --> 00:05:43.000]  工作的人
[00:05:43.000 --> 00:05:48.000]  是協助那些來到獻祭的百姓
[00:05:48.000 --> 00:05:50.000]  去獻祭
[00:05:54.000 --> 00:05:55.000]  在
[00:05:55.000 --> 00:05:58.000]  以色列有十二個支派
[00:05:58.000 --> 00:06:01.000]  其中有一個支派是尼美支派
[00:06:01.000 --> 00:06:04.000]  尼美支派有三個家族
[00:06:04.000 --> 00:06:06.000]  有三兄弟
[00:06:06.000 --> 00:06:08.000]  是第二個家族
[00:06:08.000 --> 00:06:10.000]  就是哥核的家族
[00:06:10.000 --> 00:06:13.000]  神揀選了這個家族
[00:06:13.000 --> 00:06:16.000]  成為了祭司的家族
[00:06:16.000 --> 00:06:18.000]  所以
[00:06:18.000 --> 00:06:21.000]  阿倫就是他的兒子
[00:06:22.000 --> 00:06:25.000]  所以阿倫以後所有家族的人
[00:06:25.000 --> 00:06:27.000]  都是成為祭司
[00:06:27.000 --> 00:06:32.000]  都是可以在聖殿裏面去負責獻祭的事
[00:06:32.000 --> 00:06:35.000]  而在尼美支派裏面這三個家族
[00:06:35.000 --> 00:06:37.000]  除了阿倫這個家族之外
[00:06:37.000 --> 00:06:38.000]  另外那兩個家族
[00:06:38.000 --> 00:06:39.000]  全部都是尼美人
[00:06:39.000 --> 00:06:42.000]  都是幫聖殿裏面工作
[00:06:42.000 --> 00:06:44.000]  是一個聖殿的助理員
[00:06:44.000 --> 00:06:51.000]  祭司他經過一條路
[00:06:51.000 --> 00:06:53.000]  見到這個被強盜
[00:06:53.000 --> 00:06:57.000]  遇到劫匪的這個人
[00:06:57.000 --> 00:06:59.000]  被打到半死
[00:06:59.000 --> 00:07:01.000]  躺在路上
[00:07:01.000 --> 00:07:03.000]  聖經說
[00:07:03.000 --> 00:07:06.000]  他從那邊就經過
[00:07:06.000 --> 00:07:09.000]  他沒有停下來去看這個人
[00:07:09.000 --> 00:07:13.000]  在另外一條路就走開了
[00:07:13.000 --> 00:07:20.000]  我們如果熟悉聖經
[00:07:20.000 --> 00:07:21.000]  或者解釋聖經的人
[00:07:21.000 --> 00:07:22.000]  都告訴我們
[00:07:22.000 --> 00:07:25.000]  他不去理這個受傷的人
[00:07:25.000 --> 00:07:26.000]  是有原因的
[00:07:26.000 --> 00:07:29.000]  原因就是因為
[00:07:29.000 --> 00:07:33.000]  祭司如果他要在聖殿裏面
[00:07:33.000 --> 00:07:35.000]  去公職的時候
[00:07:35.000 --> 00:07:38.000]  他一定要遵守一些所謂的
[00:07:38.000 --> 00:07:40.000]  潔淨的條例
[00:07:40.000 --> 00:07:46.000]  他不可以去碰一些不潔淨的東西
[00:07:46.000 --> 00:07:49.000]  因為有很多東西
[00:07:50.000 --> 00:07:51.000]  包括死人
[00:07:51.000 --> 00:07:56.000]  如果這個人躺在路上
[00:07:56.000 --> 00:07:58.000]  都不知道他死了沒有
[00:07:58.000 --> 00:08:00.000]  如果我走過去去碰他
[00:08:00.000 --> 00:08:01.000]  去幫他
[00:08:01.000 --> 00:08:02.000]  去扶他
[00:08:02.000 --> 00:08:03.000]  去照顧他的話
[00:08:03.000 --> 00:08:05.000]  如果他已經死了
[00:08:05.000 --> 00:08:07.000]  或者突然間死了的話
[00:08:07.000 --> 00:08:09.000]  我就變成了不潔淨
[00:08:09.000 --> 00:08:13.000]  我就不能夠
[00:08:13.000 --> 00:08:15.000]  可以繼續去侍奉
[00:08:15.000 --> 00:08:17.000]  不過不是永遠不可以
[00:08:20.000 --> 00:08:22.000]  如果因為我碰到一個死人
[00:08:22.000 --> 00:08:23.000]  我成為不潔淨
[00:08:23.000 --> 00:08:26.000]  我只要按照著律法的要求
[00:08:26.000 --> 00:08:28.000]  我齋戒沐浴
[00:08:28.000 --> 00:08:29.000]  我獻這個贖罪祭
[00:08:29.000 --> 00:08:31.000]  一段時間之後
[00:08:31.000 --> 00:08:34.000]  我又可以在聖殿裏面再侍奉
[00:08:34.000 --> 00:08:39.000]  不過這個祭司
[00:08:39.000 --> 00:08:42.000]  他就沒有選擇去做這個動作
[00:08:42.000 --> 00:08:43.000]  總之就是
[00:08:43.000 --> 00:08:45.000]  我要保住我自己的飯碗
[00:08:45.000 --> 00:08:49.000]  我為了我自己的工作的緣故
[00:08:50.000 --> 00:08:53.000]  我就沒有理會他
[00:08:53.000 --> 00:08:56.000]  在旁邊就走了
[00:08:56.000 --> 00:09:06.000]  我想都有人會體諒得到他的
[00:09:06.000 --> 00:09:08.000]  因為要保住自己的飯碗
[00:09:08.000 --> 00:09:11.000]  要保住自己的工作
[00:09:11.000 --> 00:09:13.000]  是不是
[00:09:13.000 --> 00:09:18.000]  然後利未人經過
[00:09:20.000 --> 00:09:22.000]  我們都剛才說了
[00:09:22.000 --> 00:09:25.000]  利未人都是在聖殿裏面工作
[00:09:25.000 --> 00:09:27.000]  不過他是助理員
[00:09:27.000 --> 00:09:30.000]  他不是好像祭司一樣
[00:09:30.000 --> 00:09:32.000]  去做那些獻祭的事情
[00:09:32.000 --> 00:09:36.000]  他只不過是做一些其他的事情
[00:09:36.000 --> 00:09:38.000]  不過都是在聖殿工作
[00:09:38.000 --> 00:09:42.000]  他都受到所謂的潔淨的條例去影響他
[00:09:42.000 --> 00:09:45.000]  所以他去到聖殿裏面服侍的時候
[00:09:45.000 --> 00:09:47.000]  他都是不可以碰那些髒東西的
[00:09:51.000 --> 00:09:54.000]  所以他和那個祭司一樣
[00:09:54.000 --> 00:09:57.000]  就從那條路走了過去
[00:09:57.000 --> 00:10:01.000]  第一個出場是祭司
[00:10:01.000 --> 00:10:04.000]  第二個出場是利未人
[00:10:04.000 --> 00:10:07.000]  那第三個出場應該是什麼人呢
[00:10:07.000 --> 00:10:12.000]  第三個出場應該是一個猶太人
[00:10:12.000 --> 00:10:18.000]  因為在舊約後期的文獻裏面
[00:10:18.000 --> 00:10:24.000]  是經常將祭司、利未人和猶太百姓放在一起的
[00:10:24.000 --> 00:10:29.000]  當我們去看尼西米記的時候
[00:10:29.000 --> 00:10:32.000]  當我們去看以斯拉記的時候
[00:10:32.000 --> 00:10:34.000]  或者當我們去看歷代誌的時候
[00:10:34.000 --> 00:10:39.000]  是經常當他們說了祭司、利未人之後
[00:10:39.000 --> 00:10:42.000]  他們都會說猶太百姓
[00:10:42.000 --> 00:10:47.000]  不過耶穌在這裏
[00:10:47.000 --> 00:10:51.000]  他在介紹第三個出場的人物的時候
[00:10:51.000 --> 00:10:54.000]  那個竟然不是猶太人
[00:10:54.000 --> 00:10:57.000]  而是塞馬利亞人
[00:10:57.000 --> 00:11:03.000]  一個是猶太人非常憎恨的一種人
[00:11:03.000 --> 00:11:07.000]  他們憎恨的原因
[00:11:07.000 --> 00:11:11.000]  就是因為他們不是純種純正的猶太人
[00:11:11.000 --> 00:11:14.000]  為什麼他們不是純正的猶太人呢
[00:11:14.000 --> 00:11:16.000]  是歷史的因素
[00:11:16.000 --> 00:11:20.000]  就是當北角被亞述所滅的時候
[00:11:20.000 --> 00:11:22.000]  他們用了一種移民的政策
[00:11:22.000 --> 00:11:26.000]  是將一部分在塞馬利亞地區的人
[00:11:26.000 --> 00:11:30.000]  擄了去伊拉克那裏
[00:11:30.000 --> 00:11:34.000]  然後將伊拉克那裏的人住了
[00:11:34.000 --> 00:11:36.000]  放了在塞馬利亞
[00:11:36.000 --> 00:11:38.000]  和他們混種通婚
[00:11:38.000 --> 00:11:41.000]  做一個婚化的作用
[00:11:41.000 --> 00:11:45.000]  所以猶太人不喜歡和塞馬利亞人來往
[00:11:45.000 --> 00:11:48.000]  都是因為覺得他們是骯髒
[00:11:48.000 --> 00:11:51.000]  他們是不純正的猶太人
[00:11:51.000 --> 00:11:55.000]  但是耶穌就說
[00:11:55.000 --> 00:11:59.000]  接著出場的那個是塞馬利亞人
[00:11:59.000 --> 00:12:02.000]  這個塞馬利亞人
[00:12:02.000 --> 00:12:07.000]  他經過見到這個被強盜打到半死的人
[00:12:07.000 --> 00:12:11.000]  聖經就是這樣描述他
[00:12:12.000 --> 00:12:16.000]  他說他動了慈心
[00:12:16.000 --> 00:12:20.000]  這個也是一個很主要的詞句
[00:12:20.000 --> 00:12:22.000]  動了慈心
[00:12:22.000 --> 00:12:24.000]  簡單來說就是說
[00:12:24.000 --> 00:12:26.000]  他是有愛心
[00:12:26.000 --> 00:12:28.000]  慈祥是什麼呢
[00:12:28.000 --> 00:12:30.000]  慈祥就是愛心
[00:12:30.000 --> 00:12:34.000]  之前的律法說
[00:12:34.000 --> 00:12:36.000]  你要愛鄰舍
[00:12:36.000 --> 00:12:39.000]  對你的鄰舍有愛心
[00:12:39.000 --> 00:12:41.000]  現在出現了
[00:12:41.000 --> 00:12:43.000]  這個塞馬利亞人
[00:12:43.000 --> 00:12:46.000]  他就動了慈心
[00:12:46.000 --> 00:12:49.000]  他有愛心
[00:12:49.000 --> 00:12:52.000]  這個慈心
[00:12:52.000 --> 00:12:54.000]  在路加福音裡面
[00:12:54.000 --> 00:13:00.000]  是經常去形容耶穌對群眾的一種態度
[00:13:00.000 --> 00:13:03.000]  他對著那些寡婦
[00:13:03.000 --> 00:13:07.000]  耶穌動了慈心去幫助他們
[00:13:07.000 --> 00:13:11.000]  他對著那兩個大兒子小兒子
[00:13:11.000 --> 00:13:13.000]  動了慈心
[00:13:13.000 --> 00:13:15.000]  在這裡
[00:13:15.000 --> 00:13:17.000]  這個塞馬利亞人
[00:13:17.000 --> 00:13:19.000]  他就動了慈心
[00:13:19.000 --> 00:13:21.000]  所以接下來所做的一切
[00:13:21.000 --> 00:13:24.000]  其實都是因為他這個愛心的表現
[00:13:24.000 --> 00:13:27.000]  就是你看到一個人他有需要的時候
[00:13:27.000 --> 00:13:30.000]  我就做一些他需要的動作
[00:13:30.000 --> 00:13:34.000]  包括幫他去包裹他的傷口
[00:13:34.000 --> 00:13:38.000]  帶他去一個旅店裡住
[00:13:38.000 --> 00:13:40.000]  去照顧他
[00:13:40.000 --> 00:13:42.000]  自己時間不夠就不要照顧他
[00:13:42.000 --> 00:13:44.000]  我就放下一些錢
[00:13:44.000 --> 00:13:46.000]  希望這個客棧的老闆
[00:13:46.000 --> 00:13:48.000]  照顧到他
[00:13:48.000 --> 00:13:51.000]  讓他能夠恢復為止
[00:13:51.000 --> 00:13:53.000]  其實就是這樣
[00:13:53.000 --> 00:13:55.000]  你都會做
[00:13:55.000 --> 00:13:57.000]  我都會做的事
[00:13:57.000 --> 00:13:58.000]  只要我們有愛心
[00:13:58.000 --> 00:14:00.000]  我們都會做
[00:14:05.000 --> 00:14:06.000]  然後
[00:14:06.000 --> 00:14:08.000]  講完了
[00:14:08.000 --> 00:14:11.000]  耶穌開始去回答這個
[00:14:11.000 --> 00:14:14.000]  律法師的問題
[00:14:14.000 --> 00:14:17.000]  還記不記得律法師問什麼問題
[00:14:17.000 --> 00:14:21.000]  他為了要顯明自己有道理
[00:14:21.000 --> 00:14:22.000]  他就問耶穌
[00:14:22.000 --> 00:14:25.000]  哪一個才是我的鄰舍
[00:14:25.000 --> 00:14:29.000]  我就想嘗試一下
[00:14:29.000 --> 00:14:32.000]  用朋友代替鄰舍
[00:14:32.000 --> 00:14:34.000]  可能我們會親切一點
[00:14:34.000 --> 00:14:36.000]  那個律法師就說
[00:14:36.000 --> 00:14:38.000]  哪一個是我的朋友
[00:14:38.000 --> 00:14:44.000]  耶穌就講了這個故事
[00:14:44.000 --> 00:14:46.000]  一個人被人打到半死
[00:14:46.000 --> 00:14:47.000]  在路上
[00:14:47.000 --> 00:14:49.000]  有三個人經過
[00:14:49.000 --> 00:14:50.000]  有祭司
[00:14:50.000 --> 00:14:52.000]  有利美人
[00:14:52.000 --> 00:14:54.000]  有撒瑪利亞人經過
[00:14:54.000 --> 00:14:55.000]  講完了
[00:14:55.000 --> 00:14:58.000]  耶穌問這個律法師
[00:14:58.000 --> 00:15:01.000]  哪一個是被人打到半死的人
[00:15:01.000 --> 00:15:03.000]  的朋友呢
[00:15:03.000 --> 00:15:07.000]  明白了嗎
[00:15:07.000 --> 00:15:10.000]  是哪一個呢
[00:15:10.000 --> 00:15:15.000]  其實都不用律法師回答
[00:15:15.000 --> 00:15:18.000]  就這樣問你都懂得回答
[00:15:18.000 --> 00:15:22.000]  很淺的問題
[00:15:22.000 --> 00:15:24.000]  律法師說什麼
[00:15:24.000 --> 00:15:27.000]  他說
[00:15:27.000 --> 00:15:30.000]  是那個憐憫他的那個
[00:15:32.000 --> 00:15:37.000]  為什麼他不說撒瑪利亞人呢
[00:15:37.000 --> 00:15:40.000]  明明就是撒瑪利亞人
[00:15:40.000 --> 00:15:42.000]  為什麼他不說
[00:15:42.000 --> 00:15:44.000]  如果是祭司他就說是祭司
[00:15:44.000 --> 00:15:46.000]  現在是撒瑪利亞人
[00:15:46.000 --> 00:15:49.000]  為什麼他不說是撒瑪利亞人
[00:15:49.000 --> 00:15:51.000]  就是有愛心的那個
[00:15:51.000 --> 00:15:52.000]  就這樣說
[00:15:52.000 --> 00:15:54.000]  為什麼他不說撒瑪利亞人
[00:15:54.000 --> 00:15:59.000]  因為他不切講他們的名字
[00:15:59.000 --> 00:16:02.000]  都不喜歡他們
[00:16:02.000 --> 00:16:05.000]  如果你不喜歡周牧師
[00:16:05.000 --> 00:16:07.000]  你就不會說
[00:16:07.000 --> 00:16:09.000]  就是那個牧師
[00:16:09.000 --> 00:16:12.000]  你連周都不會說
[00:16:12.000 --> 00:16:14.000]  就是那個
[00:16:14.000 --> 00:16:16.000]  教會那個
[00:16:16.000 --> 00:16:18.000]  就是這樣
[00:16:18.000 --> 00:16:24.000]  他根本就是不喜歡撒瑪利亞人
[00:16:24.000 --> 00:16:27.000]  所以就憐憫他那個
[00:16:28.000 --> 00:16:30.000]  耶穌的回答
[00:16:30.000 --> 00:16:32.000]  就是這樣
[00:16:32.000 --> 00:16:34.000]  耶穌就說
[00:16:34.000 --> 00:16:36.000]  照樣
[00:16:36.000 --> 00:16:38.000]  你照樣
[00:16:38.000 --> 00:16:40.000]  去行
[00:16:40.000 --> 00:16:42.000]  那你照做
[00:16:42.000 --> 00:16:49.000]  這個就是
[00:16:49.000 --> 00:16:51.000]  在路加福音第十章
[00:16:51.000 --> 00:16:53.000]  很出名的記載
[00:16:56.000 --> 00:16:58.000]  我想問一下
[00:16:58.000 --> 00:17:00.000]  在耶穌
[00:17:00.000 --> 00:17:02.000]  去講這個
[00:17:02.000 --> 00:17:04.000]  撒瑪利亞人
[00:17:04.000 --> 00:17:06.000]  的比喻裏面
[00:17:06.000 --> 00:17:08.000]  在這段經文裏面
[00:17:08.000 --> 00:17:10.000]  哪一個是主角
[00:17:10.000 --> 00:17:17.000]  當然這個不是主要學
[00:17:17.000 --> 00:17:19.000]  你又不會舉手回答我
[00:17:19.000 --> 00:17:22.000]  哪一個是主角呢
[00:17:27.000 --> 00:17:29.000]  是不是祭司
[00:17:29.000 --> 00:17:34.000]  是不是利美人
[00:17:34.000 --> 00:17:38.000]  是不是撒瑪利亞人
[00:17:38.000 --> 00:17:44.000]  撒瑪利亞人是主角嗎
[00:17:44.000 --> 00:17:50.000]  你會看電視的
[00:17:50.000 --> 00:17:55.000]  那些主角呢
[00:17:55.000 --> 00:17:57.000]  是從一開始就出場
[00:17:57.000 --> 00:18:01.000]  一直去到尾
[00:18:01.000 --> 00:18:03.000]  他都還在
[00:18:03.000 --> 00:18:05.000]  那些才是主角
[00:18:05.000 --> 00:18:07.000]  是不是這樣
[00:18:07.000 --> 00:18:11.000]  一開始就見到他出場
[00:18:11.000 --> 00:18:13.000]  臨到尾他都不會死
[00:18:13.000 --> 00:18:15.000]  那些就是主角
[00:18:15.000 --> 00:18:19.000]  在這個記載裏面
[00:18:19.000 --> 00:18:21.000]  哪一個出場的時間最長
[00:18:25.000 --> 00:18:27.000]  就是耶穌
[00:18:27.000 --> 00:18:29.000]  耶穌都不在
[00:18:29.000 --> 00:18:33.000]  那個人物就是
[00:18:33.000 --> 00:18:35.000]  第一
[00:18:35.000 --> 00:18:37.000]  就是被人打到半死的那個人
[00:18:37.000 --> 00:18:39.000]  第二就是祭司
[00:18:39.000 --> 00:18:41.000]  第三就是利美人
[00:18:41.000 --> 00:18:43.000]  第四就是撒瑪利亞人
[00:18:43.000 --> 00:18:45.000]  就是四個人
[00:18:45.000 --> 00:18:47.000]  哪一個是主角
[00:18:47.000 --> 00:18:53.000]  就是那個躺在路上
[00:18:53.000 --> 00:18:55.000]  被人打到半死的那個
[00:18:55.000 --> 00:18:57.000]  才是主角
[00:18:57.000 --> 00:19:01.000]  不是嗎
[00:19:01.000 --> 00:19:05.000]  你想想
[00:19:05.000 --> 00:19:07.000]  耶穌
[00:19:07.000 --> 00:19:09.000]  這個律法師
[00:19:09.000 --> 00:19:11.000]  他去質問
[00:19:11.000 --> 00:19:19.000]  這個耶穌
[00:19:19.000 --> 00:19:21.000]  他講完這個故事之後
[00:19:21.000 --> 00:19:23.000]  他去問律法師
[00:19:23.000 --> 00:19:25.000]  他問律法師
[00:19:25.000 --> 00:19:27.000]  那個問題是什麼
[00:19:27.000 --> 00:19:31.000]  他說哪一個
[00:19:31.000 --> 00:19:33.000]  是這個
[00:19:33.000 --> 00:19:35.000]  落在
[00:19:35.000 --> 00:19:37.000]  強盜手裏面
[00:19:37.000 --> 00:19:39.000]  的人
[00:19:39.000 --> 00:19:41.000]  的朋友
[00:19:41.000 --> 00:19:43.000]  記不記得
[00:19:43.000 --> 00:19:47.000]  如果照聖經讀可以照讀
[00:19:47.000 --> 00:19:49.000]  哪一個是被
[00:19:49.000 --> 00:19:51.000]  被強盜
[00:19:51.000 --> 00:19:53.000]  打到半死的人
[00:19:53.000 --> 00:19:55.000]  的朋友
[00:19:55.000 --> 00:19:59.000]  到底
[00:19:59.000 --> 00:20:01.000]  祭司是他的朋友
[00:20:01.000 --> 00:20:03.000]  利美人是他的朋友
[00:20:03.000 --> 00:20:05.000]  還是撒瑪利亞人
[00:20:05.000 --> 00:20:07.000]  是他的朋友
[00:20:07.000 --> 00:20:09.000]  主角是這個人
[00:20:09.000 --> 00:20:11.000]  這個人需要一個朋友
[00:20:11.000 --> 00:20:13.000]  他到最後
[00:20:13.000 --> 00:20:15.000]  找不找到朋友
[00:20:15.000 --> 00:20:17.000]  主角是被強盜
[00:20:17.000 --> 00:20:19.000]  打到半死的那個
[00:20:19.000 --> 00:20:23.000]  有沒有想到這件事
[00:20:23.000 --> 00:20:25.000]  所以其實
[00:20:25.000 --> 00:20:27.000]  哪一個出場
[00:20:27.000 --> 00:20:29.000]  其實都無所謂
[00:20:29.000 --> 00:20:31.000]  當然有所謂
[00:20:31.000 --> 00:20:33.000]  但那幾個出場
[00:20:33.000 --> 00:20:35.000]  那三個人
[00:20:35.000 --> 00:20:37.000]  是要去反映耶穌
[00:20:37.000 --> 00:20:39.000]  講一個很重要的教訓
[00:20:39.000 --> 00:20:41.000]  就是這個人
[00:20:41.000 --> 00:20:43.000]  有一個人他要找朋友
[00:20:43.000 --> 00:20:45.000]  他找不找到朋友
[00:20:45.000 --> 00:20:47.000]  所以他是主角
[00:20:47.000 --> 00:20:53.000]  當然我們常說
[00:20:53.000 --> 00:20:55.000]  好撒瑪利亞人
[00:20:55.000 --> 00:20:57.000]  好撒瑪利亞人
[00:20:57.000 --> 00:20:59.000]  他一定是主角
[00:20:59.000 --> 00:21:01.000]  對不起他不是主角
[00:21:01.000 --> 00:21:07.000]  他躺在路上
[00:21:07.000 --> 00:21:09.000]  從一開始就是介紹
[00:21:09.000 --> 00:21:11.000]  這個人
[00:21:11.000 --> 00:21:13.000]  去到最終的時候
[00:21:13.000 --> 00:21:15.000]  他有沒有朋友
[00:21:15.000 --> 00:21:17.000]  才是這個的重點
[00:21:17.000 --> 00:21:19.000]  因為律法師問
[00:21:19.000 --> 00:21:21.000]  哪一個是我的朋友呢
[00:21:21.000 --> 00:21:23.000]  而反射到這個人
[00:21:23.000 --> 00:21:25.000]  就是這個人在問
[00:21:25.000 --> 00:21:27.000]  我現在被人打到半死
[00:21:27.000 --> 00:21:29.000]  我快要死了
[00:21:29.000 --> 00:21:31.000]  哪一個會願意做我的朋友呢
[00:21:31.000 --> 00:21:35.000]  耶穌是要說這件事
[00:21:35.000 --> 00:21:39.000]  在這個記載裏面
[00:21:39.000 --> 00:21:41.000]  我們有兩個問題
[00:21:41.000 --> 00:21:43.000]  有兩個問題的反省
[00:21:43.000 --> 00:21:49.000]  第一
[00:21:49.000 --> 00:21:53.000]  我可不可以選擇朋友
[00:21:53.000 --> 00:21:59.000]  有沒有得選擇
