
[00:00:00.000 --> 00:00:07.700]  你看到這個題目和我在書中的周刊上不同了
[00:05:46.740 --> 00:05:51.900]  所以這樣的說法是非常合乎聖經的教導
[00:05:51.900 --> 00:05:53.940]  所以基尼洗族
[00:05:53.940 --> 00:05:58.980]  可能是猶大支派其中的一個宗族
[00:05:58.980 --> 00:05:59.940]  而的確
[00:05:59.940 --> 00:06:02.700]  在猶大支派的家譜裡面
[00:06:02.700 --> 00:06:06.220]  你會見到很多人叫做基納斯
[00:06:06.220 --> 00:06:08.140]  就是基尼世
[00:06:08.140 --> 00:06:11.820]  迦勒的弟弟叫做基納斯
[00:06:11.820 --> 00:06:15.140]  迦勒的孫兒也叫做基納斯
[00:06:15.140 --> 00:06:18.100]  就是可能有一個這樣的宗族
[00:06:18.100 --> 00:06:20.940]  所以那些人和自己的子女改名
[00:06:20.940 --> 00:06:22.900]  都叫他們做基納斯
[00:06:22.900 --> 00:06:23.940]  或者基尼世
[00:06:23.940 --> 00:06:26.460]  來紀念自己的宗族
[00:06:26.460 --> 00:06:31.300]  所以我相信這是一個比較合理的解釋
[00:06:31.300 --> 00:06:33.740]  我們剛才見到
[00:06:33.740 --> 00:06:35.820]  迦勒到了尹約書亞
[00:06:35.820 --> 00:06:40.100]  希望自己能夠得到希伯倫這個地方
[00:06:40.100 --> 00:06:41.060]  在聖經裡面
[00:06:41.060 --> 00:06:42.980]  這個不是第一次了
[00:06:42.980 --> 00:06:50.260]  有很多人都是想為自己爭取到自己喜歡的地
[00:06:50.260 --> 00:06:54.100]  在以色列人還沒進入迦蘭地
[00:06:54.100 --> 00:06:57.340]  在約旦河的東邊就已經發生了
[00:06:57.340 --> 00:06:59.460]  有兩個半的支派
[00:06:59.460 --> 00:07:01.740]  就是劉便和加德
[00:07:01.740 --> 00:07:04.420]  還有半個馬拿西的支派
[00:07:04.420 --> 00:07:06.980]  他們見到約旦河東邊
[00:07:06.980 --> 00:07:09.700]  非常的肥沃
[00:07:09.700 --> 00:07:11.340]  綠草如茵
[00:07:11.340 --> 00:07:13.900]  所以在書文掃記的三十二章
[00:07:13.900 --> 00:07:16.220]  他們就跟摩西說
[00:07:16.220 --> 00:07:19.940]  我們可不可以留在約旦河的東邊
[00:07:19.940 --> 00:07:22.980]  來承受這個土地
[00:07:22.980 --> 00:07:25.820]  當時摩西是很緊張
[00:07:25.820 --> 00:07:29.220]  他以為這兩個半支派不想過約旦河
[00:07:29.220 --> 00:07:32.020]  來跟加南人爭戰
[00:07:32.020 --> 00:07:33.900]  後來才知道不是
[00:07:33.900 --> 00:07:40.340]  這兩個半支派願意跟其他支派一起去攻打加南
[00:07:40.340 --> 00:07:42.300]  攻打完了
[00:07:42.300 --> 00:07:46.100]  當其他九個半支派拿到他們的土地
[00:07:46.100 --> 00:07:49.700]  他們才回到自己約旦河的東邊
[00:07:49.700 --> 00:07:52.260]  來聚居
[00:07:52.260 --> 00:07:56.140]  但是因為他們的土地在約旦河的東邊
[00:07:56.140 --> 00:07:59.140]  沒有了約旦河來保護他們
[00:07:59.140 --> 00:08:03.740]  所以當亞述國南下攻打以色列的時候
[00:08:03.740 --> 00:08:07.540]  這兩個半支派首先被征服
[00:08:07.540 --> 00:08:09.660]  首先被毀滅
[00:08:09.660 --> 00:08:13.420]  有很多的神學家就說報應
[00:08:13.420 --> 00:08:14.900]  這是神的審判
[00:08:14.900 --> 00:08:18.220]  因為他們自己為自己揀選土地
[00:08:18.220 --> 00:08:22.220]  其他九個半支派是神給他們的
[00:08:22.220 --> 00:08:23.500]  他們自己揀選
[00:08:23.500 --> 00:08:28.540]  所以遭到亞述國首先毀滅他們
[00:08:28.540 --> 00:08:30.940]  但是如果這樣的時候
[00:08:30.940 --> 00:08:35.380]  加納揀選希伯倫又會怎樣呢?
[00:08:35.380 --> 00:08:40.060]  其實加納所揀選的不是肥沃的土地
[00:08:40.060 --> 00:08:42.940]  不是說綠草如茵
[00:08:42.940 --> 00:08:46.900]  剛才我們看到是滿有亞納族人
[00:08:46.900 --> 00:08:53.420]  而且那裡的城牆堅固非常高大
[00:08:53.420 --> 00:08:56.700]  我們知道希伯倫也是阿伯拉罕
[00:08:56.700 --> 00:08:57.700]  薩萊
[00:08:57.700 --> 00:08:58.620]  以薩
[00:08:58.620 --> 00:08:59.940]  利伯加
[00:08:59.940 --> 00:09:01.420]  和約瑟
[00:09:01.420 --> 00:09:03.620]  被埋葬的地方
[00:09:03.620 --> 00:09:08.460]  所以是一個富有以色列人歷史的地方
[00:09:08.460 --> 00:09:11.660]  在《約書.亞記》的十四章十五節
[00:09:11.660 --> 00:09:16.300]  說希伯倫從前的名字叫做基列阿巴
[00:09:16.300 --> 00:09:20.940]  阿巴的意思就是最尊大的意思
[00:09:20.940 --> 00:09:22.580]  所以其實
[00:09:22.580 --> 00:09:25.900]  希伯倫就是最尊大的巨人
[00:09:25.900 --> 00:09:27.980]  巨人中的巨人
[00:09:27.980 --> 00:09:31.700]  是一個巨人國
[00:09:31.700 --> 00:09:34.180]  加納是要征服這個巨人國
[00:09:34.180 --> 00:09:37.180]  他不是為了自己的利益
[00:09:37.180 --> 00:09:41.100]  他是為了很多年他曾經有一個願望
[00:09:41.100 --> 00:09:45.860]  這個願望就是得到希伯倫
[00:09:45.860 --> 00:09:48.300]  其實我們可以回顧一下
[00:09:48.300 --> 00:09:49.980]  第一代的以色列人
[00:09:49.980 --> 00:09:52.700]  去到曠野的時候的情形
[00:09:52.700 --> 00:09:56.180]  他們去到加底斯巴尼亞這個地方
[00:09:56.180 --> 00:09:58.980]  非常接近加南地
[00:09:58.980 --> 00:10:01.940]  於是摩西就差派十二個探子
[00:10:01.940 --> 00:10:05.140]  進入加南去窺探那地
[00:10:05.140 --> 00:10:07.260]  回報的結果就是說
[00:10:07.260 --> 00:10:09.500]  那裡真是流淚雨墨之地
[00:10:09.500 --> 00:10:11.540]  非常肥沃
[00:10:11.540 --> 00:10:15.780]  兩個探子才可以抬一卦的葡萄回來
[00:10:15.780 --> 00:10:17.180]  你想想有多誇張
[00:10:17.180 --> 00:10:21.220]  那些葡萄有多大
[00:10:21.220 --> 00:10:24.060]  但是十二個探子當中
[00:10:24.060 --> 00:10:27.460]  有十個探子都不主張進入加南地
[00:10:27.460 --> 00:10:30.580]  除了約書亞和加納
[00:10:30.580 --> 00:10:33.340]  那十個探子 你聽聽他們怎麼說
[00:10:33.340 --> 00:10:35.860]  那地的民強壯
[00:10:35.860 --> 00:10:38.300]  成一堅固寬大
[00:10:38.300 --> 00:10:40.340]  是吞吃居民之地
[00:10:40.340 --> 00:10:43.300]  我在那裡所見的人民
[00:10:43.300 --> 00:10:45.180]  都身量高大
[00:10:45.180 --> 00:10:48.180]  我們在那裡看見阿納族人
[00:10:48.180 --> 00:10:49.660]  就是偉人
[00:10:49.660 --> 00:10:51.740]  他們是偉人的後裔
[00:10:51.740 --> 00:10:55.980]  據我們看自己就如炸蜢一樣
[00:10:55.980 --> 00:11:00.060]  據他們看我們也是如此
[00:11:00.060 --> 00:11:02.660]  哇 以色列人掌敵人的志氣
[00:11:02.660 --> 00:11:04.620]  滅自己的威風
[00:11:04.620 --> 00:11:07.020]  怎樣掌敵人的志氣
[00:11:07.020 --> 00:11:10.420]  說敵人見到我們就好像炸蜢那樣
[00:11:10.420 --> 00:11:12.100]  怎樣滅自己的威風
[00:11:12.100 --> 00:11:17.100]  說我們在加南人面前好像炸蜢
[00:11:17.100 --> 00:11:20.300]  掌敵人的志氣滅自己的威風
[00:11:20.300 --> 00:11:22.100]  但是加納怎樣
[00:11:22.100 --> 00:11:23.980]  他來到安慰百姓
[00:11:23.980 --> 00:11:26.980]  在文數記的十三章三十節
[00:11:26.980 --> 00:11:30.380]  加納在摩西面前安撫百姓說
[00:11:30.380 --> 00:11:33.140]  我們立刻上去得那地罷
[00:11:33.140 --> 00:11:36.020]  我們足能得勝
[00:11:36.020 --> 00:11:37.820]  加納說你們不用怕
[00:11:37.820 --> 00:11:41.300]  我們上去一定能得勝
[00:11:41.300 --> 00:11:45.420]  剛才說有兩個探子暫時進入加南地
[00:11:45.420 --> 00:11:48.660]  一個是約書亞 一個是加納
[00:11:48.660 --> 00:11:50.900]  但有沒有見到好像加納
[00:11:50.900 --> 00:11:53.380]  樣樣都比約書亞快
[00:11:53.380 --> 00:11:56.900]  約書亞好像樣樣都慢了半拍
[00:11:56.900 --> 00:11:58.380]  為什麼
[00:11:58.380 --> 00:12:01.100]  到最後其實我們知道
[00:12:01.100 --> 00:12:07.060]  約書亞承繼了摩西成為以色列人的領袖
[00:12:07.060 --> 00:12:11.540]  但是為什麼在文數記他就樣樣慢了半拍呢
[00:12:11.540 --> 00:12:16.140]  其實早在書出埃及記的十七章九至十四節
[00:12:16.140 --> 00:12:20.620]  摩西就派約書亞去出戰亞馬力人
[00:12:20.620 --> 00:12:23.980]  其實我們見到在出埃及記的十七章
[00:12:23.980 --> 00:12:28.540]  約書亞已經成為摩西的得力助手
[00:12:28.540 --> 00:12:33.380]  甚至可以說成為以色列人其中一個領袖
[00:12:33.380 --> 00:12:37.900]  所以我相信他是不適合過於衝動
[00:12:37.900 --> 00:12:40.140]  他是需要比較含蓄一點點
[00:12:40.140 --> 00:12:42.020]  因為他是一個領袖
[00:12:42.020 --> 00:12:48.060]  所以他樣樣都好像比加納慢了半拍
[00:12:48.060 --> 00:12:54.020]  我們看看這個窺探加納的結果又怎樣
[00:12:54.020 --> 00:12:56.180]  在文數記的十四章
[00:12:56.180 --> 00:12:59.020]  當以色列人再次埋怨的時候
[00:12:59.020 --> 00:13:03.060]  約書亞和加納就撕裂他們的衣服
[00:13:03.060 --> 00:13:05.620]  表示他們很傷心
[00:13:05.620 --> 00:13:10.740]  接著在文數記的十四章七至九節就說
[00:13:10.740 --> 00:13:13.660]  他們對以色列傳媒還說
[00:13:13.660 --> 00:13:17.980]  我們所窺探經過之地是極美之地
[00:13:17.980 --> 00:13:20.140]  耶和華若喜悅我們
[00:13:20.140 --> 00:13:23.100]  就必將我們領進那地
[00:13:23.100 --> 00:13:24.980]  把地賜給我們
[00:13:24.980 --> 00:13:27.980]  那地原是流瀨語脈之地
[00:13:27.980 --> 00:13:31.260]  但你們不可背叛耶和華
[00:13:31.260 --> 00:13:33.660]  也不要怕那地的居民
[00:13:33.660 --> 00:13:36.180]  因為他們是我們的食物
[00:13:36.180 --> 00:13:39.780]  並且任被他們的已經離開他們
[00:13:39.780 --> 00:13:41.900]  有耶和華與我們同在
[00:13:41.900 --> 00:13:44.660]  不要怕他們
[00:13:44.660 --> 00:13:46.380]  約書亞和加納說
[00:13:46.380 --> 00:13:48.620]  神將加南地給我們
[00:13:48.620 --> 00:13:50.700]  不是靠我們自己的力量
[00:13:50.700 --> 00:13:53.580]  我們要進去拿到那個地
[00:13:53.580 --> 00:13:55.980]  也是因為這一番說話
[00:13:55.980 --> 00:13:58.900]  以色列的會眾要怎樣
[00:13:58.900 --> 00:14:03.780]  要將約書亞和加納用石頭來扔死他們
[00:14:03.780 --> 00:14:06.820]  他們不要進入加南地
[00:14:06.820 --> 00:14:11.020]  於是神說逢二十歲以外的以色列人
[00:14:11.020 --> 00:14:12.700]  沒有一個南丁
[00:14:12.700 --> 00:14:15.180]  沒有一個能夠進入加南地
[00:14:15.180 --> 00:14:19.500]  全部的南丁二十歲開外都死在曠野
[00:14:19.500 --> 00:14:22.460]  這就是結果
[00:14:22.460 --> 00:14:26.220]  又說回加納
[00:14:26.220 --> 00:14:28.780]  他要攻打的是巨人國
[00:14:28.780 --> 00:14:30.380]  是亞納族人
[00:14:30.380 --> 00:14:34.460]  亞納這個字的意思就是長頸的意思
[00:14:34.460 --> 00:14:38.380]  能不能想像以色列人見到亞納族人
[00:14:38.380 --> 00:14:41.820]  他們覺得就像長頸鹿一樣高大
[00:14:41.820 --> 00:14:43.740]  很可怕
[00:14:43.740 --> 00:14:46.580]  他們十二個探子進入加南地
[00:14:46.580 --> 00:14:49.620]  所見到的正是亞納族人
[00:14:49.620 --> 00:14:51.300]  所以回來那麼驚青
[00:14:51.300 --> 00:14:54.140]  說自己好像炸蜢一樣
[00:14:54.140 --> 00:14:56.780]  其實在大衛的時候我都說過
[00:14:56.780 --> 00:15:01.340]  仍然有亞納族人在施肥利氏人的土地裏面
[00:15:01.340 --> 00:15:08.620]  在薩姆以上的十七章,巨人哥利亞就是一個亞納族人
[00:15:08.620 --> 00:15:12.540]  加納要求得到的是希伯倫城
[00:15:12.540 --> 00:15:16.620]  是最艱險不容易得到的地方
[00:15:16.620 --> 00:15:20.940]  當時加納已經是八十五歲
[00:15:20.940 --> 00:15:24.220]  照我們的標準八十五歲是甚麼?
[00:15:24.220 --> 00:15:26.140]  退休很久了
[00:15:26.140 --> 00:15:30.020]  到處遊山玩水,坐cruise
[00:15:30.020 --> 00:15:33.740]  有空玩一下孫子,多開心
[00:15:33.740 --> 00:15:35.980]  你看看加納做甚麼?
[00:15:35.980 --> 00:15:41.020]  他仍然願意為神來增戰
[00:15:41.020 --> 00:15:44.700]  在《約書亞記》的十五章,十三至十九節
[00:15:44.700 --> 00:15:50.340]  就是講到加納如何取得希伯倫城
[00:15:50.340 --> 00:15:56.020]  以色列人日後就是將希伯倫城給了利美的祭司
[00:15:56.020 --> 00:16:01.140]  這件事在《約書亞記》的二十一章有記載
[00:16:01.140 --> 00:16:05.180]  在聖經裏面很清楚告訴我們
[00:16:05.180 --> 00:16:09.380]  加納是一個專一跟從神的人
[00:16:09.380 --> 00:16:15.460]  其實加納這個名字就是狗的意思,是狗
[00:16:15.460 --> 00:16:19.380]  聖經裏面很多人都是人如其名
[00:16:19.380 --> 00:16:21.540]  狗是出名甚麼?
[00:16:21.540 --> 00:16:22.820]  忠心
[00:16:22.820 --> 00:16:25.940]  忠心跟著祂的主人
[00:16:25.940 --> 00:16:29.980]  所以加納也是忠心來跟從神
[00:16:29.980 --> 00:16:33.180]  在《約書亞記》的十四章
[00:16:33.180 --> 00:16:38.420]  三次提到加納是專心跟從耶和華我的神
[00:16:38.420 --> 00:16:44.140]  在《約書亞記》的十四章,八節、九節和十四節
[00:16:44.140 --> 00:16:47.940]  另外有三次在《約書亞記》以外
[00:16:47.940 --> 00:16:51.500]  兩次在《文數記》,一次在《生命記》
[00:16:51.500 --> 00:16:54.580]  這些都是神給加納的評價
[00:16:54.580 --> 00:16:56.860]  不是祂自己給自己
[00:16:56.860 --> 00:16:59.580]  在《文數記》的十四章二十四節
[00:16:59.580 --> 00:17:01.860]  說:唯獨我的僕人加納
[00:17:01.860 --> 00:17:04.380]  因他另有一個心智
[00:17:04.380 --> 00:17:06.060]  專一跟從我
[00:17:06.060 --> 00:17:10.100]  我就把他領盡他所去過的那地
[00:17:10.100 --> 00:17:14.100]  他的後裔也必得那地為業
[00:17:14.100 --> 00:17:17.300]  《文數記》的三十二章十二節
[00:17:17.300 --> 00:17:21.540]  說:唯有基尼洗俗耶穌尼的兒子加納
[00:17:21.540 --> 00:17:25.060]  和亂的兒子約書亞可以看見
[00:17:25.060 --> 00:17:28.900]  因為他們專心跟從我
[00:17:28.900 --> 00:17:31.220]  《生命記》的一章三十六節
[00:17:31.220 --> 00:17:34.820]  唯有耶穌尼的兒子加納必得看見
[00:17:34.820 --> 00:17:40.420]  並且我要將他所踏過的地賜給他和他的子孫
[00:17:40.420 --> 00:17:43.860]  因為他專心跟從我
[00:17:43.860 --> 00:17:46.700]  有沒有見到聖經六次提到
[00:17:46.700 --> 00:17:50.820]  加納是專一跟從神,專心跟從
[00:17:50.820 --> 00:17:53.140]  你說怎樣專心跟從?
[00:17:53.140 --> 00:17:55.460]  很抽象
[00:17:55.460 --> 00:17:58.900]  怎樣才能夠專心一二來跟從神?
[00:17:58.900 --> 00:18:00.780]  在經文裡面也說到
[00:18:00.780 --> 00:18:03.060]  是有另一個的心智
[00:18:03.060 --> 00:18:05.020]  就是不一樣的心智
[00:18:05.020 --> 00:18:07.620]  所有人都不願意跟從神
[00:18:07.620 --> 00:18:09.420]  但是他有一個不同的心智
[00:18:09.420 --> 00:18:10.900]  他有一個不一樣的心智
[00:18:10.900 --> 00:18:13.220]  他願意
[00:18:13.220 --> 00:18:15.140]  我們一起來看看
[00:18:15.140 --> 00:18:17.980]  怎樣能夠專一跟從神
[00:18:17.980 --> 00:18:21.100]  我們會說一共有四點
[00:18:21.100 --> 00:18:26.580]  第一點就是要有信神應許的心智
[00:18:26.580 --> 00:18:30.220]  在《屬於約書亞記》的十四章五次提到
[00:18:30.220 --> 00:18:34.100]  耶和華吩咐或者耶和華說
[00:18:34.100 --> 00:18:37.300]  神的應許在《屬於約書亞記》的十四章
[00:18:37.300 --> 00:18:40.300]  是非常非常明顯的
[00:18:40.300 --> 00:18:44.380]  加納就是憑著神的應許去見約書亞
[00:18:44.380 --> 00:18:47.740]  希望得到希伯倫
[00:18:47.740 --> 00:18:51.860]  他說在《屬於約書亞記》的十四章十字到十一節
[00:18:51.860 --> 00:18:55.300]  自從耶和華對摩西說這話的時候
[00:18:55.300 --> 00:18:57.820]  耶和華照著祂所應許的
[00:18:57.820 --> 00:19:00.500]  使我存活這四十五年
[00:19:00.500 --> 00:19:03.460]  期間以色列人在曠野行走
[00:19:03.460 --> 00:19:06.380]  看啊!現今我八十五歲了
[00:19:06.380 --> 00:19:08.260]  我還是強壯
[00:19:08.260 --> 00:19:11.820]  像摩西打發我去的那天一樣
[00:19:11.820 --> 00:19:14.140]  無論是真戰是出入
[00:19:14.140 --> 00:19:16.300]  我的力量那是如何
[00:19:16.300 --> 00:19:19.580]  現在還是如何
[00:19:19.580 --> 00:19:22.220]  他說我今年八十五歲了
[00:19:22.220 --> 00:19:25.740]  我還是和我四十歲的時候一樣
[00:19:25.740 --> 00:19:28.100]  在座有多少人可以說
[00:19:28.100 --> 00:19:30.900]  你四十五年都不變的
[00:19:30.900 --> 00:19:32.260]  你不要說四十五年
[00:19:32.260 --> 00:19:35.140]  我覺得五年都好像變了很多
[00:19:35.140 --> 00:19:37.820]  四十五年他都不變的
[00:19:37.820 --> 00:19:40.220]  但是你看看約書亞
[00:19:40.220 --> 00:19:41.180]  他有沒有質疑啊?
[00:19:41.180 --> 00:19:43.500]  他說:耶!有沒有搞錯啊?
[00:19:43.500 --> 00:19:44.260]  開玩笑
[00:19:44.260 --> 00:19:46.180]  他沒有啊!他完全相信
[00:19:46.180 --> 00:19:48.060]  他完全同意加納所說
[00:19:48.060 --> 00:19:51.620]  因為他知道是老實的話
[00:19:51.620 --> 00:19:53.620]  為什麼加納會這樣?
[00:19:53.620 --> 00:19:55.860]  因為他相信神的應許
[00:19:55.860 --> 00:19:58.300]  他相信神賜給他的基業
[00:19:58.300 --> 00:20:00.580]  這個就成為他的信心
[00:20:00.580 --> 00:20:02.140]  成為他的目標
[00:20:02.140 --> 00:20:06.100]  四十五年他仍然有這個信心在他心裡面
[00:20:06.100 --> 00:20:10.180]  以致他能夠是四十五年都不變的
[00:20:10.180 --> 00:20:16.540]  我們呢?我們一樣有神的應許
[00:20:16.540 --> 00:20:20.020]  我們一樣有天堂的應許
[00:20:20.020 --> 00:20:25.260]  我們有沒有像加納一樣去爭取屬於我們的東西呢?
[00:20:25.260 --> 00:20:28.820]  將來天堂的基業是屬於我們的
[00:20:28.820 --> 00:20:32.180]  但是在我們地上的時候來爭取的
[00:20:32.180 --> 00:20:34.940]  不是說你去到天堂才爭取的
[00:20:34.940 --> 00:20:37.820]  去到天堂太遲了
[00:20:37.820 --> 00:20:42.220]  所以我們有沒有像加納一樣緊張、認真、積極
[00:20:42.220 --> 00:20:44.740]  去爭取我們天上的基業
[00:20:44.740 --> 00:20:47.860]  這個很值得我們去思考
[00:20:47.860 --> 00:20:51.180]  我們有沒有像加納一樣?
[00:20:51.180 --> 00:20:56.180]  雖然加納一方面是相信神的應許
[00:20:56.180 --> 00:20:59.020]  神賜給他的,他說一定會給我
[00:20:59.020 --> 00:21:03.140]  但是他沒有就這樣翹起雙手坐在那裡
[00:21:03.140 --> 00:21:05.420]  他仍然鍛鍊自己的身體
[00:21:05.420 --> 00:21:09.420]  你要四十五年不變的話,你要鍛鍊你的身體
[00:21:09.420 --> 00:21:12.940]  很多基督徒,不喜歡做運動的基督徒
[00:21:12.940 --> 00:21:16.380]  都會用提摩太前書的四章八節
[00:21:16.380 --> 00:21:20.820]  來替自己辯護,為什麼我不做運動
[00:21:20.820 --> 00:21:23.220]  他們會說,保羅說的
[00:21:23.220 --> 00:21:25.500]  提摩太前書四章八節
