
[00:00:00.000 --> 00:00:02.900]  好,那就繼續跟大家講《彼得前書》
[00:03:48.700 --> 00:03:51.700]  就是神給的恩典
[00:03:51.700 --> 00:03:55.700]  在哥林多前書十二章第十一節很清楚的說
[00:03:55.700 --> 00:03:59.700]  一切的恩賜都是按照神自己的主權
[00:03:59.700 --> 00:04:04.700]  按照神自己的計劃來分派給不同的人
[00:04:04.700 --> 00:04:06.700]  當我們一提到恩賜的時候
[00:04:06.700 --> 00:04:07.700]  很多基督徒都在問
[00:04:07.700 --> 00:04:13.700]  恩賜和才幹兩者之間有什麼的分別
[00:04:13.700 --> 00:04:15.700]  有什麼的關聯
[00:04:15.700 --> 00:04:17.700]  才幹的意思是什麼呢?
[00:04:17.700 --> 00:04:20.700]  就是人的才能
[00:04:20.700 --> 00:04:23.700]  有些人可能他的才能是很突出
[00:04:23.700 --> 00:04:25.700]  有些人是很平凡
[00:04:25.700 --> 00:04:29.700]  在次等行傳第七章第二十到二十二節
[00:04:29.700 --> 00:04:31.700]  這裡就講到關於才能的事
[00:04:31.700 --> 00:04:33.700]  我們一起來讀這段經文好嗎?
[00:04:33.700 --> 00:04:34.700]  我們一起來讀
[00:04:34.700 --> 00:04:38.700]  那時摩西山下來盡美非凡
[00:04:38.700 --> 00:04:42.700]  在他父親家裡撫養了三個月
[00:04:42.700 --> 00:04:44.700]  他被凋棄的時候
[00:04:44.700 --> 00:04:49.700]  法老的女兒拾了去養為自己的兒子
[00:04:49.700 --> 00:04:53.700]  摩西學了埃及人一切的學問
[00:04:53.700 --> 00:04:55.700]  說話行事都有才能
[00:04:55.700 --> 00:05:00.700]  這裡看到說到摩西說話行事都有才能
[00:05:00.700 --> 00:05:03.700]  從這段經文我們看到什麼叫做才能
[00:05:03.700 --> 00:05:04.700]  什麼叫做恩賜
[00:05:04.700 --> 00:05:07.700]  摩西山出來盡美非凡
[00:05:07.700 --> 00:05:10.700]  但也要有後天的環境培養
[00:05:10.700 --> 00:05:12.700]  後來在皇宮裡面長大
[00:05:12.700 --> 00:05:15.700]  在皇宮裡面長大的時候
[00:05:15.700 --> 00:05:19.700]  皇帝一定是好好的為他預備很好的教育
[00:05:19.700 --> 00:05:22.700]  但是如果他自己不去勤力學習
[00:05:22.700 --> 00:05:26.700]  去不好的理大去遵從的時候
[00:05:26.700 --> 00:05:28.700]  縱使有好的環境
[00:05:28.700 --> 00:05:31.700]  但未必一定令到他成才
[00:05:31.700 --> 00:05:33.700]  所以我們看到恩賜是什麼呢
[00:05:33.700 --> 00:05:35.700]  和才幹的分別
[00:05:35.700 --> 00:05:37.700]  摩西山出來盡美非凡
[00:05:37.700 --> 00:05:39.700]  這個是吸引人的
[00:05:39.700 --> 00:05:41.700]  但是他有後天的學習
[00:05:41.700 --> 00:05:45.700]  他學習了埃及一切的學問
[00:05:45.700 --> 00:05:47.700]  所以才幹就是天賦
[00:05:47.700 --> 00:05:50.700]  再加上後天的配合
[00:05:50.700 --> 00:05:51.700]  他要去訓練
[00:05:51.700 --> 00:05:53.700]  於是才能夠成功
[00:05:53.700 --> 00:05:56.700]  但有才能的人未必一定是被神用到的
[00:05:56.700 --> 00:05:58.700]  摩西很有才能對不對
[00:05:58.700 --> 00:06:00.700]  但是血氣方剛
[00:06:00.700 --> 00:06:02.700]  雖然他的動機是好
[00:06:02.700 --> 00:06:04.700]  他維護自己的同胞
[00:06:04.700 --> 00:06:06.700]  他見到一個埃及人欺負自己的同胞的時候
[00:06:06.700 --> 00:06:08.700]  就怒氣填空
[00:06:08.700 --> 00:06:11.700]  於是就將一個埃及人殺了
[00:06:11.700 --> 00:06:13.700]  但在那一刻雖然他沒有才能
[00:06:13.700 --> 00:06:15.700]  但神不能夠用他
[00:06:15.700 --> 00:06:17.700]  他這樣的脾性
[00:06:17.700 --> 00:06:19.700]  不用埃及人去追殺他
[00:06:19.700 --> 00:06:21.700]  他已經殺了自己的人了
[00:06:21.700 --> 00:06:23.700]  這班人經常反叛他
[00:06:23.700 --> 00:06:26.700]  所以有才幹未必一定是好的
[00:06:26.700 --> 00:06:28.700]  我們看另外一個人
[00:06:28.700 --> 00:06:30.700]  聖經上第十一章的二十八節
[00:06:30.700 --> 00:06:32.700]  我們一齊讀出好不好
[00:06:32.700 --> 00:06:36.700]  耶羅伯安是大有才能的人
[00:06:36.700 --> 00:06:39.700]  所羅門見這少年人恩勤
[00:06:39.700 --> 00:06:43.700]  就派他監管若瑟家的一切工程
[00:06:43.700 --> 00:06:47.700]  聖經很清楚說耶羅伯安是很有才能的人
[00:06:47.700 --> 00:06:51.700]  所以後來所羅門就將很多責任交給他
[00:06:51.700 --> 00:06:54.700]  不得不承認這個人是很叻的
[00:06:54.700 --> 00:06:56.700]  但大家知道
[00:06:56.700 --> 00:06:59.700]  後來以色列分裂為南北兩國
[00:06:59.700 --> 00:07:05.700]  帶領著十個支派背叛了所羅門的後裔
[00:07:05.700 --> 00:07:08.700]  耶羅伯安就是領導者
[00:07:08.700 --> 00:07:11.700]  耶羅伯安就帶著十個支派
[00:07:11.700 --> 00:07:14.700]  去獨立成為北面的國家
[00:07:14.700 --> 00:07:16.700]  他很有才能
[00:07:16.700 --> 00:07:20.700]  但他不能夠造就這班子民
[00:07:20.700 --> 00:07:22.700]  剛才講到之前
[00:07:22.700 --> 00:07:25.700]  剛才寫完三月第一個禮拜的講章
[00:07:25.700 --> 00:07:27.700]  就叫成王敗寇
[00:07:27.700 --> 00:07:29.700]  我就是在講的是誰呢
[00:07:29.700 --> 00:07:31.700]  是鴨沙龍
[00:07:31.700 --> 00:07:33.700]  當我一路寫的時候有很大感受
[00:07:33.700 --> 00:07:34.700]  鴨沙龍是一個很叻的人
[00:07:34.700 --> 00:07:36.700]  跟CY是一模一樣的
[00:07:36.700 --> 00:07:37.700]  我看了這段經文的時候
[00:07:37.700 --> 00:07:39.700]  即是很有才能
[00:07:39.700 --> 00:07:41.700]  但未必一定是好的
[00:07:41.700 --> 00:07:44.700]  所以你記住有才能的人
[00:07:44.700 --> 00:07:47.700]  如果不是給神用的時候
[00:07:47.700 --> 00:07:49.700]  可能破壞力是很大的
[00:07:49.700 --> 00:07:52.700]  正如炸藥可以開山劈石
[00:07:52.700 --> 00:07:55.700]  可以幫助到那些人發展
[00:07:55.700 --> 00:07:59.700]  但如果炸藥落在歹徒的手上
[00:07:59.700 --> 00:08:01.700]  也是非常恐怖
[00:08:01.700 --> 00:08:05.700]  因此的意思又是甚麼呢
[00:08:05.700 --> 00:08:07.700]  因此,講義來說
[00:08:07.700 --> 00:08:08.700]  剛才我已經講了
[00:08:08.700 --> 00:08:10.700]  就是禮物
[00:08:10.700 --> 00:08:11.700]  就是神給我們的
[00:08:11.700 --> 00:08:14.700]  其實我們不配去領受這份禮物
[00:08:14.700 --> 00:08:15.700]  但是神給我們
[00:08:15.700 --> 00:08:17.700]  所以這叫做因此
[00:08:17.700 --> 00:08:18.700]  在俠義上
[00:08:18.700 --> 00:08:19.700]  特別基督徒經常說
[00:08:19.700 --> 00:08:21.700]  我們在侍奉上
[00:08:21.700 --> 00:08:22.700]  在為神做事的時候
[00:08:22.700 --> 00:08:24.700]  我們有特別這種能力
[00:08:24.700 --> 00:08:28.700]  因此,其實在聖經裏面有分開幾種
[00:08:28.700 --> 00:08:31.700]  第一,就是在物質上的享受
[00:08:31.700 --> 00:08:35.700]  我們一起來讀傳道書第五章第十九節
[00:08:35.700 --> 00:08:36.700]  第五章第十九節
[00:08:36.700 --> 00:08:37.700]  我們一起來讀出
[00:08:37.700 --> 00:08:40.700]  神賜人資材豐富
[00:08:40.700 --> 00:08:42.700]  使他能以吃用
[00:08:42.700 --> 00:08:44.700]  能取自己的份
[00:08:44.700 --> 00:08:47.700]  在他榮祿中喜樂
[00:08:47.700 --> 00:08:50.700]  這乃是神的恩賜
[00:08:50.700 --> 00:08:53.700]  原來這個恩賜是講甚麼呢
[00:08:53.700 --> 00:08:55.700]  就是你很辛苦
[00:08:55.700 --> 00:08:57.700]  很努力去做事
[00:08:57.700 --> 00:08:59.700]  但是你能夠享受
[00:08:59.700 --> 00:09:01.700]  你自己的成果
[00:09:01.700 --> 00:09:03.700]  不是必然的
[00:09:03.700 --> 00:09:05.700]  我自己都很大感慨
[00:09:05.700 --> 00:09:08.700]  當年我們的美恩堂開始的時候
[00:09:08.700 --> 00:09:09.700]  在一間幼稚園裏面
[00:09:09.700 --> 00:09:11.700]  有幼稚園的校長
[00:09:11.700 --> 00:09:13.700]  即是女校長
[00:09:13.700 --> 00:09:15.700]  非常有錢的住康樂園
[00:09:15.700 --> 00:09:18.700]  但是她的健康就很差
[00:09:18.700 --> 00:09:20.700]  她一次去請我吃飯的時候
[00:09:20.700 --> 00:09:21.700]  很害怕
[00:09:21.700 --> 00:09:23.700]  她可能都是很高招
[00:09:23.700 --> 00:09:25.700]  然後她吃飯之前
[00:09:25.700 --> 00:09:27.700]  她先來吃很多藥丸
[00:09:27.700 --> 00:09:28.700]  我說是甚麼來的
[00:09:28.700 --> 00:09:30.700]  有些是降膽固醇的
[00:09:30.700 --> 00:09:32.700]  有些是薄血丸
[00:09:32.700 --> 00:09:34.700]  接著吃完飯之後
[00:09:34.700 --> 00:09:36.700]  她又要吃很多藥丸
[00:09:36.700 --> 00:09:37.700]  原來她的身體很差
[00:09:37.700 --> 00:09:39.700]  睡不著覺
[00:09:39.700 --> 00:09:40.700]  我發覺她很有錢
[00:09:40.700 --> 00:09:42.700]  但是甚麼都吃不到
[00:09:42.700 --> 00:09:44.700]  她說牧師你點菜吧
[00:09:44.700 --> 00:09:45.700]  你知道我也很有禮貌
[00:09:45.700 --> 00:09:46.700]  我說那你點吧
[00:09:46.700 --> 00:09:48.700]  她說我甚麼都不能吃
[00:09:48.700 --> 00:09:49.700]  只有豆腐
[00:09:49.700 --> 00:09:51.700]  我說你只吃豆腐
[00:09:51.700 --> 00:09:55.700]  我怎可以來蘇扎猶如師呢
[00:09:55.700 --> 00:09:57.700]  那一刻都很清淡
[00:09:57.700 --> 00:09:58.700]  因為她的健康不好
[00:09:58.700 --> 00:10:00.700]  甚麼都不能吃
[00:10:00.700 --> 00:10:02.700]  近期我自己都很深的感受
[00:10:02.700 --> 00:10:04.700]  我爸爸應該是3月1日
[00:10:04.700 --> 00:10:06.700]  就是90歲生日
[00:10:06.700 --> 00:10:09.700]  但問題是她現在身體不好
[00:10:09.700 --> 00:10:11.700]  很多東西都不能吃
[00:10:11.700 --> 00:10:12.700]  她有錢
[00:10:12.700 --> 00:10:14.700]  但是她勞碌
[00:10:14.700 --> 00:10:17.700]  但沒有享受自己的成果
[00:10:17.700 --> 00:10:19.700]  所以這個不是必然的
[00:10:19.700 --> 00:10:20.700]  聖經說甚麼
[00:10:20.700 --> 00:10:22.700]  你很努力的去工作
[00:10:22.700 --> 00:10:23.700]  要去享受
[00:10:23.700 --> 00:10:24.700]  不是過度的
[00:10:24.700 --> 00:10:26.700]  享受是應該的
[00:10:26.700 --> 00:10:28.700]  但這個時候是恩賜
[00:10:28.700 --> 00:10:29.700]  第二方面
[00:10:29.700 --> 00:10:32.700]  就是神將永遠的生命
[00:10:32.700 --> 00:10:34.700]  將永生賜給我們
[00:10:34.700 --> 00:10:35.700]  我們再讀
[00:10:35.700 --> 00:10:36.700]  很熟悉的
[00:10:36.700 --> 00:10:37.700]  羅馬書第6章23節
[00:10:37.700 --> 00:10:39.700]  我們一齊來讀
[00:10:39.700 --> 00:10:42.700]  因為罪的功架乃是死
[00:10:42.700 --> 00:10:44.700]  只有神的恩賜
[00:10:44.700 --> 00:10:46.700]  在我們的主基督耶穌裡
[00:10:46.700 --> 00:10:48.700]  乃是永生
[00:10:48.700 --> 00:10:50.700]  犯罪你應該得到的
[00:10:50.700 --> 00:10:51.700]  這個就叫功架
[00:10:51.700 --> 00:10:53.700]  就是一個永遠的死亡
[00:10:53.700 --> 00:10:55.700]  我們是罪有應得的
[00:10:55.700 --> 00:10:57.700]  但我們的神竟然為了我們
[00:10:57.700 --> 00:10:59.700]  而將生命擺上
[00:10:59.700 --> 00:11:00.700]  拯救我們這班
[00:11:00.700 --> 00:11:02.700]  不值得去拯救的人
[00:11:02.700 --> 00:11:03.700]  這個就是恩賜
[00:11:03.700 --> 00:11:04.700]  就是不值得的
[00:11:04.700 --> 00:11:06.700]  但是神給我們
[00:11:06.700 --> 00:11:08.700]  於是我們有這個永生
[00:11:08.700 --> 00:11:10.700]  原來這個就是恩賜
[00:11:10.700 --> 00:11:12.700]  還有就是聖靈與我們同在
[00:11:12.700 --> 00:11:14.700]  而我們更加熟悉的是
[00:11:14.700 --> 00:11:15.700]  我們在侍奉上
[00:11:15.700 --> 00:11:17.700]  神給我們有力量
[00:11:17.700 --> 00:11:18.700]  來帶我們去服侍
[00:11:18.700 --> 00:11:19.700]  我們一齊來看
[00:11:19.700 --> 00:11:21.700]  羅馬書第12章第6節
[00:11:21.700 --> 00:11:23.700]  我們一齊來帶我們去讀出
[00:11:23.700 --> 00:11:24.700]  羅馬書第12章第6節
[00:11:24.700 --> 00:11:36.700]  我們的焦點就放在前面
[00:11:36.700 --> 00:11:38.700]  就是按我們所得的恩賜
[00:11:38.700 --> 00:11:39.700]  各有不同
[00:11:39.700 --> 00:11:41.700]  於是我們在服侍上
[00:11:41.700 --> 00:11:43.700]  神給我們有這個力量
[00:11:43.700 --> 00:11:45.700]  就叫我們好好地來為神工作
[00:11:45.700 --> 00:11:49.700]  所以恩賜就是基督徒所得有的
[00:11:49.700 --> 00:11:51.700]  不信主的人
[00:11:51.700 --> 00:11:53.700]  他們是不會有這份恩賜
[00:11:53.700 --> 00:11:57.700]  絕對不只是人的才幹
[00:11:57.700 --> 00:11:59.700]  這個是我們重生之後
[00:11:59.700 --> 00:12:01.700]  聖靈賦予給我們的
[00:12:01.700 --> 00:12:03.700]  那兩者之間
[00:12:03.700 --> 00:12:06.700]  恩賜與才幹又有沒有關連呢?
[00:12:06.700 --> 00:12:08.700]  那是絕對有的
[00:12:08.700 --> 00:12:12.700]  你的才幹可以轉化成為恩賜
[00:12:12.700 --> 00:12:13.700]  是什麼意思呢?
[00:12:13.700 --> 00:12:15.700]  很簡單舉個例子
[00:12:15.700 --> 00:12:16.700]  唱歌
[00:12:16.700 --> 00:12:18.700]  你天生一副好歌喉
[00:12:18.700 --> 00:12:21.700]  對音樂是很敏銳的
[00:12:21.700 --> 00:12:24.700]  如果你唱歌
[00:12:24.700 --> 00:12:26.700]  我只是很想參加歌唱比賽
[00:12:26.700 --> 00:12:28.700]  我希望我成為歌星
[00:12:28.700 --> 00:12:30.700]  你只是唱這些歌的時候
[00:12:30.700 --> 00:12:31.700]  是可能很凸顯
[00:12:31.700 --> 00:12:33.700]  這是你的才幹
[00:12:33.700 --> 00:12:35.700]  但是當你信了主之後
[00:12:35.700 --> 00:12:38.700]  我很願意用我的歌聲
[00:12:38.700 --> 00:12:40.700]  去服侍我的神
[00:12:40.700 --> 00:12:42.700]  於是怎樣呢?
[00:12:42.700 --> 00:12:44.700]  你就去為神去歌唱
[00:12:44.700 --> 00:12:48.700]  你有音樂上的才能的時候
[00:12:48.700 --> 00:12:50.700]  你就帶領人有敬拜
[00:12:50.700 --> 00:12:52.700]  但不是去凸顯自己
[00:12:52.700 --> 00:12:53.700]  而是將人引到神的面前
[00:12:53.700 --> 00:12:57.700]  這個才幹可以轉化成為恩賜
[00:12:57.700 --> 00:12:59.700]  這個就很重要
[00:12:59.700 --> 00:13:01.700]  恩賜真的是天生的
[00:13:01.700 --> 00:13:02.700]  很簡單
[00:13:02.700 --> 00:13:03.700]  就是快要三月三日了
[00:13:03.700 --> 00:13:05.700]  是我兒子結婚週年紀念
[00:13:05.700 --> 00:13:07.700]  如果他出席我兒子結婚週年
[00:13:07.700 --> 00:13:10.700]  即是結婚那次的婚禮的時候
[00:13:10.700 --> 00:13:12.700]  後來他在結束的時候
[00:13:12.700 --> 00:13:13.700]  那個聚會完的時候
[00:13:13.700 --> 00:13:15.700]  他唱歌的
[00:13:15.700 --> 00:13:16.700]  然後後面馬上有人拍我
[00:13:16.700 --> 00:13:17.700]  很快的
[00:13:17.700 --> 00:13:18.700]  牧師兄說
[00:13:18.700 --> 00:13:19.700]  是不是你的兒子?
[00:13:19.700 --> 00:13:20.700]  我說是的
[00:13:20.700 --> 00:13:22.700]  因為大家知道我唱歌是走音的
[00:13:22.700 --> 00:13:24.700]  我唱歌是完全不行的
[00:13:24.700 --> 00:13:27.700]  我太太也是沒有唱歌這種天份
[00:13:27.700 --> 00:13:29.700]  但是她竟然是怎樣呢?
[00:13:29.700 --> 00:13:30.700]  可以唱得好
[00:13:30.700 --> 00:13:32.700]  她試過出去比賽拿冠軍
[00:13:32.700 --> 00:13:34.700]  但是問題就是
[00:13:34.700 --> 00:13:36.700]  她願意用音樂上面
[00:13:36.700 --> 00:13:38.700]  來服侍神
[00:13:38.700 --> 00:13:41.700]  可以將這個天生所謂的才幹
[00:13:41.700 --> 00:13:43.700]  轉化成為什麼呢?
[00:13:43.700 --> 00:13:44.700]  恩賜
[00:13:44.700 --> 00:13:45.700]  去服侍這個很重要
[00:13:45.700 --> 00:13:48.700]  我們恩賜是怎樣領受的呢?
[00:13:48.700 --> 00:13:50.700]  比起前書第四章第十節
[00:13:50.700 --> 00:13:51.700]  我們再讀一次
[00:13:51.700 --> 00:13:53.700]  第四章第十節我們一起讀出
[00:13:53.700 --> 00:13:57.700]  「各人要照所得的恩賜彼此服侍
[00:13:57.700 --> 00:14:00.700]  作甚百般恩賜的好冠家」
[00:14:00.700 --> 00:14:05.700]  「各人要照所得的恩賜彼此服侍」
[00:14:05.700 --> 00:14:08.700]  這裡很清楚顯示一件事
[00:14:08.700 --> 00:14:10.700]  我們每一個人
[00:14:10.700 --> 00:14:12.700]  都有恩賜
[00:14:12.700 --> 00:14:15.700]  神都會給你侍奉這個力量
[00:14:15.700 --> 00:14:16.700]  你不要懶得謙卑
[00:14:16.700 --> 00:14:17.700]  中國人是很謙卑的
[00:14:17.700 --> 00:14:18.700]  不行的不行的
[00:14:18.700 --> 00:14:19.700]  我什麼都沒有的
[00:14:19.700 --> 00:14:20.700]  你這樣說的時候
[00:14:20.700 --> 00:14:22.700]  你是在侮辱神
[00:14:22.700 --> 00:14:23.700]  就是說神沒有給你東西
[00:14:23.700 --> 00:14:24.700]  是不是?
[00:14:24.700 --> 00:14:25.700]  但是今天原來
[00:14:25.700 --> 00:14:28.700]  神是給我們每個人都有這份恩賜
[00:14:28.700 --> 00:14:29.700]  我們要的是什麼呢?
[00:14:29.700 --> 00:14:31.700]  就是要去發揮
[00:14:31.700 --> 00:14:33.700]  我們不可以去驕傲
[00:14:33.700 --> 00:14:34.700]  就說我有這東西
[00:14:34.700 --> 00:14:35.700]  你沒有
[00:14:35.700 --> 00:14:38.700]  我們既然是領受的
[00:14:38.700 --> 00:14:40.700]  還哪有得自誇
[00:14:40.700 --> 00:14:42.700]  同樣我們不能夠
[00:14:42.700 --> 00:14:44.700]  或者不應該去妒忌
[00:14:44.700 --> 00:14:45.700]  哎呀
[00:14:45.700 --> 00:14:46.700]  他唱歌唱得好
[00:14:46.700 --> 00:14:47.700]  我不行
[00:14:47.700 --> 00:14:48.700]  你去妒忌他
[00:14:48.700 --> 00:14:50.700]  可能神不是給你在這方面
[00:14:50.700 --> 00:14:54.700]  我又不應該去執導人
[00:14:54.700 --> 00:14:55.700]  哎呀
[00:14:55.700 --> 00:14:56.700]  他的恩賜很多
[00:14:56.700 --> 00:14:57.700]  但是我很少
[00:14:57.700 --> 00:15:00.700]  同樣我們不能夠看輕別人
[00:15:00.700 --> 00:15:01.700]  什麼他這麼差的
[00:15:01.700 --> 00:15:03.700]  只有這麼少東西
[00:15:03.700 --> 00:15:05.700]  今天最重要的就是
[00:15:05.700 --> 00:15:06.700]  我們要知道
[00:15:06.700 --> 00:15:08.700]  神給我們有什麼恩賜
[00:15:08.700 --> 00:15:09.700]  但是當然
[00:15:09.700 --> 00:15:10.700]  請你記得
[00:15:10.700 --> 00:15:11.700]  有恩賜
[00:15:11.700 --> 00:15:15.700]  不代表你不需要盡力的
[00:15:15.700 --> 00:15:17.700]  你一樣是要盡力的
[00:15:17.700 --> 00:15:18.700]  就像我剛才所說
[00:15:18.700 --> 00:15:19.700]  你有音樂的天份
[00:15:19.700 --> 00:15:21.700]  但是你要去學琴的時候
[00:15:21.700 --> 00:15:22.700]  你一樣要練習的
[00:15:22.700 --> 00:15:25.700]  你一樣要不斷去操練
[00:15:25.700 --> 00:15:27.700]  你才可以彈得好的
[00:15:27.700 --> 00:15:29.700]  我自己很深的體會到
[00:15:29.700 --> 00:15:31.700]  絕對不可以只是說
[00:15:31.700 --> 00:15:32.700]  我有這個恩賜
[00:15:32.700 --> 00:15:34.700]  於是我就可以鬆懈
[00:15:34.700 --> 00:15:35.700]  相反地
[00:15:35.700 --> 00:15:37.700]  你要更加的努力
[00:15:37.700 --> 00:15:39.700]  我會很承認
[00:15:39.700 --> 00:15:41.700]  我有講道的恩賜
[00:15:41.700 --> 00:15:42.700]  但絕對不等於說
[00:15:42.700 --> 00:15:45.700]  我不用去做任何的事
[00:15:45.700 --> 00:15:46.700]  大家知道
[00:15:46.700 --> 00:15:47.700]  我講道的時候
[00:15:47.700 --> 00:15:49.700]  一定是有講章給大家的
[00:15:49.700 --> 00:15:51.700]  為什麼我要寫講章給大家
[00:15:51.700 --> 00:15:53.700]  就是我要更加規範自己
[00:15:53.700 --> 00:15:55.700]  不可以隨便的
[00:15:55.700 --> 00:15:57.700]  你看到這個powerpoint
[00:15:57.700 --> 00:15:58.700]  我平時是怎樣呢
