
[00:00:00.000 --> 00:00:02.880]  主義節聖經在彼得前書第五章
[00:02:43.200 --> 00:02:44.600]  卻有諸般的恩典
[00:02:44.600 --> 00:02:45.720]  哈利路亞
[00:02:45.720 --> 00:02:47.200]  換句話說
[00:02:47.200 --> 00:02:48.800]  在你每一個
[00:02:48.800 --> 00:02:52.200]  所遇到的人生試煉當中
[00:02:52.200 --> 00:02:54.880]  神都有一個特別的恩典
[00:02:54.880 --> 00:02:56.040]  為你預備
[00:02:56.040 --> 00:02:57.000]  你們
[00:02:57.000 --> 00:02:59.120]  跟你媽說神有特別的恩典為你預備
[00:02:59.120 --> 00:02:59.640]  跟他說
[00:02:59.640 --> 00:03:03.800]  所以今天當我們面對人生各樣風暴的時候
[00:03:03.800 --> 00:03:06.640]  我們一點不需要恐懼跟不安
[00:03:06.640 --> 00:03:08.000]  反而
[00:03:08.000 --> 00:03:10.640]  我們應當回到神的面前
[00:03:10.640 --> 00:03:13.080]  學習來依靠神
[00:03:13.080 --> 00:03:16.440]  好讓我們在各樣人生風暴當中
[00:03:16.440 --> 00:03:18.920]  能夠經歷神豐盛的恩典
[00:03:18.920 --> 00:03:20.120]  你們
[00:03:20.120 --> 00:03:21.760]  今天這段攝影機讓我們看一見
[00:03:21.760 --> 00:03:23.400]  三方面我們怎麼來依靠神
[00:03:23.400 --> 00:03:23.840]  第一個
[00:03:23.840 --> 00:03:26.840]  要將一切的憂慮洩給神
[00:03:26.840 --> 00:03:28.520]  跟你們說要將一切的憂慮洩給神
[00:03:28.520 --> 00:03:34.160]  我們人生一生就是充滿了憂慮
[00:03:34.160 --> 00:03:34.600]  不是嗎
[00:03:34.600 --> 00:03:36.640]  面對我們的前途
[00:03:36.640 --> 00:03:37.600]  我們很憂慮
[00:03:37.600 --> 00:03:40.000]  因為不知道明天將會如何
[00:03:40.000 --> 00:03:41.960]  面對我們的家庭
[00:03:41.960 --> 00:03:42.960]  很憂慮
[00:03:43.960 --> 00:03:46.360]  特別是面對孩子、兒女
[00:03:46.360 --> 00:03:49.120]  真的是有時候愛莫能助
[00:03:49.120 --> 00:03:51.640]  也不知道誰能夠幫助他們
[00:03:51.640 --> 00:03:56.000]  面對我們現在所遇到的艱難跟困境
[00:03:56.000 --> 00:03:57.160]  我們更是憂慮
[00:03:57.160 --> 00:04:01.200]  因為不知道怎麼樣能夠解決現有的困境
[00:04:01.200 --> 00:04:04.680]  難怪有一次當主耶穌到馬大瑪利亞
[00:04:04.680 --> 00:04:06.400]  家做客的時候
[00:04:06.400 --> 00:04:07.680]  祂就對馬大說
[00:04:07.680 --> 00:04:10.120]  路加福音十章四十一節四十二節
[00:04:10.120 --> 00:04:11.360]  耶穌回答說
[00:04:11.360 --> 00:04:14.000]  馬大馬大你為許多事情憂慮煩惱
[00:04:14.000 --> 00:04:16.160]  只是有一件不可少的只有一件
[00:04:16.160 --> 00:04:19.400]  瑪利亞也選擇那上好的部分
[00:04:19.400 --> 00:04:20.880]  是不能奪去的
[00:04:20.880 --> 00:04:22.600]  換句話說
[00:04:22.600 --> 00:04:25.680]  我們看見馬大之所以思慮煩惱
[00:04:25.680 --> 00:04:27.560]  充滿憂慮的原因
[00:04:27.560 --> 00:04:32.360]  就是因為他該想的是那個不可少的
[00:04:32.360 --> 00:04:33.680]  他卻不去想
[00:04:33.680 --> 00:04:36.440]  反而那些不該想的
[00:04:36.440 --> 00:04:37.360]  他拼命去想
[00:04:37.360 --> 00:04:40.520]  想想看這不正是我們今天
[00:04:40.520 --> 00:04:41.840]  充滿憂慮的原因嗎
[00:04:41.840 --> 00:04:44.000]  我還記得很多年前
[00:04:44.000 --> 00:04:46.560]  當神呼召我要放下我的工作
[00:04:46.560 --> 00:04:48.200]  全職來侍奉神的時候
[00:04:48.200 --> 00:04:51.120]  我還記得那時候我跪下來禱告
[00:04:51.120 --> 00:04:53.840]  第一個進入我腦海中的意念就是
[00:04:53.840 --> 00:04:56.120]  啊萬一將來沒飯吃怎麼辦啊
[00:04:56.120 --> 00:04:59.000]  現在回想起來很可笑
[00:04:59.000 --> 00:05:00.440]  可那個時候我告訴你
[00:05:00.440 --> 00:05:03.120]  心中真是充滿了憂慮啊
[00:05:03.120 --> 00:05:05.080]  想來想去啊
[00:05:05.080 --> 00:05:07.480]  左想右想拼命想啊
[00:05:07.480 --> 00:05:10.240]  就是沒有想到耶和華是我的慕者
[00:05:10.240 --> 00:05:11.760]  我必不自缺乏嘛
[00:05:11.760 --> 00:05:15.280]  第二點今天作為一個神的兒女
[00:05:15.280 --> 00:05:16.920]  你一定要有個確信
[00:05:16.920 --> 00:05:19.160]  就無論你的環境是如何
[00:05:19.160 --> 00:05:20.960]  你的神必顧念你的
[00:05:20.960 --> 00:05:25.000]  所以補貼成五章第七節
[00:05:25.000 --> 00:05:26.400]  你們很清楚教導我們
[00:05:26.400 --> 00:05:28.360]  在人生各樣的試煉當中
[00:05:28.360 --> 00:05:30.680]  憂慮是一定會有
[00:05:30.680 --> 00:05:32.400]  不是不會說沒有憂慮
[00:05:32.400 --> 00:05:36.400]  但我們卻也將我們的憂慮卸給神啊
[00:05:36.400 --> 00:05:37.040]  為什麼
[00:05:37.040 --> 00:05:40.040]  因為祂顧念我們嘛
[00:05:41.240 --> 00:05:43.800]  為什麼我們可以不必活在憂慮當中
[00:05:43.800 --> 00:05:46.240]  因為這也會顧念我們的神啊
[00:05:46.240 --> 00:05:48.240]  你還記得主耶穌在
[00:05:48.240 --> 00:05:50.760]  馬太福音六章第二十六節裡面
[00:05:50.760 --> 00:05:51.760]  主怎麼說嗎
[00:05:51.760 --> 00:05:53.880]  主在說你們看到天上的飛鳥
[00:05:53.880 --> 00:05:55.240]  也不種也不收
[00:05:55.240 --> 00:05:56.760]  也不積蓄在倉裡
[00:05:56.760 --> 00:05:59.120]  你們的天父尚且養活它
[00:05:59.120 --> 00:06:01.680]  你們不比飛鳥貴重得多嗎
[00:06:01.680 --> 00:06:03.520]  我請問你啊
[00:06:03.520 --> 00:06:05.840]  你有沒有看見過一隻
[00:06:05.840 --> 00:06:07.320]  充滿憂慮的鳥啊
[00:06:07.320 --> 00:06:09.080]  有沒有啊
[00:06:09.080 --> 00:06:11.640]  每天就擔心下一餐飯在哪裡啊
[00:06:11.640 --> 00:06:13.000]  沒有
[00:06:13.000 --> 00:06:14.920]  我請問你啊
[00:06:14.920 --> 00:06:18.360]  你有沒有看見一件事
[00:06:18.360 --> 00:06:20.440]  你是真的比飛鳥貴重啊
[00:06:20.440 --> 00:06:22.400]  你有沒有比飛鳥貴重啊
[00:06:22.400 --> 00:06:25.800]  只有少數人比飛鳥貴重啊
[00:06:25.800 --> 00:06:27.960]  你有沒有比飛鳥貴重啊
[00:06:27.960 --> 00:06:30.800]  你當然比飛鳥貴重啊
[00:06:30.800 --> 00:06:33.800]  你比飛鳥貴重的太多了
[00:06:33.800 --> 00:06:35.920]  神必眷顧你啊
[00:06:35.920 --> 00:06:37.840]  因為你是神的兒女
[00:06:37.840 --> 00:06:39.720]   Amen
[00:06:39.720 --> 00:06:40.920]  但今天作為神的兒女
[00:06:40.920 --> 00:06:44.040]  我們常常忘記了神這樣的恩典
[00:06:44.040 --> 00:06:47.200]  就好像當時的以色列人一樣嘛
[00:06:47.200 --> 00:06:50.000]  在以塞爾書第49章14節
[00:06:50.000 --> 00:06:53.320]  這裡說席安說耶和華離棄了我
[00:06:53.320 --> 00:06:55.440]  主忘記了我了
[00:06:55.440 --> 00:06:57.640]  是誰說主忘記了他
[00:06:57.640 --> 00:06:58.520]  是席安
[00:06:58.520 --> 00:07:00.200]  這個席安是誰啊
[00:07:00.200 --> 00:07:01.760]  席安不是外邦人
[00:07:01.760 --> 00:07:02.960]  也不是不信主的
[00:07:02.960 --> 00:07:04.360]  席安是指誰啊
[00:07:04.360 --> 00:07:07.280]  是指神的兒女啊
[00:07:08.360 --> 00:07:10.080]  既然神的兒女在這
[00:07:10.080 --> 00:07:12.160]  耶和華離棄了我
[00:07:12.160 --> 00:07:14.600]  也就是忘記了我
[00:07:14.600 --> 00:07:16.440]  為什麼神的兒女會這樣說呢
[00:07:16.440 --> 00:07:19.960]  今天我們不也是常常這樣以為嗎
[00:07:19.960 --> 00:07:21.720]  因為很多時候
[00:07:21.720 --> 00:07:24.720]  每當我們看見我們所遇到的環境
[00:07:24.720 --> 00:07:25.960]  那個困難
[00:07:25.960 --> 00:07:28.840]  是遠大過於我們所能夠解決的時候
[00:07:28.840 --> 00:07:30.840]  我們就以為啊
[00:07:30.840 --> 00:07:31.760]  神忘記了我們
[00:07:31.760 --> 00:07:34.720]  很多時候當我們感覺到
[00:07:34.720 --> 00:07:37.400]  神好像沒有垂聽我們禱告了
[00:07:37.400 --> 00:07:39.720]  怎麼禱告來禱告去都沒有什麼反應
[00:07:39.720 --> 00:07:42.120]  我們以為神就忘記了我們
[00:07:42.120 --> 00:07:45.080]  但我們看神怎麼回答呢
[00:07:45.080 --> 00:07:47.240]  15節神回答了
[00:07:47.240 --> 00:07:50.000]  婦人也能忘記她吃奶的嬰孩
[00:07:50.000 --> 00:07:51.840]  不連續她所生的兒子
[00:07:51.840 --> 00:07:53.240]  極或有忘記了
[00:07:53.240 --> 00:07:55.600]  我卻不忘記你
[00:07:55.600 --> 00:07:57.120]  請問在我們中間的母親們
[00:07:57.120 --> 00:07:58.600]  媽媽們啊
[00:07:58.600 --> 00:08:00.320]  你們會忘記你們的孩子嗎
[00:08:00.320 --> 00:08:03.240]  不會
[00:08:03.240 --> 00:08:04.080]  中國話說
[00:08:04.080 --> 00:08:06.720]  就算賴立投的孩子都是自己的好
[00:08:07.600 --> 00:08:09.440]  你永遠不會忘記你的孩子
[00:08:09.440 --> 00:08:12.000]  就算有糊塗媽媽
[00:08:12.000 --> 00:08:17.360]  神說極或是有啊
[00:08:17.360 --> 00:08:19.240]  我也永遠不忘記你
[00:08:19.240 --> 00:08:23.400]  換句話說今天只要你是屬神的人
[00:08:23.400 --> 00:08:25.640]  神永遠不忘記你
[00:08:25.640 --> 00:08:27.560]  跟你媽說
[00:08:27.560 --> 00:08:28.920]  神永遠不會忘記你的啦
[00:08:28.920 --> 00:08:33.680]  神不但不會忘記你
[00:08:33.680 --> 00:08:34.480]  16節
[00:08:35.480 --> 00:08:40.720]  神說你的強緣藏在我眼前
[00:08:40.720 --> 00:08:42.440]  什麼是強緣
[00:08:42.440 --> 00:08:43.720]  強緣就是我們今天
[00:08:43.720 --> 00:08:45.800]  現在所面對的難處
[00:08:45.800 --> 00:08:46.520]  困境
[00:08:46.520 --> 00:08:47.440]  風浪嘛
[00:08:47.440 --> 00:08:49.920]  神說
[00:08:49.920 --> 00:08:52.680]  連你的強緣都藏在我眼前
[00:08:52.680 --> 00:08:55.120]  你以為當你在風浪當中
[00:08:55.120 --> 00:08:56.520]  神就忘記你呢
[00:08:56.520 --> 00:08:58.640]  你以為你在風浪當中
[00:08:58.640 --> 00:08:59.440]  在困境當中
[00:08:59.440 --> 00:09:00.560]  沒有人知道你
[00:09:00.560 --> 00:09:01.720]  沒有人顧念你
[00:09:01.720 --> 00:09:04.400]  但是主早已經知道了
[00:09:04.400 --> 00:09:05.800]  主早已經看見了
[00:09:05.800 --> 00:09:07.560]  他說你的強緣藏在我眼前
[00:09:07.560 --> 00:09:09.600]  我看見了
[00:09:09.600 --> 00:09:11.120]  你們
[00:09:11.120 --> 00:09:13.000]  主早就已經看見
[00:09:13.000 --> 00:09:14.680]  主早已經知道
[00:09:14.680 --> 00:09:17.680]  而且主早已經為你預備出路
[00:09:17.680 --> 00:09:21.200]  你知道我們常常講到耶和華神的名字
[00:09:21.200 --> 00:09:22.120]  耶和華以樂
[00:09:22.120 --> 00:09:24.440]  不是我們很喜歡提這個名字
[00:09:24.440 --> 00:09:26.360]  耶和華以樂的意思是什麼
[00:09:26.360 --> 00:09:27.520]  在耶和華山上怎麼樣
[00:09:27.520 --> 00:09:28.760]  必有預備
[00:09:28.760 --> 00:09:30.840]  祂有預備
[00:09:30.840 --> 00:09:33.840]  但你要知道為什麼神能夠預備
[00:09:33.840 --> 00:09:35.040]  你要知道耶和華以樂
[00:09:35.040 --> 00:09:37.800]  以樂這個字在原文的意思是
[00:09:37.800 --> 00:09:39.800]  看見了
[00:09:39.800 --> 00:09:41.640]  你就明白了
[00:09:41.640 --> 00:09:42.800]  為什麼神會預備
[00:09:42.800 --> 00:09:44.400]  因為神事先看見
[00:09:44.400 --> 00:09:45.280]  你以為神沒看見
[00:09:45.280 --> 00:09:47.960]  神看見了
[00:09:47.960 --> 00:09:50.240]  神早已經看見你的需要
[00:09:50.240 --> 00:09:51.920]  早已經看見你的強緣
[00:09:51.920 --> 00:09:53.560]  祂早已經看見你的困境
[00:09:53.560 --> 00:09:57.680]  祂早已經看見你的出路在哪裡
[00:09:57.680 --> 00:10:01.880]  所以祂必定為你預備道路的
[00:10:01.880 --> 00:10:04.720]  Amen Hallelujah
[00:10:04.720 --> 00:10:08.200]  你要記得當主耶穌從死裡復活之後
[00:10:08.200 --> 00:10:11.720]  當時的門徒只知道墳墓空了
[00:10:11.720 --> 00:10:14.880]  卻不知道主在哪裡來
[00:10:14.880 --> 00:10:18.880]  當時面對的一個受逼迫的環境
[00:10:18.880 --> 00:10:21.280]  面對著未知的將來
[00:10:21.280 --> 00:10:23.160]  他們心中很徬徨
[00:10:23.160 --> 00:10:25.240]  灰心沮喪
[00:10:25.240 --> 00:10:28.400]  彼得就帶幾個門徒去打魚去
[00:10:28.400 --> 00:10:31.800]  結果整個晚上什麼都沒打到
[00:10:31.800 --> 00:10:34.560]  你可以想像他們當時的心情嗎
[00:10:34.560 --> 00:10:37.080]  肉體心靈都疲憊
[00:10:37.080 --> 00:10:40.800]  屬世屬靈好像兩頭空一樣
[00:10:40.800 --> 00:10:42.520]  就在那個時刻聖經怎麼說
[00:10:42.520 --> 00:10:46.240]  聖經說耶穌站在岸上
[00:10:46.240 --> 00:10:48.360]  可能整晚就站在那看著他們
[00:10:48.360 --> 00:10:50.640]  你以為主一直看著他們
[00:10:50.640 --> 00:10:52.200]  主早就看見了
[00:10:52.200 --> 00:10:53.800]  主看見他們的困境
[00:10:53.800 --> 00:10:55.440]  主看見他們的強緣
[00:10:55.440 --> 00:10:58.720]  看見他們的難處
[00:10:58.720 --> 00:11:04.080]  主就對他們說將你們的網撒在右邊吧
[00:11:04.080 --> 00:11:06.360]  結果他們一撒下去
[00:11:06.360 --> 00:11:09.520]  網了153條大魚
[00:11:09.520 --> 00:11:11.560]  哈利路亞
[00:11:11.560 --> 00:11:13.360]  主說在那邊啊
[00:11:13.360 --> 00:11:15.600]  他們整個晚上自己掙扎
[00:11:15.600 --> 00:11:16.600]  什麼都找不到
[00:11:16.600 --> 00:11:19.440]  主說在那邊啊
[00:11:19.440 --> 00:11:22.520]  主早已經看見你的出路了
[00:11:22.520 --> 00:11:24.960]  你們跟你們說
[00:11:24.960 --> 00:11:26.240]  主早已經看見你的出路了
[00:11:26.240 --> 00:11:29.320]  你們跟他說
[00:11:29.320 --> 00:11:32.520]  所以今天你是可以將一切的憂慮
[00:11:32.520 --> 00:11:34.400]  洩給神的
[00:11:34.400 --> 00:11:35.880]  因為知道有一位神
[00:11:35.880 --> 00:11:38.400]  祂是顧念你的神
[00:11:38.400 --> 00:11:41.240]  祂看見你的苦境
[00:11:41.240 --> 00:11:43.880]  看見你的難處
[00:11:43.880 --> 00:11:46.880]  祂也看見你的出路在哪裡
[00:11:46.880 --> 00:11:50.360]  神必為你預備道路
[00:11:50.360 --> 00:11:51.520]  你們
[00:11:51.520 --> 00:11:53.680]  就第一個將憂慮洩給他吧
[00:11:53.680 --> 00:11:56.880]  第二,藉著禱告來仰望神
[00:11:56.880 --> 00:12:00.960]  跟你們說要藉著禱告來仰望神
[00:12:00.960 --> 00:12:04.120]  雖然主的話告訴我們說不要憂慮
[00:12:04.120 --> 00:12:06.760]  但卻不是說什麼都不要做
[00:12:06.760 --> 00:12:08.960]  所以第八節在彼得前書裡面
[00:12:08.960 --> 00:12:10.040]  第五章第八節講到
[00:12:10.040 --> 00:12:12.160]  你們要謹守謹行
[00:12:12.160 --> 00:12:13.040]  為什麼
[00:12:13.040 --> 00:12:16.640]  意思就是謹行禱告的意思
[00:12:16.640 --> 00:12:19.520]  因為仇敵總是千方百計
[00:12:19.520 --> 00:12:22.640]  要來攔阻神手中的工作
[00:12:22.640 --> 00:12:26.520]  我們要藉著禱告來與神同工
[00:12:26.520 --> 00:12:28.840]  特別是在現今的世代
[00:12:28.840 --> 00:12:31.160]  我們看見這樣的險惡
[00:12:31.160 --> 00:12:33.440]  到處充滿了混亂跟不安
[00:12:33.440 --> 00:12:36.400]  連我們自己生活都面對各樣的挑戰
[00:12:36.400 --> 00:12:38.360]  以致於我們自己
[00:12:38.360 --> 00:12:40.800]  都常常落入到疑惑當中
[00:12:40.800 --> 00:12:42.040]  不是嗎
[00:12:42.040 --> 00:12:44.240]  這為什麼主耶穌在科西瑪黎原的時候
[00:12:44.240 --> 00:12:45.440]  對門徒們這樣說
[00:12:45.440 --> 00:12:47.640]  馬太福音二十六章四十一節
[00:12:47.640 --> 00:12:48.400]  主耶穌對他們說
[00:12:48.400 --> 00:12:49.560]  總要什麼
[00:12:49.560 --> 00:12:54.960]  謹行禱告免得你們入了迷惑
[00:12:54.960 --> 00:12:56.080]  那你說
[00:12:56.080 --> 00:12:59.040]  我們要怎麼樣謹行禱告呢
[00:12:59.040 --> 00:13:01.400]  保羅在以佛所說六章十八節裡面
[00:13:01.400 --> 00:13:03.680]  很清楚地教導我們一同來念這段誓
[00:13:03.680 --> 00:13:04.560]  你來
[00:13:04.560 --> 00:13:08.680]  靠著聖靈要隨時多方禱告祈求
[00:13:08.680 --> 00:13:11.040]  並要在此謹行不倦
[00:13:11.040 --> 00:13:13.800]  為眾聖徒祈求
[00:13:13.800 --> 00:13:17.480]  保羅提到怎麼樣能夠謹行禱告四方面
[00:13:17.480 --> 00:13:18.480]  第一個
[00:13:18.480 --> 00:13:20.360]  要靠著聖靈禱告
[00:13:20.360 --> 00:13:23.520]  跟你們說要靠著聖靈禱告
[00:13:23.520 --> 00:13:27.040]  你說為什麼要靠著聖靈來禱告呢
[00:13:27.040 --> 00:13:28.520]  羅馬書第八章二十六節
[00:13:28.520 --> 00:13:30.720]  告訴我們這個答案
[00:13:30.720 --> 00:13:32.160]  羅馬書八章二十六節保羅說
[00:13:32.160 --> 00:13:34.800]  況且我們的軟弱有聖靈幫助我們
[00:13:34.800 --> 00:13:36.720]  本不曉得當怎樣禱告
[00:13:36.720 --> 00:13:40.520]  只是聖靈親自用說不出來的嘆息
[00:13:40.520 --> 00:13:42.000]  為我們禱告
[00:13:42.000 --> 00:13:45.520]  保羅在這很清楚地講到我們人裡面
[00:13:45.520 --> 00:13:47.280]  是一個軟弱
[00:13:47.280 --> 00:13:50.800]  那個軟弱就是其實我們根本不知道
[00:13:50.800 --> 00:13:53.040]  該怎麼禱告
[00:13:53.040 --> 00:13:56.320]  很多時候我們口中雖然是念念有詞
[00:13:56.320 --> 00:13:58.000]  而且很多時候我們會習慣性
[00:13:58.000 --> 00:14:01.160]  用很多美麗的話語來禱告
[00:14:01.160 --> 00:14:03.360]  但我們必須承認一件事情
[00:14:03.360 --> 00:14:05.240]  當我們面對我們人生
[00:14:05.240 --> 00:14:07.560]  各樣的風暴跟困境的時候
[00:14:07.560 --> 00:14:09.800]  其實我們裡面根本不知道
[00:14:09.800 --> 00:14:12.800]  該怎麼來禱告不是嗎
[00:14:12.800 --> 00:14:15.480]  因為我們既不明白神的心意
[00:14:15.480 --> 00:14:19.400]  我們也不明白神到底要在我們身上做些什麼
[00:14:19.400 --> 00:14:22.320]  我們只不過是按照我們自己的意念
[00:14:22.320 --> 00:14:24.760]  在向神祈求而已
[00:14:24.760 --> 00:14:28.080]  難怪沒有果效
[00:14:28.080 --> 00:14:32.640]  這是為什麼我們需要依靠聖靈來禱告的原因
[00:14:32.640 --> 00:14:36.040]  因為聖靈明白神的心意
[00:14:36.040 --> 00:14:40.360]  聖靈也知道神在我們身上要做什麼工作
[00:14:40.360 --> 00:14:43.000]  所以我們在這裡看見聖靈
[00:14:43.000 --> 00:14:49.080]  他是用說不出來的嘆息在為我們禱告
[00:14:49.080 --> 00:14:51.880]  這裡什麼叫說不出來的嘆息
[00:14:51.880 --> 00:14:53.960]  那個嘆息是什麼
[00:14:53.960 --> 00:14:57.440]  我告訴你那個嘆息不是像我們所以為的
[00:14:57.440 --> 00:14:59.920]  好像聖靈看我們這麼可憐就
[00:14:59.920 --> 00:15:03.240]  唉 可憐的孩子
[00:15:03.240 --> 00:15:04.400]  不是
[00:15:04.400 --> 00:15:07.120]  這個嘆息不是像我們人所說的嘆息
[00:15:07.120 --> 00:15:10.720]  這個嘆息是聖靈的發聲
[00:15:10.720 --> 00:15:12.680]  是聖靈在說話
[00:15:12.680 --> 00:15:15.320]  是聖靈要向我們說出神的心意
[00:15:15.320 --> 00:15:19.720]  聖靈要向我們說出祂的安慰與指引
[00:15:19.720 --> 00:15:22.000]  所以當你在禱告的時候
[00:15:22.000 --> 00:15:25.560]  你一定要看見一幅圖畫
[00:15:25.560 --> 00:15:29.880]  那就是不只是你一個人在禱告
[00:15:29.880 --> 00:15:33.440]  而是聖靈與你一起在禱告
[00:15:33.440 --> 00:15:39.520]  而且他正按著神的心意在為你來禱告
[00:15:39.520 --> 00:15:41.600]  如果你明白這個真理
[00:15:41.600 --> 00:15:44.120]  那每次你禱告的時候
[00:15:44.120 --> 00:15:47.800]  你就會花時間安靜下來
[00:15:47.800 --> 00:15:52.560]  學習聆聽一下聖靈怎麼在為你禱告吧
[00:15:52.560 --> 00:15:53.920]  你們
[00:15:53.920 --> 00:15:57.800]  太多次我們來到神面前你知道太匆忙了
[00:15:57.800 --> 00:15:59.680]  我們急著到神面前
[00:15:59.680 --> 00:16:02.760]  把我們心中一切的苦情
[00:16:02.760 --> 00:16:04.720]  向神來傾訴
[00:16:04.720 --> 00:16:07.600]  嘩啦嘩啦嘩啦嘩啦
[00:16:07.600 --> 00:16:11.000]  講完以後阿門我們就走了
[00:16:11.000 --> 00:16:15.400]  我常說我們來到神面前常常像青少年回家一樣
[00:16:15.400 --> 00:16:20.040]  你知道青少年回家像一陣風一樣
[00:16:20.040 --> 00:16:22.040]  來了就走了
[00:16:22.040 --> 00:16:24.640]  有時候你想向他說一句話都很困難
[00:16:24.640 --> 00:16:27.840]  同樣今天多少次我們來到神面也是這樣
[00:16:27.840 --> 00:16:29.520]  很匆忙
[00:16:29.520 --> 00:16:32.800]  很多時候神想向我們說一句話
[00:16:32.800 --> 00:16:35.320]  神想向我們指引他的道路
[00:16:35.320 --> 00:16:37.360]  我們已經不在那裡了
[00:16:37.360 --> 00:16:39.160]  所以當你禱告的時候
[00:16:39.160 --> 00:16:41.520]  你一定要學習安靜下來
[00:16:41.520 --> 00:16:43.560]  歡迎聖靈來工作
[00:16:43.560 --> 00:16:46.480]  給聖靈一個機會
[00:16:46.480 --> 00:16:47.360]  我再說
[00:16:47.360 --> 00:16:52.640]  給聖靈一個機會來引導你的心思意念
