
[00:00:00.000 --> 00:00:04.480]  我們繼續講《耶利米哀歌》這本書
[00:09:03.120 --> 00:09:06.080]  經文是指着第二節
[00:09:06.080 --> 00:09:07.200]  第二節就是說
[00:09:07.200 --> 00:09:11.280]  石安寶貴的種子好比正金
[00:09:11.280 --> 00:09:14.440]  他是用石安寶貴的種子
[00:09:14.440 --> 00:09:16.680]  就是神的子民
[00:09:16.680 --> 00:09:20.000]  猶太人來比較聖殿
[00:09:20.000 --> 00:09:22.480]  本來神的種子
[00:09:22.480 --> 00:09:25.200]  猶太人神的子民
[00:09:25.200 --> 00:09:26.760]  神是很看重他們
[00:09:26.760 --> 00:09:28.320]  他們好像正金一樣
[00:09:28.320 --> 00:09:30.960]  就像聖殿金碧輝煌
[00:09:30.960 --> 00:09:33.320]  現在好像碎石一樣
[00:09:33.320 --> 00:09:34.920]  隨街都是
[00:09:34.920 --> 00:09:37.880]  其實這裏有一個比喻
[00:09:37.880 --> 00:09:39.000]  我相信
[00:09:39.000 --> 00:09:41.600]  就好像遙像的比喻
[00:09:41.600 --> 00:09:45.240]  記不記得在《耶利米書》第十八章
[00:09:45.240 --> 00:09:47.520]  講到遙像是怎樣的
[00:09:47.520 --> 00:09:48.880]  它是創造的
[00:09:48.880 --> 00:09:51.120]  它能夠做出不同的器皿
[00:09:51.120 --> 00:09:53.320]  就好像做人一樣
[00:09:53.320 --> 00:09:55.560]  但是有不合心意的
[00:09:55.560 --> 00:09:58.640]  它是打爛了再從頭做過
[00:09:58.640 --> 00:10:00.600]  合心意的它放在一邊
[00:10:00.600 --> 00:10:03.280]  不合心意的它會打碎
[00:10:03.280 --> 00:10:07.760]  就好像現在整街都是碎片一樣
[00:10:07.760 --> 00:10:10.680]  我相信這裏另外也有一個比喻
[00:10:10.680 --> 00:10:12.360]  就是我們新約說
[00:10:12.360 --> 00:10:14.200]  我們基督徒是什麼
[00:10:14.200 --> 00:10:15.760]  是神的殿
[00:10:15.760 --> 00:10:16.360]  是吧
[00:10:16.360 --> 00:10:19.640]  哥林多前書的六章十九至二十節
[00:10:19.640 --> 00:10:21.640]  說我們的身體就是神的殿
[00:10:21.640 --> 00:10:23.520]  也好像我們一樣
[00:10:23.520 --> 00:10:26.600]  當我們做得不好神的管教來臨時
[00:10:26.600 --> 00:10:28.080]  我們要小心
[00:10:28.080 --> 00:10:30.160]  不要被神管教到
[00:10:30.160 --> 00:10:32.800]  我們好像碎片一樣
[00:10:32.800 --> 00:10:35.120]  隨街都是
[00:10:35.120 --> 00:10:36.840]  其實
[00:10:36.840 --> 00:10:40.240]  《耶利米哀歌》的四章三至十節
[00:10:40.240 --> 00:10:42.320]  是有一個首尾的結構
[00:10:42.320 --> 00:10:44.680]  非常非常精彩
[00:10:44.680 --> 00:10:47.520]  我是很喜歡首尾結構
[00:10:47.520 --> 00:10:49.080]  首尾結構是什麼
[00:10:49.080 --> 00:10:50.840]  如果五節的經文
[00:10:50.840 --> 00:10:54.560]  第一節和第五節有連帶的關係
[00:10:54.560 --> 00:10:58.320]  第二節和第四節又有連帶的關係
[00:10:58.320 --> 00:11:01.120]  而最重心的經文最重要
[00:11:01.120 --> 00:11:03.200]  就在中間第三節
[00:11:03.200 --> 00:11:05.640]  這個就是首尾結構
[00:11:05.640 --> 00:11:07.080]  我們來看看
[00:11:07.080 --> 00:11:10.120]  四章三至十節的首尾結構
[00:11:10.120 --> 00:11:14.840]  第一層的結構當然是四章三節和四章十節
[00:11:14.840 --> 00:11:17.920]  四章三節是講到兩種動物
[00:11:17.920 --> 00:11:20.320]  一種動物是野狗
[00:11:20.320 --> 00:11:23.560]  野狗平時在城市裏面是找不到的
[00:11:23.560 --> 00:11:24.840]  人煙囚物
[00:11:24.840 --> 00:11:26.720]  怎麼可能有野狗呢
[00:11:26.720 --> 00:11:29.720]  現在耶路撒冷城是荒廢的
[00:11:29.720 --> 00:11:32.360]  有野狗在城裏面
[00:11:32.360 --> 00:11:34.320]  《耶利米哀歌》的五章十八節
[00:11:34.320 --> 00:11:36.560]  都是這樣告訴我們
[00:11:36.560 --> 00:11:41.960]  經文說野狗比起耶路撒冷的婦人
[00:11:41.960 --> 00:11:46.920]  還懂得怎麼來餵養自己的小孩
[00:11:46.920 --> 00:11:50.640]  另外第二種就是說鴕鳥
[00:11:50.640 --> 00:11:55.360]  原來鴕鳥不僅是把頭埋在沙堆裏面出名
[00:11:55.360 --> 00:11:57.520]  原來鴕鳥也是出了名
[00:11:57.520 --> 00:12:00.520]  生了蛋出來就跑掉了
[00:12:00.520 --> 00:12:02.560]  不去照顧自己的子女
[00:12:02.560 --> 00:12:04.440]  不去抱自己的子女
[00:12:04.440 --> 00:12:06.040]  這個是鴕鳥
[00:12:06.040 --> 00:12:10.440]  所以這兩個其實是對比其他動物
[00:12:10.440 --> 00:12:12.080]  比起鴕鳥
[00:12:12.080 --> 00:12:14.000]  鴕鳥是鳥類的
[00:12:14.000 --> 00:12:20.400]  所以這兩個其實是對比當年耶路撒冷的婦人
[00:12:20.400 --> 00:12:22.320]  四章十節說什麼
[00:12:22.320 --> 00:12:28.440]  他們甚至烹煮了自己的子女來喫
[00:12:28.440 --> 00:12:32.240]  因爲被敵人圍困,沒東西喫
[00:12:32.240 --> 00:12:34.720]  甚至要喫了自己的子女
[00:12:34.720 --> 00:12:39.080]  這個就是和野狗和鴕鳥來比較
[00:12:39.080 --> 00:12:42.320]  四章三節和四章十節
[00:12:42.320 --> 00:12:44.280]  這是第一層的比喻
[00:12:44.280 --> 00:12:45.680]  第二層呢
[00:12:45.680 --> 00:12:47.720]  第二層是說到
[00:12:47.720 --> 00:12:51.200]  繼續被敵人圍困耶路撒冷城
[00:12:51.200 --> 00:12:53.120]  城裏沒東西喫
[00:12:53.120 --> 00:12:55.280]  哀歌的四章四節
[00:12:55.280 --> 00:12:59.360]  說那些嬰兒因爲沒奶喝
[00:12:59.360 --> 00:13:02.600]  他們的舌頭貼着上顎
[00:13:02.600 --> 00:13:06.400]  上次和大家說過爲什麼嬰兒沒奶喝
[00:13:06.400 --> 00:13:09.400]  媽媽沒水喝,沒東西喫
[00:13:09.400 --> 00:13:12.960]  哪裏有奶汁給嬰兒喫,沒有的
[00:13:12.960 --> 00:13:15.600]  爲什麼舌頭貼着上顎
[00:13:15.600 --> 00:13:18.160]  在聖經裏面舌頭貼着上顎
[00:13:18.160 --> 00:13:20.720]  就是出不了聲的意思
[00:13:20.720 --> 00:13:24.640]  嬰兒本來肚子餓會哭
[00:13:24.640 --> 00:13:27.640]  叫媽媽要喝奶
[00:13:27.640 --> 00:13:31.200]  現在舌頭貼着上顎出不了聲
[00:13:31.200 --> 00:13:36.040]  因爲餓到根本沒力量出聲
[00:13:36.040 --> 00:13:39.000]  我們看到又是說到兩樣東西
[00:13:39.000 --> 00:13:43.040]  剛纔是鴕鳥和野狗
[00:13:43.040 --> 00:13:46.240]  現在說到嬰兒和小朋友
[00:13:46.240 --> 00:13:49.920]  小朋友沒人抹餅給他們喫
[00:13:49.920 --> 00:13:53.280]  究竟真的不夠東西喫
[00:13:53.280 --> 00:13:54.800]  一定不夠東西喫
[00:13:54.800 --> 00:13:58.600]  但是究竟是不是父母先掛着自己
[00:13:58.600 --> 00:14:02.040]  餵飽了自己,而弟弟沒東西喫呢
[00:14:02.040 --> 00:14:04.960]  去到很艱難的日子
[00:14:04.960 --> 00:14:08.800]  人性真的全部暴露出來
[00:14:08.800 --> 00:14:11.040]  表露無遺
[00:14:11.040 --> 00:14:12.800]  連弟弟沒餅喫
[00:14:12.800 --> 00:14:14.920]  嬰兒沒奶喝
[00:14:14.920 --> 00:14:18.240]  而這個首尾結構的下面
[00:14:18.240 --> 00:14:22.440]  四章四節所對比的就是四章九節
[00:14:22.440 --> 00:14:25.400]  情願被刀劈死
[00:14:25.400 --> 00:14:27.680]  死得痛痛快快
[00:14:27.680 --> 00:14:30.360]  好過慢慢餓死
[00:14:30.360 --> 00:14:34.160]  這個就是第二層的首尾結構
[00:14:34.160 --> 00:14:39.480]  你想想當時耶路撒冷的情形是多麼慘痛
[00:14:39.480 --> 00:14:42.240]  第三個首尾的結構
[00:14:42.240 --> 00:14:47.440]  就是在四章五節和四章七至八節
[00:14:47.440 --> 00:14:50.760]  是比較兩種尊貴的人
[00:14:50.760 --> 00:14:54.200]  第一種尊貴的人是物質上尊貴的人
[00:14:54.200 --> 00:14:57.000]  他們以前是喫山珍海味
[00:14:57.000 --> 00:14:59.400]  現在流落街頭
[00:14:59.400 --> 00:15:02.240]  以前是穿着玲瓏綢緞
[00:15:02.240 --> 00:15:04.800]  現在飢不擇食
[00:15:04.800 --> 00:15:07.160]  和合本的翻譯是說
[00:15:07.160 --> 00:15:10.120]  數來餓豬紅玉子的
[00:15:10.120 --> 00:15:13.760]  現在躺餓在粉堆
[00:15:13.760 --> 00:15:16.520]  其實原文不是說
[00:15:16.520 --> 00:15:19.080]  躺在豬紅玉子上
[00:15:19.080 --> 00:15:21.000]  而是穿着紅色衣服
[00:15:21.000 --> 00:15:22.840]  穿着豬紅衣服的人
[00:15:22.840 --> 00:15:26.160]  原來以前猶太人有錢的是穿着
[00:15:26.160 --> 00:15:28.120]  紅色豬紅色
[00:15:28.120 --> 00:15:30.240]  跟中國人很相似
[00:15:30.240 --> 00:15:32.200]  中國人都喜歡穿紅色
[00:15:32.200 --> 00:15:35.320]  你看看新年多少人穿着紅色回來
[00:15:35.320 --> 00:15:38.720]  這個就是代表尊貴
[00:15:38.720 --> 00:15:41.120]  這個和在推羅
[00:15:41.120 --> 00:15:42.680]  推羅這個地方
[00:15:42.680 --> 00:15:46.240]  他們是說穿着紫色纔是尊貴的人
[00:15:46.240 --> 00:15:47.680]  是很相似
[00:15:47.680 --> 00:15:51.480]  這些本來穿着這麼尊貴豬紅色衣服的人
[00:15:51.480 --> 00:15:53.240]  現在飢不擇食
[00:15:53.240 --> 00:15:55.600]  去垃圾堆找東西喫
[00:15:55.600 --> 00:15:58.240]  非常非常悽慘
[00:15:58.240 --> 00:16:02.640]  這個是對比四章七至八節
[00:16:02.640 --> 00:16:05.720]  講到是另外一種尊貴的人
[00:16:05.720 --> 00:16:08.440]  是靈裏面尊貴的人
[00:16:08.440 --> 00:16:11.560]  和合本的翻譯是貴族
[00:16:11.560 --> 00:16:15.920]  原文其實是分別爲姓分別出來
[00:16:15.920 --> 00:16:18.840]  有人說從平文分別出來的
[00:16:18.840 --> 00:16:20.680]  就是貴族
[00:16:20.680 --> 00:16:25.040]  我相信這裏所講的是靈裏面的貴族
[00:16:25.040 --> 00:16:28.040]  就是那些拿世儀人
[00:16:28.040 --> 00:16:30.520]  在聖經裏面告訴我們
[00:16:30.520 --> 00:16:33.840]  拿世儀人有三件事是不做的
[00:16:33.840 --> 00:16:36.280]  不喝清酒、濃酒
[00:16:36.280 --> 00:16:39.000]  他們不剃頭
[00:16:39.000 --> 00:16:41.960]  他們也不碰死屍
[00:16:41.960 --> 00:16:46.240]  但是在《史詩記》裏面有一位拿世儀人
[00:16:46.240 --> 00:16:48.040]  三件事都做齊了
[00:16:48.040 --> 00:16:49.600]  是誰?
[00:16:49.600 --> 00:16:51.640]  是參算
[00:16:51.640 --> 00:16:56.200]  我們看到在《史詩記》的十三章四節和七節
[00:16:56.200 --> 00:17:00.360]  說拿世儀人不喫不潔淨的食物
[00:17:00.360 --> 00:17:04.120]  一個人的食物可以影響人的外表
[00:17:04.120 --> 00:17:06.600]  在《但爾利書》的第一章我們看到
[00:17:06.600 --> 00:17:08.680]  但爾利和他的同伴
[00:17:08.680 --> 00:17:13.200]  他們不喫巴比倫王爲他們預備的食物
[00:17:13.200 --> 00:17:16.240]  他們不讓王的食物占卜他們
[00:17:16.240 --> 00:17:17.680]  他們喫素
[00:17:17.680 --> 00:17:20.600]  他們去喝清水
[00:17:20.600 --> 00:17:24.360]  結果經文說他們盡未肥胖
[00:17:24.360 --> 00:17:27.840]  所以食物可以影響一個人的外表
[00:17:27.840 --> 00:17:31.880]  經文也說哀歌的四章七至八節
[00:17:31.880 --> 00:17:37.040]  本來拿世儀人的皮膚比雪更加純淨
[00:17:37.040 --> 00:17:40.560]  比奶更加潔白
[00:17:40.560 --> 00:17:44.120]  他們的身體、他們的臉色
[00:17:44.120 --> 00:17:46.120]  白中透紅
[00:17:46.120 --> 00:17:48.480]  就好像紅寶石一樣
[00:17:48.480 --> 00:17:50.040]  我以前跟大家說過
[00:17:50.040 --> 00:17:52.520]  另外《聖經》裏面有一位人物
[00:17:52.520 --> 00:17:55.600]  臉色白中透紅的是誰
[00:17:55.600 --> 00:17:56.920]  是大衛
[00:17:56.920 --> 00:18:00.840]  大衛的臉色白中透紅非常地俊美
[00:18:00.840 --> 00:18:03.280]  而這些拿世儀人的身體
[00:18:03.280 --> 00:18:05.520]  好像作出來的藍寶石一樣
[00:18:05.520 --> 00:18:08.440]  你想想一塊塊的藍寶石每塊作出來
[00:18:08.440 --> 00:18:11.120]  身形是很漂亮很漂亮的
[00:18:11.120 --> 00:18:14.160]  在詩篇的九十篇十七節也說
[00:18:14.160 --> 00:18:16.200]  那些分別爲性的人
[00:18:16.200 --> 00:18:20.000]  有神的榮耀在他們的身上
[00:18:20.000 --> 00:18:24.680]  但是現在這些拿世儀人在街上行走
[00:18:24.680 --> 00:18:28.960]  你分不出誰是拿世儀人誰是路人
[00:18:28.960 --> 00:18:33.280]  他們的皮膚變得像炭一樣黑
[00:18:33.280 --> 00:18:35.960]  他們瘦到皮包骨
[00:18:35.960 --> 00:18:39.560]  皮膚幹到像枯木一樣
[00:18:39.560 --> 00:18:41.280]  真的很悽慘
[00:18:41.280 --> 00:18:44.520]  這就是第三層的首尾結構
[00:18:44.520 --> 00:18:49.200]  就是說到這些尊貴的人的比較
[00:18:49.200 --> 00:18:52.360]  而經文最中心的地方
[00:18:52.360 --> 00:18:56.960]  就是說到以色列的人民來認罪
[00:18:56.960 --> 00:18:58.840]  在愛哥的四章六節
[00:18:58.840 --> 00:19:01.200]  說都因我衆民的罪業
[00:19:01.200 --> 00:19:03.440]  比所多瑪的罪還大
[00:19:03.440 --> 00:19:07.000]  所多瑪雖然無人假守於他
[00:19:07.000 --> 00:19:10.640]  還是轉眼之間被慶福
[00:19:10.640 --> 00:19:14.040]  有沒有看到這裏是說到有兩個罪字
[00:19:14.040 --> 00:19:18.080]  其實希伯來文是有三個普通的罪字
[00:19:18.080 --> 00:19:20.520]  第一個就是Ketah這個字
[00:19:20.520 --> 00:19:24.280]  Ketah這個字的意思就是Mr. Mark
[00:19:24.280 --> 00:19:27.120]  就是說無心之失
[00:19:27.120 --> 00:19:30.960]  你有個靶心想射之箭射中的靶心
[00:19:30.960 --> 00:19:33.280]  但你射不中
[00:19:33.280 --> 00:19:36.400]  Mr. Mark就是無心之失
[00:19:36.400 --> 00:19:38.800]  但也有Pesah這個字
[00:19:38.800 --> 00:19:41.240]  Pesah這個字是罪過
[00:19:41.240 --> 00:19:43.800]  意思就是超越了界限
[00:19:43.800 --> 00:19:45.320]  Trespassing
[00:19:45.320 --> 00:19:47.240]  超越了界限
[00:19:47.240 --> 00:19:52.000]  Pesah這個字和反叛這個字是同出一個字根
