
[00:00:00.000 --> 00:00:09.000]  今天我們要分享的訊息是以賽亞書第七章裡頭
[00:05:12.000 --> 00:05:39.000]  面對著北方強敵的威脅,這個時候兩個國家的聯盟軍已經來攻打耶路撒冷了,但是那個時候猶大國比較弱,他沒有辦法抵抗,所以全國無論是王或者百姓都很害怕。
[00:05:39.000 --> 00:06:05.000]  他們的心跳動好像是樹林裡的葉子,被大風一刮來回七上八下都慌張不定。這個時候神就吩咐以色列國去見亞哈斯王,這個是以色列國在第六章蒙昭以後第一次講的信息。
[00:06:05.000 --> 00:06:27.000]  在第六章的時候,神已經告訴以色列國,你要去傳一個人不容易接受的、他們不肯接受的一個信息。為什麼他們不肯接受呢?因為他們心裡頭剛硬,他們聽是聽見了,聽是聽了,就是聽不明白。
[00:06:27.000 --> 00:06:51.000]  看是看了,但是也看不清楚。所以這一群百姓的話,你要跟他去講的話,他們會拒絕,現在忠義神吩咐派以色列去跟亞哈斯王說,一方面安慰他,你不要害怕,你也要依靠神。
[00:06:51.000 --> 00:07:03.000]  但是神也知道,亞哈斯王心裡很剛硬,他不肯接受神派來的先知跟他傳的話。
[00:07:03.000 --> 00:07:21.000]  先知去的意思就是說,你不要靠人,你要靠神。不管亞蘇國或者是北方的以色列國怎麼強大,你要靠神。這個是他跟他傳的信息。
[00:07:21.000 --> 00:07:33.000]  以賽亞也知道,這個信息他不容易接受,可是神命令他,他還是去了。
[00:07:33.000 --> 00:07:51.000]  神跟亞哈斯王怎麼說呢?就是說,你可以向我求一個兆頭。這個兆頭的意思就是一個明顯的證據,證明神不會看顧你們。
[00:07:51.000 --> 00:08:08.000]  這個兆頭好像說,今天我要出門了,如果天出大太陽的話,我就可以出去。如果是陰天下雪呢,就說我不能出去。
[00:08:08.000 --> 00:08:21.000]  那這個兆頭就說,到底我出去還是不出去,求神來引導我,給我出太陽,那我就出去。如果沒有太陽,我就不出去。
[00:08:21.000 --> 00:08:49.000]  這個是兆頭的意思。其實這個兆頭就是一般的人不信,不信神的話,他才要有兆頭。其實神告訴你,你就可以出去,按照你聖靈給你引導,你就可以出去,或者你就不出去,用不到有什麼明顯的證據來給你看到。
[00:08:49.000 --> 00:09:04.000]  但是神有的時候也顧念人的軟弱,允許人向他求個兆頭,就叫他這個人可以更清楚地明白神的意思。
[00:09:04.000 --> 00:09:29.000]  我們在舊約聖經裡頭,釋師記講到,神奉附一個機電去對抗侵略以色列的敵人。機電不是一個將軍,他也不是很大的本事,可是他就願意去,但是他又沒有把握,所以他就求神給他一個兆頭。
[00:09:29.000 --> 00:09:52.000]  祂說,如果羊毛在晚上我把它放在一個空地上,如果到第二天起來,地上都是濕的,但羊毛是乾的,就表示我可以去,神就叫他做了。
[00:09:52.000 --> 00:10:08.000]  神就這麼做了以後,他又不放心,又跟神說,這次我把羊毛還放在空地上面,如果羊毛是濕的,地是乾的,那我才得去,結果又是這樣。
[00:10:08.000 --> 00:10:31.000]  就這樣的話,機電就帶著人去跟敵人打仗了,就打了勝仗。所以人有軟弱,求點兆頭,神有時候也會答應,但是一般人可以不用求一個兆頭,不要求一個明顯的證據。
[00:10:31.000 --> 00:10:55.000]  但是神又體恤亞哈斯王的軟弱,所以你可以求個兆頭。你或者求一個很難的兆頭,是在天上的,或者求個兆頭是在地下的,雖然很難,你可以求,神會為你成就,就可以相信神對你說的話是真實的。
[00:10:55.000 --> 00:11:08.000]  但是亞哈斯說我不求,到第十二節你就看到亞哈斯說我不求,我也不要試探耶和華,我不要用兆頭來試探耶和華。
[00:11:08.000 --> 00:11:25.000]  其實他表面上好像很聽神的話,好像很虔誠,他不試探神,他不求,但是實際上他是不肯來依靠神。
[00:11:25.000 --> 00:11:40.000]  那麼下面我們就看見了,神自己給童女懷孕,給了一個預言,這樣一個兆頭。
[00:11:40.000 --> 00:12:03.000]  神對亞哈斯說,主自己要給你們一個兆頭,必有童女懷孕生子,你給她起名,叫伊瑪內利,這就是神與我們同在的意思。
[00:12:03.000 --> 00:12:19.000]  這就是神給以色列人,猶大國的人,一個王一個兆頭就說,神一定會看顧你們,猶大國,祂要賜下一位拯救你們的人。
[00:12:19.000 --> 00:12:37.000]  那麼在西伯來話,這個救主就叫米賽亞,但是在希臘文就叫基督,我們現在稱之為耶穌基督,耶穌是名字,基督是祂要做的事情。
[00:12:37.000 --> 00:12:57.000]  祂是做什麼事呢?祂做救主,要把人從罪裡頭救出來,對亞哈斯王說,這位救主是要把他們從危險的情況下救出來,所以這個就是要伊瑪內利,因為神與你們同在。
[00:12:57.000 --> 00:13:21.000]  所以我們看見神是對人是很有分別的,雖然亞哈斯他不依靠神,神還是自己給一個兆頭,就是童女要生子,童女就是還沒有結婚的青年的女子,不是小孩子,她已經成年了,到了結婚的年齡,但是她還沒有結婚。
[00:13:21.000 --> 00:13:39.000]  那麼要從這樣還沒有結婚的青年女子,神要使她生一個兒子,要成為以色列的救主,這個是聖經裡頭唯獨一個預言講到米賽亞的降生。
[00:13:39.000 --> 00:14:01.000]  那麼這個以色列書裡說,也說到祂降生的時候,是在祂幼年的時候,是生長在一個貧窮人的家,祂要吃奶油和蜂蜜,我們現在聽起來奶油蜂蜜都是很好東西,
[00:14:01.000 --> 00:14:24.000]  但是當時說奶油蜂蜜是在沙漠裡頭,行走沙漠的時候,祂不是帶很多糧食,祂只有一點奶油或者一點蜂蜜比較能夠驚餓的,是表示這位救主生下來的時候,祂是在一個貧窮人的家裡。
[00:14:24.000 --> 00:14:41.000]  那我們到新約聖經就看見瑪麗亞跟約瑟都不是有錢人,都是一個很偏僻的地方的居民,這就應驗了聖經上的預言。
[00:14:41.000 --> 00:14:56.000]  其實這個預言不是單單為了以色列人,預言的意思不是單單為了當時猶大國很危險,要來安慰他們,要受到神要來看護他們,
[00:14:56.000 --> 00:15:18.000]  這個預言為什麼當時以色列人,他們是因為犯罪,因為他們離開神,他們雖然有聖殿,也可以有敬拜,但是心卻是固在神上面,他們的道德沉淪,他們犯罪離開神,
[00:15:18.000 --> 00:15:34.000]  所以神就興起一些仇敵,外國人來攻打他們,來壓制他們,來管教他們,但是他們受到這樣的一個情形的話,
[00:15:34.000 --> 00:15:48.000]  他們就會向神呼求,他們很需要一位救主,能夠把他們這種情況改變過來,把他們從仇敵的手下拯救出來。
[00:15:48.000 --> 00:16:13.000]  但是神看到的不是單單看到以色列人,這預言不是單單為了猶太人,這預言更是為了全世界,因為全世界的人都是罪人,而且越來道德越是敗壞,世界人心越來越是黑暗。
[00:16:13.000 --> 00:16:41.000]  人最需要的,今天最需要的,不是財富增加,不是說更健康,活得更長,當然這個都是好的,但是最重要的還是人的心要改變,要來向神,要來行神所喜歡的事情,要來說神所喜歡的話,人最需要的是一位救主。
[00:16:41.000 --> 00:17:02.000]  我們現在可以看到世界上的局勢動盪不安,常常有一些事故的發生,有戰爭,有什麼一下死了很多人,種種的情形就說明了人經過這幾千年的話,他們已經走到窮途末路的時候,
[00:17:02.000 --> 00:17:27.000]  更需要一位救主來把他們從這種悲慘的情況下救出來,隨著耶穌降生的話,隨著天使就對瑪利亞說,你要給他起名叫耶穌,因為他要把百姓從罪裡頭救出來,所以耶穌的意思就是從罪裡頭救出來,
[00:17:27.000 --> 00:17:52.000]  不是單單從貧窮裡頭救出來,不是單單從動盪裡頭救出來,從戰爭裡頭救出來,乃是要從罪裡頭救出來,因為人、社會、世界所產生的這些問題都是因為人的罪裡頭,人是罪人,所以這個世界就會變得沒有穩定,動盪不安。
[00:17:52.000 --> 00:18:21.000]  所以我們感謝神,七百多年以後,這預言應驗了,所以就在新約馬太福音第一章,我們就看到同女瑪利亞懷孕,她跟約瑟已經訂婚了,但是還沒有被娶過來,那麼耶穌就接著瑪利亞生下來了。
[00:18:21.000 --> 00:18:48.000]  所以就起名叫耶穌,而且也說她的名字也叫伊瑪內利,就是把以色列書第七章這段聖經應驗在耶穌基督身上,這個是各開這麼多年,七百多年以前所預言,到耶穌這個時候就應驗了。
[00:18:51.000 --> 00:19:08.000]  所以聖誕節、中興,我們可以不太去研究它到底是在具體哪一天,但是中興的意思,你要紀念這個聖誕節的話,就是紀念主耶穌基督的降生。
[00:19:08.000 --> 00:19:23.000]  那麼耶穌是神,降生是聖誕,不是誕生,耶穌不是誕生,不像我們一樣的,我們本來沒有了,現在來到這個世界,我們就誕生下來了。
[00:19:23.000 --> 00:19:40.000]  但是耶穌是降生,祂本來就是有的,祂是在天上,祂是神,現在在那個具體的時刻,祂從天上來到地上來做人。
[00:19:40.000 --> 00:20:02.000]  祂是耶穌之神,祂是從天上來到地上做人,祂不是本來沒有,現在突然出現了,不像我們在母親還沒有生我們以前,我們本來是沒有的,生下來世界上才出現我們這樣一個人。
[00:20:02.000 --> 00:20:14.000]  耶穌不同,祂是先存的,以前就存在的,所以祂是從天上,本來是在天上,現在來到地上做人。
[00:20:14.000 --> 00:20:43.000]  祂是在肉身中顯現,祂有個身體了,本來人看不見神,現在看見有一位神,神的兒子來到地上,人可以看見,所以這個叫做成肉身,神在肉身顯現,這個是一個很重要的事情。
[00:20:43.000 --> 00:21:12.000]  耶穌來到地上,來到人間,這位神在地上的時候,祂隱藏了神的榮耀,本來神很榮耀的,很多人都不敢看見祂,祂有榮光,祂跟我們人都不一樣,人一看見,這個就是神。
[00:21:12.000 --> 00:21:24.000]  但是祂來到地上,人看見,祂不過就是一個普通人,祂只是來到地上做一個人,但是祂仍然是神。
[00:21:24.000 --> 00:21:51.000]  祂並沒有把神性放下來,祂來到地上就不做神了,祂仍然是神,不過祂多了一個人性,人的本性,人的性格,所以是神性跟人性結合在一塊,而且是藉著童女懷孕而生的。
[00:21:51.000 --> 00:22:12.000]  所以祂是完全的神來到地上做一個完全的人,不是說祂是半神,一半是神,一半是人,或者三分之二是神,三分之一是人,不是的,祂乃是百分之一百的人,但是祂又是百分之一百的神。
[00:22:12.000 --> 00:22:36.000]  這對一般我們還沒有信主的人是很難明白的,人只能說我就是人,我不可能是還有什麼其他的東西結合在一起,但是我們感謝神,是神的兒子來到地上來做人,這是承肉身。
[00:22:36.000 --> 00:23:01.000]  承肉身是非常重要的,我們聖經中間講到承肉身是一個奧秘,也是一個非常重要的,這重要性是什麼呢?就是耶穌基督是人,又是神,這個點我們必須很好地來認識。
[00:23:01.000 --> 00:23:26.000]  因為在《創世紀》就提到神有預言說有女人的後裔,女人後裔要打破蛇的頭,蛇只能傷牠的腳根,所以說女人後裔誰呢?就是預言到耶穌基督。
[00:23:26.000 --> 00:23:45.000]  當人犯罪以後,神審判這條蛇,審判也臨到亞當跟夏娃,那麼夏娃呢,神說從她那裡出來女人的後裔。
[00:23:45.000 --> 00:24:08.000]  所以到星月福音的耶穌的家父的時候,我們就看到馬太福音就從亞伯拉罕開始,亞伯拉罕生以撒,以撒生雅各,一直生到最後到耶穌。
[00:24:08.000 --> 00:24:29.000]  那麼也講到祖耶穌的家父是猶大字牌出來的,而且講到祂是從大衛的子孫出來的,所以這些都說明了耶穌是真正的人,同時也是神。
[00:24:29.000 --> 00:24:38.000]  連反對祂的人都看到這耶穌跟人不同的,跟一般的人不同的。
[00:24:38.000 --> 00:24:53.000]  所以有一次的話,這祭司為了要捉拿耶穌,要去找耶穌的毛病,所以就派了聖殿裡頭那些差遇去把耶穌要帶來。
[00:24:53.000 --> 00:25:04.000]  結果這些差遇見到耶穌以後,看祂是在人群中間說話,他們就聽祂的話。
[00:25:04.000 --> 00:25:15.000]  聽了很久以後,祂就回來了,跟這個祭司報告說,祭司說,你怎麼沒有把耶穌帶回來呢?
[00:25:15.000 --> 00:25:30.000]  他說祂講話很有權柄,從來沒有聽過像祂這樣有權柄的人說的話,可見連反對祂的人都知道耶穌是不同的。
[00:25:30.000 --> 00:25:37.000]  所以耶穌是人,又是神,這是第一點。
[00:25:37.000 --> 00:25:46.000]  第二點,祂在地上三十三年,耶穌不是活得很長時間,因為有三十三年已經夠了,
[00:25:46.000 --> 00:25:59.000]  祂已經把自己生活,一言一行,祂的待人皆悟,祂的情感,祂的智慧,已經把神顯明出來。
[00:25:59.000 --> 00:26:11.000]  而且這三十三年以後,祂為了人的罪,被釘死了十家,過了三天以後復活,顯見四十天以後,祂升天了。
[00:26:11.000 --> 00:26:23.000]  就這一段短短的時間,祂已經成就了神給祂要說要做的事情,所以祂就回到神那裡。
[00:26:23.000 --> 00:26:40.000]  約翰福音說,從來沒有人看見神,只有在父懷裡的獨生子將祂表明出來,表明出來就是顯現,顯出來神是怎樣一位神。
[00:26:40.000 --> 00:26:53.000]  所以就是人看不見神,人怎麼認識神呢?就是從耶穌身上可以來認識,神是怎樣一位神。
[00:26:53.000 --> 00:27:04.000]  所以你看見耶穌對待人,那麼你看見神是怎麼對待人的。
[00:27:04.000 --> 00:27:12.000]  祂看見小孩子,就是說讓小孩子到我這裡來,祂愛這些小孩子。
[00:27:12.000 --> 00:27:22.000]  看見一些病人,他們很痛苦,祂就醫治他們,對一些婦女,祂也是關心她們。
[00:27:22.000 --> 00:27:32.000]  所以你看見耶穌就是怎樣一位神,祂把神的愛表現出來,而且祂也很有智慧。
[00:27:32.000 --> 00:27:48.000]  這些敵人、祭司、法利山人都要試探耶穌,要從祂的話裡頭找出毛病,可以把祂加上罪名,可是耶穌每次都用智慧來回答他們。
[00:27:48.000 --> 00:28:03.000]  這樣的話,這些反對祂的人沒有話可以說,所以祂有情感。所以這些都是表明神是怎樣一位神。
[00:28:03.000 --> 00:28:16.000]  第三個,承諾生為什麼這麼重要呢?就是說祂跟人有同樣的感情。
[00:28:16.000 --> 00:28:25.000]  祂跟人一樣有喜怒哀樂,祂也有快樂的時候,也有覺得悲傷的時候。
[00:28:25.000 --> 00:28:34.000]  祂有歡喜的時候,祂也有會發怒氣的,祂跟我們都一樣,我們都有喜怒哀樂。
[00:28:34.000 --> 00:28:49.000]  祂也經過試探,人在世界上會經過試探,經過金錢的試探,經過物質的試探,經過名利的試探,有很多試探。
[00:28:49.000 --> 00:29:08.000]  但是希伯來書第四章說,祂在凡事上也經過試探,只是祂沒有犯罪。我們經不起試探,很多時候我們經過試探我們就犯罪了,但是耶穌經過試探,勝過試探。
[00:29:08.000 --> 00:29:23.000]  所以當他在曠野裡頭四十天進食以後,他餓了,這個時候撒旦就來了說,你是神的兒子,你可以把這個石頭變成食物吃了。
[00:29:23.000 --> 00:29:41.000]  耶穌就回答他說,人活著不是談到食物,乃是要靠神口裡出的一切話。所以祂勝過試探,祂沒有犯罪,祂也知道人有軟弱,人我們有軟弱。
[00:29:41.000 --> 00:29:58.000]  我們沒有事情覺得我們很剛強,我們這些事情我們都能應付,可是有的時候碰到事情,碰到病痛的時候,碰到一些災難的時候,我們就覺得我們沒有辦法怎麼辦,很灰心。
[00:29:58.000 --> 00:30:16.000]  但是主耶穌也知道我們人的軟弱,我們知道耶穌為了我們的罪,被釘在釋迦倉,祂擔當我們的軟弱,因祂受的鞭傷我們得到醫治,因祂受的刑罰我們得到平安。
[00:30:16.000 --> 00:30:31.000]  所以耶穌跟我們一樣指著祂沒有犯罪。第四點,耶穌的降生可以說是宇宙中間最偉大、最稀奇的奇蹟。
[00:30:31.000 --> 00:30:53.000]  已經有好多奇蹟,有真的有假的,假的不說,就真的奇蹟裡頭是耶穌降生,這是最大的奇蹟。神從天上來到地上做人,祂用什麼方式?祂是用同女懷孕生子這樣的方式。
[00:30:53.000 --> 00:31:07.000]  這個方式很特別的,因為在世界上還沒有這樣的一個情形,同女生子、懷孕生子是沒有的。
[00:31:07.000 --> 00:31:31.000]  結果是什麼呢?結果就是神來到地上做人,這樣的結果也是非常奇特的。只有這樣的一種形式才能夠使這位米賽亞是神又是人,祂沒有罪行,祂沒有犯罪。
[00:31:31.000 --> 00:31:49.000]  跟我們人外形一樣,但是裡面的本質又不一樣。這是用特奇特的方式而產生一個奇特的結果,可以說是這個奇蹟中間的最大的奇蹟。
[00:31:49.000 --> 00:32:11.000]  再下來我們可以看到,承諾神是福音的登基,是救恩的前提。耶穌的生是為了擔當人的罪,祂的死是為了叫人得到神的恩典,可以永遠地與神同在。
[00:32:11.000 --> 00:32:40.000]  聖經的學者從整本聖經就看到有三位一體的結論,聖經上雖然沒有三位一體的說法,但是聖經的學者從聖經所記載的話裡就看到有三位一體的神。
[00:32:40.000 --> 00:33:09.000]  他有父神,有子神,還有聖靈,三而一,三個但是一位神,不是三位神,三個位格,位格英文叫person,三個person是一位神,不是三位神,這個是聖經裡頭一個很特別的。
[00:33:10.000 --> 00:33:29.000]  這就是跟其他的異端、異教的分別。異端,我們知道有耶和華見證人,他就否認神是三位一體的,他就說耶和華見證人,我們是耶和華,那就是一個。
[00:33:29.000 --> 00:33:51.000]  那異教,佛教也好,穆斯林也好,維教也好,各樣的教,他都說一位神,有的是多位多神的,有一些宗教是多神的,就是一神的宗教的話,他也沒有說三位一體的這樣的概念。
[00:33:51.000 --> 00:34:09.000]  但是如果沒有三位一體的概念,那就是不適合我們聖經的教學,因為這樣的神來到地上做人,是福音的一個基礎。
[00:34:09.000 --> 00:34:26.000]  這就是說,神為了人的罪,需要差遣他的兒子這位子承來到世間,為人的罪使在十字架,來救贖人的罪。
[00:34:26.000 --> 00:34:49.000]  所以他要把兒子差遣到地上。那麼子承完成了這個事情了,完成了救恩了,當主耶穌定死,復活,升天,他完成了救恩,回到天上了。
[00:34:49.000 --> 00:34:59.000]  那麼在地上,我們這些人怎麼能信主呢?就是聖靈神,聖靈也是神,聖靈神做公在我們裡面。
[00:34:59.000 --> 00:35:09.000]  本來我們是不信的,我們也不肯信的,或者我們也不知道怎麼信的,聖靈來引導我們,來感動我們,
[00:35:09.000 --> 00:35:23.000]  叫我們看見耶穌的愛,叫我們看見耶穌為我們做的工作,我們受聖靈的感動,受福音的吸引,我們就相信了。
[00:35:23.000 --> 00:35:42.000]  所以聖靈就是把主耶穌所做成的工作,做在我們身上。所以一位父是定下這個永遠的旨意,兒子是來執行父的旨意。
[00:35:42.000 --> 00:35:55.000]  聖靈就把這位子所成就的工作,做在人的身上。所以有這樣的三位一體,三個位合的神,一同來成就恩。
[00:35:55.000 --> 00:36:03.000]  其實在世界的創造上面,也是這三位一體的神,一起來工作的。
[00:36:03.000 --> 00:36:19.000]  如果福音不是三位一體的神,只有一位神來做的話,他沒有辦法成功。
[00:36:19.000 --> 00:36:34.000]  你不可能天上的神,又來到地上來做人,然後又被釘在石架,那麼你這個就不可能,神不在天上了。
[00:36:34.000 --> 00:36:46.000]  神也不是神了,在這段時間神是人,這樣的情形就不能夠成就,不能成功福音。
[00:36:46.000 --> 00:37:06.000]  所以福音必須是神差遣他的兒子來,他的兒子為人的罪而死而復活,然後有聖靈來做工,教我們,能夠來接受這位耶穌做我們的救助。
[00:37:06.000 --> 00:37:30.000]  缺一都不可,這是神特別的啟示。照人的思想,人是父就不能是子,是子就不能是聖靈,但是神的概念比我們人的概念大得多。
[00:37:30.000 --> 00:37:44.000]  究竟神不是跟我們一樣,跟我們一樣他就沒有辦法成就這個救恩了,所以我們感謝神,神用他的方法跟他的智慧來成就這個救恩。
[00:37:44.000 --> 00:37:56.000]  所以我們知道肉身的重要,也紀念到耶穌基督的降生,那我們怎樣來紀念耶穌基督的降生呢?
[00:37:56.000 --> 00:38:18.000]  剛才Karen也說到我們應該怎樣來紀念,第一個我們應該相信與接受耶穌基督做救助,因為他為了每一個罪人降生,那我要知道自己的罪人,那我就接受耶穌基督做救助。
[00:38:18.000 --> 00:38:43.000]  兩千年以前耶穌降生在玻璃門,那我接受祂做救助呢,就今天讓耶穌降生在我的心裡,我打開我的心門請耶穌進來,我相信接受祂那麼讓祂做我的救助,這就是我們用具體的行動來接受來紀念耶穌基督的降生。
[00:38:43.000 --> 00:38:55.000]  這個是對還沒有信主的,你們就要相信接受,這樣來紀念,這個就是有真實的意義。
[00:38:55.000 --> 00:39:19.000]  第二個就是這個聖餐,鍋餅,有的教會說是聖餐,有的教會說是鍋餅,其實都是同一個意思,這個聖餐鍋餅來紀念主耶穌的降生和祂的受死。
[00:39:19.000 --> 00:39:45.000]  餅呢,就代表祂成為肉身,祂的身體為我們死了,杯呢,喝著葡萄汁,就表示祂用祂的血救贖了我們,跟我們立了新約,祂的名字叫做耶穌,又是姨媽美麗。
[00:39:45.000 --> 00:39:51.000]  這就是我們接著鍋餅,聖餐,來紀念主。
[00:39:51.000 --> 00:40:06.000]  那有的是每個星期都來紀念,有的是一個月紀念一次,這個不是太過重要,聖經並沒有規定,一定是怎麼樣做。
[00:40:06.000 --> 00:40:23.000]  那麼這個不是一個形式,所以在這個聖餐鍋餅的時候,中心的意思就是紀念耶穌基督為我們而生。
[00:40:23.000 --> 00:40:37.000]  祂是生在玻璃橫,當時都是猶太人,外邦人我們還不知道,但是知道耶穌的降生跟我們是有關係的。
[00:40:37.000 --> 00:40:50.000]  祂降生是為了我們死,所以祂的生是很特別的,祂的生的目的就是為了我們死。
[00:40:50.000 --> 00:40:57.000]  祂用祂的血來救贖我們,跟我們立了新約。
[00:40:57.000 --> 00:41:22.000]  所以在路加福音講到,耶穌在最後一個晚上,祂跟門徒在一起最後的晚餐,聖經說耶穌又拿起餅來祝獻了,就撥開遞給他們說,這是我的身體為你們捨的。
[00:41:22.000 --> 00:41:33.000]  那麼在飯後,祂也照樣拿起杯來說,祂說這個杯是我用血所立的新約,是為你們流出來的。
[00:41:33.000 --> 00:41:59.000]  所以你看,一個就是祂為我們生,代表祂為了我們的緣故,祂來到這個世界,要把救恩給我們。所以這個撥餅,這個生餐,紀念祖,不是等到一年才紀念一次,應該是經常紀念。
[00:41:59.000 --> 00:42:26.000]  那麼在一起我們紀念的話,最好的形式就是在撥餅紀念祖的時候,這樣的話我們就可以像一個一起來紀念祖,看見這個餅就知道,祖來到這個世界是為了我的罪,而且也是為了我們眾人的罪,而死在輸家。
[00:42:26.000 --> 00:42:45.000]  那麼當我們拿起這個杯,喝了葡萄汁的時候,我們就知道這是代表祖的血為我們流出來,所以又紀念祂的生,又紀念祂的死,祂為我們立了新約。
[00:42:45.000 --> 00:43:05.000]  所以我們跟神的關係,跟主耶穌的關係,就是在一個新的關係裡頭。我們是祂的百姓,神是我們的神。所以這個是一個紀念,一個很好的方式。
[00:43:05.000 --> 00:43:23.000]  所以我們不要把這個撥餅變成一個儀式,不要把生餐變成一個儀式,我們來就是這麼樣重複地這麼做,每個星期做一次,或者每個月做一次,慢慢地變成形式。
[00:43:23.000 --> 00:43:50.000]  其實我們每一次來到這個主的餅杯面前,桌子面前,我們都是來紀念主為我們生。祂生是為了要去擔當我們的罪,祂的死就是要我們的罪得到救贖,這個是非常好的一個紀念的方式。
[00:43:50.000 --> 00:44:08.000]  撥餅,所以有人在撥餅俱圍禱告說,我們感謝主,祢的身體為我們破碎,為我們撥開,不是的,不是祂的身體破碎了。
[00:44:08.000 --> 00:44:25.000]  撥開的意思就是說,一個餅,我們眾人都是一個餅,但是每個人都要領受什麼呢?就是撥開,就是為了要分給每一個人,不是把主耶穌的身體破碎了,分給每一個人。
[00:44:25.000 --> 00:44:39.000]  就紀念主耶穌的身體是屬於我們的,那每個人的領受呢?那就是每個人得的一部分,每個人得的都是主耶穌的身體。
[00:44:39.000 --> 00:44:57.000]  在英文聖經裡頭講到主耶穌說,這是我的身體為你們捨的,捨的意思就是given,給的,這身體是我給你們的,給的,所以主耶穌給我們身體。
[00:44:57.000 --> 00:45:13.000]  我們吃這個餅的時候,我們紀念耶穌基督為我們生,祂來拯救我們,不是把基督的身體破碎的一小塊一小塊,不是。
[00:45:13.000 --> 00:45:32.000]  因為當耶穌在石架上的時候,因為必須在安息了以前埋葬,必須把祂的身體從石架上取下來,跟耶穌同兵的還有兩個犯人。
[00:45:32.000 --> 00:45:46.000]  誰要把他們取下來呢?就執行的人就要去看看他們有沒有死,沒有死的話就要把他的腿給打斷,把他的骨頭打斷。
[00:45:46.000 --> 00:45:53.000]  結果一看的話,耶穌已經死了,所以就沒有打斷,沒有打他的腳。
[00:45:53.000 --> 00:46:00.000]  其他兩個犯人呢?他還有氣,還沒有死,所以就把他的腿給打斷了。
[00:46:00.000 --> 00:46:13.000]  所以耶穌就是,祂整個身體都是一個完整的身體,祂的骨頭一根都沒有折斷,而且是聖經裡頭在詩篇已經預言過的。
[00:46:13.000 --> 00:46:27.000]  主耶穌的死,雖然被槍刺傷,雖然頭上帶了經濟冠冕,有釘痕,有血流出來,但祂是完整的身體,祂把祂自己完整的給了我們。
[00:46:27.000 --> 00:46:32.000]  祂不是說把祂破碎了,祂的骨頭一根都沒有折斷。
