
[00:00:00.000 --> 00:00:06.280]  上次我們講了使徒行傳的第3章第4章
[00:02:22.280 --> 00:02:27.200]  每一個基督徒我們都應該越來越像耶穌基督
[00:02:27.200 --> 00:02:29.520]  但是這個過程是很慢的
[00:02:29.520 --> 00:02:31.320]  不是那麼容易做到
[00:02:31.320 --> 00:02:33.160]  我不是說這些
[00:02:33.160 --> 00:02:35.960]  我是說扮演另一個角色
[00:02:35.960 --> 00:02:39.320]  就是扮演到自己好像很屬靈一樣
[00:02:39.320 --> 00:02:44.080]  這個就是阿拿尼亞薩德拉他們的問題
[00:02:44.080 --> 00:02:46.600]  他們變賣了自己的家財
[00:02:46.600 --> 00:02:48.400]  但是拿起一部分
[00:02:48.400 --> 00:02:54.640]  然後就說把所有的財產已經拿出來給教會
[00:02:54.640 --> 00:02:57.160]  有人會覺得很驚訝
[00:02:57.160 --> 00:03:01.160]  為什麼神會處罰阿拿尼亞薩德拉
[00:03:01.160 --> 00:03:04.240]  甚至將他們當場擊殺
[00:03:04.240 --> 00:03:06.280]  有人覺得
[00:03:06.280 --> 00:03:07.680]  他們捐錢而已
[00:03:07.680 --> 00:03:09.880]  雖然沒有全部捐出來
[00:03:09.880 --> 00:03:12.160]  但是也捐了很多
[00:03:12.160 --> 00:03:14.360]  為什麼要擊殺他們
[00:03:14.360 --> 00:03:17.400]  其實這裏我們看到的問題是什麼
[00:03:17.400 --> 00:03:21.000]  他們與其應該是被聖靈來充滿
[00:03:21.000 --> 00:03:23.400]  就好像其他的使徒一樣
[00:03:23.400 --> 00:03:27.440]  但是他們是被撒旦充滿了他們的心
[00:03:27.440 --> 00:03:30.720]  在《使徒行傳》的五章三節告訴我們
[00:03:30.720 --> 00:03:34.120]  撒旦是充滿了他們的心
[00:03:34.120 --> 00:03:39.560]  你說撒旦可以充滿基督徒的心嗎
[00:03:39.560 --> 00:03:44.200]  基督徒是不能夠被鬼上身的
[00:03:44.200 --> 00:03:45.200]  為什麼
[00:03:45.200 --> 00:03:47.760]  因為當鬼魔來敲門的時候
[00:03:47.760 --> 00:03:49.840]  是誰來應援
[00:03:49.840 --> 00:03:52.040]  是聖靈來應援
[00:03:52.040 --> 00:03:53.600]  一個真正的基督徒
[00:03:53.600 --> 00:03:55.080]  我們身上是有聖靈
[00:03:55.080 --> 00:03:59.200]  所以基督徒不可能是被鬼來上身
[00:03:59.200 --> 00:04:03.800]  但是絕對基督徒能夠被撒旦影響
[00:04:03.800 --> 00:04:06.720]  所以在《樹義不所書》的第六章
[00:04:06.720 --> 00:04:10.760]  保羅叫我們要穿上全套的軍裝
[00:04:10.760 --> 00:04:14.480]  來抵擋撒旦的攻擊
[00:04:14.480 --> 00:04:16.840]  神對阿拿尼亞的審判
[00:04:16.840 --> 00:04:19.520]  也是對撒旦的審判
[00:04:19.520 --> 00:04:21.480]  神要讓人知道
[00:04:21.480 --> 00:04:24.080]  他絕對不會在教會裏面
[00:04:24.080 --> 00:04:27.280]  容忍任何有鬼詐的事
[00:04:27.280 --> 00:04:31.000]  尤其是在教會的開始
[00:04:31.000 --> 00:04:35.080]  我最近才跟大家說過
[00:04:35.080 --> 00:04:36.960]  每當在聖經裏面
[00:04:36.960 --> 00:04:39.880]  有一個新的時代出現的時候
[00:04:39.880 --> 00:04:42.760]  通常是有兩件事會發生
[00:04:42.760 --> 00:04:46.360]  第一件事就是充滿神蹟歧視
[00:04:46.360 --> 00:04:49.440]  神要告訴人這些領袖
[00:04:49.440 --> 00:04:52.120]  帶領人進入這些新時代
[00:04:52.120 --> 00:04:53.800]  是從神而來
[00:04:53.800 --> 00:04:57.160]  他們是充滿神蹟歧視的能力
[00:04:57.160 --> 00:05:00.760]  第二件事就是會很嚴厲
[00:05:00.760 --> 00:05:04.000]  這個新的時代會很嚴厲
[00:05:04.000 --> 00:05:05.880]  我舉四個例子
[00:05:05.880 --> 00:05:09.880]  第一個就是剛剛開始建立了會幕
[00:05:09.880 --> 00:05:12.320]  人是有敬拜神的地方
[00:05:12.320 --> 00:05:14.320]  神說你們的敬拜要小心
[00:05:14.320 --> 00:05:16.280]  你們興萬不得
[00:05:16.280 --> 00:05:17.640]  亞倫的兩個兒子
[00:05:17.640 --> 00:05:19.440]  拿達和阿比乎
[00:05:19.440 --> 00:05:24.320]  他們是照自己的意思獻上帆火
[00:05:24.320 --> 00:05:26.560]  是神所沒有叫他們做的
[00:05:26.560 --> 00:05:30.480]  結果立刻就有火將他們兩個吞滅
[00:05:30.480 --> 00:05:32.880]  兩個人當場被毀滅
[00:05:32.880 --> 00:05:35.520]  你還沒記的第十章
[00:05:35.520 --> 00:05:37.240]  第二件事
[00:05:37.240 --> 00:05:40.680]  就是我們剛剛說完的約書亞記
[00:05:40.680 --> 00:05:44.160]  以色列人剛剛進入加南地
[00:05:44.160 --> 00:05:47.720]  阿肝就拿了當滅之物
[00:05:47.720 --> 00:05:51.240]  其實打仗的戰利品
[00:05:51.240 --> 00:05:55.160]  以色列人的士兵是可以隨意拿的
[00:05:55.160 --> 00:05:58.880]  但是第一場仗是初熟果子
[00:05:58.880 --> 00:06:00.240]  是投身的
[00:06:00.240 --> 00:06:01.840]  是屬於神的
[00:06:01.840 --> 00:06:05.640]  所以當滅之物要燒給神
[00:06:05.640 --> 00:06:07.440]  奉獻給神
[00:06:07.440 --> 00:06:10.240]  阿肝和他的家人就擅自拿了
[00:06:10.240 --> 00:06:14.400]  結果他和他的家人都招來殺身之禍
[00:06:14.400 --> 00:06:16.920]  約書亞記的第七章
[00:06:16.920 --> 00:06:18.720]  還有第三樣
[00:06:18.720 --> 00:06:23.640]  大衛是成為了以色列人的王之後
[00:06:23.640 --> 00:06:26.480]  為自己來建功殿
[00:06:26.480 --> 00:06:29.680]  他想起一個藥櫃還在外方人的地方
[00:06:29.680 --> 00:06:33.160]  就差派人去迎接藥櫃
[00:06:33.160 --> 00:06:36.000]  菲利士人劫持了藥櫃之後
[00:06:36.000 --> 00:06:39.720]  把藥櫃放在牛車的上高
[00:06:39.720 --> 00:06:43.520]  所以以色列人是用牛車運送藥櫃回來
[00:06:43.520 --> 00:06:46.520]  在半路牛被絆倒
[00:06:46.520 --> 00:06:49.000]  藥櫃差點掉在地上
[00:06:49.000 --> 00:06:52.440]  烏煞這個人伸手來扶藥櫃
[00:06:52.440 --> 00:06:53.560]  結果是怎樣?
[00:06:53.560 --> 00:06:55.680]  招來殺身之禍
[00:06:55.680 --> 00:06:58.880]  因為他不是處理聖物的祭司
[00:06:58.880 --> 00:07:01.760]  他是沒有權來接觸聖物
[00:07:01.760 --> 00:07:04.120]  你說神為什麼這麼嚴厲?
[00:07:04.120 --> 00:07:06.400]  一個新的時代的開始
[00:07:06.400 --> 00:07:10.120]  神是非常之嚴厲 輕慢不得
[00:07:10.120 --> 00:07:11.240]  現在
[00:07:11.240 --> 00:07:14.160]  今天就是阿拿尼亞撒菲拉
[00:07:14.160 --> 00:07:17.080]  教會剛剛開始的時候
[00:07:17.080 --> 00:07:20.200]  他們的奉獻神說你們要很小心
[00:07:20.200 --> 00:07:22.720]  不要輕慢
[00:07:22.720 --> 00:07:26.000]  所以我們看到前面的例子是什麼?
[00:07:26.000 --> 00:07:29.400]  藥櫃是代表神的座位
[00:07:29.400 --> 00:07:35.000]  還有獻祭奉獻屬於神的東西
[00:07:35.000 --> 00:07:37.440]  在這些事上我們都要很小心
[00:07:37.440 --> 00:07:41.080]  我們所相信的神是輕慢不得
[00:07:41.080 --> 00:07:44.600]  在哥倫多前書的十章十一至十二節
[00:07:44.600 --> 00:07:47.040]  他們所遭遇這些事
[00:07:47.040 --> 00:07:49.200]  都要作為鑒戒
[00:07:49.200 --> 00:07:51.040]  並且寫在經上
[00:07:51.040 --> 00:07:54.040]  正是警戒我們者末世的人
[00:07:54.040 --> 00:07:56.760]  所以自己以為站得穩的
[00:07:56.760 --> 00:08:00.240]  需要謹慎免得跌倒
[00:08:00.240 --> 00:08:01.560]  有沒有看到?
[00:08:01.560 --> 00:08:05.080]  神是特別的嚴厲 為什麼這麼嚴厲?
[00:08:05.080 --> 00:08:11.640]  是要給末世的人作為警戒、鑒戒
[00:08:11.640 --> 00:08:13.920]  神是要設一個例子
[00:08:13.920 --> 00:08:17.000]  叫我們都要小心
[00:08:17.000 --> 00:08:20.960]  我們很容易就會罵阿拿尼亞撒菲拉
[00:08:20.960 --> 00:08:24.400]  這麼不誠實 這麼假冒為善
[00:08:24.400 --> 00:08:27.920]  但很多時候我們都應該監察一下自己
[00:08:27.920 --> 00:08:31.360]  我們是不是言行一致在神的面前?
[00:08:31.360 --> 00:08:33.840]  我們在人面前的禱告
[00:08:33.840 --> 00:08:37.240]  是不是真的代表我們內心的想法?
[00:08:37.240 --> 00:08:39.680]  我們在神面前歌頌神
[00:08:39.680 --> 00:08:41.720]  是不是真的讚美神?
[00:08:41.720 --> 00:08:45.400]  還是我們在樹上圓繞著自己的歌聲?
[00:08:45.400 --> 00:08:49.560]  我們很多時候都需要自己來監察
[00:08:49.560 --> 00:08:52.520]  耶穌基督在馬太福音的十五章第八節
[00:08:52.520 --> 00:08:58.280]  他說:「百姓用嘴唇尊敬我,心卻遠離我」
[00:08:58.280 --> 00:09:00.720]  經過這件事之後
[00:09:00.720 --> 00:09:03.280]  在《樹市圖行傳》的五章十一節
[00:09:03.280 --> 00:09:08.480]  全教會和聽見者士的人都甚懼怕
[00:09:08.480 --> 00:09:12.000]  由五巡節開始聖靈降臨
[00:09:12.000 --> 00:09:14.640]  不住有人來信主
[00:09:14.640 --> 00:09:16.600]  每個人都看到神的大臨
[00:09:16.600 --> 00:09:18.680]  每個人都感恩
[00:09:18.680 --> 00:09:21.000]  到了第五章
[00:09:21.000 --> 00:09:22.640]  那些人開始怎樣?
[00:09:22.640 --> 00:09:26.320]  開始敬畏神 開始懼怕
[00:09:26.320 --> 00:09:30.080]  就是因為阿拿尼亞撒菲拉這件事
[00:09:30.080 --> 00:09:33.680]  基督徒很需要有一個平衡的生命
[00:09:33.680 --> 00:09:35.720]  是一方面我們敬愛神
[00:09:35.720 --> 00:09:37.600]  我們感謝神
[00:09:37.600 --> 00:09:40.760]  但是另一方面我們都需要敬畏神
[00:09:40.760 --> 00:09:44.000]  甚至是懼怕
[00:09:44.000 --> 00:09:49.080]  在希伯來書的十二章二十八至二十九節
[00:09:49.080 --> 00:09:52.600]  說:「所以我們既得了不能震動的國
[00:09:52.600 --> 00:09:56.520]  就當感恩,照神所喜悅的
[00:09:56.520 --> 00:09:59.560]  用虔誠敬畏的心事奉神
[00:09:59.560 --> 00:10:03.120]  因為我們的神乃是烈火」
[00:10:03.120 --> 00:10:05.320]  有沒有看到我們需要有一個平衡的心
[00:10:05.320 --> 00:10:06.640]  我們一方面是感恩
[00:10:06.640 --> 00:10:08.320]  一方面是愛神
[00:10:08.320 --> 00:10:12.480]  另一方面都要敬畏神來侍奉祂
[00:10:12.480 --> 00:10:15.200]  因為我們所侍奉的神是甚麼?
[00:10:15.200 --> 00:10:19.040]  是烈火
[00:10:19.040 --> 00:10:22.400]  《使徒行傳》的五章十二節
[00:10:22.400 --> 00:10:26.040]  說:「主藉使徒的手
[00:10:26.040 --> 00:10:28.960]  在民間行了許多神職
[00:10:28.960 --> 00:10:30.040]  歧視
[00:10:30.040 --> 00:10:31.760]  彼得和使徒發現
[00:10:31.760 --> 00:10:33.160]  他們所面對的
[00:10:33.160 --> 00:10:35.640]  正是耶穌基督所面對
[00:10:35.640 --> 00:10:37.120]  各方各面的人
[00:10:37.120 --> 00:10:39.280]  四方八面都是將病人
[00:10:39.280 --> 00:10:40.800]  帶到他們的面前
[00:10:40.800 --> 00:10:43.320]  讓他們醫治」
[00:10:43.320 --> 00:10:45.440]  《使徒行傳》的五章十五節說
[00:10:45.440 --> 00:10:48.520]  「甚至有人將病人抬到街上
[00:10:48.520 --> 00:10:51.720]  放在床上或浴紙上」
[00:10:51.720 --> 00:10:55.480]  將病人擺到街上做甚麼?
[00:10:55.480 --> 00:10:58.200]  原來他們甚至相信
[00:10:58.200 --> 00:10:59.760]  若彼得走過
[00:10:59.760 --> 00:11:03.960]  他的影若照在任何病人的身上
[00:11:03.960 --> 00:11:06.960]  這些病人都會康復
[00:11:06.960 --> 00:11:09.400]  甚至有這樣的迷信
[00:11:09.400 --> 00:11:10.640]  在五巡節之後
[00:11:10.640 --> 00:11:12.960]  因為聖靈是給使徒
[00:11:12.960 --> 00:11:15.080]  有力量來作見證
[00:11:15.080 --> 00:11:16.800]  來分享福音
[00:11:16.800 --> 00:11:18.680]  耶穌基督復活的信息
[00:11:18.680 --> 00:11:22.280]  很快就傳遍整個耶路撒冷城
[00:11:22.280 --> 00:11:25.960]  神職歧視隨伴著神的話語
[00:11:25.960 --> 00:11:27.520]  彰顯出來
[00:11:27.520 --> 00:11:29.280]  沒有人能否認
[00:11:29.280 --> 00:11:31.280]  耶穌基督已經復活
[00:11:31.280 --> 00:11:36.760]  而且繼續透過門徒的侍功來進行
[00:11:36.760 --> 00:11:38.760]  我們今天會看到
[00:11:38.760 --> 00:11:43.920]  有四種當時的人對福音的回應
[00:11:43.920 --> 00:11:47.440]  其實第五章的大綱可以說
[00:11:47.440 --> 00:11:49.120]  有四個部份
[00:11:49.120 --> 00:11:52.600]  就是人怎樣對回應
[00:11:52.600 --> 00:11:55.040]  聽見福音
[00:11:55.040 --> 00:11:58.720]  剛才我們說撒旦攻擊教會
[00:11:58.720 --> 00:11:59.680]  是怎樣說
[00:11:59.680 --> 00:12:01.800]  梅花間竹
[00:12:01.800 --> 00:12:03.320]  在第五章
[00:12:03.320 --> 00:12:05.320]  人們的回應福音
[00:12:05.320 --> 00:12:07.520]  都是梅花間竹
[00:12:07.520 --> 00:12:08.360]  很有趣
[00:12:08.360 --> 00:12:11.160]  有人攻擊真理
[00:12:11.160 --> 00:12:13.840]  有人能夠辨別真理
[00:12:13.840 --> 00:12:15.920]  好像使徒一樣
[00:12:15.920 --> 00:12:18.360]  有人逃避真理
[00:12:18.360 --> 00:12:21.400]  像加瑪烈這個法理賽人
[00:12:21.400 --> 00:12:23.440]  也有人聽了之後
[00:12:23.440 --> 00:12:26.840]  自己立刻去宣講真理
[00:12:26.840 --> 00:12:30.400]  跟現在的人聽見福音一模一樣
[00:12:30.400 --> 00:12:32.400]  你去跟別人傳福音
[00:12:32.400 --> 00:12:34.720]  現在可能有很多人很反感
[00:12:34.720 --> 00:12:36.960]  會立刻攻擊你
[00:12:36.960 --> 00:12:38.720]  但也有人會辨別到
[00:12:38.720 --> 00:12:41.520]  這真是神的話語
[00:12:41.520 --> 00:12:45.000]  也有人無寧兩可
[00:12:45.000 --> 00:12:46.680]  逃避現實
[00:12:46.680 --> 00:12:48.280]  他又不說你說得對
[00:12:48.280 --> 00:12:49.640]  又不說你說得錯
[00:12:49.640 --> 00:12:53.280]  就一直不在乎
[00:12:53.280 --> 00:12:55.320]  也有人好像教會
[00:12:55.320 --> 00:12:57.360]  他們會宣講真理
[00:12:57.360 --> 00:13:01.440]  立刻自己也會傳福音
[00:13:01.440 --> 00:13:03.000]  我們先看看
[00:13:03.000 --> 00:13:04.960]  攻擊真理的部分
[00:13:04.960 --> 00:13:06.680]  就是公會
[00:13:06.680 --> 00:13:09.960]  在《使徒行傳》的五章十七節
[00:13:09.960 --> 00:13:12.720]  說大祭司和他一切的同仁
[00:13:12.720 --> 00:13:16.320]  就是撒旦該教門的人
[00:13:16.320 --> 00:13:20.120]  都起來滿心忌恨
[00:13:20.120 --> 00:13:24.360]  真是令人很難能夠想像
[00:13:24.360 --> 00:13:27.680]  你看見有人被依治
[00:13:27.680 --> 00:13:29.200]  被鬼上身的
[00:13:29.200 --> 00:13:31.960]  是能夠得到釋放
[00:13:31.960 --> 00:13:33.600]  你應該很開心
[00:13:33.600 --> 00:13:38.480]  你看看上次跟大家說的那個黑衣
[00:13:38.480 --> 00:13:39.600]  他是一個「鋸腿」
[00:13:39.600 --> 00:13:41.040]  生來就是「鋸腿」的人
[00:13:41.040 --> 00:13:42.640]  從來不懂得走路
[00:13:42.640 --> 00:13:44.800]  現在懂得走路
[00:13:44.800 --> 00:13:45.800]  被依治了
[00:13:45.800 --> 00:13:48.520]  你應該為他覺得開心
[00:13:48.520 --> 00:13:52.120]  但是這群猶太人的領袖
[00:13:52.120 --> 00:13:54.200]  滿心的忌恨
[00:13:54.200 --> 00:13:56.720]  他們很希望在自己的侍宮
[00:13:56.720 --> 00:13:59.360]  能夠也有這些神蹟歧視
[00:13:59.360 --> 00:14:00.920]  但是當這些神蹟歧視
[00:14:00.920 --> 00:14:02.520]  發生在別人身上
[00:14:02.520 --> 00:14:04.640]  在教會、在使徒身上
[00:14:04.640 --> 00:14:06.640]  他們就妒忌
[00:14:06.640 --> 00:14:08.520]  在《使徒行傳》的五章十七節
[00:14:08.520 --> 00:14:11.320]  說他們就下手拿著使徒
[00:14:11.320 --> 00:14:14.080]  收在外監
[00:14:14.080 --> 00:14:16.920]  這個正是耶穌基督在世的時候
[00:14:16.920 --> 00:14:19.000]  他是警告門徒
[00:14:19.000 --> 00:14:20.240]  他跟門徒說
[00:14:20.240 --> 00:14:22.800]  如果他們逼迫我
[00:14:22.800 --> 00:14:25.160]  他們一樣會逼迫你們
[00:14:25.160 --> 00:14:27.800]  約翰福音的十五章二十節
[00:14:27.800 --> 00:14:31.360]  耶穌也說他們會趕你出會堂
[00:14:31.360 --> 00:14:33.240]  並且事後將到
[00:14:33.240 --> 00:14:34.680]  凡殺你們的
[00:14:34.680 --> 00:14:37.200]  就以為是侍奉神
[00:14:37.200 --> 00:14:39.280]  這群猶太人的領袖
[00:14:39.280 --> 00:14:41.120]  會打響招牌看
[00:14:41.120 --> 00:14:44.160]  替天行道、替神行道
[00:14:44.160 --> 00:14:47.400]  來迫迫這群門徒、使徒
[00:14:47.400 --> 00:14:52.320]  他們還以為是自己在侍奉神
[00:14:52.320 --> 00:14:54.920]  剛才我說的第五章
[00:14:54.920 --> 00:14:57.480]  是充滿了對比
[00:14:57.480 --> 00:15:00.440]  猶太人領袖舊傳統
[00:15:00.440 --> 00:15:04.080]  和使徒所傳的真理
[00:15:04.080 --> 00:15:06.080]  成了很強的對比
[00:15:06.080 --> 00:15:08.480]  成了很強的衝突
[00:15:08.480 --> 00:15:10.880]  這個正是耶穌基督在世的時候
[00:15:10.880 --> 00:15:12.360]  也有說
[00:15:12.360 --> 00:15:14.640]  耶穌基督所傳的是什麼?
[00:15:14.640 --> 00:15:17.000]  活生生的真理
[00:15:17.000 --> 00:15:18.960]  法利塞人所傳的
[00:15:18.960 --> 00:15:21.720]  死故的傳統
[00:15:21.720 --> 00:15:23.160]  耶穌基督就說
[00:15:23.160 --> 00:15:25.160]  在馬太福音的第九章
[00:15:25.160 --> 00:15:29.320]  他說新的酒不能放在舊的酒袋裡
[00:15:29.320 --> 00:15:31.560]  因為新的酒仍然會發酵
[00:15:31.560 --> 00:15:35.480]  仍然會發出一些氣出來
[00:15:35.480 --> 00:15:37.920]  如果放在舊的酒袋裡
[00:15:37.920 --> 00:15:40.400]  已經是硬了、舊了
[00:15:40.400 --> 00:15:42.960]  那會如何?會被氣得爆發
[00:15:42.960 --> 00:15:45.760]  所以新的酒不能放在舊的酒袋裡
[00:15:45.760 --> 00:15:48.240]  馬太福音的第九章
[00:15:48.240 --> 00:15:52.520]  一個在十六世紀為主殉道的英國主教
[00:15:52.520 --> 00:15:54.480]  叫做Hugh Latimer
[00:15:54.480 --> 00:15:55.880]  他曾經說過
[00:15:55.880 --> 00:15:58.840]  當你看到有人被逼迫
[00:15:58.840 --> 00:16:02.560]  往往真理就在那個人的身上
[00:16:02.560 --> 00:16:03.960]  當有人被逼迫
[00:16:03.960 --> 00:16:07.360]  真理往往就在這個人的身上
[00:16:07.360 --> 00:16:11.640]  我們看到工會是怎樣來回應福音
[00:16:11.640 --> 00:16:13.760]  怎樣回應真理
[00:16:13.760 --> 00:16:17.720]  他們是去攻擊真理
[00:16:17.720 --> 00:16:19.960]  他們是來逼迫使徒
[00:16:19.960 --> 00:16:24.680]  這個就是他們的回應
[00:16:24.680 --> 00:16:30.000]  撒島該人其實他們是工會主要的成員
[00:16:30.000 --> 00:16:34.600]  他們覺得他們領袖的地位是被使徒來威脅
[00:16:34.600 --> 00:16:37.640]  其實撒島該人是不相信復活的
[00:16:37.640 --> 00:16:41.560]  使徒行傳的二十三章八節告訴我們
[00:16:41.560 --> 00:16:45.240]  所以使徒所傳的是什麼訊息?
[00:16:45.240 --> 00:16:47.320]  耶穌基督已經復活
[00:16:47.320 --> 00:16:52.640]  而且藉著使徒的手繼續在那裡行神蹟歧視
[00:16:52.640 --> 00:16:54.200]  他們不相信復活
[00:16:54.200 --> 00:16:58.360]  就怎樣?就將使徒收監
[00:16:58.360 --> 00:17:01.920]  但是神很快就將使徒救出來
[00:17:01.920 --> 00:17:08.200]  而且藉著他的使者,藉著天使來救使徒
[00:17:08.200 --> 00:17:12.560]  撒島該人不單止不相信復活
[00:17:12.560 --> 00:17:16.000]  他們也不相信有天使這回事
[00:17:16.000 --> 00:17:20.120]  所以你有沒有看到神真的很幽默
[00:17:20.120 --> 00:17:22.600]  你們不相信復活嗎?
[00:17:22.600 --> 00:17:24.600]  我現在就讓你們看到
[00:17:24.600 --> 00:17:26.840]  使徒就是靠著耶穌基督
[00:17:26.840 --> 00:17:30.480]  復活的耶穌基督繼續在那裡行神蹟歧視
[00:17:30.480 --> 00:17:32.280]  你們不相信天使嗎?
[00:17:32.280 --> 00:17:36.480]  我馬上派天使來救使徒出監獄
[00:17:36.480 --> 00:17:38.880]  真是有趣
[00:17:38.880 --> 00:17:43.320]  這些猶太人的領袖越是禁止他們傳福音
[00:17:43.320 --> 00:17:47.280]  結果就見到越多的神蹟歧視
[00:17:47.280 --> 00:17:49.720]  天使和使徒說
[00:17:49.720 --> 00:17:52.520]  在《述使徒行傳》的五章十八節
[00:17:52.520 --> 00:18:00.280]  「你們去站在殿裡,把這生命的道都講給白聖聽」
[00:18:00.280 --> 00:18:03.240]  這裡又有個對比
[00:18:03.240 --> 00:18:07.200]  使徒和工會的對比
[00:18:07.200 --> 00:18:09.920]  工會的人是怎樣?
[00:18:09.920 --> 00:18:11.400]  是很有教育
[00:18:11.400 --> 00:18:15.080]  他們是被政府差派任命
[00:18:15.080 --> 00:18:20.800]  但是他們變得無能為力對著這些使徒
[00:18:20.800 --> 00:18:24.280]  他們很希望保護自己的地位
[00:18:24.280 --> 00:18:26.760]  甚至是保護自己
[00:18:26.760 --> 00:18:29.760]  但是他們所守著的是什麼?
[00:18:29.760 --> 00:18:31.760]  是死的傳統
[00:18:31.760 --> 00:18:33.000]  使徒呢?
[00:18:33.000 --> 00:18:34.520]  剛剛相反
[00:18:34.520 --> 00:18:35.800]  沒有什麼教育
[00:18:35.800 --> 00:18:39.280]  普通人是漁夫、是稅吏
[00:18:39.280 --> 00:18:41.360]  但是在他們身上
[00:18:41.360 --> 00:18:44.720]  滿有神蹟歧視的能力
[00:18:44.720 --> 00:18:47.720]  剛才說工會想保護自己
[00:18:47.720 --> 00:18:48.880]  使徒呢?
[00:18:48.880 --> 00:18:50.400]  命都不要
[00:18:50.400 --> 00:18:51.960]  你叫他們不要傳福音
[00:18:51.960 --> 00:18:53.240]  你恐嚇他們
[00:18:53.240 --> 00:18:55.600]  你再傳我會殺死你
[00:18:55.600 --> 00:18:57.520]  他們繼續去傳
[00:18:57.520 --> 00:18:59.400]  他們所傳的又是什麼?
[00:18:59.400 --> 00:19:01.800]  是使人得生命的真理
[00:19:01.800 --> 00:19:03.880]  使人得生命的福音
[00:19:03.880 --> 00:19:07.520]  這個和工會所守著死的傳統
[00:19:07.520 --> 00:19:10.480]  又是一個很強烈的對比
[00:19:10.480 --> 00:19:12.960]  還有什麼強烈的對比?
[00:19:12.960 --> 00:19:17.240]  在這張書裡面有很多不同的情緒
[00:19:17.240 --> 00:19:20.080]  有些人是滿心忌恨
[00:19:20.080 --> 00:19:23.320]  就是我剛才所說的猶太人的領袖
[00:19:23.320 --> 00:19:26.480]  有些人心裡煩難
[00:19:26.480 --> 00:19:30.120]  就是大祭司和那些守衛
[00:19:30.120 --> 00:19:32.800]  也有人充滿懼怕
[00:19:32.800 --> 00:19:34.000]  當時的眾人
[00:19:34.000 --> 00:19:37.120]  很多人都充滿懼怕
[00:19:37.120 --> 00:19:40.080]  但是我們看到使徒怎麼樣?
[00:19:40.080 --> 00:19:42.040]  充滿歡樂
[00:19:42.040 --> 00:19:44.400]  為什麼他們這麼歡喜快樂?
[00:19:44.400 --> 00:19:46.880]  因為真理在他們那邊
[00:19:46.880 --> 00:19:49.920]  所以他們是這麼歡喜快樂
[00:19:49.920 --> 00:19:53.760]  他們抓使徒來到大祭司的面前
[00:19:53.760 --> 00:19:58.000]  大祭司就指控他們兩個很大的罪名
