
[00:00:00.000 --> 00:00:02.000]  頂尖門晚安
[00:05:21.000 --> 00:05:23.000]  其實當時羅馬帝國
[00:05:23.000 --> 00:05:25.000]  在那個年份是一個叫做
[00:05:25.000 --> 00:05:27.000]  尼祿的皇帝
[00:05:27.000 --> 00:05:29.000]  即是他做統治
[00:05:29.000 --> 00:05:31.000]  這個皇帝出了名是什麼呢
[00:05:31.000 --> 00:05:33.000]  就是迫害基督徒
[00:05:33.000 --> 00:05:35.000]  格殘忍那種
[00:05:35.000 --> 00:05:37.000]  所以呢 彼得前書
[00:05:37.000 --> 00:05:39.000]  如果你有看過的話
[00:05:39.000 --> 00:05:41.000]  有很多關於苦難
[00:05:41.000 --> 00:05:43.000]  受苦的字眼
[00:05:43.000 --> 00:05:45.000]  一些經文在裡面
[00:05:45.000 --> 00:05:47.000]  有人統計過
[00:05:47.000 --> 00:05:49.000]  在短短五章的
[00:05:49.000 --> 00:05:51.000]  彼得前書的經文
[00:05:51.000 --> 00:05:53.000]  其實一共出現了十八次之多
[00:05:53.000 --> 00:05:55.000]  所以呢 說的是
[00:05:55.000 --> 00:05:57.000]  彼得在一個這樣的環境
[00:05:57.000 --> 00:05:59.000]  一個很迫切的環境
[00:05:59.000 --> 00:06:01.000]  對於基督徒來說
[00:06:01.000 --> 00:06:03.000]  他寫信的就是為了安慰這幫信徒
[00:06:03.000 --> 00:06:05.000]  就算是一個很艱難的環境
[00:06:05.000 --> 00:06:07.000]  要忘記自己是
[00:06:07.000 --> 00:06:09.000]  上帝所揀選
[00:06:09.000 --> 00:06:11.000]  要在苦難裡面仍然會出盼望
[00:06:11.000 --> 00:06:13.000]  繼續去過一個聖潔的生活
[00:06:13.000 --> 00:06:15.000]  過一個基督徒的生活
[00:06:15.000 --> 00:06:17.000]  為什麼我會選擇這段經文呢
[00:06:17.000 --> 00:06:19.000]  是因為
[00:06:19.000 --> 00:06:21.000]  我想在人的苦難裡面
[00:06:21.000 --> 00:06:23.000]  即是當上星期大家有聽到
[00:06:23.000 --> 00:06:25.000]  監牧師也有說
[00:06:25.000 --> 00:06:27.000]  我們很容易有一些好翻來覆去的時候
[00:06:27.000 --> 00:06:29.000]  在我們軟弱的時候
[00:06:29.000 --> 00:06:31.000]  我們很容易
[00:06:31.000 --> 00:06:33.000]  就會不知道自己想怎樣
[00:06:33.000 --> 00:06:35.000]  而這些時間是怎樣的呢
[00:06:35.000 --> 00:06:37.000]  當這個世界有很多
[00:06:37.000 --> 00:06:39.000]  錯誤的事情 一些奇怪的
[00:06:39.000 --> 00:06:41.000]  信息
[00:06:41.000 --> 00:06:43.000]  去到我們耳朵的時候
[00:06:43.000 --> 00:06:45.000]  我們很容易都會信了
[00:06:45.000 --> 00:06:47.000]  又或者覺得事下無妨
[00:06:47.000 --> 00:06:49.000]  有什麼例子呢
[00:06:49.000 --> 00:06:51.000]  以大家陀B 臭B的經驗
[00:06:51.000 --> 00:06:53.000]  當我們未經歷過
[00:06:53.000 --> 00:06:55.000]  陀B或者臭B的時候
[00:06:55.000 --> 00:06:57.000]  在理論上
[00:06:57.000 --> 00:06:59.000]  我們應該對這方面的知識
[00:06:59.000 --> 00:07:01.000]  是比較貧乏的
[00:07:01.000 --> 00:07:03.000]  所以所有有關這些
[00:07:03.000 --> 00:07:05.000]  陀B 臭B的知識
[00:07:05.000 --> 00:07:07.000]  就會成為了我們生命的影響
[00:07:07.000 --> 00:07:09.000]  在當中究竟有多少
[00:07:09.000 --> 00:07:11.000]  是真是假 我們其實
[00:07:11.000 --> 00:07:13.000]  沒有什麼機會可以
[00:07:13.000 --> 00:07:15.000]  很肯定或者不太懂得分辨
[00:07:15.000 --> 00:07:17.000]  所以基本上一貫的
[00:07:17.000 --> 00:07:19.000]  父母的做法是什麼呢
[00:07:19.000 --> 00:07:21.000]  就是以買保險的原則
[00:07:21.000 --> 00:07:23.000]  就是做
[00:07:23.000 --> 00:07:25.000]  無壞的心態去看待
[00:07:25.000 --> 00:07:27.000]  結果是怎樣呢
[00:07:27.000 --> 00:07:29.000]  就是在我們的生命裡面
[00:07:29.000 --> 00:07:31.000]  有很多真真假假的講法
[00:07:31.000 --> 00:07:33.000]  又或者
[00:07:33.000 --> 00:07:35.000]  在一個過程裡面
[00:07:35.000 --> 00:07:37.000]  有很多要測試這些說話的
[00:07:37.000 --> 00:07:39.000]  真真假假的試驗
[00:07:39.000 --> 00:07:41.000]  在我們的裡面
[00:07:41.000 --> 00:07:43.000]  給的當時的狀況
[00:07:43.000 --> 00:07:45.000]  就是那些信徒
[00:07:45.000 --> 00:07:47.000]  都有一些類似的情況
[00:07:47.000 --> 00:07:49.000]  就是一個很困難的環境在裡面
[00:07:49.000 --> 00:07:51.000]  其實那裡 你想想
[00:07:51.000 --> 00:07:53.000]  當時的世界
[00:07:53.000 --> 00:07:55.000]  剛剛寫 主考六十幾年
[00:07:55.000 --> 00:07:57.000]  其實基督教是一件
[00:07:57.000 --> 00:07:59.000]  新的事 是一個新的宗教
[00:07:59.000 --> 00:08:01.000]  是一個新的
[00:08:01.000 --> 00:08:03.000]  叫做那個地區那個環境的裡面
[00:08:03.000 --> 00:08:05.000]  那變相是什麼呢
[00:08:05.000 --> 00:08:07.000]  就是周圍都有一些
[00:08:07.000 --> 00:08:09.000]  其他宗教的一些異教徒
[00:08:09.000 --> 00:08:11.000]  那些異教徒其實
[00:08:11.000 --> 00:08:13.000]  有很多不同的教導
[00:08:13.000 --> 00:08:15.000]  很多不同他們的傳統
[00:08:15.000 --> 00:08:17.000]  同樣地會進入這一班基督徒裡面
[00:08:17.000 --> 00:08:19.000]  以致
[00:08:19.000 --> 00:08:21.000]  他們同樣地就是
[00:08:21.000 --> 00:08:23.000]  很容易被這些說話去影響
[00:08:23.000 --> 00:08:25.000]  那特別
[00:08:25.000 --> 00:08:27.000]  很特別 我剛剛說
[00:08:27.000 --> 00:08:29.000]  在一些逼迫的情況
[00:08:29.000 --> 00:08:31.000]  他們如果沒有一些很實在的東西
[00:08:31.000 --> 00:08:33.000]  沒有一些很真實的教導的情況下
[00:08:33.000 --> 00:08:35.000]  其實可能你不知道基督教
[00:08:35.000 --> 00:08:37.000]  會變成另一個樣子
[00:08:37.000 --> 00:08:39.000]  所以彼得當時就是為了要
[00:08:39.000 --> 00:08:41.000]  令到這班信徒有一個
[00:08:41.000 --> 00:08:43.000]  確切的一些基礎
[00:08:43.000 --> 00:08:45.000]  讓他們可以在
[00:08:45.000 --> 00:08:47.000]  跟隨神的一條路裡面
[00:08:47.000 --> 00:08:49.000]  可以更加有一個鞏固的信心
[00:08:49.000 --> 00:08:51.000]  所以要寫一封信給他們
[00:08:51.000 --> 00:08:53.000]  而我選這段經文的原因
[00:08:53.000 --> 00:08:55.000]  是因為其實我留意到
[00:08:55.000 --> 00:08:57.000]  在今天的我們
[00:08:57.000 --> 00:08:59.000]  對於
[00:08:59.000 --> 00:09:01.000]  我們今天說要講財降這件事
[00:09:01.000 --> 00:09:03.000]  我們對於使用
[00:09:03.000 --> 00:09:05.000]  上帝賜予我們的能力
[00:09:05.000 --> 00:09:07.000]  財降的時候
[00:09:07.000 --> 00:09:09.000]  其實我們同樣有很多錯誤的觀念
[00:09:09.000 --> 00:09:11.000]  在我們的生命裡面
[00:09:11.000 --> 00:09:13.000]  所以今天我很想跟大家
[00:09:13.000 --> 00:09:15.000]  就是一起去反思一些的觀念
[00:09:15.000 --> 00:09:17.000]  那希望大家
[00:09:17.000 --> 00:09:19.000]  反思完之後
[00:09:19.000 --> 00:09:21.000]  可以 我們生命有改變
[00:09:21.000 --> 00:09:23.000]  能夠願意
[00:09:23.000 --> 00:09:25.000]  更加合宜或者更加
[00:09:25.000 --> 00:09:27.000]  放膽地去使用上帝賜予我們的
[00:09:27.000 --> 00:09:29.000]  這些
[00:09:29.000 --> 00:09:31.000]  好 先看第一點
[00:09:31.000 --> 00:09:35.000]  第一點就是第七節
[00:09:35.000 --> 00:09:37.000]  這裡說萬物的結局近了
[00:09:37.000 --> 00:09:39.000]  所以你們要謹慎
[00:09:39.000 --> 00:09:41.000]  自守 謹誠圖告
[00:09:41.000 --> 00:09:43.000]  面對著一個
[00:09:43.000 --> 00:09:45.000]  逼迫的環境 彼得跟那些門徒
[00:09:45.000 --> 00:09:47.000]  說萬物的結局近了
[00:09:47.000 --> 00:09:49.000]  這裡彼得的意思
[00:09:49.000 --> 00:09:51.000]  其實是說
[00:09:51.000 --> 00:09:53.000]  主在來的日子
[00:09:53.000 --> 00:09:55.000]  很快就回來
[00:09:55.000 --> 00:09:57.000]  所以他提醒的其實是
[00:09:57.000 --> 00:09:59.000]  提醒信徒要珍惜一些
[00:09:59.000 --> 00:10:01.000]  餘下的時間 做一些應該
[00:10:01.000 --> 00:10:03.000]  做的事
[00:10:03.000 --> 00:10:05.000]  而應該做的事就是
[00:10:05.000 --> 00:10:07.000]  之後那兩樣 就是謹慎自守
[00:10:07.000 --> 00:10:09.000]  和謹誠圖告
[00:10:09.000 --> 00:10:11.000]  這兩句呢 如果看原文的話
[00:10:11.000 --> 00:10:13.000]  都是用一個命令句式
[00:10:13.000 --> 00:10:15.000]  去表達的
[00:10:15.000 --> 00:10:17.000]  謹慎自守的希臘文的字根
[00:10:17.000 --> 00:10:19.000]  是出自智慧的一詞
[00:10:19.000 --> 00:10:21.000]  所以呢 這裡其實同樣
[00:10:21.000 --> 00:10:23.000]  有提醒這幫信徒
[00:10:23.000 --> 00:10:25.000]  要有智慧
[00:10:25.000 --> 00:10:27.000]  面對著一些艱難的環境
[00:10:27.000 --> 00:10:29.000]  信徒仍然需要
[00:10:29.000 --> 00:10:31.000]  是保持那個頭腦
[00:10:31.000 --> 00:10:33.000]  冷靜 他不要給那些
[00:10:33.000 --> 00:10:35.000]  艱難 給那些苦難
[00:10:35.000 --> 00:10:37.000]  去沖昏頭腦
[00:10:37.000 --> 00:10:39.000]  繼而對主失去
[00:10:39.000 --> 00:10:41.000]  失去了那個盼望
[00:10:41.000 --> 00:10:43.000]  至於謹慎圖告的
[00:10:43.000 --> 00:10:45.000]  這個命令 其實不是
[00:10:45.000 --> 00:10:47.000]  是彼得自己
[00:10:47.000 --> 00:10:49.000]  首創這個字眼出來
[00:10:49.000 --> 00:10:51.000]  如果大家有印象
[00:10:51.000 --> 00:10:53.000]  在馬太夫音的時候
[00:10:53.000 --> 00:10:55.000]  當耶穌在赫西瑪利園
[00:10:55.000 --> 00:10:57.000]  禱告的時候 彼得當時
[00:10:57.000 --> 00:10:59.000]  和另外兩位門徒
[00:10:59.000 --> 00:11:01.000]  在等候耶穌
[00:11:01.000 --> 00:11:03.000]  的過程裏面
[00:11:03.000 --> 00:11:05.000]  因為頂不住睏 所以就睡著了
[00:11:05.000 --> 00:11:07.000]  而當耶穌
[00:11:07.000 --> 00:11:09.000]  站起床回來的時候
[00:11:09.000 --> 00:11:11.000]  看見他們睡得那麼熟
[00:11:11.000 --> 00:11:13.000]  我都不知道其實是弄醒了他們
[00:11:13.000 --> 00:11:15.000]  還是直接罵他們
[00:11:15.000 --> 00:11:17.000]  可能應該先弄醒了他們
[00:11:17.000 --> 00:11:19.000]  耶穌這麼有愛
[00:11:19.000 --> 00:11:21.000]  不會一夜沒理由再罵他們
[00:11:21.000 --> 00:11:23.000]  總之就看見他們睡著了
[00:11:23.000 --> 00:11:25.000]  所以他就要教訓他們
[00:11:25.000 --> 00:11:27.000]  和他們說了什麼呢
[00:11:27.000 --> 00:11:29.000]  正正就是謹慎圖告
[00:11:29.000 --> 00:11:31.000]  而後面還有一句
[00:11:31.000 --> 00:11:33.000]  就是 免得入了迷惑
[00:11:33.000 --> 00:11:37.000]  而耶穌的這個教訓
[00:11:37.000 --> 00:11:39.000]  其實對彼得來說
[00:11:39.000 --> 00:11:41.000]  是很刻骨銘心的
[00:11:41.000 --> 00:11:43.000]  因為耶穌在過了不久的日子
[00:11:43.000 --> 00:11:45.000]  他就被出賣了
[00:11:45.000 --> 00:11:47.000]  而要釘十字架
[00:11:47.000 --> 00:11:49.000]  所以彼得在
[00:11:49.000 --> 00:11:51.000]  彼得前書 他重複地
[00:11:51.000 --> 00:11:53.000]  用回耶穌的這一句
[00:11:53.000 --> 00:11:55.000]  謹慎圖告
[00:11:55.000 --> 00:11:57.000]  他同樣有提醒這幫門徒
[00:11:57.000 --> 00:11:59.000]  這幫信徒
[00:11:59.000 --> 00:12:01.000]  不要容易地
[00:12:01.000 --> 00:12:03.000]  受到迷惑的意思
[00:12:03.000 --> 00:12:05.000]  所以剛剛第七節整句
[00:12:05.000 --> 00:12:07.000]  的經文 大概的意思就是
[00:12:07.000 --> 00:12:09.000]  彼得其實在呼籲信徒
[00:12:09.000 --> 00:12:11.000]  在一個等候主在來的日子期間
[00:12:11.000 --> 00:12:13.000]  雖然現在的狀況不好
[00:12:13.000 --> 00:12:15.000]  但是大家仍然
[00:12:15.000 --> 00:12:17.000]  需要保持的是
[00:12:17.000 --> 00:12:19.000]  那個頭腦的冷靜
[00:12:19.000 --> 00:12:21.000]  不要很輕易就受到
[00:12:21.000 --> 00:12:23.000]  世間種種的誘惑
[00:12:23.000 --> 00:12:25.000]  那些謊話
[00:12:25.000 --> 00:12:27.000]  去迷惑了
[00:12:27.000 --> 00:12:29.000]  繼而就選擇
[00:12:29.000 --> 00:12:31.000]  不再跟神
[00:12:31.000 --> 00:12:33.000]  失去了依靠神的心
[00:12:33.000 --> 00:12:35.000]  放棄繼續走主的路
[00:12:37.000 --> 00:12:39.000]  剛才看到這裡
[00:12:39.000 --> 00:12:41.000]  當我看這段經文
[00:12:41.000 --> 00:12:43.000]  其實最吸引我的
[00:12:43.000 --> 00:12:45.000]  並不是謹慎自守
[00:12:45.000 --> 00:12:47.000]  和謹慎圖告這兩個命令
[00:12:47.000 --> 00:12:49.000]  這兩個命令
[00:12:49.000 --> 00:12:51.000]  我想大家讀聖經的話
[00:12:51.000 --> 00:12:53.000]  其實不會很陌生
[00:12:53.000 --> 00:12:55.000]  因為聖經其實在不同的地方
[00:12:55.000 --> 00:12:57.000]  都有很多類近的教導
[00:12:57.000 --> 00:12:59.000]  或者一些提醒
[00:12:59.000 --> 00:13:01.000]  這一次去預備這段經文的時候
[00:13:01.000 --> 00:13:03.000]  其實最吸引我的反而是第一句
[00:13:03.000 --> 00:13:05.000]  就是萬物的結局都近了
[00:13:05.000 --> 00:13:07.000]  就像剛才所說
[00:13:07.000 --> 00:13:09.000]  這句意思其實是在說
[00:13:09.000 --> 00:13:11.000]  這個世界餘下的日子
[00:13:11.000 --> 00:13:13.000]  其實很有限
[00:13:13.000 --> 00:13:15.000]  所以我們要把握時間
[00:13:15.000 --> 00:13:17.000]  要做應該做的事
[00:13:17.000 --> 00:13:19.000]  令到我聯想到的就是
[00:13:19.000 --> 00:13:21.000]  今天的我們
[00:13:21.000 --> 00:13:23.000]  我們沒有好好地去運用
[00:13:23.000 --> 00:13:25.000]  或者沒有好好地發揮
[00:13:25.000 --> 00:13:27.000]  上帝賜給我們的能力
[00:13:27.000 --> 00:13:29.000]  才華
[00:13:29.000 --> 00:13:31.000]  第一個錯誤的觀念是什麼呢?
[00:13:31.000 --> 00:13:33.000]  就是我們
[00:13:33.000 --> 00:13:35.000]  我們整天都覺得自己
[00:13:35.000 --> 00:13:37.000]  有很多時間
[00:13:37.000 --> 00:13:39.000]  是的
[00:13:39.000 --> 00:13:41.000]  我會說其實
[00:13:41.000 --> 00:13:43.000]  大家的確仍然很年輕
[00:13:43.000 --> 00:13:45.000]  所以可能你會覺得
[00:13:45.000 --> 00:13:47.000]  你的生命有很多的事情
[00:13:47.000 --> 00:13:49.000]  仍然都叫做處於一個
[00:13:49.000 --> 00:13:51.000]  起步的階段
[00:13:51.000 --> 00:13:53.000]  你的工作,你的事業
[00:13:53.000 --> 00:13:55.000]  可能大家都出來工作幾年了
[00:13:55.000 --> 00:13:57.000]  慢慢地已經叫做
[00:13:57.000 --> 00:13:59.000]  站穩陣腳
[00:13:59.000 --> 00:14:01.000]  可以去搏一下
[00:14:01.000 --> 00:14:03.000]  一些更好的
[00:14:03.000 --> 00:14:05.000]  待遇
[00:14:05.000 --> 00:14:07.000]  你的婚姻
[00:14:07.000 --> 00:14:09.000]  可能剛剛開始不久
[00:14:09.000 --> 00:14:11.000]  你的小朋友可能
[00:14:11.000 --> 00:14:13.000]  剛剛出生不久
[00:14:13.000 --> 00:14:15.000]  大家的人生的那些轉變
[00:14:15.000 --> 00:14:17.000]  好像很多東西都是剛剛開始
[00:14:17.000 --> 00:14:19.000]  好像
[00:14:19.000 --> 00:14:21.000]  經常都看起來還有很多路
[00:14:21.000 --> 00:14:23.000]  要走,來日方長
[00:14:23.000 --> 00:14:25.000]  還有很多東西要搞
[00:14:25.000 --> 00:14:27.000]  所以變相是什麼呢?
[00:14:27.000 --> 00:14:29.000]  這些這麼多東西都已經
[00:14:29.000 --> 00:14:31.000]  馬上要處理,生孩子不能晚一點處理
[00:14:31.000 --> 00:14:33.000]  結婚不能再後一年
[00:14:33.000 --> 00:14:35.000]  處理,後一年可能見不成
[00:14:35.000 --> 00:14:37.000]  所以變相
[00:14:37.000 --> 00:14:39.000]  就是這樣,就是因為
[00:14:39.000 --> 00:14:41.000]  很多東西急於要現在處理的時候
[00:14:41.000 --> 00:14:43.000]  也同樣地
[00:14:43.000 --> 00:14:45.000]  有很多東西變得
[00:14:45.000 --> 00:14:47.000]  可以不用那麼急去做
[00:14:47.000 --> 00:14:49.000]  是什麼呢?
[00:14:49.000 --> 00:14:51.000]  例如
[00:14:51.000 --> 00:14:53.000]  和你的家人
