
[00:00:00.000 --> 00:00:03.000]  我們再一起祈禱,再一起讓夢主
[00:10:43.000 --> 00:10:45.000]  我上上告訴你們
[00:10:45.000 --> 00:10:47.000]  現在有流著淚說
[00:10:47.000 --> 00:10:49.000]  有許多人行事為人
[00:10:49.000 --> 00:10:51.000]  是基督十字架的仇敵
[00:10:51.000 --> 00:10:53.000]  他們的結局是滅亡
[00:10:53.000 --> 00:10:57.000]  他們的神是自己的禱福
[00:10:57.000 --> 00:11:00.000]  他們以自己的羞辱為榮耀
[00:11:00.000 --> 00:11:04.000]  所思想的都是地上的事情
[00:11:04.000 --> 00:11:07.000]  所思想的全部是地上的事情
[00:11:07.000 --> 00:11:10.000]  這些人雖然信了主
[00:11:10.000 --> 00:11:15.000]  但他們忘記了自己是天上的公民
[00:11:15.000 --> 00:11:17.000]  只想到自己在地上
[00:11:17.000 --> 00:11:19.000]  因此地上的事情
[00:11:19.000 --> 00:11:25.000]  終日是他們所深思所強調的事情
[00:11:25.000 --> 00:11:27.000]  我很記得一位弟兄
[00:11:27.000 --> 00:11:29.000]  在過去曾經跟我分享
[00:11:29.000 --> 00:11:31.000]  他說曾經人生有一段階段
[00:11:31.000 --> 00:11:33.000]  很幽暗的階段
[00:11:33.000 --> 00:11:34.000]  他說那段日子
[00:11:34.000 --> 00:11:37.000]  他曾經有一段時間失業
[00:11:37.000 --> 00:11:38.000]  沒有工作
[00:11:38.000 --> 00:11:39.000]  一段很長的時間
[00:11:39.000 --> 00:11:41.000]  那段時間很焦急
[00:11:41.000 --> 00:11:42.000]  一路祈禱
[00:11:42.000 --> 00:11:43.000]  一路祈禱
[00:11:43.000 --> 00:11:45.000]  又請頂智慧為他祈禱
[00:11:45.000 --> 00:11:47.000]  神真的聽他們禱告
[00:11:47.000 --> 00:11:49.000]  在很特別的情況下
[00:11:49.000 --> 00:11:51.000]  得到一份工作
[00:11:51.000 --> 00:11:53.000]  那份工作非常合適他
[00:11:53.000 --> 00:11:54.000]  當他有了工作之後
[00:11:54.000 --> 00:11:55.000]  他很感恩
[00:11:55.000 --> 00:11:58.000]  而且這位上師很賞識他
[00:11:58.000 --> 00:12:01.000]  很短的時間就不斷升職
[00:12:01.000 --> 00:12:03.000]  因此他工作很忙碌
[00:12:03.000 --> 00:12:06.000]  因此也賺了很多錢
[00:12:06.000 --> 00:12:08.000]  後來他發覺自己工作忙碌
[00:12:08.000 --> 00:12:10.000]  沒什麼時間再讀聖經
[00:12:10.000 --> 00:12:12.000]  也沒什麼時間回教會
[00:12:12.000 --> 00:12:16.000]  也跟神一路疏遠疏遠
[00:12:16.000 --> 00:12:19.000]  慢慢他發覺自己有很多應酬的活動
[00:12:19.000 --> 00:12:22.000]  慢慢開始發覺自己喝很多酒
[00:12:22.000 --> 00:12:24.000]  開始嫖
[00:12:24.000 --> 00:12:27.000]  開始喝
[00:12:27.000 --> 00:12:30.000]  突然他發覺自己好像變了另一個人
[00:12:30.000 --> 00:12:33.000]  因為他知道自己已經好像
[00:12:33.000 --> 00:12:36.000]  讓工作成為了他的神
[00:12:36.000 --> 00:12:38.000]  他就說現在我給我的工作
[00:12:38.000 --> 00:12:42.000]  當時我給我的工作成為了我的主宰
[00:12:42.000 --> 00:12:45.000]  將我整個人轉變過來
[00:12:45.000 --> 00:12:49.000]  他就說那段時間是我人生幽暗的日子
[00:12:49.000 --> 00:12:50.000]  當然我很感謝神
[00:12:50.000 --> 00:12:51.000]  當他說的時候
[00:12:51.000 --> 00:12:53.000]  他已經離開了那段日子
[00:12:53.000 --> 00:12:55.000]  但也體會到有些時候
[00:12:55.000 --> 00:12:58.000]  當他將整個心思放在世上
[00:12:58.000 --> 00:13:01.000]  他會有一些地上的滿足
[00:13:01.000 --> 00:13:04.000]  聖經剛才說以禱福為神
[00:13:04.000 --> 00:13:07.000]  是以滿足自己肉體的一些渴望
[00:13:07.000 --> 00:13:10.000]  為他最重要的追求
[00:13:10.000 --> 00:13:12.000]  因此禱福成為了他的神
[00:13:12.000 --> 00:13:14.000]  或者為弟兄所說的
[00:13:14.000 --> 00:13:16.000]  他的工作成為了他的神
[00:13:16.000 --> 00:13:20.000]  地上的事終日是他所思想的
[00:13:20.000 --> 00:13:22.000]  因此那個時候他發覺
[00:13:22.000 --> 00:13:24.000]  他遠離了上帝
[00:13:24.000 --> 00:13:28.000]  也更加不會在那個恩典的路上
[00:13:28.000 --> 00:13:31.000]  去尋求得著應許
[00:13:31.000 --> 00:13:33.000]  但保羅就說你們不要忘記
[00:13:33.000 --> 00:13:36.000]  你們其實不是世上的人
[00:13:36.000 --> 00:13:38.000]  你們是天上的公民
[00:13:38.000 --> 00:13:42.000]  大家看看二十節
[00:13:42.000 --> 00:13:45.000]  「但我們是天上的公民,切望救主
[00:13:45.000 --> 00:13:48.000]  就是主耶穌基督從天上降臨
[00:13:48.000 --> 00:13:51.000]  祂運用萬有歸服自己的大能
[00:13:51.000 --> 00:13:53.000]  要改變我們卑靜的身體
[00:13:53.000 --> 00:13:57.000]  和祂榮耀的身體相似」
[00:13:57.000 --> 00:14:02.000]  如果你有一次有機會坐一些郵輪
[00:14:02.000 --> 00:14:05.000]  郵輪裏面有很多美食
[00:14:05.000 --> 00:14:07.000]  很多很好的活動
[00:14:07.000 --> 00:14:09.000]  很多節目你去玩
[00:14:09.000 --> 00:14:13.000]  在郵輪上很開心
[00:14:13.000 --> 00:14:15.000]  然後你就想
[00:14:15.000 --> 00:14:20.000]  如果一輩子住在郵輪就好了
[00:14:20.000 --> 00:14:24.000]  可能你會有些片刻的想法是這樣
[00:14:24.000 --> 00:14:27.000]  但你想三層你不敢想
[00:14:27.000 --> 00:14:29.000]  如果一輩子坐在船上
[00:14:29.000 --> 00:14:33.000]  永遠都是吃這些美食
[00:14:33.000 --> 00:14:37.000]  你會是怎樣的感受?
[00:14:37.000 --> 00:14:39.000]  有些時候我們都會有一種危險
[00:14:39.000 --> 00:14:43.000]  去到一個情況覺得這個世界太美善
[00:14:43.000 --> 00:14:46.000]  當然我們會去感謝神給我們一切的恩惠
[00:14:46.000 --> 00:14:48.000]  但我們有些時候會忘記
[00:14:48.000 --> 00:14:53.000]  其實我們的身份不是郵輪的公民
[00:14:53.000 --> 00:14:56.000]  是天上的公民
[00:14:56.000 --> 00:14:57.000]  是天上的公民
[00:14:57.000 --> 00:15:00.000]  因此我們等候的是主耶穌降臨的時候
[00:15:00.000 --> 00:15:03.000]  祂給我們完全的賞賜
[00:15:03.000 --> 00:15:06.000]  給我們生命完全的恩惠
[00:15:06.000 --> 00:15:12.000]  而我們亦都向著這個目標進發
[00:15:12.000 --> 00:15:14.000]  你再看剛才保羅說
[00:15:14.000 --> 00:15:17.000]  「我竭力追求可以得著耶穌基督
[00:15:17.000 --> 00:15:18.000]  要我得著的」
[00:15:18.000 --> 00:15:23.000]  原來第十三節我們回到前面第十三節
[00:15:23.000 --> 00:15:26.000]  他就說我只有一件事情
[00:15:26.000 --> 00:15:28.000]  其他都不是我追求的事情
[00:15:28.000 --> 00:15:31.000]  我首要的 我優先追求的
[00:15:31.000 --> 00:15:33.000]  就是第十四節說
[00:15:33.000 --> 00:15:36.000]  向著一個目標竭力追求
[00:15:36.000 --> 00:15:38.000]  又再提到竭力
[00:15:38.000 --> 00:15:39.000]  但這次他說
[00:15:39.000 --> 00:15:42.000]  「我要得著神在基督耶穌裡
[00:15:42.000 --> 00:15:46.000]  照我往上去得的獎賞」
[00:15:46.000 --> 00:15:48.000]  剛才說耶穌基督要我得著的
[00:15:48.000 --> 00:15:50.000]  另一個角度去了解
[00:15:50.000 --> 00:15:55.000]  就是說是神特別呼召我們要得的獎賞
[00:15:55.000 --> 00:15:56.000]  祂愛我們
[00:15:56.000 --> 00:15:59.000]  很想將祂的恩惠傳授給我們
[00:15:59.000 --> 00:16:03.000]  所以呼喚我們去 去得到
[00:16:03.000 --> 00:16:05.000]  去得到
[00:16:05.000 --> 00:16:06.000]  說起呼召我想起一件事
[00:16:06.000 --> 00:16:08.000]  是好幾年之前
[00:16:08.000 --> 00:16:11.000]  我在建築神學院又參與一些侍奉的時候
[00:16:11.000 --> 00:16:15.000]  在當時聽到很多次一個故事
[00:16:15.000 --> 00:16:17.000]  一個真實的故事
[00:16:17.000 --> 00:16:19.000]  在一九五零年代
[00:16:19.000 --> 00:16:24.000]  看到神學院當時在中國的廣西地方
[00:16:24.000 --> 00:16:26.000]  但因為整個政治的變化
[00:16:26.000 --> 00:16:28.000]  很多宣教士被趕逐離開
[00:16:28.000 --> 00:16:30.000]  整個學院就解散
[00:16:30.000 --> 00:16:34.000]  當時的劉福群院長就來了香港
[00:16:34.000 --> 00:16:35.000]  他是宣教士
[00:16:35.000 --> 00:16:37.000]  一直發覺香港這個環境
[00:16:37.000 --> 00:16:42.000]  其實可以重新建立神學院的工作
[00:16:42.000 --> 00:16:45.000]  但那些學生在國內怎麼辦呢?
[00:16:45.000 --> 00:16:48.000]  在那個時候他就想盡辦法
[00:16:48.000 --> 00:16:51.000]  要呼喚他們出來香港
[00:16:51.000 --> 00:16:53.000]  一起在香港服校
[00:16:53.000 --> 00:16:55.000]  但他知道很危險
[00:16:55.000 --> 00:16:58.000]  任何消息會帶來對這些學生的危害
[00:16:58.000 --> 00:17:00.000]  但他想了一個方法
[00:17:00.000 --> 00:17:03.000]  託很多不同的人將一個口訊
[00:17:03.000 --> 00:17:05.000]  不敢說是什麼口訊
[00:17:05.000 --> 00:17:08.000]  只是一節金句帶給他們
[00:17:08.000 --> 00:17:11.000]  就是約翰福音十四章第二節
[00:17:11.000 --> 00:17:13.000]  其他人聽到的時候不知道是什麼事情
[00:17:13.000 --> 00:17:15.000]  也不會懷疑
[00:17:15.000 --> 00:17:19.000]  但這些學生一聽見院長叫他們看約翰福音十四章第二節
[00:17:19.000 --> 00:17:22.000]  他們一看就知道什麼回事了
[00:17:22.000 --> 00:17:25.000]  你知不知道這節經文說什麼?
[00:17:25.000 --> 00:17:27.000]  主耶穌離世的時候告訴他們
[00:17:27.000 --> 00:17:35.000]  我去完事為你們預備地方
[00:17:35.000 --> 00:17:37.000]  那些同學看到這節金句的時候
[00:17:37.000 --> 00:17:39.000]  他們很明白
[00:17:39.000 --> 00:17:45.000]  哦 院長去了香港找我們預備地方
[00:17:45.000 --> 00:17:48.000]  所以他們就用盡他們一切的方法
[00:17:48.000 --> 00:17:51.000]  去回應這個呼召
[00:17:51.000 --> 00:17:53.000]  當年他們很艱辛
[00:17:53.000 --> 00:17:56.000]  千辛萬苦就來到香港
[00:17:56.000 --> 00:17:57.000]  去了長洲
[00:17:57.000 --> 00:18:01.000]  然後見到學院重新建立
[00:18:01.000 --> 00:18:05.000]  第一屆學生當中超過九成的人
[00:18:05.000 --> 00:18:08.000]  成為了重要的宣教士
[00:18:08.000 --> 00:18:09.000]  我想分一個故事
[00:18:09.000 --> 00:18:12.000]  我想分這個呼召來到的時候
[00:18:12.000 --> 00:18:14.000]  人的內心回應
[00:18:14.000 --> 00:18:16.000]  然後他們付出代價
[00:18:16.000 --> 00:18:20.000]  說要能夠得到這份呼召
[00:18:20.000 --> 00:18:22.000]  保羅華臣給我們一個呼召
[00:18:22.000 --> 00:18:25.000]  是臣在基督耶穌裡
[00:18:25.000 --> 00:18:29.000]  召我們去得到的賞賜
[00:18:29.000 --> 00:18:32.000]  因此他說我忘記背後
[00:18:32.000 --> 00:18:36.000]  忘記不單說我們以前做得不好
[00:18:36.000 --> 00:18:38.000]  現在重新開始
[00:18:38.000 --> 00:18:39.000]  更加是說
[00:18:39.000 --> 00:18:44.000]  忘記以前追求世界的那種方法
[00:18:44.000 --> 00:18:46.000]  如果你留心前面的經文
[00:18:46.000 --> 00:18:48.000]  提到保羅說他以前的成就
[00:18:48.000 --> 00:18:50.000]  他是希伯來人的希伯來人
[00:18:50.000 --> 00:18:53.000]  他在律法上是無可指責的
[00:18:53.000 --> 00:18:56.000]  他忘記自己的努力
[00:18:56.000 --> 00:19:00.000]  忘記這個世界給他的明星地位
[00:19:00.000 --> 00:19:03.000]  忘記那些說要努力前面追求的
[00:19:03.000 --> 00:19:08.000]  是臣給他的公義的觀念
[00:19:08.000 --> 00:19:11.000]  給他的完全的賞賜
[00:19:11.000 --> 00:19:13.000]  因此他向著這個標竿
[00:19:13.000 --> 00:19:16.000]  一路直跑 一路直跑
[00:19:16.000 --> 00:19:18.000]  我在幾個月之前
[00:19:18.000 --> 00:19:21.000]  有機會在廣東的地區
[00:19:21.000 --> 00:19:23.000]  在一間教會講道
[00:19:23.000 --> 00:19:24.000]  在講道的時候
[00:19:24.000 --> 00:19:28.000]  這位牧師拿了一個很大的雕塑給我看
[00:19:28.000 --> 00:19:31.000]  這個雕塑有差不多兩呎高
[00:19:31.000 --> 00:19:34.000]  是一些講述耶穌基督
[00:19:34.000 --> 00:19:36.000]  他的行神蹟的一個雕塑
[00:19:36.000 --> 00:19:39.000]  很漂亮的一些人像 耶穌像
[00:19:39.000 --> 00:19:44.000]  是很逼真 栩栩如生的一種雕塑
[00:19:44.000 --> 00:19:45.000]  我一路看的時候
[00:19:45.000 --> 00:19:47.000]  都發覺這個雕塑向我講說話
[00:19:47.000 --> 00:19:51.000]  給我深刻體會那種神蹟的情形
[00:19:51.000 --> 00:19:53.000]  後來我就問誰做的
[00:19:53.000 --> 00:19:56.000]  他說我介紹給你認識
[00:19:56.000 --> 00:19:58.000]  原來是他們中間一位的姊妹
[00:19:58.000 --> 00:20:03.000]  但是香港在她以前的工作
[00:20:03.000 --> 00:20:06.000]  是做老師的 中學的教師
[00:20:06.000 --> 00:20:07.000]  提早退休
[00:20:07.000 --> 00:20:09.000]  她就進了去這個地區
[00:20:09.000 --> 00:20:12.000]  在這間教會裏面幫助照顧一些青少年
[00:20:12.000 --> 00:20:15.000]  青少年團契的導師
[00:20:15.000 --> 00:20:19.000]  我見到她是一位很平凡的姊妹
[00:20:19.000 --> 00:20:21.000]  但是她就和我分享
