
[00:00:00.000 --> 00:00:05.640]  今日呢個信息嘅主題叫做「唔使驚,耶穌喺大廳」
[00:02:56.560 --> 00:03:00.200]  我哋已經做好咗我哋覺得我哋可以做嘅嘢
[00:03:00.200 --> 00:03:03.840]  但係原來突然間情況會改變
[00:03:03.840 --> 00:03:08.320]  或者突然間一個唔能夠控制嘅狀況
[00:03:08.320 --> 00:03:11.080]  出現咗喺你生命嘅裏面
[00:03:11.080 --> 00:03:12.840]  咁喺在家崇拜呢
[00:03:12.840 --> 00:03:15.240]  咁我哋會有多少少嘅時間㗎
[00:03:15.240 --> 00:03:17.920]  咁所以呢其實都有一啲嘅題目呢
[00:03:17.920 --> 00:03:19.400]  大家可以返去諗下
[00:03:19.400 --> 00:03:21.200]  但係因為我哋喺教會崇拜呢
[00:03:21.200 --> 00:03:23.200]  我哋又冇在家崇拜嘅時間
[00:03:23.200 --> 00:03:23.960]  咁但係呢
[00:03:23.960 --> 00:03:26.080]  都值得大家返去諗下嘅
[00:03:26.080 --> 00:03:28.120]  就係過去人生
[00:03:28.120 --> 00:03:30.840]  你又冇經歷過一啲冒險
[00:03:30.840 --> 00:03:34.080]  或者呢係驚險嘅經歷呢
[00:03:34.080 --> 00:03:36.080]  今日呢我哋嘅主題呢叫做
[00:03:36.080 --> 00:03:37.120]  唔使驚
[00:03:37.120 --> 00:03:39.160]  耶穌喺大廳
[00:03:39.160 --> 00:03:42.040]  咁呢句說話呢其實都歐歐地㗎喇
[00:03:42.040 --> 00:03:43.800]  即係我哋知道以前呢
[00:03:43.800 --> 00:03:45.880]  係咪呀曾經呢我哋就好興㗎嘛
[00:03:45.880 --> 00:03:47.480]  就係話唔使驚
[00:03:47.480 --> 00:03:50.920]  呀邊個邊個喺大廳
[00:03:50.920 --> 00:03:52.960]  咁其實大家呢如果知道呢
[00:03:52.960 --> 00:03:55.040]  都係呢呢一句說話
[00:03:55.040 --> 00:03:57.480]  係出自呢係一個電視台
[00:03:57.480 --> 00:04:00.320]  若干年前一個節目係咪呀
[00:04:00.320 --> 00:04:03.120]  嗰個節目裏面呢有一位嘅主角
[00:04:03.120 --> 00:04:05.480]  佢就係呢成日講話唔使驚
[00:04:05.480 --> 00:04:08.040]  麻麻去大廳
[00:04:08.040 --> 00:04:12.440]  哎有冇人睇到呢個節目呀
[00:04:12.440 --> 00:04:14.760]  大家都比較誠實呀呢一堂係喇
[00:04:14.760 --> 00:04:17.680]  同埋有一堂呢啲大姐妹唔肯承認睇過呢個節目
[00:04:17.680 --> 00:04:18.720]  係喇
[00:04:18.720 --> 00:04:19.480]  咁呢
[00:04:19.480 --> 00:04:20.920]  哎呢個節目話畀我哋聽呢
[00:04:20.920 --> 00:04:22.520]  有啲嘢你好驚嘅時候唔使驚
[00:04:22.520 --> 00:04:24.920]  因為某人喺大廳呀
[00:04:24.920 --> 00:04:28.200]  咁但係今日當我哋嘅生命
[00:04:28.200 --> 00:04:31.120]  都係面對一啲突如其來
[00:04:31.120 --> 00:04:34.600]  或者呢係唔能夠控制情況嘅時候
[00:04:34.600 --> 00:04:37.920]  我哋又可以點樣去回應呢
[00:04:37.920 --> 00:04:41.120]  今日呢好想呢藉住一段嘅經文
[00:04:41.120 --> 00:04:42.840]  兩個嘅神蹟
[00:04:42.840 --> 00:04:46.520]  讓我哋呢一齊反思我哋嘅生命呢
[00:04:46.520 --> 00:04:48.360]  我哋去點樣去回應
[00:04:48.360 --> 00:04:49.080]  開始嘅時候呢
[00:04:49.080 --> 00:04:52.720]  畀我哋首先呢讀第八章嘅二十三
[00:04:52.720 --> 00:04:54.640]  去到第二十五節先好冇話
[00:04:54.640 --> 00:04:56.560]  我哋一齊讀一二三
[00:04:56.560 --> 00:04:58.240]  耶穌上了船
[00:04:58.240 --> 00:05:00.360]  門徒跟著祂
[00:05:00.360 --> 00:05:03.040]  海裡忽然起了暴風
[00:05:03.040 --> 00:05:06.040]  甚至船被波浪掩蓋
[00:05:06.040 --> 00:05:08.440]  耶穌卻睡著了
[00:05:08.440 --> 00:05:10.720]  門徒來叫醒了祂說
[00:05:10.720 --> 00:05:12.480]  主啊救我門
[00:05:12.480 --> 00:05:14.400]  我門喪命啦
[00:05:14.400 --> 00:05:15.720]  這段很短的聖經
[00:05:15.720 --> 00:05:17.560]  就係話畀我哋聽幾樣好重要嘅嘢
[00:05:17.560 --> 00:05:18.240]  第一
[00:05:18.240 --> 00:05:20.960]  係耶穌先上船
[00:05:20.960 --> 00:05:23.680]  然後門徒跟住祂
[00:05:23.680 --> 00:05:27.080]  突然間佢哋話起咗暴風
[00:05:27.080 --> 00:05:28.240]  甚至呢船呢
[00:05:28.240 --> 00:05:30.040]  被嗰啲個浪掩蓋過咗
[00:05:30.040 --> 00:05:31.280]  於是佢哋好驚
[00:05:31.280 --> 00:05:32.480]  佢哋叫醒耶穌
[00:05:32.480 --> 00:05:35.200]  耶穌我哋就嚟冇命啦
[00:05:35.200 --> 00:05:37.600]  呢段聖經嘅背景呢
[00:05:37.600 --> 00:05:39.880]  係喺加利利海啊
[00:05:39.880 --> 00:05:40.720]  我唔知道大家呢
[00:05:40.720 --> 00:05:42.280]  有冇去過以色列
[00:05:42.280 --> 00:05:44.280]  或者呢你去以色列嘅時候
[00:05:44.280 --> 00:05:46.600]  有冇去過加利利海
[00:05:46.600 --> 00:05:48.480]  我呢去以色列嘅時候呢
[00:05:48.480 --> 00:05:49.520]  就曾經去過
[00:05:49.520 --> 00:05:50.760]  有一次呢係我
[00:05:50.760 --> 00:05:53.480]  同陳牧師同埋弟兄姊妹一齊去嘅
[00:05:53.480 --> 00:05:56.480]  我哋呢都真係去到加利利海
[00:05:56.480 --> 00:06:00.160]  嘅岸邊嘅一間嘅酒店嗰度住
[00:06:00.160 --> 00:06:03.360]  其實嗰日呢係風和日麗
[00:06:03.360 --> 00:06:04.760]  係呢天氣好好
[00:06:04.760 --> 00:06:08.520]  我哋呢喺酒店呢安頓咗之後呢
[00:06:08.520 --> 00:06:11.040]  仲可以去沙灘游水喎
[00:06:11.040 --> 00:06:13.960]  嗰度呢嗰日真係叫做咩啊
[00:06:13.960 --> 00:06:15.600]  沙幼水清啊
[00:06:15.600 --> 00:06:17.480]  所以我呢同陳牧師同埋弟兄姊妹呢
[00:06:17.480 --> 00:06:19.400]  仲落水游水
[00:06:19.400 --> 00:06:21.200]  但係呢因為嗰度呢
[00:06:21.200 --> 00:06:24.600]  東面同埋西面呢都有山環繞㗎
[00:06:24.600 --> 00:06:28.000]  而嗰啲山呢亦都有大概八十米咁高
[00:06:28.000 --> 00:06:31.400]  咁所以呢如果喺山度吹起風上嚟呢
[00:06:31.400 --> 00:06:33.440]  啲風都可以好勁㗎
[00:06:33.440 --> 00:06:36.200]  亦都呢原來嗰啲風嗰啲浪打起嚟
[00:06:36.200 --> 00:06:38.520]  可以有兩米咁高㗎
[00:06:38.520 --> 00:06:42.720]  但其實我哋記唔記得有啲門徒佢嘅職業係咩啊
[00:06:42.720 --> 00:06:43.400]  打魚
[00:06:43.400 --> 00:06:45.120]  佢打魚㗎 係喇
[00:06:45.120 --> 00:06:47.080]  即係其實佢哋都係有經驗嘅
[00:06:47.080 --> 00:06:49.120]  佢哋有經驗嘅漁夫
[00:06:49.120 --> 00:06:52.640]  佢哋自己都有呢係橫渡加利略嘅經驗
[00:06:52.640 --> 00:06:55.920]  但係都叫佢哋咁驚嘅一個風暴呢
[00:06:55.920 --> 00:06:59.560]  都應該係一個非比尋常嘅風暴
[00:06:59.560 --> 00:07:01.720]  但係今日當我哋去睇呢段經文
[00:07:01.720 --> 00:07:03.680]  我哋學嘅第一個功課
[00:07:03.680 --> 00:07:06.440]  係我哋要明白跟隨耶穌
[00:07:06.440 --> 00:07:08.840]  係會經歷風暴㗎
[00:07:08.840 --> 00:07:11.840]  我哋成日都講跟隨耶穌唔係天色常覽
[00:07:11.840 --> 00:07:14.520]  我哋跟隨耶穌係會經歷風暴㗎
[00:07:14.520 --> 00:07:16.040]  如果我哋睇呢段聖經呢
[00:07:16.040 --> 00:07:18.600]  其實耶穌更加係知道將要發生嘅事
[00:07:18.600 --> 00:07:21.160]  因為係耶穌帶佢哋上船㗎
[00:07:21.160 --> 00:07:21.840]  聖經話咩
[00:07:21.840 --> 00:07:24.800]  耶穌上了船作為神嘅兒子
[00:07:24.800 --> 00:07:26.720]  佢一定知道佢帶咗佢哋上船
[00:07:26.720 --> 00:07:28.920]  佢將要經歷風浪
[00:07:28.920 --> 00:07:31.880]  而門徒跟著佢呢個跟著都係有意思嘅
[00:07:31.880 --> 00:07:33.080]  點解?因為呢個跟著
[00:07:33.080 --> 00:07:35.520]  其實同跟隨耶穌係同一個字
[00:07:35.520 --> 00:07:38.080]  即係話門徒跟隨耶穌
[00:07:38.080 --> 00:07:40.960]  其實係會經歷風浪
[00:07:40.960 --> 00:07:45.520]  今日我哋呢要明白呢個係我哋學習嘅第一個功課
[00:07:45.520 --> 00:07:47.960]  過往我都聽過呢好多跟隨耶穌嘅人
[00:07:47.960 --> 00:07:49.920]  佢哋嘅心理都經歷風暴㗎
[00:07:49.920 --> 00:07:51.920]  我曾經聽過一個師母分享
[00:07:51.920 --> 00:07:54.560]  佢話呢佢曾經患一個病
[00:07:54.560 --> 00:07:57.680]  呢個病呢係突然間佢會
[00:07:57.680 --> 00:07:59.760]  冇咗80%嘅視力
[00:07:59.760 --> 00:08:01.560]  即係話80%失明
[00:08:01.560 --> 00:08:03.960]  佢唔明白突然間點解自己會有呢個病
[00:08:03.960 --> 00:08:06.240]  佢都唔明白點解突然間一病
[00:08:06.240 --> 00:08:08.560]  佢隻眼有80%睇唔到
[00:08:08.560 --> 00:08:11.560]  佢心裏面好焦急呀佢問神點解會咁樣
[00:08:11.560 --> 00:08:16.040]  佢只係相信神講呢件事可唔可以盡快嘅過去
[00:08:16.040 --> 00:08:21.120]  但佢話事實又唔係好似佢祈禱咁樣
[00:08:21.120 --> 00:08:24.040]  呢個師母形容喺病患嘅裏面
[00:08:24.040 --> 00:08:26.640]  佢學習咗忍耐
[00:08:26.640 --> 00:08:28.800]  學習咗等候
[00:08:28.800 --> 00:08:31.320]  學習咗順靠
[00:08:31.320 --> 00:08:34.040]  更加學習咗唔好放棄
[00:08:34.040 --> 00:08:38.720]  佢話呢個經歷讓佢嘅生命更加嘅堅忍
[00:08:38.720 --> 00:08:42.320]  更加去學習點樣去順靠實
[00:08:42.320 --> 00:08:44.840]  我亦都聽過呢有一位牧師嘅分享
[00:08:44.840 --> 00:08:49.360]  佢話正當佢嘅生命係帶著火熱去侍奉神嘅時候
[00:08:49.360 --> 00:08:53.000]  喺個身體檢查裏面話佢患咗癌症
[00:08:53.000 --> 00:08:58.120]  甚至可能會奪去佢嘅性命
[00:08:58.120 --> 00:08:58.960]  佢唔明呀
[00:08:58.960 --> 00:09:01.920]  正當我係好火熱咁侍奉主嘅時候
[00:09:01.920 --> 00:09:05.280]  點解會有呢件事發生喺我生命裏面
[00:09:05.280 --> 00:09:11.760]  但佢話呢件事讓佢重新去反思生命嘅優先次序
[00:09:11.760 --> 00:09:14.600]  佢同神講無論你俾我有返幾多嘅時間
[00:09:14.600 --> 00:09:17.240]  我就用幾多嘅時間去找住佢侍奉你
[00:09:17.240 --> 00:09:18.840]  無論你俾我有幾多嘅時間
[00:09:18.840 --> 00:09:22.480]  我就找住啲時間去同人哋傳福音
[00:09:22.480 --> 00:09:26.960]  但係最後神讓佢喺癌症裏面痊癒
[00:09:26.960 --> 00:09:30.560]  但呢個都冇改變佢願意抓緊每一秒
[00:09:30.560 --> 00:09:33.200]  去為主作功
[00:09:33.200 --> 00:09:36.320]  我有聽過一個孫教士咁樣分享
[00:09:36.320 --> 00:09:39.840]  佢話佢由細到大讀書都十分唔錯
[00:09:39.840 --> 00:09:41.560]  於是佢立志好想做個醫生
[00:09:41.560 --> 00:09:44.040]  好想做個幫人嘅醫生
[00:09:44.040 --> 00:09:46.080]  但係當佢成長同中學嘅時候
[00:09:46.080 --> 00:09:49.200]  佢嘅國家經歷咗戰爭
[00:09:49.200 --> 00:09:53.800]  冇得讀書而佢都被迫去咗做軍人
[00:09:53.800 --> 00:09:56.040]  佢話喺呢個戰爭裏面
[00:09:56.040 --> 00:09:58.560]  佢失去咗家庭嘅成員
[00:09:58.560 --> 00:10:02.600]  喺呢個戰爭裏面佢亦都失去過軍隊嘅夥伴
[00:10:02.600 --> 00:10:06.640]  佢自己亦都曾經喺戰爭裏面受傷
[00:10:06.640 --> 00:10:07.640]  佢唔明呀神
[00:10:07.640 --> 00:10:10.640]  點解會發生咁嘅事喺佢生命裏面
[00:10:10.640 --> 00:10:13.760]  但係佢話呢個經歷卻令佢
[00:10:13.760 --> 00:10:18.440]  佢更加能夠關心戰爭禍患裏面嘅人
[00:10:18.440 --> 00:10:20.320]  今日我哋跟隨耶穌
[00:10:20.320 --> 00:10:22.280]  係會經歷風浪
[00:10:22.280 --> 00:10:25.480]  但都值得我哋去回想
[00:10:25.480 --> 00:10:28.840]  今日我哋冇時間喺度畀大家去分享回想
[00:10:28.840 --> 00:10:31.120]  但都值得我哋將呢個嘅問題
[00:10:31.120 --> 00:10:34.960]  帶返去我哋自己生命嘅反思
[00:10:34.960 --> 00:10:36.400]  我哋過去嘅生命
[00:10:36.400 --> 00:10:39.960]  有冇都曾經經歷困難同埋挑戰
[00:10:39.960 --> 00:10:43.280]  當我哋去回想呢啲嘅經歷嘅時候
[00:10:43.280 --> 00:10:46.440]  其實我哋嘅生命係點樣渡過嘅呢
[00:10:46.440 --> 00:10:51.320]  而當中我哋又有冇經歷過生命嘅成長
[00:10:51.320 --> 00:10:55.040]  或者經歷過生命嘅改變
[00:10:55.040 --> 00:10:58.520]  原來跟隨耶穌係會經歷風暴
[00:10:58.520 --> 00:11:01.280]  今日我哋去睇嘅第二個功課
[00:11:01.280 --> 00:11:04.640]  係我哋要真正認識耶穌
[00:11:04.640 --> 00:11:07.680]  同埋真正嘅去信靠佢
[00:11:07.680 --> 00:11:10.800]  我哋一齊去睇第24至26節
[00:11:10.800 --> 00:11:11.600]  我哋一齊讀
[00:11:11.600 --> 00:11:12.880]  1 2 3
[00:11:12.880 --> 00:11:15.960]  海裡忽然起了暴風
[00:11:15.960 --> 00:11:19.000]  甚至船被波浪掩蓋
[00:11:19.000 --> 00:11:21.240]  耶穌卻睡著了
[00:11:21.240 --> 00:11:23.240]  門徒來叫醒了他說
[00:11:23.240 --> 00:11:26.800]  「主啊,救我哋,我哋喪命啊」
[00:11:26.800 --> 00:11:27.800]  耶穌說
[00:11:27.800 --> 00:11:32.080]  「你們這小信的人,為甚麼膽怯呢?」
[00:11:32.080 --> 00:11:35.160]  於是起來,斥責風和海
[00:11:35.160 --> 00:11:38.800]  風和海就大大地平靜了
[00:11:38.800 --> 00:11:40.640]  頭先我哋講過
[00:11:40.640 --> 00:11:43.280]  其實門徒係職業嘅漁夫
[00:11:43.280 --> 00:11:46.520]  但係佢哋都經歷咗自己控制唔到嘅境況
[00:11:46.520 --> 00:11:49.720]  所以佢哋就走去耶穌度叫救命啦
[00:11:49.720 --> 00:11:52.640]  其實我哋咁樣睇嘅時候
[00:11:52.640 --> 00:11:54.480]  可能我哋都有個疑問
[00:11:54.480 --> 00:11:57.800]  其實佢哋自己嘅經驗面對唔到
[00:11:57.800 --> 00:12:00.520]  跟住佢哋去搵耶穌叫救命
[00:12:00.520 --> 00:12:02.160]  都正常啦
[00:12:02.160 --> 00:12:03.360]  點解耶穌嗰刻
[00:12:03.360 --> 00:12:05.520]  居然罵話你哋啲小信嘅人啊
[00:12:05.520 --> 00:12:08.240]  點解你哋膽怯呢?
[00:12:08.240 --> 00:12:11.080]  其實門徒係有經驗嘅漁夫
[00:12:11.080 --> 00:12:12.720]  我哋人有時都會
[00:12:12.720 --> 00:12:15.640]  去首先用自己嘅經驗同埋能力
[00:12:15.640 --> 00:12:18.480]  但當我哋發現可能我哋自己嘅經驗同埋能力
[00:12:18.480 --> 00:12:20.280]  都唔能夠面對嘅時候
[00:12:20.280 --> 00:12:22.080]  我哋咪去搵耶穌啦
[00:12:22.080 --> 00:12:24.400]  耶穌係有能力㗎嘛
[00:12:24.400 --> 00:12:27.160]  點解當我哋去搵耶穌嘅時候
[00:12:27.160 --> 00:12:31.120]  反而耶穌會咁樣責備門徒呢?
[00:12:31.120 --> 00:12:34.440]  當然我哋知道耶穌
[00:12:34.440 --> 00:12:37.240]  喺門徒嘅眼中係有能力嘅
[00:12:37.240 --> 00:12:39.680]  喺佢哋嘅控制唔到命運嘅時候
[00:12:39.680 --> 00:12:41.880]  佢哋都會向耶穌求助
[00:12:41.880 --> 00:12:46.680]  但係今日係咪單單同耶穌求助就足夠呢?
[00:12:46.680 --> 00:12:47.720]  我哋發現一樣嘢
[00:12:47.720 --> 00:12:49.760]  門徒有信心
[00:12:49.760 --> 00:12:52.720]  但係佢哋嘅信心冇好好發揮作用
[00:12:52.720 --> 00:12:53.880]  點解呢?
[00:12:53.880 --> 00:12:58.160]  因為佢哋未真正認識耶穌係邊一個
[00:12:58.160 --> 00:13:01.160]  佢未真正認識耶穌係邊一個
[00:13:01.160 --> 00:13:05.680]  佢哋亦都未能夠真正去信靠耶穌
[00:13:05.680 --> 00:13:07.240]  原來今日好重要嘅
[00:13:07.240 --> 00:13:10.000]  我哋對一個人嘅認識呢
[00:13:10.000 --> 00:13:13.600]  係會決定緊我哋對嗰個人嘅回應㗎喎
[00:13:13.600 --> 00:13:15.840]  譬如話我問大家一個問題呢
[00:13:15.840 --> 00:13:19.840]  如果今日你嘅水喉壞咗
[00:13:19.840 --> 00:13:21.280]  跟住你突然間一開嘅時候
[00:13:21.280 --> 00:13:23.840]  啲水咻咻咻咻咗出嚟
[00:13:23.840 --> 00:13:26.720]  你會搵邊個整呀?
[00:13:26.720 --> 00:13:28.800]  搵邊個整呀?
[00:13:28.800 --> 00:13:31.120]  水喉師傅,係喇
[00:13:31.120 --> 00:13:33.920]  你會搵肥成呀?
[00:13:33.920 --> 00:13:36.200]  如果有一日你開水喉
[00:13:36.200 --> 00:13:39.120]  跟住啲水係咁啡晒出嚟嘅時候
[00:13:39.120 --> 00:13:40.240]  跟住一陣間有人撳鐘
[00:13:40.240 --> 00:13:41.400]  你發現嗰個係肥成
[00:13:41.400 --> 00:13:43.720]  肥成話其實我都識整嘢㗎
[00:13:43.720 --> 00:13:46.600]  你而家就交畀我,你交唔交畀佢呀?
[00:13:46.600 --> 00:13:48.480]  唔交,千祈唔好交呀
[00:13:48.480 --> 00:13:50.880]  因為其實肥成唔係我識整水喉㗎咋
[00:13:50.880 --> 00:13:54.000]  嗱,你對一個人嘅認識
[00:13:54.000 --> 00:13:57.200]  係決定緊你對嗰個人嘅回應㗎
[00:13:57.200 --> 00:13:58.520]  嗱,我真係自己試過
[00:13:58.520 --> 00:14:01.160]  有一晚呢,我就發緊夢
[00:14:01.160 --> 00:14:03.600]  我發緊夢呢,發緊個好夢
[00:14:03.600 --> 00:14:05.160]  一個好夢呢
[00:14:05.160 --> 00:14:08.840]  係我喺布吉島嗰度度緊假
[00:14:08.840 --> 00:14:10.760]  我呢喺布吉島度緊假嘅時候呢
[00:14:10.760 --> 00:14:14.760]  我嘅腳呢,喺嗰個泳池度享受緊
[00:14:14.760 --> 00:14:16.520]  嗰個泳池嘅水
[00:14:16.520 --> 00:14:18.040]  但係當我一醒咗嘅時候
[00:14:18.040 --> 00:14:20.880]  發現原來我屋企爆咸水
[00:14:20.880 --> 00:14:23.120]  成地都係水
[00:14:23.120 --> 00:14:24.840]  我仲見到一個奇景
[00:14:24.840 --> 00:14:26.960]  就係我聰明嘅貓
[00:14:26.960 --> 00:14:29.600]  瞓咗喺一個嘅cruiser上面
[00:14:29.600 --> 00:14:32.360]  喺啲水度浮下,浮下
[00:14:32.360 --> 00:14:33.400]  喺呢個時候
[00:14:33.400 --> 00:14:36.080]  我即刻打電話落去我管理處
[00:14:36.080 --> 00:14:37.760]  管理處話我而家即刻搵一個
[00:14:37.760 --> 00:14:40.000]  我哋屋苑嘅技工上嚟
[00:14:40.000 --> 00:14:41.360]  幫你處理
[00:14:41.360 --> 00:14:43.800]  佢一撳鐘,我一開門見到佢嘅時候
[00:14:43.800 --> 00:14:46.800]  佢同我講,即刻佢熄咗嗰個掣
[00:14:46.800 --> 00:14:48.240]  我信唔信佢呀?
[00:14:48.240 --> 00:14:50.880]  我想,因為佢係技工呀嘛
[00:14:50.880 --> 00:14:53.520]  嗱,如果今日上嚟嗰個
[00:14:53.520 --> 00:14:54.880]  係肥城
[00:14:54.880 --> 00:14:56.720]  佢叫你關水掣
[00:14:56.720 --> 00:14:58.120]  你關唔關呀?
[00:14:58.120 --> 00:14:59.080]  你都未必關啦
[00:14:59.080 --> 00:15:01.560]  點知會唔會關完之後仲開咗個水掣呀
[00:15:01.560 --> 00:15:03.240]  但係佢係技工
[00:15:03.240 --> 00:15:04.800]  你相信佢
[00:15:04.800 --> 00:15:07.040]  你嘅回應就唔一樣呀
[00:15:07.040 --> 00:15:10.520]  所以今日你對一個人嘅認識
[00:15:10.520 --> 00:15:13.760]  係決定緊你點樣去回應佢㗎
[00:15:13.760 --> 00:15:15.560]  我知道佢係技工
[00:15:15.560 --> 00:15:16.960]  我知道佢認識
[00:15:16.960 --> 00:15:19.160]  所以我即刻就熄咗個掣
[00:15:19.160 --> 00:15:22.080]  一熄咗個掣啲水就停咗
[00:15:22.080 --> 00:15:22.720]  感謝主
[00:15:22.720 --> 00:15:23.920]  所以到今日
[00:15:23.920 --> 00:15:25.400]  我喺屋苑度見到佢
[00:15:25.400 --> 00:15:29.080]  我都會同佢講,恩公
[00:15:29.080 --> 00:15:32.080]  但係今日原來我哋認唔認識耶穌
[00:15:32.080 --> 00:15:34.160]  因為你要認識耶穌
[00:15:34.160 --> 00:15:37.400]  先決定緊你點樣回應佢呀
[00:15:37.400 --> 00:15:40.640]  如果今日你屋企個電器壞咗
[00:15:40.640 --> 00:15:44.800]  咁啱話肥城喺你屋企嗰度探你
[00:15:44.800 --> 00:15:46.920]  佢仲講唔緊要呀,我依家教你下
[00:15:46.920 --> 00:15:49.600]  你用個螺絲批開咗個蓋
[00:15:49.600 --> 00:15:51.200]  跟住見咗兩條電線
[00:15:51.200 --> 00:15:53.160]  將個兩條電線合埋
[00:15:53.160 --> 00:15:54.280]  就得㗎啦
[00:15:54.280 --> 00:15:56.680]  你信唔信肥城呀?
[00:15:56.680 --> 00:15:58.960]  你唔信呀嘛,係咪呀?
[00:15:58.960 --> 00:16:01.440]  你認識肥城先知道唔信佢嘛
[00:16:01.440 --> 00:16:03.680]  但係你認識嗰個人
[00:16:03.680 --> 00:16:05.040]  你知道佢有技能
[00:16:05.040 --> 00:16:09.920]  你就會按住佢教你嘅事情去做啦
[00:16:09.920 --> 00:16:11.520]  同樣今日呢係第三個問題
[00:16:11.520 --> 00:16:13.480]  呢個問題係考大家嘅
[00:16:13.480 --> 00:16:16.720]  就係如果你屋企個女窗出現問題
