
[00:00:00.000 --> 00:00:01.840]  禮佛手術第三章二十節
[00:01:40.140 --> 00:01:42.240]  時代真的不同
[00:01:42.240 --> 00:01:46.540]  教養兒女真的是越來越加困難
[00:01:46.540 --> 00:01:48.940]  雖然隨著科技的發展
[00:01:48.940 --> 00:01:51.440]  讓我們的生活越來越方便
[00:01:51.440 --> 00:01:53.840]  但今天我們所面對的世界
[00:01:53.840 --> 00:01:57.940]  也是一個越來越加複雜的一個世界
[00:01:57.940 --> 00:02:01.540]  很多的父母在看著兒女長大的過程當中
[00:02:01.540 --> 00:02:03.740]  最大的挫折
[00:02:03.740 --> 00:02:08.640]  就是發現自己對他們的影響力越來越小
[00:02:08.640 --> 00:02:11.140]  反而是周圍的環境
[00:02:11.140 --> 00:02:16.340]  這個世界對這些孩子們的影響越來越大
[00:02:16.340 --> 00:02:19.640]  特別是當我們在看見現今的世代
[00:02:19.640 --> 00:02:23.840]  到處充滿了槍擊暴力的事件的時候
[00:02:23.840 --> 00:02:26.640]  我們越來越發現有太多的事情
[00:02:26.640 --> 00:02:29.540]  不是在我們掌握當中
[00:02:29.540 --> 00:02:34.240]  現代的父母心中常常有一種無力感
[00:02:34.240 --> 00:02:38.040]  到底有誰能夠拯救我們的家庭
[00:02:38.040 --> 00:02:42.540]  到底有誰能夠拯救我們的兒女呢
[00:02:42.540 --> 00:02:43.840]  以佛手術三章二十節
[00:02:43.840 --> 00:02:46.040]  這短短的一節經文
[00:02:46.040 --> 00:02:49.740]  三方面回答了這個問題
[00:02:49.740 --> 00:02:50.840]  第一個
[00:02:50.840 --> 00:02:53.740]  神能拯救 神能夠成就
[00:02:53.740 --> 00:02:57.040]  跟你們說 神能夠成就跟他說
[00:02:57.040 --> 00:02:57.740]  這節經文說
[00:02:57.740 --> 00:02:59.340]  神能夠照著運行
[00:02:59.340 --> 00:03:03.040]  在我們心中的大力來成就
[00:03:03.040 --> 00:03:05.640]  第二節今天做一個基督徒
[00:03:05.640 --> 00:03:08.040]  你一定要深深的相信
[00:03:08.040 --> 00:03:11.340]  神今天仍然能夠工作
[00:03:11.340 --> 00:03:13.640]  神今天仍然能夠成就
[00:03:13.640 --> 00:03:16.140]  偉大奇妙的事情
[00:03:16.140 --> 00:03:19.040]  神今天仍然能夠把活潑的信心
[00:03:19.040 --> 00:03:20.840]  放在我們心中
[00:03:20.840 --> 00:03:23.240]  神仍然能夠將偉大的夢想
[00:03:23.240 --> 00:03:26.040]  放在我們兒女的生命當中
[00:03:26.040 --> 00:03:26.440]  第三節
[00:03:26.440 --> 00:03:30.040]  今天你一點不需要被這個黑暗的世界
[00:03:30.040 --> 00:03:32.240]  的權勢所欺騙
[00:03:32.240 --> 00:03:36.240]  讓你心中充滿了害怕跟恐懼
[00:03:36.240 --> 00:03:39.240]  今天我們的神仍坐在寶座上
[00:03:39.240 --> 00:03:42.440]  無論這個世界怎麼改變
[00:03:42.440 --> 00:03:46.440]  祂今天仍然能夠突破黑暗的權勢
[00:03:46.440 --> 00:03:49.940]  在我們人的心靈深處來運行
[00:03:49.940 --> 00:03:51.140]  Hallelujah
[00:03:51.140 --> 00:03:51.640]  有一句聖經
[00:03:51.640 --> 00:03:53.940]  我非常喜歡提督太后書第一章十二節
[00:03:53.940 --> 00:03:55.240]  我們一同來念
[00:03:55.240 --> 00:03:57.740]  為這緣故我也受這些苦難
[00:03:57.740 --> 00:03:59.540]  然而我不以為此
[00:03:59.540 --> 00:04:01.040]  因為知道什麼
[00:04:01.040 --> 00:04:02.640]  我所信的是誰
[00:04:02.640 --> 00:04:04.940]  也深信怎麼樣
[00:04:04.940 --> 00:04:08.440]  祂能保全我所交付祂的
[00:04:08.440 --> 00:04:10.040]  直到哪日
[00:04:10.040 --> 00:04:11.540]  Hallelujah
[00:04:11.540 --> 00:04:13.740]  這講到我們有一位神
[00:04:13.740 --> 00:04:16.040]  祂不但是全能的神
[00:04:16.040 --> 00:04:19.540]  而且祂能夠保全或保守
[00:04:19.540 --> 00:04:21.740]  我所交託祂的
[00:04:21.740 --> 00:04:25.840]  你可知道我們的神是多麼看重我們嗎
[00:04:25.840 --> 00:04:27.640]  祂不但是我們的神
[00:04:27.640 --> 00:04:32.240]  而且看重我們所交託祂的事情
[00:04:32.240 --> 00:04:33.340]  好喜歡這個
[00:04:33.340 --> 00:04:35.140]  祂那個保守
[00:04:35.140 --> 00:04:37.240]  祂多麼看重我們心中
[00:04:37.240 --> 00:04:39.740]  讓我們憂慮恐懼的事情
[00:04:39.740 --> 00:04:41.740]  當我們交託給祂的時候
[00:04:41.740 --> 00:04:43.240]  我們所看重的事情
[00:04:43.240 --> 00:04:44.940]  當我們交託給祂的時候
[00:04:44.940 --> 00:04:47.340]  這裡說神也同樣看重
[00:04:47.340 --> 00:04:49.840]  祂也樂意保守保全
[00:04:49.840 --> 00:04:52.340]  這個原文是護衛
[00:04:52.340 --> 00:04:54.140]  保護保衛
[00:04:54.140 --> 00:04:56.540]  換句話說我們所看重的事情
[00:04:56.540 --> 00:04:59.240]  當我們帶到神面前交託給神之後
[00:04:59.240 --> 00:05:02.140]  神要來保護保衛我們
[00:05:02.140 --> 00:05:03.440]  直到那日
[00:05:03.440 --> 00:05:04.840]  那是什麼日子啊
[00:05:04.840 --> 00:05:06.240]  直到我們見主面為止
[00:05:06.240 --> 00:05:07.740]  Hallelujah
[00:05:07.740 --> 00:05:12.140]  一旦你能夠明白這個應許
[00:05:12.140 --> 00:05:14.840]  你就要抓住神的應許
[00:05:14.840 --> 00:05:16.740]  真的為你的兒女來禱告
[00:05:16.740 --> 00:05:17.740]  Amen
[00:05:17.740 --> 00:05:19.140]  你說怎麼樣禱告呢
[00:05:19.140 --> 00:05:21.640]  從三方面你應當為你的兒女來禱告
[00:05:21.640 --> 00:05:24.140]  第一個要求神賜下盼望的靈
[00:05:24.140 --> 00:05:27.640]  各位有沒有人要求神賜下盼望的靈
[00:05:27.640 --> 00:05:29.440]  為什麼要求神賜下盼望的靈
[00:05:29.440 --> 00:05:32.940]  因為多少時候我們孩子的眼光是很短淺
[00:05:32.940 --> 00:05:35.640]  你知道孩子們只能夠看見這個禮拜
[00:05:35.640 --> 00:05:36.740]  這個禮拜
[00:05:36.740 --> 00:05:38.640]  他們看不見前面的道路
[00:05:38.640 --> 00:05:40.740]  看不見生命的願景
[00:05:40.740 --> 00:05:42.840]  他們只要看見現在的不如意
[00:05:42.840 --> 00:05:44.640]  現在的挫折
[00:05:44.640 --> 00:05:46.040]  他們就很沮喪
[00:05:46.040 --> 00:05:48.940]  這為什麼青少年自殺率這麼高的原因
[00:05:48.940 --> 00:05:50.240]  因為他們看不遠
[00:05:50.240 --> 00:05:51.740]  看不見神的作為
[00:05:51.740 --> 00:05:54.340]  看不見神在他們生命的道路
[00:05:54.340 --> 00:05:58.940]  所以我們要求神不斷地把盼望的靈賞賜給他們
[00:05:58.940 --> 00:06:00.240]  充滿他們
[00:06:00.240 --> 00:06:04.240]  好讓他們在人生的道路當中不至於絕望
[00:06:04.240 --> 00:06:06.940]  人或許會叫他們失望
[00:06:06.940 --> 00:06:09.340]  神永遠不會叫他們失望
[00:06:09.340 --> 00:06:11.840]  我們要求神賜下盼望的靈在他們心中
[00:06:11.840 --> 00:06:14.940]  讓他們確信他們是有明天的
[00:06:14.940 --> 00:06:17.340]  而且他們的明天在神手中
[00:06:17.340 --> 00:06:18.640]  你們
[00:06:18.640 --> 00:06:21.640]  第二要求神賜下一個信心的靈
[00:06:21.640 --> 00:06:25.340]  跟你們說求神賜下信心的靈
[00:06:25.340 --> 00:06:28.740]  你知道多少時候孩子們面對周圍的環境
[00:06:28.740 --> 00:06:31.240]  以及同學們的壓力的時候
[00:06:31.240 --> 00:06:33.740]  他們常常心中很害怕
[00:06:33.740 --> 00:06:35.740]  而且失去信心
[00:06:35.740 --> 00:06:38.440]  他們會覺得說他們沒有力量
[00:06:38.440 --> 00:06:42.240]  去勝過這些罪惡的試探跟引誘
[00:06:42.240 --> 00:06:47.440]  所以我們要求神不斷地用信心的靈來充滿他們
[00:06:47.440 --> 00:06:52.940]  好讓他們能夠死守在神裡面那個信仰那個信心
[00:06:52.940 --> 00:06:56.340]  而且相信靠著那加給他們力量的神
[00:06:56.340 --> 00:06:58.940]  他們凡事都能做
[00:06:58.940 --> 00:07:00.540]  像約瑟雅一樣
[00:07:00.540 --> 00:07:02.940]  能夠面對約旦河的時候
[00:07:02.940 --> 00:07:08.440]  仍然深深地相信神能夠在約旦河前為他們來開路
[00:07:08.440 --> 00:07:09.640]  像約瑟雅一樣
[00:07:09.640 --> 00:07:13.140]  面對耶利哥這樣一個堅固的引領的時候
[00:07:13.140 --> 00:07:15.440]  相信神能夠在他們眼前
[00:07:15.440 --> 00:07:17.640]  拆毀一切堅固的引領
[00:07:17.640 --> 00:07:18.740]  你們
[00:07:18.740 --> 00:07:20.540]  求神賜給他們信心的靈
[00:07:20.540 --> 00:07:23.140]  第三個要求神賜給他們智慧的靈
[00:07:23.140 --> 00:07:27.640]  跟你們說求神賜給他們智慧的靈
[00:07:27.640 --> 00:07:30.840]  多少時候孩子們面對擺在他們各樣的選擇
[00:07:30.840 --> 00:07:34.340]  現今的世代選擇太多了
[00:07:34.340 --> 00:07:37.640]  孩子們常常不知道做怎麼樣的選擇
[00:07:37.640 --> 00:07:39.640]  我們需要為孩子們禱告
[00:07:39.640 --> 00:07:41.540]  求神賜給他們智慧
[00:07:41.540 --> 00:07:43.940]  不但是為他們的功課禱告
[00:07:43.940 --> 00:07:45.740]  為他們的學業禱告
[00:07:45.740 --> 00:07:47.240]  為申請大學禱告
[00:07:47.240 --> 00:07:50.640]  我都知道你一定會為他們禱告這些事情
[00:07:50.640 --> 00:07:54.540]  但你一定要求神賜給他們智慧的靈
[00:07:54.540 --> 00:07:56.240]  真言四章七節
[00:07:56.240 --> 00:07:57.140]  我們一同來念來
[00:07:57.140 --> 00:07:59.140]  為什麼以智慧為首
[00:07:59.140 --> 00:08:00.840]  所以要得智慧
[00:08:00.840 --> 00:08:04.040]  在你一切所得之內必得充
[00:08:04.040 --> 00:08:05.940]  這裡講到要求神的智慧
[00:08:05.940 --> 00:08:07.940]  在你求一切事情以前
[00:08:07.940 --> 00:08:10.040]  先求神的智慧
[00:08:10.040 --> 00:08:12.440]  因為我們不可能每天陪伴我們的兒女
[00:08:12.440 --> 00:08:13.440]  幫他做決定
[00:08:13.440 --> 00:08:14.540]  不可能的
[00:08:14.540 --> 00:08:17.240]  只有神的靈與他們同在的時候
[00:08:17.240 --> 00:08:19.540]  在他們生活環境所需要的時候
[00:08:19.540 --> 00:08:20.940]  能夠給他們智慧
[00:08:20.940 --> 00:08:23.540]  在正確的時機做正確的事情
[00:08:23.540 --> 00:08:24.740]  你們
[00:08:24.740 --> 00:08:27.940]  所以你需要每一天為你的兒女來禱告
[00:08:27.940 --> 00:08:31.640]  特別是在兒女在青少年的時候
[00:08:31.640 --> 00:08:34.740]  無論他們的光景是如何
[00:08:34.740 --> 00:08:35.340]  我告訴你
[00:08:35.340 --> 00:08:36.940]  不要哀傷
[00:08:36.940 --> 00:08:38.540]  也不要失望
[00:08:38.540 --> 00:08:40.740]  但卻要持續地禱告
[00:08:40.740 --> 00:08:41.740]  Amen
[00:08:41.740 --> 00:08:43.940]  深深地相信我們的神
[00:08:43.940 --> 00:08:47.540]  能夠保守我們所交託他的
[00:08:47.540 --> 00:08:49.140]  直到那日
[00:08:49.140 --> 00:08:50.340]  Hallelujah
[00:08:50.340 --> 00:08:51.340]  我好喜歡這個
[00:08:51.340 --> 00:08:52.140]  我再次說
[00:08:52.140 --> 00:08:52.940]  你真的要知道
[00:08:52.940 --> 00:08:53.840]  你有位神
[00:08:53.840 --> 00:08:55.240]  不但是全能的神
[00:08:55.240 --> 00:08:59.540]  他能夠保守你所交託給他的
[00:08:59.540 --> 00:09:00.540]  Hallelujah
[00:09:00.540 --> 00:09:01.840]  連你都無法保守
[00:09:01.840 --> 00:09:03.440]  他能夠為你保守
[00:09:03.440 --> 00:09:05.140]  直到那日
[00:09:05.140 --> 00:09:06.340]  你們
[00:09:06.340 --> 00:09:09.140]  我就想到奇異恩典這首詩歌的作者
[00:09:09.140 --> 00:09:11.140]  John Newton
[00:09:11.140 --> 00:09:12.340]  他出生在英國
[00:09:12.340 --> 00:09:14.540]  年輕的時候他吃喝嫖賭
[00:09:14.540 --> 00:09:16.340]  無惡不作
[00:09:16.340 --> 00:09:21.540]  但他母親就不停止地為他在禱告
[00:09:21.540 --> 00:09:23.640]  後來他到非洲去
[00:09:23.640 --> 00:09:26.740]  做販賣黑奴的工作
[00:09:26.740 --> 00:09:28.140]  結果沒想到
[00:09:28.140 --> 00:09:30.740]  後來居然被非洲人抓起來
[00:09:30.740 --> 00:09:33.740]  成為非洲人的奴隸
[00:09:33.740 --> 00:09:35.540]  他父親聽見這個消息
[00:09:35.540 --> 00:09:37.740]  想盡辦法
[00:09:37.740 --> 00:09:42.340]  最後終於把他從非洲人的手中被救出來
[00:09:42.340 --> 00:09:44.440]  上船回英國的時候
[00:09:44.440 --> 00:09:48.740]  沒想到忽然遇到大風暴在海浪上
[00:09:48.740 --> 00:09:50.940]  船幾乎要沉下去
[00:09:50.940 --> 00:09:52.740]  就在這個時刻
[00:09:52.740 --> 00:09:56.340]  他忽然想起他母親的禱告
[00:09:56.340 --> 00:09:58.240]  他忽然看見
[00:09:58.240 --> 00:10:00.140]  他從小看見他母親
[00:10:00.140 --> 00:10:01.740]  跪在床前
[00:10:01.740 --> 00:10:05.540]  終日流淚為他的禱告
[00:10:05.540 --> 00:10:07.140]  就在那個時刻
[00:10:07.140 --> 00:10:11.240]  他跪在甲板上求神赦免他的罪
[00:10:11.240 --> 00:10:14.440]  並且他的生命奉獻給神
[00:10:14.440 --> 00:10:16.640]  結果神搭救了他
[00:10:16.640 --> 00:10:20.040]  當他回到英國就全時間侍奉神
[00:10:20.040 --> 00:10:22.040]  後來成為被神重用的僕人
[00:10:22.040 --> 00:10:27.540]  他寫下《洗禮恩典》這首流傳千古的詩歌
[00:10:27.540 --> 00:10:31.140]  只因為他的母親深深地相信
[00:10:31.140 --> 00:10:33.340]  神仍然能夠工作
[00:10:33.340 --> 00:10:36.340]  神能夠保守他所教託他的
[00:10:36.340 --> 00:10:39.140]  直到那日
[00:10:39.140 --> 00:10:42.640]  所以我們要不停止地為我們的兒女來禱告
[00:10:42.640 --> 00:10:44.840]  因為神能成就
[00:10:44.840 --> 00:10:46.040]  第二
[00:10:46.040 --> 00:10:47.640]  神能夠藉著我們來成就
[00:10:47.640 --> 00:10:51.240]  跟你們說 神能夠藉著我們來成就
[00:10:51.240 --> 00:10:53.340]  雖然經文講到神能夠成就
[00:10:53.340 --> 00:10:55.040]  但神怎麼成就呢
[00:10:55.040 --> 00:10:58.840]  是透過運行在我們心中的大力
[00:10:58.840 --> 00:11:01.140]  什麼是運行在我們心中的大力
[00:11:01.140 --> 00:11:03.140]  就是聖靈的工作
[00:11:03.140 --> 00:11:04.540]  做一個基督徒
[00:11:04.540 --> 00:11:08.140]  你需要明白在你裡面是有大力的
[00:11:08.140 --> 00:11:09.340]  跟你們說在你面前有大力
[00:11:09.340 --> 00:11:11.340]  跟他說
[00:11:11.340 --> 00:11:12.540]  不是小力
[00:11:12.540 --> 00:11:13.940]  我喜歡中文的翻譯
[00:11:13.940 --> 00:11:16.040]  大力
[00:11:16.040 --> 00:11:18.040]  但雖然聖靈有能力
[00:11:18.040 --> 00:11:20.640]  聖靈還是要藉著我們來工作
[00:11:20.640 --> 00:11:23.340]  藉著運行在我們心中的大力
[00:11:23.340 --> 00:11:26.440]  來完成神的心意
[00:11:26.440 --> 00:11:29.840]  那你說聖靈怎麼能夠藉著我們
[00:11:29.840 --> 00:11:32.540]  來影響我們的兒女呢
[00:11:32.540 --> 00:11:33.140]  兩方面
[00:11:33.140 --> 00:11:35.540]  第一個 藉著我們生命的榜樣
[00:11:35.540 --> 00:11:39.040]  跟你們說 藉著我們生命的榜樣
[00:11:39.040 --> 00:11:40.640]  第二點 今天我們若是希望
[00:11:40.640 --> 00:11:43.740]  我們的家庭被主所使用
[00:11:43.740 --> 00:11:45.540]  那我們做父母的人
[00:11:45.540 --> 00:11:47.740]  一定要願意先改變自己
[00:11:47.740 --> 00:11:52.240]  讓神來改變我們被神所使用
[00:11:52.240 --> 00:11:54.240]  今天我看到很多的父母
[00:11:54.240 --> 00:11:57.540]  都很渴望把兒女帶到教會
[00:11:57.540 --> 00:12:00.640]  讓神能夠改變他們的生命
[00:12:00.640 --> 00:12:01.940]  但事實上如果你今天
[00:12:01.940 --> 00:12:04.440]  你希望你的兒女生命被改變
[00:12:04.440 --> 00:12:07.540]  那你的生命最好先被改變
[00:12:07.540 --> 00:12:08.640]  Amen
[00:12:08.640 --> 00:12:11.140]  因為你的兒女的眼睛是雪亮的
[00:12:11.140 --> 00:12:11.640]  我告訴他們
[00:12:11.640 --> 00:12:14.340]  他們看得非常清楚
[00:12:14.340 --> 00:12:16.240]  有一次有一個父親
[00:12:16.240 --> 00:12:19.840]  把他兒子帶到主日崇拜去
[00:12:19.840 --> 00:12:21.540]  他希望他的兒子
[00:12:21.540 --> 00:12:23.340]  更多學習主的話語
[00:12:23.340 --> 00:12:25.540]  生命被改變
[00:12:25.540 --> 00:12:26.740]  沒想到散會之後
[00:12:26.740 --> 00:12:28.440]  他兒子就問他說
[00:12:28.440 --> 00:12:30.640]  Daddy 為什麼這個人在講台上
[00:12:30.640 --> 00:12:35.440]  從頭到尾都講到你呢
[00:12:35.440 --> 00:12:36.640]  你不要以為孩子不明白
[00:12:36.640 --> 00:12:39.940]  他非常明白 看得很清楚的
[00:12:39.940 --> 00:12:42.640]  第二點 如果你想你的兒女來跟從神
[00:12:42.640 --> 00:12:45.340]  你自己最好先來跟從神
[00:12:45.340 --> 00:12:48.040]  你若是希望你的家人生命被改變
[00:12:48.040 --> 00:12:50.740]  你自己的生命最好先被改變
[00:12:50.740 --> 00:12:51.740]  Amen
[00:12:51.740 --> 00:12:52.940]  我最記得有一次
[00:12:52.940 --> 00:12:55.040]  我跟我女兒之間
[00:12:55.040 --> 00:12:58.740]  有一個最經典的吵架
[00:12:58.740 --> 00:13:01.540]  是我到現在都無法忘懷
[00:13:01.540 --> 00:13:03.940]  那個時候她還是個青少年
[00:13:03.940 --> 00:13:07.440]  有一段時間我簡直無法跟她溝通
[00:13:07.440 --> 00:13:09.740]  一講起話就要吵架
[00:13:09.740 --> 00:13:11.240]  你有過這種經驗嗎
[00:13:11.240 --> 00:13:11.840]  你可能沒想到
[00:13:11.840 --> 00:13:15.140]  劉慕斯也有這種經驗
[00:13:15.140 --> 00:13:16.840]  我記得有一次我就問他說
[00:13:16.840 --> 00:13:22.840]  難道我想跟你好好講句話都不行嗎
[00:13:22.840 --> 00:13:24.540]  你知道他怎麼回答我嗎
[00:13:24.540 --> 00:13:28.840]  他說 因為你只想證明我是錯的
[00:13:28.840 --> 00:13:32.140]  我當場愣在那裡 啞口無言
[00:13:32.140 --> 00:13:34.440]  因為我真的就想證明他是錯的
[00:13:34.440 --> 00:13:36.840]  沒錯
[00:13:36.840 --> 00:13:38.740]  忽然間在那個時刻
[00:13:38.740 --> 00:13:41.040]  我才明白我自己是多麼一個
[00:13:41.040 --> 00:13:44.540]  以自我為中心的父親
[00:13:44.540 --> 00:13:47.240]  而這種自我為中心的心態
[00:13:47.240 --> 00:13:50.640]  就讓我跟女兒的關係斷絕了
[00:13:50.640 --> 00:13:53.040]  事實上就算我是對的
[00:13:53.040 --> 00:13:56.040]  So what
[00:13:56.040 --> 00:13:58.140]  關係斷絕了
[00:13:58.140 --> 00:14:00.040]  從那一天開始
[00:14:00.040 --> 00:14:02.640]  我就學會做一個禱告
[00:14:02.640 --> 00:14:06.040]  那就是主啊 求你改變我
[00:14:06.040 --> 00:14:07.640]  不是主啊 求你改變他
[00:14:07.640 --> 00:14:10.040]  那是我以前的禱告
[00:14:10.040 --> 00:14:12.940]  而是主啊 求你改變我
[00:14:12.940 --> 00:14:14.540]  從那一天開始
[00:14:14.540 --> 00:14:18.040]  我跟女兒的關係是每況愈上
[00:14:18.040 --> 00:14:19.140]  Hallelujah
[00:14:19.140 --> 00:14:23.640]  Amen
[00:14:23.640 --> 00:14:26.340]  第二點 今天你若是希望
[00:14:26.340 --> 00:14:29.040]  你的兒女在神手中被主所使用
[00:14:29.040 --> 00:14:30.140]  今天第一個
[00:14:30.140 --> 00:14:33.340]  我們需要求神先來改變我們
[00:14:33.340 --> 00:14:35.140]  第二 是藉著我們的教導
[00:14:35.140 --> 00:14:37.640]  跟你們要藉著我們的教導
[00:14:37.640 --> 00:14:39.740]  真言二十二章第六節裡面
[00:14:39.740 --> 00:14:41.640]  很清楚地告訴我們做父母的
[00:14:41.640 --> 00:14:43.540]  我們應當怎麼一通來念來
[00:14:43.540 --> 00:14:47.240]  要教養兒童使他走當行的道
[00:14:47.240 --> 00:14:50.140]  就是道老他也不偏離
[00:14:50.140 --> 00:14:52.140]  做父母我們需要明白
[00:14:52.140 --> 00:14:55.440]  神把教導兒女的責任
[00:14:55.440 --> 00:14:58.740]  沒有放在學校的身上
[00:14:58.740 --> 00:15:01.440]  也沒有放在教會的身上
[00:15:01.440 --> 00:15:03.340]  神把教導兒女的責任
[00:15:03.340 --> 00:15:06.640]  其實放在每一個父母的身上
[00:15:06.640 --> 00:15:07.640]  Amen
[00:15:07.640 --> 00:15:10.940]  我們是有責任能夠按照神的話語
[00:15:10.940 --> 00:15:12.840]  來教導兒女
[00:15:12.840 --> 00:15:14.040]  好讓我們的信仰
[00:15:14.040 --> 00:15:17.540]  能夠一代一代傳承下去
[00:15:17.540 --> 00:15:18.740]  上個禮拜我們都知道
[00:15:18.740 --> 00:15:20.940]  很多在Fremont地區的父母們
[00:15:20.940 --> 00:15:24.640]  都非常關心在Fremont學區
[00:15:24.640 --> 00:15:26.440]  他們準備有一個提案
[00:15:26.440 --> 00:15:29.640]  要降低性教育的年齡
[00:15:29.640 --> 00:15:33.640]  以及對一些性教育教材的選擇的提案
[00:15:33.640 --> 00:15:34.640]  很多弟兄姊妹
[00:15:34.640 --> 00:15:37.540]  就是為這件事情迫切地禱告
[00:15:37.540 --> 00:15:38.540]  感謝神的恩典
[00:15:38.540 --> 00:15:40.240]  我真的要說
[00:15:40.240 --> 00:15:42.340]  神是在兩年前
[00:15:42.340 --> 00:15:44.940]  就預備我們教會的紹陽弟兄
[00:15:44.940 --> 00:15:48.240]  進入了Fremont學區做學區委員
[00:15:48.240 --> 00:15:49.840]  而且神也預備好
[00:15:49.840 --> 00:15:50.940]  就在這個時刻
[00:15:50.940 --> 00:15:56.240]  他剛剛好是擔任學區委員主席的地位
[00:15:56.240 --> 00:15:59.840]  所以上個禮拜他才能夠把關
[00:15:59.840 --> 00:16:02.540]  而且擋住這股世界邪惡的潮流
[00:16:02.540 --> 00:16:07.440]  Hallelujah
[00:16:07.440 --> 00:16:10.440]  一方面我們真的為神的恩典來感謝
[00:16:10.440 --> 00:16:11.340]  但另一方面
[00:16:11.340 --> 00:16:15.140]  從這件事情我們學到兩個很重要的功課
[00:16:15.140 --> 00:16:15.940]  第一個功課
[00:16:15.940 --> 00:16:16.840]  做基督徒的人
[00:16:16.840 --> 00:16:20.940]  我們千萬不能輕忽我們的公民責任
[00:16:20.940 --> 00:16:22.440]  跟他說不要輕忽公民責任
[00:16:22.440 --> 00:16:24.440]  跟他說
[00:16:24.440 --> 00:16:26.040]  每一次的選舉都很重要
[00:16:26.040 --> 00:16:27.340]  弟兄姊妹
[00:16:27.340 --> 00:16:29.340]  不要只看黨派
[00:16:29.340 --> 00:16:31.240]  不要只看外表
[00:16:31.240 --> 00:16:33.440]  我們要選出一些合乎
[00:16:33.440 --> 00:16:38.140]  聖經價值觀道德觀的人來擔任公職
[00:16:38.140 --> 00:16:39.840]  而且若是可能
[00:16:39.840 --> 00:16:43.240]  我也鼓勵你出來競選吧
[00:16:43.240 --> 00:16:45.740]  因為在現今邪惡的世代
[00:16:45.740 --> 00:16:47.940]  如果我們真的要影響世代
[00:16:47.940 --> 00:16:51.740]  你必須身在其位了
[00:16:51.740 --> 00:16:52.840]  你在美國這麼多年
[00:16:52.840 --> 00:16:53.540]  你應該明白
[00:16:53.540 --> 00:16:57.040]  其實美國的民主不是什麼少數服從多數
[00:16:57.040 --> 00:17:00.340]  而是你必須要在那個位置上
[00:17:00.340 --> 00:17:03.940]  只有在那個位置上才能夠有影響力
[00:17:03.940 --> 00:17:05.540]  我就是鼓勵我們叫弟兄姊妹
[00:17:05.540 --> 00:17:07.840]  真的是我們在城市社區
[00:17:07.840 --> 00:17:09.840]  有這麼多的一些committee
[00:17:09.840 --> 00:17:11.440]  很多的公職
[00:17:11.440 --> 00:17:12.340]  我們真的需要
[00:17:12.340 --> 00:17:15.040]  真的是來參與在這些committee
[00:17:15.040 --> 00:17:16.240]  我們這麼大的教會
[00:17:16.240 --> 00:17:17.240]  真的
[00:17:17.240 --> 00:17:21.340]  我們有遍佈在各個不同的城市裡面
