
[00:00:00.000 --> 00:00:03.160]  今天是我自己說祈禱的最後一篇
[00:06:44.920 --> 00:06:45.720]  不知道什麼枕
[00:06:45.720 --> 00:06:47.520]  你知道現在的名詞很厲害
[00:06:47.520 --> 00:06:48.720]  有一天師傅說
[00:06:48.720 --> 00:06:49.920]  不如我們買個枕頭
[00:06:49.920 --> 00:06:50.520]  我說也好
[00:06:50.520 --> 00:06:51.320]  去買個枕頭
[00:06:51.320 --> 00:06:52.720]  於是很有科技
[00:06:52.720 --> 00:06:54.520]  他拿個iPad出來
[00:06:54.520 --> 00:06:55.720]  我沒有iPad
[00:06:55.720 --> 00:06:56.920]  他拿個iPad出來
[00:06:56.920 --> 00:06:58.720]  他說側面拍一張
[00:06:58.720 --> 00:06:59.320]  正面拍一張
[00:06:59.320 --> 00:07:00.320]  好像監獄一樣
[00:07:00.320 --> 00:07:01.320]  坐監前
[00:07:01.320 --> 00:07:02.720]  側面拍一張
[00:07:02.720 --> 00:07:04.720]  然後就用app來分析
[00:07:04.720 --> 00:07:05.720]  他的頸是這樣
[00:07:05.720 --> 00:07:06.520]  他的頸這樣
[00:07:06.520 --> 00:07:07.720]  這個枕頭你睡一睡
[00:07:07.720 --> 00:07:09.320]  是對的
[00:07:09.320 --> 00:07:10.320]  果然是對的
[00:07:10.320 --> 00:07:13.120]  然後收錢就不同了
[00:07:13.120 --> 00:07:14.520]  第一次會
[00:07:14.520 --> 00:07:16.320]  我們對睡房的要求
[00:07:16.320 --> 00:07:18.720]  環境只要暗就可以
[00:07:18.720 --> 00:07:19.720]  安靜就可以
[00:07:19.720 --> 00:07:21.720]  但最重要是床是漂亮的
[00:07:21.720 --> 00:07:22.720]  枕頭舒服
[00:07:22.720 --> 00:07:23.920]  但我們的客廳不同
[00:07:23.920 --> 00:07:26.320]  客廳我們會佈置得比較漂亮很多
[00:07:26.320 --> 00:07:27.720]  因為是接待什麼
[00:07:27.720 --> 00:07:30.120]  很多外面的人進來
[00:07:30.120 --> 00:07:33.120]  但是你最長時間在睡房
[00:07:33.120 --> 00:07:35.320]  但是你對這個睡房的要求
[00:07:35.320 --> 00:07:37.520]  其實並不是太多
[00:07:37.520 --> 00:07:40.920]  為什麼我說睡房是密室的祈禱
[00:07:40.920 --> 00:07:42.520]  我今天用耶穌基督
[00:07:42.520 --> 00:07:45.320]  一個祈禱的內容
[00:07:45.320 --> 00:07:47.520]  和一個祈禱的地方
[00:07:47.520 --> 00:07:51.320]  成為了一個密室的禱告的原則
[00:07:51.320 --> 00:07:54.720]  就是克西瑪利元的祈禱
[00:07:54.720 --> 00:07:56.520]  我們聽過無數次
[00:07:56.520 --> 00:07:57.920]  我相信很多人都會說
[00:07:57.920 --> 00:07:59.520]  克西瑪利元的祈禱
[00:07:59.520 --> 00:08:02.120]  但我卻從克西瑪利元的祈禱
[00:08:02.120 --> 00:08:05.320]  和大家看到三個原則
[00:08:05.320 --> 00:08:07.720]  究竟我們密室的禱告
[00:08:07.720 --> 00:08:09.120]  哪三個原則
[00:08:09.120 --> 00:08:12.720]  是幫我們去操練這個密室的禱告
[00:08:12.720 --> 00:08:15.120]  我要強調這五個方法
[00:08:15.120 --> 00:08:17.520]  不是說哪個方法比第二個方法重要
[00:08:17.520 --> 00:08:19.920]  而是我們可能在不同的人生的階段
[00:08:19.920 --> 00:08:23.120]  不同的每一天的生活的節奏
[00:08:23.120 --> 00:08:26.520]  我們可能在用不同的禱告的方法
[00:08:26.520 --> 00:08:28.520]  去向神呼求
[00:08:28.520 --> 00:08:32.720]  更重要的是建立我們一個祈禱的人生
[00:08:32.720 --> 00:08:35.520]  所以克西瑪利元的祈禱
[00:08:35.520 --> 00:08:38.320]  我不需要跟大家讀這麼長的聖經
[00:08:38.320 --> 00:08:39.720]  而是說到耶穌
[00:08:39.720 --> 00:08:42.920]  當祂去到人生最後的階段
[00:08:42.920 --> 00:08:45.720]  祂要去面對十字架之前
[00:08:45.720 --> 00:08:49.320]  祂自己一個很真誠的流露
[00:08:49.320 --> 00:08:50.520]  在祈禱裡面
[00:08:50.520 --> 00:08:55.320]  來流露出祂自己真正的人性的一面
[00:08:55.320 --> 00:08:56.720]  在當中三個原則
[00:08:56.720 --> 00:08:58.120]  第一個原則是什麼呢
[00:08:58.120 --> 00:09:00.920]  我覺得一個密室的禱告
[00:09:00.920 --> 00:09:03.320]  是沒有面具的祈禱
[00:09:03.320 --> 00:09:05.720]  沒有面具的
[00:09:05.720 --> 00:09:08.120]  什麼叫做沒有面具的祈禱
[00:09:08.120 --> 00:09:10.120]  其實人與人之間是相處的
[00:09:10.120 --> 00:09:11.520]  其實你喜歡不喜歡
[00:09:11.520 --> 00:09:14.120]  其實很多時候我們都戴著面具
[00:09:14.120 --> 00:09:15.120]  這個面具是什麼意思呢
[00:09:15.120 --> 00:09:18.720]  就是說我不同人的認識的程度
[00:09:18.720 --> 00:09:21.120]  我會用不同的表現
[00:09:21.120 --> 00:09:23.520]  或者不同的內容的聊天內容
[00:09:23.520 --> 00:09:24.520]  跟他對話
[00:09:24.520 --> 00:09:26.920]  我不會很容易跟一個陌生人
[00:09:26.920 --> 00:09:29.320]  將我自己的生命完全的否開
[00:09:29.320 --> 00:09:30.920]  所以你望著隔壁
[00:09:30.920 --> 00:09:32.720]  如果是你第一次見他
[00:09:32.720 --> 00:09:33.520]  你不會一見到他
[00:09:33.520 --> 00:09:34.720]  嘩 我昨天不知道他在做什麼
[00:09:34.720 --> 00:09:35.520]  整天在做什麼
[00:09:35.520 --> 00:09:36.520]  你不會的
[00:09:36.520 --> 00:09:38.720]  你一定會有自己的一些保護
[00:09:38.720 --> 00:09:40.320]  在七十年代上一世紀
[00:09:40.320 --> 00:09:42.320]  有一本書很多人看
[00:09:42.320 --> 00:09:43.320]  這本書叫做
[00:09:43.320 --> 00:09:46.320]  《我不敢告訴你我是誰》
[00:09:46.320 --> 00:09:50.120]  這本書是上一世紀七十年代的書
[00:09:50.120 --> 00:09:52.920]  但是到十年前重印這本書
[00:09:52.920 --> 00:09:54.320]  重新翻印這本書
[00:09:54.320 --> 00:09:56.920]  證明這本書是值得我們去思考
[00:09:56.920 --> 00:09:58.720]  而當中有一句話
[00:09:58.720 --> 00:10:01.120]  有一段話語我想讀給大家聽
[00:10:01.120 --> 00:10:02.320]  我覺得很有意思
[00:10:02.320 --> 00:10:03.320]  它是這樣說
[00:10:03.320 --> 00:10:07.320]  上帝原本給予我們自由
[00:10:07.320 --> 00:10:08.920]  但因為罪的緣故
[00:10:08.920 --> 00:10:12.120]  我們將自己困在一個監牢中
[00:10:12.120 --> 00:10:16.520]  而諷刺的這個監牢是沒有上鎖的監牢
[00:10:16.520 --> 00:10:18.120]  只是我們害怕
[00:10:18.120 --> 00:10:20.120]  害怕出去這個監獄後
[00:10:20.120 --> 00:10:22.520]  世界會拒絕我們
[00:10:22.520 --> 00:10:27.320]  我們很渴望出去這個沒有自己的監牢
[00:10:27.320 --> 00:10:30.320]  卻沒有勇氣走出去
[00:10:30.320 --> 00:10:31.720]  哇 很有意思
[00:10:31.720 --> 00:10:32.920]  這句話很有意思
[00:10:32.920 --> 00:10:34.320]  它說人呢
[00:10:34.320 --> 00:10:35.720]  應該有自由的
[00:10:35.720 --> 00:10:38.920]  人應該可以跟你表白自己真正的自己
[00:10:38.920 --> 00:10:41.720]  但為什麼不夠膽
[00:10:41.720 --> 00:10:43.120]  就因為罪
[00:10:43.120 --> 00:10:44.520]  因為罪的影響
[00:10:44.520 --> 00:10:45.520]  於是我就想
[00:10:45.520 --> 00:10:47.320]  為什麼它會說罪的影響呢
[00:10:47.320 --> 00:10:49.520]  於是我就嘗試看回聖經
[00:10:49.520 --> 00:10:50.920]  看回創世紀
[00:10:50.920 --> 00:10:52.320]  創世紀很有趣的
[00:10:52.320 --> 00:10:54.720]  同一個主角阿當夏娃
[00:10:54.720 --> 00:10:56.920]  同一個的情景
[00:10:56.920 --> 00:10:58.920]  但是在犯罪之前
[00:10:58.920 --> 00:11:00.120]  在犯罪之後
[00:11:00.120 --> 00:11:06.320]  阿當夏娃有絕對兩個不同的相反的反應
[00:11:06.320 --> 00:11:07.720]  創世紀第二章裡說
[00:11:07.720 --> 00:11:10.920]  當時夫妻二人赤身露體
[00:11:10.920 --> 00:11:14.120]  並不羞恥
[00:11:14.120 --> 00:11:16.320]  但到了第三章犯罪之後
[00:11:16.320 --> 00:11:17.920]  阿當夏娃說
[00:11:17.920 --> 00:11:20.320]  我在園中聽見神的聲音
[00:11:20.320 --> 00:11:21.320]  你的聲音
[00:11:21.320 --> 00:11:22.520]  我害怕
[00:11:22.520 --> 00:11:23.720]  她害怕什麼
[00:11:23.720 --> 00:11:26.720]  因為我赤身露體
[00:11:26.720 --> 00:11:28.920]  於是我就藏起來
[00:11:28.920 --> 00:11:30.120]  第一次會
[00:11:30.120 --> 00:11:33.120]  兩個夫妻二人阿當夏娃
[00:11:33.120 --> 00:11:34.920]  都是赤身露體
[00:11:34.920 --> 00:11:35.920]  完全一樣
[00:11:35.920 --> 00:11:37.320]  但在犯罪之前
[00:11:37.320 --> 00:11:40.320]  聖經說他們不覺得羞恥
[00:11:40.320 --> 00:11:41.920]  犯罪之後怎麼樣
[00:11:41.920 --> 00:11:43.320]  他們害怕
[00:11:43.320 --> 00:11:44.920]  害怕就躲起來
[00:11:44.920 --> 00:11:45.920]  第一次會
[00:11:45.920 --> 00:11:48.120]  我不是說今天我們這個世界
[00:11:48.120 --> 00:11:50.920]  可以回到創世紀之前那種世界
[00:11:50.920 --> 00:11:53.520]  因為我們今天仍然有罪在這個世界當中
[00:11:53.520 --> 00:11:55.520]  所以我們仍然會有很多擔憂
[00:11:55.520 --> 00:11:56.520]  但是
[00:11:56.520 --> 00:12:01.120]  我們為什麼這麼怕將自己的生命來否定
[00:12:01.120 --> 00:12:04.120]  因為我們怕被傷害
[00:12:04.120 --> 00:12:07.120]  如果有一天我否定真正的我
[00:12:07.120 --> 00:12:07.920]  可能你說
[00:12:07.920 --> 00:12:09.920]  現在不是真正的你
[00:12:09.920 --> 00:12:11.120]  可能不是
[00:12:11.120 --> 00:12:13.320]  你自己猜
[00:12:13.320 --> 00:12:14.520]  我很怕什麼
[00:12:14.520 --> 00:12:15.720]  很怕說
[00:12:15.720 --> 00:12:16.720]  咦
[00:12:16.720 --> 00:12:18.520]  何牧師是這樣的人
[00:12:18.520 --> 00:12:19.720]  你怕不怕
[00:12:19.720 --> 00:12:22.120]  原來何牧師是這樣的人
[00:12:22.120 --> 00:12:23.520]  什麼你是這樣的人
[00:12:23.520 --> 00:12:25.720]  這個說話可能是真實
[00:12:25.720 --> 00:12:27.520]  什麼你是一個這樣的人
[00:12:27.520 --> 00:12:28.720]  我們很怕
[00:12:28.720 --> 00:12:30.320]  我們很怕被傷害
[00:12:30.320 --> 00:12:33.320]  我們很怕將真正的自己來否定的時候
[00:12:33.320 --> 00:12:35.920]  我們很怕對方不接納我們
[00:12:35.920 --> 00:12:38.120]  我們很怕今天我們踏出這個世界
[00:12:38.120 --> 00:12:39.120]  我一個這樣的人
[00:12:39.120 --> 00:12:42.920]  這個世界就開始抗拒我們
[00:12:42.920 --> 00:12:45.120]  這就是那本書所說的
[00:12:45.120 --> 00:12:47.320]  在一個無所的監獄
[00:12:47.320 --> 00:12:49.120]  但是你不敢出去
[00:12:49.120 --> 00:12:49.920]  為什麼
[00:12:49.920 --> 00:12:52.520]  怕這個世界不接受
[00:12:52.520 --> 00:12:54.120]  所以我們人與人之間
[00:12:54.120 --> 00:12:58.520]  很多時候都會帶著不同的面具來見人
[00:12:58.520 --> 00:13:02.120]  所以中國人有一個傳統的藝術
[00:13:02.120 --> 00:13:03.520]  就是辨認臉
[00:13:03.520 --> 00:13:05.120]  辨認臉真的很好看
[00:13:05.120 --> 00:13:06.320]  翻來覆去
[00:13:06.320 --> 00:13:07.920]  於是我也不知道要怎麼做
[00:13:07.920 --> 00:13:09.920]  於是有一天我就上YouTube去看
[00:13:09.920 --> 00:13:12.520]  究竟要怎麼做辨認臉
[00:13:12.520 --> 00:13:13.520]  他說很容易的
[00:13:13.520 --> 00:13:15.920]  我也決定有空去學
[00:13:15.920 --> 00:13:17.320]  跟著YouTube學
[00:13:17.320 --> 00:13:20.920]  有一次講到就真的辨認了
[00:13:20.920 --> 00:13:21.920]  但是很真實
[00:13:21.920 --> 00:13:23.320]  人生很真實
[00:13:23.320 --> 00:13:25.120]  你知道很多時候
[00:13:25.120 --> 00:13:26.920]  去到睡房那邊
[00:13:26.920 --> 00:13:28.520]  為什麼我說睡房
[00:13:28.520 --> 00:13:31.520]  是一個沒有面具的一個祈禱
[00:13:31.520 --> 00:13:34.120]  因為人去到睡房
[00:13:34.120 --> 00:13:38.120]  你就是沒有任何的遮掩
[00:13:38.120 --> 00:13:40.520]  你不會化著濃妝去睡覺
[00:13:40.520 --> 00:13:41.720]  會不會
[00:13:41.720 --> 00:13:42.920]  我不會今天回到家
[00:13:42.920 --> 00:13:44.520]  就這樣立刻睡在床上
[00:13:44.520 --> 00:13:45.920]  穿著西裝打完領帶
[00:13:45.920 --> 00:13:47.320]  怎麼搞的
[00:13:47.320 --> 00:13:48.120]  帶領帶去睡覺
[00:13:48.120 --> 00:13:49.320]  不會的
[00:13:49.320 --> 00:13:49.920]  就是我那天
[00:13:49.920 --> 00:13:51.520]  去年完了音樂會
[00:13:51.520 --> 00:13:52.320]  回到家
[00:13:52.320 --> 00:13:53.520]  妝化得很漂亮
[00:13:53.520 --> 00:13:55.520]  我不會化著濃妝去睡覺
[00:13:55.520 --> 00:13:56.520]  立刻卸妝
[00:13:56.520 --> 00:13:58.120]  我不會的
[00:13:58.120 --> 00:13:59.320]  結婚那一晚
[00:13:59.320 --> 00:13:59.920]  到結婚之後
[00:13:59.920 --> 00:14:00.720]  早上一起床
[00:14:00.720 --> 00:14:01.920]  你看看隔壁的人
[00:14:01.920 --> 00:14:03.320]  嘩
[00:14:03.320 --> 00:14:07.320]  不說了
[00:14:07.320 --> 00:14:08.320]  嘩
[00:14:08.320 --> 00:14:09.320]  為什麼
[00:14:09.320 --> 00:14:11.920]  因為你不會再掩飾你自己
[00:14:11.920 --> 00:14:12.520]  在睡房那邊
[00:14:12.520 --> 00:14:13.920]  你不會掩飾你自己
[00:14:13.920 --> 00:14:14.520]  在睡房那邊
[00:14:14.520 --> 00:14:15.920]  你會很坦誠的
[00:14:15.920 --> 00:14:19.920]  去向對方顯明真正的你
[00:14:19.920 --> 00:14:21.120]  所以很多時候
