
[00:00:00.000 --> 00:00:04.000]  古語有話「有憑自遠方來」
[00:07:14.000 --> 00:07:21.000]  而一個照顧體弱多病的弟弟
[00:07:21.000 --> 00:07:24.000]  這個姐姐都放了很多心力在裡面
[00:07:24.000 --> 00:07:26.000]  爸爸媽媽又不在
[00:07:26.000 --> 00:07:29.000]  這個責任肩頭放得很重
[00:07:29.000 --> 00:07:32.000]  另外看看瑪麗亞的妹妹
[00:07:32.000 --> 00:07:35.000]  當然要從瑪大的角度去看
[00:07:35.000 --> 00:07:38.000]  因為稍後講的話是由瑪大自己講的
[00:07:38.000 --> 00:07:41.000]  要求耶穌要妹妹做事
[00:07:41.000 --> 00:07:45.000]  那瑪大怎樣看妹妹呢?
[00:07:45.000 --> 00:07:48.000]  如果你是瑪大你怎樣看妹妹呢?
[00:07:48.000 --> 00:07:49.000]  幫不幫得上忙?
[00:07:49.000 --> 00:07:51.000]  不幫得上忙
[00:07:51.000 --> 00:07:53.000]  坐著不動的這麼被動
[00:07:53.000 --> 00:07:57.000]  我看見你還坐著不動
[00:07:57.000 --> 00:08:02.000]  可能覺得瑪大覺得瑪麗亞不幫得上忙
[00:08:02.000 --> 00:08:05.000]  這個妹妹可能經常活在自己的世界裡面
[00:08:05.000 --> 00:08:10.000]  經常都好像說不好聽的做夢
[00:08:10.000 --> 00:08:13.000]  經常想自己的事
[00:08:13.000 --> 00:08:14.000]  後知後覺的
[00:08:14.000 --> 00:08:16.000]  不是很敏銳的情況
[00:08:16.000 --> 00:08:19.000]  不過當然有時候我們都了解
[00:08:19.000 --> 00:08:23.000]  會不會瑪大一直都背負責任呢?
[00:08:23.000 --> 00:08:26.000]  瑪麗亞想做一點都可以
[00:08:26.000 --> 00:08:27.000]  你還是不要做了
[00:08:27.000 --> 00:08:28.000]  幫不上忙
[00:08:28.000 --> 00:08:30.000]  讓我做好一點
[00:08:30.000 --> 00:08:34.000]  很容易形成了寧願不做的做
[00:08:34.000 --> 00:08:37.000]  所以變成這樣的情況
[00:08:37.000 --> 00:08:42.000]  當然這是瑪大裡面的眼光去看妹妹的情況
[00:08:42.000 --> 00:08:46.000]  所以你看到大姐一人兼三職
[00:08:46.000 --> 00:08:51.000]  除了是大姐還要兼父母的職份
[00:08:51.000 --> 00:08:54.000]  長女為父亦為母
[00:08:54.000 --> 00:09:01.000]  你想到今天生活兼職多舒服
[00:09:01.000 --> 00:09:02.000]  還要做三份工作的時候
[00:09:02.000 --> 00:09:04.000]  你想到壓力多大
[00:09:04.000 --> 00:09:06.000]  再一個無形的壓力
[00:09:06.000 --> 00:09:08.000]  這些是不可以離開的
[00:09:08.000 --> 00:09:10.000]  這些是血緣親屬
[00:09:10.000 --> 00:09:13.000]  家人或者父母交托了下去
[00:09:13.000 --> 00:09:17.000]  根本沒有辦法可以離開困境
[00:09:17.000 --> 00:09:19.000]  唯有繼續捱下去
[00:09:19.000 --> 00:09:22.000]  繼續撐著這頭家
[00:09:22.000 --> 00:09:28.000]  所以你看到瑪大的心力有多大
[00:09:28.000 --> 00:09:30.000]  很容易心力交瘁
[00:09:30.000 --> 00:09:31.000]  在我讀輔導的時候
[00:09:31.000 --> 00:09:35.000]  有位老師專門研究了一些
[00:09:35.000 --> 00:09:41.000]  關於華人裡面的長女的一些情況
[00:09:41.000 --> 00:09:44.000]  他研究出來說
[00:09:44.000 --> 00:09:48.000]  這個叫做華人長女的情結
[00:09:48.000 --> 00:09:53.000]  即是華人婦女裡面的一些心理的創傷
[00:09:53.000 --> 00:09:55.000]  特別是長女
[00:09:55.000 --> 00:09:58.000]  有些情結有些問題在裡面
[00:09:58.000 --> 00:10:03.000]  他講到當然一般來說
[00:10:03.000 --> 00:10:07.000]  華人家庭裡面的長女有多個長處
[00:10:07.000 --> 00:10:08.000]  長處是什麼呢
[00:10:08.000 --> 00:10:10.000]  就是他們能力很強
[00:10:10.000 --> 00:10:12.000]  即是很能幹的
[00:10:12.000 --> 00:10:14.000]  很會辦事的
[00:10:14.000 --> 00:10:16.000]  通常比較自立
[00:10:16.000 --> 00:10:20.000]  他們可以對自己要完成的責任
[00:10:20.000 --> 00:10:22.000]  都綽綽有餘
[00:10:22.000 --> 00:10:23.000]  完全勝任的
[00:10:23.000 --> 00:10:25.000]  即是你叫他做什麼都做到的
[00:10:25.000 --> 00:10:27.000]  他自己覺得這是他的責任的時候
[00:10:27.000 --> 00:10:28.000]  都能夠做得到
[00:10:28.000 --> 00:10:30.000]  都能夠做得很好
[00:10:30.000 --> 00:10:34.000]  譬如一個退休年紀之後
[00:10:34.000 --> 00:10:37.000]  一個長女一個大女
[00:10:37.000 --> 00:10:41.000]  她都可以繼續在一個很繁忙的都市裡面
[00:10:41.000 --> 00:10:45.000]  獨力自己去支持開一間小的店鋪
[00:10:45.000 --> 00:10:47.000]  完全可以一個人做完
[00:10:47.000 --> 00:10:48.000]  一腳踢
[00:10:48.000 --> 00:10:50.000]  什麼都可以辦得到
[00:10:50.000 --> 00:10:52.000]  又或者你會覺得
[00:10:52.000 --> 00:10:54.000]  需要找一個人幫忙的時候
[00:10:54.000 --> 00:10:56.000]  交代他做一些事情
[00:10:56.000 --> 00:10:58.000]  如果是大女
[00:10:58.000 --> 00:11:00.000]  特別是很交代的
[00:11:00.000 --> 00:11:01.000]  特別是值得信任的
[00:11:01.000 --> 00:11:03.000]  因為他們是盡責
[00:11:03.000 --> 00:11:04.000]  他們是謹慎
[00:11:04.000 --> 00:11:05.000]  他們是勤勞
[00:11:05.000 --> 00:11:07.000]  他們是有效率
[00:11:07.000 --> 00:11:10.000]  準時完成要做的事情
[00:11:10.000 --> 00:11:12.000]  所以他們的性格
[00:11:12.000 --> 00:11:13.000]  這麼謹慎這麼細心
[00:11:13.000 --> 00:11:15.000]  很適合去照顧人
[00:11:15.000 --> 00:11:18.000]  或者做一些家務的事情
[00:11:18.000 --> 00:11:21.000]  但是老師繼續
[00:11:21.000 --> 00:11:24.000]  他的文章是這樣說
[00:11:24.000 --> 00:11:27.000]  長女通常比較固執一點
[00:11:27.000 --> 00:11:30.000]  對世界或者周圍的事情
[00:11:30.000 --> 00:11:32.000]  有一個鎖定的看法在裡面
[00:11:32.000 --> 00:11:36.000]  所以比較難適應環境上的轉變
[00:11:36.000 --> 00:11:38.000]  也不是很懂得面對一些壓力
[00:11:38.000 --> 00:11:39.000]  很容易因為
[00:11:39.000 --> 00:11:44.000]  甚至自己心裡覺得未做好盡責任的事情
[00:11:44.000 --> 00:11:47.000]  有時會覺得有內疚感在裡面
[00:11:47.000 --> 00:11:51.000]  也會有些缺乏安全感在裡面
[00:11:51.000 --> 00:11:53.000]  他們要做得最好
[00:11:53.000 --> 00:11:56.000]  完成了才是心安理得
[00:11:56.000 --> 00:11:59.000]  所以慢慢形成的思想比較偏激
[00:11:59.000 --> 00:12:01.000]  同人的相處裡面
[00:12:01.000 --> 00:12:06.000]  缺乏了一些巧妙或者靈巧的人際關係的技巧
[00:12:06.000 --> 00:12:10.000]  在這些情況下其實容易感情脆弱
[00:12:10.000 --> 00:12:11.000]  為什麼呢?
[00:12:11.000 --> 00:12:14.000]  因為如果在人際關係裡面
[00:12:14.000 --> 00:12:16.000]  別人不能夠認同他
[00:12:16.000 --> 00:12:20.000]  或者他所做的事情不能夠完全受落的時候
[00:12:20.000 --> 00:12:22.000]  他會覺得被拒絕
[00:12:22.000 --> 00:12:23.000]  會覺得孤單
[00:12:23.000 --> 00:12:25.000]  在這樣的情況裡面
[00:12:25.000 --> 00:12:27.000]  很容易困擾了自己的心理
[00:12:27.000 --> 00:12:29.000]  好像被遺棄一樣
[00:12:29.000 --> 00:12:31.000]  所以情感比較容易軟弱
[00:12:31.000 --> 00:12:32.000]  比較容易脆弱
[00:12:32.000 --> 00:12:34.000]  很容易崩潰
[00:12:34.000 --> 00:12:37.000]  甚至可能另一種反彈
[00:12:37.000 --> 00:12:38.000]  容易嬲怒
[00:12:38.000 --> 00:12:43.000]  容易陷入一種抑鬱的情況裡面
[00:12:43.000 --> 00:12:49.000]  當然老師經過了一段長時間和搜證
[00:12:49.000 --> 00:12:53.000]  一些弟子達出了這樣的定論
[00:12:53.000 --> 00:12:55.000]  他說的成因其實很多時候
[00:12:55.000 --> 00:12:58.000]  因為中國文化裡面的家庭
[00:12:58.000 --> 00:13:04.000]  講求了倫理、論資排輩、重男輕女
[00:13:04.000 --> 00:13:05.000]  所以一般來說
[00:13:05.000 --> 00:13:12.000]  大女兒在長期裡面往往會受到父母的忽略
[00:13:12.000 --> 00:13:15.000]  因為父母是要交託一些責任給她做
[00:13:15.000 --> 00:13:18.000]  總之你要完成一些事情
[00:13:18.000 --> 00:13:19.000]  就要照顧弟弟妹妹
[00:13:19.000 --> 00:13:20.000]  幫忙家務
[00:13:20.000 --> 00:13:23.000]  一直要做這些事情
[00:13:23.000 --> 00:13:27.000]  但是所謂忽略就是忽略了一種情感上的需要
[00:13:27.000 --> 00:13:30.000]  他們不敢講他們自己的那種情感需要
[00:13:30.000 --> 00:13:32.000]  因為他們有很多事情要去做
[00:13:32.000 --> 00:13:34.000]  要快點完成就好了
[00:13:34.000 --> 00:13:38.000]  所以他們從小就好像失去了童年一樣
[00:13:38.000 --> 00:13:40.000]  甚至有些人覺得他們好像
[00:13:40.000 --> 00:13:42.000]  今天在講我們的電腦
[00:13:42.000 --> 00:13:47.000]  以前舊的電腦只能有黑白的螢幕
[00:13:47.000 --> 00:13:48.000]  現在是彩色
[00:13:48.000 --> 00:13:50.000]  黑白和彩色的分別在哪裡呢?
[00:13:50.000 --> 00:13:53.000]  就是電腦的核心
[00:13:53.000 --> 00:13:56.000]  CPU要夠power有力量才行
[00:13:56.000 --> 00:13:59.000]  小時候不能夠運算那麼多東西
[00:13:59.000 --> 00:14:01.000]  不能夠形成一個彩色的圖案
[00:14:01.000 --> 00:14:03.000]  如果做得不好
[00:14:03.000 --> 00:14:05.000]  現在的年輕人說
[00:14:05.000 --> 00:14:07.000]  那個螢幕好像什麼呢?
[00:14:07.000 --> 00:14:08.000]  側下側下的樣子
[00:14:08.000 --> 00:14:10.000]  但是以前是更加黑白
[00:14:10.000 --> 00:14:11.000]  所以他們做的事情
[00:14:11.000 --> 00:14:13.000]  能夠很快解決的事情就是
[00:14:13.000 --> 00:14:15.000]  黑白分明
[00:14:15.000 --> 00:14:20.000]  這個也是一些長女情結裡面的提出
[00:14:20.000 --> 00:14:22.000]  不過我也在這裡說
[00:14:22.000 --> 00:14:27.000]  不是在標籤馬大是這樣的情況
[00:14:27.000 --> 00:14:29.000]  不過我用這個說法來說
[00:14:29.000 --> 00:14:33.000]  多多少少都會從一個家庭
[00:14:33.000 --> 00:14:35.000]  從一個背景、環境
[00:14:35.000 --> 00:14:37.000]  再加上傳統
[00:14:37.000 --> 00:14:43.000]  再加上性格去看馬大
[00:14:43.000 --> 00:14:47.000]  可能不多不少也有一些類同的情況
[00:14:47.000 --> 00:14:52.000]  以致我們能夠繼續進入到馬大的內心裡面
[00:14:52.000 --> 00:14:54.000]  去看這件事情
[00:14:54.000 --> 00:14:56.000]  接著你會看到
[00:14:56.000 --> 00:14:59.000]  他就是這樣去接待耶穌基督
[00:14:59.000 --> 00:15:03.000]  接待耶穌基督的過程裡面
[00:15:03.000 --> 00:15:07.000]  就是出現了一個問題
[00:15:07.000 --> 00:15:08.000]  剛才說
[00:15:08.000 --> 00:15:10.000]  本來是一件歡喜快樂的事情
[00:15:10.000 --> 00:15:14.000]  本來是一個開心共聚的時候
[00:15:14.000 --> 00:15:17.000]  但是為什麼出現了一個
[00:15:17.000 --> 00:15:21.000]  突突的氣氛在裡面
[00:15:21.000 --> 00:15:23.000]  首先我會覺得
[00:15:23.000 --> 00:15:24.000]  第一
[00:15:24.000 --> 00:15:28.000]  馬大是出現了一個錯誤的關心
[00:15:28.000 --> 00:15:31.000]  當耶穌來到一個伯達尼的地方
[00:15:31.000 --> 00:15:35.000]  大家知不知道伯達尼附近就是耶路撒冷
[00:15:35.000 --> 00:15:40.000]  甚至和耶穌釘十字架的加勒山
[00:15:40.000 --> 00:15:44.000]  遙對相望
[00:15:44.000 --> 00:15:46.000]  每次耶穌來到伯達尼
[00:15:46.000 --> 00:15:50.000]  很多時候是因為要上耶路撒冷
[00:15:50.000 --> 00:15:52.000]  路經伯達尼
[00:15:52.000 --> 00:15:55.000]  但是大家知道耶路撒冷是什麼城市
[00:15:55.000 --> 00:15:58.000]  對耶穌來說是一個很大的挑戰的城市
[00:15:58.000 --> 00:16:01.000]  當然到了最後耶穌要進城
[00:16:01.000 --> 00:16:02.000]  面對審判
[00:16:02.000 --> 00:16:04.000]  要釘十字架
[00:16:04.000 --> 00:16:07.000]  那是一個更加大的挑戰
[00:16:07.000 --> 00:16:13.000]  但是每次上耶路撒冷都會遇到很多的問題
[00:16:13.000 --> 00:16:14.000]  很多的難處
[00:16:14.000 --> 00:16:17.000]  因為裡面有很多敵對的人
[00:16:17.000 --> 00:16:19.000]  裡面有很多的陰謀
[00:16:19.000 --> 00:16:22.000]  裡面有很多對他不利的事情
[00:16:22.000 --> 00:16:26.000]  所以耶穌和門徒都要打醒十二分精神
[00:16:26.000 --> 00:16:32.000]  所以進入耶路撒冷可以說是一件大的事情
[00:16:32.000 --> 00:16:36.000]  但是每次去到途經伯達尼
[00:16:36.000 --> 00:16:40.000]  其實他和門徒的心情都是希望在那裏
[00:16:40.000 --> 00:16:41.000]  有一個好的休息
[00:16:41.000 --> 00:16:43.000]  有一個好的安靜
[00:16:43.000 --> 00:16:46.000]  有一個很好的片刻的寧靜
[00:16:46.000 --> 00:16:48.000]  能夠繼續再上路
[00:16:48.000 --> 00:16:51.000]  要面對耶路撒冷的事情
[00:16:51.000 --> 00:16:57.000]  所以耶穌能夠作客在伯達尼的村莊
[00:16:57.000 --> 00:16:59.000]  去到三姐弟的家裏
[00:16:59.000 --> 00:17:01.000]  是一件好事情
[00:17:01.000 --> 00:17:07.000]  但是很可能馬大未能夠掌握到耶穌的心意
[00:17:07.000 --> 00:17:11.000]  反而當然是很歡喜快樂去接待耶穌
[00:17:11.000 --> 00:17:13.000]  但是他未看到耶穌的需要
[00:17:13.000 --> 00:17:18.000]  只不過他是體會到他要盡到自己的責任
[00:17:18.000 --> 00:17:20.000]  盡到一個主人家的責任
[00:17:20.000 --> 00:17:23.000]  總之我們是多一些的款待
[00:17:23.000 --> 00:17:26.000]  就是一味的款待
[00:17:26.000 --> 00:17:31.000]  聖經裏面所說一定要繼續讓耶穌
[00:17:31.000 --> 00:17:37.000]  可以在家庭裏面好好的接待
[00:17:37.000 --> 00:17:39.000]  好好的享受
[00:17:39.000 --> 00:17:41.000]  於是又針柴遞水
[00:17:41.000 --> 00:17:43.000]  於是很多的事情
[00:17:43.000 --> 00:17:46.000]  其實馬大這個功夫都不少
[00:17:46.000 --> 00:17:48.000]  如果他這樣想法
[00:17:48.000 --> 00:17:53.000]  首先你會知道進入到一個家庭裏面的時候
[00:17:53.000 --> 00:17:58.000]  馬大弟還要做些什麼事情呢?
[00:17:58.000 --> 00:17:59.000]  洗腳
[00:17:59.000 --> 00:18:01.000]  大家對聖經背景都很熟悉
[00:18:01.000 --> 00:18:03.000]  有番主要學
[00:18:03.000 --> 00:18:07.000]  洗腳是當時的文化習俗
[00:18:07.000 --> 00:18:08.000]  一定要做的
[00:18:08.000 --> 00:18:11.000]  因為洗到整個腳塵很不舒服
[00:18:11.000 --> 00:18:14.000]  你想去別人的家當然是令他們舒服的
[00:18:14.000 --> 00:18:15.000]  現在我們就換一對拖鞋
[00:18:15.000 --> 00:18:16.000]  舒服一點
[00:18:16.000 --> 00:18:18.000]  或者坐在沙發上舒服一點
[00:18:18.000 --> 00:18:21.000]  有時候抹一抹對腳就當場舒服了
[00:18:21.000 --> 00:18:23.000]  所以一定要做這些事情
[00:18:23.000 --> 00:18:24.000]  要抹很多人的腳
[00:18:24.000 --> 00:18:25.000]  洗很多人的腳
[00:18:25.000 --> 00:18:28.000]  已經是一頭煙了
[00:18:28.000 --> 00:18:30.000]  他又不會有家裏有僕人下人
[00:18:30.000 --> 00:18:31.000]  要自己做
[00:18:31.000 --> 00:18:33.000]  妹妹又不會幫到忙
[00:18:33.000 --> 00:18:34.000]  弟弟又病了
[00:18:34.000 --> 00:18:36.000]  自己做
[00:18:36.000 --> 00:18:40.000]  基本上禮貌都要針柴遞水
[00:18:40.000 --> 00:18:42.000]  我們都會這樣做
[00:18:42.000 --> 00:18:45.000]  給些茶水
[00:18:45.000 --> 00:18:46.000]  茶水不止
[00:18:46.000 --> 00:18:49.000]  可能還有雪櫃裏面有汽水果汁
[00:18:49.000 --> 00:18:50.000]  什麼都拿出來
[00:18:50.000 --> 00:18:52.000]  很好客
[00:18:52.000 --> 00:18:53.000]  小食就不再說了
[00:18:53.000 --> 00:18:54.000]  拿些小食出來
[00:18:54.000 --> 00:18:56.000]  小食之餘又有大食
[00:18:56.000 --> 00:18:57.000]  大餐
[00:18:57.000 --> 00:18:58.000]  又做很多東西
[00:18:58.000 --> 00:18:59.000]  你想想
[00:18:59.000 --> 00:19:00.000]  在這裏做這麼多東西的時候
[00:19:00.000 --> 00:19:01.000]  接待耶穌
[00:19:01.000 --> 00:19:02.000]  辛苦嗎
[00:19:02.000 --> 00:19:05.000]  一個人做了這麼多人
[00:19:05.000 --> 00:19:07.000]  所以問題就是
[00:19:07.000 --> 00:19:08.000]  當然
[00:19:08.000 --> 00:19:10.000]  我也樂意做
[00:19:10.000 --> 00:19:12.000]  但其實是很辛苦
