
[00:00:00.000 --> 00:00:02.760]  讓我們同心低頭祈禱
[00:02:54.800 --> 00:02:57.760]  當然我們發現有些不太妥
[00:02:57.760 --> 00:02:58.980]  在上帝的眼裏
[00:02:58.980 --> 00:03:02.820]  不是每一個人都應該有自己的配偶嗎?
[00:03:02.820 --> 00:03:06.800]  這位神職人員卻是除了妾侍
[00:03:06.800 --> 00:03:09.100]  於是我們可以猜想
[00:03:09.100 --> 00:03:14.200]  他並不是一位很小心去遵從上帝吩咐的僕人
[00:03:14.200 --> 00:03:17.360]  經文說他的妾侍生氣了
[00:03:17.360 --> 00:03:19.740]  於是就回到他娘家
[00:03:19.740 --> 00:03:21.400]  過了四個月
[00:03:21.400 --> 00:03:25.300]  這個利美人就想要哄自己的太太
[00:03:25.300 --> 00:03:28.200]  於是他帶備僕人和兩匹奴
[00:03:28.200 --> 00:03:31.360]  起程去到岳父的家中
[00:03:31.360 --> 00:03:35.480]  去到岳父的家中受到很盛情的款待
[00:03:35.480 --> 00:03:40.720]  這不單止是因為按照舊約的以色列人
[00:03:40.720 --> 00:03:42.520]  在上帝的吩咐裏面
[00:03:42.520 --> 00:03:46.400]  他們要很盛情地去款待客女
[00:03:46.400 --> 00:03:47.720]  另一方面
[00:03:47.720 --> 00:03:49.420]  自己的女兒回到娘家
[00:03:49.420 --> 00:03:52.240]  當然是一件不太體面的事
[00:03:52.240 --> 00:03:55.640]  於是岳父見到女婿來
[00:03:55.640 --> 00:03:57.500]  當然是很開心
[00:03:57.500 --> 00:04:00.680]  在那裏他挽留
[00:04:00.680 --> 00:04:03.840]  亦都去招待他這位女婿
[00:04:03.840 --> 00:04:06.720]  他們留在那裏住了三天
[00:04:06.720 --> 00:04:08.240]  第四天的清晨
[00:04:08.240 --> 00:04:12.020]  利美人和他的妾僕人想起行回家
[00:04:12.020 --> 00:04:13.420]  岳父就鼓勵他們
[00:04:13.420 --> 00:04:17.320]  「不如吃個早飯之後你才啟程」
[00:04:17.320 --> 00:04:20.460]  於是他們就吃喝了
[00:04:20.460 --> 00:04:22.560]  吃喝過後岳父就說
[00:04:22.560 --> 00:04:24.800]  「不如多住一晚吧」
[00:04:24.800 --> 00:04:27.660]  太陽就快下山了
[00:04:27.660 --> 00:04:31.700]  於是利美人就在岳父的家裏再住多一天
[00:04:31.700 --> 00:04:33.400]  到第五天早上
[00:04:33.400 --> 00:04:35.800]  利美人打算要走了
[00:04:35.800 --> 00:04:37.780]  岳父再次熱情地款待
[00:04:37.780 --> 00:04:41.480]  建議他們吃個早飯之後加點心力
[00:04:41.480 --> 00:04:45.920]  亦都等到太陽沒那麼曬才上路
[00:04:45.920 --> 00:04:47.320]  不過吃著吃著
[00:04:47.320 --> 00:04:49.180]  時間過得很快
[00:04:49.180 --> 00:04:51.360]  太陽很快就說要下山了
[00:04:51.360 --> 00:04:54.620]  岳父於是建議不如多留一晚
[00:04:54.620 --> 00:04:57.700]  不過利美人就不想再住多一晚
[00:04:57.700 --> 00:04:59.860]  雖然將近黃昏
[00:04:59.860 --> 00:05:04.040]  仍然和他的僕人他的妾來到起行
[00:05:04.040 --> 00:05:06.300]  過了大約兩個小時
[00:05:06.300 --> 00:05:09.280]  因為百里行和耶布斯
[00:05:09.280 --> 00:05:10.680]  即是耶路撒冷
[00:05:10.680 --> 00:05:13.280]  大約是兩個小時的步程
[00:05:13.280 --> 00:05:15.940]  他們來到耶布斯的對面
[00:05:15.940 --> 00:05:20.420]  耶布斯當時仍然是被外邦人所居住
[00:05:20.420 --> 00:05:24.760]  這位利美人不想在外族人的地方留宿
[00:05:24.760 --> 00:05:28.060]  選擇由前面不太遠的地方
[00:05:28.060 --> 00:05:32.900]  便雅敏支派基比亞人所居的城市來落腳
[00:05:32.900 --> 00:05:35.860]  畢竟都是自己人
[00:05:35.860 --> 00:05:38.300]  心想會安全些
[00:05:38.300 --> 00:05:41.500]  於是趁天未黑繼續趕路
[00:05:41.500 --> 00:05:43.940]  過了幾個小時後他們來到基比亞
[00:05:43.940 --> 00:05:46.780]  太陽已經完全下山了
[00:05:46.780 --> 00:05:49.980]  雖然說是自己同胞的地盤
[00:05:49.980 --> 00:05:53.780]  不過竟然沒有人願意接待他們
[00:05:53.780 --> 00:05:55.960]  去到自己家裏留宿
[00:05:55.960 --> 00:06:00.800]  加上當時的酒店、民宿、賓館都不太盛行
[00:06:00.800 --> 00:06:04.700]  於是他們只好坐在城裏面的廣場上
[00:06:04.700 --> 00:06:09.700]  眼睇那晚都應該要在廣場過夜了
[00:06:09.700 --> 00:06:12.240]  有一位原本住在以法蓮山區
[00:06:12.240 --> 00:06:15.300]  即是這位利美人所居住的城市
[00:06:15.300 --> 00:06:19.080]  不過現在寄居在這個地方的一位老人家
[00:06:19.080 --> 00:06:22.020]  剛剛在田裏工作回來
[00:06:22.020 --> 00:06:23.520]  看到這位利美人
[00:06:23.520 --> 00:06:26.640]  便主動來跟他們接觸、聊天
[00:06:26.640 --> 00:06:31.520]  並且接他們回到自己家裏來做客人
[00:06:31.520 --> 00:06:35.220]  當他們安頓好,正在吃飯的時候
[00:06:35.220 --> 00:06:36.840]  聖經形容
[00:06:36.840 --> 00:06:38.820]  城裏面的一群無賴
[00:06:38.820 --> 00:06:42.940]  圍住這個老人家的屋不斷敲門
[00:06:42.940 --> 00:06:45.240]  催促這位老人家要將
[00:06:45.240 --> 00:06:49.140]  他想接待的這位客女利美人交出來
[00:06:49.140 --> 00:06:52.040]  因為他們想強暴他
[00:06:52.040 --> 00:06:56.680]  聖經的字眼是「我們要與他交合」
[00:06:56.680 --> 00:06:59.900]  而我用「強暴」這個字眼的原因是
[00:06:59.900 --> 00:07:02.900]  舉凡不是出於你情我願的
[00:07:02.900 --> 00:07:05.740]  就算我們知道在婚約裏面
[00:07:05.740 --> 00:07:09.280]  亦都等同強暴或者強姦
[00:07:09.280 --> 00:07:13.060]  我們雖然現在不太知道這位利美人的性取向
[00:07:13.060 --> 00:07:17.000]  不過從接下來的經文的描述
[00:07:17.000 --> 00:07:19.980]  我相信這位利美人並不是有
[00:07:19.980 --> 00:07:21.180]  有一個想法就是
[00:07:21.180 --> 00:07:26.120]  不太想跟這群無賴糾合的意願
[00:07:26.120 --> 00:07:28.560]  這個老人家當然不同意
[00:07:28.560 --> 00:07:33.180]  不過他並不是不同意強暴這個行為
[00:07:33.180 --> 00:07:36.820]  而是認為濫濫糾合是一件惡事
[00:07:36.820 --> 00:07:38.880]  是可恥的事
[00:07:38.880 --> 00:07:40.980]  他建議將自己的女兒
[00:07:40.980 --> 00:07:44.300]  以及這個利美人的妾去交給他們
[00:07:44.300 --> 00:07:47.460]  經文形容這個女兒還是處女
[00:07:47.460 --> 00:07:50.340]  即是有可能她的年紀還是很小
[00:07:50.340 --> 00:07:53.860]  還是一個未婚的女孩
[00:07:53.860 --> 00:07:57.900]  接著說了一句令人很傷心的話
[00:07:57.900 --> 00:08:00.560]  任由你們去污辱她們
[00:08:00.560 --> 00:08:04.780]  就照你們看為好的去對待她們
[00:08:04.780 --> 00:08:07.700]  沒錯這個老人家盡了地主之義
[00:08:07.700 --> 00:08:08.940]  按照聖經的吩咐
[00:08:08.940 --> 00:08:11.460]  他殷勤地去款待客女
[00:08:11.460 --> 00:08:14.620]  並且保護她們免受傷害
[00:08:14.620 --> 00:08:16.060]  不過我在想
[00:08:16.060 --> 00:08:18.020]  難道自己的女兒
[00:08:18.020 --> 00:08:19.980]  以及這個利美人的妾
[00:08:19.980 --> 00:08:25.300]  也不是應該受到她的保護的嗎?
[00:08:25.300 --> 00:08:27.380]  如果我們傷害一些人
[00:08:27.380 --> 00:08:29.980]  去讓另外一些人的生命得到拯救
[00:08:29.980 --> 00:08:32.300]  是成立的說話
[00:08:32.300 --> 00:08:36.740]  受到傷害的就應該是施暴者
[00:08:36.740 --> 00:08:39.060]  如果真是無可避免
[00:08:39.060 --> 00:08:42.300]  而不是傷害更加弱小的個體
[00:08:42.300 --> 00:08:43.780]  當然我們知道
[00:08:43.780 --> 00:08:45.020]  傷害對方的目的
[00:08:45.020 --> 00:08:47.900]  並不是要置對方於死地
[00:08:47.900 --> 00:08:51.940]  而是讓對方不可以再傷害其他人
[00:08:51.940 --> 00:08:55.380]  所以用最少的暴力
[00:08:55.380 --> 00:08:56.620]  也是這樣的原因
[00:08:56.620 --> 00:09:00.380]  所以智慧是成立的
[00:09:00.380 --> 00:09:01.860]  早前有一位講者
[00:09:01.860 --> 00:09:04.180]  我們請來跟家長分享
[00:09:04.180 --> 00:09:05.580]  他有這樣的分享
[00:09:05.580 --> 00:09:07.300]  他的小朋友還在K2
[00:09:07.300 --> 00:09:09.340]  大約四、五歲的時候
[00:09:09.340 --> 00:09:13.540]  有一次跟一群朋友和小朋友去行山
[00:09:13.540 --> 00:09:17.060]  他們的小朋友為了趕著走到前面
[00:09:17.060 --> 00:09:23.060]  於是把前面阻擋他的另一個小朋友推倒
[00:09:23.060 --> 00:09:24.540]  事後媽媽回到家裏
[00:09:24.540 --> 00:09:25.380]  為甚麼回到家裏呢?
[00:09:25.380 --> 00:09:29.020]  是因為不想當眾去羞辱他的小朋友
[00:09:29.020 --> 00:09:31.100]  拿著一把間尺
[00:09:31.100 --> 00:09:33.820]  叫小朋友把手伸出來
[00:09:33.820 --> 00:09:35.420]  告訴他
[00:09:35.420 --> 00:09:38.100]  今天是幾年幾月幾日
[00:09:38.100 --> 00:09:40.060]  媽媽第一次打你
[00:09:40.060 --> 00:09:41.940]  因為你剛才做了一件事
[00:09:41.940 --> 00:09:43.780]  是傷害小朋友
[00:09:43.780 --> 00:09:45.020]  你為了自己要走得快
[00:09:45.020 --> 00:09:46.700]  你推倒了他
[00:09:46.700 --> 00:09:48.860]  令到這個小朋友受傷
[00:09:48.860 --> 00:09:52.980]  所以媽媽要打你兩下
[00:09:52.980 --> 00:09:55.260]  自此之後這位講者跟我們分享
[00:09:55.260 --> 00:09:59.980]  這個小朋友沒有再有這個不當的行為
[00:09:59.980 --> 00:10:02.540]  在這個事情裏我們發現到
[00:10:02.540 --> 00:10:05.100]  原來家長的克制
[00:10:05.100 --> 00:10:06.620]  他去行駛
[00:10:06.620 --> 00:10:12.100]  即使是必須行駛我們稱為的暴力
[00:10:12.100 --> 00:10:15.020]  都是用最小程度的暴力
[00:10:15.020 --> 00:10:18.860]  並且背後是出於一份的愛
[00:10:18.860 --> 00:10:22.700]  我們當然能夠明白當時的文化
[00:10:22.700 --> 00:10:25.220]  是女性是一件物件
[00:10:25.220 --> 00:10:27.980]  而不是一位上帝所創造
[00:10:27.980 --> 00:10:32.860]  跟男性同樣有著上帝形象尊貴身份的個體
[00:10:32.860 --> 00:10:34.900]  以致這個老人家不想
[00:10:34.900 --> 00:10:36.700]  想都不用想
[00:10:36.700 --> 00:10:40.180]  也不去跟這兩位女士商量
[00:10:40.180 --> 00:10:42.700]  也未得到他們的同意
[00:10:42.700 --> 00:10:46.420]  更加不確定他們是否願意主動犧牲自己
[00:10:46.420 --> 00:10:48.300]  去拯救這個利物人
[00:10:48.300 --> 00:10:53.060]  就理所當然地去作出這個建議
[00:10:53.060 --> 00:10:55.100]  我們實在要小心
[00:10:55.100 --> 00:10:58.860]  因為一個人錯誤的觀念和想法
[00:10:58.860 --> 00:11:02.420]  時刻影響著我們自己的行為
[00:11:02.420 --> 00:11:05.500]  和我們對其他人的福祉
[00:11:05.500 --> 00:11:08.780]  事情的結局是這個利物人二話不說
[00:11:08.780 --> 00:11:10.180]  捉著他的妾
[00:11:10.180 --> 00:11:13.060]  拉出去給這一幫流氓
[00:11:13.060 --> 00:11:14.300]  英文聖經描述
[00:11:14.300 --> 00:11:17.980]  這個利物人是推他的妾出去
[00:11:17.980 --> 00:11:20.020]  不過無論拉也好
[00:11:20.020 --> 00:11:21.500]  推也好
[00:11:21.500 --> 00:11:24.140]  這個利物人為了自保
[00:11:24.140 --> 00:11:26.980]  只是為他應該要保護的妻子
[00:11:26.980 --> 00:11:28.540]  推去死地
[00:11:28.540 --> 00:11:29.980]  就好像把一塊肉
[00:11:29.980 --> 00:11:33.300]  丟給一群很凶惡的豺狼
[00:11:33.300 --> 00:11:36.420]  結果可想而知
[00:11:36.420 --> 00:11:39.300]  這群無賴強姦了他
[00:11:39.300 --> 00:11:40.540]  其實不是強姦
[00:11:40.540 --> 00:11:42.300]  是淪姦
[00:11:42.300 --> 00:11:44.740]  被一整夜去凌辱他
[00:11:44.740 --> 00:11:47.740]  直到天快亮才放他走
[00:11:47.740 --> 00:11:49.420]  這個女人跌跌撞撞的
[00:11:49.420 --> 00:11:52.260]  回到這個老人家的房間
[00:11:52.260 --> 00:11:54.220]  在門前就跌倒了
[00:11:54.220 --> 00:11:56.700]  兩手攤在門檻上
[00:11:56.700 --> 00:11:58.860]  沒有人理會
[00:11:58.860 --> 00:12:02.100]  相信她的丈夫沒有記掛
[00:12:02.100 --> 00:12:05.420]  或者沒有期望過他會回來
[00:12:05.420 --> 00:12:07.260]  就好像丟一件物件一樣
[00:12:07.260 --> 00:12:10.060]  把他丟出去給這群無賴
[00:12:10.060 --> 00:12:13.060]  所以沒有想過他會有命回來
[00:12:13.060 --> 00:12:14.540]  也沒有人期待
[00:12:14.540 --> 00:12:16.540]  也沒有人在門口等
[00:12:16.540 --> 00:12:18.060]  直到天亮
[00:12:18.060 --> 00:12:20.140]  這個利物人要出門
[00:12:20.140 --> 00:12:21.700]  趕著回家
[00:12:21.700 --> 00:12:26.020]  才見到他的妾的屍首
[00:12:26.020 --> 00:12:29.180]  丈夫見到為自己犧牲的太太
[00:12:29.180 --> 00:12:31.420]  第一個反應是甚麼呢?
[00:12:31.420 --> 00:12:33.940]  聖經的作者由最初描述
[00:12:33.940 --> 00:12:37.300]  利物人是妾侍的丈夫
[00:12:37.300 --> 00:12:39.300]  去到這裡傳了行風
[00:12:39.300 --> 00:12:40.420]  二十七節
[00:12:40.420 --> 00:12:43.700]  稱利物人是他的主人
[00:12:43.700 --> 00:12:46.500]  主人見到為自己赦免的僕人
[00:12:46.500 --> 00:12:47.980]  第一句開口的
[00:12:47.980 --> 00:12:49.780]  不是感謝
[00:12:49.780 --> 00:12:51.460]  不是憐惜
[00:12:51.460 --> 00:12:53.180]  而是命令
[00:12:53.180 --> 00:12:56.300]  「起身,我們走」
[00:12:56.300 --> 00:12:59.260]  我們可以說這個女人與人不熟
[00:12:59.260 --> 00:13:01.260]  也更加讓我們猜測到
[00:13:01.260 --> 00:13:03.780]  為何妾侍當初要出走
[00:13:03.780 --> 00:13:05.780]  離開自己的丈夫
[00:13:05.780 --> 00:13:07.820]  也似乎明白到
[00:13:07.820 --> 00:13:10.660]  利物人為何會擔言四個月
[00:13:10.660 --> 00:13:13.420]  才走去找他的太太
[00:13:13.420 --> 00:13:16.820]  因為這位利物人最愛的由始至終
[00:13:16.820 --> 00:13:20.060]  都只不過是他自己
[00:13:20.060 --> 00:13:21.820]  不過最令我震驚的地方是
[00:13:21.820 --> 00:13:25.900]  當這個利物人帶同他的妾侍的屍首回家
[00:13:25.900 --> 00:13:28.620]  不是去安葬
[00:13:28.620 --> 00:13:31.620]  而是將他的屍首肢解
[00:13:31.620 --> 00:13:33.500]  分成十二份
[00:13:33.500 --> 00:13:37.060]  送到以色列十二的支派當中
[00:13:37.060 --> 00:13:39.700]  並且使人傳話
[00:13:39.700 --> 00:13:42.220]  從埃及出來到以後
[00:13:42.220 --> 00:13:44.820]  我們沒有發生過這種事情
[00:13:44.820 --> 00:13:46.820]  我們一定要採取行動
[00:13:46.820 --> 00:13:51.540]  我們要商量應該怎樣做
[00:13:51.540 --> 00:13:54.500]  在史詩記的隨後的二十章和二十一章
[00:13:54.500 --> 00:13:56.380]  我們看到這位利物人
[00:13:56.380 --> 00:14:01.500]  向各個支派的人去講述事件的經過
[00:14:01.500 --> 00:14:06.140]  他只是說出他與妾侍在基比亞過夜
[00:14:06.140 --> 00:14:09.540]  有一群無賴要抓他想要殺他
[00:14:09.540 --> 00:14:14.220]  最後將他的妾侍強姦致死
[00:14:14.220 --> 00:14:15.780]  當然我們知道
[00:14:15.780 --> 00:14:19.420]  這個利物人只不過是講事實的部份
[00:14:19.420 --> 00:14:23.060]  並且是對他有利的部份
[00:14:23.060 --> 00:14:23.940]  結果的發展是
[00:14:23.940 --> 00:14:27.940]  變雅文人不把這群無賴交出
[00:14:27.940 --> 00:14:30.900]  以色列其他的支派就出兵
[00:14:30.900 --> 00:14:33.380]  去攻打變雅文人
[00:14:33.380 --> 00:14:37.100]  自己人打自己人是最令人心痛
[00:14:37.100 --> 00:14:41.100]  雙方都各有以萬計的生命死亡
[00:14:41.100 --> 00:14:42.580]  殺紅了眼
[00:14:42.580 --> 00:14:46.900]  最後變雅文之族差不多被滅絕
[00:14:46.900 --> 00:14:49.340]  連孩童也都受到災禍
[00:14:49.340 --> 00:14:51.420]  也都受到這個殺害
[00:14:51.420 --> 00:14:54.500]  變雅文的城鎮全被燒毀
[00:14:54.500 --> 00:14:59.820]  只有六百名變雅文人逃脫躲藏
[00:14:59.820 --> 00:15:01.820]  去到這個時候
[00:15:01.820 --> 00:15:04.900]  以色列人先覺醒
[00:15:04.900 --> 00:15:06.340]  他們說
[00:15:06.340 --> 00:15:10.500]  為什麼會有這樣的事發生呢?
[00:15:10.500 --> 00:15:15.220]  為什麼以色列人會少了變雅文的支派呢?
[00:15:15.220 --> 00:15:17.700]  他們為了同胞變雅文人
[00:15:17.700 --> 00:15:21.500]  面臨絕種去後悔
[00:15:21.500 --> 00:15:23.300]  只情此景
[00:15:23.300 --> 00:15:28.460]  他們竟然再次用暴力去解決眼前的困境
[00:15:28.460 --> 00:15:32.500]  他們去到同胞激烈的雅比人那裡
[00:15:32.500 --> 00:15:34.380]  為什麼是雅比人呢?
[00:15:34.380 --> 00:15:41.140]  因為他們商量要對付變雅文族的時候
[00:15:41.140 --> 00:15:45.300]  雅比人沒有出席過這個商討大會
[00:15:45.300 --> 00:15:48.220]  而當時的以色列人曾經威嚇地說
[00:15:48.220 --> 00:15:50.500]  沒有出席過這個商討大會的人
[00:15:50.500 --> 00:15:54.020]  都會被處死
[00:15:54.020 --> 00:15:57.340]  於是他殺光所有雅比人的
[00:15:57.340 --> 00:15:59.660]  連已婚的婦女和孩童
[00:15:59.660 --> 00:16:02.180]  都被通通殺死
[00:16:02.180 --> 00:16:05.180]  只留下一些年輕的處女
[00:16:05.180 --> 00:16:06.580]  為什麼呢?
[00:16:06.580 --> 00:16:09.260]  因為要讓那六百名
[00:16:09.260 --> 00:16:13.260]  變雅文匿藏的餘種作為妻子
[00:16:13.260 --> 00:16:16.220]  好讓他們傳宗接代
[00:16:16.220 --> 00:16:19.900]  變雅文支派不用去滅絕
[00:16:19.900 --> 00:16:22.180]  不過這個殘暴的方法
[00:16:22.180 --> 00:16:25.940]  都只是讓他們找到四百名的處女
[00:16:25.940 --> 00:16:28.100]  於是他們又決定
[00:16:28.100 --> 00:16:29.660]  在年會當中
[00:16:29.660 --> 00:16:31.460]  可能是鑄盤節
[00:16:31.460 --> 00:16:34.460]  容許餘下的二百名變雅文人
[00:16:34.460 --> 00:16:39.580]  出來搶奪參與在年會跳舞的女孩子
[00:16:39.580 --> 00:16:42.980]  作為自己的妻子
[00:16:42.980 --> 00:16:46.780]  婦女代表著當時最無權無勢
[00:16:46.780 --> 00:16:48.820]  沒有地位的個體
[00:16:48.820 --> 00:16:55.060]  是最容易受到任何形式暴力的侵害
[00:16:55.060 --> 00:16:56.780]  各位電影姐妹
[00:16:56.780 --> 00:17:00.260]  如果你是活在當時時代的人
[00:17:00.260 --> 00:17:03.620]  你會做些什麼選擇呢?
[00:17:03.620 --> 00:17:08.180]  我相信大家都不希望自己是這個枉為人夫
[00:17:08.180 --> 00:17:10.940]  亦枉為上帝僕人的利物人
[00:17:10.940 --> 00:17:15.660]  她不單沒有去盡丈夫保護妻小的責任
[00:17:15.660 --> 00:17:19.220]  還推她的妾到狼群之中
[00:17:19.220 --> 00:17:22.980]  以換取自己人生的安全
[00:17:22.980 --> 00:17:24.100]  最後
[00:17:24.100 --> 00:17:29.820]  她還利用慘遭輪姦致死的這位妾侍的屍體
[00:17:29.820 --> 00:17:33.420]  作為自己報仇雪恥的工具
[00:17:33.420 --> 00:17:36.180]  激發別人的同情心
[00:17:36.180 --> 00:17:38.500]  以及激起民族的憤恨
[00:17:38.500 --> 00:17:41.060]  讓暴力蔓延
[00:17:41.060 --> 00:17:44.940]  最終四萬多個生命被滅、被殺
[00:17:44.940 --> 00:17:47.980]  亦不知道有多少個家庭無辜受牽連
[00:17:47.980 --> 00:17:50.340]  家破人亡
[00:17:50.340 --> 00:17:53.700]  我們每一個人在自己的身份和職位上
[00:17:53.700 --> 00:17:58.020]  都被賦予一些權利和義務
[00:17:58.020 --> 00:18:00.020]  我記得有段經文告訴我們
[00:18:00.020 --> 00:18:04.020]  「多給誰就向誰多取
[00:18:04.020 --> 00:18:08.140]  多託誰就向誰多要」
[00:18:08.140 --> 00:18:13.180]  我們實在知道自己是被賦予一些不同的責任
[00:18:13.180 --> 00:18:18.020]  當我們被賦予更高的位置和更重要的責任的時候
[00:18:18.020 --> 00:18:22.540]  真的要時刻無忘去求上帝幫助我們
[00:18:22.540 --> 00:18:23.700]  任何一個人
[00:18:23.700 --> 00:18:25.340]  如果只懂得去享受權利
[00:18:25.340 --> 00:18:28.660]  而不去克盡自己的義務和責任
[00:18:28.660 --> 00:18:31.540]  最終只會被唾棄
[00:18:31.540 --> 00:18:33.500]  雖然社會進步下
[00:18:33.500 --> 00:18:35.060]  男女似乎
[00:18:35.060 --> 00:18:36.700]  我用「似乎」這個字眼
[00:18:36.700 --> 00:18:38.860]  似乎越來越平等
[00:18:38.860 --> 00:18:40.860]  配偶之間的義務和責任
[00:18:40.860 --> 00:18:43.980]  正在不斷地轉變當中
[00:18:43.980 --> 00:18:45.460]  不過沒有變的地方是
[00:18:45.460 --> 00:18:47.620]  仍然被期待
[00:18:47.620 --> 00:18:50.140]  要對對方、要對我們的配偶
[00:18:50.140 --> 00:18:51.860]  絕對的忠誠
[00:18:51.860 --> 00:18:54.140]  以及要絕對的保護
[00:18:54.140 --> 00:18:56.380]  我用「配偶」這個字眼
[00:18:56.380 --> 00:18:58.860]  是因為在現代的社會
[00:18:58.860 --> 00:19:02.140]  男女越趨平等的時候
[00:19:02.140 --> 00:19:06.180]  男女雙方都應該對對方
[00:19:06.180 --> 00:19:07.780]  對你的配偶
[00:19:07.780 --> 00:19:09.260]  絕對的忠誠
[00:19:09.260 --> 00:19:11.380]  以及保護
[00:19:11.380 --> 00:19:14.420]  而政府被期待了要保護人民
[00:19:14.420 --> 00:19:16.140]  就好像上主的僕人
[00:19:16.140 --> 00:19:17.940]  要保護他的群若
[00:19:17.940 --> 00:19:19.420]  父母要保護子女
[00:19:19.420 --> 00:19:20.940]  老師要保護學生
[00:19:20.940 --> 00:19:24.420]  醫護人員要保護病人
[00:19:24.420 --> 00:19:25.620]  等等等等
[00:19:25.620 --> 00:19:27.020]  在現今的社會裏面
[00:19:27.020 --> 00:19:28.940]  不會再用打罵
[00:19:28.940 --> 00:19:30.860]  權威式的姿態
[00:19:30.860 --> 00:19:33.620]  作為教養下一代的管教方式
[00:19:33.620 --> 00:19:35.100]  而是循循善誘
[00:19:35.100 --> 00:19:36.700]  亦都透過對話了解
[00:19:36.700 --> 00:19:38.500]  去拉近兩代
[00:19:38.500 --> 00:19:41.100]  或者兩個人之間的隔閡
[00:19:41.100 --> 00:19:44.620]  解決兩代、兩個人之間的分歧矛盾
[00:19:44.620 --> 00:19:49.340]  尤其是對於處於暴風時期的青少年
[00:19:49.340 --> 00:19:52.340]  如果我們用強權、用右上而下
[00:19:52.340 --> 00:19:55.300]  用封閉式或者暴力的管教
[00:19:55.300 --> 00:19:57.500]  只會兩敗俱傷
[00:19:57.500 --> 00:19:59.700]  讓家不成家
[00:19:59.700 --> 00:20:01.580]  教會不成教會
