
[00:00:00.000 --> 00:00:03.260]  今晚會和大家探討一個問題
[00:04:24.500 --> 00:04:26.500]  能在神面前清義
[00:04:26.500 --> 00:04:29.200]  因為律法本是叫人之罪
[00:04:29.200 --> 00:04:34.460]  原來沒有一個人可以在神的面前守足所有的律法
[00:04:34.460 --> 00:04:36.500]  而被神覺得你不是一個罪人
[00:04:36.500 --> 00:04:37.700]  絕對沒有
[00:04:37.700 --> 00:04:38.820]  那麼律法有什麼作用呢?
[00:04:38.820 --> 00:04:39.900]  這裡很清楚的說
[00:04:39.900 --> 00:04:42.900]  律法本是叫人之罪
[00:04:42.900 --> 00:04:46.100]  我們再看羅馬書第7章第7節
[00:04:46.100 --> 00:04:48.420]  這樣我們可說什麼呢?
[00:04:48.420 --> 00:04:49.700]  律法是罪嗎?
[00:04:49.700 --> 00:04:50.800]  斷乎不是
[00:04:50.800 --> 00:04:52.200]  只是非因律法
[00:04:52.200 --> 00:04:54.100]  我就不知何謂罪
[00:04:54.100 --> 00:04:55.200]  非律法說
[00:04:55.200 --> 00:04:57.000]  我不可起貪心
[00:04:57.000 --> 00:04:59.300]  我就不知何謂貪心
[00:04:59.300 --> 00:05:00.500]  這裡很清楚的說
[00:05:00.500 --> 00:05:03.300]  原來律法是讓你知道什麼叫做罪
[00:05:03.300 --> 00:05:05.100]  很簡單的舉個例子
[00:05:05.100 --> 00:05:07.400]  不知道大家有沒有看《星期天》
[00:05:07.400 --> 00:05:11.000]  歐洲的世界盃女子足球賽
[00:05:11.000 --> 00:05:12.100]  說很開心
[00:05:12.100 --> 00:05:14.500]  英國贏了
[00:05:14.500 --> 00:05:16.400]  我坐著火車回來
[00:05:16.400 --> 00:05:17.700]  所以沒有機會看
[00:05:17.700 --> 00:05:20.500]  回來只可以看回highlight
[00:05:20.500 --> 00:05:21.500]  都很開心的
[00:05:21.500 --> 00:05:22.700]  說英國贏了
[00:05:22.700 --> 00:05:26.300]  譬如你知道足球都有很多規矩的
[00:05:26.300 --> 00:05:27.800]  什麼叫越位呢?
[00:05:27.800 --> 00:05:29.100]  如果你越位
[00:05:29.100 --> 00:05:32.100]  越過了守衛
[00:05:32.100 --> 00:05:35.800]  波尾道已經站在守衛的後面
[00:05:35.800 --> 00:05:37.200]  就是龍門的前面
[00:05:37.200 --> 00:05:38.700]  即使你射入球
[00:05:38.700 --> 00:05:42.600]  都不算是對的
[00:05:42.600 --> 00:05:44.100]  我到現在都不太知道
[00:05:44.100 --> 00:05:45.100]  有人告訴我
[00:05:45.100 --> 00:05:46.600]  射十二碼的時候
[00:05:46.600 --> 00:05:49.100]  第一個英國射入球了
[00:05:49.100 --> 00:05:52.700]  不知道為什麼球證又說不對
[00:05:52.700 --> 00:05:53.900]  要再射一個
[00:05:53.900 --> 00:05:55.100]  嚇死人了
[00:05:55.100 --> 00:05:56.100]  再射的時候
[00:05:56.100 --> 00:05:56.900]  走一會兒
[00:05:56.900 --> 00:05:58.100]  被龍門救出了
[00:05:58.100 --> 00:06:00.500]  我以為英國落板打三更
[00:06:00.500 --> 00:06:01.800]  球證已經不入了
[00:06:01.800 --> 00:06:04.000]  原來有些規矩
[00:06:04.000 --> 00:06:05.800]  如果沒有規矩的時候
[00:06:05.800 --> 00:06:08.600]  你就不知道有沒有犯規
[00:06:08.600 --> 00:06:11.700]  譬如你在禁區扯低人
[00:06:11.700 --> 00:06:13.800]  原來他定了
[00:06:13.800 --> 00:06:15.400]  你如果在禁區裡面
[00:06:15.400 --> 00:06:18.500]  這麼嚴重的犯這個法
[00:06:18.500 --> 00:06:20.100]  就要射十二碼了
[00:06:20.100 --> 00:06:22.100]  所以原來律法
[00:06:22.100 --> 00:06:25.300]  是讓我們知道什麼叫罪
[00:06:25.300 --> 00:06:28.600]  似乎律法不是挺好的
[00:06:28.600 --> 00:06:31.300]  因為有律法的時候
[00:06:31.300 --> 00:06:33.600]  才有罪的出現
[00:06:33.600 --> 00:06:36.300]  好 我們看看律法
[00:06:36.300 --> 00:06:37.800]  究竟引來什麼後果
[00:06:37.800 --> 00:06:40.100]  羅馬書第四章第十五節
[00:06:40.100 --> 00:06:42.400]  因為律法是惹動憤怒的
[00:06:42.400 --> 00:06:43.800]  那裡沒有律法
[00:06:43.800 --> 00:06:46.200]  那裡就沒有過犯
[00:06:46.200 --> 00:06:49.800]  好 讀羅馬書第五章十三節
[00:06:49.800 --> 00:06:52.700]  但沒有律法 罪也不算罪
[00:06:52.700 --> 00:06:54.700]  原來如果沒有了律法的時候
[00:06:54.700 --> 00:06:56.400]  就不是一個罪
[00:06:56.400 --> 00:06:58.200]  很簡單舉個例子
[00:06:58.200 --> 00:07:03.700]  如果你隨地的大小便
[00:07:03.700 --> 00:07:05.500]  吐口水痰
[00:07:05.500 --> 00:07:07.200]  我用回香港
[00:07:07.200 --> 00:07:08.900]  就一定是犯法的了
[00:07:08.900 --> 00:07:10.400]  就要抓的了
[00:07:10.400 --> 00:07:12.000]  就要罰款的了
[00:07:12.000 --> 00:07:13.600]  當然有些人做這些事
[00:07:13.600 --> 00:07:14.800]  是不用罰款的
[00:07:14.800 --> 00:07:16.400]  但當你去坐船
[00:07:16.400 --> 00:07:18.600]  哎呀 船沉了
[00:07:18.600 --> 00:07:20.300]  你漂流到一個荒島
[00:07:20.300 --> 00:07:23.000]  這個荒島裡面是沒有任何人住的
[00:07:23.000 --> 00:07:26.500]  那就是沒有當地的法律了
[00:07:26.500 --> 00:07:29.200]  哎呀 你真的很急的時候
[00:07:29.200 --> 00:07:31.200]  又沒有洗手間
[00:07:31.200 --> 00:07:35.500]  你在那個空曠的地方裡面
[00:07:35.500 --> 00:07:37.300]  可能去便利
[00:07:37.300 --> 00:07:38.700]  那有沒有罪
[00:07:38.700 --> 00:07:40.000]  是沒有罪的
[00:07:40.000 --> 00:07:41.900]  因為那個島裡面沒有人
[00:07:41.900 --> 00:07:43.400]  是沒有這些法律的
[00:07:43.400 --> 00:07:45.000]  所以你做這些事
[00:07:45.000 --> 00:07:46.500]  就不是一個罪
[00:07:46.500 --> 00:07:47.900]  所以我們就知道
[00:07:47.900 --> 00:07:52.400]  原來律法是叫我們知道什麼罪
[00:07:52.400 --> 00:07:54.000]  什麼叫做罪
[00:07:54.000 --> 00:07:56.900]  那就是神是不是作弄我們
[00:07:56.900 --> 00:07:58.800]  那律法是不是不好
[00:07:58.800 --> 00:08:01.400]  不好為什麼又罵給我們呢
[00:08:01.400 --> 00:08:02.800]  絕對不是的
[00:08:02.800 --> 00:08:05.000]  我們看一下幾段經文
[00:08:05.000 --> 00:08:06.800]  比如第七章十二節
[00:08:06.800 --> 00:08:08.200]  和第七章十四節
[00:08:08.200 --> 00:08:09.700]  在《羅馬書》裡面
[00:08:09.700 --> 00:08:11.300]  「律法是聖潔的
[00:08:11.300 --> 00:08:12.900]  戒命也是聖潔
[00:08:12.900 --> 00:08:14.500]  公義良善的
[00:08:14.500 --> 00:08:17.900]  我們原曉得律法是屬乎靈的
[00:08:17.900 --> 00:08:19.900]  但我是屬乎肉體的
[00:08:19.900 --> 00:08:21.700]  是已經外給罪了」
[00:08:21.700 --> 00:08:23.100]  聖經很清楚的說
[00:08:23.100 --> 00:08:24.700]  律法不是錯的
[00:08:24.700 --> 00:08:26.000]  律法是好的
[00:08:26.000 --> 00:08:27.300]  是聖潔的
[00:08:27.300 --> 00:08:28.600]  律法是公義的
[00:08:28.600 --> 00:08:30.000]  是良善的
[00:08:30.000 --> 00:08:32.200]  這裡指的是聖經裡面的律法
[00:08:32.200 --> 00:08:33.300]  那麼時候
[00:08:33.300 --> 00:08:35.600]  但是沒有律法之先
[00:08:35.600 --> 00:08:39.300]  罪已經存在在這個世界
[00:08:39.300 --> 00:08:42.300]  律法就是叫我們知道什麼是罪
[00:08:42.300 --> 00:08:44.600]  但是沒有律法之先
[00:08:44.600 --> 00:08:47.800]  其實我們良心裡面
[00:08:47.800 --> 00:08:50.900]  就已經知道什麼是對的
[00:08:50.900 --> 00:08:52.300]  什麼是錯的
[00:08:52.300 --> 00:08:53.600]  好了
[00:08:53.600 --> 00:08:55.400]  我們人生的經驗
[00:08:55.400 --> 00:08:57.200]  有沒有告訴我們呢
[00:08:57.200 --> 00:08:59.600]  就是越禁止你做的事情
[00:08:59.600 --> 00:09:01.400]  你就越想去做
[00:09:01.400 --> 00:09:03.100]  這個是很有趣的
[00:09:03.100 --> 00:09:04.600]  而且你做的時候
[00:09:04.600 --> 00:09:06.500]  就越感到刺激的
[00:09:06.500 --> 00:09:09.600]  最簡單的舉一個例子
[00:09:09.600 --> 00:09:10.800]  我那時候在家裡
[00:09:10.800 --> 00:09:12.300]  包括我的外家
[00:09:12.300 --> 00:09:15.400]  他們那時候會拜菩薩的
[00:09:15.400 --> 00:09:16.700]  在拜菩薩之前
[00:09:16.700 --> 00:09:20.600]  可能會有些燒肉
[00:09:20.600 --> 00:09:22.000]  有些東西
[00:09:22.000 --> 00:09:23.400]  就算拜完也好
[00:09:23.400 --> 00:09:25.300]  也會有些燒肉給你吃飯的時候
[00:09:25.300 --> 00:09:26.400]  我們很喜歡
[00:09:26.400 --> 00:09:27.400]  我不知道你有沒有
[00:09:27.400 --> 00:09:29.200]  去廚房偷吃的
[00:09:29.200 --> 00:09:31.700]  我覺得在廚房偷東西吃
[00:09:31.700 --> 00:09:32.700]  是很好玩的
[00:09:32.700 --> 00:09:33.800]  很好吃的
[00:09:33.800 --> 00:09:36.400]  但是當你反而是放在桌子上
[00:09:36.400 --> 00:09:38.000]  一起吃飯的時候
[00:09:38.000 --> 00:09:39.700]  可能已經偷了不少了
[00:09:39.700 --> 00:09:43.100]  那你又不是一定要吃那些東西
[00:09:43.100 --> 00:09:45.900]  其實這個就是罪的可怕
[00:09:45.900 --> 00:09:49.200]  本來律法是一件很美好的事
[00:09:49.200 --> 00:09:52.300]  但是它是罪
[00:09:52.300 --> 00:09:54.600]  可以令到美好的事情
[00:09:54.600 --> 00:09:56.900]  變成為醜惡
[00:09:56.900 --> 00:09:58.300]  很簡單
[00:09:58.300 --> 00:10:00.500]  律法基本上就是要怎麼樣
[00:10:00.500 --> 00:10:02.300]  保護人的
[00:10:02.300 --> 00:10:03.800]  但是特別現在我們看到
[00:10:03.800 --> 00:10:05.600]  一些極權的國家
[00:10:05.600 --> 00:10:07.900]  甚至我們很熟悉的地方
[00:10:07.900 --> 00:10:10.200]  本來是沒有什麼的
[00:10:10.200 --> 00:10:12.500]  但是立了這條法例的時候
[00:10:12.500 --> 00:10:15.100]  於是就是說
[00:10:15.100 --> 00:10:16.800]  你如果不做這件事
[00:10:16.800 --> 00:10:18.200]  你就錯了
[00:10:18.200 --> 00:10:20.100]  很不幸地我剛剛聽到
[00:10:20.100 --> 00:10:21.500]  有一個中學生
[00:10:21.500 --> 00:10:23.500]  在一場足球賽裡面
[00:10:23.500 --> 00:10:26.500]  當我播放國歌的時候
[00:10:26.500 --> 00:10:27.900]  他轉過頭來
[00:10:27.900 --> 00:10:30.000]  說不要唱了
[00:10:30.000 --> 00:10:32.000]  現在就被控告
[00:10:32.000 --> 00:10:35.300]  他藐視這個國歌法
[00:10:35.300 --> 00:10:36.900]  對國家不尊重
[00:10:36.900 --> 00:10:38.700]  判了有罪
[00:10:38.700 --> 00:10:40.200]  判了多久呢
[00:10:40.200 --> 00:10:41.600]  遲些再宣判
[00:10:41.600 --> 00:10:43.500]  但是大家想想
[00:10:43.500 --> 00:10:45.200]  早兩三年
[00:10:45.200 --> 00:10:48.900]  沒有這些國歌法的時候
[00:10:48.900 --> 00:10:51.100]  那有沒有事啊
[00:10:51.100 --> 00:10:52.900]  是沒有事的
[00:10:52.900 --> 00:10:54.100]  所以你留意到
[00:10:54.100 --> 00:10:56.900]  有時候律法應該就是保護人
[00:10:56.900 --> 00:11:00.200]  但是有些人卻是製造很多律法
[00:11:00.200 --> 00:11:03.100]  特別是一些當權者
[00:11:03.100 --> 00:11:04.500]  製造一些法律
[00:11:04.500 --> 00:11:06.500]  是去鞏固自己的地位
[00:11:06.500 --> 00:11:09.200]  是令到一些無辜的人受害
[00:11:09.200 --> 00:11:11.000]  甚至正確的事情
[00:11:11.000 --> 00:11:12.200]  因為立了法之後
[00:11:12.200 --> 00:11:13.900]  變成為不正確
[00:11:13.900 --> 00:11:17.200]  這就是很可悲的一件事
[00:11:17.200 --> 00:11:20.000]  遲些12月就會有選舉了
[00:11:20.000 --> 00:11:22.400]  你想想早幾年的選舉
[00:11:22.400 --> 00:11:24.000]  你投白票
[00:11:24.000 --> 00:11:25.400]  或者你跟別人說
[00:11:25.400 --> 00:11:26.600]  選不下
[00:11:26.600 --> 00:11:28.100]  不要投了
[00:11:28.100 --> 00:11:29.500]  是沒有罪的
[00:11:29.500 --> 00:11:30.900]  但是現在立了法
[00:11:30.900 --> 00:11:32.200]  那又怎樣呢
[00:11:32.200 --> 00:11:33.700]  那就有罪了
[00:11:33.700 --> 00:11:36.200]  但是究竟是不是真的保護人民呢
[00:11:36.200 --> 00:11:37.400]  立了法
[00:11:37.400 --> 00:11:39.600]  可能是剝削了人的自由權
[00:11:39.600 --> 00:11:41.700]  甚至讓人容易
[00:11:41.700 --> 00:11:44.000]  踩在這個罪的裏面
[00:11:44.000 --> 00:11:45.700]  這個是很可悲的
[00:11:45.700 --> 00:11:48.100]  好了 愛是很美好的
[00:11:48.100 --> 00:11:50.200]  但是有人用愛
[00:11:50.200 --> 00:11:52.400]  去放縱情慾
[00:11:52.400 --> 00:11:56.000]  甚至去淫慾很多的人
[00:11:56.000 --> 00:11:58.500]  男女談戀愛本來很美麗
[00:11:58.500 --> 00:12:01.200]  可以互相的去分享
[00:12:01.200 --> 00:12:02.700]  互相的鼓勵
[00:12:02.700 --> 00:12:05.300]  但是如果一陷在情慾裏面的時候
[00:12:05.300 --> 00:12:07.800]  往往就被這個情慾合制了
[00:12:07.800 --> 00:12:09.300]  這個愛就變質了
[00:12:09.300 --> 00:12:11.000]  這個很可悲的
[00:12:11.000 --> 00:12:14.800]  友誼 朋友之間互相的關心
[00:12:14.800 --> 00:12:16.200]  互相的輔助
[00:12:16.200 --> 00:12:18.100]  本來是很美好的
[00:12:18.100 --> 00:12:21.000]  但是有人卻利用了友誼
[00:12:21.000 --> 00:12:22.600]  去利用朋友
[00:12:22.600 --> 00:12:24.400]  香港人很重要
[00:12:24.400 --> 00:12:25.400]  經常說什麼
[00:12:25.400 --> 00:12:26.400]  朋友什麼作用
[00:12:26.400 --> 00:12:27.800]  是用來出賣的
[00:12:27.800 --> 00:12:30.700]  將這個很美麗的友誼
[00:12:30.700 --> 00:12:33.000]  將它醜化了
[00:12:33.000 --> 00:12:35.400]  這個就是罪惡的可怕
[00:12:35.400 --> 00:12:37.300]  所以今天
[00:12:37.300 --> 00:12:39.600]  立法是叫人知罪
[00:12:39.600 --> 00:12:42.100]  是應該阻止人們不去犯罪
[00:12:42.100 --> 00:12:44.500]  但是罪卻是藉著律法
[00:12:44.500 --> 00:12:45.900]  叫我們去犯罪
[00:12:45.900 --> 00:12:46.800]  叫我們去死
[00:12:46.800 --> 00:12:48.300]  這個就是很可悲的
[00:12:48.300 --> 00:12:50.500]  好了 還有什麼
[00:12:50.500 --> 00:12:53.700]  律法的功用就是維持秩序
[00:12:53.700 --> 00:12:55.600]  我們一起來先讀
[00:12:55.600 --> 00:12:58.600]  《羅馬書》二章14到第16節
[00:12:58.600 --> 00:13:00.600]  沒有律法的外邦人
[00:13:00.600 --> 00:13:03.600]  若信著本性行律法上的事
[00:13:03.600 --> 00:13:05.500]  他們雖然沒有律法
[00:13:05.500 --> 00:13:07.800]  自己就是自己的律法
[00:13:07.800 --> 00:13:10.100]  這時顯出律法的功用
[00:13:10.100 --> 00:13:11.800]  刻在他們心裡
[00:13:11.800 --> 00:13:14.300]  他們是非之心同助見證
[00:13:14.300 --> 00:13:16.900]  並且他們的思念互相較量
[00:13:16.900 --> 00:13:19.300]  或以為是 或以為非
[00:13:19.300 --> 00:13:22.200]  就在神職耶穌基督審判人
[00:13:22.200 --> 00:13:24.300]  忍佛事的日子
[00:13:24.300 --> 00:13:26.600]  照著我的福音所言
[00:13:26.600 --> 00:13:29.300]  稍後我們會再探討這段經文
[00:13:29.300 --> 00:13:32.100]  大家可以想一想遇到一個地方
[00:13:32.100 --> 00:13:34.200]  一個國家 一個社會
[00:13:34.200 --> 00:13:36.600]  甚至一個家庭
[00:13:36.600 --> 00:13:39.700]  一定有一些的律法
[00:13:39.700 --> 00:13:41.800]  或者不成文的律法
[00:13:41.800 --> 00:13:44.300]  維繫才是有作用的
[00:13:44.300 --> 00:13:46.300]  家庭也有 很簡單
[00:13:46.300 --> 00:13:48.300]  長幼有罪
[00:13:48.300 --> 00:13:51.500]  就是孩子要聽從父母的話
[00:13:51.500 --> 00:13:54.300]  就不可以來帶去越軌
[00:13:54.300 --> 00:13:55.800]  兄妹之間
[00:13:55.800 --> 00:13:59.300]  只可以有這份兄妹之間的感情
[00:13:59.300 --> 00:14:03.300]  絕對不可以來帶去有情慾上的犯錯
[00:14:03.300 --> 00:14:04.900]  否則就是亂倫
[00:14:04.900 --> 00:14:08.300]  所以家庭裏面也有自己的法律
[00:14:08.300 --> 00:14:09.800]  神賜下律法
[00:14:09.800 --> 00:14:14.300]  就要引導我們走在一個正確的路上
[00:14:14.300 --> 00:14:17.500]  禁止我們做一些不義的事
[00:14:17.500 --> 00:14:21.100]  亦都維繫著我們彼此之間的感情
[00:14:21.100 --> 00:14:23.900]  以及維繫著彼此之間的關係
[00:14:23.900 --> 00:14:26.400]  我們稍後就會看十戒
[00:14:26.400 --> 00:14:28.300]  神與人的關係
[00:14:28.300 --> 00:14:30.700]  以及人與自己的關係
[00:14:30.700 --> 00:14:32.700]  以及與別人的關係
[00:14:32.700 --> 00:14:35.100]  人與神的關係是什麼
[00:14:35.100 --> 00:14:36.600]  十戒第一第二條
[00:14:36.600 --> 00:14:38.300]  下個月我們就會看
[00:14:38.300 --> 00:14:40.700]  就是只可以敬拜主
[00:14:40.700 --> 00:14:41.600]  我們的神
[00:14:41.600 --> 00:14:44.400]  不可以為自己雕刻偶像
[00:14:44.400 --> 00:14:46.400]  這就是人與神的關係
[00:14:46.400 --> 00:14:47.600]  為自己是什麼
[00:14:47.600 --> 00:14:48.400]  很清楚
[00:14:48.400 --> 00:14:49.700]  我們已經看過了
[00:14:49.700 --> 00:14:51.400]  當守安息人
[00:14:51.400 --> 00:14:53.300]  這就讓自己可以休息
[00:14:53.300 --> 00:14:55.800]  但亦都可以與家人相聚
[00:14:55.800 --> 00:14:57.100]  共聚天倫
[00:14:57.100 --> 00:15:00.300]  你的僕人都要放假
[00:15:00.300 --> 00:15:03.400]  大地都不可以在那一天耕種
[00:15:03.400 --> 00:15:05.700]  與父母的關係如何
[00:15:05.700 --> 00:15:08.500]  在《誡命》裡面要孝敬父母
[00:15:08.500 --> 00:15:10.700]  這就是我們與上一代的關係
[00:15:10.700 --> 00:15:12.300]  與伴侶的關係如何
[00:15:12.300 --> 00:15:14.000]  不可姦淫
[00:15:14.000 --> 00:15:16.500]  不可以出軌
[00:15:16.500 --> 00:15:18.500]  與別人的關係
[00:15:18.500 --> 00:15:20.300]  就是不可作假見證
[00:15:20.300 --> 00:15:23.000]  更加不可貪戀別人的東西
[00:15:23.000 --> 00:15:27.800]  你留意就是遵守這些絕對的道德
[00:15:27.800 --> 00:15:29.800]  在這些律法的時候
[00:15:29.800 --> 00:15:32.800]  人與人之間的關係就會好
[00:15:32.800 --> 00:15:35.700]  但如果你破壞了這些關係的時候
[00:15:35.700 --> 00:15:37.600]  或者你沒有守律法的時候
[00:15:37.600 --> 00:15:39.200]  關係就會破裂
[00:15:39.200 --> 00:15:42.200]  所以律法就是維持秩序
[00:15:42.200 --> 00:15:44.900]  記住當神頒下律法的時候
[00:15:44.900 --> 00:15:46.500]  有沒有留意到
[00:15:46.500 --> 00:15:47.500]  那些知聞就想
[00:15:47.500 --> 00:15:49.100]  什麼來的
[00:15:49.100 --> 00:15:50.600]  從來都沒有聽過
[00:15:50.600 --> 00:15:53.600]  突然多了一些新的東西給我們
[00:15:53.600 --> 00:15:54.900]  而這就令人驚訝
[00:15:54.900 --> 00:15:56.100]  絕對不是
[00:15:56.100 --> 00:15:57.400]  原來這些人
[00:15:57.400 --> 00:15:59.400]  他未有十戒之前
[00:15:59.400 --> 00:16:02.900]  他們都已經心裡知道什麼是對的
[00:16:02.900 --> 00:16:04.300]  什麼是錯的
[00:16:04.300 --> 00:16:06.700]  他們在道德良心上
[00:16:06.700 --> 00:16:10.400]  已經有了這些概念
[00:16:10.400 --> 00:16:11.700]  不信的人
[00:16:11.700 --> 00:16:14.600]  或者不太關心我們所持守的
[00:16:14.600 --> 00:16:17.500]  但良心產生作用
[00:16:17.500 --> 00:16:18.800]  所以你沒有留意到
[00:16:18.800 --> 00:16:20.800]  沒有律法的外邦人
[00:16:20.800 --> 00:16:23.000]  順著本性行律法上的事
