
[00:00:00.000 --> 00:00:05.400]  話說有一次一隻小白兔走到森林草原裏面
[00:02:33.800 --> 00:02:37.200]  第二是引發仇恨的心
[00:02:37.200 --> 00:02:40.400]  第三是解脫報復的枷鎖
[00:02:40.400 --> 00:02:47.600]  我一直以來都在講耶穌登山寶訓的內容
[00:02:47.600 --> 00:02:50.000]  在之前都提及過
[00:02:50.000 --> 00:02:52.400]  當這些法理賽人問事
[00:02:52.600 --> 00:02:57.400]  在挑戰耶穌,說的道理似是如非
[00:02:57.400 --> 00:02:59.200]  但是耶穌更加覺得
[00:02:59.200 --> 00:03:02.800]  就是他們根據以前的傳統
[00:03:02.800 --> 00:03:05.800]  或者那種教導,或者那種實踐
[00:03:05.800 --> 00:03:08.000]  其實他們已經扭曲了
[00:03:08.000 --> 00:03:14.000]  當時無論是十戒或者是律法裏面的一些教導
[00:03:14.000 --> 00:03:15.200]  一些的誡命
[00:03:15.200 --> 00:03:18.600]  以致執行裏面出現了很多問題
[00:03:19.000 --> 00:03:23.800]  無論我講過「幫下殺人」、「幫下姦淫」這些類似的題目
[00:03:23.800 --> 00:03:31.400]  來到這裏都是摩西律法裏面一個很重要的法則
[00:03:31.400 --> 00:03:35.800]  這裏講到「以眼還眼,以牙還牙」
[00:03:35.800 --> 00:03:41.200]  這個意思是當有衝突的時候發生
[00:03:41.200 --> 00:03:43.600]  當有傷害發生的時候
[00:03:44.200 --> 00:03:49.800]  這個律法是有一個限制在當中
[00:03:49.800 --> 00:03:54.200]  就是它保持著公平的追討
[00:03:54.200 --> 00:03:56.000]  有公道的裏面
[00:03:56.000 --> 00:03:59.200]  當然這個公道更加是說
[00:03:59.200 --> 00:04:11.400]  不要刑罰是重過發生的問題
[00:04:11.800 --> 00:04:15.000]  應該所罰的準則在裏面
[00:04:15.000 --> 00:04:21.200]  因為人是有一種報仇雪恨的傾向
[00:04:21.200 --> 00:04:27.600]  基本上人打你一拳,你可能會打人兩拳
[00:04:27.600 --> 00:04:31.200]  你會生氣,生氣就多加一條肉桿
[00:04:31.200 --> 00:04:32.800]  你會有這樣的情況
[00:04:32.800 --> 00:04:36.800]  很多時候這樣就會產生很多的問題
[00:04:36.800 --> 00:04:39.600]  以致更加互相的傷害
[00:04:39.600 --> 00:04:43.200]  報復帶來很大的破壞力
[00:04:43.200 --> 00:04:52.200]  所以這個律例是限制在法則裏面
[00:04:52.200 --> 00:04:55.200]  都能夠有一個公道在裏面
[00:04:55.200 --> 00:05:02.000]  所以這個本身不是在鼓勵我們報復的行為
[00:05:02.000 --> 00:05:08.000]  只不過是在限制報復行為的標準情況裏面
[00:05:08.800 --> 00:05:13.000]  所以在現今法律裏面
[00:05:13.000 --> 00:05:16.000]  以眼還眼,以牙還牙
[00:05:16.000 --> 00:05:20.200]  這種法則、這種原則都仍然會通用
[00:05:20.200 --> 00:05:27.200]  仍然可以成為一種應該這樣去賠償
[00:05:27.200 --> 00:05:30.400]  或者這樣去得到受罰
[00:05:33.200 --> 00:05:39.200]  當然在每個人裏面很多時候都會發生這些情況
[00:05:39.200 --> 00:05:46.600]  但是有時候我們就會過分期望要求
[00:05:46.600 --> 00:05:48.800]  譬如今天來講
[00:05:48.800 --> 00:05:52.600]  很多時候我們有些問題發生了
[00:05:52.600 --> 00:05:55.400]  或者一些工商事件發生
[00:05:55.400 --> 00:05:58.800]  那個僱員可能得到一些賠償
[00:05:58.800 --> 00:06:01.400]  但是很多時候的索償就很厲害了
[00:06:01.800 --> 00:06:07.600]  比本身真的這麼大的傷害力還要厲害
[00:06:07.600 --> 00:06:10.000]  譬如一個地盤的工人
[00:06:10.000 --> 00:06:14.800]  他踩到一些石頭,踮到一條尼米隆骨
[00:06:14.800 --> 00:06:20.000]  於是就向僱主申訴賠償
[00:06:20.000 --> 00:06:22.800]  可能我要五百萬
[00:06:22.800 --> 00:06:26.600]  可能他可以講到我以後都做不到事了
[00:06:26.600 --> 00:06:29.200]  我以後走路都沒有力氣了
[00:06:29.600 --> 00:06:35.800]  這個當然醫生可以看得清楚一點
[00:06:35.800 --> 00:06:39.000]  但是有時候我們通常是先獅子開大口
[00:06:39.000 --> 00:06:42.000]  當然開大一點,賠得多少都多少
[00:06:42.000 --> 00:06:44.600]  一般可能賠三十萬給你而已
[00:06:44.600 --> 00:06:46.400]  人就會有這樣的情況
[00:06:46.400 --> 00:06:48.000]  但是如果不在法律底下
[00:06:48.000 --> 00:06:53.400]  在街上發生這樣的情況更加口頭被咬
[00:06:53.400 --> 00:06:56.600]  我都發覺我自己都曾經這樣賠償過
[00:06:56.600 --> 00:06:58.400]  你知道我賠得最多的是什麼嗎?
[00:07:00.200 --> 00:07:02.000]  都幾次了,不是很多的
[00:07:02.000 --> 00:07:04.200]  就是賠眼鏡
[00:07:04.200 --> 00:07:05.800]  為什麼呢?
[00:07:05.800 --> 00:07:08.400]  因為有時候打球,有人戴眼鏡
[00:07:08.400 --> 00:07:11.400]  我記得有一次打籃球
[00:07:11.400 --> 00:07:14.600]  不小心撞到那個人
[00:07:14.600 --> 00:07:18.200]  誰知道撞到他的眼鏡,戴著眼鏡就爆了
[00:07:18.200 --> 00:07:21.600]  踢球也試過,那個人無緣無故撞到我的肩膀
[00:07:21.600 --> 00:07:22.800]  眼鏡爆了一聲
[00:07:22.800 --> 00:07:24.400]  打球真的不要戴眼鏡
[00:07:24.400 --> 00:07:25.800]  不過沒辦法了
[00:07:25.800 --> 00:07:28.600]  通常都會說「賠給我吧」
[00:07:29.600 --> 00:07:34.600]  就是大概都知道眼鏡是多少錢
[00:07:34.600 --> 00:07:35.800]  大家都是學生
[00:07:35.800 --> 00:07:38.200]  「算了,賠給他吧,他也很慘的」
[00:07:38.200 --> 00:07:41.400]  「打球弄壞了眼鏡,一定會被媽媽罵的」
[00:07:41.400 --> 00:07:43.800]  有這樣的情況發生
[00:07:43.800 --> 00:07:46.400]  但是有時候會有人勒索你
[00:07:46.400 --> 00:07:48.600]  開很大的價,很高的成行
[00:07:48.600 --> 00:07:50.600]  這些都會發生在你生活裡面
[00:07:50.600 --> 00:07:54.400]  所以以一個追討公道
[00:07:54.400 --> 00:07:57.400]  爭取正義為名的時候
[00:07:58.000 --> 00:08:01.800]  有時候會發生一些問題
[00:08:01.800 --> 00:08:05.800]  而這個律法本身就是
[00:08:05.800 --> 00:08:10.000]  人不可以自己施行一個報復
[00:08:10.000 --> 00:08:12.800]  因為我們很多時候會
[00:08:12.800 --> 00:08:15.600]  一種仇恨的心加重下去
[00:08:15.600 --> 00:08:18.000]  報復力度更大
[00:08:18.000 --> 00:08:20.800]  「番理財人」和「問事」的問題在哪裡?
[00:08:20.800 --> 00:08:22.400]  為什麼耶穌會這樣說呢?
[00:08:22.400 --> 00:08:25.200]  因為耶穌會發覺到
[00:08:25.400 --> 00:08:30.600]  本來在法律底下的調解和安排
[00:08:30.600 --> 00:08:35.600]  為什麼講到我們平常生活都是這樣呢?
[00:08:35.600 --> 00:08:40.200]  平常我們在街上碰到人
[00:08:40.200 --> 00:08:43.400]  碰到別人,或者有一些小小的磨擦
[00:08:43.400 --> 00:08:47.000]  都好像要取回公道
[00:08:47.000 --> 00:08:52.400]  要取回我所受傷害的東西
[00:08:52.600 --> 00:08:57.800]  於是就很鼓勵人們用以牙還牙
[00:08:57.800 --> 00:09:00.200]  以眼還眼的一個做法去處理
[00:09:00.200 --> 00:09:03.200]  甚至根本是很難去衡量
[00:09:03.200 --> 00:09:06.200]  沒有一個公道、沒有一個法律的底下
[00:09:06.200 --> 00:09:08.600]  沒有一個調停的人在中間的時候
[00:09:08.600 --> 00:09:11.600]  很多時候就會發生這些爭執
[00:09:11.600 --> 00:09:13.800]  很多時候這個報復是更大
[00:09:13.800 --> 00:09:18.400]  所以這個本來是一個消極的法則
[00:09:18.400 --> 00:09:20.600]  但是「番理財人」和「問事」
[00:09:20.600 --> 00:09:24.200]  教導到一個積極的爭取
[00:09:24.200 --> 00:09:27.200]  個人公道的一個條例
[00:09:27.200 --> 00:09:30.200]  以致人會變成更加的自私
[00:09:30.200 --> 00:09:34.600]  更加為了自己的利益著想去追求更多
[00:09:34.600 --> 00:09:37.800]  當他能夠是受到傷害
[00:09:37.800 --> 00:09:39.200]  他就要取回公道
[00:09:39.200 --> 00:09:41.200]  他就有通洗盡理
[00:09:41.200 --> 00:09:45.000]  就是去壓榨對方
[00:09:45.000 --> 00:09:47.400]  這個就是當時會發生的事情
[00:09:47.600 --> 00:09:51.400]  但是偏偏這些就不是耶穌基督想講的事情
[00:09:51.400 --> 00:09:55.400]  再加上其實如果是這麼多的追回
[00:09:55.400 --> 00:09:57.400]  或者是這種報復的心態
[00:09:57.400 --> 00:10:00.600]  其實裡面是產生很多仇恨在裡面的
[00:10:00.600 --> 00:10:02.600]  這些仇恨產生的時候
[00:10:02.600 --> 00:10:06.800]  是會令到這個恨意
[00:10:06.800 --> 00:10:11.400]  會令到你的心是會變了樣的
[00:10:11.400 --> 00:10:14.800]  耶穌基督是很看重人的心
[00:10:15.000 --> 00:10:17.800]  神是看人的心
[00:10:17.800 --> 00:10:21.000]  很希望人的心是清潔是虛心
[00:10:21.000 --> 00:10:23.400]  這些才能夠勝在神的恩典
[00:10:23.400 --> 00:10:26.000]  才能夠親眼看到神
[00:10:26.000 --> 00:10:28.000]  登山補訓的教導
[00:10:28.000 --> 00:10:30.000]  八福就是這樣提醒我們
[00:10:30.000 --> 00:10:32.000]  但是偏偏我們的心裡面
[00:10:32.000 --> 00:10:35.000]  就藏了很多很多這些恨意的裡面
[00:10:35.000 --> 00:10:37.400]  或者報復心裡面的時候
[00:10:37.400 --> 00:10:40.000]  就會是傷害了我們的心靈
[00:10:40.000 --> 00:10:42.600]  讓我們的素人生命受到破壞
[00:10:42.600 --> 00:10:44.600]  這個是耶穌基督不想看到的
[00:10:44.800 --> 00:10:47.200]  這些的律例反而是這樣
[00:10:47.200 --> 00:10:50.200]  是加重了我們這種的恨意在這裡
[00:10:50.200 --> 00:10:51.800]  加重了復仇
[00:10:51.800 --> 00:10:55.200]  加重了這種追回公道的這種的理據
[00:10:55.200 --> 00:10:57.200]  是充斥在你的心裡面
[00:10:57.200 --> 00:11:01.600]  所以耶穌基督就要糾正
[00:11:01.600 --> 00:11:05.400]  當時民事法律賽人那些的教導
[00:11:05.400 --> 00:11:07.600]  要去看到人
[00:11:07.600 --> 00:11:09.800]  要去放下自己的私心
[00:11:09.800 --> 00:11:11.600]  不要經常想著報仇
[00:11:11.600 --> 00:11:13.200]  不要想著抗爭
[00:11:13.400 --> 00:11:14.800]  雖然有些是合法的
[00:11:14.800 --> 00:11:16.000]  但是我們都要
[00:11:16.000 --> 00:11:18.200]  可能甚至更進一步
[00:11:18.200 --> 00:11:20.000]  為了別人的利益
[00:11:20.000 --> 00:11:23.600]  我們要去放下自己本身的權利
[00:11:23.600 --> 00:11:25.800]  這個是更進一步
[00:11:25.800 --> 00:11:27.800]  這是第三點我們再說
[00:11:27.800 --> 00:11:31.000]  第二方面說是引發仇恨的心
[00:11:31.000 --> 00:11:33.600]  所以耶穌就立刻用幾個例子
[00:11:33.600 --> 00:11:36.800]  就說出很多事情都會引發我們仇恨的心
[00:11:36.800 --> 00:11:38.600]  但這些我們要小心去面對
[00:11:38.600 --> 00:11:41.000]  小心去應對 小心去處理
[00:11:43.400 --> 00:11:45.200]  在未說出例子之前再說一句
[00:11:45.200 --> 00:11:47.400]  但是我告訴你們
[00:11:47.400 --> 00:11:49.600]  不要跟惡人作對
[00:11:49.600 --> 00:11:50.800]  不要跟惡人作對
[00:11:50.800 --> 00:11:53.000]  聽起來我們怕了他們
[00:11:53.000 --> 00:11:56.200]  有什麼息事令人
[00:11:56.200 --> 00:11:58.000]  耶穌的說法就是
[00:11:58.000 --> 00:12:03.000]  首先我們最好不要去造成敵對
[00:12:03.000 --> 00:12:06.800]  即使有一個人很惡
[00:12:06.800 --> 00:12:09.000]  或者有一個人欺負你
[00:12:09.000 --> 00:12:10.200]  他都是欺負你
[00:12:10.200 --> 00:12:13.000]  可能你都是忍受得到
[00:12:13.200 --> 00:12:17.600]  你可能是去面對得到
[00:12:17.600 --> 00:12:21.000]  但是不要首先立刻跟他作一個敵對
[00:12:21.000 --> 00:12:23.800]  因為敵對來講
[00:12:23.800 --> 00:12:27.000]  本身是一種仇恨在當中
[00:12:27.000 --> 00:12:29.800]  仇恨是會
[00:12:29.800 --> 00:12:32.200]  有人會欺負我們
[00:12:32.200 --> 00:12:34.400]  有人會傷害我們
[00:12:34.400 --> 00:12:38.000]  而自己又不能夠很大的反抗的時候
[00:12:38.000 --> 00:12:39.600]  仇恨就會在心裏面
[00:12:39.600 --> 00:12:42.400]  一路一路增加下去
[00:12:42.600 --> 00:12:43.600]  會有這樣的情況
[00:12:43.600 --> 00:12:45.800]  所以惡人對你做的事
[00:12:45.800 --> 00:12:47.400]  你又不敢還手
[00:12:47.400 --> 00:12:50.200]  於是你就會很生氣
[00:12:50.200 --> 00:12:52.200]  因為仇恨放在心裏面
[00:12:52.200 --> 00:12:57.000]  這個其實是雙重的傷害給你的
[00:12:57.000 --> 00:12:59.800]  接著耶穌的意思就是
[00:12:59.800 --> 00:13:02.400]  我們甚至去看敵人
[00:13:02.400 --> 00:13:05.800]  甚至我們要去公平一點去看他
[00:13:05.800 --> 00:13:08.800]  其實這些惡人和敵人
[00:13:08.800 --> 00:13:11.000]  他們可能自己
[00:13:11.200 --> 00:13:14.000]  也會有自己的問題在心裏面
[00:13:14.000 --> 00:13:16.400]  如果我們相反
[00:13:16.400 --> 00:13:18.600]  是用另一個眼光
[00:13:18.600 --> 00:13:23.600]  去看到他們自己的問題
[00:13:23.600 --> 00:13:27.600]  甚至用一種愛的回應的時候
[00:13:27.600 --> 00:13:29.400]  這個就不一樣了
[00:13:29.400 --> 00:13:31.600]  這個也是第三點繼續提出
[00:13:31.600 --> 00:13:33.800]  好了 接著耶穌就說
[00:13:33.800 --> 00:13:36.400]  現在在一般的情況下
[00:13:36.400 --> 00:13:38.000]  祂就說幾個例子
[00:13:38.200 --> 00:13:43.000]  是當時的人會面對的情況
[00:13:43.000 --> 00:13:45.400]  而使他們增加了仇恨
[00:13:45.400 --> 00:13:46.600]  但是耶穌說
[00:13:46.600 --> 00:13:49.200]  我們要去禁制這件事
[00:13:49.200 --> 00:13:51.200]  第一方面有人打你右臉
[00:13:51.200 --> 00:13:53.200]  你連左臉也要打
[00:13:53.200 --> 00:13:55.400]  這句話除了基督徒知道
[00:13:55.400 --> 00:13:57.200]  很多非基督徒都會的
[00:13:57.200 --> 00:13:58.600]  很多時候都跟你開玩笑
[00:13:58.600 --> 00:14:01.000]  打你一下 給我右臉打
[00:14:01.000 --> 00:14:02.800]  打你右臉打左臉這樣
[00:14:02.800 --> 00:14:04.600]  有沒有人跟你開玩笑這樣說
[00:14:04.600 --> 00:14:07.000]  或者說因為這樣的緣故
[00:14:07.200 --> 00:14:09.200]  我騙你一次
[00:14:09.200 --> 00:14:11.000]  你再給我一次我騙也無所謂
[00:14:11.000 --> 00:14:18.000]  或者說我們基督徒打不還手
[00:14:18.000 --> 00:14:20.000]  罵不還口
[00:14:20.000 --> 00:14:22.000]  可以這樣的情況
[00:14:22.000 --> 00:14:23.200]  是不是這樣的呢
[00:14:23.200 --> 00:14:27.200]  要看裡面的意思
[00:14:27.200 --> 00:14:30.200]  當然這個情況要留意
[00:14:30.200 --> 00:14:32.200]  有人打你的右臉
[00:14:32.200 --> 00:14:34.200]  那他用什麼手打你呢
[00:14:34.200 --> 00:14:36.200]  哪一隻手打你呢
[00:14:36.400 --> 00:14:43.200]  打你的右臉
[00:14:43.200 --> 00:14:45.400]  你用哪一隻手打我呢
[00:14:45.400 --> 00:14:47.400]  你舉你的手來
[00:14:47.400 --> 00:14:51.400]  不是你舉你的手
[00:14:51.400 --> 00:14:52.400]  打我這邊
[00:14:52.400 --> 00:14:53.400]  你用哪一隻手
[00:14:53.400 --> 00:14:56.400]  左手
[00:14:56.400 --> 00:14:57.400]  我看到大家都是左手
[00:14:57.400 --> 00:15:01.400]  但是如果你真的生氣
[00:15:01.400 --> 00:15:02.400]  你是用什麼手的
[00:15:02.400 --> 00:15:03.400]  大部分是用右手的
[00:15:03.400 --> 00:15:05.400]  右手怎麼打右臉呢
[00:15:05.600 --> 00:15:07.400]  用右手怎麼打右臉呢
[00:15:07.400 --> 00:15:09.400]  就是這樣反抽
[00:15:09.400 --> 00:15:11.400]  反抽是不是很大力
[00:15:11.400 --> 00:15:12.400]  很厲害呢
[00:15:12.400 --> 00:15:13.400]  未必的
[00:15:13.400 --> 00:15:14.400]  未必中
[00:15:14.400 --> 00:15:16.400]  當然是這樣蓋上去才是
[00:15:16.400 --> 00:15:18.400]  為什麼這樣
[00:15:18.400 --> 00:15:20.400]  他真的用右手反抽
[00:15:20.400 --> 00:15:24.400]  原來當時猶太人的背景是這樣
[00:15:24.400 --> 00:15:28.400]  我用右手或者這樣用手背
[00:15:28.400 --> 00:15:29.400]  拍你的臉
[00:15:29.400 --> 00:15:30.400]  未必很大力
[00:15:30.400 --> 00:15:33.400]  是一種很大的侮辱
[00:15:33.400 --> 00:15:35.400]  你明白我說什麼嗎
[00:15:35.600 --> 00:15:37.400]  你摸我頭很大的侮辱
[00:15:37.400 --> 00:15:39.400]  而當時猶太人的背景
[00:15:39.400 --> 00:15:40.400]  總之你用右手
[00:15:40.400 --> 00:15:41.400]  或者用手背
[00:15:41.400 --> 00:15:42.400]  拍我的臉
[00:15:42.400 --> 00:15:44.400]  是一種侮辱
[00:15:44.400 --> 00:15:46.400]  甚至在眾人面前
[00:15:46.400 --> 00:15:49.400]  是一種公開的侮辱
[00:15:49.400 --> 00:15:52.400]  所以這種傷害性不大
[00:15:52.400 --> 00:15:54.400]  侮辱性就十足了
[00:15:54.400 --> 00:15:55.400]  就是這種情況
[00:15:55.400 --> 00:15:58.400]  所以這個情況是在講侮辱
[00:15:58.400 --> 00:15:59.400]  講侮辱
[00:15:59.400 --> 00:16:01.400]  不是一打過來
[00:16:01.400 --> 00:16:03.400]  痛還是不痛的問題
[00:16:03.600 --> 00:16:06.400]  而是這個情況就是一種侮辱
[00:16:06.400 --> 00:16:08.400]  當然不是真的用手來打你
[00:16:08.400 --> 00:16:11.400]  而是今天我們的言語上
[00:16:11.400 --> 00:16:12.400]  都很容易侮辱人
[00:16:12.400 --> 00:16:15.400]  很容易得罪了人
[00:16:15.400 --> 00:16:19.400]  說句話是可能令到人很難堪
[00:16:19.400 --> 00:16:21.400]  其實我們都很懂這些招數
[00:16:21.400 --> 00:16:23.400]  特別是誰對這些事敏感
[00:16:23.400 --> 00:16:24.400]  我就說這些話
[00:16:24.400 --> 00:16:27.400]  有時會有這種情況
[00:16:27.400 --> 00:16:30.400]  所以我們經常會發生這種情況
[00:16:30.400 --> 00:16:32.400]  本能地我們會還擊
[00:16:32.600 --> 00:16:34.400]  或者我們會反駁
[00:16:34.400 --> 00:16:37.400]  或者我們會報復
[00:16:37.400 --> 00:16:39.400]  心裏面就很不舒服
[00:16:39.400 --> 00:16:40.400]  總之有一天
[00:16:40.400 --> 00:16:43.400]  有機會在眾人面前羞辱你一次
[00:16:43.400 --> 00:16:46.400]  這些就是可能會發生的事情
[00:16:46.400 --> 00:16:48.400]  還有很常常可能
[00:16:48.400 --> 00:16:50.400]  是令到我們心裏面
[00:16:50.400 --> 00:16:52.400]  覺得很不舒服的事情
[00:16:52.400 --> 00:16:54.400]  其實在日常生活裏面
[00:16:54.400 --> 00:16:56.400]  常常都可能會發生這些事情
[00:16:56.400 --> 00:16:58.400]  有時真是那人是公開
[00:16:58.400 --> 00:17:00.400]  或者特意侮辱你
[00:17:00.600 --> 00:17:03.400]  有時真是那人是無心地做的
[00:17:03.400 --> 00:17:09.400]  好像我們做鑑同工
[00:17:09.400 --> 00:17:11.400]  一起聊天
[00:17:11.400 --> 00:17:14.400]  「這個講得很好聽」
[00:17:14.400 --> 00:17:16.400]  你聽到不是講我
[00:17:16.400 --> 00:17:18.400]  即是講我不好聽
[00:17:18.400 --> 00:17:20.400]  可能你會覺得心裏面不舒服
[00:17:20.400 --> 00:17:23.400]  稱讚這個時候即是在談我
[00:17:23.400 --> 00:17:25.400]  即是在一般的事情裏面
[00:17:25.400 --> 00:17:27.400]  這些情況我們會不會太敏感
[00:17:27.400 --> 00:17:30.400]  或者我們會不會太過多疑
[00:17:30.600 --> 00:17:32.400]  但很多時候我們都會這樣
[00:17:32.400 --> 00:17:34.400]  於是又會覺得
[00:17:34.400 --> 00:17:37.400]  這個人在侮辱我
[00:17:37.400 --> 00:17:38.400]  在比較我
[00:17:38.400 --> 00:17:40.400]  在踩低我
[00:17:40.400 --> 00:17:42.400]  這些可能是未必有心的
[00:17:42.400 --> 00:17:43.400]  但很多時候
[00:17:43.400 --> 00:17:46.400]  我們都仍然有些恨意出現了
[00:17:46.400 --> 00:17:48.400]  無心都有恨意
[00:17:48.400 --> 00:17:49.400]  所以人家說
[00:17:49.400 --> 00:17:51.400]  「不知為何突然間生我的氣」
[00:17:51.400 --> 00:17:52.400]  就是這個原因
[00:17:52.400 --> 00:17:55.400]  因為有些事情你踩了對壘
[00:17:55.400 --> 00:17:59.400]  這個情況是受到人家的羞辱
[00:17:59.600 --> 00:18:01.400]  是會有些恨意出現了
[00:18:01.400 --> 00:18:03.400]  但是耶穌基督說
[00:18:03.400 --> 00:18:06.400]  真是不要太在意這些的羞辱
[00:18:06.400 --> 00:18:10.400]  不要太在意這些東西產生了恨意
[00:18:10.400 --> 00:18:15.400]  令到你自己心懷是一個報復的心在裏面
[00:18:15.400 --> 00:18:18.400]  好了 當然我們實踐這個說話的時候
[00:18:18.400 --> 00:18:19.400]  你就要小心留意
[00:18:19.400 --> 00:18:20.400]  不要說
[00:18:20.400 --> 00:18:23.400]  「喂 人家打你 你就不要還手了」
[00:18:23.400 --> 00:18:25.400]  這些字面去解釋
[00:18:25.400 --> 00:18:29.400]  最近悉尼一間商場裏面有一個人
[00:18:29.600 --> 00:18:34.400]  他拿槍 拿刀
[00:18:34.400 --> 00:18:36.400]  見人家斬
[00:18:36.400 --> 00:18:39.400]  「斬了這邊 兩邊都斬了」
[00:18:39.400 --> 00:18:41.400]  「會不會這樣 走都走不掉」
[00:18:41.400 --> 00:18:43.400]  這是法律的問題
[00:18:43.400 --> 00:18:45.400]  根本是要制裁他的
[00:18:45.400 --> 00:18:48.400]  斬死了六個 八個傷
[00:18:48.400 --> 00:18:50.400]  最後的結局是怎樣
[00:18:50.400 --> 00:18:52.400]  被一個女警擊斃了
[00:18:52.400 --> 00:18:55.400]  在這個情況底下
[00:18:55.400 --> 00:18:56.400]  真是以眼還眼
[00:18:56.400 --> 00:18:59.400]  這是合乎合法裏面
[00:18:59.600 --> 00:19:04.400]  我相信女警不會受到控告
[00:19:04.400 --> 00:19:07.400]  因為她是要保護她的人
[00:19:07.400 --> 00:19:09.400]  或者保護自己
[00:19:09.400 --> 00:19:12.400]  所以我們看經文
[00:19:12.400 --> 00:19:16.400]  不要被人覺得基督徒是傻子
[00:19:16.400 --> 00:19:19.400]  任人打 任人罵都可以
[00:19:19.400 --> 00:19:22.400]  如果我們去戰場打仗最好
[00:19:22.400 --> 00:19:24.400]  找基督徒就不用打了
[00:19:24.400 --> 00:19:27.400]  全部不開槍 任你開槍
[00:19:27.600 --> 00:19:30.400]  不是這樣 不是放在這些情境裏面
[00:19:30.400 --> 00:19:33.400]  這個仍然是放在一些律法的情境
[00:19:33.400 --> 00:19:38.400]  保家衛國 學校 霸凌的事件
[00:19:38.400 --> 00:19:42.400]  這些要報警 這些要去處理
[00:19:42.400 --> 00:19:44.400]  這些就是這樣的情況
[00:19:44.400 --> 00:19:49.400]  所以重點如果是羞辱性的東西
[00:19:49.400 --> 00:19:53.400]  我們學習耶穌基督提醒
[00:19:53.400 --> 00:19:55.400]  不要因為這些羞辱
[00:19:55.600 --> 00:19:58.400]  我們受不了而帶來很多的恨意
[00:19:58.400 --> 00:19:59.400]  在我們心裏面
[00:19:59.400 --> 00:20:03.400]  稍後再說恨意在我們心裏面有什麼影響
[00:20:03.400 --> 00:20:06.400]  第二個例子 情況
