
[00:00:00.000 --> 00:00:02.240]  今天這個訊息
[00:10:01.440 --> 00:10:04.960]  通常說鬼鬼宅
[00:10:04.960 --> 00:10:07.480]  睡不著就鬼鬼宅
[00:10:07.480 --> 00:10:09.520]  又或者是說
[00:10:09.520 --> 00:10:11.520]  夜間的士司機
[00:10:11.520 --> 00:10:15.440]  去到一些很寧靜的郊外
[00:10:15.440 --> 00:10:17.160]  很寧靜的,沒有人的
[00:10:17.160 --> 00:10:18.920]  突然在路上
[00:10:18.920 --> 00:10:21.440]  看到一個很像人的
[00:10:21.440 --> 00:10:22.640]  是像一個人而已
[00:10:22.640 --> 00:10:23.760]  不是一個人
[00:10:23.760 --> 00:10:25.200]  是像一個人
[00:10:25.200 --> 00:10:27.360]  然後他不是走路的
[00:10:27.360 --> 00:10:28.360]  是怎樣的
[00:10:28.360 --> 00:10:29.040]  飄過眼睛
[00:10:29.040 --> 00:10:29.840]  這麼巧
[00:10:29.840 --> 00:10:31.200]  為什麼沒有跟大家說過
[00:10:31.200 --> 00:10:33.040]  昨天這樣搭,今天這樣搭
[00:10:33.040 --> 00:10:34.800]  都是這樣的
[00:10:34.800 --> 00:10:36.440]  讀下去都是說那些東西
[00:10:36.440 --> 00:10:41.160]  是飄過眼睛的
[00:10:41.160 --> 00:10:45.120]  如果看到你會怎樣
[00:10:45.120 --> 00:10:46.120]  不敢回答
[00:10:46.120 --> 00:10:51.000]  你當然很害怕
[00:10:51.000 --> 00:10:52.600]  門徒就是這樣
[00:10:52.600 --> 00:10:55.560]  看到耶穌不是走路的
[00:10:55.560 --> 00:10:56.160]  是怎樣的
[00:10:56.160 --> 00:10:56.960]  祂是走路的
[00:10:56.960 --> 00:10:59.120]  不過不是在地上走
[00:10:59.120 --> 00:11:01.760]  是在水上走
[00:11:01.760 --> 00:11:03.280]  如果我今天走到你這裡
[00:11:03.280 --> 00:11:04.240]  不是在地上走
[00:11:04.240 --> 00:11:06.040]  是在空氣裡面走
[00:11:06.040 --> 00:11:07.480]  你會怎樣
[00:11:07.480 --> 00:11:08.120]  你會很開心
[00:11:08.120 --> 00:11:11.320]  我們的目者可以這樣
[00:11:11.320 --> 00:11:14.600]  來報道一下
[00:11:14.600 --> 00:11:16.280]  當時門徒看到耶穌這樣
[00:11:16.280 --> 00:11:17.000]  很害怕
[00:11:17.000 --> 00:11:18.120]  因為祂在水上走
[00:11:18.120 --> 00:11:19.200]  覺得很詭異
[00:11:19.200 --> 00:11:22.480]  是詭異才做到這件事
[00:11:22.480 --> 00:11:23.480]  門徒為什麼這麼害怕
[00:11:23.480 --> 00:11:27.320]  因為耶穌是要走去祂那裡
[00:11:27.320 --> 00:11:28.680]  經文有交代
[00:11:28.680 --> 00:11:31.520]  為什麼耶穌要走去門徒那裡
[00:11:31.520 --> 00:11:32.560]  經文說
[00:11:32.560 --> 00:11:36.400]  門徒因為在船上搖弄神父
[00:11:36.400 --> 00:11:38.760]  什麼叫搖弄神父
[00:11:38.760 --> 00:11:40.760]  當時的船不是現在的船
[00:11:40.760 --> 00:11:42.520]  用摩打走的
[00:11:42.520 --> 00:11:43.280]  是怎樣走的
[00:11:43.280 --> 00:11:45.520]  船是怎樣移動的
[00:11:45.520 --> 00:11:46.600]  第一爬槳
[00:11:46.600 --> 00:11:49.080]  第二有個帆
[00:11:49.080 --> 00:11:54.440]  有個帆有風才走的
[00:11:54.440 --> 00:11:55.960]  誰開過風帆
[00:11:55.960 --> 00:12:00.400]  或者坐過帆船的
[00:12:00.400 --> 00:12:01.560]  是有
[00:12:01.560 --> 00:12:02.680]  Victor
[00:12:02.680 --> 00:12:04.720]  我也有開過
[00:12:04.720 --> 00:12:06.400]  以前很久以前
[00:12:06.400 --> 00:12:08.560]  風是很重要的
[00:12:08.560 --> 00:12:10.280]  太大風
[00:12:10.280 --> 00:12:11.560]  好不好
[00:12:11.560 --> 00:12:12.880]  不好
[00:12:12.880 --> 00:12:13.960]  太細風
[00:12:13.960 --> 00:12:14.720]  不好
[00:12:14.720 --> 00:12:16.720]  剛剛好就好了
[00:12:16.720 --> 00:12:19.080]  但是很難會剛剛好
[00:12:19.080 --> 00:12:20.280]  當時
[00:12:20.280 --> 00:12:21.720]  你看經文
[00:12:21.720 --> 00:12:22.760]  當時是很大風的
[00:12:22.760 --> 00:12:24.440]  因為經文後面說
[00:12:24.440 --> 00:12:25.600]  風止住了
[00:12:25.600 --> 00:12:26.640]  應該很大風的
[00:12:26.640 --> 00:12:27.960]  很大風
[00:12:27.960 --> 00:12:29.600]  要開帆船的人
[00:12:29.600 --> 00:12:31.320]  是要穩定船的
[00:12:31.320 --> 00:12:34.240]  令帆和風成為一個角度
[00:12:34.240 --> 00:12:35.360]  在某一個角度
[00:12:35.360 --> 00:12:37.400]  船才能走得快
[00:12:37.400 --> 00:12:41.240]  所以那些門徒應該在那裏
[00:12:41.240 --> 00:12:44.720]  起勢地令帆要穩定
[00:12:44.720 --> 00:12:46.320]  所以辛苦嗎
[00:12:46.320 --> 00:12:46.800]  辛苦
[00:12:46.800 --> 00:12:49.280]  你和風鬥力試過了嗎
[00:12:49.280 --> 00:12:53.280]  有沒有人去十步風球天星碼頭
[00:12:53.280 --> 00:12:54.000]  有的
[00:12:54.000 --> 00:12:57.200]  你也不要告訴我
[00:12:57.200 --> 00:12:58.240]  很辛苦
[00:12:58.240 --> 00:12:59.760]  船上的人很辛苦
[00:12:59.760 --> 00:13:01.000]  因為要搖鹵
[00:13:01.000 --> 00:13:04.320]  鹵就是支持帆的架
[00:13:04.320 --> 00:13:06.480]  在船上的人
[00:13:06.480 --> 00:13:09.120]  為了在強風穩定船身
[00:13:09.120 --> 00:13:11.800]  同時要保持船隻不動
[00:13:11.800 --> 00:13:12.320]  穩定
[00:13:12.320 --> 00:13:14.120]  或者前進一定要很大力
[00:13:14.120 --> 00:13:15.600]  大家可以想一下
[00:13:15.600 --> 00:13:16.560]  圖畫是怎樣
[00:13:16.560 --> 00:13:19.080]  所以經文用搖鹵甚苦
[00:13:19.080 --> 00:13:23.480]  當耶穌見到那些門徒在船上搖鹵甚苦的時候
[00:13:23.480 --> 00:13:24.600]  就走過去了
[00:13:24.600 --> 00:13:26.800]  很生動的
[00:13:26.800 --> 00:13:29.320]  在船上大汗搭細汗
[00:13:29.320 --> 00:13:31.040]  很大風搖啊搖啊搖
[00:13:31.040 --> 00:13:34.120]  但耶穌在岸上看見
[00:13:34.120 --> 00:13:35.880]  就不捨得那些門徒辛苦
[00:13:35.880 --> 00:13:37.880]  就走過去
[00:13:37.880 --> 00:13:38.960]  經文說的
[00:13:38.960 --> 00:13:42.960]  意思是要走過他們去
[00:13:42.960 --> 00:13:46.080]  我想大家聽到的
[00:13:46.080 --> 00:13:47.360]  要大家知道的
[00:13:47.360 --> 00:13:51.400]  就是耶穌見到門徒辛苦要走過去
[00:13:51.400 --> 00:13:54.200]  同樣今天耶穌也見到我們辛苦
[00:13:54.200 --> 00:13:56.960]  耶穌會走過來這裏
[00:13:56.960 --> 00:13:59.040]  耶穌會和我們一起
[00:13:59.040 --> 00:14:03.320]  只不過我們很多時候都像門徒一樣
[00:14:03.320 --> 00:14:05.840]  很辛苦的時候
[00:14:05.840 --> 00:14:09.560]  早已經以為主不在我們身邊
[00:14:09.560 --> 00:14:13.600]  我們認為主根本看不到我們的苦況
[00:14:13.600 --> 00:14:16.120]  但真實的情況不是這樣
[00:14:16.120 --> 00:14:17.440]  主是看得一清二楚
[00:14:17.440 --> 00:14:21.160]  並且走到你這裏
[00:14:21.160 --> 00:14:22.240]  我們苦不苦?
[00:14:22.240 --> 00:14:24.560]  你苦不苦?
[00:14:24.560 --> 00:14:26.000]  有時也會苦
[00:14:26.000 --> 00:14:31.000]  你問問隔壁那個你苦不苦?
[00:14:31.000 --> 00:14:33.520]  我們生活會很苦
[00:14:33.520 --> 00:14:35.840]  工作很忙
[00:14:35.840 --> 00:14:38.320]  和老闆的關係可能不如意
[00:14:38.320 --> 00:14:41.440]  和同事的關係又好又不太好
[00:14:41.440 --> 00:14:43.320]  父母不太了解子女
[00:14:43.320 --> 00:14:45.840]  子女不太了解父母
[00:14:45.840 --> 00:14:47.760]  這些有關人際的事情
[00:14:47.760 --> 00:14:52.720]  最近有機會和一些準備結婚的弟兄姊妹聊天
[00:14:52.720 --> 00:14:58.320]  發覺現在的東西這麼貴
[00:14:58.320 --> 00:15:06.800]  新娘化妝凍結要一萬元
[00:15:06.800 --> 00:15:11.480]  我覺得真的不好
[00:15:11.480 --> 00:15:13.760]  你化完妝再抹下來
[00:15:13.760 --> 00:15:18.120]  這樣就一萬元
[00:15:18.120 --> 00:15:24.200]  我讀神學前在商家工作
[00:15:24.200 --> 00:15:27.640]  那個老闆是做珠寶生意的
[00:15:27.640 --> 00:15:31.600]  他問我最好做的生意是什麼?
[00:15:31.600 --> 00:15:33.200]  化妝品
[00:15:33.200 --> 00:15:34.800]  他說你早上塗上去
[00:15:34.800 --> 00:15:36.040]  晚上抹下來
[00:15:36.040 --> 00:15:37.320]  翌日又早上塗上去
[00:15:37.320 --> 00:15:38.080]  晚上抹下來
[00:15:38.080 --> 00:15:41.160]  我說多好做
[00:15:41.160 --> 00:15:43.120]  衣服你洗完再穿
[00:15:43.120 --> 00:15:44.640]  但化妝品不會
[00:15:44.640 --> 00:15:45.120]  不會的
[00:15:45.120 --> 00:15:45.800]  你抹下來
[00:15:45.800 --> 00:15:47.640]  翌日就要種新的
[00:15:47.640 --> 00:15:50.080]  真的很好
[00:15:50.080 --> 00:15:51.760]  經濟壓力很大
[00:15:51.760 --> 00:15:53.360]  這些又要一萬元
[00:15:53.360 --> 00:15:56.400]  找人拍照又要一萬元
[00:15:56.400 --> 00:15:58.720]  結婚要一萬元
[00:15:58.720 --> 00:15:59.520]  擺酒
[00:15:59.520 --> 00:16:00.640]  一萬元都不行
[00:16:00.640 --> 00:16:02.160]  是十萬一萬元
[00:16:02.160 --> 00:16:03.640]  真慘
[00:16:03.640 --> 00:16:06.040]  進一步買樓
[00:16:06.040 --> 00:16:08.440]  要十萬一萬元都不行
[00:16:08.440 --> 00:16:13.400]  真是很不妙
[00:16:13.400 --> 00:16:15.720]  讀書那些很辛苦
[00:16:15.720 --> 00:16:17.120]  DSE很辛苦
[00:16:17.120 --> 00:16:21.680]  現在又說通識又說要檢討
[00:16:21.680 --> 00:16:23.040]  真是很辛苦
[00:16:23.040 --> 00:16:24.120]  有一項研究
[00:16:24.120 --> 00:16:27.640]  你聽過快樂指數研究嗎?
[00:16:27.640 --> 00:16:29.000]  聽過吧
[00:16:29.000 --> 00:16:30.000]  大家曾經都有聽過
[00:16:30.000 --> 00:16:34.640]  你知不知道香港在快樂指數排行榜排第幾?
[00:16:34.640 --> 00:16:35.560]  我先不說了
[00:16:35.560 --> 00:16:42.960]  你看看這個地圖才告訴我
[00:16:42.960 --> 00:16:44.520]  這個地圖
[00:16:44.520 --> 00:16:47.840]  顯示全世界快樂指數排名
[00:16:47.840 --> 00:16:51.280]  越深色的是越快樂
[00:16:51.280 --> 00:16:53.880]  越近藍色的是越快樂
[00:16:53.880 --> 00:16:56.440]  越近紅色的是越不快樂
[00:16:56.440 --> 00:16:59.000]  最快樂的是甚麼國家?
[00:16:59.000 --> 00:17:01.360]  你見到北歐
[00:17:01.360 --> 00:17:03.360]  北美
[00:17:03.360 --> 00:17:04.840]  澳洲
[00:17:04.840 --> 00:17:08.240]  那些是高一點的
[00:17:08.240 --> 00:17:10.040]  最不快樂的是甚麼?
[00:17:10.040 --> 00:17:11.320]  非洲
[00:17:11.320 --> 00:17:12.640]  中東
[00:17:12.640 --> 00:17:14.280]  香港是甚麼顏色?
[00:17:14.280 --> 00:17:16.760]  就是紅加藍的紫色
[00:17:16.760 --> 00:17:18.600]  即是中中的
[00:17:18.600 --> 00:17:20.920]  所以我們不是不快樂
[00:17:20.920 --> 00:17:21.800]  也不是快樂
[00:17:21.800 --> 00:17:25.160]  好了,下一張
[00:17:25.160 --> 00:17:26.840]  香港排第幾位?
[00:17:26.840 --> 00:17:27.680]  64
[00:17:27.680 --> 00:17:29.720]  即是比中間還要低一點
[00:17:29.720 --> 00:17:31.520]  最快樂是誰?
[00:17:31.520 --> 00:17:33.240]  丹麥
[00:17:33.240 --> 00:17:35.000]  美國也是17而已
[00:17:35.000 --> 00:17:36.680]  開頭10位的全部都是北美
[00:17:36.680 --> 00:17:40.640]  甚麼挪威、瑞典、芬蘭、丹麥
[00:17:40.640 --> 00:17:46.120]  全部都是那些
[00:17:46.120 --> 00:17:49.840]  調查一共有178個地方
[00:17:49.840 --> 00:17:54.240]  香港排第64
[00:17:54.240 --> 00:17:55.960]  中間
[00:17:55.960 --> 00:17:58.200]  即是一般快樂
[00:17:58.200 --> 00:18:00.920]  而根據英國一些經濟基金的研究
[00:18:00.920 --> 00:18:05.280]  真正影響一個國家的快樂值
[00:18:05.280 --> 00:18:09.400]  有四個原因可以影響他快不快樂
[00:18:09.400 --> 00:18:12.280]  第一個原因是預期的壽命
