
[00:00:00.000 --> 00:00:01.240]  大興師妹,平安
[00:07:55.760 --> 00:07:57.280]  也還沒有成功
[00:07:57.280 --> 00:07:58.720]  在座的弟兄
[00:07:58.720 --> 00:08:02.880]  你回想起你和你的老婆
[00:08:02.880 --> 00:08:05.120]  以前的女朋友拍拖的時候
[00:08:05.120 --> 00:08:06.720]  當你想起
[00:08:06.720 --> 00:08:09.120]  最重要的就是求婚那一刻
[00:08:09.120 --> 00:08:12.480]  求婚成功的時候就成功了
[00:08:12.480 --> 00:08:14.880]  那是不是真的完全得著呢
[00:08:14.880 --> 00:08:16.320]  其實也不是
[00:08:16.320 --> 00:08:19.440]  大家在座很多都結了婚
[00:08:19.440 --> 00:08:22.640]  結了婚夫婦兩個人的關係
[00:08:22.640 --> 00:08:24.960]  是不是已經完全得著呢
[00:08:24.960 --> 00:08:26.240]  還沒有
[00:08:26.240 --> 00:08:29.680]  仍然繼續有爭拗
[00:08:29.680 --> 00:08:31.040]  磨合
[00:08:31.040 --> 00:08:37.040]  日常生活裡的瑣碎事爭拗
[00:08:37.040 --> 00:08:38.400]  仍然有很多的經歷
[00:08:38.400 --> 00:08:41.600]  關係也是需要盡心的
[00:08:41.600 --> 00:08:44.000]  我們這裡有誰敢說
[00:08:44.000 --> 00:08:47.040]  我已經和我老婆或者我老公的關係
[00:08:47.040 --> 00:08:49.520]  是完全的呢
[00:08:49.520 --> 00:08:51.520]  我想沒有人敢說
[00:08:51.520 --> 00:08:53.440]  仍然有正面一點來看
[00:08:53.440 --> 00:08:57.360]  我們也說有些改善空間
[00:08:57.360 --> 00:08:59.680]  所以
[00:08:59.680 --> 00:09:00.560]  聖經裡面
[00:09:00.560 --> 00:09:02.480]  將我們和基督的關係
[00:09:02.480 --> 00:09:04.640]  比喻做婚姻的關係
[00:09:04.640 --> 00:09:07.280]  在《義弗所書》裡面
[00:09:07.280 --> 00:09:10.480]  這是我們一生竭力要去追求的功課
[00:09:10.480 --> 00:09:12.560]  就好像夫婦的關係
[00:09:12.560 --> 00:09:14.880]  在他們的人生裡面
[00:09:14.880 --> 00:09:17.920]  我們也要繼續去學習
[00:09:17.920 --> 00:09:19.440]  關係彼此之間
[00:09:19.440 --> 00:09:23.040]  需要繼續去成長或者去進深
[00:09:23.040 --> 00:09:24.720]  同樣保羅在這裡說的
[00:09:24.720 --> 00:09:29.600]  這也是他一生竭力去追求學習的功課
[00:09:29.600 --> 00:09:32.960]  他很渴望得著基督
[00:09:32.960 --> 00:09:36.560]  但是他也知道自己還沒有完全
[00:09:36.560 --> 00:09:38.000]  所以回到十二節
[00:09:38.000 --> 00:09:41.040]  他就說這不是說我已經得著了
[00:09:41.040 --> 00:09:42.800]  已經完全了
[00:09:42.800 --> 00:09:46.480]  就是說我還沒有完全得著基督
[00:09:46.480 --> 00:09:48.640]  我不是已經得了
[00:09:48.640 --> 00:09:50.800]  我不是已經完美
[00:09:50.800 --> 00:09:52.720]  100分搞定
[00:09:52.720 --> 00:09:55.440]  仍然是需要竭力追求
[00:09:55.440 --> 00:09:58.080]  或許可以得著基督耶穌
[00:09:58.080 --> 00:10:01.200]  所要得著我的
[00:10:01.200 --> 00:10:02.240]  我都讀錯了
[00:10:02.240 --> 00:10:04.160]  或許可以得著基督耶穌
[00:10:04.160 --> 00:10:05.520]  所要我得著的
[00:10:05.520 --> 00:10:07.520]  因為這裡有兩個翻譯
[00:10:07.520 --> 00:10:10.240]  這句是很翹嘴的
[00:10:10.240 --> 00:10:12.080]  是有兩個不同的翻譯
[00:10:12.080 --> 00:10:14.880]  有不同的解釋
[00:10:14.880 --> 00:10:16.720]  先說得著這個字
[00:10:16.720 --> 00:10:19.920]  在這裡已經出現第二第三個了
[00:10:19.920 --> 00:10:22.800]  這個得著這個字跟剛才的有一點點不同
[00:10:22.800 --> 00:10:25.600]  剛才的得著我們說是解領受
[00:10:25.600 --> 00:10:27.200]  好像領受一份禮物
[00:10:27.200 --> 00:10:30.320]  這裡的得著這個字是比較強烈的
[00:10:30.320 --> 00:10:33.680]  是解掌控、control
[00:10:33.680 --> 00:10:35.920]  一點點控制、掌握的意思
[00:10:35.920 --> 00:10:37.120]  掌握
[00:10:37.120 --> 00:10:39.760]  這個意思是說什麼呢
[00:10:39.760 --> 00:10:41.840]  為了達到這個目標
[00:10:41.840 --> 00:10:44.160]  得著基督這個目標
[00:10:44.160 --> 00:10:46.640]  基督是先得著我
[00:10:46.640 --> 00:10:47.920]  其實也是很難解的
[00:10:47.920 --> 00:10:50.160]  為了得著這個目標
[00:10:50.160 --> 00:10:51.760]  基督先得著我
[00:10:51.760 --> 00:10:54.640]  或者剛才說贏得我
[00:10:54.640 --> 00:10:56.160]  基督先得著我
[00:10:56.160 --> 00:10:58.160]  就是得著保羅這個字
[00:10:58.160 --> 00:11:00.720]  其實這個得著是過去式來的
[00:11:00.720 --> 00:11:01.920]  即是怎樣
[00:11:01.920 --> 00:11:05.200]  其實是發生了的
[00:11:05.200 --> 00:11:06.720]  基督什麼時候得著保羅
[00:11:06.720 --> 00:11:07.920]  發生了
[00:11:07.920 --> 00:11:10.880]  就是在《小學行傳》第九章
[00:11:10.880 --> 00:11:13.760]  在大馬式路上
[00:11:13.760 --> 00:11:17.360]  保羅去遇見復活了的基督
[00:11:17.360 --> 00:11:19.680]  在那裡基督向他顯現
[00:11:19.680 --> 00:11:23.520]  然後呼召保羅要去跟隨他
[00:11:23.520 --> 00:11:26.080]  作外邦人的使徒
[00:11:26.080 --> 00:11:29.120]  於是保羅的人生從此就扭轉了
[00:11:29.120 --> 00:11:31.120]  即是剛才他那些東西
[00:11:31.120 --> 00:11:32.240]  他是法理賽人
[00:11:32.240 --> 00:11:34.000]  然後他又迫不駕會
[00:11:34.000 --> 00:11:35.920]  他從此就扭轉了
[00:11:35.920 --> 00:11:37.840]  他不再迫不駕會
[00:11:37.840 --> 00:11:39.120]  而是去傳道
[00:11:39.120 --> 00:11:40.640]  去傳耶穌基督
[00:11:40.640 --> 00:11:42.960]  還要跟外邦人去傳道
[00:11:42.960 --> 00:11:47.280]  即是猶太人他們從來沒有想要跟外邦人去傳福音
[00:11:47.280 --> 00:11:49.840]  他的人生就扭轉
[00:11:49.840 --> 00:11:51.760]  這個的過去式
[00:11:51.760 --> 00:11:56.000]  基督在過去裡面已經得著了保羅
[00:11:56.000 --> 00:11:59.920]  於是乎保羅的人生
[00:11:59.920 --> 00:12:01.600]  他就朝著這個目標
[00:12:01.600 --> 00:12:04.480]  就是要去竭力追求
[00:12:04.480 --> 00:12:05.840]  去得著基督
[00:12:05.840 --> 00:12:08.720]  去跟基督的關係
[00:12:08.720 --> 00:12:10.000]  那個聯合
[00:12:10.000 --> 00:12:11.920]  需要繼續的去進深
[00:12:11.920 --> 00:12:13.360]  所以嚴格來講
[00:12:13.360 --> 00:12:16.000]  其實追求竭力
[00:12:16.000 --> 00:12:17.200]  追求認識耶穌
[00:12:17.200 --> 00:12:19.120]  這個目標不是保羅自己定的
[00:12:19.120 --> 00:12:22.480]  其實是耶穌基督一早在大馬式路上
[00:12:22.480 --> 00:12:26.800]  就已經為了他定了這個目標
[00:12:26.800 --> 00:12:30.000]  那個竭力追求的時候
[00:12:30.000 --> 00:12:33.200]  我們人生可能都有很多不同的東西追求
[00:12:33.200 --> 00:12:35.120]  我就想起
[00:12:35.120 --> 00:12:36.880]  有些人很努力去追求的
[00:12:36.880 --> 00:12:38.880]  又很明顯去看到的
[00:12:38.880 --> 00:12:41.120]  就是去追星
[00:12:41.120 --> 00:12:43.600]  接下來踏入四月份
[00:12:43.600 --> 00:12:47.440]  四月三十日都是在香港的一個大日子
[00:12:47.440 --> 00:12:49.200]  在英國頂只會可能不知道
[00:12:49.200 --> 00:12:51.600]  有些香港來的就會笑
[00:12:51.600 --> 00:12:55.440]  因為四月三十日就記得不要去銅鑼灣
[00:12:55.440 --> 00:12:58.800]  不然就遇堵車走不了
[00:12:58.800 --> 00:13:01.440]  因為那天是姜濤的生日
[00:13:01.440 --> 00:13:05.200]  銅鑼灣就會變成姜濤灣
[00:13:05.200 --> 00:13:07.200]  如果你看去年前年的影片
[00:13:07.200 --> 00:13:08.080]  很多年了
[00:13:08.080 --> 00:13:09.520]  幾年都已經是這樣了
[00:13:09.520 --> 00:13:12.400]  銅鑼灣那條電車路是逼爆人
[00:13:12.400 --> 00:13:13.920]  那天我有一個好處
[00:13:13.920 --> 00:13:17.120]  那天全港坐電車都是免費的
[00:13:17.120 --> 00:13:22.160]  因為姜濤的Fans Club給了錢
[00:13:22.160 --> 00:13:24.640]  我是不用等四月三十日的
[00:13:24.640 --> 00:13:26.400]  你們不知道的
[00:13:26.400 --> 00:13:27.120]  我也坐不及
[00:13:27.120 --> 00:13:28.880]  不過我四月三十日還沒到
[00:13:28.880 --> 00:13:30.640]  所以我沒得坐
[00:13:30.640 --> 00:13:34.160]  前兩天香港也有城市
[00:13:34.160 --> 00:13:37.040]  就是美國有一個YouTuber
[00:13:37.040 --> 00:13:39.520]  叫做iShowSpeed
[00:13:39.520 --> 00:13:42.720]  我經常讀得不好
[00:13:42.720 --> 00:13:46.960]  他是坐擁三千七百萬的Followers
[00:13:46.960 --> 00:13:49.440]  他早前去了中國大陸
[00:13:49.440 --> 00:13:52.000]  前兩天就來了香港
[00:13:52.000 --> 00:13:54.400]  你會看到追他
[00:13:54.400 --> 00:13:56.160]  他不是叫星的
[00:13:56.160 --> 00:13:58.160]  你看他追的YouTuber
[00:13:58.160 --> 00:13:59.840]  這個瘋狂程度
[00:13:59.840 --> 00:14:01.840]  又是在電車路上
[00:14:01.840 --> 00:14:03.520]  他又是坐電車
[00:14:03.520 --> 00:14:06.400]  然後警察又是在攔截
[00:14:06.400 --> 00:14:12.880]  你看到他所到之處是人頭湧湧
[00:14:12.880 --> 00:14:14.240]  無論香港人也好
[00:14:14.240 --> 00:14:15.760]  或者英國人也好
[00:14:15.760 --> 00:14:17.440]  都有一份追星的
[00:14:17.440 --> 00:14:19.280]  我不知道英國人有沒有這麼瘋狂
[00:14:19.280 --> 00:14:24.320]  有一份追星的熱切
[00:14:24.320 --> 00:14:27.840]  人生竭力追求的是什麼呢
[00:14:27.840 --> 00:14:32.080]  很多人都說年輕人會有理想
[00:14:32.080 --> 00:14:33.040]  有目標
[00:14:33.040 --> 00:14:35.360]  有那份的拼勁
[00:14:35.360 --> 00:14:38.160]  但是人到中年的時候
[00:14:38.160 --> 00:14:42.880]  我們就好像沒什麼目標要去追求
[00:14:42.880 --> 00:14:46.960]  其實心底裡面我們都總是有些目標
[00:14:46.960 --> 00:14:49.200]  但是可能隱藏了
[00:14:49.200 --> 00:14:52.560]  因為我們覺得人到中年
[00:14:52.560 --> 00:14:55.120]  可能都很難做到
[00:14:55.120 --> 00:15:01.040]  不想給自己這麼多的包袱或者壓力
[00:15:01.040 --> 00:15:01.920]  但是大兄姐妹
[00:15:01.920 --> 00:15:04.960]  我們人生裡面可能都有一些目標
[00:15:04.960 --> 00:15:07.120]  只是沒有說出口
[00:15:07.120 --> 00:15:10.960]  有些事情可能我們仍然都想追求去做
[00:15:10.960 --> 00:15:14.560]  或者很多人都會覺得
[00:15:14.560 --> 00:15:17.600]  最重要的就是家庭
[00:15:17.600 --> 00:15:20.960]  有美滿的婚姻
[00:15:20.960 --> 00:15:24.240]  子女能夠學業有成
[00:15:24.240 --> 00:15:27.440]  目標可能就是找到一所好的中學
[00:15:27.440 --> 00:15:29.360]  或者一所好的大學
[00:15:29.360 --> 00:15:31.680]  或者正在工作的大兄姐妹
[00:15:31.680 --> 00:15:35.760]  我們希望沒有說事業有什麼很大的成就
[00:15:35.760 --> 00:15:38.480]  但是我們希望都有一份好的工作
[00:15:38.480 --> 00:15:39.920]  有發展的機會
[00:15:39.920 --> 00:15:41.920]  晉升的機會
[00:15:41.920 --> 00:15:43.440]  甚至退休的大兄姐妹
[00:15:43.440 --> 00:15:44.960]  可能我們都會想想
[00:15:44.960 --> 00:15:47.760]  都會不會發展一些的興趣
[00:15:47.760 --> 00:15:49.520]  可能過去幾十年做事
[00:15:49.520 --> 00:15:52.720]  都沒有機會去發展自己一些的興趣
[00:15:52.720 --> 00:15:54.640]  一些的嗜好
[00:15:54.640 --> 00:15:57.920]  但是在很多眾多的目標裡面
[00:15:57.920 --> 00:16:01.520]  我不知道大家有沒有將得著基督
[00:16:01.520 --> 00:16:03.520]  都成為你最重要
[00:16:03.520 --> 00:16:06.160]  最核心要追求的目標
[00:16:06.160 --> 00:16:08.320]  剛才說了什麼叫得著基督
[00:16:08.320 --> 00:16:12.720]  就是跟我們的主建立一個關係
[00:16:12.720 --> 00:16:16.320]  一個緊密的關係
[00:16:16.320 --> 00:16:20.000]  跟他一起去經歷受苦
[00:16:20.000 --> 00:16:22.480]  經歷他的大能
[00:16:22.480 --> 00:16:24.560]  在人生我們的起起跌跌的裡面
[00:16:24.560 --> 00:16:27.040]  去經歷他的同在
[00:16:27.040 --> 00:16:30.240]  如果我們沒有以得著基督為我們人生目標的時候
[00:16:30.240 --> 00:16:33.600]  就好像一艘船拋了牢一樣
[00:16:33.600 --> 00:16:36.880]  就在大海裡面浮浮沉沉
[00:16:36.880 --> 00:16:41.920]  你見到有些船是撞船或者意外
[00:16:41.920 --> 00:16:47.040]  他就隨著海的大浪來飄浮
[00:16:47.040 --> 00:16:48.480]  我們都是一樣
[00:16:48.480 --> 00:16:52.240]  基督在我們生命裡面就是那個牢
[00:16:52.240 --> 00:16:57.920]  穩固我們人生的目標和方向
[00:16:57.920 --> 00:17:01.280]  在這兩年半教會的侍奉裡面
[00:17:01.280 --> 00:17:02.640]  時間很短
[00:17:02.640 --> 00:17:04.880]  但是由一開始的時候
[00:17:04.880 --> 00:17:08.960]  神都給我一個目標就是得著基督
[00:17:08.960 --> 00:17:12.160]  不只是我自己去更加認識神
[00:17:12.160 --> 00:17:15.680]  是希望弟兄姊妹更深的認識神
[00:17:15.680 --> 00:17:19.680]  也引領更多的人去認識主
[00:17:19.680 --> 00:17:22.960]  這個目標我看到不只是給我自己
[00:17:22.960 --> 00:17:24.640]  而是給我們整個教會
[00:17:24.640 --> 00:17:27.040]  我們整個弟兄姊妹
[00:17:27.040 --> 00:17:29.440]  我看到很多弟兄姊妹都有這個目標
[00:17:29.440 --> 00:17:32.160]  自己去學務去成長
[00:17:32.160 --> 00:17:37.280]  同時也都去將這個福音去讓更多人認識
[00:17:37.280 --> 00:17:40.080]  讓他們去認識耶穌基督
[00:17:40.080 --> 00:17:42.800]  所以我們看見教會裡頭
[00:17:42.800 --> 00:17:44.880]  我很感謝神在這兩年半裡面
[00:17:44.880 --> 00:17:48.320]  很多弟兄姊妹興起來去侍奉
[00:17:48.320 --> 00:17:52.800]  在不同的崗位不同的位置裡面
[00:17:52.800 --> 00:17:57.840]  去到服侍或者帶更多的微信的朋友回來
[00:17:57.840 --> 00:17:59.520]  我們很感謝神
[00:17:59.520 --> 00:18:02.560]  我們看到有很多微信的朋友真的回來了
[00:18:02.560 --> 00:18:05.600]  崇拜、團契或者方茶座
[00:18:05.600 --> 00:18:10.080]  看到其實有些微信的朋友是有心去認識的
[00:18:10.080 --> 00:18:12.320]  正如現在在座都有一些微信的朋友
[00:18:12.320 --> 00:18:15.200]  我相信你不會故意坐在那裡
[00:18:15.200 --> 00:18:17.680]  你不會被迫坐在那裡
[00:18:17.680 --> 00:18:20.240]  我相信神都是感動你
[00:18:20.240 --> 00:18:23.120]  去慢慢去認識祂
[00:18:23.120 --> 00:18:25.600]  當然還有我們的下一代
[00:18:25.600 --> 00:18:28.000]  我們的小朋友、我們的年輕人
[00:18:28.000 --> 00:18:32.640]  他們也是很需要去成長去認識主
[00:18:32.640 --> 00:18:35.760]  神都給目標不是我們自己
