
[00:00:00.000 --> 00:00:02.660]  好,我們先低頭祈禱
[00:09:22.400 --> 00:09:25.360]  《針研》被收集為一本書
[00:09:25.360 --> 00:09:29.160]  其實是有什麼目的呢?
[00:09:29.160 --> 00:09:34.400]  在《開場白》第二節到第三節
[00:09:34.400 --> 00:09:40.160]  編輯者就將他編輯《針研》的目的告訴我們
[00:09:40.160 --> 00:09:43.520]  他說是要使你認識智慧和憤悔
[00:09:43.520 --> 00:09:47.480]  明白格言的深奧的含義
[00:09:47.480 --> 00:09:51.960]  他們會教導你怎樣過明智的生活
[00:09:51.960 --> 00:09:56.520]  怎樣做誠實、公正、正直的人
[00:09:56.520 --> 00:10:00.160]  我們留意這兩句話用了幾個不同的動詞
[00:10:00.160 --> 00:10:02.920]  第一句是講到認識
[00:10:02.920 --> 00:10:06.800]  認識可以說是初步接觸
[00:10:06.800 --> 00:10:09.720]  就好像我們學習任何的新事物
[00:10:09.720 --> 00:10:14.480]  都必定要有一個初步的認識
[00:10:14.480 --> 00:10:16.680]  然後慢慢去想
[00:10:16.680 --> 00:10:21.080]  想通了之後才會明白
[00:10:21.080 --> 00:10:24.800]  如果明白了之後就放在一邊
[00:10:24.800 --> 00:10:28.840]  這就變成了一種知識
[00:10:28.840 --> 00:10:32.320]  可能沒有什麼大用的知識
[00:10:32.320 --> 00:10:34.440]  我記得以前有一個朋友
[00:10:34.440 --> 00:10:40.120]  他大學的時候選讀的是上古時期的歷史
[00:10:40.120 --> 00:10:42.920]  當我問他你在大學讀什麼的
[00:10:42.920 --> 00:10:47.240]  他自己都開玩笑說那些是沒用的
[00:10:47.240 --> 00:10:48.800]  除了教學之外
[00:10:48.800 --> 00:10:54.040]  真的是一些毫無用處的知識
[00:10:54.040 --> 00:11:01.320]  《針研》的作者不單是想人認識和明白針研
[00:11:01.320 --> 00:11:05.520]  而是要更進一步去活出
[00:11:05.520 --> 00:11:09.400]  去實踐出一個明智的生活
[00:11:09.400 --> 00:11:14.840]  使我們做一個誠實、公正、正直的人
[00:11:14.840 --> 00:11:18.440]  所以針研其實跟我們日常的生活
[00:11:18.440 --> 00:11:22.320]  是有很密切的關係
[00:11:22.320 --> 00:11:25.240]  我們可能都以為自己會做人
[00:11:25.240 --> 00:11:27.640]  因為我們大多數都做了幾十年
[00:11:27.640 --> 00:11:29.040]  做了幾十年人了
[00:11:29.040 --> 00:11:31.520]  難道還不會做人?
[00:11:31.520 --> 00:11:36.560]  不過我發覺在一個彎曲背貌的世代裡面
[00:11:36.560 --> 00:11:39.520]  做人真不簡單
[00:11:39.520 --> 00:11:43.160]  要做一個隨波逐流的人就很容易
[00:11:43.160 --> 00:11:48.440]  但是要做一個誠實、公正、正直的人就很難
[00:11:48.440 --> 00:11:50.400]  最近有人告訴我
[00:11:50.400 --> 00:11:55.400]  他公司的一位同事是中國那邊來的
[00:11:55.400 --> 00:11:59.400]  他告訴我他每一次回中國的話
[00:11:59.400 --> 00:12:01.720]  他父母不讓他單獨外出嗎?
[00:12:01.720 --> 00:12:04.440]  要外出父母一定要陪他外出
[00:12:04.440 --> 00:12:07.560]  我說這麼厲害?這麼嚴重?
[00:12:07.560 --> 00:12:11.840]  那個人多大?是不是很年輕?
[00:12:11.840 --> 00:12:14.960]  我說不是啊,都三十歲了
[00:12:14.960 --> 00:12:18.360]  三十歲的父母都不放心他單獨外出?
[00:12:18.360 --> 00:12:20.560]  為什麼呢?
[00:12:20.560 --> 00:12:25.320]  因為他父母認為他的兒子來了澳洲太久了
[00:12:25.320 --> 00:12:29.200]  他中學的時候就過來讀書了
[00:12:29.200 --> 00:12:33.480]  在澳洲生活久了的人思想比較單純
[00:12:33.480 --> 00:12:38.040]  他說他外出到中國外面
[00:12:38.040 --> 00:12:40.640]  那些人說話你不知道他們在想什麼
[00:12:40.640 --> 00:12:41.960]  非常複雜
[00:12:41.960 --> 00:12:44.600]  所以他怕兒子被人騙
[00:12:44.600 --> 00:12:46.960]  所以如果兒子回到中國
[00:12:46.960 --> 00:12:48.960]  他每次外出都不能單獨外出
[00:12:48.960 --> 00:12:53.120]  一定要父母陪他外出
[00:12:53.120 --> 00:12:56.760]  針研的編者就是希望這些針研
[00:12:56.760 --> 00:13:03.440]  幫助我們在生活中活出誠實、公正、正直
[00:13:03.440 --> 00:13:07.560]  同時又不至於被人騙了
[00:13:07.560 --> 00:13:11.640]  就真的需要高度智慧
[00:13:11.640 --> 00:13:15.520]  因此在一章四至六節他告訴我們
[00:13:15.520 --> 00:13:18.640]  什麼人要學習針研
[00:13:18.640 --> 00:13:21.720]  第一個對象當然是年輕人
[00:13:21.720 --> 00:13:27.560]  第四節就提到使無知的人證明
[00:13:27.560 --> 00:13:31.120]  教導年輕人處事有方
[00:13:31.120 --> 00:13:35.440]  在猶太人的觀念裡年輕人都是無知的
[00:13:35.440 --> 00:13:37.160]  他們的年輕人不知道幾歲了
[00:13:37.160 --> 00:13:39.560]  總之年輕就是無知
[00:13:39.560 --> 00:13:45.200]  所以無知的人和年輕人是一個同義詞
[00:13:45.200 --> 00:13:49.080]  在讀針研的時候我們也發現
[00:13:49.080 --> 00:13:50.800]  裡面時常出現一個字
[00:13:50.800 --> 00:13:55.360]  年輕人或者原文是「我兒」
[00:13:55.360 --> 00:13:58.880]  其實不一定是說爸爸教兒子
[00:13:58.880 --> 00:14:02.040]  也可以說是老師教學生
[00:14:02.040 --> 00:14:03.720]  師父教門徒
[00:14:03.720 --> 00:14:08.120]  稱他們為「我兒」
[00:14:08.120 --> 00:14:11.240]  除了年輕人要學習針研之外
[00:14:11.240 --> 00:14:15.440]  成熟的人已經累積了不少人生經驗的人
[00:14:15.440 --> 00:14:18.080]  是不是不用學習呢?
[00:14:18.080 --> 00:14:21.640]  第五節就提到才智的人、名達的人
[00:14:21.640 --> 00:14:23.360]  其實都要學
[00:14:23.360 --> 00:14:25.240]  這些才智的人、名達的人
[00:14:25.240 --> 00:14:28.680]  是指一些有人生經驗的人
[00:14:28.680 --> 00:14:32.920]  他們不是第四節所提到的無知少年人
[00:14:32.920 --> 00:14:35.920]  他們可能已經學有所成
[00:14:35.920 --> 00:14:38.640]  有一定的知識和智慧
[00:14:38.640 --> 00:14:45.240]  不過針研仍然可以幫助他們探索人生
[00:14:45.240 --> 00:14:47.480]  第六節和諧本的翻譯很有趣
[00:14:47.480 --> 00:14:50.600]  「使人明白針研和比喻」
[00:14:50.600 --> 00:14:54.920]  「懂得智慧人的言辭和謎語」
[00:14:54.920 --> 00:15:00.240]  古代近東人應該沒有現代人的電腦遊戲
[00:15:00.240 --> 00:15:04.560]  現代人玩電腦遊戲大部分不用腦
[00:15:04.560 --> 00:15:06.520]  最重要是用手指
[00:15:06.520 --> 00:15:08.680]  看誰按得快
[00:15:08.680 --> 00:15:14.200]  按得快就拿高分就會贏
[00:15:14.200 --> 00:15:18.720]  不過古代近東人喜歡玩謎語猜謎
[00:15:18.720 --> 00:15:20.840]  玩文字遊戲
[00:15:20.840 --> 00:15:24.800]  需要有高度智慧才可以玩
[00:15:24.800 --> 00:15:30.480]  少年人未有智慧基礎是不會玩的
[00:15:30.480 --> 00:15:35.400]  其實聖經中也有一個很有名的謎語
[00:15:35.400 --> 00:15:39.000]  謎語記載在《史詩記》裡
[00:15:39.000 --> 00:15:41.640]  參孫的婚禮上
[00:15:41.640 --> 00:15:46.520]  他向嘉賓提出一個謎語要他們猜
[00:15:46.520 --> 00:15:48.720]  猜中還有獎
[00:15:48.720 --> 00:15:50.400]  不過謎語挺難猜的
[00:15:50.400 --> 00:15:56.240]  跟我們中國人玩的謎語好像有點不同
[00:15:56.240 --> 00:15:58.880]  不過那個謎語的字
[00:15:58.880 --> 00:16:02.840]  原文也可以譯作「難題」
[00:16:02.840 --> 00:16:06.560]  就是說智慧人或者哲學家
[00:16:06.560 --> 00:16:12.080]  有時也會對人生提出一些難題
[00:16:12.080 --> 00:16:15.200]  如果有了一些人生智慧的人
[00:16:15.200 --> 00:16:18.360]  繼續去學習真言的話
[00:16:18.360 --> 00:16:22.720]  就會更加明白一些哲學性的難題
[00:16:22.720 --> 00:16:28.920]  進一步提升智慧
[00:16:28.920 --> 00:16:30.080]  簡單來說
[00:16:30.080 --> 00:16:32.880]  真言的目的就是要幫助人
[00:16:32.880 --> 00:16:36.320]  無論你是年輕或者已經學有所成
[00:16:36.320 --> 00:16:39.240]  還有一些人生經驗
[00:16:39.240 --> 00:16:42.800]  都會更加認識、明白智慧
[00:16:42.800 --> 00:16:47.680]  也會懂得怎樣將從上頭而來的智慧
[00:16:47.680 --> 00:16:50.560]  實踐在我們現實的生活中
[00:16:50.560 --> 00:16:55.640]  使我們可以活出誠實、公正、正直的人生
[00:16:55.640 --> 00:16:59.160]  讓上帝得為榮
[00:16:59.160 --> 00:17:01.360]  了解一個真言的目的之後
[00:17:01.360 --> 00:17:06.560]  我們要認識真言的中心思想
[00:17:06.560 --> 00:17:07.800]  其實就很簡單
[00:17:07.800 --> 00:17:09.480]  只有一個主題思想
[00:17:09.480 --> 00:17:11.360]  就是第七節所說的
[00:17:11.360 --> 00:17:16.200]  敬畏上主是智慧的開端
[00:17:16.200 --> 00:17:19.240]  我們留意這裡的動詞是敬畏
[00:17:19.240 --> 00:17:23.480]  不是認識,也不是明白
[00:17:23.480 --> 00:17:27.400]  當然真言最初是在二、三千年前
[00:17:27.400 --> 00:17:29.840]  為希伯來人寫的
[00:17:29.840 --> 00:17:32.720]  編者是已經假設所有以色列人
[00:17:32.720 --> 00:17:36.200]  都是一定認識上主的
[00:17:36.200 --> 00:17:42.280]  問題只不過是我們有沒有敬畏上主呢?
[00:17:42.280 --> 00:17:43.320]  今天在我們中間
[00:17:43.320 --> 00:17:46.040]  如果有人未曾認識耶穌
[00:17:46.040 --> 00:17:47.760]  未認識上主
[00:17:47.760 --> 00:17:52.520]  可能你要首先去學習認識上主
[00:17:52.520 --> 00:17:55.800]  然後才學習敬畏上主
[00:17:55.800 --> 00:18:01.400]  使你能夠獲得人生真正的智慧
[00:18:01.400 --> 00:18:04.960]  甚麼是敬畏上主?
[00:18:04.960 --> 00:18:09.800]  怎樣才算是敬畏上主?
[00:18:09.800 --> 00:18:16.040]  敬畏和敬權或敬拜有沒有分別呢?
[00:18:16.040 --> 00:18:18.440]  我相信敬畏上主
[00:18:18.440 --> 00:18:22.600]  不是要我們怕上主、畏懼上主
[00:18:22.600 --> 00:18:27.600]  因此敬而遠之
[00:18:27.600 --> 00:18:30.120]  逃避上帝
[00:18:30.120 --> 00:18:33.000]  其實在聖經裏面
[00:18:33.000 --> 00:18:36.360]  敬畏的涵義是包括了
[00:18:36.360 --> 00:18:38.160]  好像主耶穌所說的
[00:18:38.160 --> 00:18:43.760]  「盡心盡性盡義盡力愛主理的上帝」
[00:18:43.760 --> 00:18:47.760]  這是第一條最重要的誡明
[00:18:47.760 --> 00:18:50.840]  其實在《生命記》也有提及
[00:18:50.840 --> 00:18:53.280]  這一點非常重要
[00:18:53.280 --> 00:18:59.800]  我認為這一句是敬畏上主最具體的表現
[00:18:59.800 --> 00:19:03.480]  不是叫你怕上主、畏懼上主
[00:19:03.480 --> 00:19:06.040]  逃避上主
[00:19:06.040 --> 00:19:12.000]  實際上是要我們盡心盡性盡義盡力愛上主
[00:19:12.000 --> 00:19:15.040]  「心」在猶太人的觀念裏面
[00:19:15.040 --> 00:19:17.440]  不是指我們肉體會跳的「心」
[00:19:17.440 --> 00:19:18.880]  你摸摸「心」
[00:19:18.880 --> 00:19:21.080]  不是那個「心」
[00:19:21.080 --> 00:19:25.480]  而是指一切思想行為的控制中心
[00:19:25.480 --> 00:19:29.120]  一個盡心愛上帝的人
[00:19:29.120 --> 00:19:36.440]  是會時時以上帝作為他們人生的主宰
[00:19:36.440 --> 00:19:37.880]  做甚麼事情
[00:19:37.880 --> 00:19:39.200]  尤其是大事
[00:19:39.200 --> 00:19:44.280]  都只會是求上帝的榮耀
[00:19:44.280 --> 00:19:45.800]  至於說到「盡性」
[00:19:45.800 --> 00:19:51.160]  那個「性」字在原文是「魂」的字
[00:19:51.160 --> 00:19:56.080]  「魂」是可以指我們的生命氣息
[00:19:56.080 --> 00:19:58.280]  我們要盡性愛上帝
[00:19:58.280 --> 00:20:01.240]  就是當我們一息尚存
[00:20:01.240 --> 00:20:04.320]  還有氣息、還懂得呼吸的時候
[00:20:04.320 --> 00:20:08.720]  我們都應該盡力去愛上主
[00:20:08.720 --> 00:20:11.280]  很多人在求學的時期
[00:20:11.280 --> 00:20:13.560]  就會跟隨主
[00:20:13.560 --> 00:20:15.000]  一出來社會
[00:20:15.000 --> 00:20:17.720]  工作就開始變節
[00:20:17.720 --> 00:20:21.960]  就會跟隨潮流走
[00:20:21.960 --> 00:20:25.120]  又有些人未有兒女的時候
[00:20:25.120 --> 00:20:27.920]  他們會跟隨主
[00:20:27.920 --> 00:20:29.600]  有了兒女之後
[00:20:29.600 --> 00:20:32.840]  他們就會跟隨兒女
[00:20:32.840 --> 00:20:37.320]  讓兒女成為他們生活的中心
[00:20:37.320 --> 00:20:43.360]  這樣的人未能盡心盡性愛上帝
[00:20:43.360 --> 00:20:50.120]  「盡意」就是指盡我們的思想去愛上主
[00:20:50.120 --> 00:20:54.920]  世上的人為了追求自己的興趣或者理想
[00:20:54.920 --> 00:20:59.840]  都一定會盡他們的思想去研究
[00:20:59.840 --> 00:21:04.080]  去思想他們所選擇的領域
[00:21:04.080 --> 00:21:06.480]  喜歡投資房地產的人
[00:21:06.480 --> 00:21:10.880]  一定會多些思想有關房地產價格的走勢
[00:21:10.880 --> 00:21:15.520]  研究一下對房價有影響的因素
[00:21:15.520 --> 00:21:18.680]  包括銀行利率、升或降
[00:21:18.680 --> 00:21:21.800]  移民條例的改變
[00:21:21.800 --> 00:21:26.760]  帶來對房價有什麼影響
[00:21:26.760 --> 00:21:29.000]  很多人喜歡追星
[00:21:29.000 --> 00:21:32.880]  追棒球隊或者影星、歌星
[00:21:32.880 --> 00:21:37.600]  一追的時候就很留意那些偶像的動態
[00:21:37.600 --> 00:21:40.600]  一講到那些偶像的動態的時候
[00:21:40.600 --> 00:21:42.600]  嘩!真是如數家珍
[00:21:42.600 --> 00:21:44.200]  講到他們的近況
[00:21:44.200 --> 00:21:47.720]  講到眉飛色舞
[00:21:47.720 --> 00:21:53.320]  但如果我們要盡意愛上帝的話
[00:21:53.320 --> 00:21:57.440]  就一定會願意多花些時間
[00:21:57.440 --> 00:22:00.640]  去思想上帝的說話
[00:22:00.640 --> 00:22:03.280]  多背誦經
[00:22:03.280 --> 00:22:07.280]  有時看到一些基督徒
[00:22:07.280 --> 00:22:11.320]  告訴他打開羅馬書第幾章
[00:22:11.320 --> 00:22:13.880]  他到處翻都翻不到
[00:22:13.880 --> 00:22:18.520]  連羅馬書的新約還是舊約都搞不清楚
[00:22:18.520 --> 00:22:20.600]  我唯有提醒他們
[00:22:20.600 --> 00:22:22.000]  你找不到的話
[00:22:22.000 --> 00:22:23.640]  你打開聖經第一版
[00:22:23.640 --> 00:22:25.200]  有一個目錄的
[00:22:25.200 --> 00:22:30.760]  你在目錄那裡找找吧
[00:22:30.760 --> 00:22:33.120]  盡力
[00:22:33.120 --> 00:22:35.120]  就是用我們的能力
[00:22:35.120 --> 00:22:37.920]  去為上帝做事
[00:22:37.920 --> 00:22:40.120]  用盡我們的能力去為上帝做事
[00:22:40.120 --> 00:22:42.720]  不一定要做牧師的
[00:22:42.720 --> 00:22:45.120]  一個基督徒可以做好的銀行家
[00:22:45.120 --> 00:22:46.600]  可以做好的科學家
[00:22:46.600 --> 00:22:49.320]  醫生、律師、演員、歌星、球星
[00:22:49.320 --> 00:22:51.440]  甚至洗廁所都可以
[00:22:51.440 --> 00:22:52.200]  無所謂的
[00:22:52.200 --> 00:22:55.080]  你盡力去侍奉上帝
[00:22:55.080 --> 00:22:57.320]  無論你的工作崗位是做什麼
[00:22:57.320 --> 00:22:58.960]  你盡力去做
[00:22:58.960 --> 00:23:03.240]  知道我們是活在上帝的面前
[00:23:03.240 --> 00:23:04.160]  簡單來說
[00:23:04.160 --> 00:23:06.160]  真正智慧是基礎
[00:23:06.160 --> 00:23:11.800]  最重要的是先跟上主有好的關係
[00:23:11.800 --> 00:23:14.360]  我們才能夠活得出
[00:23:14.360 --> 00:23:20.280]  美好和有意義的人生
[00:23:20.280 --> 00:23:22.800]  我們了解過針研的開場白之後
[00:23:22.800 --> 00:23:24.040]  我們思想一下
[00:23:24.040 --> 00:23:25.960]  八到十九節
[00:23:25.960 --> 00:23:29.920]  這一段主要都是針對年輕人的
[00:23:29.920 --> 00:23:32.880]  每一個人即使現在不是很年輕
[00:23:32.880 --> 00:23:35.640]  都一定曾經年輕過
[00:23:35.640 --> 00:23:38.200]  年輕人我認為有三個特徵
