
[00:00:00.000 --> 00:00:03.280]  各位訂正並平安
[00:06:48.400 --> 00:06:51.400]  到了耶穌指定的山上
[00:06:51.400 --> 00:06:53.400]  他們看見耶穌就拜祂
[00:06:53.400 --> 00:06:55.400]  但仍然有些人懷疑
[00:06:55.400 --> 00:06:59.400]  請講述到當時
[00:06:59.400 --> 00:07:01.400]  當主復活了之後
[00:07:01.400 --> 00:07:04.400]  祂透過天使顯現
[00:07:04.400 --> 00:07:05.400]  最早的
[00:07:05.400 --> 00:07:08.400]  大家看到前面二十八章有講述到
[00:07:08.400 --> 00:07:09.400]  就是一群姊妹
[00:07:09.400 --> 00:07:11.400]  他們看見天使
[00:07:11.400 --> 00:07:12.400]  天使讓他們知道
[00:07:12.400 --> 00:07:14.400]  耶穌已經復活了
[00:07:14.400 --> 00:07:16.400]  同時吩咐他們
[00:07:16.400 --> 00:07:18.400]  要將這個消息帶給
[00:07:18.400 --> 00:07:21.400]  其他的門徒和弟兄們
[00:07:21.400 --> 00:07:23.400]  叫他們去到加利利的山上
[00:07:23.400 --> 00:07:25.400]  來去見我
[00:07:25.400 --> 00:07:28.400]  是透過這些姊妹
[00:07:28.400 --> 00:07:30.400]  發出一個很清楚的邀請
[00:07:30.400 --> 00:07:32.400]  你們來和我見面
[00:07:32.400 --> 00:07:34.400]  我相信當門徒們聽見的時候
[00:07:34.400 --> 00:07:37.400]  他們知道一定是很重要的事情
[00:07:37.400 --> 00:07:38.400]  是那位復活的主
[00:07:38.400 --> 00:07:41.400]  發出邀請約見他們
[00:07:41.400 --> 00:07:43.400]  也知道有重要的訊息
[00:07:43.400 --> 00:07:45.400]  要和他們說
[00:07:45.400 --> 00:07:46.400]  所以他們就去到
[00:07:46.400 --> 00:07:48.400]  聖經所講的加利利去
[00:07:48.400 --> 00:07:52.400]  在指定的山上去見主
[00:07:52.400 --> 00:07:53.400]  當他們見到主的時候
[00:07:53.400 --> 00:07:55.400]  他們發覺不再是以前
[00:07:55.400 --> 00:07:57.400]  肉身的耶穌
[00:07:57.400 --> 00:07:59.400]  而是復活了的耶穌
[00:07:59.400 --> 00:08:02.400]  是得勝了一切死權
[00:08:02.400 --> 00:08:06.400]  滿有權柄的一位天地的主
[00:08:06.400 --> 00:08:09.400]  因此他們都非常的震撼
[00:08:09.400 --> 00:08:11.400]  聖經就講他們立事
[00:08:11.400 --> 00:08:13.400]  他們就拜祂
[00:08:13.400 --> 00:08:17.400]  俯伏地去敬拜一位天地的主
[00:08:17.400 --> 00:08:19.400]  就在這個時候
[00:08:19.400 --> 00:08:21.400]  一位得勝復活的主
[00:08:21.400 --> 00:08:24.400]  就講出下面的說話
[00:08:24.400 --> 00:08:27.400]  亦都是在他離開世界之前
[00:08:27.400 --> 00:08:28.400]  升天之前
[00:08:28.400 --> 00:08:31.400]  最後最重要的說話
[00:08:31.400 --> 00:08:33.400]  聖經就講
[00:08:33.400 --> 00:08:36.400]  耶穌上前來對他們說
[00:08:36.400 --> 00:08:41.400]  天上地上一切權柄都似給我了
[00:08:41.400 --> 00:08:43.400]  一開始的時候就清楚講明
[00:08:43.400 --> 00:08:49.400]  一切一切天地的權柄都屬於我
[00:08:49.400 --> 00:08:53.400]  一位的主是天地的掌權者
[00:08:53.400 --> 00:08:57.400]  帶著至高的權威權柄
[00:08:57.400 --> 00:09:00.400]  來吩咐門徒一件事情
[00:09:00.400 --> 00:09:01.400]  當你這樣聽的時候
[00:09:01.400 --> 00:09:02.400]  你就發覺
[00:09:02.400 --> 00:09:04.400]  主耶穌很清楚地表明
[00:09:04.400 --> 00:09:08.400]  祂所講的話是帶著絕對的權柄
[00:09:08.400 --> 00:09:11.400]  因此人要去聽從
[00:09:11.400 --> 00:09:14.400]  亦都因為帶著絕對的權柄
[00:09:14.400 --> 00:09:17.400]  所以亦都是一個完全的保證
[00:09:17.400 --> 00:09:22.400]  神所吩咐的話一定會成全
[00:09:22.400 --> 00:09:24.400]  是一定會成全
[00:09:24.400 --> 00:09:26.400]  一定會達成
[00:09:26.400 --> 00:09:28.400]  所以在這個基礎之下
[00:09:28.400 --> 00:09:30.400]  接著主就講
[00:09:30.400 --> 00:09:31.400]  第十九節
[00:09:31.400 --> 00:09:36.400]  所以你們要去使萬民作我的門徒
[00:09:36.400 --> 00:09:37.400]  你們要去
[00:09:37.400 --> 00:09:39.400]  去使萬民作我的門徒
[00:09:39.400 --> 00:09:42.400]  或者說要使萬民作我的門徒
[00:09:42.400 --> 00:09:45.400]  然後接著再繼續講
[00:09:45.400 --> 00:09:46.400]  聖經裏面就說
[00:09:46.400 --> 00:09:49.400]  奉父子聖靈的名給他們施洗
[00:09:49.400 --> 00:09:51.400]  然後接著再提
[00:09:51.400 --> 00:09:56.400]  我吩咐你們的一切都要教導他們遵守
[00:09:56.400 --> 00:09:58.400]  在讀的時候你會發覺
[00:09:58.400 --> 00:10:00.400]  整句說話最核心的
[00:10:00.400 --> 00:10:05.400]  就是使萬民作我的門徒
[00:10:05.400 --> 00:10:07.400]  其實文化上亦都清楚指出
[00:10:07.400 --> 00:10:10.400]  這句說話就是核心的語句
[00:10:10.400 --> 00:10:12.400]  而接著的幾句說話
[00:10:12.400 --> 00:10:16.400]  就是解釋甚麼叫作作主的門徒
[00:10:16.400 --> 00:10:22.400]  或者說使萬民作主的門徒的內涵包括甚麼
[00:10:22.400 --> 00:10:25.400]  文化上接著的說話都是一些分詞
[00:10:25.400 --> 00:10:29.400]  去解釋這個主句
[00:10:29.400 --> 00:10:30.400]  內涵是甚麼呢
[00:10:30.400 --> 00:10:31.400]  第一
[00:10:31.400 --> 00:10:34.400]  要讓人能夠認識耶穌
[00:10:34.400 --> 00:10:35.400]  信靠耶穌
[00:10:35.400 --> 00:10:37.400]  奉祂的名受洗
[00:10:37.400 --> 00:10:39.400]  歸入祂的名下
[00:10:39.400 --> 00:10:40.400]  第二
[00:10:40.400 --> 00:10:42.400]  是梵主所教訓我們的
[00:10:42.400 --> 00:10:44.400]  要讓人能夠明白
[00:10:44.400 --> 00:10:46.400]  然後遵守
[00:10:46.400 --> 00:10:47.400]  你會發覺
[00:10:47.400 --> 00:10:49.400]  當我們講述到大使命的時候
[00:10:49.400 --> 00:10:51.400]  裏面最重要的核心
[00:10:51.400 --> 00:10:53.400]  就是作主的門徒
[00:10:53.400 --> 00:10:56.400]  去讓所有的天地各處的人
[00:10:56.400 --> 00:10:59.400]  能夠都成為主的門徒
[00:10:59.400 --> 00:11:01.400]  不單止相信
[00:11:01.400 --> 00:11:04.400]  也就是遵行主所吩咐
[00:11:04.400 --> 00:11:06.400]  在那個時候
[00:11:06.400 --> 00:11:08.400]  先完成主的大使命
[00:11:08.400 --> 00:11:10.400]  你發覺到的時候
[00:11:10.400 --> 00:11:11.400]  我們都會講述到
[00:11:11.400 --> 00:11:12.400]  我們彼此大家激勵
[00:11:12.400 --> 00:11:14.400]  我們去努力帶領人信主
[00:11:14.400 --> 00:11:17.400]  讓他們受洗歸入主的名下
[00:11:17.400 --> 00:11:18.400]  但如果你停在那裏
[00:11:18.400 --> 00:11:19.400]  你就發覺
[00:11:19.400 --> 00:11:22.400]  你仍然未完成大使命
[00:11:22.400 --> 00:11:25.400]  因為聖經很清楚一部份就是說
[00:11:25.400 --> 00:11:28.400]  要遵從主的吩咐
[00:11:28.400 --> 00:11:30.400]  因此你同學都知道
[00:11:30.400 --> 00:11:31.400]  當我們信主之後
[00:11:31.400 --> 00:11:32.400]  我們會幫自己
[00:11:32.400 --> 00:11:34.400]  亦都幫助其他的弟兄姊妹
[00:11:34.400 --> 00:11:36.400]  去明白主的道
[00:11:36.400 --> 00:11:37.400]  又去聽從
[00:11:37.400 --> 00:11:39.400]  去跟從主的道
[00:11:39.400 --> 00:11:40.400]  在那個時候
[00:11:40.400 --> 00:11:42.400]  先是完成主的大使命
[00:11:42.400 --> 00:11:44.400]  而且作主的門徒
[00:11:44.400 --> 00:11:46.400]  很明顯講的一件事情
[00:11:46.400 --> 00:11:48.400]  是做主耶穌的門生
[00:11:48.400 --> 00:11:50.400]  門生含有一種
[00:11:50.400 --> 00:11:53.400]  很清楚講述到好像做徒弟
[00:11:53.400 --> 00:11:55.400]  意味著你去學孝主耶穌
[00:11:55.400 --> 00:11:57.400]  祂的言行
[00:11:57.400 --> 00:11:58.400]  去按照祂所做的
[00:11:58.400 --> 00:12:00.400]  來去生活
[00:12:00.400 --> 00:12:03.400]  去做祂的門徒
[00:12:03.400 --> 00:12:05.400]  所以當我們來到講述道
[00:12:05.400 --> 00:12:07.400]  加上去明白主的道的時候
[00:12:07.400 --> 00:12:09.400]  你就知道目的是讓人
[00:12:09.400 --> 00:12:11.400]  能夠不單止得救
[00:12:11.400 --> 00:12:15.400]  而是能夠按主給我們的榜樣
[00:12:15.400 --> 00:12:16.400]  去生活出來
[00:12:16.400 --> 00:12:18.400]  去行出來
[00:12:18.400 --> 00:12:21.400]  這個正是我們所提述到的
[00:12:21.400 --> 00:12:23.400]  我記得有一次看一本書
[00:12:23.400 --> 00:12:24.400]  我那本書是英文書
[00:12:24.400 --> 00:12:26.400]  我看封面的時候
[00:12:26.400 --> 00:12:28.400]  我就以為是在講大使命
[00:12:28.400 --> 00:12:30.400]  大家知道英文的大使命
[00:12:30.400 --> 00:12:32.400]  The Great Commission
[00:12:32.400 --> 00:12:33.400]  我一看的時候
[00:12:33.400 --> 00:12:34.400]  咦 大使命喔
[00:12:34.400 --> 00:12:35.400]  再看小心一點
[00:12:35.400 --> 00:12:37.400]  發覺不是
[00:12:37.400 --> 00:12:41.400]  書名是The Great Omission
[00:12:41.400 --> 00:12:44.400]  是最大的遺漏
[00:12:44.400 --> 00:12:46.400]  本書是在講一件事情
[00:12:46.400 --> 00:12:49.400]  大使命是在講
[00:12:49.400 --> 00:12:51.400]  什麼時候我們忘記
[00:12:51.400 --> 00:12:55.400]  教導人遵守主的教訓的時候
[00:12:55.400 --> 00:13:00.400]  其實是最大最嚴重的一個遺漏
[00:13:00.400 --> 00:13:03.400]  最近宣道書室出了很多
[00:13:03.400 --> 00:13:05.400]  有關於陶樹博士的書
[00:13:05.400 --> 00:13:07.400]  大家知道宣道會的創辦人之一
[00:13:07.400 --> 00:13:10.400]  重要的先賢
[00:13:10.400 --> 00:13:13.400]  在他的書裡面提及一件事情
[00:13:13.400 --> 00:13:17.400]  我們這個時代有一個異端
[00:13:17.400 --> 00:13:18.400]  這個異端是什麼呢
[00:13:18.400 --> 00:13:20.400]  就是教導人
[00:13:20.400 --> 00:13:22.400]  你可以先信耶穌
[00:13:22.400 --> 00:13:24.400]  以祂為你的救主
[00:13:24.400 --> 00:13:26.400]  請祂拯救你
[00:13:26.400 --> 00:13:29.400]  但是至於請耶穌做你的主宰
[00:13:29.400 --> 00:13:31.400]  聽從祂的吩咐
[00:13:31.400 --> 00:13:33.400]  這件事情大概可以推演
[00:13:33.400 --> 00:13:35.400]  到你什麼時候想這樣做
[00:13:35.400 --> 00:13:40.400]  你才去認耶穌做你的主
[00:13:40.400 --> 00:13:44.400]  宣道書就說這是異端
[00:13:44.400 --> 00:13:50.400]  一種不去聽從主吩咐的請救
[00:13:50.400 --> 00:13:54.400]  從來沒有在聖經出現過
[00:13:54.400 --> 00:13:56.400]  聖經講到主耶穌的請救的時候
[00:13:56.400 --> 00:13:58.400]  是必定會講述到
[00:13:58.400 --> 00:14:01.400]  是你去接受祂的救恩
[00:14:01.400 --> 00:14:05.400]  同時是聽從祂的真理來生活
[00:14:05.400 --> 00:14:08.400]  因為既然你承認祂是天地的主
[00:14:08.400 --> 00:14:11.400]  祂所講的話自然是永恆的道
[00:14:11.400 --> 00:14:12.400]  而你去聽從
[00:14:12.400 --> 00:14:14.400]  以致你能夠讓你的生命
[00:14:14.400 --> 00:14:18.400]  是在真理當中活出來
[00:14:18.400 --> 00:14:20.400]  所以圖書一直在講
[00:14:20.400 --> 00:14:22.400]  如果你將兩件事情分割開
[00:14:22.400 --> 00:14:25.400]  這個就成為了異端
[00:14:25.400 --> 00:14:26.400]  各位靈智朋友
[00:14:26.400 --> 00:14:29.400]  我們今天來讀大使命的訊息的時候
[00:14:29.400 --> 00:14:30.400]  你記得
[00:14:30.400 --> 00:14:33.400]  不單止你信靠耶穌
[00:14:33.400 --> 00:14:36.400]  你生活上每一天
[00:14:36.400 --> 00:14:39.400]  你都努力地聽從主的吩咐
[00:14:39.400 --> 00:14:44.400]  按祂的引導來生活
[00:14:44.400 --> 00:14:46.400]  不過當我們讀到大使命的時候
[00:14:46.400 --> 00:14:47.400]  你都會留意到
[00:14:47.400 --> 00:14:49.400]  我們純粹讀的時候
[00:14:49.400 --> 00:14:52.400]  發覺都容易有幾個誤解
[00:14:52.400 --> 00:14:55.400]  我們今天來看看幾方面的誤解
[00:14:55.400 --> 00:14:56.400]  第一就是
[00:14:56.400 --> 00:14:57.400]  當我們讀大使命的時候
[00:14:57.400 --> 00:14:59.400]  都會覺得
[00:14:59.400 --> 00:15:02.400]  我不能夠完成的
[00:15:02.400 --> 00:15:05.400]  怎麼可能做得到
[00:15:05.400 --> 00:15:07.400]  焦點放在自己那裡
[00:15:07.400 --> 00:15:08.400]  但是讀大使命的時候
[00:15:08.400 --> 00:15:09.400]  你會發覺
[00:15:09.400 --> 00:15:10.400]  整個焦點其實是
[00:15:10.400 --> 00:15:13.400]  集中在耶穌基督身上
[00:15:13.400 --> 00:15:14.400]  所以開始的時候
[00:15:14.400 --> 00:15:15.400]  你記得剛才我們說
[00:15:15.400 --> 00:15:17.400]  天上地下一切的權柄
[00:15:17.400 --> 00:15:20.400]  都已經次給誰
[00:15:20.400 --> 00:15:22.400]  是主耶穌
[00:15:22.400 --> 00:15:24.400]  是屬於祂的
[00:15:24.400 --> 00:15:27.400]  所以不是我們自己去做什麼事情
[00:15:27.400 --> 00:15:28.400]  去到最後的時候
[00:15:28.400 --> 00:15:30.400]  當人來到如此行的時候
[00:15:30.400 --> 00:15:35.400]  主就說:我就常與你們同在
[00:15:35.400 --> 00:15:36.400]  是主自己
[00:15:36.400 --> 00:15:38.400]  恃下祂的能力、祂的同在
[00:15:38.400 --> 00:15:39.400]  所以由頭到尾
[00:15:39.400 --> 00:15:42.400]  不是因為你有力量做
[00:15:42.400 --> 00:15:45.400]  而是神自己帶著權柄
[00:15:45.400 --> 00:15:46.400]  吩咐你
[00:15:46.400 --> 00:15:48.400]  什麼時候你聽從的時候
[00:15:48.400 --> 00:15:50.400]  你就領受那種能力
[00:15:50.400 --> 00:15:52.400]  可以走出來
[00:15:52.400 --> 00:15:55.400]  所以大使命的焦點是耶穌基督
[00:15:55.400 --> 00:15:58.400]  是你依靠祂、聽從祂
[00:15:58.400 --> 00:16:01.400]  而你因此可以經歷神的能力
[00:16:01.400 --> 00:16:04.400]  在你的身上
[00:16:04.400 --> 00:16:05.400]  我不會忘記
[00:16:05.400 --> 00:16:07.400]  我們中間一位弟兄
[00:16:07.400 --> 00:16:09.400]  很多年之前
[00:16:09.400 --> 00:16:11.400]  跟他們聊天的時候
[00:16:11.400 --> 00:16:12.400]  大家都知道
[00:16:12.400 --> 00:16:14.400]  這位弟兄他說話是
[00:16:14.400 --> 00:16:16.400]  有一點點口吃
[00:16:16.400 --> 00:16:19.400]  不是很清楚表達自己
[00:16:19.400 --> 00:16:21.400]  但是這位弟兄很有心
[00:16:21.400 --> 00:16:22.400]  他純粹都很想能夠
[00:16:22.400 --> 00:16:25.400]  跟別人分享自己的信仰
[00:16:25.400 --> 00:16:26.400]  所以後來他說
[00:16:26.400 --> 00:16:28.400]  我講得不清楚
[00:16:28.400 --> 00:16:30.400]  我可以派單張
[00:16:30.400 --> 00:16:33.400]  稅教會有一些派單張的戶外報道
[00:16:33.400 --> 00:16:34.400]  他就參加
[00:16:34.400 --> 00:16:37.400]  他打算就這樣派單張給別人也可以
[00:16:37.400 --> 00:16:39.400]  那一次他祈禱
[00:16:39.400 --> 00:16:41.400]  祈禱的時候派單張
[00:16:41.400 --> 00:16:42.400]  派完單張的時候
[00:16:42.400 --> 00:16:43.400]  發覺有一位朋友
[00:16:43.400 --> 00:16:45.400]  站在那裡沒有走
[00:16:45.400 --> 00:16:46.400]  好像也很有興趣
[00:16:46.400 --> 00:16:48.400]  想知道他在說什麼
[00:16:48.400 --> 00:16:50.400]  這位弟兄就感覺
[00:16:50.400 --> 00:16:53.400]  好像是機會可以跟他說一下
[00:16:53.400 --> 00:16:57.400]  他就試一下跟他說福音
[00:16:57.400 --> 00:16:59.400]  對方又很肯聽
[00:16:59.400 --> 00:17:01.400]  所以一直都有機會說
[00:17:01.400 --> 00:17:02.400]  說著說著的時候
[00:17:02.400 --> 00:17:03.400]  這位弟兄就說
[00:17:03.400 --> 00:17:05.400]  我很驚奇
[00:17:05.400 --> 00:17:07.400]  我可以講得很清楚
[00:17:07.400 --> 00:17:11.400]  他說為什麼我可以講得這麼清楚
[00:17:11.400 --> 00:17:13.400]  然後很受鼓勵
[00:17:13.400 --> 00:17:15.400]  接著他有機會
[00:17:15.400 --> 00:17:17.400]  有那個時間的時候
[00:17:17.400 --> 00:17:21.400]  他就再參加一些報道的活動
[00:17:21.400 --> 00:17:22.400]  然後他發覺自己
[00:17:22.400 --> 00:17:25.400]  在講福音的時候就講得清楚
[00:17:25.400 --> 00:17:27.400]  其他弟兄只會認識他的時候
[00:17:27.400 --> 00:17:28.400]  都發覺聊天的時候
[00:17:28.400 --> 00:17:29.400]  沒什麼太大分別
[00:17:29.400 --> 00:17:30.400]  但不知為什麼
[00:17:30.400 --> 00:17:31.400]  當他傳福音的時候
[00:17:31.400 --> 00:17:33.400]  他就講得清楚
[00:17:33.400 --> 00:17:35.400]  而他後來都在自己的公司
[00:17:35.400 --> 00:17:37.400]  在自己的工作環境
[00:17:37.400 --> 00:17:40.400]  也都做很多的分享見證
[00:17:40.400 --> 00:17:42.400]  這位弟兄
[00:17:42.400 --> 00:17:44.400]  今天我仍記得他
[00:17:44.400 --> 00:17:45.400]  也都很深刻知道
[00:17:45.400 --> 00:17:48.400]  後來他成為了一位宣教士
[00:17:48.400 --> 00:17:51.400]  是我們當時從不會估計到
