
[00:00:00.000 --> 00:00:03.740]  今天我會用一段我們很熟悉的聖經
[00:02:15.140 --> 00:02:16.940]  但是今天我們問回我們自己
[00:02:16.940 --> 00:02:18.740]  現在的光景
[00:02:18.740 --> 00:02:20.540]  我們愛神有多少
[00:02:20.540 --> 00:02:22.340]  我們是否成為一條鹹魚
[00:02:22.340 --> 00:02:23.940]  還是成為一條新鮮魚
[00:02:23.940 --> 00:02:26.340]  當我們在用這首詩的副歌
[00:02:26.340 --> 00:02:27.940]  我們要敬拜主的時候
[00:02:27.940 --> 00:02:29.140]  我們彼此祝福
[00:02:29.140 --> 00:02:30.140]  我們不要做鹹魚
[00:02:30.140 --> 00:02:31.340]  我們做新鮮魚
[00:02:31.340 --> 00:02:32.740]  請主近來幫助我們
[00:02:32.740 --> 00:02:35.340]  帶著我們今天在華語那邊
[00:02:35.340 --> 00:02:37.140]  透過一個神跡騎士
[00:02:37.140 --> 00:02:39.140]  透過一個被鬼附的人
[00:02:39.140 --> 00:02:40.340]  得著釋放
[00:02:40.340 --> 00:02:41.940]  來提醒我們
[00:02:41.940 --> 00:02:44.740]  提醒我們究竟人的價值有多少
[00:02:44.740 --> 00:02:46.940]  求主親自閱覽我們的敬拜
[00:02:46.940 --> 00:02:48.540]  將今天的成就交給主
[00:02:48.540 --> 00:02:50.540]  求祢親自與我們同在
[00:02:50.540 --> 00:02:52.140]  整個崇拜
[00:02:52.140 --> 00:02:54.340]  我們最重要是見到耶穌
[00:02:54.340 --> 00:02:55.540]  在我們當中
[00:02:55.540 --> 00:02:57.140]  祢坐著為王
[00:02:57.140 --> 00:02:58.140]  聽我們的禱告
[00:02:58.140 --> 00:02:59.540]  奉主名求
[00:02:59.540 --> 00:03:00.340]  Amen
[00:03:00.340 --> 00:03:02.740]  兩位請坐
[00:03:02.740 --> 00:03:04.340]  今天我的題目就是
[00:03:04.340 --> 00:03:05.940]  人算什麼
[00:03:05.940 --> 00:03:10.140]  我們的神居然會眷顧人
[00:03:10.140 --> 00:03:12.940]  我們取材自詩篇的其中一句經文
[00:03:12.940 --> 00:03:14.940]  成為了今天的題目
[00:03:14.940 --> 00:03:16.940]  我們有時候看回神的話語
[00:03:16.940 --> 00:03:19.140]  看回一段很熟悉的聖經
[00:03:19.140 --> 00:03:21.340]  格拉森被鬼附這個人
[00:03:21.340 --> 00:03:23.340]  被因著耶穌基督的緣故
[00:03:23.340 --> 00:03:24.740]  他得著釋放
[00:03:24.740 --> 00:03:26.340]  或許我們在不同的時段
[00:03:26.340 --> 00:03:27.140]  不同的教會
[00:03:27.140 --> 00:03:28.740]  或者不同的機會
[00:03:28.740 --> 00:03:30.540]  我們都可能聽過不同的牧者
[00:03:30.540 --> 00:03:33.140]  曾經可能說過這段聖經
[00:03:33.140 --> 00:03:34.740]  但當我自己再去思考
[00:03:34.740 --> 00:03:35.940]  這段聖經的時候
[00:03:35.940 --> 00:03:38.540]  我要回去問回我自己的問題
[00:03:38.540 --> 00:03:42.340]  究竟人的價值是多少
[00:03:42.340 --> 00:03:45.340]  究竟今天我們自己看自己的價值有多少
[00:03:45.340 --> 00:03:47.340]  剛好這幾天大家如果知道
[00:03:47.340 --> 00:03:50.740]  我們大球場正在打Rugby 7
[00:03:50.740 --> 00:03:52.540]  其實我真的不太會看Rugby 7
[00:03:52.540 --> 00:03:53.540]  以前我不太會看
[00:03:53.540 --> 00:03:54.740]  但我昨天早上
[00:03:54.740 --> 00:03:56.140]  不知為何一打開電視機
[00:03:56.140 --> 00:03:58.140]  我從來都很少看Rugby 7
[00:03:58.140 --> 00:03:59.740]  昨天早上一打開電視機
[00:03:59.740 --> 00:04:01.140]  剛好去了一個新的電視台
[00:04:01.140 --> 00:04:03.340]  大家不想賣廣告
[00:04:03.340 --> 00:04:04.140]  剛好新的電視台
[00:04:04.140 --> 00:04:05.340]  我看到Rugby 7
[00:04:05.340 --> 00:04:06.140]  我看到兩場
[00:04:06.140 --> 00:04:08.740]  我看到第一場就是美國對阿根廷
[00:04:08.740 --> 00:04:09.540]  我覺得挺有趣
[00:04:09.540 --> 00:04:10.340]  挺好看的
[00:04:10.340 --> 00:04:11.340]  看看
[00:04:11.340 --> 00:04:12.940]  原來今天Rugby 7
[00:04:12.940 --> 00:04:13.940]  每一個球員
[00:04:13.940 --> 00:04:15.340]  他們最重要的一個目標
[00:04:15.340 --> 00:04:17.340]  將這個球去達陣
[00:04:17.340 --> 00:04:17.940]  立刻達陣
[00:04:17.940 --> 00:04:19.940]  他們用盡任何方法
[00:04:19.940 --> 00:04:20.740]  有時候我都會這樣
[00:04:20.740 --> 00:04:21.740]  我們今天基督徒
[00:04:21.740 --> 00:04:23.140]  會不會用盡方法
[00:04:23.140 --> 00:04:25.140]  有一天我們去到天國的時候
[00:04:25.140 --> 00:04:26.540]  耶穌基督稱讚我們
[00:04:26.540 --> 00:04:28.540]  他說你真的有良善有忠心的僕人
[00:04:28.540 --> 00:04:30.540]  我們想不想用盡我們的能力
[00:04:30.540 --> 00:04:31.540]  去達陣
[00:04:31.540 --> 00:04:32.740]  去到天國的時候
[00:04:32.740 --> 00:04:34.140]  上帝給我們的稱讚
[00:04:34.140 --> 00:04:35.340]  有時候我都會這樣
[00:04:35.340 --> 00:04:37.140]  但是人的價值是什麼
[00:04:37.140 --> 00:04:39.140]  今天我們怎樣看自己的價值
[00:04:39.140 --> 00:04:40.740]  當我自己看這段聖經的時候
[00:04:40.740 --> 00:04:43.340]  反而神給我看到一個觀點
[00:04:43.340 --> 00:04:45.340]  究竟人的價值
[00:04:45.340 --> 00:04:47.140]  怎樣去界定
[00:04:47.140 --> 00:04:48.740]  當我看回這段聖經那邊
[00:04:48.740 --> 00:04:50.340]  我看到有三個群體
[00:04:50.340 --> 00:04:51.540]  這三個群體
[00:04:51.540 --> 00:04:54.540]  是給我們一個提醒
[00:04:54.540 --> 00:04:56.540]  這班人怎樣看人
[00:04:56.540 --> 00:04:57.940]  這三個群體
[00:04:57.940 --> 00:04:58.940]  當中包括
[00:04:58.940 --> 00:05:00.540]  污鬼怎樣看人
[00:05:00.540 --> 00:05:02.540]  包括人怎樣看人
[00:05:02.540 --> 00:05:04.540]  包括神怎樣看人
[00:05:04.540 --> 00:05:06.140]  今天我們嘗試
[00:05:06.140 --> 00:05:08.140]  從這三個群體
[00:05:08.140 --> 00:05:10.940]  去看人的價值有多少
[00:05:10.940 --> 00:05:13.340]  究竟今天你和我
[00:05:13.340 --> 00:05:14.540]  看人的價值
[00:05:14.540 --> 00:05:16.140]  是像污鬼
[00:05:16.140 --> 00:05:17.140]  是像人
[00:05:17.140 --> 00:05:18.340]  還是像神
[00:05:18.340 --> 00:05:19.740]  究竟我們怎樣看
[00:05:19.740 --> 00:05:21.940]  界定自己的價值
[00:05:21.940 --> 00:05:22.740]  當然
[00:05:22.740 --> 00:05:23.340]  第一
[00:05:23.340 --> 00:05:25.940]  我們看回污鬼看人
[00:05:25.940 --> 00:05:28.940]  污鬼看人的價值是沒有的
[00:05:28.940 --> 00:05:30.940]  污鬼看人永遠是一個
[00:05:30.940 --> 00:05:33.540]  破壞人的一個對象
[00:05:33.540 --> 00:05:34.740]  即是破壞的對象
[00:05:34.740 --> 00:05:38.140]  魔鬼一生就是要破壞人
[00:05:38.140 --> 00:05:39.940]  他看人是沒有價值
[00:05:39.940 --> 00:05:42.540]  所以魔鬼的原名意思
[00:05:42.540 --> 00:05:44.140]  撒旦的原名意思就是
[00:05:44.140 --> 00:05:44.740]  控訴
[00:05:44.740 --> 00:05:46.340]  魔鬼永遠都控訴我們
[00:05:46.340 --> 00:05:47.740]  永遠都看不起我們
[00:05:47.740 --> 00:05:49.540]  永遠是破壞人的
[00:05:49.540 --> 00:05:51.540]  基本價值的一個對象
[00:05:51.540 --> 00:05:52.140]  我們讀一讀
[00:05:52.140 --> 00:05:54.340]  由第二節到第五節
[00:05:54.340 --> 00:05:55.340]  我們一起讀一讀
[00:05:55.340 --> 00:05:56.540]  準備一二三
[00:05:56.540 --> 00:05:57.940]  耶穌一下船
[00:05:57.940 --> 00:06:00.740]  就有一個被污鬼附著的人
[00:06:00.740 --> 00:06:03.540]  從焚營裡出來營著他
[00:06:03.540 --> 00:06:06.140]  那人常住在焚營裡
[00:06:06.140 --> 00:06:08.340]  沒有人能困住他
[00:06:08.340 --> 00:06:10.740]  就是用鐵鏈也不能
[00:06:10.740 --> 00:06:15.140]  因為人屢次用腳鐐和鐵鏈困鎖他
[00:06:15.140 --> 00:06:17.940]  鐵鏈竟被他爭奪了
[00:06:17.940 --> 00:06:20.340]  腳鏈也被他弄碎了
[00:06:20.340 --> 00:06:22.740]  總沒有人能制伏他
[00:06:22.740 --> 00:06:24.940]  他就夜常在焚營裡
[00:06:24.940 --> 00:06:26.740]  和山中喊叫
[00:06:26.740 --> 00:06:28.940]  又叫石頭砍自己
[00:06:28.940 --> 00:06:29.540]  弟兄姊妹
[00:06:29.540 --> 00:06:31.740]  當我們面對一個這樣的情景
[00:06:31.740 --> 00:06:33.140]  面對一個這樣的人的時候
[00:06:33.140 --> 00:06:34.540]  我們怎樣去回應
[00:06:34.540 --> 00:06:35.940]  當然很明顯
[00:06:35.940 --> 00:06:37.340]  聖經沒有詳細講
[00:06:37.340 --> 00:06:38.340]  聖經只是說
[00:06:38.340 --> 00:06:40.940]  這個被污鬼所附的人
[00:06:40.940 --> 00:06:43.940]  當時很多人看著這個人很害怕
[00:06:43.940 --> 00:06:45.540]  於是就把他鎖住
[00:06:45.540 --> 00:06:47.540]  把他困住
[00:06:47.540 --> 00:06:50.140]  但是這個人的能力大到一個地步
[00:06:50.140 --> 00:06:51.740]  可以把鐵鏈掙開
[00:06:51.740 --> 00:06:53.340]  把腳鏈弄碎
[00:06:53.340 --> 00:06:56.940]  他在焚場裡大叫大喊
[00:06:56.940 --> 00:06:58.940]  人眼中的這個人
[00:06:58.940 --> 00:07:01.540]  其實已經是無可救藥
[00:07:01.540 --> 00:07:05.940]  魔鬼就破壞了人應有的價值
[00:07:05.940 --> 00:07:07.340]  有時我問我自己
[00:07:07.340 --> 00:07:11.340]  鬼為何要附在人的身上
[00:07:11.340 --> 00:07:15.140]  當然污鬼為何要附在人的身上
[00:07:15.140 --> 00:07:17.340]  當然有時我們都會想
[00:07:17.340 --> 00:07:19.340]  香港沒有鬼的
[00:07:19.340 --> 00:07:21.340]  還有鬼嗎
[00:07:21.340 --> 00:07:22.940]  哪有鬼在香港
[00:07:22.940 --> 00:07:24.140]  弟兄姊妹
[00:07:24.140 --> 00:07:25.340]  有時看回聖經
[00:07:25.340 --> 00:07:27.540]  有時會覺得2000年前的一個作品
[00:07:27.540 --> 00:07:29.740]  究竟和今天有甚麼關係
[00:07:29.740 --> 00:07:30.940]  有時我問我自己
[00:07:30.940 --> 00:07:33.340]  為何污鬼要附在人的身上
[00:07:33.340 --> 00:07:35.140]  今天我們對鬼的形象
[00:07:35.140 --> 00:07:36.940]  永遠都是從電影而來的
[00:07:36.940 --> 00:07:38.940]  就等於很多年前我們看的《驅魔人》
[00:07:38.940 --> 00:07:41.540]  嘩 看到他大叫大喊嘔吐
[00:07:41.540 --> 00:07:43.140]  眼睛都大了
[00:07:43.140 --> 00:07:44.740]  然後神父都說他不行
[00:07:44.740 --> 00:07:46.340]  我們覺得鬼就是這樣
[00:07:46.340 --> 00:07:48.140]  對中國人的鬼就是跳跳哈哈
[00:07:48.140 --> 00:07:49.940]  然後你不要呼吸就搞定了
[00:07:49.940 --> 00:07:53.140]  這個是我們永遠對看電影的鬼
[00:07:53.140 --> 00:07:54.740]  但是我們問我們自己
[00:07:54.740 --> 00:07:56.940]  為何鬼要附在人的身上
[00:07:56.940 --> 00:07:59.340]  當然我們一定要回到《創世紀》
[00:07:59.340 --> 00:08:02.340]  《創世紀》當神做世界之後
[00:08:02.340 --> 00:08:04.140]  然後最後做人
[00:08:04.140 --> 00:08:05.540]  神說得很清楚
[00:08:05.540 --> 00:08:11.140]  他說人是按著神的形象和樣式所做
[00:08:11.140 --> 00:08:12.340]  換言之
[00:08:12.340 --> 00:08:18.740]  人原本是有神的形象和神的樣式
[00:08:18.740 --> 00:08:20.940]  而污鬼附在人的身上
[00:08:20.940 --> 00:08:23.940]  他正正就是要將神原本創造
[00:08:23.940 --> 00:08:25.940]  應有的形象來破壞
[00:08:25.940 --> 00:08:27.140]  所以人會怕他
[00:08:27.140 --> 00:08:28.540]  所以他會大叫大喊
[00:08:28.540 --> 00:08:29.540]  他會住在墳墓
[00:08:29.540 --> 00:08:30.940]  他會很大力
[00:08:30.940 --> 00:08:33.940]  他會自己用石頭自己打自己
[00:08:33.940 --> 00:08:34.940]  但是弟兄姊妹
[00:08:34.940 --> 00:08:36.540]  當然我們會問
[00:08:36.540 --> 00:08:38.940]  現在還有沒有鬼?
[00:08:38.940 --> 00:08:40.540]  我自己在四十年前
[00:08:40.540 --> 00:08:44.340]  是第一次去接觸一些被鬼附的人
[00:08:44.340 --> 00:08:46.140]  我接觸他們的第一次就是
[00:08:46.140 --> 00:08:47.540]  我正在讀神學院
[00:08:47.540 --> 00:08:49.540]  是我讀第一年的神學院
[00:08:49.540 --> 00:08:51.340]  我在加拿大讀神學院
[00:08:51.340 --> 00:08:53.740]  我經常覺得加拿大沒理由有鬼
[00:08:53.740 --> 00:08:56.340]  加拿大最多叫他們西人叫什麼
[00:08:56.340 --> 00:08:58.540]  你不會覺得沒有鬼
[00:08:58.540 --> 00:08:59.940]  但是我們覺得
[00:08:59.940 --> 00:09:01.540]  有一晚我讀神學院
[00:09:01.540 --> 00:09:02.740]  就是讀到下學期
[00:09:02.740 --> 00:09:04.340]  忽然夜晚一點多
[00:09:04.340 --> 00:09:05.540]  有人打電話給我
[00:09:05.540 --> 00:09:06.740]  他說「彼得浩」
[00:09:06.740 --> 00:09:08.140]  「有個人搞不定」
[00:09:08.140 --> 00:09:09.140]  「他好像被鬼附」
[00:09:09.140 --> 00:09:09.940]  「你過來」
[00:09:09.940 --> 00:09:10.940]  我說被鬼附?
[00:09:10.940 --> 00:09:12.540]  我說加拿大哪有鬼?
[00:09:12.540 --> 00:09:13.740]  鬼都在非洲
[00:09:13.740 --> 00:09:15.540]  怎麼會在加拿大?
[00:09:15.540 --> 00:09:17.540]  科學出了名怎麼會有鬼?
[00:09:17.540 --> 00:09:18.540]  在我的觀點裡面
[00:09:18.540 --> 00:09:20.140]  完全沒有這種觀點
[00:09:20.140 --> 00:09:21.540]  但是我又不可以不去
[00:09:21.540 --> 00:09:22.740]  但是我又害怕
[00:09:22.740 --> 00:09:24.940]  真是用不著不知道什麼
[00:09:24.940 --> 00:09:27.340]  因為我的印象就是驅魔人
[00:09:27.340 --> 00:09:29.340]  我很害怕
[00:09:29.340 --> 00:09:30.540]  於是找了很多人去
[00:09:30.540 --> 00:09:31.740]  找了一個神學生一起去
[00:09:31.740 --> 00:09:33.740]  總比一個人好
[00:09:33.740 --> 00:09:34.540]  兩個人去
[00:09:34.540 --> 00:09:36.540]  死都說一起死
[00:09:36.540 --> 00:09:39.540]  看到一個人在地上
[00:09:39.540 --> 00:09:42.540]  走來走去
[00:09:42.540 --> 00:09:44.940]  不可能靠他自己可以這麼多法
[00:09:44.940 --> 00:09:47.140]  於是我們大膽粗粗
[00:09:47.140 --> 00:09:48.340]  奉主的命停
[00:09:48.340 --> 00:09:50.340]  他真的停在那裡
[00:09:50.340 --> 00:09:52.740]  於是他起來聊天
[00:09:52.740 --> 00:09:53.940]  他回來跟我聊天
[00:09:53.940 --> 00:09:56.340]  他講普通話
[00:09:56.340 --> 00:09:59.140]  這個人從來都不會講普通話
[00:09:59.140 --> 00:10:00.540]  他跟著跟我說
[00:10:00.540 --> 00:10:01.740]  這是我的女兒
[00:10:01.740 --> 00:10:02.740]  我不是被鬼附
[00:10:02.740 --> 00:10:05.740]  我只是描述那天的情況
[00:10:05.740 --> 00:10:06.740]  大家不要誤會
[00:10:06.740 --> 00:10:09.140]  我是講普通話的
[00:10:09.140 --> 00:10:11.140]  他說這是我的女兒
[00:10:11.140 --> 00:10:13.540]  你不要搞她
[00:10:13.540 --> 00:10:16.540]  她與你沒有關係
[00:10:16.540 --> 00:10:18.740]  這個人從來都不會講普通話
[00:10:18.740 --> 00:10:19.740]  於是我奉主的命走
[00:10:19.740 --> 00:10:21.140]  他走了
[00:10:21.140 --> 00:10:21.940]  跟著他回來
[00:10:21.940 --> 00:10:23.140]  跟著奉主的命走
[00:10:23.140 --> 00:10:24.740]  搞了三個小時
[00:10:24.740 --> 00:10:27.940]  結果這個人最後信了耶穌
[00:10:27.940 --> 00:10:29.540]  當他信了耶穌之後
[00:10:29.540 --> 00:10:31.340]  鬼再沒有再回來
[00:10:31.340 --> 00:10:32.940]  經過三十多年之後
[00:10:32.940 --> 00:10:35.940]  這個人卻成為了一個傳道人
[00:10:35.940 --> 00:10:37.540]  我將會回歸給耶穌
[00:10:37.540 --> 00:10:38.740]  各位親愛的姐妹
[00:10:38.740 --> 00:10:40.540]  一個人被神
[00:10:40.540 --> 00:10:41.740]  被耶穌釋放
[00:10:41.740 --> 00:10:42.940]  不是我們釋放他
[00:10:42.940 --> 00:10:43.940]  我也害怕
[00:10:43.940 --> 00:10:45.540]  我搞了三個小時才搞定
[00:10:45.540 --> 00:10:47.940]  但到了早上差不多五點多
[00:10:47.940 --> 00:10:49.740]  然後回到學校問老師
[00:10:49.740 --> 00:10:52.140]  老師,我昨天遇到這樣的情況
[00:10:52.140 --> 00:10:53.140]  怎麼解釋?
[00:10:53.140 --> 00:10:54.340]  他說我也不懂
[00:10:54.340 --> 00:10:56.140]  西人沒有這些觀點
[00:10:56.140 --> 00:10:57.540]  完全沒有這些觀點
[00:10:57.540 --> 00:10:59.740]  加拿大怎麼會有鬼?
[00:10:59.740 --> 00:11:01.140]  各位親愛的姐妹
[00:11:01.140 --> 00:11:02.940]  其實被鬼附
[00:11:02.940 --> 00:11:04.940]  並不一定需要是這樣
[00:11:04.940 --> 00:11:05.540]  被鬼附
[00:11:05.540 --> 00:11:08.540]  並不一定需要像驅魔人一樣
[00:11:08.540 --> 00:11:10.340]  面目猙獰
[00:11:10.340 --> 00:11:11.140]  嘔吐
[00:11:11.140 --> 00:11:12.540]  很多古怪的東西
[00:11:12.540 --> 00:11:13.340]  飛來飛去
[00:11:13.340 --> 00:11:14.940]  不一定是這樣
[00:11:14.940 --> 00:11:15.940]  其實很多時候
[00:11:15.940 --> 00:11:18.540]  我們被鬼所捆綁
[00:11:18.540 --> 00:11:19.740]  有時候我們這樣想
[00:11:19.740 --> 00:11:22.140]  有時候可能是我們自己心裡
[00:11:22.140 --> 00:11:24.740]  明知有些是罪
[00:11:24.740 --> 00:11:26.940]  但我們好像沒有能力
[00:11:26.940 --> 00:11:28.940]  把這個罪捆綁起來
[00:11:28.940 --> 00:11:30.940]  我們明知可能有些癮
[00:11:30.940 --> 00:11:31.740]  是不對的
[00:11:31.740 --> 00:11:32.740]  是不好的
[00:11:32.740 --> 00:11:33.740]  但我們沒有辦法
[00:11:33.740 --> 00:11:35.540]  把這個癮捆綁起來
[00:11:35.540 --> 00:11:37.140]  就等於我們常說
[00:11:37.140 --> 00:11:39.340]  賭博是癮
[00:11:39.340 --> 00:11:40.140]  賭博是癮
[00:11:40.140 --> 00:11:42.140]  我們很想戒賭
[00:11:42.140 --> 00:11:43.940]  我們很想斬手指
[00:11:43.940 --> 00:11:45.140]  來戒賭
[00:11:45.140 --> 00:11:46.740]  斬腳趾也可能戒不了
[00:11:46.740 --> 00:11:48.140]  就因為那個癮
[00:11:48.140 --> 00:11:49.340]  這是一個綑綁
[00:11:49.340 --> 00:11:51.540]  我們不一定用石頭自己打自己
[00:11:51.540 --> 00:11:53.740]  這種外在的表現
[00:11:53.740 --> 00:11:55.140]  其實很多時候內在
[00:11:55.140 --> 00:11:57.140]  我們知道的
[00:11:57.140 --> 00:11:58.740]  我們不想做這件事
[00:11:58.740 --> 00:12:01.340]  但我們好像不能夠
[00:12:01.340 --> 00:12:04.940]  被這件事得到釋放
[00:12:04.940 --> 00:12:06.140]  弟兄姊妹
[00:12:06.140 --> 00:12:09.540]  其實魔鬼很喜歡破壞
[00:12:09.540 --> 00:12:11.540]  我們人的形象
[00:12:11.540 --> 00:12:13.740]  我們人原本是有
[00:12:13.740 --> 00:12:16.940]  神的形象和樣式
[00:12:16.940 --> 00:12:20.740]  但同樣有時候人看人
[00:12:20.740 --> 00:12:22.340]  這個是烏龜看人
[00:12:22.340 --> 00:12:24.340]  是要破壞他的形象
[00:12:24.340 --> 00:12:26.740]  破壞人應有的形象
[00:12:26.740 --> 00:12:28.540]  但可惜人看人
[00:12:28.540 --> 00:12:30.740]  有時候是很看重
[00:12:30.740 --> 00:12:33.140]  外在的利益
[00:12:33.140 --> 00:12:34.340]  當然
[00:12:34.340 --> 00:12:36.540]  從第二節到第五節我們看到
[00:12:36.540 --> 00:12:38.340]  當時這個被鬼附的人
[00:12:38.340 --> 00:12:42.140]  或當時其他城市的人
[00:12:42.140 --> 00:12:44.340]  看著這個被鬼附的人
[00:12:44.340 --> 00:12:46.740]  他們可能覺得他們被鬼附
[00:12:46.740 --> 00:12:47.940]  可能當他是精神病
[00:12:47.940 --> 00:12:49.540]  他喜歡住在牆上就住在牆上
[00:12:49.540 --> 00:12:50.540]  鎖住他搞不定他
[00:12:50.540 --> 00:12:51.940]  讓他自生自滅
[00:12:51.940 --> 00:12:54.140]  我們人看人的價值
[00:12:54.140 --> 00:12:56.140]  我們是看外在
[00:12:56.140 --> 00:12:59.740]  但當耶穌去到這個人的面前
[00:12:59.740 --> 00:13:02.940]  當他搞定了這個人之後
[00:13:02.940 --> 00:13:06.940]  當時有班人看到這件事
[00:13:06.940 --> 00:13:09.340]  他說我沒有以前的豬
[00:13:09.340 --> 00:13:12.140]  豬農看到這件事
[00:13:12.140 --> 00:13:14.340]  於是就回到他自己的鄉下
[00:13:14.340 --> 00:13:15.540]  自己的城市
[00:13:15.540 --> 00:13:17.540]  叫那些人出來看耶穌
[00:13:17.540 --> 00:13:20.540]  結果有一句聖經很有趣
[00:13:20.540 --> 00:13:22.540]  就是第五章第十五節
[00:13:22.540 --> 00:13:25.740]  他說他們來到耶穌那裡
[00:13:25.740 --> 00:13:28.140]  看見那被鬼附著的人
[00:13:28.140 --> 00:13:31.140]  就是從前被鬼所附的
[00:13:31.140 --> 00:13:32.940]  坐著穿上衣服
[00:13:32.940 --> 00:13:34.940]  心裡明白過來
[00:13:34.940 --> 00:13:36.740]  他們知道發生什麼事
[00:13:36.740 --> 00:13:38.140]  他們就害怕
[00:13:38.140 --> 00:13:39.940]  很有趣
[00:13:39.940 --> 00:13:42.540]  這個被鬼附的時候又害怕
[00:13:42.540 --> 00:13:44.340]  他坐著穿衣服又害怕
[00:13:44.340 --> 00:13:45.340]  大家明白我的意思嗎
[00:13:45.340 --> 00:13:46.940]  人很奇怪
[00:13:46.940 --> 00:13:48.340]  他不正常又害怕
[00:13:48.340 --> 00:13:49.340]  他正常又害怕
[00:13:49.340 --> 00:13:49.940]  為什麼害怕
[00:13:49.940 --> 00:13:52.540]  因為他覺得這個人不可能正常
[00:13:52.540 --> 00:13:53.740]  但是他居然正常
[00:13:53.740 --> 00:13:54.940]  於是他又害怕
[00:13:54.940 --> 00:13:56.140]  加上他們害怕
[00:13:56.140 --> 00:13:56.940]  害怕什麼
[00:13:56.940 --> 00:13:58.140]  他們害怕
[00:13:58.140 --> 00:14:00.940]  耶穌會不會再弄多二千隻豬
[00:14:00.940 --> 00:14:02.540]  就死了
[00:14:02.540 --> 00:14:05.740]  豬其實都挺貴的
[00:14:05.740 --> 00:14:07.940]  我這次講這篇道的時候
[00:14:07.940 --> 00:14:09.140]  我不是特地的
