
[00:00:00.000 --> 00:00:04.000]  各位領子妹,聖誕快樂!新年蒙印!
[00:02:51.000 --> 00:02:52.000]  是周圍的騎呢啡
[00:02:52.000 --> 00:02:53.000]  是周圍的騎呢啡
[00:02:53.000 --> 00:02:58.000]  那些配角是最吸引我的
[00:02:58.000 --> 00:02:59.000]  那些配角是最吸引我的
[00:02:59.000 --> 00:03:00.000]  那些配角是最吸引我的
[00:03:00.000 --> 00:03:01.000]  那些配角是最吸引我的
[00:03:01.000 --> 00:03:02.000]  那些配角是最吸引我的
[00:03:02.000 --> 00:03:03.000]  那些扮樹
[00:03:03.000 --> 00:03:04.000]  那些配角是最吸引我的
[00:03:04.000 --> 00:03:05.000]  那些配角是最吸引我的
[00:03:05.000 --> 00:03:06.000]  那些配角是最吸引我的
[00:03:06.000 --> 00:03:07.000]  那些配角是最吸引我的
[00:03:07.000 --> 00:03:08.000]  那些配角是最吸引我的
[00:03:08.000 --> 00:03:09.000]  那些配角是最吸引我的
[00:03:09.000 --> 00:03:10.000]  那些配角是最吸引我的
[00:03:10.000 --> 00:03:11.000]  那些配角是最吸引我的
[00:03:11.000 --> 00:03:12.000]  那些配角是最吸引我的
[00:03:12.000 --> 00:03:18.000]  那些配角是最吸引我的
[00:03:18.000 --> 00:03:19.000]  那些配角是最吸引我的
[00:03:19.000 --> 00:03:20.000]  那些配角是最吸引我的
[00:03:20.000 --> 00:03:21.000]  那些配角是最吸引我的
[00:03:21.000 --> 00:03:22.000]  那些配角是最吸引我的
[00:03:22.000 --> 00:03:23.000]  那些配角是最吸引我的
[00:03:23.000 --> 00:03:24.000]  那些配角是最吸引我的
[00:03:24.000 --> 00:03:25.000]  那些配角是最吸引我的
[00:03:25.000 --> 00:03:26.000]  那些配角是最吸引我的
[00:03:26.000 --> 00:03:27.000]  那些配角是最吸引我的
[00:03:27.000 --> 00:03:28.000]  那些配角是最吸引我的
[00:03:28.000 --> 00:03:29.000]  那些配角是最吸引我的
[00:03:29.000 --> 00:03:30.000]  那些配角是最吸引我的
[00:03:30.000 --> 00:03:31.000]  那些配角是最吸引我的
[00:03:31.000 --> 00:03:32.000]  那些配角是最吸引我的
[00:03:32.000 --> 00:03:33.000]  那些配角是最吸引我的
[00:03:33.000 --> 00:03:34.000]  那些配角是最吸引我的
[00:03:34.000 --> 00:03:35.000]  那些配角是最吸引我的
[00:03:35.000 --> 00:03:36.000]  那些配角是最吸引我的
[00:03:36.000 --> 00:03:37.000]  那些配角是最吸引我的
[00:03:42.000 --> 00:03:43.000]  那些配角是最吸引我的
[00:03:43.000 --> 00:03:44.000]  那些配角是最吸引我的
[00:03:44.000 --> 00:03:45.000]  那些配角是最吸引我的
[00:03:45.000 --> 00:03:46.000]  那些配角是最吸引我的
[00:03:46.000 --> 00:03:47.000]  那些配角是最吸引我的
[00:03:47.000 --> 00:03:48.000]  那些配角是最吸引我的
[00:03:48.000 --> 00:03:49.000]  那些配角是最吸引我的
[00:03:49.000 --> 00:03:50.000]  那些配角是最吸引我的
[00:03:50.000 --> 00:03:51.000]  那些配角是最吸引我的
[00:03:51.000 --> 00:03:52.000]  那些配角是最吸引我的
[00:03:52.000 --> 00:03:53.000]  那些配角是最吸引我的
[00:03:53.000 --> 00:03:54.000]  那些配角是最吸引我的
[00:03:54.000 --> 00:03:55.000]  那些配角是最吸引我的
[00:03:55.000 --> 00:03:56.000]  那些配角是最吸引我的
[00:03:56.000 --> 00:03:57.000]  那些配角是最吸引我的
[00:03:57.000 --> 00:03:58.000]  那些配角是最吸引我的
[00:03:58.000 --> 00:03:59.000]  那些配角是最吸引我的
[00:03:59.000 --> 00:04:00.000]  那些配角是最吸引我的
[00:04:00.000 --> 00:04:01.000]  那些配角是最吸引我的
[00:04:01.000 --> 00:04:02.000]  那些配角是最吸引我的
[00:04:12.000 --> 00:04:13.000]  那些配角是最吸引我的
[00:04:13.000 --> 00:04:14.000]  那些配角是最吸引我的
[00:04:14.000 --> 00:04:15.000]  那些配角是最吸引我的
[00:04:15.000 --> 00:04:16.000]  那些配角是最吸引我的
[00:04:16.000 --> 00:04:17.000]  那些配角是最吸引我的
[00:04:17.000 --> 00:04:18.000]  那些配角是最吸引我的
[00:04:18.000 --> 00:04:19.000]  那些配角是最吸引我的
[00:04:19.000 --> 00:04:20.000]  那些配角是最吸引我的
[00:04:20.000 --> 00:04:21.000]  那些配角是最吸引我的
[00:04:21.000 --> 00:04:22.000]  那些配角是最吸引我的
[00:04:22.000 --> 00:04:23.000]  那些配角是最吸引我的
[00:04:23.000 --> 00:04:24.000]  那些配角是最吸引我的
[00:04:24.000 --> 00:04:25.000]  那些配角是最吸引我的
[00:04:25.000 --> 00:04:26.000]  那些配角是最吸引我的
[00:04:26.000 --> 00:04:27.000]  那些配角是最吸引我的
[00:04:27.000 --> 00:04:28.000]  那些配角是最吸引我的
[00:04:28.000 --> 00:04:29.000]  那些配角是最吸引我的
[00:04:29.000 --> 00:04:30.000]  那些配角是最吸引我的
[00:04:30.000 --> 00:04:31.000]  那些配角是最吸引我的
[00:04:31.000 --> 00:04:32.000]  那些配角是最吸引我的
[00:04:43.000 --> 00:04:44.000]  那些配角是最吸引我的
[00:04:44.000 --> 00:04:45.000]  那些配角是最吸引我的
[00:04:45.000 --> 00:04:46.000]  那些配角是最吸引我的
[00:04:46.000 --> 00:04:47.000]  那些配角是最吸引我的
[00:04:47.000 --> 00:04:48.000]  那些配角是最吸引我的
[00:04:48.000 --> 00:04:49.000]  那些配角是最吸引我的
[00:04:49.000 --> 00:04:50.000]  那些配角是最吸引我的
[00:04:50.000 --> 00:04:51.000]  那些配角是最吸引我的
[00:04:51.000 --> 00:04:52.000]  那些配角是最吸引我的
[00:04:52.000 --> 00:04:53.000]  那些配角是最吸引我的
[00:04:53.000 --> 00:04:54.000]  那些配角是最吸引我的
[00:04:54.000 --> 00:04:55.000]  那些配角是最吸引我的
[00:04:55.000 --> 00:04:56.000]  那些配角是最吸引我的
[00:04:56.000 --> 00:04:57.000]  那些配角是最吸引我的
[00:04:57.000 --> 00:04:58.000]  那些配角是最吸引我的
[00:04:58.000 --> 00:04:59.000]  那些配角是最吸引我的
[00:04:59.000 --> 00:05:00.000]  那些配角是最吸引我的
[00:05:00.000 --> 00:05:01.000]  那些配角是最吸引我的
[00:05:01.000 --> 00:05:02.000]  那些配角是最吸引我的
[00:05:02.000 --> 00:05:03.000]  那些配角是最吸引我的
[00:05:12.000 --> 00:05:13.000]  那些配角是最吸引我的
[00:05:13.000 --> 00:05:14.000]  那些配角是最吸引我的
[00:05:14.000 --> 00:05:15.000]  那些配角是最吸引我的
[00:05:15.000 --> 00:05:16.000]  那些配角是最吸引我的
[00:05:16.000 --> 00:05:17.000]  那些配角是最吸引我的
[00:05:17.000 --> 00:05:18.000]  那些配角是最吸引我的
[00:05:18.000 --> 00:05:19.000]  那些配角是最吸引我的
[00:05:19.000 --> 00:05:20.000]  那些配角是最吸引我的
[00:05:20.000 --> 00:05:21.000]  那些配角是最吸引我的
[00:05:21.000 --> 00:05:22.000]  那些配角是最吸引我的
[00:05:22.000 --> 00:05:23.000]  那些配角是最吸引我的
[00:05:23.000 --> 00:05:24.000]  那些配角是最吸引我的
[00:05:24.000 --> 00:05:25.000]  那些配角是最吸引我的
[00:05:25.000 --> 00:05:26.000]  那些配角是最吸引我的
[00:05:26.000 --> 00:05:27.000]  那些配角是最吸引我的
[00:05:27.000 --> 00:05:28.000]  那些配角是最吸引我的
[00:05:28.000 --> 00:05:29.000]  那些配角是最吸引我的
[00:05:29.000 --> 00:05:30.000]  那些配角是最吸引我的
[00:05:30.000 --> 00:05:31.000]  那些配角是最吸引我的
[00:05:31.000 --> 00:05:32.000]  那些配角是最吸引我的
[00:05:42.000 --> 00:05:43.000]  這些配角是最吸引我的
[00:05:43.000 --> 00:05:44.000]  那些配角是最吸引我的
[00:05:44.000 --> 00:05:45.000]  那些配角是最吸引我的
[00:05:45.000 --> 00:05:46.000]  那些配角是最吸引我的
[00:05:46.000 --> 00:05:47.000]  那些配角是最吸引我的
[00:05:47.000 --> 00:05:48.000]  那些配角是最吸引我的
[00:05:48.000 --> 00:05:49.000]  那些配角是最吸引我的
[00:05:49.000 --> 00:05:50.000]  那些配角是最吸引我的
[00:05:50.000 --> 00:05:51.000]  那些配角是最吸引我的
[00:05:51.000 --> 00:05:52.000]  那些配角是最吸引我的
[00:05:52.000 --> 00:05:53.000]  那些配角是最吸引我的
[00:05:53.000 --> 00:05:54.000]  那些配角是最吸引我的
[00:05:54.000 --> 00:05:55.000]  那些配角是最吸引我的
[00:05:55.000 --> 00:05:56.000]  那些配角是最吸引我的
[00:05:56.000 --> 00:05:57.000]  那些配角是最吸引我的
[00:05:57.000 --> 00:05:58.000]  那些配角是最吸引我的
[00:05:58.000 --> 00:05:59.000]  那些配角是最吸引我的
[00:05:59.000 --> 00:06:00.000]  那些配角是最吸引我的
[00:06:00.000 --> 00:06:01.000]  那些配角是最吸引我的
[00:06:01.000 --> 00:06:02.000]  那些配角是最吸引我的
[00:06:02.000 --> 00:06:22.000]  那些配角是最吸引我的
[00:06:22.000 --> 00:06:23.000]  那些配角是最吸引我的
[00:06:23.000 --> 00:06:24.000]  那些配角是最吸引我的
[00:06:24.000 --> 00:06:25.000]  那些配角是最吸引我的
[00:06:25.000 --> 00:06:26.000]  那些配角是最吸引我的
[00:06:26.000 --> 00:06:27.000]  那些配角是最吸引我的
[00:06:27.000 --> 00:06:28.000]  那些配角是最吸引我的
[00:06:28.000 --> 00:06:29.000]  那些配角是最吸引我的
[00:06:29.000 --> 00:06:30.000]  那些配角是最吸引我的
[00:06:30.000 --> 00:06:31.000]  那些配角是最吸引我的
[00:06:31.000 --> 00:06:32.000]  那些配角是最吸引我的
[00:06:32.000 --> 00:06:33.000]  那些配角是最吸引我的
[00:06:33.000 --> 00:06:34.000]  那些配角是最吸引我的
[00:06:34.000 --> 00:06:35.000]  那些配角是最吸引我的
[00:06:35.000 --> 00:06:36.000]  那些配角是最吸引我的
[00:06:36.000 --> 00:06:37.000]  那些配角是最吸引我的
[00:06:37.000 --> 00:06:38.000]  那些配角是最吸引我的
[00:06:38.000 --> 00:06:39.000]  那些配角是最吸引我的
[00:06:39.000 --> 00:06:40.000]  那些配角是最吸引我的
[00:06:40.000 --> 00:06:41.000]  那些配角是最吸引我的
[00:06:41.000 --> 00:06:42.000]  那些配角是最吸引我的
[00:06:42.000 --> 00:06:43.000]  那些配角是最吸引我的
[00:06:43.000 --> 00:06:44.000]  那些配角是最吸引我的
[00:06:44.000 --> 00:06:45.000]  那些配角是最吸引我的
[00:06:45.000 --> 00:06:46.000]  那些配角是最吸引我的
[00:06:46.000 --> 00:06:47.000]  那些配角是最吸引我的
[00:06:47.000 --> 00:06:48.000]  那些配角是最吸引我的
[00:06:48.000 --> 00:06:49.000]  那些配角是最吸引我的
[00:06:49.000 --> 00:06:50.000]  那些配角是最吸引我的
[00:06:50.000 --> 00:06:51.000]  那些配角是最吸引我的
[00:07:01.000 --> 00:07:02.000]  那些配角是最吸引我的
[00:07:02.000 --> 00:07:03.000]  那些配角是最吸引我的
[00:07:03.000 --> 00:07:04.000]  那些配角是最吸引我的
[00:07:04.000 --> 00:07:05.000]  那些配角是最吸引我的
[00:07:05.000 --> 00:07:06.000]  那些配角是最吸引我的
[00:07:06.000 --> 00:07:07.000]  那些配角是最吸引我的
[00:07:07.000 --> 00:07:08.000]  那些配角是最吸引我的
[00:07:08.000 --> 00:07:09.000]  那些配角是最吸引我的
[00:07:09.000 --> 00:07:10.000]  那些配角是最吸引我的
[00:07:10.000 --> 00:07:11.000]  那些配角是最吸引我的
[00:07:11.000 --> 00:07:12.000]  那些配角是最吸引我的
[00:07:12.000 --> 00:07:13.000]  那些配角是最吸引我的
[00:07:13.000 --> 00:07:14.000]  那些配角是最吸引我的
[00:07:14.000 --> 00:07:15.000]  那些配角是最吸引我的
[00:07:15.000 --> 00:07:16.000]  那些配角是最吸引我的
[00:07:16.000 --> 00:07:17.000]  那些配角是最吸引我的
[00:07:17.000 --> 00:07:18.000]  那些配角是最吸引我的
[00:07:18.000 --> 00:07:19.000]  那些配角是最吸引我的
[00:07:19.000 --> 00:07:20.000]  那些配角是最吸引我的
[00:07:20.000 --> 00:07:21.000]  那些配角是最吸引我的
[00:07:31.000 --> 00:07:32.000]  那些配角是最吸引我的
[00:07:32.000 --> 00:07:33.000]  那些配角是最吸引我的
[00:07:33.000 --> 00:07:34.000]  那些配角是最吸引我的
[00:07:34.000 --> 00:07:35.000]  那些配角是最吸引我的
[00:07:35.000 --> 00:07:36.000]  那些配角是最吸引我的
[00:07:36.000 --> 00:07:37.000]  那些配角是最吸引我的
[00:07:37.000 --> 00:07:38.000]  那些配角是最吸引我的
[00:07:38.000 --> 00:07:39.000]  那些配角是最吸引我的
[00:07:39.000 --> 00:07:40.000]  那些配角是最吸引我的
[00:07:40.000 --> 00:07:41.000]  那些配角是最吸引我的
[00:07:41.000 --> 00:07:42.000]  那些配角是最吸引我的
[00:07:42.000 --> 00:07:43.000]  那些配角是最吸引我的
[00:07:43.000 --> 00:07:44.000]  那些配角是最吸引我的
[00:07:44.000 --> 00:07:45.000]  那些配角是最吸引我的
[00:07:45.000 --> 00:07:46.000]  那些配角是最吸引我的
[00:07:46.000 --> 00:07:47.000]  那些配角是最吸引我的
[00:07:47.000 --> 00:07:48.000]  那些配角是最吸引我的
[00:07:48.000 --> 00:07:49.000]  那些配角是最吸引我的
[00:07:49.000 --> 00:07:50.000]  那些配角是最吸引我的
[00:07:50.000 --> 00:07:51.000]  那些配角是最吸引我的
[00:08:01.000 --> 00:08:02.000]  那些配角是最吸引我的
[00:08:02.000 --> 00:08:03.000]  那些配角是最吸引我的
[00:08:03.000 --> 00:08:04.000]  那些配角是最吸引我的
[00:08:04.000 --> 00:08:05.000]  那些配角是最吸引我的
[00:08:05.000 --> 00:08:06.000]  那些配角是最吸引我的
[00:08:06.000 --> 00:08:07.000]  那些配角是最吸引我的
[00:08:07.000 --> 00:08:08.000]  那些配角是最吸引我的
[00:08:08.000 --> 00:08:09.000]  那些配角是最吸引我的
[00:08:09.000 --> 00:08:10.000]  那些配角是最吸引我的
[00:08:10.000 --> 00:08:11.000]  那些配角是最吸引我的
[00:08:11.000 --> 00:08:12.000]  那些配角是最吸引我的
[00:08:12.000 --> 00:08:13.000]  那些配角是最吸引我的
[00:08:13.000 --> 00:08:14.000]  那些配角是最吸引我的
[00:08:14.000 --> 00:08:15.000]  那些配角是最吸引我的
[00:08:15.000 --> 00:08:16.000]  那些配角是最吸引我的
[00:08:16.000 --> 00:08:17.000]  那些配角是最吸引我的
[00:08:17.000 --> 00:08:18.000]  那些配角是最吸引我的
[00:08:18.000 --> 00:08:19.000]  那些配角是最吸引我的
[00:08:19.000 --> 00:08:20.000]  那些配角是最吸引我的
[00:08:20.000 --> 00:08:21.000]  那些配角是最吸引我的
[00:08:31.000 --> 00:08:33.000]  今天在大衛的城裡
[00:08:33.000 --> 00:08:35.000]  為你們生了救主
[00:08:35.000 --> 00:08:36.000]  就是主基督
[00:08:36.000 --> 00:08:52.000]  透過天使向他們的
[00:08:52.000 --> 00:08:54.000]  顯然牧羊人忽然之間
[00:08:54.000 --> 00:08:57.000]  從社會裡面被邊緣的角色
[00:08:57.000 --> 00:08:59.000]  升格成為見證
[00:08:59.000 --> 00:09:02.000]  耶穌基督的一個見證者
[00:09:02.000 --> 00:09:15.000]  在當時來說
[00:09:15.000 --> 00:09:17.000]  他們一直等待
[00:09:17.000 --> 00:09:19.000]  期盼著救主的來臨
[00:09:26.000 --> 00:09:29.000]  其實我真的很喜歡阿根廷這個球隊
[00:09:29.000 --> 00:09:31.000]  其實我真的很喜歡阿根廷這個球隊
[00:09:31.000 --> 00:09:32.000]  我真的很喜歡阿根廷這個球隊
[00:09:32.000 --> 00:09:33.000]  我真的很喜歡阿根廷這個球隊
[00:09:33.000 --> 00:09:34.000]  我真的很喜歡阿根廷這個球隊
[00:09:34.000 --> 00:09:35.000]  我真的很喜歡阿根廷這個球隊
[00:09:35.000 --> 00:09:36.000]  我真的很喜歡阿根廷這個球隊
[00:09:36.000 --> 00:09:37.000]  我真的很喜歡阿根廷這個球隊
[00:09:37.000 --> 00:09:38.000]  我真的很喜歡阿根廷這個球隊
[00:09:38.000 --> 00:09:39.000]  我真的很喜歡阿根廷這個球隊
[00:09:39.000 --> 00:09:40.000]  我真的很喜歡阿根廷這個球隊
[00:09:40.000 --> 00:09:41.000]  我真的很喜歡阿根廷這個球隊
[00:09:41.000 --> 00:09:42.000]  我真的很喜歡阿根廷這個球隊
[00:09:42.000 --> 00:09:43.000]  我真的很喜歡阿根廷這個球隊
[00:09:43.000 --> 00:09:44.000]  我真的很喜歡阿根廷這個球隊
[00:09:44.000 --> 00:09:45.000]  我真的很喜歡阿根廷這個球隊
[00:09:45.000 --> 00:09:46.000]  我真的很喜歡阿根廷這個球隊
[00:09:46.000 --> 00:09:47.000]  我真的很喜歡阿根廷這個球隊
[00:09:47.000 --> 00:09:56.000]  我真的很喜歡阿根廷這個球隊
[00:09:56.000 --> 00:09:57.000]  我真的很喜歡阿根廷這個球隊
[00:09:57.000 --> 00:09:58.000]  我真的很喜歡阿根廷這個球隊
[00:09:58.000 --> 00:09:59.000]  我真的很喜歡阿根廷這個球隊
[00:09:59.000 --> 00:10:00.000]  我真的很喜歡阿根廷這個球隊
[00:10:00.000 --> 00:10:01.000]  我真的很喜歡阿根廷這個球隊
[00:10:01.000 --> 00:10:02.000]  我真的很喜歡阿根廷這個球隊
[00:10:02.000 --> 00:10:03.000]  我真的很喜歡阿根廷這個球隊
[00:10:03.000 --> 00:10:04.000]  我真的很喜歡阿根廷這個球隊
[00:10:04.000 --> 00:10:05.000]  我真的很喜歡阿根廷這個球隊
[00:10:05.000 --> 00:10:06.000]  我真的很喜歡阿根廷這個球隊
[00:10:06.000 --> 00:10:07.000]  我真的很喜歡阿根廷這個球隊
[00:10:07.000 --> 00:10:08.000]  我真的很喜歡阿根廷這個球隊
[00:10:08.000 --> 00:10:09.000]  我真的很喜歡阿根廷這個球隊
[00:10:09.000 --> 00:10:10.000]  我真的很喜歡阿根廷這個球隊
[00:10:10.000 --> 00:10:11.000]  我真的很喜歡阿根廷這個球隊
[00:10:11.000 --> 00:10:12.000]  我真的很喜歡阿根廷這個球隊
[00:10:12.000 --> 00:10:13.000]  我真的很喜歡阿根廷這個球隊
[00:10:13.000 --> 00:10:18.000]  我真的很喜歡阿根廷這個球隊
[00:10:18.000 --> 00:10:19.000]  我真的很喜歡阿根廷這個球隊
[00:10:19.000 --> 00:10:20.000]  我真的很喜歡阿根廷這個球隊
[00:10:20.000 --> 00:10:21.000]  我真的很喜歡阿根廷這個球隊
[00:10:21.000 --> 00:10:22.000]  我真的很喜歡阿根廷這個球隊
[00:10:22.000 --> 00:10:23.000]  我真的很喜歡阿根廷這個球隊
[00:10:23.000 --> 00:10:24.000]  我真的很喜歡阿根廷這個球隊
[00:10:24.000 --> 00:10:25.000]  我真的很喜歡阿根廷這個球隊
[00:10:25.000 --> 00:10:26.000]  我真的很喜歡阿根廷這個球隊
[00:10:26.000 --> 00:10:27.000]  我真的很喜歡阿根廷這個球隊
[00:10:27.000 --> 00:10:28.000]  我真的很喜歡阿根廷這個球隊
[00:10:28.000 --> 00:10:29.000]  我真的很喜歡阿根廷這個球隊
[00:10:29.000 --> 00:10:30.000]  我真的很喜歡阿根廷這個球隊
[00:10:30.000 --> 00:10:31.000]  我真的很喜歡阿根廷這個球隊
[00:10:31.000 --> 00:10:32.000]  我真的很喜歡阿根廷這個球隊
[00:10:32.000 --> 00:10:33.000]  我真的很喜歡阿根廷這個球隊
[00:10:33.000 --> 00:10:34.000]  我真的很喜歡阿根廷這個球隊
[00:10:34.000 --> 00:10:35.000]  我真的很喜歡阿根廷這個球隊
[00:10:35.000 --> 00:10:43.000]  我真的很喜歡阿根廷這個球隊
[00:10:43.000 --> 00:10:44.000]  我真的很喜歡阿根廷這個球隊
