
[00:00:00.000 --> 00:00:06.160]  我很感恩看到你們每一張的面孔
[00:04:48.080 --> 00:04:53.000]  在禱告中晝夜不停地思念提摩太
[00:04:53.000 --> 00:04:55.240]  而感謝上帝
[00:04:55.240 --> 00:04:58.160]  而且在第三和第四節
[00:04:58.160 --> 00:05:02.160]  我們看到保羅用了一些很強烈的形容詞
[00:05:02.160 --> 00:05:05.240]  將自己的情緒表達出來
[00:05:05.240 --> 00:05:07.160]  第三節尾段
[00:05:07.160 --> 00:05:11.640]  他說在禱告中晝夜不停地想念祢
[00:05:11.640 --> 00:05:12.440]  第四節
[00:05:12.440 --> 00:05:15.400]  我一想起祢的眼淚
[00:05:15.400 --> 00:05:19.400]  就急切想見祢
[00:05:19.400 --> 00:05:20.520]  俗語有云
[00:05:20.520 --> 00:05:23.080]  男人大丈夫流血不流淚
[00:05:23.080 --> 00:05:25.200]  中國人認為男人
[00:05:25.200 --> 00:05:29.480]  應該將自己的感受收藏起來
[00:05:29.480 --> 00:05:32.560]  即使灑血也不淌淚
[00:05:32.560 --> 00:05:34.240]  這些就是真男人
[00:05:34.240 --> 00:05:36.040]  這就是男人的天性
[00:05:36.040 --> 00:05:38.720]  無分年齡,無分國籍
[00:05:38.720 --> 00:05:42.760]  大家可能也看過電影《第一滴血》
[00:05:42.760 --> 00:05:45.040]  當中的主角史太龍
[00:05:45.040 --> 00:05:48.400]  用彈藥療傷那一幕
[00:05:48.400 --> 00:05:50.400]  相信大家都記憶猶新
[00:05:50.400 --> 00:05:53.000]  都是想表達男人
[00:05:53.000 --> 00:05:56.400]  就算多痛也不會流淚
[00:05:56.400 --> 00:05:58.480]  即使如此
[00:05:58.480 --> 00:06:01.520]  保羅和提莫泰這兩個大男人
[00:06:01.520 --> 00:06:04.440]  竟然能夠向對方毫無顧慮
[00:06:04.440 --> 00:06:07.920]  盡情抒發他們內心的情緒和感受
[00:06:07.920 --> 00:06:10.040]  實在難得
[00:06:10.040 --> 00:06:11.120]  保羅甚至說
[00:06:11.120 --> 00:06:14.760]  我一想起祢的眼淚就急切想見祢
[00:06:14.760 --> 00:06:18.000]  好讓我滿心快樂
[00:06:18.000 --> 00:06:19.560]  或者大家很難想像
[00:06:19.560 --> 00:06:22.640]  這句話是一個六十多歲的男人
[00:06:22.640 --> 00:06:27.160]  寫給一個三十多歲的男人
[00:06:27.160 --> 00:06:28.760]  不過
[00:06:28.760 --> 00:06:31.960]  當我代入了保羅的角色去想的時候
[00:06:31.960 --> 00:06:33.600]  我現在四十多歲了
[00:06:33.600 --> 00:06:38.560]  當我想起我現在四歲的兒子的時候
[00:06:38.560 --> 00:06:41.880]  當我想起他不捨得我上班
[00:06:41.880 --> 00:06:44.680]  而在哭泣的樣子
[00:06:44.680 --> 00:06:48.160]  我一想起就會很急切想去見他
[00:06:48.160 --> 00:06:51.240]  好讓我能夠滿心快樂
[00:06:51.240 --> 00:06:53.440]  而我亦肯定三十年之後
[00:06:53.440 --> 00:06:55.640]  如果我還在生的話
[00:06:55.640 --> 00:06:58.000]  三十年之後如果我想起我兒子
[00:06:58.000 --> 00:07:00.480]  當他三十多歲流眼淚
[00:07:00.480 --> 00:07:02.640]  我依然好像今天一樣
[00:07:02.640 --> 00:07:05.560]  很想馬上去見他
[00:07:05.560 --> 00:07:07.040]  如果我這樣想的時候
[00:07:07.040 --> 00:07:08.000]  我就明白
[00:07:08.000 --> 00:07:10.120]  原來年齡的大小
[00:07:10.120 --> 00:07:15.000]  絕對不能夠限制一段關係的親密度
[00:07:15.000 --> 00:07:18.240]  正正因為保羅是真心
[00:07:18.240 --> 00:07:20.080]  當提摩太太是他的兒子
[00:07:20.080 --> 00:07:26.080]  所以他才能夠說出如此一般的話來
[00:07:26.080 --> 00:07:28.520]  而更加值得我們注意的是
[00:07:28.520 --> 00:07:30.480]  這些真情流露
[00:07:30.480 --> 00:07:32.960]  都是在保羅為提摩太太
[00:07:32.960 --> 00:07:38.760]  或者為二夫所教會祈禱的時候所發生的
[00:07:38.760 --> 00:07:41.440]  雖然保羅身在監獄
[00:07:41.440 --> 00:07:44.800]  他處於一個很急難危險的當中
[00:07:44.800 --> 00:07:49.360]  但他依然不停地為其他人來代求
[00:07:49.360 --> 00:07:52.880]  為我們樹立了一個美好的榜樣
[00:07:52.880 --> 00:07:55.800]  所以保羅這位屬靈的長輩
[00:07:55.800 --> 00:07:58.720]  是很值得我們去敬重的
[00:07:58.720 --> 00:08:00.600]  親愛的弟兄姊妹
[00:08:00.600 --> 00:08:04.880]  我們的膝下功夫又如何呢?
[00:08:04.880 --> 00:08:07.640]  不要說在急難當中
[00:08:07.640 --> 00:08:10.200]  我們能不能夠在白忙當中
[00:08:10.200 --> 00:08:12.400]  甚至我們在休閒當中
[00:08:12.400 --> 00:08:15.720]  都不忘記為別人、為教會來祈禱
[00:08:15.720 --> 00:08:18.800]  我們行不行呢?
[00:08:18.800 --> 00:08:21.880]  說到這裏我想起潘淑英姐妹
[00:08:21.880 --> 00:08:24.000]  有些人可能會認識她
[00:08:24.000 --> 00:08:27.160]  經常坐在她後面
[00:08:27.160 --> 00:08:30.040]  我從小回教會的時候
[00:08:30.040 --> 00:08:32.560]  原來她已經為我祈禱
[00:08:32.560 --> 00:08:35.240]  有時候在主日崇拜之前
[00:08:35.240 --> 00:08:38.640]  在課室的上層碰到她
[00:08:38.640 --> 00:08:41.520]  她就會捉著我的手
[00:08:41.520 --> 00:08:43.040]  我只是想跟她握手
[00:08:43.040 --> 00:08:44.480]  「潘姐妹,你好」
[00:08:44.480 --> 00:08:47.720]  她一捉我的手,閉上眼就開始祈禱
[00:08:47.720 --> 00:08:49.960]  「天父上帝」
[00:08:49.960 --> 00:08:51.560]  不是一兩次
[00:08:51.560 --> 00:08:54.040]  每次我碰到她
[00:08:54.040 --> 00:08:58.480]  一捉著我的手,她就是這樣祈禱
[00:08:58.480 --> 00:09:03.320]  她很珍惜每一個能夠向別人代禱的機會
[00:09:03.320 --> 00:09:07.880]  我們能不能夠呢?
[00:09:07.880 --> 00:09:11.800]  第五節
[00:09:11.800 --> 00:09:14.600]  我記得你無偽的信心
[00:09:14.600 --> 00:09:17.960]  這信心先存在你愛祖母羅二
[00:09:17.960 --> 00:09:20.600]  和你母親有離基心裡
[00:09:20.600 --> 00:09:24.680]  我深信也存在你的心裡
[00:09:24.680 --> 00:09:27.080]  最令保羅印象深刻的
[00:09:27.080 --> 00:09:31.240]  就是提摩太有那顆無偽的信心
[00:09:31.240 --> 00:09:34.080]  這也是提摩太的強項
[00:09:34.080 --> 00:09:37.240]  保羅說「我記得你無偽的信心」
[00:09:37.240 --> 00:09:44.760]  這信心先存在你愛祖母羅二
[00:09:44.760 --> 00:09:48.200]  和你母親有離基心裡
[00:09:48.200 --> 00:09:54.600]  雖然提摩太希臘籍的父親早已離世
[00:09:54.600 --> 00:09:58.520]  但在單親家庭長大的提摩太
[00:09:58.520 --> 00:10:03.480]  似乎他的靈命沒有受到不好的影響
[00:10:03.480 --> 00:10:12.600]  反而因著他婆婆羅二和他母親有離基的敬虔
[00:10:12.600 --> 00:10:19.320]  使提摩太在一個充滿無偽信心的環境下成長
[00:10:19.320 --> 00:10:21.080]  保羅這個師父
[00:10:21.080 --> 00:10:25.080]  他清楚了解徒弟提摩太的強項
[00:10:25.080 --> 00:10:27.720]  也深深知道這個強項的出處
[00:10:27.720 --> 00:10:31.320]  就是來自家庭
[00:10:31.320 --> 00:10:33.000]  親愛的頂智妹
[00:10:33.000 --> 00:10:36.360]  相信我們每個人
[00:10:36.360 --> 00:10:38.040]  第一個的師父
[00:10:38.040 --> 00:10:42.760]  就是我們出世後的家庭或者家人
[00:10:42.760 --> 00:10:53.000]  無論你的家庭結構
[00:10:53.000 --> 00:10:56.040]  無論是多簡單多複雜也好
[00:10:56.040 --> 00:10:59.000]  家庭中的前輩或長輩
[00:10:59.000 --> 00:11:03.240]  總是不知不覺地成為我們的師父
[00:11:03.240 --> 00:11:05.080]  認識我的頂智妹都知道
[00:11:05.080 --> 00:11:08.680]  我很喜歡拌汁吃飯
[00:11:08.680 --> 00:11:11.400]  吃一頓吉野家的牛肉飯
[00:11:11.400 --> 00:11:13.640]  只要夠牛肉汁
[00:11:13.640 --> 00:11:17.000]  我可以一片牛肉都不吃
[00:11:17.000 --> 00:11:20.040]  以前我以為我拌汁吃飯這個習慣
[00:11:20.040 --> 00:11:23.640]  純粹是源於我中學時期
[00:11:23.640 --> 00:11:25.320]  想省錢或者想吃得快
[00:11:25.320 --> 00:11:28.040]  快點打球而培養出來的
[00:11:28.040 --> 00:11:30.280]  直到十年前
[00:11:30.280 --> 00:11:33.320]  我終於知道真正的原因是甚麼
[00:11:33.320 --> 00:11:36.600]  因為十年前我爸爸中風
[00:11:36.600 --> 00:11:39.000]  當我媽媽要照顧我爸爸的時候
[00:11:39.000 --> 00:11:40.040]  在吃飯的時候
[00:11:40.040 --> 00:11:41.400]  我就發覺我爸爸
[00:11:41.400 --> 00:11:44.920]  堅持我媽媽一定要加汁
[00:11:44.920 --> 00:11:46.680]  我才發覺
[00:11:46.680 --> 00:11:48.840]  原來我這個習慣
[00:11:48.840 --> 00:11:51.160]  原來是來自我家庭的師父
[00:11:51.160 --> 00:11:52.360]  就是我爸爸
[00:11:52.360 --> 00:11:54.040]  原來他是拌汁吃飯的
[00:11:54.040 --> 00:11:55.800]  於是我小時候
[00:11:55.800 --> 00:11:58.680]  應該學他做拌汁
[00:11:58.680 --> 00:12:00.200]  會不會延續下去
[00:12:00.200 --> 00:12:02.280]  代代相傳我兒子也會做拌汁呢
[00:12:02.280 --> 00:12:05.880]  我就不知道了
[00:12:05.880 --> 00:12:07.240]  這就是我爸爸
[00:12:07.240 --> 00:12:10.520]  也是我家庭裡的長輩
[00:12:10.520 --> 00:12:12.680]  各位在座當中的公公婆婆
[00:12:12.680 --> 00:12:16.440]  爺爺媽媽 爸爸媽媽 哥哥姐姐
[00:12:16.440 --> 00:12:19.400]  在你們家裡都有一個徒弟
[00:12:19.400 --> 00:12:21.160]  無論他有多大
[00:12:21.160 --> 00:12:23.160]  當他日漸成長的時候
[00:12:23.160 --> 00:12:25.160]  在生活裡所經歷的一切
[00:12:25.160 --> 00:12:26.120]  所學到的東西
[00:12:26.120 --> 00:12:30.040]  其實很大部分都是來自你們的
[00:12:30.040 --> 00:12:33.640]  這就是所謂原生家庭的力量
[00:12:33.640 --> 00:12:37.640]  如果你們所教授的是壞的果子
[00:12:37.640 --> 00:12:39.320]  那麼他們傳授到的
[00:12:39.320 --> 00:12:41.560]  學到的就是壞果子
[00:12:41.560 --> 00:12:44.200]  如果我們傳授的是好果子的話
[00:12:44.200 --> 00:12:46.200]  那麼他們學到的
[00:12:46.200 --> 00:12:48.680]  領受到的就是好果子
[00:12:48.680 --> 00:12:51.800]  這正正就是耶穌在福音書裡面講到
[00:12:51.800 --> 00:12:53.960]  兩種果樹的比喻
[00:12:53.960 --> 00:12:57.160]  凡好樹都結好果子
[00:12:57.160 --> 00:12:59.720]  而壞樹結壞果子
[00:12:59.720 --> 00:13:02.440]  好樹不能結壞果子
[00:13:02.440 --> 00:13:06.120]  壞樹也不能結好果子
[00:13:06.120 --> 00:13:08.120]  當然很多東西不能夠
[00:13:08.120 --> 00:13:09.880]  說不是好就是壞的了
[00:13:09.880 --> 00:13:11.320]  不可以用二分法
[00:13:11.320 --> 00:13:13.320]  但很多時候
[00:13:13.320 --> 00:13:15.400]  有那個叫做中間位
[00:13:15.400 --> 00:13:19.000]  就是那個灰色地帶
[00:13:19.000 --> 00:13:21.400]  但是我要提醒各位弟兄姊妹
[00:13:21.400 --> 00:13:23.640]  我們不能夠因為這樣
[00:13:23.640 --> 00:13:28.040]  而跌進去自欺欺人的陷阱
[00:13:28.040 --> 00:13:29.000]  我再說一次
[00:13:29.000 --> 00:13:31.480]  我們不能夠因為有灰色地帶
[00:13:31.480 --> 00:13:34.440]  而不知不覺地跌進這個陷阱
[00:13:34.440 --> 00:13:38.040]  自欺欺人的陷阱
[00:13:38.040 --> 00:13:39.720]  我們騙到別人
[00:13:39.720 --> 00:13:41.160]  騙到自己
[00:13:41.160 --> 00:13:45.080]  都不能夠騙到上帝
[00:13:45.080 --> 00:13:48.360]  聖經給了很多提醒和生活原則給我們
[00:13:48.360 --> 00:13:51.480]  譬如哥林多前書十三章外篇
[00:13:51.480 --> 00:13:54.040]  誰不懂唱誰不懂背
[00:13:54.040 --> 00:14:00.200]  但又有誰能夠貫徹地做到呢
[00:14:00.200 --> 00:14:02.600]  如果我們自己欺控自己
[00:14:02.600 --> 00:14:05.080]  自己製造那些灰色地帶出來
[00:14:05.080 --> 00:14:06.360]  作為藉口的話
[00:14:06.360 --> 00:14:08.920]  我們家裏的徒弟
[00:14:08.920 --> 00:14:10.680]  或者那些徒弟
[00:14:10.680 --> 00:14:13.960]  將來也會使出這個絕招
[00:14:13.960 --> 00:14:15.800]  自己製造藉口
[00:14:15.800 --> 00:14:18.120]  甚至清出於藍
[00:14:18.120 --> 00:14:20.440]  勁過我們
[00:14:20.440 --> 00:14:24.040]  你想不想做這樣的師父呢
[00:14:24.040 --> 00:14:26.040]  我們再宏觀地提一提
[00:14:26.040 --> 00:14:27.640]  在現今的教會
[00:14:27.640 --> 00:14:35.640]  似乎很多在非基督教的家庭成長的年輕人
[00:14:35.640 --> 00:14:38.360]  他們都會信耶穌
[00:14:38.360 --> 00:14:42.760]  但反而在基督教家庭長大的孩子
[00:14:42.760 --> 00:14:46.520]  卻是離開了基督教
[00:14:46.520 --> 00:14:49.480]  雖然坊間有很多人教我們
[00:14:49.480 --> 00:14:57.160]  如何為人父母的書籍和講座
[00:14:57.160 --> 00:14:59.480]  但我們似乎都很難
[00:14:59.480 --> 00:15:02.040]  將基督徒的價值觀或者信仰
[00:15:02.040 --> 00:15:07.480]  傳遞給我們家裏的徒弟
[00:15:07.480 --> 00:15:09.240]  當然有很多原因
[00:15:09.240 --> 00:15:12.440]  而其中一個我覺得比較關鍵的原因
[00:15:12.440 --> 00:15:14.840]  你知我知大家知
[00:15:14.840 --> 00:15:18.040]  就是我們這些所謂的師父
[00:15:18.040 --> 00:15:22.120]  在家裏失見靜
[00:15:22.120 --> 00:15:25.800]  不少所謂信二代的人
[00:15:25.800 --> 00:15:27.320]  因為家裏人
[00:15:27.320 --> 00:15:30.520]  即他們的父母或者公公爺爺奶奶
[00:15:30.520 --> 00:15:34.360]  在教會和家裏的表現言行不一
[00:15:34.360 --> 00:15:39.080]  他們感到疑惑、混亂、失望
[00:15:39.080 --> 00:15:43.000]  當他們成長能夠自主之後
[00:15:43.000 --> 00:15:45.320]  他們便選擇離開教會
[00:15:45.320 --> 00:15:47.640]  甚至離開信仰
[00:15:47.640 --> 00:15:50.520]  這些都不是我們想見到的
[00:15:50.520 --> 00:15:54.440]  基督徒的價值觀、品格、教導
[00:15:54.440 --> 00:15:59.800]  真的要在家裏默默地鋪設出來
[00:15:59.800 --> 00:16:03.400]  當我們身為家裏的長輩的話
[00:16:03.400 --> 00:16:05.640]  我們便不能將這個問題
[00:16:05.640 --> 00:16:08.920]  只歸咎於我們工作很忙
[00:16:08.920 --> 00:16:13.000]  我們家庭背景很複雜等等的藉口
[00:16:13.000 --> 00:16:16.200]  不可以
[00:16:16.200 --> 00:16:20.920]  還記得剛才我說過提摩泰的家庭背景嗎?
[00:16:20.920 --> 00:16:23.640]  雖然提摩泰是在單親家庭長大
[00:16:23.640 --> 00:16:29.480]  但他的靈命成長沒有因為這樣受到不好的影響
[00:16:29.480 --> 00:16:33.800]  反而因著他的婆婆、媽媽的敬虔
[00:16:33.800 --> 00:16:39.000]  培養出他的無偽的信心
[00:16:39.000 --> 00:16:41.400]  所以親愛的弟兄姊妹
[00:16:41.400 --> 00:16:46.760]  你們家裏有沒有羅耳和有利基呢?
[00:16:46.760 --> 00:16:49.880]  你屬靈的家裏量發紀念禮拜堂
[00:16:49.880 --> 00:16:52.760]  或者你經常參加的團契小組裏
[00:16:52.760 --> 00:16:57.800]  有沒有你的羅耳和有利基呢?
[00:16:57.800 --> 00:17:00.600]  如果你已經有你屬靈的長輩
[00:17:00.600 --> 00:17:03.400]  我為你感恩
[00:17:03.400 --> 00:17:06.360]  有自己的屬靈長輩很重要的
[00:17:06.360 --> 00:17:09.880]  他一定不會是一個完美的基督徒
[00:17:09.880 --> 00:17:11.880]  因為根本不可能
[00:17:11.880 --> 00:17:15.000]  但有一位是你能夠相信
[00:17:15.000 --> 00:17:21.320]  而且他願意行切地在禱告裏紀念你的屬靈長輩的話
[00:17:21.320 --> 00:17:23.320]  這就很難得
[00:17:23.320 --> 00:17:28.600]  所以我們也要持續地敬愛他們
[00:17:28.600 --> 00:17:31.960]  如果你是未有屬靈的長輩的話
[00:17:31.960 --> 00:17:33.640]  我當然鼓勵你
[00:17:33.640 --> 00:17:37.000]  今天開始在禱告裏紀念這件事
[00:17:37.000 --> 00:17:41.800]  並且嘗試去物色和邀請
[00:17:41.800 --> 00:17:50.280]  在這裏我想起量發之寶,國明執事
[00:17:50.280 --> 00:17:55.480]  我深信能夠做別人的屬靈長輩是有福的
[00:17:55.480 --> 00:18:01.400]  正如柏芝孫教師在國明執事的追思會裏面的討論
[00:18:01.400 --> 00:18:10.680]  他說:從國執事的一生,我們看到真理是如何使人得著自由
[00:18:10.680 --> 00:18:13.320]  叫人得著豐盛的主
[00:18:13.320 --> 00:18:18.520]  求你加添國明執事的壽數
[00:18:18.520 --> 00:18:22.200]  使他一生結了很多很多的果子
[00:18:22.200 --> 00:18:28.120]  國執事銀白的頭髮成為他年歲的冠冕
[00:18:28.120 --> 00:18:33.640]  他面上的風箱掛滿了恩典的記號
[00:18:33.640 --> 00:18:39.960]  他謙遜的生命使我們曉得簡樸是可以充實
[00:18:39.960 --> 00:18:45.960]  卑微亦顯得尊貴
[00:18:45.960 --> 00:18:50.200]  當柏芝孫教師讀出這段土文的時候
[00:18:50.200 --> 00:18:51.880]  我很感動
[00:18:51.880 --> 00:18:56.440]  所以之後特意問他拿回來
[00:18:56.440 --> 00:18:59.000]  不知道這段土文能否感動到你
[00:18:59.000 --> 00:19:05.720]  尤其是認識國明執事的你
[00:19:05.720 --> 00:19:07.640]  我在這裏也要挑戰大家
[00:19:07.640 --> 00:19:14.600]  尤其是返教會或洗禮超過十年的信徒
[00:19:14.600 --> 00:19:18.280]  其實我們應該更加努力地裝備自己
[00:19:18.280 --> 00:19:25.080]  以致我們準備自己能夠成為別人的屬靈長輩為目標
[00:19:25.080 --> 00:19:29.080]  這除了確保我們的靈命能夠持續成長之外
[00:19:29.080 --> 00:19:34.520]  亦都讓良法紀念禮拜堂的提摩台有更多的保羅
[00:19:34.520 --> 00:19:35.880]  有更多的羅二
[00:19:35.880 --> 00:19:39.560]  有更多的有利基可以跟從
[00:19:39.560 --> 00:19:44.600]  以致我們能夠代代相傳下去
[00:19:44.600 --> 00:19:52.600]  你能不能夠以成為別人的屬靈長輩為目標呢?
[00:19:52.600 --> 00:19:56.200]  最後請大家讀第六和第七節
[00:19:56.200 --> 00:19:57.880]  預備起
[00:19:57.880 --> 00:20:05.000]  「為這緣故,我提醒你,要把上帝席著我按手所給你的恩賜
[00:20:05.000 --> 00:20:07.560]  再如火挑旺起來
[00:20:07.560 --> 00:20:11.960]  因為上帝賜給我們的不是膽怯的心
[00:20:11.960 --> 00:20:15.880]  而是剛強、仁愛、自制的心」
[00:20:15.880 --> 00:20:20.120]  最令我感動的就是最後這兩節經文
[00:20:20.120 --> 00:20:23.880]  保羅他很明白,木會初歌的提摩台
[00:20:23.880 --> 00:20:31.000]  要在以弗所這個商業和行政都非常發達的異教大城市裡面
[00:20:31.000 --> 00:20:33.800]  他要處理的事情很多很多很多
[00:20:33.800 --> 00:20:40.840]  只是說教會裡面的棘手的奇風異俗、假教師等等問題
[00:20:40.840 --> 00:20:45.320]  其實肯定會令到他很困惑
[00:20:45.320 --> 00:20:47.720]  肯定會令到他膽怯
[00:20:47.720 --> 00:20:53.080]  所以提摩台有一個膽怯的心一點都不奇怪
[00:20:53.080 --> 00:20:55.560]  除了在提摩台前書
[00:20:55.560 --> 00:21:00.360]  保羅去鼓勵提摩台不要叫人小看你年輕等等等等之外
[00:21:00.360 --> 00:21:04.120]  在這裡保羅也很肯定地說出
[00:21:04.120 --> 00:21:09.240]  提摩台是有源自家庭裡面的無偽的信心
[00:21:09.240 --> 00:21:11.640]  而他更加要提醒提摩台
[00:21:11.640 --> 00:21:17.000]  你要將上帝給你的恩賜再如火挑旺起來
[00:21:17.000 --> 00:21:19.960]  是再如火挑旺起來
[00:21:19.960 --> 00:21:27.000]  因為上帝所賜的絕對不包括膽怯的心
[00:21:27.000 --> 00:21:31.560]  而上帝所賜給他的是剛強仁愛自制的心
[00:21:31.560 --> 00:21:35.160]  自制的心即是自律的意思
[00:21:35.160 --> 00:21:37.320]  保羅很了解提摩台的需要
[00:21:37.320 --> 00:21:42.440]  所以他給了提摩台這麼有力的肯定和提醒給他
[00:21:42.440 --> 00:21:46.040]  來喚醒他侍奉主的火
[00:21:46.040 --> 00:21:48.120]  保羅這位屬靈的長輩
[00:21:48.120 --> 00:21:51.480]  真是值得我們敬重
[00:21:51.480 --> 00:21:53.640]  在座當中
[00:21:53.640 --> 00:21:58.200]  無論在家裡或者教會裡身為後輩的
[00:21:58.200 --> 00:22:01.080]  或者孩子的你
[00:22:01.080 --> 00:22:03.640]  你有沒有曾經覺得自己
[00:22:03.640 --> 00:22:05.720]  我沒有什麼恩賜
[00:22:05.720 --> 00:22:08.520]  覺得自己一文不值
[00:22:08.520 --> 00:22:12.440]  甚至乎什麼都做得不好
[00:22:12.440 --> 00:22:15.160]  究竟為什麼會這樣呢
[00:22:15.160 --> 00:22:16.520]  第一
[00:22:16.520 --> 00:22:17.960]  這群人
[00:22:17.960 --> 00:22:20.600]  這群徒弟
[00:22:20.600 --> 00:22:22.120]  或者初哥
[00:22:22.120 --> 00:22:24.520]  可能你們有這樣的想法
[00:22:24.520 --> 00:22:28.280]  可能是你們自己妄自菲薄
[00:22:28.280 --> 00:22:31.080]  覺得自己什麼都不行,什麼都不懂
