
[00:00:00.000 --> 00:00:02.840]  但今日我們會有個品格的主日
[00:05:27.880 --> 00:05:29.600]  我知道現在這個世代很得意的
[00:05:29.600 --> 00:05:32.960]  很多人說我會孝敬父母
[00:05:32.960 --> 00:05:35.280]  但他們不會拿錢回家
[00:05:35.280 --> 00:05:37.240]  這個會不會有問題呢
[00:05:37.240 --> 00:05:40.200]  究竟我們的品格
[00:05:40.200 --> 00:05:43.200]  我們的誡命是背誦的
[00:05:43.200 --> 00:05:46.000]  還是真的可以實踐出來呢
[00:05:46.000 --> 00:05:48.320]  我們說我們要守安息日
[00:05:48.320 --> 00:05:50.280]  要我們去分辨為聖
[00:05:50.280 --> 00:05:51.800]  去敬拜主
[00:05:51.800 --> 00:05:53.120]  但反過來
[00:05:53.120 --> 00:05:55.000]  會不會在這個小朋友
[00:05:55.000 --> 00:05:58.080]  明明道師叫他每天都應該準時回教會
[00:05:58.080 --> 00:06:00.920]  但往往遲到的是因為我們的家長呢
[00:06:00.920 --> 00:06:02.920]  又或者因為我們約了外婆去飲茶
[00:06:02.920 --> 00:06:05.520]  我們報了團要去一天遊
[00:06:05.520 --> 00:06:07.280]  於是我們就跟小朋友說
[00:06:07.280 --> 00:06:08.920]  我們今天都不要回家了
[00:06:08.920 --> 00:06:11.880]  究竟哪一個說的話才是對的呢
[00:06:11.880 --> 00:06:15.520]  小朋友如果在一個標準不一致的環境裏面
[00:06:15.520 --> 00:06:17.360]  來到出世或者生活
[00:06:17.360 --> 00:06:20.720]  其實他們都會是一個很混亂的狀況
[00:06:20.720 --> 00:06:22.640]  弟兄姊妹有些人會挑戰的
[00:06:22.640 --> 00:06:26.120]  就是說十誡是舊約的
[00:06:26.120 --> 00:06:27.760]  我們現在是新約
[00:06:27.760 --> 00:06:29.080]  我們是因典時代
[00:06:29.080 --> 00:06:30.600]  我們不用理的
[00:06:30.600 --> 00:06:31.400]  I am sorry
[00:06:31.400 --> 00:06:34.440]  弟兄姊妹可能你看聖經不看得清楚
[00:06:34.440 --> 00:06:37.680]  耶穌說他來到不是要廢掉律法的
[00:06:37.680 --> 00:06:40.040]  他來到是要承傳律法
[00:06:40.040 --> 00:06:41.240]  什麼意思呀
[00:06:41.240 --> 00:06:42.800]  如果我們靠我們的能力
[00:06:42.800 --> 00:06:45.040]  單單是為了去遵守規條
[00:06:45.040 --> 00:06:46.520]  事實上真是有困難
[00:06:46.520 --> 00:06:47.400]  有難度
[00:06:47.400 --> 00:06:49.120]  還有怒氣的
[00:06:49.120 --> 00:06:51.520]  但是耶穌基督來到這個世界上
[00:06:51.520 --> 00:06:53.560]  他成就了我們
[00:06:53.560 --> 00:06:56.280]  他讓我們知道我們是被愛的
[00:06:56.280 --> 00:06:57.720]  當在愛裏面
[00:06:57.720 --> 00:07:01.120]  我們就會樂於去遵守規則
[00:07:01.120 --> 00:07:06.040]  原因不是因為那個規則很有理由
[00:07:06.040 --> 00:07:08.960]  可能是因為我們愛我們的爹地媽咪
[00:07:08.960 --> 00:07:10.960]  所以我們就聽話
[00:07:10.960 --> 00:07:14.000]  同樣在教會這個新的家庭裏面
[00:07:14.000 --> 00:07:16.720]  我們知道剛回教會的新朋友
[00:07:16.720 --> 00:07:19.160]  他們覺得教會很多規矩
[00:07:19.160 --> 00:07:20.840]  但反而他們心裏面會說
[00:07:20.840 --> 00:07:21.920]  都好
[00:07:21.920 --> 00:07:22.840]  這些人
[00:07:22.840 --> 00:07:23.960]  這些小朋友回來這裏
[00:07:23.960 --> 00:07:25.720]  他們就有規有矩了
[00:07:25.720 --> 00:07:27.480]  他們對於所謂規矩
[00:07:27.480 --> 00:07:29.640]  抗拒不是那麼大
[00:07:29.640 --> 00:07:31.240]  但不知為何
[00:07:31.240 --> 00:07:33.480]  到我們成為基督徒一段時間之後
[00:07:33.480 --> 00:07:36.000]  我們開始反叛了可能
[00:07:36.000 --> 00:07:39.280]  就是忘記了我們是為了什麼事情
[00:07:39.280 --> 00:07:41.240]  進入一個新的群體裏面
[00:07:41.240 --> 00:07:42.880]  我們開始就會覺得
[00:07:42.880 --> 00:07:45.160]  為何會有那麼多規矩
[00:07:45.160 --> 00:07:45.840]  很坦白
[00:07:45.840 --> 00:07:48.680]  我在這間教會由創始到現在都在這裏
[00:07:48.680 --> 00:07:50.280]  你問我籤墨是否有很多規矩
[00:07:50.280 --> 00:07:50.960]  我想告訴你
[00:07:50.960 --> 00:07:53.200]  籤墨從來沒有那麼多規矩
[00:07:53.200 --> 00:07:56.000]  但問題是為何現在會有那麼多規矩
[00:07:56.000 --> 00:07:57.080]  所以很多人問我的事情
[00:07:57.080 --> 00:07:58.480]  我說我都回答不了你
[00:07:58.480 --> 00:07:59.640]  不如你問一下行政同工
[00:07:59.640 --> 00:08:01.280]  先查一本書
[00:08:01.280 --> 00:08:02.920]  為何越整越多呢
[00:08:02.920 --> 00:08:06.120]  規矩其實是因為人的需要而設立的
[00:08:06.120 --> 00:08:08.880]  可能就代表了我們現在的弟兄姊妹
[00:08:08.880 --> 00:08:10.840]  其實是需要多些規矩
[00:08:10.840 --> 00:08:12.840]  當我們有一個規矩出現的時候
[00:08:12.840 --> 00:08:15.600]  弟兄姊妹又用不同的方式去衝擊
[00:08:15.600 --> 00:08:16.640]  走法律
[00:08:16.640 --> 00:08:19.240]  於是就有更多的規矩出現
[00:08:19.240 --> 00:08:21.520]  以前我們專做青少年士工
[00:08:21.520 --> 00:08:24.080]  其實我們寫我們的衣著
[00:08:24.080 --> 00:08:26.800]  都不會寫得像現在那麼詳細
[00:08:26.800 --> 00:08:27.920]  你明白我的意思嗎
[00:08:27.920 --> 00:08:30.240]  小朋友反而可能更加容易教
[00:08:30.240 --> 00:08:32.240]  他說了一可以穿什麼不可以穿
[00:08:32.240 --> 00:08:33.920]  其實他們就很容易遵守
[00:08:33.920 --> 00:08:35.760]  有些家長都很奇怪
[00:08:35.760 --> 00:08:38.560]  他們上學都會穿錯衣服
[00:08:38.560 --> 00:08:41.560]  運動堂他又沒有穿運動裝了一條裙回去
[00:08:41.560 --> 00:08:44.080]  但為何他會那麼緊張
[00:08:44.080 --> 00:08:46.960]  在你們的表演裏面他們穿什麼衣服呢
[00:08:46.960 --> 00:08:48.400]  其實很簡單
[00:08:48.400 --> 00:08:50.400]  因為我們的界線很清晰
[00:08:50.400 --> 00:08:53.200]  你的服裝不正確的沒問題的
[00:08:53.200 --> 00:08:55.120]  你不可以上台
[00:08:55.120 --> 00:08:57.120]  只要我們講的東西很清晰
[00:08:57.120 --> 00:08:59.640]  他們就知道怎樣去遵守
[00:08:59.640 --> 00:09:01.640]  所以有時候規矩的出現
[00:09:01.640 --> 00:09:03.880]  是幫助了我們真的有一個
[00:09:03.880 --> 00:09:07.280]  愉快一點的情況下去運作的
[00:09:07.280 --> 00:09:08.360]  所以弟兄姊妹
[00:09:08.360 --> 00:09:12.120]  事實上有些規矩我們都是不想寫出來的
[00:09:12.120 --> 00:09:14.600]  寫出來其實都頗噁心的
[00:09:14.600 --> 00:09:18.200]  證明我們要遵守規矩的人才需要有規則
[00:09:18.200 --> 00:09:20.200]  譬如我們會排隊進來
[00:09:20.200 --> 00:09:22.200]  一開閘的時候弟兄姊妹
[00:09:22.200 --> 00:09:23.880]  你知不知道招待很擔心的
[00:09:23.880 --> 00:09:25.760]  就請你們慢慢走
[00:09:25.760 --> 00:09:27.360]  你們不要衝
[00:09:27.360 --> 00:09:28.880]  會踩死人的
[00:09:28.880 --> 00:09:30.040]  如果報紙出現
[00:09:30.040 --> 00:09:31.440]  回教會會踩死人
[00:09:31.440 --> 00:09:33.440]  這是什麼新聞來的
[00:09:33.440 --> 00:09:35.880]  但見到弟兄姊妹很恐怖
[00:09:35.880 --> 00:09:38.600]  其實是不是有獎品的呢
[00:09:38.600 --> 00:09:40.960]  為什麼大家會不顧死活衝進來
[00:09:40.960 --> 00:09:42.600]  其實很危險的
[00:09:42.600 --> 00:09:44.600]  我們教會都感恩的
[00:09:44.600 --> 00:09:45.880]  因為我們人是多了
[00:09:45.880 --> 00:09:48.920]  變成我們坐的位置也不是很足夠
[00:09:48.920 --> 00:09:50.360]  所以很多時候都會說
[00:09:50.360 --> 00:09:51.840]  你不要霸位
[00:09:51.840 --> 00:09:53.440]  但是很恐怖的
[00:09:53.440 --> 00:09:55.080]  發生霸位的事件
[00:09:55.080 --> 00:09:56.960]  絕對不是新朋友來的
[00:09:56.960 --> 00:09:59.520]  是我們很核心的弟兄姊妹來的
[00:09:59.520 --> 00:10:00.960]  他們有很偉大的理由
[00:10:00.960 --> 00:10:03.440]  就是要霸位給新朋友
[00:10:03.440 --> 00:10:07.360]  過往的三晚報道會更加出現了很恐怖的事件
[00:10:07.360 --> 00:10:08.640]  除了我們真的沒有試過
[00:10:08.640 --> 00:10:10.360]  是真的踩爛了整個美景的牆
[00:10:10.360 --> 00:10:11.760]  打了蛇名之外
[00:10:11.760 --> 00:10:14.520]  你知不知道我們當中有偷拍
[00:10:14.520 --> 00:10:15.680]  你有沒有想過
[00:10:15.680 --> 00:10:17.800]  去電影院看電影
[00:10:17.800 --> 00:10:19.280]  你整天見到那些分鏡鐘
[00:10:19.280 --> 00:10:20.400]  就叫你們不要偷拍
[00:10:20.400 --> 00:10:21.560]  你們違法的
[00:10:21.560 --> 00:10:24.080]  你們這樣是會被抓的
[00:10:24.080 --> 00:10:27.880]  沒理由教會都要播這段片才開始聚會的
[00:10:27.880 --> 00:10:29.960]  但是你會發覺晚上回去
[00:10:29.960 --> 00:10:33.640]  我們自己的同工都沒空去撿那些片
[00:10:33.640 --> 00:10:36.200]  已經在Facebook上了那些片了
[00:10:36.200 --> 00:10:37.640]  Come on 弟兄姊妹
[00:10:37.640 --> 00:10:39.960]  你的子女要被人家扔上去
[00:10:39.960 --> 00:10:41.520]  你的心會不會舒服的
[00:10:41.520 --> 00:10:42.080]  可能說不是的
[00:10:42.080 --> 00:10:42.760]  我很喜歡的
[00:10:42.760 --> 00:10:44.720]  我真的想我女兒威風這樣
[00:10:44.720 --> 00:10:47.640]  但是你有沒有想過小朋友舒不舒服的
[00:10:47.640 --> 00:10:49.000]  他是不是有想過
[00:10:49.000 --> 00:10:50.080]  就是他跳舞的樣子
[00:10:50.080 --> 00:10:51.680]  他的樣子是要擺上台
[00:10:51.680 --> 00:10:52.200]  是給你們
[00:10:52.200 --> 00:10:54.320]  給全世界的人都看到的呢
[00:10:54.320 --> 00:10:55.360]  很多時候很有趣的
[00:10:55.360 --> 00:10:56.360]  弟兄姊妹
[00:10:56.360 --> 00:10:58.400]  我們大人世界不斷在說
[00:10:58.400 --> 00:11:01.160]  要什麼尊重版權
[00:11:01.160 --> 00:11:02.200]  諸如此類
[00:11:02.200 --> 00:11:04.800]  我們有沒有問過我們當中分享的嘉賓
[00:11:04.800 --> 00:11:07.520]  他是不是樂於給你在這個狀況之下
[00:11:07.520 --> 00:11:09.640]  錄影了他的東西呢
[00:11:09.640 --> 00:11:14.320]  事實上品格真的不只是說和背誦的
[00:11:14.320 --> 00:11:19.080]  品格是需要我們真的用心去明白
[00:11:19.080 --> 00:11:22.880]  以致我們容易去遵守
[00:11:22.880 --> 00:11:27.240]  事實上我們的上帝對於我們的要求
[00:11:27.240 --> 00:11:29.840]  在聖經裡面其實說得很清楚
[00:11:29.840 --> 00:11:31.560]  只要你細心去研讀
[00:11:31.560 --> 00:11:36.160]  你就會知道應該怎樣做一個討上帝喜悅的人
[00:11:36.160 --> 00:11:40.080]  問題是我們究竟有留心去看
[00:11:40.080 --> 00:11:41.640]  還是沒有留心去看
[00:11:41.640 --> 00:11:44.560]  又或者我再進一步去挑戰就是說
[00:11:44.560 --> 00:11:46.240]  我們成為基督徒的人
[00:11:46.240 --> 00:11:48.320]  究竟我們背後有沒有想過
[00:11:48.320 --> 00:11:51.440]  我們是不是真的想討上帝的喜悅呢
[00:11:51.440 --> 00:11:54.200]  如果你真的想爸爸媽媽開心的小朋友
[00:11:54.200 --> 00:11:57.280]  他們一定會努力做乖的
[00:11:57.280 --> 00:12:00.600]  因為他想爸爸媽媽開心
[00:12:00.600 --> 00:12:03.880]  如果你很想你的上帝開心的時候
[00:12:03.880 --> 00:12:06.240]  我覺得我們去守戒命
[00:12:06.240 --> 00:12:08.600]  就不是一個苦處了
[00:12:08.600 --> 00:12:10.920]  因為我們這樣去做的時候
[00:12:10.920 --> 00:12:13.520]  我們知道上帝是會喜悅的
[00:12:13.520 --> 00:12:16.880]  但當然要堅持就真的有點難度
[00:12:16.880 --> 00:12:19.600]  我們經常都說三分鐘熱度
[00:12:19.600 --> 00:12:23.280]  很多基督徒都說靈修又說奉獻
[00:12:23.280 --> 00:12:24.240]  那是真的
[00:12:24.240 --> 00:12:27.120]  靈修和奉獻我常常都提及
[00:12:27.120 --> 00:12:29.320]  是你一生一世的掙扎
[00:12:29.320 --> 00:12:30.240]  跟隔壁那個說
[00:12:30.240 --> 00:12:32.640]  其實我們一世都掙扎的
[00:12:32.640 --> 00:12:34.280]  沒有人倖免的
[00:12:34.280 --> 00:12:35.640]  因為我們很多時候
[00:12:35.640 --> 00:12:37.800]  當我們要去操練自己的時候
[00:12:37.800 --> 00:12:40.240]  每次都有那個惰性
[00:12:40.240 --> 00:12:42.240]  個個都想跑步的
[00:12:42.240 --> 00:12:44.160]  個個玩了健身器都說要做的
[00:12:44.160 --> 00:12:46.040]  但玩了回去做了三天之後
[00:12:46.040 --> 00:12:47.480]  第四天就永遠放在這裡
[00:12:47.480 --> 00:12:49.920]  直到永永遠遠的
[00:12:49.920 --> 00:12:52.520]  堅持怎樣可以去堅持呢
[00:12:52.520 --> 00:12:55.400]  這個月裡我相信大家都看了這套戲
[00:12:55.400 --> 00:12:57.040]  叫做《Son of God》
[00:12:57.040 --> 00:12:58.280]  《上帝之子》
[00:12:58.280 --> 00:13:00.120]  除了這個是有史以來
[00:13:00.120 --> 00:13:02.640]  我覺得最帥的耶穌之外
[00:13:02.640 --> 00:13:04.320]  其實他都很吸引的
[00:13:04.320 --> 00:13:06.520]  因為他有一個很吸引的眼神
[00:13:06.520 --> 00:13:08.800]  過往每次看這些耶穌的戲
[00:13:08.800 --> 00:13:10.560]  我大部份都看不了多少
[00:13:10.560 --> 00:13:12.200]  小時候看耶穌傳就很害怕
[00:13:12.200 --> 00:13:14.040]  所以都是掩著眼睛多的
[00:13:14.040 --> 00:13:14.840]  前一陣子
[00:13:14.840 --> 00:13:17.320]  我幾年有一套很出名的受難曲
[00:13:17.320 --> 00:13:19.440]  但他彈得太爛了
[00:13:19.440 --> 00:13:21.160]  好像豆腐一樣
[00:13:21.160 --> 00:13:22.040]  當耶穌的背脊
[00:13:22.040 --> 00:13:23.520]  我完全都是蓋著
[00:13:23.520 --> 00:13:24.840]  也都是看不到的
[00:13:24.840 --> 00:13:26.760]  這套戲除了是耶穌帥哥之外
[00:13:26.760 --> 00:13:28.000]  很想看之外
[00:13:28.000 --> 00:13:28.880]  其實都跟自己說
[00:13:28.880 --> 00:13:30.800]  可不可以忍受得到
[00:13:30.800 --> 00:13:31.800]  重新看一看
[00:13:31.800 --> 00:13:33.280]  耶穌在十字架上面
[00:13:33.280 --> 00:13:35.880]  所經歷所感受過的一切
[00:13:35.880 --> 00:13:37.360]  但當睜開眼睛
[00:13:37.360 --> 00:13:39.360]  用內心去看的時候
[00:13:39.360 --> 00:13:41.320]  心裡面其實是很痛的
[00:13:41.320 --> 00:13:44.400]  那種很痛和很羞的感覺是覺得
[00:13:44.400 --> 00:13:45.840]  我們是什麼呢
[00:13:45.840 --> 00:13:48.800]  為什麼上帝愛我們愛到要這樣呢
[00:13:48.800 --> 00:13:50.320]  其實你可以不用這樣
[00:13:50.320 --> 00:13:52.880]  可以用一些輕鬆的方法
[00:13:52.880 --> 00:13:55.040]  去拯救世人就好了
[00:13:55.040 --> 00:13:58.160]  但當我看著畫面
[00:13:58.160 --> 00:14:00.240]  可能分離了兩分鐘的時候
[00:14:00.240 --> 00:14:03.040]  突然間有一種很奇怪的發現
[00:14:03.040 --> 00:14:04.720]  我不知道是演員做得好
[00:14:04.720 --> 00:14:06.440]  還是導演做得好
[00:14:06.440 --> 00:14:09.680]  我突然發現在耶穌的眼神裡面
[00:14:09.680 --> 00:14:11.840]  我看不到痛苦
[00:14:11.840 --> 00:14:13.640]  看不到埋怨
[00:14:13.640 --> 00:14:15.640]  看不到苦毒
[00:14:15.640 --> 00:14:17.280]  我反而看到祂的眼神
[00:14:17.280 --> 00:14:18.760]  是充滿著慈愛
[00:14:18.760 --> 00:14:21.560]  和一個很堅定的心
[00:14:21.560 --> 00:14:22.400]  在那一刻
[00:14:22.400 --> 00:14:25.040]  我突然間在心裡面聽到神跟我說
[00:14:25.040 --> 00:14:29.760]  耶穌從來不會為祂承受的苦楚
[00:14:29.760 --> 00:14:32.240]  而覺得慘的
[00:14:32.240 --> 00:14:35.880]  反而祂的心裡面是很開心
[00:14:35.880 --> 00:14:37.160]  很興奮
[00:14:37.160 --> 00:14:39.240]  因為祂的出世
[00:14:39.240 --> 00:14:40.600]  祂的傳道
[00:14:40.600 --> 00:14:42.760]  在地上走了這三十年
[00:14:42.760 --> 00:14:45.680]  豈不是就是為了這一刻嗎
