
[00:00:00.000 --> 00:00:04.320]  今天講題是「殺該,尋回真我」
[00:02:41.640 --> 00:02:44.240]  不知道有沒有醫生在這裡,我在想為什麼會這樣
[00:02:44.240 --> 00:02:46.040]  接著留下的我一定不會
[00:02:46.040 --> 00:02:49.080]  因為我沒有,就是一堆現金
[00:02:49.080 --> 00:02:51.720]  嘩,什麼事呢
[00:02:51.720 --> 00:02:54.360]  接著很慘,留下的東西
[00:02:54.360 --> 00:02:56.440]  就是寵物很慘
[00:02:56.440 --> 00:02:58.960]  就是留下了一個寵物蜥蜴
[00:02:58.960 --> 00:03:01.000]  有沒有人養在家裡
[00:03:01.000 --> 00:03:03.720]  最後一個,今天想說的是最慘的
[00:03:03.720 --> 00:03:06.160]  在這個破冰的時段
[00:03:06.160 --> 00:03:11.560]  很可憐,留下了一隻小雞
[00:03:11.560 --> 00:03:15.840]  我不知道你有沒有留下一些有趣的東西
[00:03:15.840 --> 00:03:17.160]  或者貴重的東西
[00:03:17.160 --> 00:03:20.000]  當我做這個PowerPoint的時候
[00:03:20.000 --> 00:03:21.800]  Melissa幫我做的時候
[00:03:21.800 --> 00:03:23.600]  她說我也有留下東西
[00:03:23.600 --> 00:03:25.280]  她說當她結完婚
[00:03:25.280 --> 00:03:27.680]  動物月的第一晚走了
[00:03:27.680 --> 00:03:29.600]  你猜她留下什麼呢
[00:03:29.600 --> 00:03:30.880]  結婚戒指
[00:03:30.880 --> 00:03:33.800]  嘩,真是大件事,這件事真是不行
[00:03:33.800 --> 00:03:35.800]  當然我們留下的東西也可以找到花
[00:03:35.800 --> 00:03:37.200]  我們可能也買得到
[00:03:37.200 --> 00:03:40.240]  不過,今天我想說的主角
[00:03:40.240 --> 00:03:43.440]  她不見了什麼,她留下了什麼呢
[00:03:43.440 --> 00:03:48.280]  她留下了整個人生
[00:03:48.280 --> 00:03:50.240]  她發現她找不到自己
[00:03:50.240 --> 00:03:54.120]  在經文裡面第十九章第十節描述
[00:03:54.120 --> 00:03:59.520]  她是一個迷失了失狀的人
[00:03:59.520 --> 00:04:01.600]  一個人為什麼會迷失呢
[00:04:01.600 --> 00:04:05.400]  大概可能有五種狀態
[00:04:05.400 --> 00:04:08.640]  第一種狀態是她方向上的迷失
[00:04:08.640 --> 00:04:10.800]  她可能有學歷的,有工作的
[00:04:10.800 --> 00:04:12.360]  也是在讀好的書
[00:04:12.360 --> 00:04:18.080]  但是她想說我這樣活下去為了什麼
[00:04:18.080 --> 00:04:21.280]  找不到人生的方向
[00:04:21.280 --> 00:04:23.320]  第二個可能是迷失
[00:04:23.320 --> 00:04:24.360]  我們今天也會的
[00:04:24.360 --> 00:04:27.480]  是情緒和內在迷失
[00:04:27.480 --> 00:04:28.520]  她不是失敗的
[00:04:28.520 --> 00:04:31.280]  不過她感到疲憊
[00:04:31.280 --> 00:04:33.240]  她外表很正常
[00:04:33.240 --> 00:04:34.520]  都會跟你笑
[00:04:34.520 --> 00:04:37.080]  會跟你吃飯
[00:04:37.080 --> 00:04:39.440]  但是她裡面是空蕩蕩的
[00:04:39.440 --> 00:04:41.240]  她一個人安靜的時候
[00:04:41.240 --> 00:04:42.800]  她沒有喜樂的
[00:04:42.800 --> 00:04:44.520]  她會麻木了
[00:04:44.520 --> 00:04:46.520]  第三個可能性的迷失
[00:04:46.520 --> 00:04:49.400]  她是靈性和價值的迷失
[00:04:49.400 --> 00:04:51.680]  她不是不知道對錯
[00:04:51.680 --> 00:04:53.840]  不過總是走不動
[00:04:53.840 --> 00:04:55.280]  她很努力想突破
[00:04:55.280 --> 00:04:57.320]  誰知道又回頭
[00:04:57.320 --> 00:05:00.240]  她慢慢就開始妥協了
[00:05:00.240 --> 00:05:01.680]  那種失敗
[00:05:01.680 --> 00:05:05.760]  妥協了我走不動的那種艱難
[00:05:05.760 --> 00:05:10.000]  第四種是關係群體中的迷失
[00:05:10.000 --> 00:05:11.480]  她不是沒有人坐在她旁邊
[00:05:11.480 --> 00:05:13.360]  你看看你旁邊有沒有人
[00:05:13.360 --> 00:05:14.360]  有的
[00:05:14.360 --> 00:05:18.040]  不過她可能覺得很孤單
[00:05:18.040 --> 00:05:19.200]  很孤立
[00:05:19.200 --> 00:05:21.120]  不被理解
[00:05:21.120 --> 00:05:22.040]  家裏裏面
[00:05:22.040 --> 00:05:23.040]  群體裏面
[00:05:23.040 --> 00:05:25.920]  她不是沒有位置
[00:05:25.920 --> 00:05:29.400]  不過好像突然間沒有了身份
[00:05:29.400 --> 00:05:30.560]  第五種
[00:05:30.560 --> 00:05:31.320]  不是自己
[00:05:31.320 --> 00:05:33.200]  是被人
[00:05:33.200 --> 00:05:34.760]  被人見到
[00:05:34.760 --> 00:05:35.880]  被裁定
[00:05:35.880 --> 00:05:36.680]  沒得救
[00:05:36.680 --> 00:05:37.480]  有沒有聽過人說
[00:05:37.480 --> 00:05:39.120]  你沒得救
[00:05:39.120 --> 00:05:40.160]  有的
[00:05:40.160 --> 00:05:40.840]  沒有了
[00:05:40.840 --> 00:05:41.920]  你是這樣的了
[00:05:41.920 --> 00:05:43.560]  她突然間這種人覺得
[00:05:43.560 --> 00:05:44.200]  哇
[00:05:44.200 --> 00:05:44.960]  每個人都跟她說
[00:05:44.960 --> 00:05:45.680]  你不行了
[00:05:45.680 --> 00:05:46.680]  不行的了
[00:05:46.680 --> 00:05:47.600]  你不神用
[00:05:47.600 --> 00:05:48.320]  你沒用
[00:05:48.320 --> 00:05:49.440]  做事你沒用的了
[00:05:49.440 --> 00:05:53.760]  你完全是放棄了的
[00:05:53.760 --> 00:05:55.360]  我不知道
[00:05:55.360 --> 00:05:57.280]  撒該是哪一種
[00:05:57.280 --> 00:05:58.600]  或者哪很多種
[00:05:58.600 --> 00:06:00.960]  不過我一會兒介紹她的背景
[00:06:00.960 --> 00:06:02.760]  可能你就會更加明白
[00:06:02.760 --> 00:06:06.120]  究竟為甚麼
[00:06:06.120 --> 00:06:08.520]  耶穌在這段時候
[00:06:08.520 --> 00:06:11.880]  會跟撒該有這種互動交往
[00:06:11.880 --> 00:06:13.760]  亦都想想我們人生
[00:06:13.760 --> 00:06:17.840]  有沒有都跌入在某種迷失中
[00:06:17.840 --> 00:06:19.120]  藉著今天的經文
[00:06:19.120 --> 00:06:20.760]  可能我們都找到
[00:06:20.760 --> 00:06:23.200]  一些我們不見了的東西
[00:06:23.200 --> 00:06:24.520]  我們先看看背景
[00:06:24.520 --> 00:06:26.040]  究竟撒該被人掙扎
[00:06:26.040 --> 00:06:27.280]  他迷失了甚麼呢
[00:06:27.280 --> 00:06:29.560]  我們看看《路加福音》第十九章一到二節
[00:06:29.560 --> 00:06:30.240]  我們一起讀
[00:06:30.240 --> 00:06:31.240]  一二三
[00:06:31.240 --> 00:06:33.520]  耶穌進了耶利哥
[00:06:33.520 --> 00:06:35.320]  正經我的時候
[00:06:35.320 --> 00:06:37.560]  有一個人名叫撒該
[00:06:37.560 --> 00:06:39.000]  作祟彌彰
[00:06:39.000 --> 00:06:40.520]  始終都在此
[00:06:40.520 --> 00:06:41.960]  在這裏描述的地方
[00:06:41.960 --> 00:06:43.280]  耶穌進了哪裏
[00:06:43.280 --> 00:06:44.800]  耶利哥
[00:06:44.800 --> 00:06:46.240]  祂是甚麼經過
[00:06:46.240 --> 00:06:47.200]  我不知道你知不知道
[00:06:47.200 --> 00:06:48.600]  耶利哥
[00:06:48.600 --> 00:06:49.520]  耶穌去完之後
[00:06:49.520 --> 00:06:52.000]  下一站去哪裏
[00:06:52.000 --> 00:06:53.200]  下一站
[00:06:53.200 --> 00:06:55.360]  當然是天后
[00:06:55.360 --> 00:06:56.960]  下一站是甚麼
[00:06:56.960 --> 00:06:57.800]  不是天后
[00:06:57.800 --> 00:06:59.840]  下一站是耶路撒冷
[00:06:59.840 --> 00:07:01.400]  其實耶穌已經去到
[00:07:01.400 --> 00:07:04.280]  祂在地上最後一個星期
[00:07:04.280 --> 00:07:05.240]  你想想
[00:07:05.240 --> 00:07:06.400]  祂進入耶路撒冷
[00:07:06.400 --> 00:07:07.600]  就是最後幾天
[00:07:07.600 --> 00:07:09.600]  祂就會上十甲
[00:07:09.600 --> 00:07:10.560]  一個人
[00:07:10.560 --> 00:07:12.280]  如果剩下幾天
[00:07:12.280 --> 00:07:14.240]  你一定把握時間
[00:07:14.240 --> 00:07:17.320]  要做你很想讓人知道的事
[00:07:17.320 --> 00:07:19.080]  耶穌把握那個時間
[00:07:19.080 --> 00:07:21.640]  揀選了撒該這個事件
[00:07:21.640 --> 00:07:23.720]  跟我們說一些很重要
[00:07:23.720 --> 00:07:26.880]  我們不可以沒有了
[00:07:26.880 --> 00:07:29.240]  亦都不可以在最後階段
[00:07:29.240 --> 00:07:31.160]  不認識的真理
[00:07:31.160 --> 00:07:32.400]  究竟是甚麼
[00:07:32.400 --> 00:07:32.720]  好了
[00:07:32.720 --> 00:07:33.680]  祂真的介紹了一個人
[00:07:33.680 --> 00:07:35.360]  這個人的名字叫甚麼
[00:07:35.360 --> 00:07:36.560]  撒該
[00:07:36.560 --> 00:07:37.760]  他做甚麼的
[00:07:37.760 --> 00:07:38.560]  稅利
[00:07:38.560 --> 00:07:39.960]  還是掌
[00:07:39.960 --> 00:07:42.000]  他有沒有錢
[00:07:42.000 --> 00:07:43.000]  有
[00:07:43.000 --> 00:07:43.760]  好了
[00:07:43.760 --> 00:07:44.520]  短短幾句
[00:07:44.520 --> 00:07:46.080]  你開始會知道
[00:07:46.080 --> 00:07:48.600]  這個背景又是甚麼
[00:07:48.600 --> 00:07:50.120]  我們把握最後時機
[00:07:50.120 --> 00:07:51.560]  耶穌教甚麼
[00:07:51.560 --> 00:07:55.560]  這個稅利其實是一個包稅箱
[00:07:55.560 --> 00:07:56.680]  甚麼叫包稅箱
[00:07:56.680 --> 00:07:57.840]  包銷箱
[00:07:57.840 --> 00:07:59.040]  你聽過了
[00:07:59.040 --> 00:08:00.200]  即是包銷的
[00:08:00.200 --> 00:08:01.440]  總之你賣了
[00:08:01.440 --> 00:08:02.560]  賣完之後給我錢
[00:08:02.560 --> 00:08:04.560]  其他東西歸你
[00:08:04.560 --> 00:08:07.880]  包稅箱當日的背景是甚麼
[00:08:07.880 --> 00:08:11.640]  當日羅馬政府叫它包了
[00:08:11.640 --> 00:08:14.000]  一個地方的稅款
[00:08:14.000 --> 00:08:14.720]  5億
[00:08:14.720 --> 00:08:15.880]  例如亂說
[00:08:15.880 --> 00:08:17.800]  即是今天的尺度
[00:08:17.800 --> 00:08:19.160]  5億以上你收到
[00:08:19.160 --> 00:08:21.120]  全歸你所有
[00:08:21.120 --> 00:08:22.040]  可以嗎
[00:08:22.040 --> 00:08:23.760]  可能收8億、9億
[00:08:23.760 --> 00:08:24.640]  所以你會明白
[00:08:24.640 --> 00:08:25.840]  開始有些事會發生
[00:08:25.840 --> 00:08:26.680]  第一
[00:08:26.680 --> 00:08:27.520]  這些稅利
[00:08:27.520 --> 00:08:30.120]  即是收稅的人
[00:08:30.120 --> 00:08:30.920]  是貪心的
[00:08:30.920 --> 00:08:33.120]  是濫權的
[00:08:33.120 --> 00:08:34.960]  鍾寶思狼牙
[00:08:34.960 --> 00:08:36.560]  而這樣的角度你看
[00:08:36.560 --> 00:08:37.520]  你就知道
[00:08:37.520 --> 00:08:39.880]  如果錢他越多
[00:08:39.880 --> 00:08:43.560]  就代表你的錢會越少
[00:08:43.560 --> 00:08:45.160]  因為他在哪裏拿
[00:08:45.160 --> 00:08:46.680]  你那裏拿
[00:08:46.680 --> 00:08:47.920]  他的屋越大
[00:08:47.920 --> 00:08:49.240]  你的屋就怎樣
[00:08:49.240 --> 00:08:51.720]  越小
[00:08:51.720 --> 00:08:52.960]  他吃的東西越好
[00:08:52.960 --> 00:08:54.360]  你吃的東西又怎樣
[00:08:54.360 --> 00:08:55.080]  越差
[00:08:55.080 --> 00:08:56.080]  很明顯的
[00:08:56.080 --> 00:08:59.120]  就好像當日六七十年代香港
[00:08:59.120 --> 00:09:01.120]  我知道是警察一樣
[00:09:01.120 --> 00:09:02.560]  周圍收片
[00:09:02.560 --> 00:09:04.560]  收多少是沒有限制的
[00:09:04.560 --> 00:09:07.440]  跟著他上繳之後就全部他
[00:09:07.440 --> 00:09:08.720]  這種人
[00:09:08.720 --> 00:09:10.360]  你喜不喜歡
[00:09:10.360 --> 00:09:11.520]  你會不會跟他做朋友
[00:09:11.520 --> 00:09:13.360]  你真是好了
[00:09:13.360 --> 00:09:13.880]  不會的
[00:09:13.880 --> 00:09:15.400]  但是你會很害怕
[00:09:15.400 --> 00:09:17.040]  你很害怕得罪他
[00:09:17.040 --> 00:09:18.560]  你又不會很明顯表達
[00:09:18.560 --> 00:09:19.400]  但是你知道
[00:09:19.400 --> 00:09:20.640]  最好有距離
[00:09:20.640 --> 00:09:21.640]  第二
[00:09:21.640 --> 00:09:24.120]  他一定是被藐視和邊緣的
[00:09:24.120 --> 00:09:25.880]  這種人沒有人想要的
[00:09:25.880 --> 00:09:26.360]  為甚麼
[00:09:26.360 --> 00:09:28.200]  因為他是一個叛徒
[00:09:28.200 --> 00:09:30.000]  他幫羅馬政府做事
[00:09:30.000 --> 00:09:31.440]  是賣國賊
[00:09:31.440 --> 00:09:32.440]  可以嗎
[00:09:32.440 --> 00:09:33.720]  他差到一個地步
[00:09:33.720 --> 00:09:36.440]  連猶太人會堂不可以進入
[00:09:36.440 --> 00:09:38.160]  即是教會不可以進入
[00:09:38.160 --> 00:09:39.840]  不會讓他進入
[00:09:39.840 --> 00:09:42.200]  你會不會不讓人進入教會
[00:09:42.200 --> 00:09:43.160]  不給的
[00:09:43.160 --> 00:09:43.880]  為甚麼
[00:09:43.880 --> 00:09:47.120]  當日甚麼人不可以進入會堂
[00:09:47.120 --> 00:09:50.120]  例如外邦人
[00:09:50.120 --> 00:09:52.320]  土匪
[00:09:52.320 --> 00:09:52.880]  妓女
[00:09:52.880 --> 00:09:53.680]  可以嗎
[00:09:53.680 --> 00:09:54.520]  看不起的人
[00:09:54.520 --> 00:09:56.160]  他不可以進入
[00:09:56.160 --> 00:09:57.800]  他是自己人
[00:09:57.800 --> 00:09:59.360]  不過不可以進入
[00:09:59.360 --> 00:10:01.520]  所以他另一個層面就是
[00:10:01.520 --> 00:10:04.920]  不單止別人討厭你
[00:10:04.920 --> 00:10:07.360]  跟你吃飯交易打招呼都不想
[00:10:07.360 --> 00:10:09.520]  因為我不跟你同一類
[00:10:09.520 --> 00:10:10.280]  第三
[00:10:10.280 --> 00:10:12.080]  他迷失根源
[00:10:12.080 --> 00:10:14.320]  不是他沒有物質世界
[00:10:14.320 --> 00:10:16.120]  他會住豪宅
[00:10:16.120 --> 00:10:16.960]  他有很多工人
[00:10:16.960 --> 00:10:18.120]  有很多美食
[00:10:18.120 --> 00:10:19.480]  不過
[00:10:19.480 --> 00:10:22.000]  他是一個有錢的孤兒
[00:10:22.000 --> 00:10:23.520]  沒有關係
[00:10:23.520 --> 00:10:25.480]  或者我們以前的年代很喜歡說
[00:10:25.480 --> 00:10:27.520]  窮得只剩下甚麼
[00:10:27.520 --> 00:10:28.520]  錢
[00:10:28.520 --> 00:10:32.080]  物質世界給不到我們平安喜樂
[00:10:32.080 --> 00:10:34.800]  我們需要的是關係
[00:10:34.800 --> 00:10:39.560]  所以他被他的身份和金錢囚禁了
[00:10:39.560 --> 00:10:43.560]  當然我們今天不是稅吏長
[00:10:43.560 --> 00:10:46.240]  他不單是稅吏長
[00:10:46.240 --> 00:10:47.600]  他是財主
[00:10:47.600 --> 00:10:48.880]  我們都不是
[00:10:48.880 --> 00:10:52.240]  不過我們某程度都被我們有些身份
[00:10:52.240 --> 00:10:55.160]  我們對物質世界的追求囚禁了
[00:10:55.160 --> 00:10:57.760]  我們有些事是做不到的
[00:10:57.760 --> 00:10:59.720]  好了
[00:10:59.720 --> 00:11:01.040]  今天
[00:11:01.040 --> 00:11:02.640]  我們當然好像剛才說
[00:11:02.640 --> 00:11:04.320]  我們都知道我們不是國際
[00:11:04.320 --> 00:11:08.360]  但是我們可能都知道這個行業不被認同
[00:11:08.360 --> 00:11:11.000]  或者我們的身份是被否定的
[00:11:11.000 --> 00:11:13.880]  我們都有這種狀況在今天
[00:11:13.880 --> 00:11:17.400]  如果再這樣看我們剛才那五個問題
[00:11:17.400 --> 00:11:20.400]  可能你都知道薩哥他在面對甚麼
[00:11:20.400 --> 00:11:26.280]  又或者我們可能今天都面對某程度的渴求
[00:11:26.280 --> 00:11:30.600]  他的渴求當然是突破他人生的身份限制
[00:11:30.600 --> 00:11:33.760]  他的渴求當然是可以超越到
[00:11:33.760 --> 00:11:37.240]  他那種和人與人之間和神的隔膜
[00:11:37.240 --> 00:11:39.600]  今天說十節聖經很少
[00:11:39.600 --> 00:11:43.200]  十節裡面你會找到很多重要的答案
[00:11:43.200 --> 00:11:46.840]  也是耶穌把握這個機會想和我們說的話
[00:11:46.840 --> 00:11:51.320]  我們一起讀這十句十節的經文
[00:11:51.320 --> 00:11:53.320]  這些字細一點有原因的放在這裡
[00:11:53.320 --> 00:11:54.160]  我們一起讀
[00:11:54.160 --> 00:11:57.120]  一二三 耶穌盡了耶利哥
[00:12:24.160 --> 00:12:26.520]  當天我接受了耶利哥的教訓
[00:12:26.520 --> 00:12:28.360]  他就急忙下台
[00:12:28.360 --> 00:12:30.760]  悶悶氣氣地接待耶穌
[00:12:30.760 --> 00:12:33.840]  從人看見到司祭議論說
[00:12:33.840 --> 00:12:36.680]  他頂到罪人家裡去住宿
[00:12:36.680 --> 00:12:39.000]  實在站不住對著說
[00:12:39.000 --> 00:12:42.320]  主啊 我不想有這一般的恐懼
[00:12:42.320 --> 00:12:44.160]  我若有犯了信
[00:12:44.160 --> 00:12:45.960]  就還他四倍
[00:12:45.960 --> 00:12:49.320]  耶穌說 今天有恩到料者家
[00:12:49.320 --> 00:12:52.480]  因為他接受了哈拉三世之說
[00:12:52.480 --> 00:12:54.920]  人死亡 唯一的尋求
[00:12:54.920 --> 00:12:56.800]  只有受到罪人
[00:12:56.800 --> 00:12:59.040]  這十節經文裡面說了很多東西
[00:12:59.040 --> 00:13:00.440]  我先帶大家看一下
[00:13:00.440 --> 00:13:02.880]  你看到有多少個角色
[00:13:02.880 --> 00:13:04.240]  第一個角色
[00:13:04.240 --> 00:13:05.720]  耶穌第二個角色
[00:13:05.720 --> 00:13:07.800]  撒戈是第三個角色
[00:13:07.800 --> 00:13:09.600]  夢多
[00:13:09.600 --> 00:13:12.080]  中人
[00:13:12.080 --> 00:13:13.400]  中人是吧
[00:13:13.400 --> 00:13:14.720]  他提到的角色
[00:13:14.720 --> 00:13:15.480]  所以夢多在附近
[00:13:15.480 --> 00:13:17.600]  不過沒有明顯提到
[00:13:17.600 --> 00:13:18.880]  好了 三個角色
[00:13:18.880 --> 00:13:22.160]  三個角色都做同樣
[00:13:22.160 --> 00:13:23.800]  同一樣的動作
[00:13:23.800 --> 00:13:28.360]  是什麼動作
[00:13:28.360 --> 00:13:29.960]  這個字經常出現
[00:13:29.960 --> 00:13:31.560]  重複又重複的
[00:13:31.560 --> 00:13:32.920]  看見
[00:13:32.920 --> 00:13:34.880]  你跟隔壁的說你很厲害
[00:13:34.880 --> 00:13:36.160]  找到了
[00:13:36.160 --> 00:13:38.080]  三個角色
[00:13:38.080 --> 00:13:41.200]  都是不斷看 看 看
[00:13:41.200 --> 00:13:42.040]  看到什麼呢
[00:13:42.040 --> 00:13:43.400]  我今天很想說
[00:13:43.400 --> 00:13:46.040]  那件事不同的角色看見
[00:13:46.040 --> 00:13:48.280]  結果可以不同
[00:13:48.280 --> 00:13:50.040]  我們看看看到什麼
[00:13:50.040 --> 00:13:51.840]  結果又是怎樣
[00:13:51.840 --> 00:13:54.080]  他們看見了什麼呢
[00:13:54.080 --> 00:13:57.440]  之後怎樣影響他們的人生態度呢
[00:13:57.440 --> 00:13:58.600]  而這件事
[00:13:58.600 --> 00:14:00.040]  從我一開始說
[00:14:00.040 --> 00:14:02.120]  我怎樣尋回真我
[00:14:02.120 --> 00:14:03.800]  我們怎樣看人生
[00:14:03.800 --> 00:14:05.400]  就會帶來我們怎樣活人生
[00:14:05.400 --> 00:14:06.680]  有什麼關係呢
[00:14:06.680 --> 00:14:09.160]  怎樣可以活出我們豐盛人生
[00:14:09.160 --> 00:14:10.400]  三個要訣
[00:14:10.400 --> 00:14:12.600]  今天立刻進入第一個
[00:14:12.600 --> 00:14:16.320]  第一個就正是撒戈這個人的角色
[00:14:16.320 --> 00:14:18.760]  他的漢代表什麼
[00:14:18.760 --> 00:14:24.160]  他的漢是代表對耶穌的渴求
[00:14:24.160 --> 00:14:26.200]  我們看看這兩節你就更加明白
[00:14:26.200 --> 00:14:28.280]  第三第四節我們一起看
[00:14:28.280 --> 00:14:29.280]  一二三
[00:14:29.280 --> 00:14:32.360]  他要看漢 耶穌是怎樣的人
[00:14:32.360 --> 00:14:46.000]  這個有錢人
[00:14:46.000 --> 00:14:48.200]  這個人很不喜歡的人
[00:14:48.200 --> 00:14:49.720]  他很想見到耶穌
[00:14:49.720 --> 00:14:51.480]  但是因為他怎樣見不到
[00:14:51.480 --> 00:14:53.000]  矮
[00:14:53.000 --> 00:14:54.280]  矮你很見到的
[00:14:54.280 --> 00:14:56.440]  今天在台前也有一個
[00:14:56.440 --> 00:14:57.480]  看不到的
[00:14:57.480 --> 00:14:58.440]  除了Jimmy那麼高
[00:14:58.440 --> 00:14:59.160]  梁洪釋那麼高
[00:14:59.160 --> 00:14:59.960]  於是怎樣
[00:14:59.960 --> 00:15:01.080]  爬上什麼
[00:15:01.080 --> 00:15:02.720]  桑樹
[00:15:02.720 --> 00:15:05.160]  你想想他這樣做
[00:15:05.160 --> 00:15:09.280]  是他不怕丟臉
[00:15:09.280 --> 00:15:11.560]  他不怕沒有體面
[00:15:11.560 --> 00:15:13.880]  他一個人不喜歡的人
[00:15:13.880 --> 00:15:15.400]  人拒絕的人
[00:15:15.400 --> 00:15:17.600]  但是因為一件事
[00:15:17.600 --> 00:15:19.480]  他竟然做第一步
[00:15:19.480 --> 00:15:23.000]  就是因為他想見到耶穌
[00:15:23.000 --> 00:15:24.120]  他不怕被人笑
[00:15:24.120 --> 00:15:27.160]  哪有人爬樹見人
[00:15:27.160 --> 00:15:29.120]  還是你這樣
[00:15:29.120 --> 00:15:30.840]  很奇怪的
[00:15:30.840 --> 00:15:32.920]  第一件事我們要學習
[00:15:32.920 --> 00:15:36.240]  撒戈寧願失去面子
[00:15:36.240 --> 00:15:43.520]  都不願意錯過見耶穌的機會
[00:15:43.520 --> 00:15:45.240]  我記得我初信的時候
[00:15:45.240 --> 00:15:46.800]  我是男校
[00:15:46.800 --> 00:15:48.280]  我最喜歡去一個會
[00:15:48.280 --> 00:15:49.800]  就是不去教會
[00:15:49.800 --> 00:15:53.440]  我就去一個會叫做馬會
[00:15:53.440 --> 00:15:54.680]  我當時跟我的同學說
[00:15:54.680 --> 00:15:56.840]  要去教會是很困難的
[00:15:56.840 --> 00:15:58.240]  很瘀青的
[00:15:58.240 --> 00:15:59.960]  我們年代流行說
[00:15:59.960 --> 00:16:02.080]  所以以前跑馬是星期六的
[00:16:02.080 --> 00:16:03.000]  如果你知道
[00:16:03.000 --> 00:16:04.520]  有沒有倒過馬
[00:16:04.520 --> 00:16:06.840]  前陣子跑馬是星期幾的
[00:16:06.840 --> 00:16:08.800]  怎麼都說不知道
[00:16:08.800 --> 00:16:10.040]  是星期日
[00:16:10.040 --> 00:16:10.800]  現在是星期日
[00:16:10.800 --> 00:16:11.600]  以前是星期六的
[00:16:11.600 --> 00:16:13.240]  我們青年團是星期六的
[00:16:13.240 --> 00:16:14.680]  有人帶我去中午
[00:16:14.680 --> 00:16:15.360]  我就怎樣呢
