
[00:00:00.000 --> 00:00:03.000]  讓我們一起低頭 再一次有禱告
[00:01:42.000 --> 00:01:48.000]  以至到戰爭連場 黑死病橫流 道德敗壞
[00:01:48.000 --> 00:01:53.000]  試問在這樣的環境我們可以怎樣見證主
[00:01:53.000 --> 00:01:57.000]  他們所推動的一個新靈修運動
[00:01:57.000 --> 00:02:01.000]  又叫做服事上帝的新途徑
[00:02:01.000 --> 00:02:08.000]  他們說我們不用過一個離世脫俗的生活
[00:02:08.000 --> 00:02:14.000]  不一定要在修院我們才可以過一個超凡的信仰人生
[00:02:14.000 --> 00:02:17.000]  超凡是因為在平凡的生活當中
[00:02:17.000 --> 00:02:21.000]  我們能夠遵主聖法
[00:02:21.000 --> 00:02:25.000]  所以Thomas Aquinas金碧士寫了一本書
[00:02:25.000 --> 00:02:28.000]  叫做《The Inheritance of Christ》
[00:02:28.000 --> 00:02:31.000]  天主教譯他做遵主聖法
[00:02:31.000 --> 00:02:36.000]  在我們基督徒就好像手上拿著一本《孝法基督》
[00:02:36.000 --> 00:02:41.000]  他講 研究 他只是三樣東西在這本書講
[00:02:41.000 --> 00:02:45.000]  第一樣東西 從認識自己
[00:02:45.000 --> 00:02:49.000]  到真正可以放下捨棄自己
[00:02:49.000 --> 00:02:53.000]  不再自我 不再事事用自己的觀點去看
[00:02:53.000 --> 00:02:57.000]  而是看到上帝在我生命裡面的微生
[00:02:57.000 --> 00:03:03.000]  從默想基督到真是遵主而行 孝主而行
[00:03:03.000 --> 00:03:09.000]  默想基督 聽耶穌的道 聽人講解耶穌 查聖經都很多
[00:03:09.000 --> 00:03:14.000]  但未必表示耶穌已經有形有體在你生命裡面
[00:03:14.000 --> 00:03:16.000]  因為你不孝法
[00:03:16.000 --> 00:03:21.000]  第三 是從主聯合到聖各一切
[00:03:21.000 --> 00:03:25.000]  人生怎會有永遠都是高處
[00:03:25.000 --> 00:03:28.000]  會有很多低的 會有很多苦的
[00:03:28.000 --> 00:03:33.000]  但當我能夠和主Union United
[00:03:33.000 --> 00:03:35.000]  我就可以超越一切
[00:03:35.000 --> 00:03:37.000]  很高深 不是
[00:03:37.000 --> 00:03:43.000]  他說我們的修士純上是鼓勵頂子妹 鼓勵教友
[00:03:43.000 --> 00:03:48.000]  能夠一起學習這個路程
[00:03:48.000 --> 00:03:51.000]  保羅就是一個這樣的生命鬥士
[00:03:51.000 --> 00:03:54.000]  當他在已不所書寫成的時候
[00:03:54.000 --> 00:03:57.000]  正是在監獄裡面
[00:03:57.000 --> 00:03:59.000]  正如過去曾經講過
[00:03:59.000 --> 00:04:02.000]  保羅一口氣四章裡面
[00:04:02.000 --> 00:04:04.000]  他由重讚開始
[00:04:04.000 --> 00:04:09.000]  他說神的救贖就是天父裡面的那種揀選
[00:04:09.000 --> 00:04:11.000]  也是聖靈的印記
[00:04:11.000 --> 00:04:13.000]  所以他沒有忘記在第一章的時候
[00:04:13.000 --> 00:04:17.000]  為信徒 為頂子妹 為基督徒
[00:04:17.000 --> 00:04:20.000]  他們能夠有屬靈的悟性來禱告
[00:04:20.000 --> 00:04:23.000]  以致他們能夠開竅
[00:04:23.000 --> 00:04:26.000]  看到上帝的愛是長復高深
[00:04:26.000 --> 00:04:32.000]  看到上帝的旨意在教裡面是活現出來
[00:04:32.000 --> 00:04:35.000]  接著他說到信主信后人生的不同
[00:04:35.000 --> 00:04:39.000]  是因為十字架泯滅了冤仇
[00:04:39.000 --> 00:04:43.000]  如果沒有十字架 今天沒有你和我
[00:04:43.000 --> 00:04:47.000]  他還講到保羅成就神的事功
[00:04:47.000 --> 00:04:49.000]  是因為神託付了給我
[00:04:49.000 --> 00:04:52.000]  人最怕自己沒有人生的目標
[00:04:52.000 --> 00:04:55.000]  但是當保羅說我成為基督徒之後
[00:04:55.000 --> 00:04:58.000]  我看到上帝給我以致每一個基督徒
[00:04:58.000 --> 00:05:01.000]  都有一個使命 一個託付
[00:05:01.000 --> 00:05:07.000]  就是要讓萬民都能夠在不同的步伐裡面
[00:05:07.000 --> 00:05:10.000]  進入教會 成就 合一
[00:05:10.000 --> 00:05:13.000]  所以在第四章保羅說
[00:05:13.000 --> 00:05:17.000]  教會最大的表現就是他們雖有不同
[00:05:17.000 --> 00:05:20.000]  但是他們仍然合一
[00:05:20.000 --> 00:05:22.000]  但是保羅就在第四章下半章
[00:05:22.000 --> 00:05:28.000]  也是我們認為保羅一路講他的書卷的時候
[00:05:28.000 --> 00:05:30.000]  很多時候他上面頭那幾章
[00:05:30.000 --> 00:05:33.000]  都是講好像教義的部分
[00:05:33.000 --> 00:05:37.000]  有時候後幾章他就講很多生活的部分
[00:05:37.000 --> 00:05:40.000]  基督教從來不是離地的
[00:05:40.000 --> 00:05:44.000]  基督教是教導我們怎樣過一個活現基督
[00:05:44.000 --> 00:05:46.000]  活現信仰的人生
[00:05:46.000 --> 00:05:50.000]  所以保羅在第四章下半章就講到個別基督徒
[00:05:50.000 --> 00:05:53.000]  他需要作出很多的調整
[00:05:53.000 --> 00:05:56.000]  因為我們都是一個蒙恩的罪人
[00:05:56.000 --> 00:06:00.000]  當進入到教會要講合一 談何容易
[00:06:00.000 --> 00:06:04.000]  他能夠和我都不斷的調教自己生命
[00:06:04.000 --> 00:06:08.000]  以致我們看祖主 看準主
[00:06:08.000 --> 00:06:11.000]  我們的生命就可以在合一裡面
[00:06:11.000 --> 00:06:14.000]  發揮一個更大的見證
[00:06:14.000 --> 00:06:16.000]  就是告訴世人聽
[00:06:16.000 --> 00:06:20.000]  教會是這個世界的救生網
[00:06:20.000 --> 00:06:22.000]  幫助我們進入去
[00:06:22.000 --> 00:06:25.000]  所以保羅當他在第五章的時候
[00:06:25.000 --> 00:06:28.000]  似乎在釋經的角度看到
[00:06:28.000 --> 00:06:30.000]  一個比較詳盡的方式
[00:06:30.000 --> 00:06:35.000]  你去講出我們如果要有效的改造自己
[00:06:35.000 --> 00:06:37.000]  或者成就一個蒙恩的罪人
[00:06:37.000 --> 00:06:41.000]  活現他在教會裡面這個大氣氛裡面
[00:06:41.000 --> 00:06:43.000]  怎樣雄行合一的時候
[00:06:43.000 --> 00:06:46.000]  怎樣一個口徑一起去傳福音的時候
[00:06:46.000 --> 00:06:48.000]  他說我們都要個別的想
[00:06:48.000 --> 00:06:50.000]  我們是不是一個效法主的人
[00:06:50.000 --> 00:06:52.000]  因為人永遠看人版的
[00:06:52.000 --> 00:06:54.000]  在上一兩次我的講道裡面
[00:06:54.000 --> 00:06:57.000]  我記得我提過一些生命的經歷
[00:06:57.000 --> 00:06:59.000]  就是見到一個裁縫的爸爸
[00:06:59.000 --> 00:07:01.000]  或者另外一個的岳父
[00:07:01.000 --> 00:07:04.000]  他們不約而同在弟兄的身上
[00:07:04.000 --> 00:07:08.000]  他告訴他的兒子和女婿
[00:07:08.000 --> 00:07:10.000]  他說我們不信耶穌
[00:07:10.000 --> 00:07:12.000]  是因為很多基督徒所謂的人版
[00:07:12.000 --> 00:07:14.000]  我看不到耶穌
[00:07:14.000 --> 00:07:16.000]  我怎樣信耶穌
[00:07:16.000 --> 00:07:19.000]  所以我們今天即劃怎樣提人
[00:07:19.000 --> 00:07:21.000]  我們不是看人信主的
[00:07:21.000 --> 00:07:23.000]  我們不是跟那個牧師的
[00:07:23.000 --> 00:07:27.000]  但始終你脫不保牧師這樣講話
[00:07:27.000 --> 00:07:29.000]  我怎樣信
[00:07:29.000 --> 00:07:31.000]  你不講得通他
[00:07:31.000 --> 00:07:33.000]  所以保羅就說
[00:07:33.000 --> 00:07:35.000]  效法主是我們每一個人
[00:07:35.000 --> 00:07:37.000]  的一個生命的態度
[00:07:37.000 --> 00:07:40.000]  如果你說我很想像主
[00:07:40.000 --> 00:07:43.000]  是因為我想活現耶穌基督
[00:07:43.000 --> 00:07:45.000]  在我的生命
[00:07:45.000 --> 00:07:47.000]  昨晚大概英蘭姐妹
[00:07:47.000 --> 00:07:49.000]  就是將她自己經歷到耶穌
[00:07:49.000 --> 00:07:51.000]  不是她自己
[00:07:51.000 --> 00:07:53.000]  但如果我沒有了耶穌
[00:07:53.000 --> 00:07:57.000]  在我人生沒有了半邊手半邊腳的時候
[00:07:57.000 --> 00:07:59.000]  我可以自怨自艾
[00:07:59.000 --> 00:08:01.000]  如果沒有了耶穌
[00:08:01.000 --> 00:08:03.000]  當丈夫連我都離棄的時候
[00:08:03.000 --> 00:08:05.000]  我可以虐待我的女兒
[00:08:05.000 --> 00:08:07.000]  或者我會更加覺得自己
[00:08:07.000 --> 00:08:09.000]  會自暴自棄
[00:08:09.000 --> 00:08:11.000]  但他講到
[00:08:11.000 --> 00:08:13.000]  近後的時候
[00:08:13.000 --> 00:08:15.000]  他說因為是耶穌
[00:08:15.000 --> 00:08:17.000]  所以帶了我走這段路
[00:08:17.000 --> 00:08:19.000]  今天我們就來看看
[00:08:19.000 --> 00:08:21.000]  耶穌是不是帶你走這段路
[00:08:21.000 --> 00:08:23.000]  耶穌是不是告訴他
[00:08:23.000 --> 00:08:25.000]  就正如利未記告訴我
[00:08:25.000 --> 00:08:27.000]  他說你們要聖潔
[00:08:27.000 --> 00:08:29.000]  因為我是聖潔的
[00:08:29.000 --> 00:08:31.000]  似乎在舊約裡面貫穿
[00:08:31.000 --> 00:08:33.000]  神都告訴我
[00:08:33.000 --> 00:08:35.000]  既然是我做你的
[00:08:35.000 --> 00:08:37.000]  你是不是應該要活得像我呢
[00:08:37.000 --> 00:08:39.000]  如果今天是的時候
[00:08:39.000 --> 00:08:41.000]  我們就值得聽
[00:08:41.000 --> 00:08:43.000]  效法主
[00:08:43.000 --> 00:08:45.000]  其中有很多不同的面向
[00:08:45.000 --> 00:08:47.000]  五章一至六節
[00:08:47.000 --> 00:08:49.000]  似乎是用了一種說法
[00:08:49.000 --> 00:08:51.000]  他說要行在愛中
[00:08:51.000 --> 00:08:53.000]  因為他說要憑愛心行事
[00:08:53.000 --> 00:08:55.000]  然後去到
[00:08:55.000 --> 00:08:57.000]  五章的七至十四節
[00:08:57.000 --> 00:08:59.000]  他說行事為人
[00:08:59.000 --> 00:09:01.000]  就要像光明
[00:09:01.000 --> 00:09:03.000]  所以要行在光明中
[00:09:03.000 --> 00:09:05.000]  去到第十五至十一節
[00:09:05.000 --> 00:09:07.000]  他說做人做事
[00:09:07.000 --> 00:09:09.000]  做基督徒都好
[00:09:09.000 --> 00:09:11.000]  你要謹慎行事
[00:09:11.000 --> 00:09:13.000]  不要做糊塗人
[00:09:13.000 --> 00:09:15.000]  當像智慧人
[00:09:15.000 --> 00:09:17.000]  這三方面可以說是
[00:09:17.000 --> 00:09:19.000]  我們效法主的一個結果
[00:09:19.000 --> 00:09:21.000]  行在愛中
[00:09:21.000 --> 00:09:23.000]  活在光明
[00:09:23.000 --> 00:09:25.000]  走在智慧
[00:09:25.000 --> 00:09:27.000]  但怎樣才算是效法主
[00:09:27.000 --> 00:09:29.000]  行在愛中呢
[00:09:29.000 --> 00:09:31.000]  保羅一開始說你們該效法神
[00:09:31.000 --> 00:09:33.000]  其實就是效法基督
[00:09:33.000 --> 00:09:35.000]  好像蒙慈愛的兒女
[00:09:35.000 --> 00:09:37.000]  我們會明白
[00:09:37.000 --> 00:09:39.000]  因為今天在當中
[00:09:39.000 --> 00:09:41.000]  有很多是父母
[00:09:41.000 --> 00:09:43.000]  父親母親
[00:09:43.000 --> 00:09:45.000]  在蒙受父親愛的兒女
[00:09:45.000 --> 00:09:47.000]  他一定可以說
[00:09:47.000 --> 00:09:49.000]  除非他感受不到
[00:09:49.000 --> 00:09:51.000]  感應不到
[00:09:51.000 --> 00:09:53.000]  或者他的心眼已經落下
[00:09:53.000 --> 00:09:55.000]  否則他一定會和爸爸說
[00:09:55.000 --> 00:09:57.000]  爸爸你對我的愛
[00:09:57.000 --> 00:09:59.000]  我亦都會學習
[00:09:59.000 --> 00:10:01.000]  以愛還愛
[00:10:01.000 --> 00:10:03.000]  所以在小時候
[00:10:03.000 --> 00:10:05.000]  我曾經向我媽媽諾言
[00:10:05.000 --> 00:10:07.000]  我媽媽日後如果我長大
[00:10:07.000 --> 00:10:09.000]  做工 後來我真的做工
[00:10:09.000 --> 00:10:11.000]  我說如果我賺到三千元
[00:10:11.000 --> 00:10:13.000]  我會給你二千五百元
[00:10:13.000 --> 00:10:15.000]  五百元是我自己花
[00:10:15.000 --> 00:10:17.000]  她說這麼好
[00:10:17.000 --> 00:10:19.000]  兒子 先聽著
[00:10:19.000 --> 00:10:21.000]  到我第一份工的時候
[00:10:21.000 --> 00:10:23.000]  我記得我第一個月
[00:10:23.000 --> 00:10:25.000]  真的有四千五百元工資
[00:10:25.000 --> 00:10:27.000]  銀行來的
[00:10:27.000 --> 00:10:29.000]  我掙扎了一陣子
[00:10:29.000 --> 00:10:31.000]  我說不要這麼壞 騙媽媽
[00:10:31.000 --> 00:10:33.000]  我真的要給
[00:10:33.000 --> 00:10:35.000]  多少
[00:10:35.000 --> 00:10:37.000]  我就說過二千五百元
[00:10:37.000 --> 00:10:39.000]  就二千五百元
[00:10:39.000 --> 00:10:41.000]  這次是有的
[00:10:41.000 --> 00:10:43.000]  不過我後來第二個月
[00:10:43.000 --> 00:10:45.000]  媽媽我可不可以給你二千
[00:10:45.000 --> 00:10:47.000]  媽媽又笑笑口又收
[00:10:47.000 --> 00:10:49.000]  其實是在兒女
[00:10:49.000 --> 00:10:51.000]  給媽媽的愛裡面
[00:10:51.000 --> 00:10:53.000]  全收的
[00:10:53.000 --> 00:10:55.000]  不過我有時會想
[00:10:55.000 --> 00:10:57.000]  有些兒女他經常都會問
[00:10:57.000 --> 00:10:59.000]  天父你怎樣愛我
[00:10:59.000 --> 00:11:01.000]  所以我怎樣學
[00:11:01.000 --> 00:11:03.000]  有一個爸爸
[00:11:03.000 --> 00:11:05.000]  他見到放學的女兒
[00:11:05.000 --> 00:11:07.000]  幼稚園放學的女兒就走來問他
[00:11:07.000 --> 00:11:09.000]  老師今天教了我們一課愛的學問
[00:11:09.000 --> 00:11:11.000]  爸爸我很想考你
[00:11:11.000 --> 00:11:13.000]  你愛我有多少
[00:11:13.000 --> 00:11:15.000]  爸爸都未問他 他就問爸爸
[00:11:15.000 --> 00:11:17.000]  那個爸爸說 我就很愛你
[00:11:17.000 --> 00:11:19.000]  這麼愛你
[00:11:19.000 --> 00:11:21.000]  那個女兒似乎覺得很不滿足
[00:11:21.000 --> 00:11:23.000]  爸爸這麼少而已
[00:11:23.000 --> 00:11:25.000]  小孩子是這樣想的
[00:11:25.000 --> 00:11:27.000]  爸爸就唯有形象一點
[00:11:27.000 --> 00:11:29.000]  很愛你
[00:11:29.000 --> 00:11:31.000]  就是這麼多而已
[00:11:31.000 --> 00:11:33.000]  為什麼還不是這麼滿足
[00:11:33.000 --> 00:11:35.000]  都很愛你 天天都餵你吃飯
[00:11:35.000 --> 00:11:37.000]  爸爸就最後
[00:11:37.000 --> 00:11:39.000]  這樣吧 這麼愛你
[00:11:39.000 --> 00:11:41.000]  終於那個女兒說
[00:11:41.000 --> 00:11:43.000]  我知道了 我知道了 你真的很愛我
[00:11:43.000 --> 00:11:45.000]  為什麼
[00:11:45.000 --> 00:11:47.000]  因為在學校裡面老師講了十字架的故事
[00:11:47.000 --> 00:11:49.000]  給他聽
[00:11:49.000 --> 00:11:51.000]  他說當耶穌愛我們的時候
[00:11:51.000 --> 00:11:53.000]  他是躺出一切
[00:11:53.000 --> 00:11:55.000]  而且張開他的手
[00:11:55.000 --> 00:11:57.000]  為我們上十架
[00:11:57.000 --> 00:11:59.000]  為我們上十架
[00:11:59.000 --> 00:12:01.000]  今天
[00:12:01.000 --> 00:12:03.000]  我們會看見
[00:12:03.000 --> 00:12:05.000]  基督愛我們
[00:12:05.000 --> 00:12:07.000]  聖經說
[00:12:07.000 --> 00:12:09.000]  為我和你捨棄自己
[00:12:09.000 --> 00:12:11.000]  所以在
[00:12:11.000 --> 00:12:13.000]  馬太福音第十六章二十四節
[00:12:13.000 --> 00:12:15.000]  明明這樣講
[00:12:15.000 --> 00:12:17.000]  若有人要跟從我
[00:12:17.000 --> 00:12:19.000]  就當捨己
[00:12:19.000 --> 00:12:21.000]  背起十字架
[00:12:21.000 --> 00:12:23.000]  來跟從我
[00:12:23.000 --> 00:12:25.000]  捨己這件事在英文聖經
[00:12:25.000 --> 00:12:27.000]  是講到deny himself
[00:12:27.000 --> 00:12:29.000]  是否定他自己
[00:12:29.000 --> 00:12:31.000]  他的意思不是
[00:12:31.000 --> 00:12:33.000]  叫你有一個分裂的心思
[00:12:33.000 --> 00:12:35.000]  他的意思是
[00:12:35.000 --> 00:12:37.000]  要告訴自己
[00:12:37.000 --> 00:12:39.000]  我要跟我的意志say no
[00:12:39.000 --> 00:12:41.000]  明明我應該
[00:12:41.000 --> 00:12:43.000]  今天很熟睡的
[00:12:43.000 --> 00:12:45.000]  不應該走回來的
[00:12:45.000 --> 00:12:47.000]  我知道
[00:12:47.000 --> 00:12:49.000]  我來到是活活的敬拜神
[00:12:49.000 --> 00:12:51.000]  所以我會否定我的意志
[00:12:51.000 --> 00:12:53.000]  走這個
[00:12:53.000 --> 00:12:55.000]  回來教會的路
[00:12:55.000 --> 00:12:57.000]  今天
[00:12:57.000 --> 00:12:59.000]  我們會知道愛人
[00:12:59.000 --> 00:13:01.000]  特別愛身邊的人
[00:13:01.000 --> 00:13:03.000]  難過登天
[00:13:03.000 --> 00:13:05.000]  所以如果說一個
[00:13:05.000 --> 00:13:07.000]  效法主的愛
[00:13:07.000 --> 00:13:09.000]  我們很多時候都不敢說什麼
[00:13:09.000 --> 00:13:11.000]  但保羅就這樣說
[00:13:11.000 --> 00:13:13.000]  你們效法我
[00:13:13.000 --> 00:13:15.000]  就正如我效法
[00:13:15.000 --> 00:13:17.000]  主耶穌一樣
[00:13:17.000 --> 00:13:19.000]  保羅在不同的書卷裏
[00:13:19.000 --> 00:13:21.000]  大言不慚地說
[00:13:21.000 --> 00:13:23.000]  因為他自己覺得
[00:13:23.000 --> 00:13:25.000]  我真是身體力行
[00:13:25.000 --> 00:13:27.000]  我努力去做
[00:13:27.000 --> 00:13:29.000]  雖然軟弱
[00:13:29.000 --> 00:13:31.000]  但我仍然要站在人前
[00:13:31.000 --> 00:13:33.000]  告訴人聽
[00:13:33.000 --> 00:13:35.000]  我們有一種氣氛
[00:13:35.000 --> 00:13:37.000]  我們是否一個生命效法主的人
[00:13:37.000 --> 00:13:39.000]  怎樣愛呢
[00:13:39.000 --> 00:13:41.000]  一定很不容易
[00:13:41.000 --> 00:13:45.000]  在一個醫生
[00:13:45.000 --> 00:13:47.000]  當他寫下他的傳記的時候
[00:13:47.000 --> 00:13:49.000]  他講到愛的功課
[00:13:49.000 --> 00:13:51.000]  他說在三十年前
[00:13:51.000 --> 00:13:53.000]  當我和我的
[00:13:53.000 --> 00:13:55.000]  妻女
[00:13:55.000 --> 00:13:57.000]  我作為一個醫生
[00:13:57.000 --> 00:13:59.000]  在辛苦過後
[00:13:59.000 --> 00:14:01.000]  我總有機會帶著他們
[00:14:01.000 --> 00:14:03.000]  去到俄勒岡州邊緣
[00:14:03.000 --> 00:14:05.000]  做露營
[00:14:05.000 --> 00:14:07.000]  但當年的冬天冰天雪地
[00:14:07.000 --> 00:14:09.000]  但是車子突然間故障
[00:14:09.000 --> 00:14:11.000]  在呼天搶地
[00:14:11.000 --> 00:14:13.000]  無王之後
[00:14:13.000 --> 00:14:15.000]  我們知道離開大陸
[00:14:15.000 --> 00:14:17.000]  這兩個小時的車程
[00:14:17.000 --> 00:14:19.000]  現在沒有電
[00:14:19.000 --> 00:14:21.000]  好像壞了車
[00:14:21.000 --> 00:14:23.000]  又沒有人經過
[00:14:23.000 --> 00:14:25.000]  恐怕會凍死
[00:14:25.000 --> 00:14:27.000]  所以丈夫就作出了一個行動
[00:14:27.000 --> 00:14:29.000]  放下妻和女
[00:14:29.000 --> 00:14:31.000]  走了兩個多小時
[00:14:31.000 --> 00:14:33.000]  回到大陸
[00:14:33.000 --> 00:14:35.000]  截到一輛大貨車
[00:14:35.000 --> 00:14:37.000]  貨車說我沒辦法駛入小路幫你
[00:14:37.000 --> 00:14:39.000]  不過我可以載你去
[00:14:39.000 --> 00:14:41.000]  附近的油站
[00:14:41.000 --> 00:14:43.000]  看看想辦法
[00:14:43.000 --> 00:14:45.000]  所以當這個爸爸走回路上
[00:14:45.000 --> 00:14:47.000]  坐上車去到油站的時候
[00:14:47.000 --> 00:14:49.000]  一看就發覺
[00:14:49.000 --> 00:14:51.000]  糟糕了
[00:14:51.000 --> 00:14:53.000]  是關閉了
[00:14:53.000 --> 00:14:55.000]  因為冬天又是星期日
[00:14:55.000 --> 00:14:57.000]  怎會有人呢
[00:14:57.000 --> 00:14:59.000]  所以在一間
[00:14:59.000 --> 00:15:01.000]  打開電話亭的
[00:15:01.000 --> 00:15:03.000]  王業寶
[00:15:03.000 --> 00:15:05.000]  打通了一間
[00:15:05.000 --> 00:15:07.000]  汽車維修公司
[00:15:07.000 --> 00:15:09.000]  居然有人聽
[00:15:09.000 --> 00:15:11.000]  有個人聽
[00:15:11.000 --> 00:15:13.000]  你又的車
[00:15:13.000 --> 00:15:15.000]  在雪地壞了
[00:15:15.000 --> 00:15:17.000]  今天我們
[00:15:17.000 --> 00:15:19.000]  收工了
[00:15:19.000 --> 00:15:21.000]  我聽到你電話你在哪
[00:15:21.000 --> 00:15:23.000]  我開車來
[00:15:23.000 --> 00:15:25.000]  開吊車來
[00:15:25.000 --> 00:15:27.000]  這個醫生見到
[00:15:27.000 --> 00:15:29.000]  這個人這麼好心
[00:15:29.000 --> 00:15:31.000]  馬上就跳上車
[00:15:31.000 --> 00:15:33.000]  告訴他我妻兒在那個地方
[00:15:33.000 --> 00:15:35.000]  妻和女兒
[00:15:35.000 --> 00:15:37.000]  於是他們開車
[00:15:37.000 --> 00:15:39.000]  開了一個小時才到小路
[00:15:39.000 --> 00:15:41.000]  找到他們
[00:15:41.000 --> 00:15:43.000]  當醫生下車之後
[00:15:43.000 --> 00:15:45.000]  見到這個
[00:15:45.000 --> 00:15:47.000]  仁兄
[00:15:47.000 --> 00:15:49.000]  他下車的時候
[00:15:49.000 --> 00:15:51.000]  咦
[00:15:51.000 --> 00:15:53.000]  他原來兩隻腳
[00:15:53.000 --> 00:15:55.000]  甩著甩著
[00:15:55.000 --> 00:15:57.000]  用兩個拐杖
[00:15:57.000 --> 00:15:59.000]  走路
[00:15:59.000 --> 00:16:01.000]  怪不得我見到他那個車
[00:16:01.000 --> 00:16:03.000]  不是用油門
[00:16:03.000 --> 00:16:05.000]  是用上面按的
[00:16:05.000 --> 00:16:07.000]  他就覺得驚訝
[00:16:07.000 --> 00:16:09.000]  當一個
[00:16:09.000 --> 00:16:11.000]  人頻繁地問他
[00:16:11.000 --> 00:16:13.000]  車子哪裡有事
[00:16:13.000 --> 00:16:15.000]  他們去便利店看
[00:16:15.000 --> 00:16:17.000]  車子沒電了
[00:16:17.000 --> 00:16:19.000]  他就用一些所謂的過光籠
[00:16:19.000 --> 00:16:21.000]  幫他充好電
[00:16:21.000 --> 00:16:23.000]  充好電之後
[00:16:23.000 --> 00:16:25.000]  車子開了一會
[00:16:25.000 --> 00:16:27.000]  這個人放下手
[00:16:27.000 --> 00:16:29.000]  慢慢地放下架子
[00:16:29.000 --> 00:16:31.000]  慢慢地上車
[00:16:31.000 --> 00:16:33.000]  太太居然就馬上遞錢給他
[00:16:33.000 --> 00:16:35.000]  我多謝你
[00:16:35.000 --> 00:16:37.000]  不然我們會很害怕
[00:16:37.000 --> 00:16:39.000]  遞錢給他
[00:16:39.000 --> 00:16:41.000]  這個Bob
[00:16:41.000 --> 00:16:43.000]  他就說不需要
[00:16:43.000 --> 00:16:45.000]  你應該的
[00:16:45.000 --> 00:16:47.000]  為什麼不需要
[00:16:47.000 --> 00:16:49.000]  Bob就說了一個小故事
[00:16:49.000 --> 00:16:51.000]  他說在十幾年前
[00:16:51.000 --> 00:16:53.000]  我去打越戰
[00:16:53.000 --> 00:16:55.000]  我踩中了地雷
[00:16:55.000 --> 00:16:57.000]  今天雙腳就是這樣
[00:16:57.000 --> 00:16:59.000]  但當我人生最低落的時候
[00:16:59.000 --> 00:17:01.000]  最想死的時候
[00:17:01.000 --> 00:17:03.000]  我見到我的恩公
[00:17:03.000 --> 00:17:05.000]  走進來我醫院的病房
[00:17:05.000 --> 00:17:07.000]  幫助我
[00:17:07.000 --> 00:17:09.000]  關心我
[00:17:09.000 --> 00:17:11.000]  讀聖經給我聽
[00:17:11.000 --> 00:17:13.000]  我在那段日子不單信耶穌
[00:17:13.000 --> 00:17:15.000]  我還經歷了耶穌
[00:17:15.000 --> 00:17:17.000]  生命的改造
[00:17:17.000 --> 00:17:19.000]  今天我想告訴你
[00:17:19.000 --> 00:17:21.000]  恩公沒有受過任何那些事
[00:17:21.000 --> 00:17:23.000]  所以今天
[00:17:23.000 --> 00:17:25.000]  如果你認為我幫到你
[00:17:25.000 --> 00:17:27.000]  你將這一份恩情
[00:17:27.000 --> 00:17:29.000]  傳下去
[00:17:29.000 --> 00:17:31.000]  這個醫生似乎
[00:17:31.000 --> 00:17:33.000]  只是一口笑說OK
[00:17:33.000 --> 00:17:35.000]  好啊好啊謝謝
[00:17:35.000 --> 00:17:37.000]  他就走了
[00:17:37.000 --> 00:17:39.000]  夏文這個醫生
[00:17:39.000 --> 00:17:41.000]  就在他的自傳說
[00:17:41.000 --> 00:17:43.000]  二十年之後他成為了醫學院的教授
[00:17:43.000 --> 00:17:45.000]  舉足輕重
[00:17:45.000 --> 00:17:47.000]  接待了無數的實習醫生
[00:17:47.000 --> 00:17:49.000]  一個女醫生告訴他
