
[00:00:00.000 --> 00:00:02.000]  各位頂英姐妹早安
[00:03:07.000 --> 00:03:08.000]  我要趨吉避凶
[00:03:08.000 --> 00:03:09.000]  是有病的得醫治
[00:03:09.000 --> 00:03:11.000]  我們有失敗的是可以成功
[00:03:11.000 --> 00:03:12.000]  福蔭加澤的時候
[00:03:12.000 --> 00:03:16.000]  當一旦我們遇到不義的事情
[00:03:16.000 --> 00:03:18.000]  我們會問為甚麼
[00:03:18.000 --> 00:03:20.000]  我們會問為甚麼天父不保守我們
[00:03:20.000 --> 00:03:22.000]  為甚麼天父不聽我們的祈禱
[00:03:22.000 --> 00:03:27.000]  為甚麼上帝不把福氣給我們
[00:03:27.000 --> 00:03:30.000]  我們說這些只是幸福音
[00:03:30.000 --> 00:03:33.000]  帶來一切好的就是幸福音
[00:03:33.000 --> 00:03:35.000]  在我二嫂離世的那個晚上
[00:03:35.000 --> 00:03:38.000]  深水埗有城巴發生交通意外
[00:03:38.000 --> 00:03:39.000]  三個人死
[00:03:39.000 --> 00:03:40.000]  多人受傷
[00:03:40.000 --> 00:03:41.000]  都很震驚
[00:03:41.000 --> 00:03:42.000]  很傷痛
[00:03:42.000 --> 00:03:46.000]  沒多久香港有一個旅行團
[00:03:46.000 --> 00:03:48.000]  只是在國內一日遊
[00:03:48.000 --> 00:03:49.000]  撞車
[00:03:49.000 --> 00:03:50.000]  兩個人死
[00:03:50.000 --> 00:03:51.000]  多人受傷
[00:03:51.000 --> 00:03:52.000]  同樣都很震驚
[00:03:52.000 --> 00:03:56.000]  我相信在中間一定有基督徒
[00:03:56.000 --> 00:03:59.000]  信仰在這一刻站在甚麼位置呢
[00:03:59.000 --> 00:04:03.000]  如果我們繼續以為信仰帶給我們的
[00:04:03.000 --> 00:04:05.000]  只是心靈安穩
[00:04:05.000 --> 00:04:06.000]  只是趨吉避凶
[00:04:06.000 --> 00:04:10.000]  只是福蔭加澤的時候
[00:04:10.000 --> 00:04:14.000]  我們就會埋怨上帝
[00:04:14.000 --> 00:04:17.000]  我們甚至可能會選擇離棄上帝
[00:04:17.000 --> 00:04:19.000]  因為我們以為我們的信仰
[00:04:19.000 --> 00:04:21.000]  就是停在這一步
[00:04:21.000 --> 00:04:22.000]  今天要藉著拉薩路的事蹟
[00:04:22.000 --> 00:04:24.000]  來告訴我們的弟兄姊妹
[00:04:24.000 --> 00:04:25.000]  也告訴自己
[00:04:25.000 --> 00:04:26.000]  我們的信仰
[00:04:26.000 --> 00:04:27.000]  我們的上帝
[00:04:27.000 --> 00:04:30.000]  或者當我們說我們信上帝的時候
[00:04:30.000 --> 00:04:33.000]  他不是要來解釋苦難
[00:04:33.000 --> 00:04:35.000]  而是和我們一起經歷
[00:04:35.000 --> 00:04:36.000]  一起度過
[00:04:36.000 --> 00:04:37.000]  一起托著我們
[00:04:37.000 --> 00:04:40.000]  來面對這些困難挑戰
[00:04:40.000 --> 00:04:41.000]  剛才讀的經文
[00:04:41.000 --> 00:04:45.000]  告訴我們故事的內容和大綱
[00:04:45.000 --> 00:04:46.000]  是說甚麼呢
[00:04:46.000 --> 00:04:48.000]  說猶太地有一個小村莊
[00:04:48.000 --> 00:04:49.000]  是伯大利
[00:04:49.000 --> 00:04:51.000]  裏面住了三姐弟
[00:04:51.000 --> 00:04:53.000]  一個叫瑪大
[00:04:53.000 --> 00:04:54.000]  一個叫瑪利亞
[00:04:54.000 --> 00:04:55.000]  一個叫拉薩路
[00:04:55.000 --> 00:04:56.000]  病的人是拉薩路
[00:04:56.000 --> 00:04:58.000]  但拉薩路的名字很普通
[00:04:58.000 --> 00:04:59.000]  他不想別人弄錯
[00:04:59.000 --> 00:05:00.000]  所以交代
[00:05:00.000 --> 00:05:02.000]  他有兩個姐姐
[00:05:02.000 --> 00:05:03.000]  瑪大
[00:05:03.000 --> 00:05:04.000]  瑪利亞
[00:05:04.000 --> 00:05:05.000]  這個瑪利亞是誰
[00:05:05.000 --> 00:05:06.000]  因為有很多瑪利亞
[00:05:06.000 --> 00:05:07.000]  所以他要說
[00:05:07.000 --> 00:05:09.000]  就是那一個用香膏抹主
[00:05:09.000 --> 00:05:12.000]  用頭髮刷主腳的那個瑪利亞
[00:05:12.000 --> 00:05:14.000]  當時耶穌在哪裏呢
[00:05:14.000 --> 00:05:18.000]  耶穌因為受到猶太人的無辜反對
[00:05:18.000 --> 00:05:19.000]  如果我們有聖經
[00:05:19.000 --> 00:05:20.000]  你看第十章就會知道
[00:05:20.000 --> 00:05:22.000]  耶穌是不受歡迎
[00:05:22.000 --> 00:05:25.000]  受到猶太人無辜的反對
[00:05:25.000 --> 00:05:27.000]  甚至是攻擊
[00:05:27.000 --> 00:05:29.000]  要下手害他
[00:05:29.000 --> 00:05:31.000]  所以他要去到約旦河外
[00:05:31.000 --> 00:05:33.000]  離開了耶路撒冷的地方
[00:05:33.000 --> 00:05:36.000]  去繼續傳道的工作
[00:05:36.000 --> 00:05:40.000]  當耶穌在猶太地以外
[00:05:40.000 --> 00:05:42.000]  伯大利以外的地方
[00:05:42.000 --> 00:05:45.000]  繼續傳道的時候
[00:05:45.000 --> 00:05:48.000]  有兩個瑪大瑪利亞所差遣的人
[00:05:48.000 --> 00:05:49.000]  來到他面前
[00:05:49.000 --> 00:05:50.000]  告訴他
[00:05:50.000 --> 00:05:51.000]  主啊
[00:05:51.000 --> 00:05:54.000]  你所愛的人病了
[00:05:54.000 --> 00:05:55.000]  主啊
[00:05:55.000 --> 00:05:57.000]  你所愛的人病了
[00:05:57.000 --> 00:06:00.000]  這句話很簡單
[00:06:00.000 --> 00:06:04.000]  但裏面有很豐富
[00:06:04.000 --> 00:06:06.000]  很寶貴的真理
[00:06:06.000 --> 00:06:08.000]  我分三點
[00:06:08.000 --> 00:06:11.000]  和頂節目一起思考和分享
[00:06:11.000 --> 00:06:12.000]  第一
[00:06:12.000 --> 00:06:14.000]  主所愛的人在世上
[00:06:14.000 --> 00:06:17.000]  我相信我們都很清楚
[00:06:17.000 --> 00:06:20.000]  是會遭遇病患
[00:06:20.000 --> 00:06:22.000]  主所愛的人在世上
[00:06:22.000 --> 00:06:24.000]  是會遭遇病患的
[00:06:24.000 --> 00:06:25.000]  剛才我們讀的那段經文
[00:06:25.000 --> 00:06:26.000]  告訴你
[00:06:26.000 --> 00:06:29.000]  拉撒路是瑪利亞和瑪大的弟弟
[00:06:29.000 --> 00:06:30.000]  當時他病了
[00:06:30.000 --> 00:06:32.000]  但不知道是什麼病
[00:06:32.000 --> 00:06:34.000]  最後我們知道他死了
[00:06:34.000 --> 00:06:36.000]  一個重病
[00:06:36.000 --> 00:06:39.000]  我們有一個現象
[00:06:39.000 --> 00:06:41.000]  一提到病
[00:06:41.000 --> 00:06:43.000]  普通病我們習以為常
[00:06:43.000 --> 00:06:44.000]  但有重病
[00:06:44.000 --> 00:06:46.000]  特別是那些癌症
[00:06:46.000 --> 00:06:47.000]  不治之症
[00:06:47.000 --> 00:06:48.000]  長期病患
[00:06:48.000 --> 00:06:49.000]  我們就會問
[00:06:49.000 --> 00:06:52.000]  為什麼是我
[00:06:52.000 --> 00:06:53.000]  很多人說
[00:06:53.000 --> 00:06:55.000]  我沒有做過傷天害理的事
[00:06:55.000 --> 00:06:56.000]  我吃東西又清淡
[00:06:56.000 --> 00:06:57.000]  又不煙又不酒
[00:06:57.000 --> 00:06:58.000]  為什麼是我
[00:06:58.000 --> 00:06:59.000]  基督徒會多加一兩句
[00:06:59.000 --> 00:07:00.000]  我每天祈禱
[00:07:00.000 --> 00:07:01.000]  讀經靈修
[00:07:01.000 --> 00:07:02.000]  我每個星期回來教會
[00:07:02.000 --> 00:07:03.000]  牧師你都見到我
[00:07:03.000 --> 00:07:04.000]  牧師你有時不在
[00:07:04.000 --> 00:07:05.000]  見不到其他傳道人
[00:07:05.000 --> 00:07:06.000]  都見到我
[00:07:06.000 --> 00:07:09.000]  為什麼會是我
[00:07:09.000 --> 00:07:11.000]  但我們要想深一層
[00:07:11.000 --> 00:07:14.000]  為什麼我們遇見這些重病
[00:07:14.000 --> 00:07:17.000]  或者那些嚴重的災害
[00:07:17.000 --> 00:07:18.000]  我們才會問
[00:07:18.000 --> 00:07:20.000]  為什麼是我
[00:07:20.000 --> 00:07:21.000]  普通的病
[00:07:21.000 --> 00:07:22.000]  你有沒有問過
[00:07:22.000 --> 00:07:23.000]  就是說
[00:07:23.000 --> 00:07:24.000]  你如果傷風感冒
[00:07:24.000 --> 00:07:25.000]  有沒有問過
[00:07:25.000 --> 00:07:27.000]  為什麼是你
[00:07:27.000 --> 00:07:28.000]  你有沒有試過
[00:07:28.000 --> 00:07:29.000]  傷風感冒的時候
[00:07:29.000 --> 00:07:31.000]  你會問為什麼是我
[00:07:31.000 --> 00:07:32.000]  你有沒有試過
[00:07:32.000 --> 00:07:33.000]  頭暈身痛的時候
[00:07:33.000 --> 00:07:35.000]  問為什麼是你
[00:07:35.000 --> 00:07:36.000]  最多我們會問
[00:07:36.000 --> 00:07:37.000]  為什麼
[00:07:37.000 --> 00:07:38.000]  因為剛才下雨
[00:07:38.000 --> 00:07:39.000]  走進來
[00:07:39.000 --> 00:07:40.000]  冷氣吹著
[00:07:40.000 --> 00:07:42.000]  所以就感冒
[00:07:42.000 --> 00:07:43.000]  小朋友
[00:07:43.000 --> 00:07:45.000]  為什麼會有手足口病
[00:07:45.000 --> 00:07:47.000]  為什麼他又感冒
[00:07:47.000 --> 00:07:49.000]  因為他在幼稚園裡
[00:07:49.000 --> 00:07:51.000]  A軍傳給B軍
[00:07:51.000 --> 00:07:52.000]  B軍傳給C軍
[00:07:52.000 --> 00:07:53.000]  就傳了回來
[00:07:53.000 --> 00:07:55.000]  但我們很少去問
[00:07:55.000 --> 00:07:57.000]  上帝啊 為什麼是我
[00:07:57.000 --> 00:07:58.000]  為什麼呢
[00:07:58.000 --> 00:07:59.000]  因為我們有一個假設
[00:07:59.000 --> 00:08:00.000]  假設是什麼呢
[00:08:00.000 --> 00:08:01.000]  普通的病
[00:08:01.000 --> 00:08:02.000]  所有人都會得的
[00:08:02.000 --> 00:08:03.000]  傷風感冒
[00:08:03.000 --> 00:08:04.000]  頭暈身痛
[00:08:04.000 --> 00:08:05.000]  咬柴那些
[00:08:05.000 --> 00:08:06.000]  人人都會
[00:08:06.000 --> 00:08:08.000]  總有機會遇到的
[00:08:08.000 --> 00:08:11.000]  並且我們有一個假設是什麼呢
[00:08:11.000 --> 00:08:12.000]  就是那些
[00:08:12.000 --> 00:08:13.000]  大病
[00:08:13.000 --> 00:08:14.000]  重病
[00:08:14.000 --> 00:08:15.000]  長期的病
[00:08:15.000 --> 00:08:16.000]  致死的病
[00:08:16.000 --> 00:08:17.000]  不會臨到什麼人呢
[00:08:17.000 --> 00:08:19.000]  一不會臨到好人
[00:08:19.000 --> 00:08:21.000]  二不會臨到基督徒
[00:08:21.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:24.000]  我們彷彿活著活著
[00:08:24.000 --> 00:08:26.000]  就有這種假設
[00:08:26.000 --> 00:08:28.000]  好人是不會患重病的
[00:08:28.000 --> 00:08:29.000]  普通病就可以了
[00:08:29.000 --> 00:08:30.000]  基督徒
[00:08:30.000 --> 00:08:32.000]  甚至是愛主的基督徒
[00:08:32.000 --> 00:08:34.000]  都不會患重病
[00:08:34.000 --> 00:08:35.000]  春風感冒病一下
[00:08:35.000 --> 00:08:37.000]  痊癒就OK了
[00:08:37.000 --> 00:08:38.000]  如果不好的時候
[00:08:38.000 --> 00:08:40.000]  我們就會覺得詫異
[00:08:40.000 --> 00:08:42.000]  弟弟姐妹
[00:08:42.000 --> 00:08:44.000]  拉薩路的事件告訴我們
[00:08:44.000 --> 00:08:46.000]  人是會病的
[00:08:46.000 --> 00:08:48.000]  主所愛的人都是會病的
[00:08:48.000 --> 00:08:50.000]  第五節
[00:08:50.000 --> 00:08:55.000]  耶穌數來愛馬大和他妹子並拉薩路
[00:08:55.000 --> 00:08:57.000]  聖經是清楚告訴我們
[00:08:57.000 --> 00:08:59.000]  耶穌一直都愛他們
[00:08:59.000 --> 00:09:02.000]  不單單愛馬大和瑪利亞
[00:09:02.000 --> 00:09:04.000]  也愛拉薩路
[00:09:04.000 --> 00:09:06.000]  一家盟主所愛都好
[00:09:06.000 --> 00:09:10.000]  都會有其中一個人患病
[00:09:10.000 --> 00:09:12.000]  甚至是致死
[00:09:12.000 --> 00:09:13.000]  在聖經裏面
[00:09:13.000 --> 00:09:15.000]  不單記載主所愛的人會病
[00:09:15.000 --> 00:09:18.000]  主所使用的僕人都會病
[00:09:18.000 --> 00:09:21.000]  皇帝下第十三章十四節
[00:09:21.000 --> 00:09:24.000]  以利沙得了必死的病
[00:09:24.000 --> 00:09:28.000]  以色列王約瓦斯來看他
[00:09:28.000 --> 00:09:30.000]  伏在他臉上哭泣說
[00:09:30.000 --> 00:09:32.000]  我父啊 我父啊
[00:09:32.000 --> 00:09:34.000]  以色列的戰車馬兵
[00:09:34.000 --> 00:09:35.000]  以利沙是誰
[00:09:35.000 --> 00:09:36.000]  是神的僕人
[00:09:36.000 --> 00:09:38.000]  神所使用的先知
[00:09:38.000 --> 00:09:40.000]  他行了很多神蹟奇事
[00:09:40.000 --> 00:09:43.000]  他都得了必死的病
[00:09:43.000 --> 00:09:44.000]  在新約裏面
[00:09:44.000 --> 00:09:46.000]  有另一位偉大的使徒保羅
[00:09:46.000 --> 00:09:50.000]  哥倫多後書第十二章第七至八節
[00:09:50.000 --> 00:09:52.000]  來記載他一番說話
[00:09:52.000 --> 00:09:55.000]  他又恐怕我因所得的啟示甚大
[00:09:55.000 --> 00:09:56.000]  就過於自高
[00:09:56.000 --> 00:09:59.000]  所以有一根刺加在我肉體上
[00:09:59.000 --> 00:10:01.000]  就是撒旦的差異來攻擊我
[00:10:01.000 --> 00:10:03.000]  免得我過於自高
[00:10:03.000 --> 00:10:05.000]  為者是我三次求過主
[00:10:05.000 --> 00:10:08.000]  叫這刺離開我
[00:10:08.000 --> 00:10:11.000]  保羅患一個什麼病呢
[00:10:11.000 --> 00:10:12.000]  不是必死的病
[00:10:12.000 --> 00:10:14.000]  是一個長期纏繞他的病
[00:10:14.000 --> 00:10:15.000]  這根刺是什麼呢
[00:10:15.000 --> 00:10:17.000]  因為他的眼疾
[00:10:17.000 --> 00:10:18.000]  或者其他的病患
[00:10:18.000 --> 00:10:20.000]  可能好像我們骨刺一樣
[00:10:20.000 --> 00:10:22.000]  但這根刺不是真的刺
[00:10:22.000 --> 00:10:24.000]  是一樣一直纏繞著他
[00:10:24.000 --> 00:10:26.000]  一直藏在他身體裏面的東西
[00:10:26.000 --> 00:10:28.000]  一直來困擾他的東西
[00:10:28.000 --> 00:10:30.000]  他祈禱多次
[00:10:30.000 --> 00:10:32.000]  但是主沒有拿走
[00:10:32.000 --> 00:10:36.000]  主只是說我的恩典夠你用的
[00:10:36.000 --> 00:10:38.000]  我要在軟弱的人身上
[00:10:38.000 --> 00:10:41.000]  顯出這個完全和剛強
[00:10:44.000 --> 00:10:45.000]  大埔有一間教會
[00:10:45.000 --> 00:10:47.000]  我曾經提過一個牧師
[00:10:47.000 --> 00:10:51.000]  他五六年患鼻咽癌第四期
[00:10:51.000 --> 00:10:53.000]  他醫好
[00:10:53.000 --> 00:10:54.000]  但之後復發
[00:10:54.000 --> 00:10:55.000]  再醫好
[00:10:55.000 --> 00:10:56.000]  再復發
[00:10:56.000 --> 00:10:57.000]  再醫好
[00:10:57.000 --> 00:10:58.000]  再復發
[00:10:58.000 --> 00:11:00.000]  四次
[00:11:00.000 --> 00:11:01.000]  他還在樓上
[00:11:01.000 --> 00:11:02.000]  還在我樓上
[00:11:02.000 --> 00:11:05.000]  所以我出入常常見到他
[00:11:05.000 --> 00:11:07.000]  主所愛的人
[00:11:07.000 --> 00:11:08.000]  主所使用的人
[00:11:08.000 --> 00:11:09.000]  是的
[00:11:09.000 --> 00:11:11.000]  都會患病
[00:11:11.000 --> 00:11:15.000]  如果我們將患病理解為苦難
[00:11:15.000 --> 00:11:17.000]  其實耶穌早就告訴我們
[00:11:17.000 --> 00:11:21.000]  在《約翰福音》第十六章第三十三節
[00:11:21.000 --> 00:11:23.000]  我將這些事告訴你們
[00:11:23.000 --> 00:11:25.000]  是要你們知道
[00:11:25.000 --> 00:11:27.000]  在我裏面有平安
[00:11:27.000 --> 00:11:29.000]  在世上你們有苦難
[00:11:29.000 --> 00:11:30.000]  但你們可以放心
[00:11:30.000 --> 00:11:32.000]  我已經勝了世界
[00:11:32.000 --> 00:11:33.000]  當然
[00:11:33.000 --> 00:11:36.000]  當時耶穌所說的苦難
[00:11:36.000 --> 00:11:38.000]  其實不是說患病
[00:11:38.000 --> 00:11:40.000]  當時耶穌所說的苦難是甚麼
[00:11:40.000 --> 00:11:43.000]  他預言自己即將離世
[00:11:43.000 --> 00:11:45.000]  在離世的時候
[00:11:45.000 --> 00:11:46.000]  跟隨他的人
[00:11:46.000 --> 00:11:48.000]  都會受逼迫
[00:11:48.000 --> 00:11:50.000]  因為耶穌被捉拿
[00:11:50.000 --> 00:11:51.000]  被釘死
[00:11:51.000 --> 00:11:53.000]  被誣告而死
[00:11:53.000 --> 00:11:54.000]  他本來無罪
[00:11:54.000 --> 00:11:57.000]  就被誣告
[00:11:57.000 --> 00:11:59.000]  跟隨他的門徒
[00:11:59.000 --> 00:12:01.000]  都會這樣受逼迫
[00:12:01.000 --> 00:12:02.000]  暈
[00:12:02.000 --> 00:12:04.000]  保羅也曾經這樣說
[00:12:04.000 --> 00:12:06.000]  在提摩太后書第三章十二節
[00:12:06.000 --> 00:12:10.000]  凡粒子在基督耶穌裏敬田度日的
[00:12:10.000 --> 00:12:12.000]  都要受逼迫
[00:12:12.000 --> 00:12:13.000]  等於我常說
[00:12:13.000 --> 00:12:14.000]  我們今天在香港
[00:12:14.000 --> 00:12:16.000]  所受的逼迫是很少很少
[00:12:16.000 --> 00:12:18.000]  但最困擾我們的是甚麼呢
[00:12:18.000 --> 00:12:20.000]  就是生活這些事情
[00:12:20.000 --> 00:12:21.000]  患病
[00:12:21.000 --> 00:12:22.000]  讀書
[00:12:22.000 --> 00:12:23.000]  工作
[00:12:23.000 --> 00:12:24.000]  戀愛
[00:12:24.000 --> 00:12:25.000]  婚姻
[00:12:25.000 --> 00:12:26.000]  兒女聽不聽話
[00:12:26.000 --> 00:12:27.000]  夫婦的關係
[00:12:27.000 --> 00:12:28.000]  跟家人的關係
[00:12:28.000 --> 00:12:29.000]  等等
[00:12:29.000 --> 00:12:30.000]  現在多了一點
[00:12:30.000 --> 00:12:32.000]  社會因著政治的緣故
[00:12:32.000 --> 00:12:33.000]  對教會有期望
[00:12:33.000 --> 00:12:35.000]  對基督徒有期望
[00:12:35.000 --> 00:12:37.000]  但是基督徒不走出來的時候
[00:12:37.000 --> 00:12:38.000]  我們就會被譏笑
[00:12:38.000 --> 00:12:40.000]  基督徒不站出來的時候
[00:12:40.000 --> 00:12:42.000]  我們會受指責
[00:12:42.000 --> 00:12:45.000]  最多都是受到這些言語的逼迫
[00:12:45.000 --> 00:12:49.000]  頂尖的很多人以為
[00:12:49.000 --> 00:12:51.000]  患病受苦
[00:12:51.000 --> 00:12:53.000]  是一種罪惡的果報
[00:12:53.000 --> 00:12:55.000]  某人遇意外
[00:12:55.000 --> 00:12:57.000]  損失錢財
[00:12:57.000 --> 00:12:58.000]  甚至犧牲性命
[00:12:58.000 --> 00:13:02.000]  都一定是犯了某種的大錯
[00:13:02.000 --> 00:13:03.000]  或者是罪
[00:13:03.000 --> 00:13:05.000]  甚至用中國人傳統所說
[00:13:05.000 --> 00:13:07.000]  一定是前世作孽
[00:13:07.000 --> 00:13:11.000]  其實現今的患病
[00:13:11.000 --> 00:13:12.000]  或者我們的遭遇
[00:13:12.000 --> 00:13:14.000]  有太多的原因
[00:13:14.000 --> 00:13:15.000]  可以是跟環境
[00:13:15.000 --> 00:13:17.000]  可以是跟天氣
[00:13:17.000 --> 00:13:18.000]  可以是跟食物
[00:13:18.000 --> 00:13:19.000]  跟心情
[00:13:19.000 --> 00:13:21.000]  跟壓力有關
[00:13:21.000 --> 00:13:23.000]  不過再想不少的時候
[00:13:23.000 --> 00:13:26.000]  其實真的可以無緣無故
[00:13:26.000 --> 00:13:28.000]  是可以無緣無故
[00:13:28.000 --> 00:13:30.000]  我們是創造物之一
[00:13:30.000 --> 00:13:34.000]  上帝創造這個世界
[00:13:34.000 --> 00:13:35.000]  有祂的秩序
[00:13:35.000 --> 00:13:38.000]  所以無論我們為人多麼正直
[00:13:38.000 --> 00:13:40.000]  我們做多少善事
[00:13:40.000 --> 00:13:42.000]  我們多麼愛主
[00:13:42.000 --> 00:13:44.000]  或者我們怎樣是蒙主所愛
[00:13:44.000 --> 00:13:47.000]  我們都可以患病
[00:13:47.000 --> 00:13:50.000]  我們沒有免疫權
[00:13:50.000 --> 00:13:52.000]  你和我都沒有
[00:13:52.000 --> 00:13:55.000]  頂尖我們不單單要知道
[00:13:55.000 --> 00:13:56.000]  屬於所愛的人
[00:13:56.000 --> 00:13:58.000]  是會遭遇病患
[00:13:58.000 --> 00:14:00.000]  我們也要知道
[00:14:00.000 --> 00:14:01.000]  主所愛的人
[00:14:01.000 --> 00:14:02.000]  在病患裡面
[00:14:02.000 --> 00:14:05.000]  仍然是主所愛
[00:14:05.000 --> 00:14:06.000]  主所愛的人
[00:14:06.000 --> 00:14:07.000]  在病患裡面
[00:14:07.000 --> 00:14:10.000]  仍然是主所愛
[00:14:10.000 --> 00:14:11.000]  第三節
[00:14:11.000 --> 00:14:14.000]  僕人告訴主耶穌
[00:14:14.000 --> 00:14:15.000]  主啊
[00:14:15.000 --> 00:14:18.000]  祢所愛的人病了
[00:14:18.000 --> 00:14:19.000]  今天很多人以為
[00:14:19.000 --> 00:14:21.000]  信徒患病
[00:14:21.000 --> 00:14:24.000]  遭遇各種的意外災難
[00:14:24.000 --> 00:14:26.000]  就代表主離棄他
[00:14:26.000 --> 00:14:28.000]  主不再看顧他
[00:14:28.000 --> 00:14:30.000]  主不再愛他
[00:14:30.000 --> 00:14:33.000]  我們再看第五節
[00:14:33.000 --> 00:14:34.000]  怎麼說
[00:14:34.000 --> 00:14:40.000]  耶穌素來愛馬大和他妹子並拉撒路
[00:14:40.000 --> 00:14:42.000]  素來就是一直
[00:14:42.000 --> 00:14:45.000]  耶穌一直愛馬大
[00:14:45.000 --> 00:14:47.000]  耶穌一直愛瑪利亞
[00:14:47.000 --> 00:14:49.000]  耶穌一直愛拉撒路
