
[00:00:00.000 --> 00:00:02.000]  還要多謝你自己
[00:11:55.000 --> 00:11:57.000]  可以這個以斯帖
[00:11:57.000 --> 00:11:59.000]  這個姑女成為一個皇后
[00:11:59.000 --> 00:12:01.000]  看回歷史
[00:12:01.000 --> 00:12:03.000]  整個歷史其實每個階段
[00:12:03.000 --> 00:12:05.000]  都有上帝的含義在當中
[00:12:05.000 --> 00:12:07.000]  都有上帝的作為在裏邊
[00:12:07.000 --> 00:12:09.000]  但同樣去到以斯帖
[00:12:09.000 --> 00:12:11.000]  那個時代
[00:12:11.000 --> 00:12:13.000]  就是今日看神的大靈
[00:12:13.000 --> 00:12:15.000]  這個今日
[00:12:15.000 --> 00:12:17.000]  我是指以斯帖時代的今日
[00:12:17.000 --> 00:12:19.000]  但我看回
[00:12:19.000 --> 00:12:21.000]  以斯帖時代的今日
[00:12:21.000 --> 00:12:23.000]  是同樣影響著
[00:12:23.000 --> 00:12:25.000]  我們的今日
[00:12:25.000 --> 00:12:31.000]  以斯帖時代的今日
[00:12:31.000 --> 00:12:33.000]  和我們的今日
[00:12:33.000 --> 00:12:35.000]  有什麼關係
[00:12:35.000 --> 00:12:37.000]  幾千年前的今日
[00:12:37.000 --> 00:12:39.000]  和我們今日有什麼關係
[00:12:39.000 --> 00:12:41.000]  看一次回
[00:12:41.000 --> 00:12:43.000]  看回以斯帖時代
[00:12:43.000 --> 00:12:45.000]  特別有一節聖經
[00:12:45.000 --> 00:12:47.000]  我覺得很特別
[00:12:47.000 --> 00:12:49.000]  就是列代之下第十六章第九節
[00:12:49.000 --> 00:12:51.000]  我們一起讀一讀
[00:12:51.000 --> 00:12:53.000]  頭那兩句
[00:12:53.000 --> 00:12:55.000]  準備一二三
[00:12:55.000 --> 00:12:57.000]  耶和華的眼目遍察全地
[00:12:57.000 --> 00:12:59.000]  要顯大能幫助
[00:12:59.000 --> 00:13:01.000]  向他心存誠實的人
[00:13:01.000 --> 00:13:03.000]  很有趣
[00:13:03.000 --> 00:13:05.000]  耶和華一直在看世界的人
[00:13:05.000 --> 00:13:07.000]  在尋找所有人
[00:13:07.000 --> 00:13:09.000]  他要幫哪些人
[00:13:09.000 --> 00:13:11.000]  他要將他的大能去幫助
[00:13:11.000 --> 00:13:13.000]  心裏有誠實的人
[00:13:13.000 --> 00:13:15.000]  今天很多時
[00:13:15.000 --> 00:13:17.000]  我們都會埋怨這個世界
[00:13:17.000 --> 00:13:19.000]  埋怨我們的環境
[00:13:19.000 --> 00:13:21.000]  埋怨我們香港過去這幾年發生什麼事
[00:13:21.000 --> 00:13:23.000]  包括我這些老餅
[00:13:23.000 --> 00:13:25.000]  我已經是老餅
[00:13:25.000 --> 00:13:27.000]  我這些老餅看著今天的世界
[00:13:27.000 --> 00:13:29.000]  看著今天的香港
[00:13:29.000 --> 00:13:31.000]  有時我都說香港都不太認識香港
[00:13:31.000 --> 00:13:33.000]  我們六十年代
[00:13:33.000 --> 00:13:35.000]  個個都是拼搏精神
[00:13:35.000 --> 00:13:37.000]  獅子山下的精神
[00:13:37.000 --> 00:13:39.000]  獅子山下的精神
[00:13:39.000 --> 00:13:41.000]  永遠都是我們這些老餅說的
[00:13:41.000 --> 00:13:43.000]  當我們今天這些老餅說
[00:13:43.000 --> 00:13:45.000]  獅子山下的時候
[00:13:45.000 --> 00:13:47.000]  年輕人說你騙我
[00:13:47.000 --> 00:13:49.000]  用獅子山下來騙我們
[00:13:49.000 --> 00:13:51.000]  這個世界為什麼會有獅子山下
[00:13:51.000 --> 00:13:53.000]  沒有這樣的精神
[00:13:53.000 --> 00:13:55.000]  當然我們看回這個世界
[00:13:55.000 --> 00:13:57.000]  很多很多的發展
[00:13:57.000 --> 00:13:59.000]  很多的情況
[00:13:59.000 --> 00:14:01.000]  很多時我們不明白
[00:14:01.000 --> 00:14:03.000]  這個世界有不同的人的出現
[00:14:03.000 --> 00:14:05.000]  我們心裡會覺得很不自在
[00:14:05.000 --> 00:14:07.000]  這些肯定是惡人
[00:14:07.000 --> 00:14:09.000]  但當我們說惡人的時候
[00:14:09.000 --> 00:14:11.000]  其實A代表說A是惡人
[00:14:11.000 --> 00:14:13.000]  B是說B是惡人的時候
[00:14:13.000 --> 00:14:15.000]  其實我們可能
[00:14:15.000 --> 00:14:17.000]  惡人的定義都不同
[00:14:17.000 --> 00:14:19.000]  所以有時我們用詩篇
[00:14:19.000 --> 00:14:21.000]  奏奏詩篇的祈禱
[00:14:21.000 --> 00:14:23.000]  祈求你除滅那個惡人
[00:14:23.000 --> 00:14:25.000]  祈禱之後他還會生我
[00:14:25.000 --> 00:14:27.000]  怎麼搞的
[00:14:27.000 --> 00:14:29.000]  我們都會覺得
[00:14:29.000 --> 00:14:31.000]  神在這裡
[00:14:31.000 --> 00:14:33.000]  但另一方面我們看到很有趣
[00:14:33.000 --> 00:14:35.000]  耶和華神原來偏地
[00:14:35.000 --> 00:14:37.000]  去找人
[00:14:37.000 --> 00:14:39.000]  他找什麼人呢
[00:14:39.000 --> 00:14:41.000]  他不只是找名人
[00:14:41.000 --> 00:14:43.000]  他不只是找大人物
[00:14:43.000 --> 00:14:45.000]  他不只是找很有學識
[00:14:45.000 --> 00:14:47.000]  他不只是找卡片
[00:14:47.000 --> 00:14:49.000]  有幾十個title的人
[00:14:49.000 --> 00:14:51.000]  這些人都重要
[00:14:51.000 --> 00:14:53.000]  我不是說這些人不重要
[00:14:53.000 --> 00:14:55.000]  但神要找什麼人
[00:14:55.000 --> 00:14:57.000]  是心裡有誠實的人
[00:14:57.000 --> 00:14:59.000]  原來神是在
[00:14:59.000 --> 00:15:01.000]  一些心裡誠實的人
[00:15:01.000 --> 00:15:03.000]  祂會顯祂的大能
[00:15:03.000 --> 00:15:05.000]  所以很明顯
[00:15:05.000 --> 00:15:07.000]  經文的意思就是說
[00:15:07.000 --> 00:15:09.000]  心裡願意去信服的人
[00:15:09.000 --> 00:15:11.000]  信服神心意的人
[00:15:11.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:15.000]  在我和你的思想裡
[00:15:15.000 --> 00:15:17.000]  在我和你的理性裡
[00:15:17.000 --> 00:15:19.000]  我們的神是不是復活了
[00:15:19.000 --> 00:15:21.000]  我們的理性很清楚
