
[00:00:00.000 --> 00:00:01.280]  領子們午安
[00:03:52.240 --> 00:03:57.480]  我相信接力賽交棒有多重要
[00:03:57.480 --> 00:03:59.360]  其實不用我說了,是嗎?
[00:03:59.360 --> 00:04:02.880]  如果大家知道,玩過的話
[00:04:02.880 --> 00:04:06.800]  跌了支棒,基本上你去哪裡都不用去了
[00:04:06.800 --> 00:04:08.120]  輸定了
[00:04:08.120 --> 00:04:12.720]  我們剛才第一節的經文
[00:04:12.720 --> 00:04:15.640]  我們是讀到這樣說的
[00:04:16.040 --> 00:04:23.680]  「我們既有者許多見證人,如同雲彩圍著我們,就要」
[00:04:23.680 --> 00:04:26.480]  其實這一節的經文
[00:04:26.480 --> 00:04:29.720]  在開始的時候還有一個連接詞
[00:04:29.720 --> 00:04:32.160]  就是「由此看來」
[00:04:32.160 --> 00:04:34.200]  我本來沒有翻譯出來
[00:04:34.200 --> 00:04:37.240]  不過如果大家去參考新漢語譯本
[00:04:37.240 --> 00:04:38.640]  就是這樣說的
[00:04:38.640 --> 00:04:40.400]  「由此看來」
[00:04:40.400 --> 00:04:43.640]  其實作者是要告訴我們
[00:04:44.200 --> 00:04:50.240]  我們的信仰和先前的見證人是有關係的
[00:04:50.240 --> 00:04:53.960]  我們是承接著那些
[00:04:53.960 --> 00:04:57.720]  已經跑完了這個人生歷程
[00:04:57.720 --> 00:05:02.360]  這些信仰當中的先言先信的棒
[00:05:02.360 --> 00:05:04.680]  我們是要接住這個棒
[00:05:04.680 --> 00:05:06.960]  然後繼續跑下去
[00:05:06.960 --> 00:05:12.360]  在第十一章的信心英雄榜當中
[00:05:12.720 --> 00:05:14.600]  有很多的人物
[00:05:14.600 --> 00:05:19.600]  經文說好像雲彩那樣圍繞著我們
[00:05:19.600 --> 00:05:22.320]  全部他們都是這麼漂亮
[00:05:22.320 --> 00:05:24.800]  以及被神所紀念
[00:05:24.800 --> 00:05:26.600]  他們的共通點
[00:05:26.600 --> 00:05:27.520]  為什麼這麼漂亮
[00:05:27.520 --> 00:05:31.480]  因為他們的信心是上帝所欣賞的
[00:05:31.480 --> 00:05:35.040]  也是神應許的一個名證
[00:05:35.040 --> 00:05:38.320]  作者在第一節來提醒我們
[00:05:38.320 --> 00:05:40.120]  我們和身邊的弟兄姊妹
[00:05:40.360 --> 00:05:43.360]  甚至是以往在歷史裏面
[00:05:43.360 --> 00:05:48.000]  曾經跑過的這班先言先信
[00:05:48.000 --> 00:05:51.080]  我們在信仰的道路上
[00:05:51.080 --> 00:05:56.600]  是有一份超越了時空的結連關係的
[00:05:56.600 --> 00:06:00.680]  作者一直跟著下去
[00:06:00.680 --> 00:06:03.080]  都會繼續用「我們」「我們」
[00:06:03.080 --> 00:06:05.040]  這個代名詞
[00:06:05.520 --> 00:06:11.520]  因為「我們」每一個都是屬靈的群體的一部份
[00:06:11.520 --> 00:06:14.080]  我們就是要承接這一棒
[00:06:14.080 --> 00:06:19.080]  所以請我們不要將上帝交給我們這支棒
[00:06:19.080 --> 00:06:20.600]  掉到地上好不好
[00:06:20.600 --> 00:06:24.040]  我們真的要繼續將它傳承下去
[00:06:24.040 --> 00:06:27.840]  今天當我們仍然在世
[00:06:27.840 --> 00:06:31.720]  就代表我們這一棒還沒跑完
[00:06:31.720 --> 00:06:34.000]  在我們人生當中
[00:06:34.320 --> 00:06:37.880]  我們還沒完成的事是很多的
[00:06:37.880 --> 00:06:42.840]  手上如果在讀書的可能還沒完成你的功課
[00:06:42.840 --> 00:06:44.920]  我們有還沒完成的工作
[00:06:44.920 --> 00:06:46.280]  還沒看完的書
[00:06:46.280 --> 00:06:51.240]  甚至我們還沒完成的讀經靈修計劃
[00:06:51.240 --> 00:06:53.920]  或者減肥運動大計
[00:06:53.920 --> 00:06:56.200]  總是有些事情還沒完成的
[00:06:56.200 --> 00:07:01.960]  其實究竟我們要有些什麼準備
[00:07:02.240 --> 00:07:08.560]  才可以完成上帝給我們在生命歷程當中的託付呢
[00:07:08.560 --> 00:07:11.640]  究竟我們心態上要怎樣預備
[00:07:11.640 --> 00:07:13.720]  我們再看多一次第一節
[00:07:13.720 --> 00:07:15.720]  經文這樣說
[00:07:15.720 --> 00:07:18.640]  我們既有者許多的見證人
[00:07:18.640 --> 00:07:20.800]  遇同運彩圍著我們
[00:07:20.800 --> 00:07:23.040]  就當放下各樣的重擔
[00:07:23.040 --> 00:07:25.840]  脫去容易纏累我們的罪
[00:07:25.840 --> 00:07:27.320]  全心忍耐
[00:07:27.320 --> 00:07:30.760]  奔那擺在我們前頭的路程
[00:07:31.680 --> 00:07:36.320]  作者就用了「奔」這個字
[00:07:36.320 --> 00:07:41.320]  這個字要告訴我們其實是涉及速度的
[00:07:41.320 --> 00:07:42.920]  它是run
[00:07:42.920 --> 00:07:45.960]  而不是緩步跑jogging
[00:07:45.960 --> 00:07:47.760]  不是緩步跑
[00:07:47.760 --> 00:07:51.120]  更加不是那些漫無目的四圍框
[00:07:51.120 --> 00:07:53.440]  喜歡就坐下休息那種
[00:07:53.440 --> 00:07:55.920]  因為最後那句
[00:07:56.480 --> 00:08:01.800]  告訴我們我們是有擺在我們前頭的路程
[00:08:01.800 --> 00:08:03.720]  擺在我們前頭
[00:08:03.720 --> 00:08:06.040]  即是說有方向有目標
[00:08:06.040 --> 00:08:11.600]  而路程在呂振宗譯本就譯作賽程
[00:08:11.600 --> 00:08:16.320]  很明顯作者是用了賽跑
[00:08:16.320 --> 00:08:19.680]  又或者馬拉松作為一個比喻
[00:08:19.680 --> 00:08:26.000]  鼓勵我們去完成在我們面前的上帝給我們的託付
[00:08:26.760 --> 00:08:31.960]  上一個月中我們剛剛完成了會眾交流祈禱會
[00:08:31.960 --> 00:08:34.920]  當時我們有提到
[00:08:34.920 --> 00:08:40.400]  教會在面前其實有不同的需要和發展
[00:08:40.400 --> 00:08:42.600]  包括我們的使命宣言
[00:08:42.600 --> 00:08:45.080]  包括講到我們的課堂
[00:08:45.080 --> 00:08:47.360]  我們怎樣強化我們的小組
[00:08:47.360 --> 00:08:50.040]  甚至我們要進行公司化等等
[00:08:50.040 --> 00:08:56.120]  奔那擺在我們前面的路程
[00:08:56.480 --> 00:08:59.720]  就是告訴我們官宣經過了六十年之後
[00:08:59.720 --> 00:09:02.960]  究竟我們應該怎樣走下去
[00:09:02.960 --> 00:09:05.560]  神給我們每一個人的心意
[00:09:05.560 --> 00:09:11.880]  希望我們不要掉進去不再奔跑的狀態當中
[00:09:11.880 --> 00:09:16.360]  可能我們過往比較少參與實體聚會
[00:09:16.360 --> 00:09:20.560]  又或者我們參與實體聚會其實都不太穩定
[00:09:20.560 --> 00:09:23.200]  在甚麼處境我們會回來
[00:09:23.200 --> 00:09:25.160]  有時奉崗位的時候我們會回來
[00:09:25.960 --> 00:09:30.440]  其實我們即使是下場跑
[00:09:30.440 --> 00:09:34.080]  可能我們都未能夠全心全意地跑
[00:09:34.080 --> 00:09:39.480]  覺得累就坐在牆邊休息一下
[00:09:39.480 --> 00:09:44.280]  而當我們發覺原來我們未夠中
[00:09:44.280 --> 00:09:46.680]  跑完我們的人生路程
[00:09:46.680 --> 00:09:49.120]  我們已經宣佈自己收工了
[00:09:49.120 --> 00:09:55.680]  除非有甚麼東西去觸動我們繼續跑下去
[00:09:55.960 --> 00:09:56.840]  作出改變
[00:09:56.840 --> 00:10:02.080]  否則其實回想可能在我們人生歷程當中
[00:10:02.080 --> 00:10:03.680]  信仰的歷程裏面
[00:10:03.680 --> 00:10:05.840]  我們跑得最起勁是甚麼時候
[00:10:05.840 --> 00:10:08.040]  就是我們剛剛信耶穌的時候
[00:10:08.040 --> 00:10:10.880]  過了這段時間之後
[00:10:10.880 --> 00:10:14.520]  我們會努力甚至去服侍去成長
[00:10:14.520 --> 00:10:18.640]  其實我們可以為主跑得好一點
[00:10:18.640 --> 00:10:23.280]  不過我們似乎未準備好自己的心
[00:10:24.120 --> 00:10:26.080]  甚至心已經不在了
[00:10:26.080 --> 00:10:30.080]  很期盼這段經文提醒我們
[00:10:30.080 --> 00:10:35.840]  原來我們是需要被激勵繼續向前走
[00:10:35.840 --> 00:10:39.320]  要完成神給我們的託付
[00:10:39.320 --> 00:10:41.920]  我們要有三方面的準備
[00:10:41.920 --> 00:10:46.040]  第一是要放下各樣的重擔
[00:10:46.040 --> 00:10:50.640]  重擔是那些可能你放不下
[00:10:51.200 --> 00:10:55.160]  過往你有一些歷史又或者有一些苦痛
[00:10:55.160 --> 00:10:57.160]  心理上有一些重擔
[00:10:57.160 --> 00:11:00.840]  亦都是你曾經很緊張
[00:11:00.840 --> 00:11:02.920]  或者現在仍然很緊張的
[00:11:02.920 --> 00:11:06.040]  你的家庭或者一些關係
[00:11:06.040 --> 00:11:07.880]  甚至是你的工作
[00:11:07.880 --> 00:11:09.320]  你的金錢
[00:11:09.320 --> 00:11:10.480]  甚麼都可以
[00:11:10.480 --> 00:11:14.480]  總之是那些東西拖著你的後腳
[00:11:14.480 --> 00:11:17.840]  使你分心不能夠跑得快的東西
[00:11:17.840 --> 00:11:20.560]  無論那樣東西是大是小
[00:11:20.920 --> 00:11:24.400]  小到可以好像是你對鞋子裏面
[00:11:24.400 --> 00:11:26.600]  哎呀 走了一粒沙粒進去
[00:11:26.600 --> 00:11:27.840]  小小一粒而已
[00:11:27.840 --> 00:11:32.200]  不過硬是硬到你無法繼續跑下去
[00:11:32.200 --> 00:11:33.720]  覺得很痛
[00:11:33.720 --> 00:11:37.120]  於是痛到不得了就放棄了
[00:11:37.120 --> 00:11:39.040]  第二
[00:11:39.040 --> 00:11:42.640]  脫去容易纏累我們的罪
[00:11:42.640 --> 00:11:44.880]  對於一個跑手來說
[00:11:44.880 --> 00:11:47.480]  除非你是參加嘉年華
[00:11:47.560 --> 00:11:52.400]  扮得很鬼馬、貪玩、穿著灰袍帶走
[00:11:52.400 --> 00:11:55.720]  否則你要認真地跑
[00:11:55.720 --> 00:11:58.200]  一定是輕裝上陣
[00:11:58.200 --> 00:12:02.880]  除非你說我不是打算這樣
[00:12:02.880 --> 00:12:08.280]  你一定會脫下那些妨礙你跑得快的東西
[00:12:08.280 --> 00:12:11.160]  這道作者提醒我們
[00:12:11.160 --> 00:12:14.160]  罪是會容易纏累我們的
[00:12:14.760 --> 00:12:18.760]  現代中文譯本就將它譯得更加全神
[00:12:18.760 --> 00:12:21.360]  叫做「跟我們苟前不休」
[00:12:21.360 --> 00:12:22.640]  換句話說
[00:12:22.640 --> 00:12:25.960]  罪是不會輕易放過我們的
[00:12:25.960 --> 00:12:29.440]  所以就好像脫衣服那樣
[00:12:29.440 --> 00:12:30.880]  要將它脫下來
[00:12:30.880 --> 00:12:32.720]  試問一下我們
[00:12:32.720 --> 00:12:34.200]  如果我們換衣服
[00:12:34.200 --> 00:12:35.880]  脫下一件衣服的時候
[00:12:35.880 --> 00:12:39.160]  我們不會只是脫下一隻袖子
[00:12:39.160 --> 00:12:42.400]  然後就另一隻 隨它吧
[00:12:42.400 --> 00:12:44.040]  我們不會這樣的
[00:12:45.120 --> 00:12:47.960]  所以 我要問一下
[00:12:47.960 --> 00:12:51.480]  究竟我們會不會好像《以忽所書》
[00:12:51.480 --> 00:12:54.120]  第四章第七節那樣說
[00:12:54.120 --> 00:12:56.680]  跟罪劃清界線
[00:12:56.680 --> 00:12:58.960]  保羅在那裡提醒我們
[00:12:58.960 --> 00:13:01.960]  不要被魔鬼留地步
[00:13:01.960 --> 00:13:03.280]  就是這樣的意思
[00:13:03.280 --> 00:13:09.080]  究竟有些什麼東西是難阻礙我們奔走這條信仰路
[00:13:09.080 --> 00:13:11.480]  而我們仍然未放下的呢
[00:13:12.800 --> 00:13:15.240]  會不會是一些收得好埋
[00:13:15.240 --> 00:13:19.720]  甚至是連自己都騙埋的罪呢
[00:13:19.720 --> 00:13:24.160]  第三是關乎心態
[00:13:24.160 --> 00:13:28.200]  作者提醒我們要全心忍耐
[00:13:28.200 --> 00:13:32.040]  有一個人在《路加福音》九章五十七節
[00:13:32.040 --> 00:13:35.120]  當他見到耶穌的時候
[00:13:35.120 --> 00:13:36.400]  他就跟耶穌說
[00:13:36.400 --> 00:13:40.200]  他說你無論往哪裡去 我要跟隨你
[00:13:40.200 --> 00:13:41.920]  主耶穌怎樣回答他呢
[00:13:42.280 --> 00:13:44.960]  接著第五十八節那裡這樣說
[00:13:44.960 --> 00:13:48.720]  耶穌說 狐狸有洞 天空的飛鳥有窩
[00:13:48.720 --> 00:13:51.520]  只是人子沒有枕頭的地方
[00:13:51.520 --> 00:13:55.680]  要跟隨其實是有代價的
[00:13:55.680 --> 00:14:01.320]  作者很明顯在這裡是在用跑馬拉松作為比喻
[00:14:01.320 --> 00:14:05.400]  對於一個馬拉松的跑手來說
[00:14:05.400 --> 00:14:09.520]  要開始相對於後半段
[00:14:09.520 --> 00:14:11.600]  我相信是比較容易的
[00:14:12.040 --> 00:14:14.440]  不過在開始的時候
[00:14:14.440 --> 00:14:15.880]  其實有一個危機
[00:14:15.880 --> 00:14:17.240]  就是跑得太快
[00:14:17.240 --> 00:14:19.800]  跑得太快 控制不了步速
[00:14:19.800 --> 00:14:20.880]  有什麼問題
[00:14:20.880 --> 00:14:24.560]  就是當你前段跑得太快的時候
[00:14:24.560 --> 00:14:27.200]  去到後面的時候
[00:14:27.200 --> 00:14:30.200]  就不夠體力 完成不了
[00:14:30.200 --> 00:14:34.880]  另一個必須跨越的一個危機是極點
[00:14:34.880 --> 00:14:37.080]  英文叫做Hitting the wall
[00:14:37.080 --> 00:14:39.840]  有個直接的翻譯就是撞牆
[00:14:39.840 --> 00:14:41.040]  什麼意思呢
[00:14:41.280 --> 00:14:44.800]  當跑手跑到三十多公里的時候
[00:14:44.800 --> 00:14:46.880]  他會覺得自己非常之累
[00:14:46.880 --> 00:14:49.600]  累到沒辦法繼續跑下去
[00:14:49.600 --> 00:14:54.000]  去到那個階段全心忍耐
[00:14:54.000 --> 00:14:55.760]  就發揮他的功用
[00:14:55.760 --> 00:15:01.000]  報道家施步珍就說過一個非常之有趣
[00:15:01.000 --> 00:15:02.400]  但很有意思的比喻
[00:15:02.400 --> 00:15:04.960]  他說好像那隻蝸牛那樣
[00:15:04.960 --> 00:15:09.520]  因為他全心忍耐就能夠去到方舟了
[00:15:10.400 --> 00:15:14.000]  By perseverance the snail reached the archer
[00:15:14.000 --> 00:15:17.000]  如果不是他堅持的話
[00:15:17.000 --> 00:15:18.680]  就上不了那隻方舟
[00:15:18.680 --> 00:15:23.680]  作者接著在第四至第十一節
[00:15:23.680 --> 00:15:26.400]  就會繼續詳細去解釋
[00:15:26.400 --> 00:15:28.520]  忍耐其實是什麼意思
[00:15:28.520 --> 00:15:32.400]  到我下次跟大家講到的時候
[00:15:32.400 --> 00:15:34.760]  我就會分享這一段的經文
[00:15:34.760 --> 00:15:39.600]  要跑好我們的人生馬拉松
[00:15:39.680 --> 00:15:44.560]  除了要留意那些像雲彩那樣的見證人怎麼跑
[00:15:44.560 --> 00:15:47.200]  要留意自己怎麼跑
[00:15:47.200 --> 00:15:51.640]  更加重要的就是要留意耶穌怎麼跑
[00:15:51.640 --> 00:15:54.720]  因為接著第二節
[00:15:54.720 --> 00:15:56.160]  經文就這樣說
[00:15:56.160 --> 00:16:00.160]  仰望為我們信心創始承宗的耶穌
[00:16:00.160 --> 00:16:02.880]  他因那擺在前面的起落
[00:16:02.880 --> 00:16:04.480]  就輕看羞辱
[00:16:04.480 --> 00:16:06.840]  忍受了十字架的苦難
[00:16:07.120 --> 00:16:10.000]  便坐在神寶座的右邊
[00:16:10.000 --> 00:16:13.560]  如果你信主的日子夠久
[00:16:13.560 --> 00:16:18.520]  我深信你一定會想起有一些你昔日的戰友
[00:16:18.520 --> 00:16:20.480]  因為種種的原因
[00:16:20.480 --> 00:16:23.120]  今天已經不在你的身邊
[00:16:23.120 --> 00:16:24.680]  不再回教會
[00:16:24.680 --> 00:16:27.640]  甚至他們告訴你我已經不信耶穌了
[00:16:27.640 --> 00:16:31.120]  我不知道你有沒有認識這些的鄧兄姊妹
[00:16:31.120 --> 00:16:32.720]  為什麼
[00:16:32.720 --> 00:16:36.440]  因為他們沒有仰望耶穌
[00:16:36.840 --> 00:16:38.800]  仰望這個動詞
[00:16:38.800 --> 00:16:42.320]  如果我們看其他的中文聖經翻譯
[00:16:42.320 --> 00:16:44.520]  無論是現代中文譯本
[00:16:44.520 --> 00:16:45.400]  呂鎮宗譯本
[00:16:45.400 --> 00:16:46.520]  或者詩高譯本
[00:16:46.520 --> 00:16:50.520]  通通都將這個字譯成為注視
[00:16:50.520 --> 00:16:52.720]  就不是像黃鶴本那樣說
[00:16:52.720 --> 00:16:54.240]  好像惡高投體那樣
[00:16:54.240 --> 00:16:55.920]  不是這個意思
[00:16:55.920 --> 00:17:03.520]  專注其實不單止是運動員需要的一個重要的要求
[00:17:03.520 --> 00:17:05.640]  在信心的道路上
[00:17:05.960 --> 00:17:09.040]  同樣是非常非常之重要
[00:17:09.040 --> 00:17:11.880]  如果你喜歡打籃球
[00:17:11.880 --> 00:17:14.360]  在我網絡上不知道大家喜不喜歡打籃球
[00:17:14.360 --> 00:17:16.520]  或者你不喜歡打
[00:17:16.520 --> 00:17:17.120]  你不懂得打
[00:17:17.120 --> 00:17:17.960]  你喜歡看
[00:17:17.960 --> 00:17:20.760]  美國職業籃球聯賽NBA
[00:17:20.760 --> 00:17:22.960]  如果我問你
[00:17:22.960 --> 00:17:24.040]  考考你
[00:17:24.040 --> 00:17:27.720]  你知不知道哪一個NBA的球員
[00:17:27.720 --> 00:17:29.960]  他射罰球是最準的
[00:17:29.960 --> 00:17:33.880]  會不會是
[00:17:35.960 --> 00:17:38.240]  史蒂芬·佩里
[00:17:38.240 --> 00:17:39.560]  又或者是
[00:17:39.560 --> 00:17:42.440]  勒邦·詹姆士
[00:17:42.440 --> 00:17:44.960]  麥可·佐敦
[00:17:44.960 --> 00:17:48.520]  甚至是已經離開世界的
[00:17:48.520 --> 00:17:51.280]  高比·拜恩
[00:17:51.280 --> 00:17:52.960]  我告訴你
[00:17:52.960 --> 00:17:54.960]  以上全部都不是
[00:17:54.960 --> 00:17:56.920]  全部都不是
[00:17:56.920 --> 00:17:58.880]  那就是誰啊
[00:17:58.880 --> 00:18:00.400]  這個人
[00:18:00.400 --> 00:18:01.520]  我想告訴你
[00:18:01.520 --> 00:18:02.680]  你聽都沒聽過
[00:18:03.520 --> 00:18:06.320]  在我準備這篇講章之前
[00:18:06.320 --> 00:18:07.600]  我都沒聽過
[00:18:07.600 --> 00:18:09.200]  我是找出來的
[00:18:09.200 --> 00:18:10.840]  這個人
[00:18:10.840 --> 00:18:13.360]  在《見力士》
[00:18:13.360 --> 00:18:14.200]  《紀錄大全》
[00:18:14.200 --> 00:18:15.520]  有記載的
[00:18:15.520 --> 00:18:18.000]  他叫做湯姆·安·柏瑞
[00:18:18.000 --> 00:18:19.200]  Tom Embry
[00:18:19.200 --> 00:18:22.840]  他在2017年的時候
[00:18:22.840 --> 00:18:25.560]  他已經是離開世界的了
[00:18:25.560 --> 00:18:28.760]  你看到他滿頭白髮
[00:18:28.760 --> 00:18:31.240]  他除了喜歡打籃球之外
[00:18:31.240 --> 00:18:33.720]  他也是一個足科的醫生
[00:18:33.720 --> 00:18:35.920]  在1993年
[00:18:35.920 --> 00:18:39.440]  當時他已經是71歲
[00:18:39.440 --> 00:18:40.840]  71歲
[00:18:40.840 --> 00:18:45.960]  他是當時創造了一個世界紀錄
[00:18:45.960 --> 00:18:48.840]  他用了12個小時
[00:18:48.840 --> 00:18:51.080]  連續
[00:18:51.080 --> 00:18:54.240]  射入了2750個罰球
[00:18:54.240 --> 00:18:56.840]  哇 都很厲害
[00:18:56.840 --> 00:18:58.520]  2750個
[00:18:58.520 --> 00:18:59.680]  不停的
[00:18:59.680 --> 00:19:01.200]  不斷的
[00:19:02.200 --> 00:19:05.400]  他在罰球線上
[00:19:05.400 --> 00:19:07.240]  會有一連串的動作
[00:19:07.240 --> 00:19:08.040]  拿著球
[00:19:08.040 --> 00:19:08.920]  啪啪啪
[00:19:08.920 --> 00:19:09.720]  啪三下
[00:19:09.720 --> 00:19:12.360]  然後集中他的注意力
[00:19:12.360 --> 00:19:14.720]  一球一球地射下去
[00:19:14.720 --> 00:19:16.080]  入完一球
[00:19:16.080 --> 00:19:17.360]  再入一球
[00:19:17.360 --> 00:19:18.520]  再入一球
[00:19:18.520 --> 00:19:20.960]  有人訪問他
[00:19:20.960 --> 00:19:23.240]  為什麼你射得這麼準呢
[00:19:23.240 --> 00:19:25.160]  他就說
[00:19:25.160 --> 00:19:26.680]  答案只有兩個字
[00:19:26.680 --> 00:19:27.720]  叫做專注
[00:19:29.320 --> 00:19:32.680]  他說 當然我們需要透過練習
[00:19:32.680 --> 00:19:34.400]  去改善我們的技巧
[00:19:34.400 --> 00:19:35.080]  對不對
[00:19:35.080 --> 00:19:36.720]  這個是必須的
[00:19:36.720 --> 00:19:37.280]  是不是
[00:19:37.280 --> 00:19:40.400]  不過當你掌握了技巧之後
[00:19:40.400 --> 00:19:41.800]  接著就是專注
[00:19:41.800 --> 00:19:44.080]  再接著都是專注
[00:19:44.080 --> 00:19:48.080]  我們必須要將所有其他的想法
[00:19:48.080 --> 00:19:49.520]  拼除在外
[00:19:49.520 --> 00:19:54.160]  這一節的經文教我們
[00:19:54.160 --> 00:19:57.640]  是要注目在主耶穌的身上
[00:19:57.640 --> 00:19:59.200]  如果再具體一點
[00:19:59.200 --> 00:19:59.960]  那是什麼意思
[00:19:59.960 --> 00:20:01.480]  作者說
[00:20:01.480 --> 00:20:02.600]  這位主耶穌
[00:20:02.600 --> 00:20:07.000]  是為我們信心創始成中的耶穌
[00:20:07.000 --> 00:20:09.600]  這個「我們」這個字
[00:20:09.600 --> 00:20:11.000]  在《愚民聖經》是沒有的
[00:20:11.000 --> 00:20:13.560]  所以在翻譯的時候
[00:20:13.560 --> 00:20:15.160]  就先將它加上去
[00:20:15.160 --> 00:20:17.320]  如果我們看了
[00:20:17.320 --> 00:20:19.120]  呂振宗譯本和司高譯本
[00:20:19.120 --> 00:20:20.160]  我們就知道
[00:20:20.160 --> 00:20:21.760]  那個譯法是這樣的
[00:20:21.760 --> 00:20:24.560]  更加準確的譯法
[00:20:24.560 --> 00:20:30.240]  就是注視著信仰上的開創者
[00:20:30.240 --> 00:20:32.160]  和完成者 耶穌
[00:20:32.160 --> 00:20:35.800]  創始的意思
[00:20:35.800 --> 00:20:36.800]  很豐富的
[00:20:36.800 --> 00:20:38.200]  可以說是冠軍
[00:20:38.200 --> 00:20:39.680]  可以說是領袖
[00:20:39.680 --> 00:20:40.600]  可以說是先驅
[00:20:40.600 --> 00:20:42.960]  可以說是發起人等等
[00:20:42.960 --> 00:20:47.160]  成中就是完成了一件事
[00:20:47.160 --> 00:20:49.200]  所以
[00:20:49.200 --> 00:20:51.800]  這裡其實就是在說
[00:20:51.800 --> 00:20:54.760]  耶穌藉著祂上十字架
[00:20:54.760 --> 00:20:57.160]  滿足了救贖的要求
[00:20:57.160 --> 00:20:59.560]  完成了這個工作
[00:20:59.560 --> 00:21:01.640]  坐在神的右邊
[00:21:01.640 --> 00:21:06.560]  主耶穌能夠有信心的原因
[00:21:06.560 --> 00:21:08.160]  在第二節的下半節
[00:21:08.160 --> 00:21:11.320]  他因那擺在前面的起落
[00:21:11.320 --> 00:21:12.880]  就輕看羞辱
[00:21:12.880 --> 00:21:15.040]  忍受了十字架的苦難
[00:21:15.040 --> 00:21:17.640]  便坐在神寶座的右邊
[00:21:17.640 --> 00:21:21.680]  十字架本來是用來對付奴隸
[00:21:22.000 --> 00:21:23.000]  和罪犯的
[00:21:23.000 --> 00:21:27.240]  所以被釘的人是受盡羞辱
[00:21:27.240 --> 00:21:28.520]  和藐視
[00:21:28.520 --> 00:21:31.200]  要輕看羞辱
[00:21:31.200 --> 00:21:33.280]  忍受十字架的苦難
[00:21:33.280 --> 00:21:34.840]  說得那麼容易嗎
