
[00:00:00.000 --> 00:00:02.380]  各位大英姐妹,早安!
[00:05:31.080 --> 00:05:33.780]  你更加可以更深的
[00:05:33.780 --> 00:05:36.480]  去思考這些經文裡面的意義
[00:05:36.480 --> 00:05:38.380]  讓我讀一讀給大家聽
[00:05:38.380 --> 00:05:40.580]  今天就想跟大家一起看看
[00:05:40.580 --> 00:05:43.480]  臨前的三章十至十三節
[00:05:43.480 --> 00:05:46.480]  我照著神賜給我的恩典
[00:05:46.480 --> 00:05:49.680]  就像一個聰明的工程師
[00:05:49.680 --> 00:05:50.880]  好立了根基
[00:05:50.880 --> 00:05:52.780]  必人在上面建造
[00:05:52.780 --> 00:05:54.180]  各人要注意
[00:05:54.180 --> 00:05:55.980]  怎樣在上面建造
[00:05:55.980 --> 00:05:59.780]  因為除了那已經立好的根基以外
[00:05:59.780 --> 00:06:04.180]  沒有人能夠沒有立別的根基
[00:06:04.180 --> 00:06:06.480]  那根基就是耶穌基督
[00:06:06.480 --> 00:06:08.880]  如果有人用金銀寶石
[00:06:08.880 --> 00:06:10.180]  草木和街
[00:06:10.180 --> 00:06:12.880]  在根基上建造
[00:06:12.880 --> 00:06:15.580]  各人的工程將來必要顯露
[00:06:15.580 --> 00:06:19.980]  因為那日子必把他顯明出來
[00:06:19.980 --> 00:06:22.680]  有火要把他顯露出來
[00:06:22.680 --> 00:06:29.480]  那火要考驗各人的工程是怎樣的
[00:06:29.480 --> 00:06:32.480]  我還記得早幾個月之前的時間
[00:06:32.480 --> 00:06:34.280]  我和大家就講到
[00:06:34.280 --> 00:06:35.880]  這個上帝指紋
[00:06:35.880 --> 00:06:37.780]  就要關愛萬友的
[00:06:37.780 --> 00:06:42.180]  我引用了哥羅西書的一章十五至到二十三節
[00:06:42.180 --> 00:06:48.080]  當中的經文表達到整個宇宙
[00:06:48.080 --> 00:06:50.380]  都是藉著耶穌基督
[00:06:50.380 --> 00:06:51.880]  護衛著耶穌基督
[00:06:51.880 --> 00:06:54.280]  亦都在耶穌基督裏面
[00:06:54.280 --> 00:06:56.580]  所以在保羅的心裏面
[00:06:56.580 --> 00:06:59.180]  教會怎會例外
[00:06:59.180 --> 00:07:02.080]  所以教會一定在基督裏面
[00:07:02.080 --> 00:07:07.080]  不過這裏有他自己的焦點
[00:07:07.080 --> 00:07:08.780]  焦點是甚麼呢
[00:07:08.780 --> 00:07:10.780]  就是他告訴我們
[00:07:10.780 --> 00:07:16.180]  耶穌基督就是根基的所在
[00:07:16.180 --> 00:07:21.180]  他是生命當中的根基
[00:07:21.180 --> 00:07:24.280]  這些講法都是顯而易見
[00:07:24.280 --> 00:07:26.280]  我們都很容易掌握的
[00:07:26.280 --> 00:07:28.780]  正如這裏我所寫到
[00:07:28.780 --> 00:07:33.080]  聖殿的根基是來自耶穌基督的
[00:07:33.080 --> 00:07:36.480]  但是這段經文的上文下理告訴我們
[00:07:36.480 --> 00:07:40.280]  其實保羅這段經文是特別吩咐
[00:07:40.280 --> 00:07:42.480]  教會裏面的領袖
[00:07:42.480 --> 00:07:43.680]  他提醒他們
[00:07:43.680 --> 00:07:46.280]  究竟我們用甚麼東西
[00:07:46.280 --> 00:07:49.880]  去繼續回應這個教會的根基呢
[00:07:49.880 --> 00:07:52.680]  就會講到究竟我們用甚麼東西
[00:07:52.680 --> 00:07:56.480]  在他之上興建上來
[00:07:56.480 --> 00:08:01.180]  我嘗試再多一點演繹和解釋
[00:08:01.180 --> 00:08:02.680]  正如我剛才所說
[00:08:02.680 --> 00:08:04.780]  哥羅西書已經告訴我們
[00:08:04.780 --> 00:08:06.280]  整個宇宙萬物
[00:08:06.280 --> 00:08:08.880]  其實都在基督的手裏面
[00:08:08.880 --> 00:08:11.080]  而教會是不會例外的
[00:08:11.080 --> 00:08:14.180]  在這裏保羅又有一些他自己的
[00:08:14.180 --> 00:08:15.980]  多一點的演繹
[00:08:15.980 --> 00:08:17.480]  他告訴我們
[00:08:17.480 --> 00:08:20.980]  他是朝著神賜給我的恩典
[00:08:20.980 --> 00:08:23.080]  保羅很謙卑的
[00:08:23.080 --> 00:08:27.580]  非常刻苦己心地去表達他的看法
[00:08:27.580 --> 00:08:29.980]  就是說今天教會的光景
[00:08:29.980 --> 00:08:32.580]  又或者他做過的事情
[00:08:32.580 --> 00:08:34.880]  其實都不是他的作為
[00:08:34.880 --> 00:08:36.980]  是上帝自己的恩典
[00:08:36.980 --> 00:08:38.880]  接著他又再進深一點
[00:08:38.880 --> 00:08:40.280]  他形容他自己
[00:08:40.280 --> 00:08:41.180]  他這樣說
[00:08:41.180 --> 00:08:46.280]  他說我就像一個聰明的工程師
[00:08:46.280 --> 00:08:47.980]  或者今天你們都會這樣想
[00:08:47.980 --> 00:08:50.880]  工程師都頗高上下
[00:08:50.880 --> 00:08:51.680]  事實上是
[00:08:51.680 --> 00:08:53.480]  我是很尊敬那些
[00:08:53.480 --> 00:08:56.380]  為了香港或者世界不同的地方
[00:08:56.380 --> 00:08:59.680]  去興建不同的房屋
[00:08:59.680 --> 00:09:01.680]  建築物的一些工程師
[00:09:01.680 --> 00:09:05.180]  不過在保羅當時的環境裏面
[00:09:05.180 --> 00:09:09.080]  並不是現在今天的形象
[00:09:09.080 --> 00:09:10.180]  他是在說
[00:09:10.180 --> 00:09:11.380]  其實就是一個
[00:09:11.380 --> 00:09:13.580]  他建了很多年房子
[00:09:13.580 --> 00:09:15.680]  幫別人建了很多年屋
[00:09:15.680 --> 00:09:20.080]  他就很明白整個的工程應該怎麼做
[00:09:20.080 --> 00:09:22.680]  那個屋子比較簡單而已
[00:09:22.680 --> 00:09:25.580]  不是說建一個眼飛露頭牆
[00:09:25.580 --> 00:09:28.680]  不是那些工程師
[00:09:28.680 --> 00:09:30.280]  保羅就告訴他們
[00:09:30.280 --> 00:09:32.280]  我是一個考手
[00:09:32.280 --> 00:09:34.480]  我建了很多年屋了
[00:09:34.480 --> 00:09:37.080]  我有一份的聰明
[00:09:37.080 --> 00:09:39.480]  那份聰明的意思就是說
[00:09:39.480 --> 00:09:41.680]  他在那個工作上面
[00:09:41.680 --> 00:09:43.680]  是有一份的智慧
[00:09:43.680 --> 00:09:46.680]  他已經有一定的經驗
[00:09:46.680 --> 00:09:48.780]  他特別在這裏表達了
[00:09:48.780 --> 00:09:53.080]  其實就是他認識到那個房角石
[00:09:53.080 --> 00:09:57.380]  他認識到建造房屋的一個重要的秘訣
[00:09:57.380 --> 00:10:00.680]  就是選對一塊基石
[00:10:00.680 --> 00:10:04.780]  在基石上面建造房屋
[00:10:04.780 --> 00:10:08.780]  他就是表達他有這一份的聰明
[00:10:08.780 --> 00:10:11.080]  有這一份的智慧
[00:10:11.080 --> 00:10:13.280]  而最終他就指出了
[00:10:13.280 --> 00:10:15.080]  教會的根基
[00:10:15.080 --> 00:10:16.880]  整個基督的信仰
[00:10:16.880 --> 00:10:20.080]  其實並不在其他人的身上
[00:10:20.080 --> 00:10:23.180]  根基在耶穌基督的身上
[00:10:23.180 --> 00:10:27.680]  這個是保羅很想我們清楚明白的一件事
[00:10:27.680 --> 00:10:30.480]  接下來我想再看一看
[00:10:30.480 --> 00:10:34.880]  如果教會的根基既然在耶穌基督的身上
[00:10:34.880 --> 00:10:37.880]  為什麼接下來的時候
[00:10:37.880 --> 00:10:39.380]  會告訴我們
[00:10:39.380 --> 00:10:42.480]  要看一看那班教會的領袖
[00:10:42.480 --> 00:10:46.280]  那班繼續在教會裏面成長的信徒
[00:10:46.280 --> 00:10:51.980]  他們究竟是應該怎樣回應這一份的根基呢?
[00:10:51.980 --> 00:10:53.380]  保羅就在這裏說
[00:10:53.380 --> 00:10:55.980]  如果有人用金銀寶石
[00:10:55.980 --> 00:10:59.180]  草木和街在這根基上建造
[00:10:59.180 --> 00:11:04.280]  我們會見到這六個形容的名詞
[00:11:04.280 --> 00:11:07.380]  其實就分開兩組
[00:11:07.380 --> 00:11:08.880]  大家在螢光幕都見到
[00:11:08.880 --> 00:11:10.680]  我用顏色都表達了
[00:11:10.680 --> 00:11:15.380]  金銀寶石是代表著那個建築是怎樣的?
[00:11:15.380 --> 00:11:17.380]  是經得起考驗
[00:11:17.380 --> 00:11:19.680]  他們就按著真理
[00:11:19.680 --> 00:11:24.380]  他們就按著他們在主裏面的領袖
[00:11:24.380 --> 00:11:28.480]  去真誠地去教導弟兄姊妹
[00:11:28.480 --> 00:11:32.780]  和他們一起在這個信徒群體裏面成長
[00:11:32.780 --> 00:11:36.080]  但相反的就是那班草木和街
[00:11:36.080 --> 00:11:37.080]  換句話說
[00:11:37.080 --> 00:11:40.880]  他們建基著的都是在世界上的事物
[00:11:40.880 --> 00:11:43.080]  那些都是虛浮的事
[00:11:43.080 --> 00:11:45.080]  更加
[00:11:45.080 --> 00:11:46.480]  接下來
[00:11:46.480 --> 00:11:47.880]  保羅就會形容
[00:11:47.880 --> 00:11:51.580]  這些事情是會經歷到考驗的
[00:11:51.580 --> 00:11:53.180]  接下來
[00:11:53.180 --> 00:11:55.080]  我遲一點再和大家講一下
[00:11:55.080 --> 00:11:56.880]  那些考驗是什麼
[00:11:56.880 --> 00:11:58.680]  不過我不知道大家
[00:11:58.680 --> 00:12:03.680]  參加了教會的使徒行傳的活動沒有?
[00:12:03.680 --> 00:12:05.880]  看大家這麼沉默
[00:12:05.880 --> 00:12:08.080]  就可能是還沒有參加的
[00:12:08.080 --> 00:12:09.880]  還沒有參加不要緊
[00:12:09.880 --> 00:12:10.780]  我鼓勵你
[00:12:10.780 --> 00:12:11.780]  接下來的日子
[00:12:11.780 --> 00:12:13.580]  我們還有一段時間的
[00:12:13.580 --> 00:12:15.380]  其實沒有什麼特別時間限制
[00:12:15.380 --> 00:12:17.880]  不過我都希望你們的小組
[00:12:17.880 --> 00:12:19.680]  你們的團契
[00:12:19.680 --> 00:12:22.880]  你們的師班
[00:12:22.880 --> 00:12:26.880]  就嘗試安排在年底之前去參與一下
[00:12:26.880 --> 00:12:29.080]  在使徒行傳裏面
[00:12:29.080 --> 00:12:32.180]  有一個資料是令我很感動的
[00:12:32.180 --> 00:12:38.780]  這份資料是刻劃了我們教會早期的一個會議記錄
[00:12:38.780 --> 00:12:40.380]  這份會議記錄
[00:12:40.380 --> 00:12:41.980]  都是一份來的
[00:12:41.980 --> 00:12:43.280]  不過我放大一點
[00:12:43.280 --> 00:12:46.980]  一個想給大家看看那個全貌
[00:12:46.980 --> 00:12:48.980]  全貌裏面就講到
[00:12:48.980 --> 00:12:50.680]  這個技術
[00:12:50.680 --> 00:12:54.180]  是講到我們教會在江瑞二十七年
[00:12:54.180 --> 00:12:59.380]  十一月初九日所記載的一份資料
[00:12:59.380 --> 00:13:02.080]  江瑞二十七年
[00:13:02.080 --> 00:13:03.580]  義和團之亂
[00:13:03.580 --> 00:13:05.480]  講出來都差毛管棟
[00:13:05.480 --> 00:13:07.680]  一百多年前
[00:13:07.680 --> 00:13:10.180]  就是一百二十年前
[00:13:10.180 --> 00:13:12.580]  記錄是很簡約的
[00:13:12.580 --> 00:13:15.380]  如果現在開會都是這樣就很好
[00:13:15.380 --> 00:13:17.380]  只有五點記錄
[00:13:17.380 --> 00:13:18.780]  記錄是這樣的
[00:13:18.780 --> 00:13:23.380]  本會教有二十八人
[00:13:23.380 --> 00:13:25.980]  今日我們一個小組
[00:13:25.980 --> 00:13:27.180]  一個團契
[00:13:27.180 --> 00:13:29.780]  可能都不止二十八人
[00:13:29.780 --> 00:13:33.580]  本會名稱是浸信治理會
[00:13:33.580 --> 00:13:34.880]  很簡單
[00:13:34.880 --> 00:13:37.380]  我們信仰的特徵
[00:13:37.380 --> 00:13:39.380]  是受浸加入教會
[00:13:39.380 --> 00:13:45.180]  並且我們是自養自存自治的一間教會
[00:13:45.180 --> 00:13:49.780]  本會定請湯傑興長老為牧師
[00:13:49.780 --> 00:13:53.580]  定請周家榮長老為傳道者
[00:13:53.580 --> 00:13:58.680]  立周治止黎福田為本會之會理
[00:13:58.680 --> 00:14:03.080]  即是會座
[00:14:03.080 --> 00:14:08.080]  當我這段時間再看這個會議記錄
[00:14:08.080 --> 00:14:12.080]  我有一個很大的反省
[00:14:12.080 --> 00:14:14.980]  其實如果大家留意到我有時講道的時候
[00:14:14.980 --> 00:14:16.580]  我都會講教會的
[00:14:16.580 --> 00:14:18.880]  我們教會的歷史
[00:14:18.880 --> 00:14:22.980]  我個人很尊重溫特普女士
[00:14:22.980 --> 00:14:27.080]  大家還記不記得溫特普女士
[00:14:27.080 --> 00:14:30.180]  為教會做了什麼事
[00:14:30.180 --> 00:14:34.980]  她奉獻了大概一萬元給我們教會
[00:14:34.980 --> 00:14:38.980]  買了我們第一個回旨
[00:14:38.980 --> 00:14:42.480]  奉獻完之後就回美國
[00:14:42.480 --> 00:14:46.080]  在旋情當中
[00:14:46.080 --> 00:14:48.480]  返回天府
[00:14:48.480 --> 00:14:50.480]  我很尊敬她
[00:14:50.480 --> 00:14:54.780]  但你看到這份會議記錄中
[00:14:54.780 --> 00:14:58.580]  她最關心的是什麼
[00:14:58.580 --> 00:15:01.780]  她關心的是人
[00:15:01.780 --> 00:15:05.280]  她記載了很多人
[00:15:05.280 --> 00:15:10.480]  和弟兄姊妹教會領袖的名稱
[00:15:10.480 --> 00:15:14.880]  你可以看到當時教會就是這麼簡單
[00:15:14.880 --> 00:15:17.280]  就是這麼細小
[00:15:17.280 --> 00:15:20.080]  今天有時我們很難去判辯
[00:15:20.080 --> 00:15:22.180]  什麼叫做草木和街
[00:15:22.180 --> 00:15:24.580]  什麼叫做金銀寶石
[00:15:24.580 --> 00:15:28.480]  你都可以說這麼少人算得了什麼
[00:15:28.480 --> 00:15:30.080]  還沒請到傳道人
[00:15:30.080 --> 00:15:33.180]  連牧師都沒有
[00:15:33.180 --> 00:15:35.380]  說打算請而已
[00:15:35.380 --> 00:15:38.880]  怎麼搞
[00:15:38.880 --> 00:15:42.880]  看起來很微小
[00:15:42.880 --> 00:15:48.580]  但是經過了時間的洗禮
[00:15:48.580 --> 00:15:50.580]  聖靈的引證
[00:15:50.580 --> 00:15:54.980]  我們看到他們所建造的並不是草木和街
[00:15:54.980 --> 00:15:58.280]  他們所建造的是豐豐富富
[00:15:58.280 --> 00:16:00.480]  有恩典、有憐憫
[00:16:00.480 --> 00:16:05.880]  彰顯了神大愛的一個基督的群體
[00:16:05.880 --> 00:16:09.080]  今天也許我們又見到有些人走出來
[00:16:09.080 --> 00:16:11.780]  他說話你就覺得很有信心
[00:16:11.780 --> 00:16:14.180]  他說話的時候就很有力量
[00:16:14.180 --> 00:16:18.180]  你就覺得他可能是一個金銀寶石
[00:16:18.180 --> 00:16:22.780]  但是確實我們很難判斷
[00:16:22.780 --> 00:16:25.580]  所以聖經裏面保羅就這麼說
[00:16:25.580 --> 00:16:30.280]  他說「各人的功情將來必要顯露
[00:16:30.280 --> 00:16:34.080]  因為那日子必把他顯明出來」
[00:16:34.080 --> 00:16:36.680]  「有火要把他顯露出來」
[00:16:36.680 --> 00:16:40.580]  「那火要考驗各人的功情是怎樣的」
[00:16:40.580 --> 00:16:43.480]  「那日」這個修辭
[00:16:43.480 --> 00:16:47.280]  在聖經裏面有一定的曖昧性
[00:16:47.280 --> 00:16:49.580]  從這個慣常裏面
[00:16:49.580 --> 00:16:53.480]  會說到終極審判基督再來的時候
[00:16:53.480 --> 00:16:55.980]  常常用的就是「那日子」
[00:16:55.980 --> 00:16:58.680]  但有時候我們也不一定是這樣
[00:16:58.680 --> 00:17:01.380]  在保羅心裏面就告訴我們
[00:17:01.380 --> 00:17:04.180]  總有一天我們會明白的
[00:17:04.180 --> 00:17:08.680]  我們不會決定不到究竟那件事是怎樣的
[00:17:08.680 --> 00:17:13.580]  不過我們在事情正在發生的期間
[00:17:13.580 --> 00:17:16.080]  我們只可以按著良心
[00:17:16.080 --> 00:17:21.280]  只可以按著我們的認知好好地去服侍
[00:17:21.280 --> 00:17:23.480]  我們根本上很難決定到
[00:17:23.480 --> 00:17:24.880]  或者標籤對方
[00:17:24.880 --> 00:17:27.180]  你正在做的事就是草木和街
[00:17:27.180 --> 00:17:31.080]  你正在做的事就是金銀寶石
[00:17:31.080 --> 00:17:34.480]  因為判斷這些功情的
[00:17:34.480 --> 00:17:36.580]  在哪一個手裏呢?
[00:17:36.580 --> 00:17:39.280]  其實都在基督裏面
[00:17:39.280 --> 00:17:40.880]  今日我們的動機
[00:17:40.880 --> 00:17:42.780]  我們的心意是怎樣
[00:17:42.780 --> 00:17:46.180]  唯有主自己明白
[00:17:46.180 --> 00:17:49.480]  我們說了教會的根基
[00:17:49.480 --> 00:17:54.280]  信徒群體這個聖殿的根基在哪裏的時候
[00:17:54.280 --> 00:17:55.880]  我們又再看一看
[00:17:55.880 --> 00:17:58.280]  咦!根基已經立定了
[00:17:58.280 --> 00:18:01.080]  教會的運行
[00:18:01.080 --> 00:18:03.180]  它日常的運作
[00:18:03.180 --> 00:18:06.080]  又力量來自哪裏呢?
[00:18:06.080 --> 00:18:09.480]  原來是來自神自己的靈
[00:18:09.480 --> 00:18:13.280]  神的靈運行在基督的身體裏面
[00:18:13.280 --> 00:18:14.080]  祂怎樣說的?
[00:18:14.080 --> 00:18:17.480]  祂說難道不知道你們是神的殿
[00:18:17.480 --> 00:18:20.480]  神的靈住在你們裏面嗎?
[00:18:20.480 --> 00:18:23.880]  在哥林多前書三章十六節裏面
[00:18:23.880 --> 00:18:26.480]  其實是簡單直接告訴我們
[00:18:26.480 --> 00:18:29.680]  你們就是神的殿
[00:18:29.680 --> 00:18:30.880]  你們
[00:18:30.880 --> 00:18:33.080]  包括我在內
[00:18:33.080 --> 00:18:35.480]  都是神的殿
[00:18:35.480 --> 00:18:39.380]  神的靈也都住在我們當中裏面
[00:18:39.380 --> 00:18:40.080]  OK?
[00:18:40.080 --> 00:18:41.680]  大家掌握到是不是?
[00:18:41.680 --> 00:18:42.680]  接下來
[00:18:42.680 --> 00:18:44.080]  又想和大家看看
[00:18:44.080 --> 00:18:47.880]  林前的六章十九至二十節
[00:18:47.880 --> 00:18:48.680]  經文是這樣說的
[00:18:48.680 --> 00:18:58.080]  「你們不知道你們的身體就是那位住在你們裏面的聖靈的殿嗎?」
[00:18:58.080 --> 00:19:00.280]  他反問我們
[00:19:00.280 --> 00:19:03.080]  他其實是肯定了一件事
[00:19:03.080 --> 00:19:06.680]  我們的身體就是聖靈的殿
[00:19:06.680 --> 00:19:10.280]  「而聖靈是你們從神那裏領受的
[00:19:10.280 --> 00:19:12.680]  你們不是屬於自己的
[00:19:12.680 --> 00:19:15.280]  因為你們是用重價買來的
[00:19:15.280 --> 00:19:21.880]  所以你們不要用自己的身體去榮耀神」
[00:19:21.880 --> 00:19:24.280]  他這裏講得很清楚
[00:19:24.280 --> 00:19:29.080]  聖靈已經進駐了我們的生命裏面
[00:19:29.080 --> 00:19:31.280]  我們成為了聖靈的殿
[00:19:31.280 --> 00:19:36.680]  我們唯有用我們的身體去回應上帝
[00:19:36.680 --> 00:19:39.680]  讓主可以得到榮耀
[00:19:39.680 --> 00:19:42.280]  不過我們要看清楚
[00:19:42.280 --> 00:19:44.080]  我們要思考一下
[00:19:44.080 --> 00:19:47.080]  在保羅的心中
[00:19:47.080 --> 00:19:49.880]  究竟身體是什麼意思呢?
[00:19:49.880 --> 00:19:52.080]  我們看看另外一段經文
[00:19:52.080 --> 00:19:54.480]  是羅馬書十二章五節
[00:19:54.480 --> 00:19:56.880]  「我們這許多人」
[00:19:56.880 --> 00:19:59.280]  他在說信徒群體
[00:19:59.280 --> 00:20:01.480]  否則不會用「許多人」去形容
[00:20:01.480 --> 00:20:04.880]  「在基督裏成為一身
[00:20:04.880 --> 00:20:06.680]  互相聯絡
[00:20:06.680 --> 00:20:07.880]  作肢體
[00:20:07.880 --> 00:20:09.480]  也是如此」
[00:20:09.480 --> 00:20:11.080]  我想問問你
[00:20:11.080 --> 00:20:14.680]  這個「一身」這個字
[00:20:14.680 --> 00:20:18.280]  他在說的是一個信徒
[00:20:18.280 --> 00:20:22.480]  還是在說整群教會裏面的基督徒呢?
[00:20:22.480 --> 00:20:24.280]  整群吧,是不是?
[00:20:24.280 --> 00:20:26.080]  但是你要留意
[00:20:26.080 --> 00:20:28.480]  這個「一身」的字
[00:20:28.480 --> 00:20:32.280]  和先前我所讀的哥林多前書六章
[00:20:32.280 --> 00:20:33.280]  或者三章
[00:20:33.280 --> 00:20:35.480]  那個身體的字
[00:20:35.480 --> 00:20:37.080]  那個原文
[00:20:37.080 --> 00:20:40.480]  其實是同一個字
[00:20:40.480 --> 00:20:42.280]  大家明白我的意思嗎?
[00:20:42.280 --> 00:20:44.280]  換句話說
