
[00:00:00.000 --> 00:00:01.800]  讓我們一起來讀一段經文
[00:01:29.280 --> 00:01:35.120]  他們所專注的是第一代的非洲移民
[00:01:35.120 --> 00:01:36.920]  我們是第一代的亞洲移民
[00:01:36.920 --> 00:01:38.440]  他們是第一代非洲移民
[00:01:38.440 --> 00:01:40.560]  所以我講一些這種
[00:01:40.560 --> 00:01:42.280]  剛來美國的一些糗事笑話
[00:01:42.280 --> 00:01:43.920]  他們都可以relate
[00:01:43.920 --> 00:01:45.000]  我們來看一下照片
[00:01:45.000 --> 00:01:46.760]  剛才這個就是我一到機場
[00:01:46.760 --> 00:01:49.440]  他們教會就有丟前面來現場接機
[00:01:49.440 --> 00:01:51.600]  還送我花 超開心
[00:01:51.600 --> 00:01:53.200]  結果一照完現場花就收走了
[00:01:53.200 --> 00:01:56.920]  因為給下一堆人使用
[00:01:56.920 --> 00:01:58.680]  因為我也拿錢沒用
[00:01:58.680 --> 00:02:00.280]  來 我們再給你們看一下
[00:02:00.280 --> 00:02:01.360]  我很喜歡這個教會
[00:02:01.360 --> 00:02:06.320]  因為有好吃又安全的非洲食物
[00:02:06.320 --> 00:02:08.280]  這是非洲式的炒飯
[00:02:08.280 --> 00:02:10.480]  真好吃 再來往下
[00:02:10.480 --> 00:02:11.680]  炸魚
[00:02:11.680 --> 00:02:14.320]  然後非洲版的發糕
[00:02:14.320 --> 00:02:15.760]  這個很有趣
[00:02:15.760 --> 00:02:18.120]  然後他們是發糕配什麼呢
[00:02:18.120 --> 00:02:20.280]  這個最好吃的
[00:02:20.280 --> 00:02:23.720]  就是這個是牛骨
[00:02:23.720 --> 00:02:26.720]  還有它的牛筋沾的那個汁吃
[00:02:26.720 --> 00:02:27.960]  簡直是太好吃
[00:02:27.960 --> 00:02:29.760]  不過我去那邊不是因為吃
[00:02:29.760 --> 00:02:30.920]  來 我們來看一下
[00:02:30.920 --> 00:02:33.240]  我主要去那邊是要服侍當地的
[00:02:33.240 --> 00:02:35.040]  他們叫做弟兄特會
[00:02:35.040 --> 00:02:36.560]  你看這是不是真的
[00:02:36.560 --> 00:02:39.240]  不知道是弟兄特會還是兄弟特會
[00:02:39.240 --> 00:02:42.880]  非常開心 很美好的聚會
[00:02:42.880 --> 00:02:45.200]  有機會真的可以去IOWA的話
[00:02:45.200 --> 00:02:47.080]  可以去拜訪他們一下
[00:02:47.080 --> 00:02:50.440]  接下來我上一週也去了另外一個地方
[00:02:50.440 --> 00:02:52.640]  就和這個T恤衣服有關了
[00:02:52.640 --> 00:02:56.240]  我是去來自檀香山陵梁堂
[00:02:56.240 --> 00:02:58.400]  他們的20週年慶
[00:02:58.400 --> 00:03:00.560]  給大家看幾張照片
[00:03:00.560 --> 00:03:02.280]  這次聚會他們也邀請了
[00:03:02.280 --> 00:03:04.560]  Assemble的幾位青年傳道人
[00:03:04.560 --> 00:03:07.360]  一起來去那邊來連結
[00:03:07.360 --> 00:03:08.600]  也來慶祝他們20週年慶
[00:03:08.600 --> 00:03:11.840]  所以這邊有幾位來自溫哥華 洛杉磯
[00:03:11.840 --> 00:03:15.560]  還有生命河的年輕牧者
[00:03:15.560 --> 00:03:18.240]  中間這位Tony牧師就是溫哥華
[00:03:18.240 --> 00:03:22.280]  對不起 是檀香山陵梁堂的祝堂牧師
[00:03:22.280 --> 00:03:25.600]  幾個老頭在那邊耍帥
[00:03:25.600 --> 00:03:27.560]  我們再往下看
[00:03:27.560 --> 00:03:31.600]  這個是和他們教會一起去大禱的禱告行進
[00:03:31.600 --> 00:03:33.000]  這張是他們在
[00:03:33.000 --> 00:03:36.120]  我們在國會面前的一個祝福禱告的地方
[00:03:36.120 --> 00:03:37.560]  我們再往下看
[00:03:37.560 --> 00:03:42.160]  這是我在20週年的一個信息的時間
[00:03:42.160 --> 00:03:44.880]  孫興明牧師和杜國威牧師
[00:03:44.880 --> 00:03:46.680]  他們在20年前創辦這個教會
[00:03:46.680 --> 00:03:48.960]  他們的一個使命是什麼呢
[00:03:48.960 --> 00:03:53.120]  很特別 就是眾海島當聽我言
[00:03:53.120 --> 00:03:57.280]  他們就是渴望眾海島復興臨到
[00:03:57.280 --> 00:03:58.360]  所以非常感動
[00:03:58.360 --> 00:04:01.360]  這是我代表生命河陵梁堂
[00:04:01.360 --> 00:04:03.120]  送給他們的匾額
[00:04:03.120 --> 00:04:04.600]  我們一起拍手來恭喜他們好不好
[00:04:04.600 --> 00:04:08.800]  恭喜他們
[00:04:08.800 --> 00:04:10.760]  所以我今天也穿著夏威夷衫
[00:04:10.760 --> 00:04:13.160]  來跟大家一起來分享信息
[00:04:13.160 --> 00:04:14.680]  我想在這感恩的季節當中
[00:04:14.680 --> 00:04:16.280]  我們發現生命當中
[00:04:16.280 --> 00:04:17.680]  其實最感恩的事情
[00:04:17.680 --> 00:04:20.880]  莫過於因著耶穌基督的緣故
[00:04:20.880 --> 00:04:23.360]  我們的一生在神的手中
[00:04:23.360 --> 00:04:24.960]  所以今天我的主題
[00:04:24.960 --> 00:04:27.080]  就是感謝神的呼召
[00:04:27.080 --> 00:04:29.800]  一生在神的手中
[00:04:29.800 --> 00:04:32.840]  那麼請問神的手是什麼樣子的手呢
[00:04:32.840 --> 00:04:37.120]  我們要如何能夠一生在神的手中呢
[00:04:37.120 --> 00:04:41.400]  首先我們要看神的手是一個呼召的手
[00:04:41.400 --> 00:04:44.040]  所以我們要來回應於神呼召的手
[00:04:44.040 --> 00:04:47.480]  我們一起說呼召的手
[00:04:47.480 --> 00:04:49.520]  你是否看見神今天呼召的手
[00:04:49.520 --> 00:04:52.040]  正向你來發出邀請呢
[00:04:52.040 --> 00:04:54.400]  事實上在初代教會的使徒們
[00:04:54.400 --> 00:04:57.960]  這個信徒們非常清楚神的呼召
[00:04:57.960 --> 00:05:01.640]  我們看到保羅寫信給哥林多前書
[00:05:01.640 --> 00:05:02.880]  哥林多教會的時候
[00:05:02.880 --> 00:05:06.040]  他很清楚他一開始的自我介紹就是
[00:05:06.040 --> 00:05:09.720]  奉神旨意蒙召作耶穌基督使徒的
[00:05:09.720 --> 00:05:12.920]  保羅同兄弟所提您
[00:05:12.920 --> 00:05:15.520]  原來蒙召是蒙誰的召
[00:05:15.520 --> 00:05:17.280]  蒙神的呼召
[00:05:17.280 --> 00:05:22.000]  那不但保羅所提您是蒙神呼召
[00:05:22.000 --> 00:05:24.920]  哥林多的教會也是蒙神呼召
[00:05:24.920 --> 00:05:26.560]  我們看到第二節這邊說
[00:05:26.560 --> 00:05:28.120]  寫信給哥林多神的教會
[00:05:28.120 --> 00:05:30.760]  就是在基督耶穌裡成聖
[00:05:30.760 --> 00:05:33.280]  蒙召作聖徒的
[00:05:33.280 --> 00:05:35.480]  所以今天身為一個教會
[00:05:35.480 --> 00:05:37.760]  第二節我們是蒙神的呼召
[00:05:37.760 --> 00:05:39.800]  成為神的教會的
[00:05:39.800 --> 00:05:44.280]  而我們再往下看不只教會是蒙神呼召的
[00:05:44.280 --> 00:05:48.600]  所有在各處求告我主耶穌基督之名的人
[00:05:48.600 --> 00:05:50.520]  都是蒙召的
[00:05:50.520 --> 00:05:53.560]  請問今天我們禱告的最後是怎麼樣禱告
[00:05:53.560 --> 00:05:55.560]  奉主耶穌基督的名禱告
[00:05:55.560 --> 00:05:56.520]  阿們
[00:05:56.520 --> 00:05:59.680]  所以如果今天你是用這樣子的一個禱告
[00:05:59.680 --> 00:06:00.560]  恭喜你
[00:06:00.560 --> 00:06:04.800]  你也是神所蒙召的
[00:06:04.800 --> 00:06:08.320]  但是我們蒙召是為了做什麼呢
[00:06:08.320 --> 00:06:09.880]  我們的目的是什麼呢
[00:06:09.880 --> 00:06:12.360]  我們看到一章九節
[00:06:12.360 --> 00:06:14.080]  這邊講的就很清楚了
[00:06:14.080 --> 00:06:15.720]  這邊說神是信使的
[00:06:15.720 --> 00:06:18.040]  你們原是被祂所召
[00:06:18.040 --> 00:06:19.720]  好與祂兒子
[00:06:19.720 --> 00:06:21.320]  我們的主耶穌基督
[00:06:21.320 --> 00:06:23.680]  一同得分
[00:06:23.680 --> 00:06:25.120]  今天我們說感謝神
[00:06:25.120 --> 00:06:27.680]  我們成為了基督徒
[00:06:27.680 --> 00:06:28.840]  我們蒙召了
[00:06:28.840 --> 00:06:30.840]  但是我們蒙召做什麼呢
[00:06:30.840 --> 00:06:34.440]  這邊說是與基督耶穌一同得分
[00:06:34.440 --> 00:06:36.720]  一同就是與主連結
[00:06:36.720 --> 00:06:38.680]  與主親近在一起
[00:06:38.680 --> 00:06:41.640]  而得分就是與主一同來工作
[00:06:41.640 --> 00:06:44.320]  因此今天我們要知道
[00:06:44.320 --> 00:06:45.680]  蒙召的意思就是
[00:06:45.680 --> 00:06:47.240]  主在哪裡工作
[00:06:47.240 --> 00:06:48.800]  我們就在那裡
[00:06:48.800 --> 00:06:50.080]  主在哪裡侍奉
[00:06:50.080 --> 00:06:52.400]  我們也在那裡
[00:06:52.400 --> 00:06:53.040]  弟兄姊妹
[00:06:53.040 --> 00:06:55.680]  今天你是否清楚知道
[00:06:55.680 --> 00:06:59.320]  你是蒙召的基督徒呢
[00:06:59.320 --> 00:07:00.720]  主在哪裡
[00:07:00.720 --> 00:07:02.400]  我們也在那裡
[00:07:02.400 --> 00:07:05.040]  與主一同得分
[00:07:05.040 --> 00:07:08.120]  那我們要怎麼樣能夠與主一同來得分呢
[00:07:08.120 --> 00:07:11.360]  我們看到保羅對他的屬靈的孩子
[00:07:11.360 --> 00:07:15.160]  這個提摩太耳提面命的這一句話
[00:07:15.160 --> 00:07:16.520]  六章十二節
[00:07:16.520 --> 00:07:17.360]  這邊說
[00:07:17.360 --> 00:07:18.920]  提摩太前書六章十二節說
[00:07:18.920 --> 00:07:21.480]  你要為真道打那美好的仗
[00:07:21.480 --> 00:07:22.800]  馳定永生
[00:07:22.800 --> 00:07:27.200]  你為此被召啊
[00:07:27.200 --> 00:07:29.480]  所以我們被召的目的是什麼呢
[00:07:29.480 --> 00:07:32.280]  是要打那美好的仗
[00:07:32.280 --> 00:07:35.960]  並且要馳定永生
[00:07:35.960 --> 00:07:37.200]  我們看一下環球聖經一本
[00:07:37.200 --> 00:07:40.200]  它這邊的翻譯
[00:07:40.200 --> 00:07:43.480]  我們要為信仰打那美好的仗
[00:07:43.480 --> 00:07:45.600]  要緊握永生
[00:07:45.600 --> 00:07:47.640]  這個更清楚
[00:07:47.640 --> 00:07:50.600]  你要緊緊地握住永生
[00:07:50.600 --> 00:07:51.880]  請問我們這一生當中
[00:07:51.880 --> 00:07:55.360]  我們緊緊握住的是什麼
[00:07:55.360 --> 00:07:59.440]  我們緊緊地握住是功成名就
[00:07:59.440 --> 00:08:02.240]  是要握住比別人更好的先機
[00:08:02.240 --> 00:08:04.600]  握住一些安全保障
[00:08:04.600 --> 00:08:08.080]  還是我們緊握的是永生
[00:08:08.080 --> 00:08:10.400]  提問姐妹我們蒙招啊
[00:08:10.400 --> 00:08:14.720]  這邊說我們是為著永生而蒙招的
[00:08:14.720 --> 00:08:16.400]  提問姐妹我們的禱告當中
[00:08:16.400 --> 00:08:21.080]  有沒有為神來打仗
[00:08:21.080 --> 00:08:22.640]  這樣子的禱告呢
[00:08:22.640 --> 00:08:23.680]  我們禱告當中
[00:08:23.680 --> 00:08:27.200]  有沒有那緊緊抓住永生的禱告呢
[00:08:27.200 --> 00:08:28.360]  還是我們的禱告
[00:08:28.360 --> 00:08:31.760]  常常就是為著自己的憂慮
[00:08:31.760 --> 00:08:32.640]  自己的仇凡
[00:08:32.640 --> 00:08:34.880]  自己的計劃在禱告
[00:08:34.880 --> 00:08:37.120]  而與永生毫無關係呢
[00:08:37.120 --> 00:08:37.880]  如果是這樣的話
[00:08:37.880 --> 00:08:39.040]  那很可惜
[00:08:39.040 --> 00:08:41.440]  雖然我們是蒙主的恩典
[00:08:41.440 --> 00:08:42.240]  成為基督徒
[00:08:42.240 --> 00:08:44.880]  但是我們對於這個呼召卻是
[00:08:44.880 --> 00:08:46.560]  不清不楚一知半解
[00:08:46.560 --> 00:08:50.320]  甚至好像毫不存在一樣
[00:08:50.320 --> 00:08:52.560]  拍面今天我們能夠一起來看到
[00:08:52.560 --> 00:08:56.200]  神的呼召是在你我身上
[00:08:56.200 --> 00:08:58.800]  而神給我們的是一個
[00:08:58.800 --> 00:09:00.640]  豐富的一個呼召
[00:09:00.640 --> 00:09:02.720]  而這個呼召是有
[00:09:02.720 --> 00:09:06.080]  永生的一個格局的
[00:09:06.080 --> 00:09:07.240]  哈利路亞
[00:09:07.240 --> 00:09:08.560]  但我們看到這邊
[00:09:08.560 --> 00:09:09.480]  保羅頓提問他說
[00:09:09.480 --> 00:09:12.000]  你要持守那美好的仗
[00:09:12.000 --> 00:09:13.400]  這邊也就代表著
[00:09:13.400 --> 00:09:15.440]  每一個人是有不同的呼召
[00:09:15.440 --> 00:09:18.000]  每一個人要打不同的仗的
[00:09:18.000 --> 00:09:19.920]  所以今天我們不需要跟別人比較
[00:09:19.920 --> 00:09:22.200]  或者羨慕這個人的呼召真好
[00:09:22.200 --> 00:09:24.920]  這個人的侍奉很榮耀
[00:09:24.920 --> 00:09:27.480]  那我好像比他差一點
[00:09:27.480 --> 00:09:28.440]  NO
[00:09:28.440 --> 00:09:29.360]  每一個人打的仗
[00:09:29.360 --> 00:09:31.920]  本來就是不一樣的
[00:09:31.920 --> 00:09:33.360]  請問今天我們看到
[00:09:33.360 --> 00:09:34.520]  這個在埃歐瓦的
[00:09:34.520 --> 00:09:35.920]  Shakana Glory Church
[00:09:35.920 --> 00:09:37.640]  他們的呼召是什麼
[00:09:37.640 --> 00:09:39.520]  是要傳福音給
[00:09:39.520 --> 00:09:42.440]  第一代的非洲移民
[00:09:42.440 --> 00:09:44.520]  夏威夷教會的呼召是什麼
[00:09:44.520 --> 00:09:46.640]  是要能夠讓眾海島
[00:09:46.640 --> 00:09:48.040]  來認識神
[00:09:48.040 --> 00:09:50.360]  這個他們兩個人是毫無關係的
[00:09:50.360 --> 00:09:53.320]  可是當你可以想像一個新移民
[00:09:53.320 --> 00:09:55.160]  從非洲來到美國新移民
[00:09:55.160 --> 00:09:56.640]  其實很不容易
[00:09:56.640 --> 00:09:59.360]  就像我們剛來到美國是很不容易
[00:09:59.360 --> 00:10:01.560]  在這個Shakana Glory Church
[00:10:01.560 --> 00:10:03.280]  The Pastor, Kofi和阿姑
[00:10:03.280 --> 00:10:04.720]  他們來美國才
[00:10:04.720 --> 00:10:06.640]  一個是四年一個才一年啊
[00:10:06.640 --> 00:10:08.960]  他們自己還要去上班
[00:10:08.960 --> 00:10:10.360]  才剛開始啊
[00:10:10.360 --> 00:10:13.200]  銀行存款根本沒多少
[00:10:13.200 --> 00:10:15.800]  這些我們聽起來都蠻熟悉的吧
[00:10:15.800 --> 00:10:18.600]  可是他們不但顧自己的事
[00:10:18.600 --> 00:10:20.280]  因為他們有護照
[00:10:20.280 --> 00:10:22.480]  他們在這樣忙碌的生活當中
[00:10:22.480 --> 00:10:24.640]  他們仍然在關心
[00:10:24.640 --> 00:10:27.960]  第一代的非洲的移民
[00:10:27.960 --> 00:10:30.520]  有護照就不一樣
[00:10:30.520 --> 00:10:31.560]  有護照
[00:10:31.560 --> 00:10:35.080]  你連道後的生活都火熱起來了
[00:10:35.080 --> 00:10:37.600]  請問生命河的護照是什麼
[00:10:37.600 --> 00:10:41.280]  要建造榮耀的教會
[00:10:41.280 --> 00:10:41.920]  弟兄姊妹
[00:10:41.920 --> 00:10:44.120]  既然我們今天是生命河的弟兄姊妹
[00:10:44.120 --> 00:10:45.600]  無論我們做什麼
[00:10:45.600 --> 00:10:48.080]  我們是否有在回應
[00:10:48.080 --> 00:10:50.920]  這神美好的護照
[00:10:50.920 --> 00:10:52.280]  神對教會有護照
[00:10:52.280 --> 00:10:56.520]  神對於個人也有不同的護照
[00:10:56.520 --> 00:10:57.520]  事實上
[00:10:57.520 --> 00:11:02.560]  當我們在向神獻上自己的時候
[00:11:02.560 --> 00:11:03.760]  神會告訴你
[00:11:03.760 --> 00:11:05.360]  神會讓你引領你
[00:11:05.360 --> 00:11:07.680]  去你所命定的護照
[00:11:07.680 --> 00:11:09.920]  也許有些人是在職場
[00:11:09.920 --> 00:11:11.560]  有些人是在教育界
[00:11:11.560 --> 00:11:12.480]  政治界
[00:11:12.480 --> 00:11:13.680]  社區
[00:11:13.680 --> 00:11:14.960]  或是家庭
[00:11:14.960 --> 00:11:16.600]  有些人在牧養上面
[00:11:16.600 --> 00:11:18.320]  代禱 敬拜
[00:11:18.320 --> 00:11:20.280]  有各樣不同的護照
[00:11:20.280 --> 00:11:21.640]  但是當你清楚的知道
[00:11:21.640 --> 00:11:23.400]  這是神託付給你的
[00:11:23.400 --> 00:11:25.960]  你要持手緊緊的抓住
[00:11:25.960 --> 00:11:28.000]  哇 你的侍奉就不一樣啊
[00:11:28.000 --> 00:11:30.000]  而且就算你生活再忙碌
[00:11:30.000 --> 00:11:31.480]  沒有人能夠攔阻你
[00:11:31.480 --> 00:11:33.840]  因為你有一個永恆的一個標杆
[00:11:33.840 --> 00:11:35.240]  要往前直奔的
[00:11:35.240 --> 00:11:38.400]  Amen
[00:11:38.400 --> 00:11:39.720]  但也許在我們當中你說
[00:11:39.720 --> 00:11:42.520]  我要怎麼樣清楚知道神的護照呢
[00:11:42.520 --> 00:11:46.040]  其實有時候甚至神在我們還
[00:11:46.040 --> 00:11:47.800]  懵懵懂懂
[00:11:47.800 --> 00:11:49.320]  甚至還不認識神的時候
[00:11:49.320 --> 00:11:52.120]  祂就已經給我們一些Hint
[00:11:52.120 --> 00:11:53.560]  我跟我妹妹
[00:11:53.560 --> 00:11:55.000]  是從小就是
[00:11:55.000 --> 00:11:57.440]  母父中一起長大的
[00:11:57.440 --> 00:11:58.800]  那我們在國小的時候
[00:11:58.800 --> 00:12:01.040]  也一起Share一個房間
[00:12:01.040 --> 00:12:01.800]  我記得有一年
[00:12:01.800 --> 00:12:03.640]  這是我永遠不會忘記的
[00:12:03.640 --> 00:12:06.200]  她就拿著一個存錢筒說
[00:12:06.200 --> 00:12:10.000]  雅臣啊 我們一起來學習存錢
[00:12:10.000 --> 00:12:11.920]  很好啊 存錢是好事
[00:12:11.920 --> 00:12:13.480]  她就把存錢筒
[00:12:13.480 --> 00:12:15.760]  放在我們兩桌子的中間
[00:12:15.760 --> 00:12:16.920]  所以我每天就把
[00:12:16.920 --> 00:12:18.360]  我就很乖的存錢
[00:12:18.360 --> 00:12:20.160]  每天很乖的存錢
[00:12:20.160 --> 00:12:22.160]  每天隔天早上
[00:12:22.160 --> 00:12:22.880]  她就很聰明
[00:12:22.880 --> 00:12:26.640]  把我存的錢都拿出去花了
[00:12:26.640 --> 00:12:28.120]  結果呢
[00:12:28.120 --> 00:12:29.520]  神在她生命中的護照
[00:12:29.520 --> 00:12:31.360]  就是在職場侍奉
[00:12:31.360 --> 00:12:33.320]  哇 很會花錢
[00:12:33.320 --> 00:12:36.000]  那我呢 就成為慈善事業的
[00:12:36.000 --> 00:12:38.040]  一天到晚就在捐錢
[00:12:38.040 --> 00:12:39.960]  都在幫助需要的人
[00:12:39.960 --> 00:12:43.000]  哇 你看到神在你生命當中有護照
[00:12:43.000 --> 00:12:45.080]  而且可能已經很多的Hint
[00:12:45.080 --> 00:12:46.600]  已經在告訴你了
[00:12:46.600 --> 00:12:48.880]  你只要稍微向神對準一下
[00:12:48.880 --> 00:12:52.120]  神啊 我是蒙招的
[00:12:52.120 --> 00:12:54.800]  我要緊抓住永恆的應許
[00:12:54.800 --> 00:12:56.040]  請你告訴我
[00:12:56.040 --> 00:12:58.160]  神會告訴你的
[00:12:58.160 --> 00:12:59.560]  Amen
[00:12:59.560 --> 00:13:02.960]  哇 如果到現在你請你火熱
[00:13:02.960 --> 00:13:04.480]  也許你心中
[00:13:04.480 --> 00:13:06.440]  你很Echo我說的
[00:13:06.440 --> 00:13:08.160]  是的 神在我身邊都有護照
[00:13:08.160 --> 00:13:10.120]  而且我真的是為此而活
[00:13:10.120 --> 00:13:12.040]  為此而努力
[00:13:12.040 --> 00:13:13.760]  也許你聽到你是覺得說
[00:13:13.760 --> 00:13:15.960]  哇 我很渴望
[00:13:15.960 --> 00:13:18.480]  能夠有生命中的護照
[00:13:18.480 --> 00:13:19.760]  盼望在這個新的季節
[00:13:19.760 --> 00:13:22.640]  我們都要能夠看見
[00:13:22.640 --> 00:13:23.560]  抓住護照
[00:13:23.560 --> 00:13:26.760]  並且能夠全力的向前
[00:13:26.760 --> 00:13:29.080]  不過今天我在預備的信息的時候
[00:13:29.080 --> 00:13:29.600]  我有一個
[00:13:29.600 --> 00:13:33.520]  我覺得好像一個特重點是需要分享
[00:13:33.520 --> 00:13:35.480]  就是護照有一生
[00:13:35.480 --> 00:13:38.440]  但是有些是季節性的
[00:13:38.440 --> 00:13:40.200]  季節性的
[00:13:40.200 --> 00:13:44.200]  那這就讓我特別想到
[00:13:44.200 --> 00:13:45.400]  我的母親
[00:13:45.400 --> 00:13:47.800]  她是一個很清楚神護照的人
[00:13:47.800 --> 00:13:49.520]  她從小就是彈鋼琴
[00:13:49.520 --> 00:13:51.160]  後來成為音樂老師
[00:13:51.160 --> 00:13:53.080]  也繼續教許多人彈琴
[00:13:53.080 --> 00:13:56.120]  也在教會幾十年都在服侍神
[00:13:56.120 --> 00:13:58.160]  她的忠心到一個什麼程度呢
[00:13:58.160 --> 00:14:00.360]  那時候在懷我跟我妹妹雙胞胎的時候
[00:14:00.360 --> 00:14:01.640]  這麼大的肚子
[00:14:01.640 --> 00:14:03.560]  比我還大 這麼大的肚子
[00:14:03.560 --> 00:14:04.480]  她在私情的時候
[00:14:04.480 --> 00:14:06.120]  我們可能在裡面打架還是什麼
[00:14:06.120 --> 00:14:10.200]  所以她需要平衡不然會摔倒
[00:14:10.200 --> 00:14:13.120]  在這樣的情況下她仍然在侍奉神
[00:14:13.120 --> 00:14:14.840]  非常地愛主
[00:14:14.840 --> 00:14:18.200]  非常地忠心於她的侍奉
[00:14:18.200 --> 00:14:22.560]  可是在20年前左右
[00:14:22.560 --> 00:14:24.960]  那時候我的老爺
[00:14:24.960 --> 00:14:27.480]  也就是我的母親的父親
[00:14:27.480 --> 00:14:29.280]  他被主接去之後
[00:14:29.280 --> 00:14:32.360]  漸漸我母親有一個
[00:14:32.360 --> 00:14:33.840]  一個感覺神的護照
[00:14:33.840 --> 00:14:36.600]  就是在這個她五位兄弟姐妹當中
[00:14:36.600 --> 00:14:38.760]  她要成為那一位主要
[00:14:38.760 --> 00:14:41.960]  把媽媽接到家中來照顧母親的人
[00:14:41.960 --> 00:14:43.720]  那如果她要做這樣一個決定
[00:14:43.720 --> 00:14:45.480]  她勢必有很多事情
[00:14:45.480 --> 00:14:47.960]  就需要慢慢地放下來
[00:14:47.960 --> 00:14:49.960]  但是她覺得這是神給她的一個護照
[00:14:49.960 --> 00:14:51.320]  一個使命
[00:14:51.320 --> 00:14:52.320]  所以呢
[00:14:52.320 --> 00:14:53.800]  她跟我的父親
[00:14:53.800 --> 00:14:58.280]  就漸漸地把許多在外面的侍奉減少
[00:14:58.280 --> 00:14:59.240]  然後呢
[00:14:59.240 --> 00:15:01.560]  當然也是後來來到美國
[00:15:01.560 --> 00:15:04.160]  然後帶著我的姥姥
[00:15:04.160 --> 00:15:06.800]  開始專心地照顧他們
[00:15:06.800 --> 00:15:10.800]  其實我看在眼中覺得非常地特別
[00:15:10.800 --> 00:15:12.440]  因為我父母親是被神
[00:15:12.440 --> 00:15:14.960]  所謂的大大使用的
[00:15:14.960 --> 00:15:16.040]  又是服侍
[00:15:16.040 --> 00:15:18.920]  又是宣教等等的
[00:15:18.920 --> 00:15:23.240]  可是他們卻領受了一個護照
[00:15:23.240 --> 00:15:26.120]  完全是沒有人看得見的
[00:15:26.120 --> 00:15:28.120]  可是在我眼中
[00:15:28.120 --> 00:15:31.280]  我發現我母親在服侍我的姥姥的
[00:15:31.280 --> 00:15:34.440]  那樣一個神情態度
[00:15:34.440 --> 00:15:37.360]  跟她在台上彈琴是沒有兩樣的
[00:15:37.360 --> 00:15:39.880]  服侍我姥姥是不容易的
[00:15:39.880 --> 00:15:41.720]  真是不容易
[00:15:41.720 --> 00:15:44.280]  而且到後面真的是很辛苦
[00:15:44.280 --> 00:15:46.760]  可是那個服侍神的心一直在那裡
[00:15:46.760 --> 00:15:48.560]  我就明白一件事情
[00:15:48.560 --> 00:15:49.760]  原來
[00:15:49.760 --> 00:15:52.480]  神的護照沒有所謂比較屬靈
[00:15:52.480 --> 00:15:53.720]  比較榮耀
[00:15:53.720 --> 00:15:54.640]  沒有比較
[00:15:54.640 --> 00:15:58.200]  好像比較所謂的多節國子
[00:15:58.200 --> 00:16:01.240]  其實回應神的護照本身
[00:16:01.240 --> 00:16:05.160]  就是最屬靈的一件事
[00:16:05.160 --> 00:16:05.960]  所以那時候
[00:16:05.960 --> 00:16:08.440]  我每次在服侍遇到挫折的時候
[00:16:08.440 --> 00:16:09.440]  或是辛苦的時候
[00:16:09.440 --> 00:16:12.680]  我一看到我母親在侍奉她的
[00:16:12.680 --> 00:16:13.880]  就是我的姥姥
