
[00:00:00.000 --> 00:00:03.000]  所以今天我要特別扣過一段經我們來分享一下
[00:07:48.000 --> 00:07:50.000]  好像有人都不了解我們
[00:07:50.000 --> 00:07:53.000]  耶穌其實是這樣的經歷的
[00:07:53.000 --> 00:07:54.000]  成為一個基督徒
[00:07:54.000 --> 00:07:55.000]  如果你要成為活死
[00:07:55.000 --> 00:07:57.000]  其實會有這樣的面對的
[00:07:57.000 --> 00:07:58.000]  在你的生活當中
[00:07:58.000 --> 00:08:01.000]  可是這不是我們單有的經歷
[00:08:01.000 --> 00:08:02.000]  我們還有一個經歷是什麼呢
[00:08:02.000 --> 00:08:04.000]  就是我們會再重申
[00:08:04.000 --> 00:08:05.000]  眼光來看來
[00:08:05.000 --> 00:08:07.000]  我們是貴重的
[00:08:07.000 --> 00:08:08.000]  而且是什麼呢
[00:08:08.000 --> 00:08:10.000]  是被卷選的
[00:08:10.000 --> 00:08:11.000]  什麼是貴重
[00:08:11.000 --> 00:08:12.000]  什麼是卷選
[00:08:12.000 --> 00:08:15.000]  你怎麼看自己呢
[00:08:15.000 --> 00:08:19.000]  我一直很喜歡一件事實
[00:08:19.000 --> 00:08:21.000]  那是發生在早期
[00:08:21.000 --> 00:08:24.000]  大概是民國初年
[00:08:24.000 --> 00:08:27.000]  或是滿清那個時候的一件事
[00:08:27.000 --> 00:08:29.000]  就是有一位宣教士
[00:08:29.000 --> 00:08:31.000]  他來到中國大陸
[00:08:31.000 --> 00:08:33.000]  去到一個鄉村裡面
[00:08:33.000 --> 00:08:34.000]  那有一個孩子
[00:08:34.000 --> 00:08:36.000]  他因為小的時候
[00:08:36.000 --> 00:08:37.000]  他父母就過世了
[00:08:37.000 --> 00:08:38.000]  所以怎麼辦呢
[00:08:38.000 --> 00:08:39.000]  大家怎麼養他呢
[00:08:39.000 --> 00:08:40.000]  他就告訴他說
[00:08:40.000 --> 00:08:43.000]  不然你這一週去這一家
[00:08:43.000 --> 00:08:44.000]  吃他們的飯
[00:08:44.000 --> 00:08:46.000]  下一週來我們家
[00:08:46.000 --> 00:08:47.000]  下一週去別人家
[00:08:47.000 --> 00:08:50.000]  所以他是那個村民輪流養大的
[00:08:50.000 --> 00:08:53.000]  每一週就是這樣告
[00:08:53.000 --> 00:08:54.000]  那個宣教士告那裡
[00:08:54.000 --> 00:08:56.000]  他就看見這個孩子
[00:08:56.000 --> 00:08:58.000]  他就問孩子說
[00:08:58.000 --> 00:09:00.000]  你有沒有意願
[00:09:00.000 --> 00:09:02.000]  在美國有一對夫婦
[00:09:02.000 --> 00:09:04.000]  他們想收養孩子
[00:09:04.000 --> 00:09:06.000]  你有沒有意願可以過去
[00:09:06.000 --> 00:09:08.000]  那孩子說 好啊
[00:09:08.000 --> 00:09:09.000]  那但是他就問了
[00:09:09.000 --> 00:09:10.000]  那宣教士說
[00:09:10.000 --> 00:09:11.000]  那你不僅好
[00:09:11.000 --> 00:09:12.000]  我還要問全村的人
[00:09:12.000 --> 00:09:14.000]  因為是他們幫你養大的
[00:09:14.000 --> 00:09:15.000]  你的親戚都不在
[00:09:15.000 --> 00:09:18.000]  但是那個全村的人幫你養大的
[00:09:18.000 --> 00:09:20.000]  所以他從村長開始問
[00:09:20.000 --> 00:09:22.000]  就問大家說有沒有意見
[00:09:22.000 --> 00:09:23.000]  那大家因為信任這個宣教士
[00:09:23.000 --> 00:09:24.000]  可以啊
[00:09:24.000 --> 00:09:25.000]  那不然就請你帶他
[00:09:25.000 --> 00:09:28.000]  去到美國有一個穩定的家
[00:09:28.000 --> 00:09:30.000]  所以宣教士就帶他走
[00:09:30.000 --> 00:09:33.000]  就往那個碼頭那邊
[00:09:33.000 --> 00:09:35.000]  就要經過取過一個城鎮
[00:09:35.000 --> 00:09:37.000]  那有一天經過城鎮的時候
[00:09:37.000 --> 00:09:38.000]  他就覺得這孩子
[00:09:38.000 --> 00:09:41.000]  從小沒有用過錢
[00:09:41.000 --> 00:09:42.000]  他經過那個市集
[00:09:42.000 --> 00:09:43.000]  他說那不然就給你
[00:09:43.000 --> 00:09:45.000]  好像給他一塊錢的樣子
[00:09:45.000 --> 00:09:46.000]  就跟他說
[00:09:46.000 --> 00:09:47.000]  那這一塊錢
[00:09:47.000 --> 00:09:50.000]  兩個銅板就給他說
[00:09:50.000 --> 00:09:52.000]  你給他經過的時候
[00:09:52.000 --> 00:09:53.000]  反正你沒用
[00:09:53.000 --> 00:09:55.000]  反正你喜歡的
[00:09:55.000 --> 00:09:57.000]  你就夠可以買
[00:09:57.000 --> 00:09:59.000]  夠可以買 讓你用的
[00:09:59.000 --> 00:10:01.000]  你就大方的去用沒有關係
[00:10:01.000 --> 00:10:04.000]  那就是要讓他孩子覺得被接納
[00:10:04.000 --> 00:10:06.000]  孩子覺得好就拿著
[00:10:06.000 --> 00:10:07.000]  那這以後就走著走著
[00:10:07.000 --> 00:10:08.000]  就看見那個孩子
[00:10:08.000 --> 00:10:10.000]  本來就抓住他的手
[00:10:10.000 --> 00:10:12.000]  抓住他的衣服跟他走
[00:10:12.000 --> 00:10:13.000]  可是過了一段時間
[00:10:13.000 --> 00:10:14.000]  他發現那衣服怎麼不見了
[00:10:14.000 --> 00:10:16.000]  他想說他應該可能去買東西了
[00:10:16.000 --> 00:10:18.000]  他就留在那裡等
[00:10:18.000 --> 00:10:19.000]  那宣教士就留在那裡等
[00:10:19.000 --> 00:10:21.000]  就等他孩子回來的時候
[00:10:21.000 --> 00:10:23.000]  那宣教士就笑說
[00:10:23.000 --> 00:10:24.000]  你錢是不是用掉了
[00:10:24.000 --> 00:10:26.000]  他說對啊 不見了
[00:10:26.000 --> 00:10:27.000]  已經用光了
[00:10:27.000 --> 00:10:28.000]  那你買什麼東西啊
[00:10:28.000 --> 00:10:30.000]  他說我沒有買東西
[00:10:30.000 --> 00:10:32.000]  因為剛剛我抓著你走的時候
[00:10:32.000 --> 00:10:33.000]  我看到旁邊有一個
[00:10:33.000 --> 00:10:35.000]  跟我一樣大的孩子
[00:10:35.000 --> 00:10:37.000]  在路邊討飯
[00:10:37.000 --> 00:10:39.000]  我就想說呢
[00:10:39.000 --> 00:10:41.000]  我就要是一個新家裡面的
[00:10:41.000 --> 00:10:43.000]  我有一個新的爸爸媽媽
[00:10:43.000 --> 00:10:45.000]  他們會供應我一切的需要
[00:10:45.000 --> 00:10:47.000]  這些我就給他了
[00:10:47.000 --> 00:10:48.000]  因為這些我不需要
[00:10:48.000 --> 00:10:53.000]  因為我已經擁有了新的爸爸媽媽了
[00:10:53.000 --> 00:10:54.000]  我很感動
[00:10:54.000 --> 00:10:56.000]  因為我就發現原來那個孩子
[00:10:56.000 --> 00:11:00.000]  知道他的身分
[00:11:00.000 --> 00:11:03.000]  他知道他已經被挑選出來
[00:11:03.000 --> 00:11:06.000]  成為一個新的家庭裡面的孩子
[00:11:06.000 --> 00:11:09.000]  他知道他是貴重的
[00:11:09.000 --> 00:11:11.000]  他知道他可以分享
[00:11:11.000 --> 00:11:13.000]  第一次用錢
[00:11:13.000 --> 00:11:15.000]  但是第一次卻給了
[00:11:15.000 --> 00:11:19.000]  他覺得比他更需要的孩子
[00:11:19.000 --> 00:11:21.000]  這是貴重的
[00:11:21.000 --> 00:11:22.000]  當我們說
[00:11:22.000 --> 00:11:25.000]  我們看見說主是活實
[00:11:25.000 --> 00:11:26.000]  我們可以經歷
[00:11:26.000 --> 00:11:28.000]  這一件事情的時候呢
[00:11:28.000 --> 00:11:29.000]  我們有沒有看見
[00:11:29.000 --> 00:11:31.000]  你我是貴重的
[00:11:31.000 --> 00:11:33.000]  在上帝眼光當中
[00:11:33.000 --> 00:11:34.000]  不看我們的成就
[00:11:34.000 --> 00:11:36.000]  在上帝眼光當中
[00:11:36.000 --> 00:11:38.000]  看我們怎麼樣回應他
[00:11:38.000 --> 00:11:40.000]  過每一天的生活
[00:11:40.000 --> 00:11:41.000]  我們不是死的石頭
[00:11:41.000 --> 00:11:44.000]  不是丟在外面沒有用處的石頭
[00:11:44.000 --> 00:11:48.000]  每一個人都是有用處的
[00:11:48.000 --> 00:11:52.000]  其實我有很大的期盼
[00:11:52.000 --> 00:11:53.000]  跟弟兄妹分享說
[00:11:53.000 --> 00:11:56.000]  要做長者的工作
[00:11:56.000 --> 00:11:58.000]  其實從去年就開始分享
[00:11:58.000 --> 00:12:00.000]  因為去年我們稿告的時候就說
[00:12:00.000 --> 00:12:02.000]  然後就一直講
[00:12:02.000 --> 00:12:04.000]  然後也招聚一些弟兄妹來
[00:12:04.000 --> 00:12:06.000]  接受松原三福的訓練
[00:12:06.000 --> 00:12:09.000]  然後也做一些事
[00:12:09.000 --> 00:12:10.000]  其實我是有一個盼望
[00:12:10.000 --> 00:12:15.000]  其實不是只是要去幫助那些長者而已
[00:12:15.000 --> 00:12:16.000]  其實是我後來
[00:12:16.000 --> 00:12:17.000]  我再收集資料的時候
[00:12:17.000 --> 00:12:19.000]  我就會深深的撼動
[00:12:19.000 --> 00:12:21.000]  因為在芬蘭這個國家
[00:12:21.000 --> 00:12:22.000]  這樣有所大學
[00:12:22.000 --> 00:12:23.000]  他們有一個理念
[00:12:23.000 --> 00:12:25.000]  他們認為呢
[00:12:25.000 --> 00:12:28.000]  長者仍然可以跟一般人
[00:12:28.000 --> 00:12:30.000]  做一樣的事情
[00:12:30.000 --> 00:12:32.000]  他們比一般人更有智慧
[00:12:32.000 --> 00:12:33.000]  更有才能
[00:12:33.000 --> 00:12:34.000]  長者為什麼說長者
[00:12:34.000 --> 00:12:36.000]  一定要氣力衰敗呢
[00:12:36.000 --> 00:12:37.000]  為什麼長者一定
[00:12:37.000 --> 00:12:38.000]  什麼都不能做
[00:12:38.000 --> 00:12:39.000]  只能躺在那裡
[00:12:39.000 --> 00:12:41.000]  所以他們就研究一個計畫
[00:12:41.000 --> 00:12:43.000]  他們就招聚那些
[00:12:43.000 --> 00:12:46.000]  願意來承受這個計畫的長者
[00:12:46.000 --> 00:12:47.000]  邀請他們來
[00:12:47.000 --> 00:12:48.000]  做什麼呢
[00:12:48.000 --> 00:12:50.000]  鍛鍊體能
[00:12:50.000 --> 00:12:51.000]  所以那個影片
[00:12:51.000 --> 00:12:52.000]  有些弟兄妹看過
[00:12:52.000 --> 00:12:55.000]  他們可以拉那個鋼鋼
[00:12:55.000 --> 00:12:58.000]  他們可以做翻身抖的動作
[00:12:58.000 --> 00:13:00.000]  真的那影片就這樣看
[00:13:00.000 --> 00:13:02.000]  我就明白
[00:13:02.000 --> 00:13:03.000]  所以他們說我們說
[00:13:03.000 --> 00:13:04.000]  以前就說老人家
[00:13:04.000 --> 00:13:05.000]  你起來要慢慢站起來
[00:13:05.000 --> 00:13:07.000]  你那個骨頭才不會怎麼樣
[00:13:07.000 --> 00:13:09.000]  他們說研究裡面不是這樣
[00:13:09.000 --> 00:13:10.000]  你慢慢站起來
[00:13:10.000 --> 00:13:13.000]  那個骨頭關節承載的力道
[00:13:13.000 --> 00:13:17.000]  是多倍於你快速站起來的狀況
[00:13:17.000 --> 00:13:19.000]  所以其實很多東西是
[00:13:19.000 --> 00:13:20.000]  因為我們覺得他年老了
[00:13:20.000 --> 00:13:22.000]  所以他應該什麼動作都要慢
[00:13:22.000 --> 00:13:26.000]  他應該很多東西不能做
[00:13:26.000 --> 00:13:28.000]  可是又加上少數就說呢
[00:13:28.000 --> 00:13:30.000]  他說他不是剩一個日子
[00:13:30.000 --> 00:13:33.000]  他是黃金的什麼年代
[00:13:33.000 --> 00:13:36.000]  明白一件事
[00:13:36.000 --> 00:13:38.000]  老人家也好
[00:13:38.000 --> 00:13:40.000]  青年也好
[00:13:40.000 --> 00:13:42.000]  誰都不能小看
[00:13:42.000 --> 00:13:45.000]  當我們是活死的時候
[00:13:45.000 --> 00:13:47.000]  神就要用我們
[00:13:47.000 --> 00:13:48.000]  不然我們就是被丟棄
[00:13:48.000 --> 00:13:51.000]  在外面成為死的石頭
[00:13:51.000 --> 00:13:53.000]  所以這聖經是說呢
[00:13:53.000 --> 00:13:54.000]  他說什麼
[00:13:54.000 --> 00:13:58.000]  你們來到主面前也就像活死
[00:13:58.000 --> 00:13:59.000]  所以呢
[00:13:59.000 --> 00:14:01.000]  親近活死就會像活死
[00:14:01.000 --> 00:14:02.000]  就跟活死一樣
[00:14:02.000 --> 00:14:04.000]  他有那樣的經歷
[00:14:04.000 --> 00:14:05.000]  跟耶穌一樣有那樣的經歷
[00:14:05.000 --> 00:14:07.000]  他可以被人厭惡
[00:14:07.000 --> 00:14:08.000]  但是他仍然知道
[00:14:08.000 --> 00:14:09.000]  在神的眼光當中
[00:14:09.000 --> 00:14:11.000]  是尊貴是被檢選的
[00:14:11.000 --> 00:14:12.000]  其實我們是如此
[00:14:12.000 --> 00:14:14.000]  我們可以被神所使用
[00:14:14.000 --> 00:14:17.000]  不管你哪一個年齡
[00:14:17.000 --> 00:14:18.000]  只要大大地用我們
[00:14:18.000 --> 00:14:19.000]  當你願意的時候
[00:14:19.000 --> 00:14:21.000]  這才是活死啊
[00:14:21.000 --> 00:14:23.000]  除非我們決定
[00:14:23.000 --> 00:14:26.000]  不然我們不會成為活死
[00:14:26.000 --> 00:14:27.000]  所以生命的成長
[00:14:27.000 --> 00:14:29.000]  是需要來不斷靠近主
[00:14:29.000 --> 00:14:30.000]  因為越近主
[00:14:30.000 --> 00:14:33.000]  你就知道神要用你
[00:14:33.000 --> 00:14:35.000]  因為親近主就越明白
[00:14:35.000 --> 00:14:37.000]  神要用我們
[00:14:37.000 --> 00:14:39.000]  因為神不會讓我們空空地
[00:14:39.000 --> 00:14:41.000]  待在那邊
[00:14:41.000 --> 00:14:42.000]  這段經文還告訴我們
[00:14:42.000 --> 00:14:43.000]  第二件事是
[00:14:43.000 --> 00:14:47.000]  我們需要彼此來建造生命
[00:14:47.000 --> 00:14:48.000]  他說什麼
[00:14:48.000 --> 00:14:51.000]  他說你們來到主面前
[00:14:51.000 --> 00:14:52.000]  這裡說什麼
[00:14:52.000 --> 00:14:56.000]  你們不是是一個人喔
[00:14:56.000 --> 00:14:57.000]  很多人來到主前
[00:14:57.000 --> 00:15:00.000]  他說我自己關起門來
[00:15:00.000 --> 00:15:01.000]  我親近主就可以了
