
[00:00:00.000 --> 00:00:02.000]  各位靈姐妹 早晨
[00:05:19.000 --> 00:05:22.000]  萬君之耶和華如此說
[00:05:22.000 --> 00:05:24.000]  你們要轉向我
[00:05:24.000 --> 00:05:26.000]  我就轉向你們
[00:05:26.000 --> 00:05:30.000]  這是萬君之耶和華說的
[00:05:30.000 --> 00:05:32.000]  不要效法你們列祖
[00:05:32.000 --> 00:05:36.000]  從前的先知呼叫他們說
[00:05:36.000 --> 00:05:39.000]  萬君之耶和華如此說
[00:05:39.000 --> 00:05:44.000]  你們要回頭離開你們的惡道惡行
[00:05:44.000 --> 00:05:48.000]  他們卻不聽也不信從我
[00:05:48.000 --> 00:05:51.000]  這是耶和華說的
[00:05:51.000 --> 00:05:54.000]  你們的列祖在哪裡呢
[00:05:54.000 --> 00:05:58.000]  那些先知能永遠存活嗎
[00:05:58.000 --> 00:06:01.000]  只是我的言語和律例
[00:06:01.000 --> 00:06:05.000]  就是所吩咐我僕人眾先知的
[00:06:05.000 --> 00:06:08.000]  豈不臨到你們列祖嗎
[00:06:08.000 --> 00:06:11.000]  他們就回頭說
[00:06:11.000 --> 00:06:15.000]  萬君之耶和華定意按我們的行動
[00:06:15.000 --> 00:06:18.000]  作為向我們怎樣行
[00:06:18.000 --> 00:06:22.000]  他已照樣行了
[00:06:22.000 --> 00:06:24.000]  撒卡尼亞的信息
[00:06:24.000 --> 00:06:28.000]  是始於在波斯大利烏王第二年八月
[00:06:28.000 --> 00:06:31.000]  如果我們看回前一卷書
[00:06:31.000 --> 00:06:33.000]  哈蓋書的第一章第一節
[00:06:33.000 --> 00:06:35.000]  我們就知道
[00:06:35.000 --> 00:06:38.000]  撒卡尼亞和哈蓋這兩位先知
[00:06:38.000 --> 00:06:42.000]  是同一個時期的先知
[00:06:42.000 --> 00:06:45.000]  所以兩卷書的信息
[00:06:45.000 --> 00:06:48.000]  是有異曲同工之處
[00:06:48.000 --> 00:06:52.000]  先知就用了在第二節這一句話
[00:06:52.000 --> 00:06:56.000]  讓我們總結了以色列的歷史
[00:06:56.000 --> 00:07:01.000]  耶和華曾向你們列祖大大發牢
[00:07:01.000 --> 00:07:05.000]  也說明了以色列亡國的原因
[00:07:05.000 --> 00:07:07.000]  今天我們作為香港人
[00:07:07.000 --> 00:07:12.000]  我們都很難明白什麼是國破家亡的情況
[00:07:12.000 --> 00:07:15.000]  如果我們問我們的上一代
[00:07:15.000 --> 00:07:17.000]  可能他們的感受會大一點
[00:07:17.000 --> 00:07:20.000]  先知在這裡一針見血地說
[00:07:20.000 --> 00:07:23.000]  耶和華曾向你們列祖大大發牢
[00:07:23.000 --> 00:07:28.000]  在這六節裡面列祖出現過四次
[00:07:28.000 --> 00:07:32.000]  先知向這一班回歸以色列人
[00:07:32.000 --> 00:07:36.000]  強調要他們去想回他們的上一代
[00:07:36.000 --> 00:07:39.000]  或者是上兩代的過失
[00:07:39.000 --> 00:07:43.000]  不要再重蹈覆轍
[00:07:43.000 --> 00:07:46.000]  在這整章的經文裡面
[00:07:46.000 --> 00:07:50.000]  耶和華與史說和這是耶和華說的
[00:07:50.000 --> 00:07:55.000]  這兩個頭尾句在整章裡面不斷出現
[00:07:55.000 --> 00:08:00.000]  表示了這兩句中間的訊息非常重要
[00:08:00.000 --> 00:08:05.000]  也凸顯了從上帝而來的肯定和強調
[00:08:05.000 --> 00:08:07.000]  耶和華在這裡
[00:08:07.000 --> 00:08:12.000]  給這些要承受上一代過失而被擄的
[00:08:12.000 --> 00:08:17.000]  其實想說明耶和華不是殘忍、硬心
[00:08:17.000 --> 00:08:23.000]  而是他們的列祖三番四次屢勸不改
[00:08:23.000 --> 00:08:28.000]  他們不願意去聽、不願意去跟從
[00:08:28.000 --> 00:08:32.000]  他們的心好像麻木了一樣
[00:08:32.000 --> 00:08:36.000]  以致到最後耶和華向列祖大發烈怒
[00:08:36.000 --> 00:08:40.000]  使他們被巴比倫所滅
[00:08:40.000 --> 00:08:42.000]  在這六節裡面
[00:08:42.000 --> 00:08:47.000]  以一個轉向成為一個切入點
[00:08:47.000 --> 00:08:50.000]  什麼是轉向呢?
[00:08:50.000 --> 00:08:53.000]  簡單來說就是悔改
[00:08:53.000 --> 00:08:55.000]  我們要承認我們自己的罪
[00:08:55.000 --> 00:09:00.000]  重新進行耶和華的言語和律例
[00:09:00.000 --> 00:09:07.000]  這才是真正的迴轉、回歸向神
[00:09:07.000 --> 00:09:10.000]  你和我都試過做錯了事
[00:09:10.000 --> 00:09:12.000]  人的本能
[00:09:12.000 --> 00:09:14.000]  當做錯了事的時候
[00:09:14.000 --> 00:09:19.000]  我們都會試圖去隱瞞、遮掩、推卸責任
[00:09:19.000 --> 00:09:21.000]  找很多藉口來解釋
[00:09:21.000 --> 00:09:24.000]  將自己的行為合理化
[00:09:24.000 --> 00:09:26.000]  就正如有人會這樣說
[00:09:26.000 --> 00:09:30.000]  僭建處理了,僭建就不存在了
[00:09:30.000 --> 00:09:33.000]  這是一個很好的說明
[00:09:33.000 --> 00:09:35.000]  但是當我們退一步來想
[00:09:35.000 --> 00:09:41.000]  誰沒有為自己的惡行掩飾、辯護、狡辯過
[00:09:41.000 --> 00:09:44.000]  才在這裡告訴我們
[00:09:44.000 --> 00:09:47.000]  你們要轉向我
[00:09:47.000 --> 00:09:51.000]  不要給我們任何一個迴避的空間
[00:09:51.000 --> 00:09:53.000]  短短六個字
[00:09:53.000 --> 00:09:58.000]  很清晰、很有力地向我們宣講
[00:09:58.000 --> 00:10:03.000]  你們要轉向我
[00:10:03.000 --> 00:10:08.000]  我們今天聽到神對我們的呼聲嗎?
[00:10:08.000 --> 00:10:10.000]  罪是一個不容迴避
[00:10:10.000 --> 00:10:14.000]  也不容粉飾的一件事情
[00:10:14.000 --> 00:10:18.000]  當我們願意去轉向神的時候
[00:10:18.000 --> 00:10:21.000]  在這裡給我們一個確實的應許
[00:10:21.000 --> 00:10:23.000]  是什麼呢?
[00:10:23.000 --> 00:10:29.000]  上帝就會轉向我們
[00:10:29.000 --> 00:10:32.000]  今天當我們知道錯
[00:10:32.000 --> 00:10:35.000]  願意去承認我們所犯過的罪
[00:10:35.000 --> 00:10:37.000]  我為你感恩
[00:10:37.000 --> 00:10:39.000]  你走回那條正路
[00:10:39.000 --> 00:10:44.000]  你走回上帝要我們走的那條路上
[00:10:44.000 --> 00:10:47.000]  在撒加尼亞書一至六章裡面
[00:10:47.000 --> 00:10:51.000]  呈現了八個異象
[00:10:51.000 --> 00:10:54.000]  這些異象是在聖殿重建的時候
[00:10:54.000 --> 00:10:56.000]  臨到撒加尼亞
[00:10:56.000 --> 00:11:00.000]  目的是要引導百姓重新思想
[00:11:00.000 --> 00:11:03.000]  聖殿的重建跟他們民族
[00:11:03.000 --> 00:11:05.000]  這個屬靈群體的重建
[00:11:05.000 --> 00:11:10.000]  有一個非常非常密切的關聯
[00:11:10.000 --> 00:11:12.000]  撒加尼亞所見一連串的異象
[00:11:12.000 --> 00:11:15.000]  都是在夜間裡面發生
[00:11:15.000 --> 00:11:17.000]  在這些異象裡面
[00:11:17.000 --> 00:11:18.000]  有一位的天使
[00:11:18.000 --> 00:11:20.000]  好像是宗教一樣
[00:11:20.000 --> 00:11:22.000]  出現在撒加尼亞的身旁
[00:11:22.000 --> 00:11:27.000]  幫他解釋異象裡面的內容
[00:11:27.000 --> 00:11:29.000]  同時也好像在傳話
[00:11:29.000 --> 00:11:31.000]  好像神的助手一樣
[00:11:31.000 --> 00:11:33.000]  讓我們一起來看
[00:11:33.000 --> 00:11:34.000]  第一個異象
[00:11:34.000 --> 00:11:37.000]  記載在第七至十二節
[00:11:37.000 --> 00:11:39.000]  我們一起來讀出
[00:11:39.000 --> 00:11:40.000]  預備起
[00:11:40.000 --> 00:11:43.000]  大利烏第二年十一月
[00:11:43.000 --> 00:11:47.000]  就是世霸特月二十四日
[00:11:47.000 --> 00:11:50.000]  耶和華的華臨到亦多的孫子
[00:11:50.000 --> 00:11:52.000]  比利加的兒子
[00:11:52.000 --> 00:11:55.000]  先知撒加尼亞說
[00:11:55.000 --> 00:12:00.000]  我夜間觀看見一人騎著熊馬
[00:12:00.000 --> 00:12:04.000]  站在蛙地翻石榴樹中間
[00:12:04.000 --> 00:12:07.000]  在他身後又有熊馬
[00:12:07.000 --> 00:12:09.000]  黃馬和白馬
[00:12:09.000 --> 00:12:13.000]  我對與我說話的天使說
[00:12:13.000 --> 00:12:16.000]  主啊這是什麼意思
[00:12:16.000 --> 00:12:21.000]  他說我要指示你這是什麼意思
[00:12:21.000 --> 00:12:24.000]  那站在翻石榴樹中間的人說
[00:12:24.000 --> 00:12:27.000]  這是奉耶和華差遣
[00:12:27.000 --> 00:12:30.000]  在遍地走來走去的
[00:12:30.000 --> 00:12:35.000]  那些騎馬的隊站在翻石榴樹中間
[00:12:35.000 --> 00:12:38.000]  耶和華的使者說
[00:12:38.000 --> 00:12:41.000]  我們已在遍地走來走去
[00:12:41.000 --> 00:12:45.000]  見全地都安息平靜
[00:12:45.000 --> 00:12:48.000]  於是耶和華的使者說
[00:12:48.000 --> 00:12:50.000]  萬君知耶和華
[00:12:50.000 --> 00:12:55.000]  你怒恨耶路撒冷和猶大的誠邑
[00:12:55.000 --> 00:12:57.000]  已經七十年
[00:12:57.000 --> 00:12:59.000]  你不思憐憫
[00:12:59.000 --> 00:13:02.000]  要到幾時呢
[00:13:02.000 --> 00:13:05.000]  先知在這裏用了很精簡的說話
[00:13:05.000 --> 00:13:08.000]  描述了第一個他所見到的異象
[00:13:08.000 --> 00:13:14.000]  有一個騎著熊馬上的人
[00:13:14.000 --> 00:13:17.000]  在山谷裏面的翻石榴樹中間
[00:13:17.000 --> 00:13:19.000]  因為樹影的遮掩
[00:13:19.000 --> 00:13:21.000]  他只能夠見到一對
[00:13:21.000 --> 00:13:24.000]  為數不知幾多不同顏色的馬
[00:13:24.000 --> 00:13:28.000]  當中有紅色、黃色、白色
[00:13:28.000 --> 00:13:29.000]  看到這裏
[00:13:29.000 --> 00:13:31.000]  你明不明白這個異象說什麼
[00:13:31.000 --> 00:13:33.000]  你和我一樣都不明白
[00:13:33.000 --> 00:13:36.000]  接著天使就去解話
[00:13:36.000 --> 00:13:39.000]  那名騎在熊馬上的使者
[00:13:39.000 --> 00:13:41.000]  就好像以隊長的身份
[00:13:41.000 --> 00:13:46.000]  向陪伴撒加利亞的天使報告
[00:13:46.000 --> 00:13:48.000]  我們是奉耶和華差遣
[00:13:48.000 --> 00:13:52.000]  在遍地裏面走來走去
[00:13:52.000 --> 00:13:54.000]  如果我們看和修本的話
[00:13:54.000 --> 00:13:59.000]  我們會見到我們在遍地巡邏
[00:13:59.000 --> 00:14:00.000]  顯然他們的責任
[00:14:00.000 --> 00:14:03.000]  在遍地裏面做一些陷賊
[00:14:03.000 --> 00:14:06.000]  好像巡邏隊一樣
[00:14:06.000 --> 00:14:09.000]  究竟他們在巡什麼呢
[00:14:09.000 --> 00:14:11.000]  今天我們回到國內
[00:14:11.000 --> 00:14:16.000]  都很少見到公安在街上巡來巡去
[00:14:16.000 --> 00:14:22.000]  我估計因為國內天眼無數不在
[00:14:22.000 --> 00:14:24.000]  我們所信的這位認識
[00:14:24.000 --> 00:14:25.000]  這位上帝
[00:14:25.000 --> 00:14:29.000]  他是那位監察人心的神
[00:14:29.000 --> 00:14:30.000]  他比天眼更厲害
[00:14:30.000 --> 00:14:32.000]  比透視眼更厲害
[00:14:32.000 --> 00:14:36.000]  這一刻你心裏面在想什麼
[00:14:36.000 --> 00:14:37.000]  我不知道
[00:14:37.000 --> 00:14:40.000]  但是上帝知道
[00:14:40.000 --> 00:14:42.000]  他監察人心
[00:14:42.000 --> 00:14:44.000]  他不單止監察我們
[00:14:44.000 --> 00:14:48.000]  這一刻我們的想法和意念
[00:14:48.000 --> 00:14:51.000]  而是隱藏在我們內心深處
[00:14:51.000 --> 00:14:53.000]  那個本性裏面的存心
[00:14:53.000 --> 00:14:54.000]  那個慾望
[00:14:54.000 --> 00:14:56.000]  那個野心
[00:14:56.000 --> 00:14:59.000]  還有我們怎樣去對待真理
[00:14:59.000 --> 00:15:01.000]  對待上帝的態度
[00:15:01.000 --> 00:15:05.000]  以及那些不願意講真說話的想法
[00:15:05.000 --> 00:15:07.000]  上帝都一清二楚
[00:15:07.000 --> 00:15:09.000]  無論我們怎樣偽裝
[00:15:09.000 --> 00:15:10.000]  怎樣掩飾
[00:15:10.000 --> 00:15:12.000]  外表我們的行為多敬虔
[00:15:12.000 --> 00:15:17.000]  沒有一個人能夠逃脫上帝的監察
[00:15:17.000 --> 00:15:19.000]  在這段經文
[00:15:19.000 --> 00:15:21.000]  都讓我反思最近一個的經歷
[00:15:21.000 --> 00:15:25.000]  自己內心裏面最真實的動機
[00:15:25.000 --> 00:15:30.000]  上帝都給我很大的提醒和管教
[00:15:30.000 --> 00:15:32.000]  神就是
[00:15:32.000 --> 00:15:34.000]  上上就在我們身邊裏面
[00:15:34.000 --> 00:15:36.000]  循來循去
[00:15:36.000 --> 00:15:39.000]  我們走不出上帝的法眼
[00:15:39.000 --> 00:15:42.000]  經文裏面告訴我們這群巡邏隊
[00:15:42.000 --> 00:15:44.000]  見到什麼
[00:15:44.000 --> 00:15:45.000]  在第十一節
[00:15:45.000 --> 00:15:49.000]  見全地都安息平靜
[00:15:49.000 --> 00:15:51.000]  什麼意思
[00:15:51.000 --> 00:15:52.000]  從字面看
[00:15:52.000 --> 00:15:54.000]  好像都不錯
[00:15:54.000 --> 00:15:56.000]  安息平靜
[00:15:56.000 --> 00:15:59.000]  這個是不是我們所渴求的
[00:15:59.000 --> 00:16:01.000]  我們是不是渴望
[00:16:01.000 --> 00:16:05.000]  有一個安定繁榮的社會生活
[00:16:05.000 --> 00:16:10.000]  九七回歸之後大家都盼望著五十年不變
[00:16:10.000 --> 00:16:12.000]  我們每天上班都盼望
[00:16:12.000 --> 00:16:15.000]  無驚無險又到六點
[00:16:15.000 --> 00:16:19.000]  老闆最好不要放工才來找我
[00:16:19.000 --> 00:16:21.000]  從歷史的層面看
[00:16:21.000 --> 00:16:23.000]  安息平靜
[00:16:23.000 --> 00:16:26.000]  準確地反映當時波斯帝國
[00:16:26.000 --> 00:16:30.000]  在大利烏王統治下的狀況
[00:16:30.000 --> 00:16:31.000]  波斯的政策
[00:16:31.000 --> 00:16:33.000]  鼓勵那些秘魯的人民
[00:16:33.000 --> 00:16:35.000]  包括這群猶太人
[00:16:35.000 --> 00:16:38.000]  重整自己的文化
[00:16:38.000 --> 00:16:40.000]  當你們返回故土的時候
[00:16:40.000 --> 00:16:43.000]  重整你們的信仰和你們的風俗
[00:16:43.000 --> 00:16:46.000]  藉著這個政治的手段
[00:16:46.000 --> 00:16:52.000]  去達成屬土安定管治的目的
[00:16:52.000 --> 00:16:57.000]  聖殿就是因為在這個政策下獲准重建
[00:16:57.000 --> 00:16:59.000]  要留意
[00:16:59.000 --> 00:17:01.000]  我們以為平穩是好事嗎
[00:17:01.000 --> 00:17:03.000]  但是神的使者卻讓我們知道
[00:17:03.000 --> 00:17:08.000]  傳遞安息平靜並不是一件好事
[00:17:08.000 --> 00:17:11.000]  在這裡的狀況所引起的
[00:17:11.000 --> 00:17:13.000]  並不是一個歡欣快樂
[00:17:13.000 --> 00:17:16.000]  而是一個哀嘆
[00:17:16.000 --> 00:17:17.000]  為什麼呢
[00:17:17.000 --> 00:17:19.000]  在第十二節裡面
[00:17:19.000 --> 00:17:20.000]  剛才大家都讀到
[00:17:20.000 --> 00:17:22.000]  天使就是問
[00:17:22.000 --> 00:17:27.000]  你姥姥耶路撒冷和猶大的成音已經七十年
[00:17:27.000 --> 00:17:32.000]  你不施憐憫要到什麼時候呢
[00:17:32.000 --> 00:17:35.000]  在一個好像風平浪靜的處境裡面
[00:17:35.000 --> 00:17:39.000]  使者所感到的是悲傷
[00:17:39.000 --> 00:17:42.000]  因為平靜是耶和華所怒恨
[00:17:42.000 --> 00:17:46.000]  和他不施憐憫的表現
[00:17:46.000 --> 00:17:48.000]  耶和華好像已經忘記了
[00:17:48.000 --> 00:17:52.000]  自己的百姓正受核制一樣
[00:17:52.000 --> 00:17:57.000]  神好像仍然憤怒他們的祖先所犯過的罪
[00:17:57.000 --> 00:17:59.000]  就好像有人氣了你
[00:17:59.000 --> 00:18:00.000]  不理你
[00:18:00.000 --> 00:18:04.000]  還要氣你七十年
[00:18:04.000 --> 00:18:06.000]  你有什麼感受
[00:18:06.000 --> 00:18:08.000]  使者就求問
[00:18:08.000 --> 00:18:11.000]  你還要氣多久
[00:18:11.000 --> 00:18:15.000]  神就在我們中間巡查
[00:18:15.000 --> 00:18:17.000]  巡查到什麼
[00:18:17.000 --> 00:18:21.000]  神查到傳遞安息平靜
[00:18:21.000 --> 00:18:24.000]  是指那種貪圖安逸
[00:18:24.000 --> 00:18:28.000]  那種很懶惰地過生活
[00:18:28.000 --> 00:18:31.000]  為自己的事大發熱心
[00:18:31.000 --> 00:18:32.000]  為上帝的國
[00:18:32.000 --> 00:18:34.000]  為上帝的事情
[00:18:34.000 --> 00:18:40.000]  不斷閃避拖
[00:18:40.000 --> 00:18:42.000]  在一個早上我起床的時候
[00:18:42.000 --> 00:18:44.000]  看到WhatsApp有一段這樣的內容
[00:18:44.000 --> 00:18:46.000]  我讀給大家聽
[00:18:46.000 --> 00:18:47.000]  香港人說
[00:18:47.000 --> 00:18:48.000]  食好啲住好啲
[00:18:48.000 --> 00:18:50.000]  work hard play hard
[00:18:50.000 --> 00:18:51.000]  當我們唱著
[00:18:51.000 --> 00:18:53.000]  去去記住去
[00:18:53.000 --> 00:18:54.000]  天天都要去
[00:18:54.000 --> 00:18:56.000]  往普天下去
[00:18:56.000 --> 00:18:58.000]  得蒼生
[00:18:58.000 --> 00:19:00.000]  我們也常常掛在嘴邊
[00:19:00.000 --> 00:19:01.000]  說要尊主為大
[00:19:01.000 --> 00:19:02.000]  為主而活
[00:19:02.000 --> 00:19:06.000]  建立彼此相愛群體
[00:19:06.000 --> 00:19:08.000]  但我們卻選擇了
[00:19:08.000 --> 00:19:09.000]  麻木
[00:19:09.000 --> 00:19:10.000]  自我麻醉
[00:19:10.000 --> 00:19:11.000]  陶醉
[00:19:11.000 --> 00:19:13.000]  沉醉
[00:19:13.000 --> 00:19:15.000]  我們為自己定疆界
[00:19:15.000 --> 00:19:18.000]  築城堡
[00:19:18.000 --> 00:19:19.000]  說實話
[00:19:19.000 --> 00:19:21.000]  我們貪愛世界
[00:19:21.000 --> 00:19:22.000]  我們抓緊
[00:19:22.000 --> 00:19:24.000]  每一段出走的假期
[00:19:24.000 --> 00:19:26.000]  把握每一次上爬的機會
[00:19:26.000 --> 00:19:27.000]  爭取每一個
[00:19:27.000 --> 00:19:30.000]  自我抬舉的時刻
[00:19:30.000 --> 00:19:31.000]  我們只是一個
[00:19:31.000 --> 00:19:34.000]  普通的香港人?
[00:19:34.000 --> 00:19:35.000]  非也
[00:19:35.000 --> 00:19:36.000]  我們是主幹兵
[00:19:36.000 --> 00:19:38.000]  捨身救贖
[00:19:38.000 --> 00:19:39.000]  我們是主呼召
[00:19:39.000 --> 00:19:42.000]  延續使命
[00:19:42.000 --> 00:19:43.000]  是恐懼
[00:19:43.000 --> 00:19:44.000]  是安逸
[00:19:44.000 --> 00:19:45.000]  是什麼
[00:19:45.000 --> 00:19:51.000]  叫我們忘記那些年的立志?
[00:19:51.000 --> 00:19:55.000]  我們應當悔改
[00:19:55.000 --> 00:19:57.000]  這段說話
[00:19:57.000 --> 00:20:00.000]  給我很深的反思
[00:20:00.000 --> 00:20:02.000]  反省
[00:20:02.000 --> 00:20:03.000]  安息
[00:20:03.000 --> 00:20:05.000]  平靜
[00:20:05.000 --> 00:20:07.000]  是不是在說我們個人
[00:20:07.000 --> 00:20:08.000]  和群體
[00:20:08.000 --> 00:20:10.000]  此時此刻
[00:20:10.000 --> 00:20:12.000]  屬靈的狀況?
[00:20:12.000 --> 00:20:14.000]  已經七十年
[00:20:14.000 --> 00:20:17.000]  還要到什麼時候呢?
[00:20:17.000 --> 00:20:19.000]  我們大家都很清楚
[00:20:19.000 --> 00:20:22.000]  怎樣去享受安逸
[00:20:22.000 --> 00:20:24.000]  我們也知道
[00:20:24.000 --> 00:20:28.000]  它會使我們意志消沉
[00:20:28.000 --> 00:20:30.000]  喪失勇氣
[00:20:30.000 --> 00:20:31.000]  喪失那種
[00:20:31.000 --> 00:20:35.000]  走近耶穌那份勇氣
