
[00:00:00.000 --> 00:00:03.120]  學是學非 明辨是非
[00:03:30.200 --> 00:03:33.200]  可能我們面對著我們的信仰
[00:03:33.200 --> 00:03:35.200]  我們都會不會是這樣
[00:03:35.200 --> 00:03:38.200]  有時候我們的觀念
[00:03:38.200 --> 00:03:39.200]  可能我們聽到很多的觀念
[00:03:39.200 --> 00:03:41.200]  究竟那些東西是從哪裡來的
[00:03:41.200 --> 00:03:45.200]  我們又怎麼去回應那些東西
[00:03:45.200 --> 00:03:47.200]  我們的認識的信仰
[00:03:47.200 --> 00:03:51.200]  是讓我們越來越去認識我們的神
[00:03:51.200 --> 00:03:54.200]  還是我們越來越有很多的懷疑
[00:03:54.200 --> 00:03:56.200]  但是在懷疑的裡面
[00:03:56.200 --> 00:03:59.200]  我們又用什麼態度去回應
[00:03:59.200 --> 00:04:02.200]  今天這段經文是講一幫人
[00:04:02.200 --> 00:04:04.200]  他們面對著耶穌的宣講
[00:04:04.200 --> 00:04:09.200]  正正是在挑戰他們怎樣去面對他們的信仰
[00:04:09.200 --> 00:04:13.200]  他們的回應又帶給我們什麼樣的提醒
[00:04:13.200 --> 00:04:14.200]  好不好呢
[00:04:14.200 --> 00:04:15.200]  在我們看聖經之前
[00:04:15.200 --> 00:04:17.200]  讓我們一起低頭祈禱
[00:04:17.200 --> 00:04:19.200]  天父求祢帶領我們
[00:04:19.200 --> 00:04:21.200]  讓我們能夠在祢的話語裡面
[00:04:21.200 --> 00:04:23.200]  去更多的認識祢
[00:04:23.200 --> 00:04:25.200]  也願意我們能夠
[00:04:25.200 --> 00:04:27.200]  在認識的過後
[00:04:27.200 --> 00:04:29.200]  我們也懂得怎樣去回應祢
[00:04:29.200 --> 00:04:31.200]  求天父讓我們同在
[00:04:31.200 --> 00:04:33.200]  讓我們能夠去明白祢的話
[00:04:33.200 --> 00:04:35.200]  多謝您聽我們的祈禱
[00:04:35.200 --> 00:04:37.200]  奉主耶穌基督的名祈求
[00:04:37.200 --> 00:04:41.200]  今天講到
[00:04:41.200 --> 00:04:45.200]  《約翰福音》第七章的最後一個段落
[00:04:45.200 --> 00:04:47.200]  如果大家還有印象的話
[00:04:47.200 --> 00:04:49.200]  第七章的背景
[00:04:49.200 --> 00:04:53.200]  就是他們要去過一個鑄盤節
[00:04:53.200 --> 00:04:57.200]  很多人會去耶路撒冷過節
[00:04:57.200 --> 00:05:01.200]  當時耶穌已經有很多
[00:05:01.200 --> 00:05:03.200]  有一群人跟著祂
[00:05:03.200 --> 00:05:05.200]  但是耶穌沒有大搖大擺
[00:05:05.200 --> 00:05:07.200]  去耶路撒冷當中
[00:05:07.200 --> 00:05:11.200]  祂反而是暗暗地去這個地方
[00:05:11.200 --> 00:05:14.200]  因為祂知道已經有一群猶太人
[00:05:14.200 --> 00:05:17.200]  對祂很有敵意
[00:05:17.200 --> 00:05:21.200]  他們這群人很想找機會去抓祂
[00:05:21.200 --> 00:05:23.200]  但是耶穌很清楚
[00:05:23.200 --> 00:05:25.200]  祂還不是時候
[00:05:25.200 --> 00:05:27.200]  不過很奇怪
[00:05:27.200 --> 00:05:29.200]  當祂去到聖殿的時候
[00:05:29.200 --> 00:05:30.200]  去到耶路撒冷的時候
[00:05:30.200 --> 00:05:33.200]  祂還公開地去講道
[00:05:33.200 --> 00:05:35.200]  祂的講道很有能力
[00:05:35.200 --> 00:05:38.200]  帶著給人很多反省
[00:05:38.200 --> 00:05:40.200]  更加有一群人
[00:05:40.200 --> 00:05:42.200]  因為聽完耶穌的教導
[00:05:42.200 --> 00:05:44.200]  他們去相信祂
[00:05:44.200 --> 00:05:47.200]  不過這群人仍然有很多懷疑
[00:05:47.200 --> 00:05:49.200]  到底耶穌是誰呢?
[00:05:49.200 --> 00:05:53.200]  在群眾很多的議論裡
[00:05:53.200 --> 00:05:56.200]  就令到有很多很多的討論
[00:05:56.200 --> 00:06:00.200]  我想請大家一起來讀第32到第36節
[00:06:00.200 --> 00:06:02.200]  我們來看看主範節裡
[00:06:02.200 --> 00:06:04.200]  耶穌講了些什麼
[00:06:04.200 --> 00:06:06.200]  32到36節請
[00:06:26.200 --> 00:06:55.200]  主範節就是當時猶太人裡
[00:06:55.200 --> 00:06:57.200]  三個節期裡
[00:06:57.200 --> 00:06:59.200]  其中一個很重要的節期
[00:06:59.200 --> 00:07:02.200]  所以當時在耶路撒冷裡
[00:07:02.200 --> 00:07:03.200]  就有很多人
[00:07:03.200 --> 00:07:06.200]  我很肯定他們討論的過程裡
[00:07:06.200 --> 00:07:09.200]  不是有幾個人在說著說著
[00:07:09.200 --> 00:07:12.200]  應該有這麼多人在討論的時候
[00:07:12.200 --> 00:07:16.200]  相信他們的群情都應該挺洶湧
[00:07:16.200 --> 00:07:19.200]  他們在議論紛紛的過程裡
[00:07:19.200 --> 00:07:22.200]  當時很可能情緒都有些高漲
[00:07:22.200 --> 00:07:26.200]  那群一直對耶穌虎視眈眈的
[00:07:26.200 --> 00:07:29.200]  那群的祭司和法利賽人
[00:07:29.200 --> 00:07:31.200]  看到這樣的情景
[00:07:31.200 --> 00:07:33.200]  我想他們心裡都有些怯
[00:07:33.200 --> 00:07:35.200]  他們都會有些擔心
[00:07:35.200 --> 00:07:37.200]  究竟這樣繼續下去
[00:07:37.200 --> 00:07:39.200]  會有些什麼情況出現呢?
[00:07:39.200 --> 00:07:41.200]  會不會有些什麼事發生呢?
[00:07:41.200 --> 00:07:43.200]  在這樣的情況下
[00:07:43.200 --> 00:07:45.200]  他們都覺得應該要盡快
[00:07:45.200 --> 00:07:47.200]  抓了耶穌就會好一點
[00:07:47.200 --> 00:07:49.200]  他們就派了一些
[00:07:49.200 --> 00:07:51.200]  在聖殿裡的警衛
[00:07:51.200 --> 00:07:53.200]  打算去抓耶穌
[00:07:53.200 --> 00:07:55.200]  耶穌當然知道
[00:07:55.200 --> 00:07:57.200]  這群人在想什麼
[00:07:57.200 --> 00:07:59.200]  所以33節一開始
[00:07:59.200 --> 00:08:01.200]  於是很明顯
[00:08:01.200 --> 00:08:04.200]  耶穌這個說話是想跟他們說
[00:08:04.200 --> 00:08:06.200]  雖然這群猶太人
[00:08:06.200 --> 00:08:08.200]  對耶穌有些敵視
[00:08:08.200 --> 00:08:10.200]  但是耶穌很好
[00:08:10.200 --> 00:08:12.200]  相信耶穌是很想
[00:08:12.200 --> 00:08:14.200]  他們能夠去迴轉
[00:08:14.200 --> 00:08:17.200]  你這群人想抓我嗎?
[00:08:17.200 --> 00:08:19.200]  但是你應該知道
[00:08:19.200 --> 00:08:22.200]  真的很想趁還有機會的時候
[00:08:22.200 --> 00:08:25.200]  就應該去相信耶穌
[00:08:25.200 --> 00:08:27.200]  耶穌很快就要離開
[00:08:27.200 --> 00:08:29.200]  到時你這群人
[00:08:29.200 --> 00:08:31.200]  其實你想找我
[00:08:31.200 --> 00:08:33.200]  我都不會找到
[00:08:33.200 --> 00:08:35.200]  就算你不但找不到我
[00:08:35.200 --> 00:08:37.200]  就算你知道我在哪裡
[00:08:37.200 --> 00:08:40.200]  你們都沒有資格去到那個地方
[00:08:40.200 --> 00:08:43.200]  他們不能夠去到那個地方
[00:08:43.200 --> 00:08:45.200]  耶穌很語重心長地
[00:08:45.200 --> 00:08:47.200]  跟這群人說
[00:08:47.200 --> 00:08:49.200]  但是這群猶太人
[00:08:49.200 --> 00:08:51.200]  好像聽不明白一樣
[00:08:51.200 --> 00:08:53.200]  他們不但不知道
[00:08:53.200 --> 00:08:55.200]  耶穌會從哪裡來
[00:08:55.200 --> 00:08:58.200]  更加不知道將會去到哪個地方
[00:08:58.200 --> 00:09:02.200]  對於那群宗教領袖來說
[00:09:02.200 --> 00:09:04.200]  他們一定不會去
[00:09:04.200 --> 00:09:07.200]  他們心想會不會是希臘呢?
[00:09:07.200 --> 00:09:09.200]  因為希臘是一個猶太人
[00:09:09.200 --> 00:09:10.200]  就是愛邦人的地方
[00:09:10.200 --> 00:09:11.200]  所以對於他們來說
[00:09:11.200 --> 00:09:13.200]  他們是不會去
[00:09:13.200 --> 00:09:17.200]  你想清楚其實希臘
[00:09:17.200 --> 00:09:19.200]  他們是可以去的
[00:09:19.200 --> 00:09:21.200]  只不過他們選擇不去
[00:09:21.200 --> 00:09:23.200]  但是耶穌這裡說
[00:09:23.200 --> 00:09:25.200]  他將要去的地方
[00:09:25.200 --> 00:09:27.200]  是他們想去
[00:09:27.200 --> 00:09:29.200]  都不可能去
[00:09:29.200 --> 00:09:31.200]  那群猶太人就有很多的疑問
[00:09:31.200 --> 00:09:36.200]  但是他們又不願意來問耶穌
[00:09:36.200 --> 00:09:38.200]  自己在那裡有很多的猜疑
[00:09:38.200 --> 00:09:40.200]  很多的估計
[00:09:40.200 --> 00:09:44.200]  不願意用一個開放的態度去尋問
[00:09:44.200 --> 00:09:46.200]  其實就是在阻礙我們
[00:09:46.200 --> 00:09:49.200]  自己去認識神的機會
[00:09:49.200 --> 00:09:52.200]  這群猶太人正正是面對著
[00:09:52.200 --> 00:09:54.200]  他們有很多的猜疑
[00:09:54.200 --> 00:09:56.200]  但是他們不願意放下自己
[00:09:56.200 --> 00:09:59.200]  走出一步來問耶穌
[00:09:59.200 --> 00:10:04.200]  他們只能繼續在問題裡面兜圈
[00:10:04.200 --> 00:10:07.200]  鑄盤節到了最後一天
[00:10:07.200 --> 00:10:09.200]  聖經說是一個很隆重的日子
[00:10:09.200 --> 00:10:12.200]  三十七子在那裡這樣說
[00:10:12.200 --> 00:10:14.200]  耶穌說什麼呢?
[00:10:14.200 --> 00:10:17.200]  其實耶穌所說的話都很應景
[00:10:17.200 --> 00:10:19.200]  很想大家繼續讀
[00:10:19.200 --> 00:10:21.200]  第三十七到第四十四節
[00:10:21.200 --> 00:10:23.200]  比較長的一段經文
[00:10:23.200 --> 00:10:26.200]  我們來看看鑄盤節的最後一天
[00:10:26.200 --> 00:10:28.200]  耶穌說了什麼
[00:10:28.200 --> 00:10:29.200]  請
[00:10:39.200 --> 00:10:41.200]  願以上所說
[00:10:41.200 --> 00:10:44.200]  臣等服從彰化上國帥的光榮
[00:10:44.200 --> 00:10:46.200]  耶穌這話是指
[00:10:46.200 --> 00:10:48.200]  信他人要受聖靈訓備
[00:10:48.200 --> 00:10:51.200]  那天環狗的屍體被打死
[00:10:51.200 --> 00:10:54.200]  因為耶穌還沒有得到回饋
[00:10:54.200 --> 00:10:56.200]  眾人聽見這話
[00:10:56.200 --> 00:10:59.200]  有些說是因為屍體被打死
[00:10:59.200 --> 00:11:02.200]  有些說是因為屍體被毒打死
[00:11:02.200 --> 00:11:04.200]  有些說是因為屍體被毒打死
[00:11:04.200 --> 00:11:06.200]  有些說是因為屍體被毒打死
[00:11:06.200 --> 00:11:09.200]  有些說是因為屍體被毒打死
[00:11:09.200 --> 00:11:11.200]  有些說是因為屍體被毒打死
[00:11:11.200 --> 00:11:13.200]  有些說是因為屍體被毒打死
[00:11:13.200 --> 00:11:15.200]  有些說是因為屍體被毒打死
[00:11:15.200 --> 00:11:17.200]  有些說是因為屍體被毒打死
[00:11:17.200 --> 00:11:19.200]  有些說是因為屍體被毒打死
[00:11:19.200 --> 00:11:21.200]  有些說是因為屍體被毒打死
[00:11:21.200 --> 00:11:23.200]  有些說是因為屍體被毒打死
[00:11:23.200 --> 00:11:25.200]  有些說是因為屍體被毒打死
[00:11:25.200 --> 00:11:27.200]  有些說是因為屍體被毒打死
[00:11:27.200 --> 00:11:29.200]  有些說是因為屍體被毒打死
[00:11:29.200 --> 00:11:31.200]  有些說是因為屍體被毒打死
[00:11:31.200 --> 00:11:33.200]  有些說是因為屍體被毒打死
[00:11:33.200 --> 00:11:35.200]  有些說是因為屍體被毒打死
[00:11:35.200 --> 00:11:37.200]  有些說是因為屍體被毒打死
[00:11:37.200 --> 00:11:39.200]  有些說是因為屍體被毒打死
[00:11:39.200 --> 00:11:41.200]  有些說是因為屍體被毒打死
[00:11:41.200 --> 00:11:43.200]  有些說是因為屍體被毒打死
[00:11:43.200 --> 00:11:45.200]  有些說是因為屍體被毒打死
[00:11:45.200 --> 00:11:47.200]  有些說是因為屍體被毒打死
[00:11:47.200 --> 00:11:49.200]  有些說是因為屍體被毒打死
[00:11:49.200 --> 00:11:51.200]  有些說是因為屍體被毒打死
[00:11:51.200 --> 00:11:53.200]  有些說是因為屍體被毒打死
[00:11:53.200 --> 00:11:55.200]  有些說是因為屍體被毒打死
[00:11:55.200 --> 00:11:57.200]  有些說是因為屍體被毒打死
[00:11:57.200 --> 00:11:59.200]  有些說是因為屍體被毒打死
[00:11:59.200 --> 00:12:01.200]  有些說是因為屍體被毒打死
[00:12:01.200 --> 00:12:03.200]  有些說是因為屍體被毒打死
[00:12:03.200 --> 00:12:05.200]  有些說是因為屍體被毒打死
[00:12:05.200 --> 00:12:07.200]  有些說是因為屍體被毒打死
[00:12:07.200 --> 00:12:09.200]  有些說是因為屍體被毒打死
[00:12:09.200 --> 00:12:11.200]  有些說是因為屍體被毒打死
[00:12:11.200 --> 00:12:13.200]  有些說是因為屍體被毒打死
[00:12:13.200 --> 00:12:15.200]  有些說是因為屍體被毒打死
[00:12:15.200 --> 00:12:17.200]  有些說是因為屍體被毒打死
[00:12:17.200 --> 00:12:19.200]  有些說是因為屍體被毒打死
[00:12:19.200 --> 00:12:21.200]  有些說是因為屍體被毒打死
[00:12:21.200 --> 00:12:23.200]  有些說是因為屍體被毒打死
[00:12:23.200 --> 00:12:25.200]  有些說是因為屍體被毒打死
[00:12:25.200 --> 00:12:27.200]  有些說是因為屍體被毒打死
[00:12:27.200 --> 00:12:29.200]  有些說是因為屍體被毒打死
[00:12:29.200 --> 00:12:31.200]  有些說是因為屍體被毒打死
[00:12:31.200 --> 00:12:33.200]  有些說是因為屍體被毒打死
[00:12:33.200 --> 00:12:35.200]  有些說是因為屍體被毒打死
[00:12:35.200 --> 00:12:37.200]  有些說是因為屍體被毒打死
[00:12:37.200 --> 00:12:39.200]  有些說是因為屍體被毒打死
[00:12:39.200 --> 00:12:41.200]  有些說是因為屍體被毒打死
[00:12:41.200 --> 00:12:43.200]  有些說是因為屍體被毒打死
[00:12:43.200 --> 00:12:45.200]  有些說是因為屍體被毒打死
[00:12:45.200 --> 00:12:47.200]  有些說是因為屍體被毒打死
[00:12:47.200 --> 00:12:49.200]  有些說是因為屍體被毒打死
[00:12:49.200 --> 00:12:51.200]  有些說是因為屍體被毒打死
[00:12:51.200 --> 00:12:53.200]  有些說是因為屍體被毒打死
[00:12:53.200 --> 00:12:55.200]  有些說是因為屍體被毒打死
[00:12:55.200 --> 00:12:57.200]  有些說是因為屍體被毒打死
[00:12:57.200 --> 00:12:59.200]  有些說是因為屍體被毒打死
[00:12:59.200 --> 00:13:01.200]  有些說是因為屍體被毒打死
[00:13:01.200 --> 00:13:03.200]  有些說是因為屍體被毒打死
[00:13:03.200 --> 00:13:05.200]  有些說是因為屍體被毒打死
[00:13:05.200 --> 00:13:07.200]  有些說是因為屍體被毒打死
[00:13:07.200 --> 00:13:09.200]  有些說是因為屍體被毒打死
[00:13:09.200 --> 00:13:11.200]  有些說是因為屍體被毒打死
[00:13:11.200 --> 00:13:13.200]  有些說是因為屍體被毒打死
[00:13:13.200 --> 00:13:15.200]  有些說是因為屍體被毒打死
[00:13:15.200 --> 00:13:17.200]  有些說是因為屍體被毒打死
[00:13:17.200 --> 00:13:19.200]  有些說是因為屍體被毒打死
[00:13:19.200 --> 00:13:21.200]  有些說是因為屍體被毒打死
[00:13:21.200 --> 00:13:23.200]  有些說是因為屍體被毒打死
[00:13:23.200 --> 00:13:25.200]  有些說是因為屍體被毒打死
[00:13:25.200 --> 00:13:27.200]  有些說是因為屍體被毒打死
[00:13:27.200 --> 00:13:29.200]  有些說是因為屍體被毒打死
[00:13:29.200 --> 00:13:31.200]  有些說是因為屍體被毒打死
[00:13:31.200 --> 00:13:33.200]  有些說是因為屍體被毒打死
[00:13:33.200 --> 00:13:35.200]  有些說是因為屍體被毒打死
[00:13:35.200 --> 00:13:37.200]  有些說是因為屍體被毒打死
[00:13:37.200 --> 00:13:39.200]  有些說是因為屍體被毒打死
[00:13:39.200 --> 00:13:41.200]  有些說是因為屍體被毒打死
[00:13:41.200 --> 00:13:43.200]  有些說是因為屍體被毒打死
[00:13:43.200 --> 00:13:45.200]  有些說是因為屍體被毒打死
[00:13:45.200 --> 00:13:47.200]  有些說是因為屍體被毒打死
[00:13:47.200 --> 00:13:49.200]  有些說是因為屍體被毒打死
[00:13:49.200 --> 00:13:51.200]  有些說是因為屍體被毒打死
[00:13:51.200 --> 00:13:53.200]  有些說是因為屍體被毒打死
[00:13:53.200 --> 00:13:55.200]  有些說是因為屍體被毒打死
[00:13:55.200 --> 00:13:57.200]  有些說是因為屍體被毒打死
[00:13:57.200 --> 00:13:59.200]  有些說是因為屍體被毒打死
[00:13:59.200 --> 00:14:01.200]  有些說是因為屍體被毒打死
[00:14:01.200 --> 00:14:03.200]  有些說是因為屍體被毒打死
[00:14:03.200 --> 00:14:05.200]  有些說是因為屍體被毒打死
[00:14:05.200 --> 00:14:07.200]  有些說是因為屍體被毒打死
[00:14:07.200 --> 00:14:09.200]  有些說是因為屍體被毒打死
[00:14:09.200 --> 00:14:11.200]  有些說是因為屍體被毒打死
[00:14:11.200 --> 00:14:13.200]  有些說是因為屍體被毒打死
[00:14:13.200 --> 00:14:15.200]  有些說是因為屍體被毒打死
[00:14:15.200 --> 00:14:17.200]  有些說是因為屍體被毒打死
[00:14:17.200 --> 00:14:19.200]  有些說是因為屍體被毒打死
[00:14:19.200 --> 00:14:21.200]  有些說是因為屍體被毒打死
[00:14:21.200 --> 00:14:23.200]  有些說是因為屍體被毒打死
[00:14:23.200 --> 00:14:25.200]  有些說是因為屍體被毒打死
[00:14:25.200 --> 00:14:27.200]  有些說是因為屍體被毒打死
[00:14:27.200 --> 00:14:29.200]  有些說是因為屍體被毒打死
[00:14:29.200 --> 00:14:31.200]  有些說是因為屍體被毒打死
[00:14:31.200 --> 00:14:33.200]  有些說是因為屍體被毒打死
[00:14:33.200 --> 00:14:35.200]  有些說是因為屍體被毒打死
[00:14:35.200 --> 00:14:37.200]  有些說是因為屍體被毒打死
[00:14:37.200 --> 00:14:39.200]  有些說是因為屍體被毒打死
[00:14:39.200 --> 00:14:41.200]  有些說是因為屍體被毒打死
[00:14:41.200 --> 00:14:43.200]  有些說是因為屍體被毒打死
[00:14:43.200 --> 00:14:45.200]  有些說是因為屍體被毒打死
[00:14:45.200 --> 00:14:47.200]  有些說是因為屍體被毒打死
[00:14:47.200 --> 00:14:49.200]  有些說是因為屍體被毒打死
[00:14:49.200 --> 00:14:51.200]  有些說是因為屍體被毒打死
[00:14:51.200 --> 00:14:53.200]  有些說是因為屍體被毒打死
[00:14:53.200 --> 00:14:55.200]  有些說是因為屍體被毒打死
[00:14:55.200 --> 00:14:57.200]  有些說是因為屍體被毒打死
[00:14:57.200 --> 00:14:59.200]  有些說是因為屍體被毒打死
[00:14:59.200 --> 00:15:01.200]  有些說是因為屍體被毒打死
[00:15:01.200 --> 00:15:03.200]  有些說是因為屍體被毒打死
[00:15:03.200 --> 00:15:05.200]  有些說是因為屍體被毒打死
[00:15:05.200 --> 00:15:07.200]  有些說是因為屍體被毒打死
[00:15:07.200 --> 00:15:09.200]  有些說是因為屍體被毒打死
[00:15:09.200 --> 00:15:11.200]  有些說是因為屍體被毒打死
[00:15:11.200 --> 00:15:13.200]  有些說是因為屍體被毒打死
[00:15:13.200 --> 00:15:15.200]  有些說是因為屍體被毒打死
[00:15:15.200 --> 00:15:17.200]  有些說是因為屍體被毒打死
[00:15:17.200 --> 00:15:19.200]  有些說是因為屍體被毒打死
[00:15:19.200 --> 00:15:21.200]  有些說是因為屍體被毒打死
[00:15:21.200 --> 00:15:23.200]  有些說是因為屍體被毒打死
[00:15:23.200 --> 00:15:25.200]  有些說是因為屍體被毒打死
[00:15:25.200 --> 00:15:27.200]  有些說是因為屍體被毒打死
[00:15:27.200 --> 00:15:29.200]  有些說是因為屍體被毒打死
[00:15:29.200 --> 00:15:31.200]  有些說是因為屍體被毒打死
[00:15:31.200 --> 00:15:33.200]  有些說是因為屍體被毒打死
[00:15:33.200 --> 00:15:35.200]  有些說是因為屍體被毒打死
[00:15:35.200 --> 00:15:37.200]  有些說是因為屍體被毒打死
[00:15:37.200 --> 00:15:39.200]  有些說是因為屍體被毒打死
[00:15:39.200 --> 00:15:41.200]  有些說是因為屍體被毒打死
[00:15:41.200 --> 00:15:43.200]  有些說是因為屍體被毒打死
[00:15:43.200 --> 00:15:45.200]  有些說是因為屍體被毒打死
[00:15:45.200 --> 00:15:47.200]  有些說是因為屍體被毒打死
[00:15:47.200 --> 00:15:49.200]  有些說是因為屍體被毒打死
[00:15:49.200 --> 00:15:51.200]  有些說是因為屍體被毒打死
[00:15:51.200 --> 00:15:53.200]  有些說是因為屍體被毒打死
[00:15:53.200 --> 00:15:55.200]  有些說是因為屍體被毒打死
[00:15:55.200 --> 00:15:57.200]  有些說是因為屍體被毒打死
[00:15:57.200 --> 00:15:59.200]  有些說是因為屍體被毒打死
[00:15:59.200 --> 00:16:01.200]  有些說是因為屍體被毒打死
[00:16:01.200 --> 00:16:03.200]  有些說是因為屍體被毒打死
[00:16:03.200 --> 00:16:05.200]  有些說是因為屍體被毒打死
[00:16:05.200 --> 00:16:07.200]  有些說是因為屍體被毒打死
[00:16:07.200 --> 00:16:09.200]  有些說是因為屍體被毒打死
[00:16:09.200 --> 00:16:11.200]  有些說是因為屍體被毒打死
[00:16:11.200 --> 00:16:13.200]  有些說是因為屍體被毒打死
[00:16:13.200 --> 00:16:15.200]  有些說是因為屍體被毒打死
[00:16:15.200 --> 00:16:17.200]  有些說是因為屍體被毒打死
[00:16:17.200 --> 00:16:19.200]  有些說是因為屍體被毒打死
[00:16:19.200 --> 00:16:21.200]  有些說是因為屍體被毒打死
[00:16:21.200 --> 00:16:23.200]  有些說是因為屍體被毒打死
[00:16:23.200 --> 00:16:25.200]  有些說是因為屍體被毒打死
[00:16:25.200 --> 00:16:27.200]  有些說是因為屍體被毒打死
[00:16:27.200 --> 00:16:29.200]  有些說是因為屍體被毒打死
[00:16:29.200 --> 00:16:31.200]  有些說是因為屍體被毒打死
[00:16:31.200 --> 00:16:33.200]  有些說是因為屍體被毒打死
[00:16:33.200 --> 00:16:35.200]  有些說是因為屍體被毒打死
[00:16:35.200 --> 00:16:37.200]  有些說是因為屍體被毒打死
[00:16:37.200 --> 00:16:39.200]  有些說是因為屍體被毒打死
[00:16:39.200 --> 00:16:41.200]  有些說是因為屍體被毒打死
[00:16:41.200 --> 00:16:43.200]  有些說是因為屍體被毒打死
[00:16:43.200 --> 00:16:45.200]  有些說是因為屍體被毒打死
[00:16:45.200 --> 00:16:47.200]  有些說是因為屍體被毒打死
[00:16:47.200 --> 00:16:49.200]  有些說是因為屍體被毒打死
[00:16:49.200 --> 00:16:51.200]  有些說是因為屍體被毒打死
[00:16:51.200 --> 00:16:53.200]  有些說是因為屍體被毒打死
[00:16:53.200 --> 00:16:55.200]  有些說是因為屍體被毒打死
[00:16:55.200 --> 00:16:57.200]  有些說是因為屍體被毒打死
