
[00:00:00.000 --> 00:00:03.480]  各位弟兄姊妹,讓我們先領受賞色,我們一起禱告
[00:03:07.800 --> 00:03:13.760]  願你們吃得暖,吃得飽,穿得暖
[00:03:13.760 --> 00:03:15.520]  或者暖和飽足
[00:03:15.520 --> 00:03:17.400]  一個很簡單的翻譯
[00:03:17.400 --> 00:03:22.880]  卻沒有給他們生他所需要的有什麼益處呢?
[00:03:22.880 --> 00:03:27.600]  如果你比較回十四節
[00:03:27.600 --> 00:03:28.720]  你又會見到
[00:03:28.720 --> 00:03:31.840]  雅各做了一個陷入的對比
[00:03:31.840 --> 00:03:35.040]  如果有人說
[00:03:35.040 --> 00:03:38.760]  上面是如果有人說那些話
[00:03:38.760 --> 00:03:40.480]  你回去就可以了
[00:03:40.480 --> 00:03:42.760]  你會為你禱告
[00:03:42.760 --> 00:03:46.040]  一定會飽足,會暖和
[00:03:46.040 --> 00:03:49.000]  但沒有給身體所需
[00:03:49.000 --> 00:03:51.320]  就好像十四節開宗明義說
[00:03:51.320 --> 00:03:52.600]  沒有行為
[00:03:52.600 --> 00:03:54.880]  沒有給予這個行為
[00:03:54.880 --> 00:03:58.200]  你見到第十六節最後那句
[00:03:58.200 --> 00:03:59.040]  「只知你識」
[00:03:59.040 --> 00:04:01.320]  我想在螢幕會看得清楚一點
[00:04:01.320 --> 00:04:03.040]  有什麼益處呢?
[00:04:03.040 --> 00:04:06.080]  十四節開頭其實有什麼益處
[00:04:06.080 --> 00:04:07.120]  是第一句
[00:04:07.120 --> 00:04:09.560]  就是說雅各在他的表達上
[00:04:09.560 --> 00:04:10.840]  他很刻意去說
[00:04:10.840 --> 00:04:12.040]  有什麼益處呢?
[00:04:12.240 --> 00:04:13.280]  什麼事情呢?
[00:04:13.280 --> 00:04:14.920]  有信心,沒有行為
[00:04:14.920 --> 00:04:16.080]  用一個例子說明
[00:04:16.080 --> 00:04:17.280]  最後再問多一次
[00:04:17.280 --> 00:04:18.280]  有什麼益處呢?
[00:04:18.280 --> 00:04:24.000]  所以接著去到十七節
[00:04:24.000 --> 00:04:26.760]  也是這個小段的一個總結
[00:04:26.760 --> 00:04:30.840]  我們上次聽到的時候提到
[00:04:30.840 --> 00:04:35.160]  其實說到有一個貧窮人去到會堂裡面
[00:04:35.160 --> 00:04:38.960]  其實那個可能是更大機會是一個審判的場景
[00:04:38.960 --> 00:04:41.160]  而不是純粹一個教會聚會的場景
[00:04:41.160 --> 00:04:45.120]  所以你會記得上次我們很多字眼裡面那一套審判
[00:04:45.120 --> 00:04:46.080]  說到憐憫
[00:04:46.080 --> 00:04:49.400]  這裡雅各好像一個 verdict(結論)
[00:04:49.400 --> 00:04:50.720]  一個裁決就是說
[00:04:50.720 --> 00:04:51.360]  好
[00:04:51.360 --> 00:04:54.680]  既然你是這樣的情況裡面的話
[00:04:54.680 --> 00:04:55.480]  這樣
[00:04:55.480 --> 00:04:57.480]  信心如果沒有行為
[00:04:57.480 --> 00:04:59.600]  就信心本身來講
[00:04:59.600 --> 00:05:00.760]  是死的
[00:05:00.760 --> 00:05:03.360]  判了死刑
[00:05:03.360 --> 00:05:06.720]  你有信心
[00:05:06.720 --> 00:05:09.240]  不過你沒有相應的行動
[00:05:09.240 --> 00:05:10.360]  行為的話
[00:05:11.440 --> 00:05:13.000]  根據剛才的案例
[00:05:13.000 --> 00:05:14.280]  是死刑
[00:05:14.280 --> 00:05:15.520]  是死的
[00:05:15.520 --> 00:05:21.400]  讓我們回想起上一次
[00:05:21.400 --> 00:05:23.680]  在第一個段落裡面
[00:05:23.680 --> 00:05:25.400]  你看到了
[00:05:25.400 --> 00:05:28.240]  因為對那些不行憐憫的人
[00:05:28.240 --> 00:05:29.360]  很明顯的行為
[00:05:29.360 --> 00:05:30.200]  是行動
[00:05:30.200 --> 00:05:32.000]  他們受審判
[00:05:32.000 --> 00:05:33.800]  也得不到憐憫
[00:05:33.800 --> 00:05:36.520]  大家還記得剛才第一節
[00:05:36.520 --> 00:05:37.800]  第一節說到
[00:05:37.800 --> 00:05:39.520]  如果你持守信心
[00:05:39.520 --> 00:05:40.840]  你信的東西是沒有問題的
[00:05:40.840 --> 00:05:41.640]  是沒有錯的
[00:05:41.640 --> 00:05:43.040]  榮耀的主耶穌基督
[00:05:43.040 --> 00:05:45.880]  不過你是帶著一種對偏袋人的心態
[00:05:45.880 --> 00:05:47.560]  一個處境裡面相信的話
[00:05:47.560 --> 00:05:49.160]  是不應該的
[00:05:49.160 --> 00:05:52.360]  所以到了上一段落裡面
[00:05:52.360 --> 00:05:53.080]  就是這麼看
[00:05:53.080 --> 00:05:54.200]  你不憐憫別人
[00:05:54.200 --> 00:05:55.600]  沒有這個憐憫的行為
[00:05:55.600 --> 00:05:56.920]  你是要受到審判
[00:05:56.920 --> 00:05:58.160]  你是不蒙憐憫
[00:05:58.160 --> 00:05:59.720]  就對應著
[00:05:59.720 --> 00:06:02.600]  接著雅各說到第二個部分
[00:06:02.600 --> 00:06:04.120]  你有信心
[00:06:04.120 --> 00:06:05.240]  沒有行為的話
[00:06:05.240 --> 00:06:07.160]  其實這個信心
[00:06:07.160 --> 00:06:08.280]  是死的
[00:06:11.240 --> 00:06:13.200]  令我想起耶穌
[00:06:13.200 --> 00:06:15.680]  也曾經說過一個類似的表達
[00:06:15.680 --> 00:06:17.880]  在《馬太福音》登山寶範
[00:06:17.880 --> 00:06:19.200]  到最後的時候
[00:06:19.200 --> 00:06:21.160]  耶穌竟然這樣說
[00:06:21.160 --> 00:06:24.400]  主要是指著一群宗教的領袖
[00:06:24.400 --> 00:06:25.320]  就是指著我
[00:06:25.320 --> 00:06:28.480]  不是每一個對我說主啊主啊的人
[00:06:28.480 --> 00:06:29.760]  都能夠進天國
[00:06:29.760 --> 00:06:30.600]  只是說而已
[00:06:30.600 --> 00:06:31.600]  不可以
[00:06:31.600 --> 00:06:33.400]  哪些人可以進去呢?
[00:06:33.400 --> 00:06:37.000]  只有遵行我天父旨意的人
[00:06:37.000 --> 00:06:37.920]  行為
[00:06:37.920 --> 00:06:39.520]  才能進去
[00:06:40.920 --> 00:06:41.720]  換句話說
[00:06:41.720 --> 00:06:43.800]  無論是耶穌最開始的教導
[00:06:43.800 --> 00:06:46.440]  還是祂的門徒
[00:06:46.440 --> 00:06:49.080]  雅各我們相信是耶穌的兄弟
[00:06:49.080 --> 00:06:49.880]  去到他
[00:06:49.880 --> 00:06:53.160]  當時也有機會親身聽到耶穌的教訓
[00:06:53.160 --> 00:06:54.600]  如今在《雅各書》裡面
[00:06:54.600 --> 00:06:55.560]  他再重申
[00:06:55.560 --> 00:06:56.640]  信心
[00:06:56.640 --> 00:06:57.360]  行為
[00:06:57.360 --> 00:06:58.760]  是一切的
[00:06:58.760 --> 00:07:00.640]  沒有信心
[00:07:00.640 --> 00:07:02.600]  或者沒有行為的信心
[00:07:02.600 --> 00:07:03.320]  是死的
[00:07:03.320 --> 00:07:06.280]  而且這個行為
[00:07:06.280 --> 00:07:07.160]  大家會看到
[00:07:07.160 --> 00:07:08.160]  不單單是說
[00:07:08.160 --> 00:07:09.000]  我要做
[00:07:09.240 --> 00:07:11.240]  那我就回到教會
[00:07:11.240 --> 00:07:13.440]  疫情也要繼續往上崇拜
[00:07:13.440 --> 00:07:14.440]  我要靈修
[00:07:14.440 --> 00:07:15.560]  這個是很重要的
[00:07:15.560 --> 00:07:16.760]  不過你看到
[00:07:16.760 --> 00:07:18.080]  雅各給的例子
[00:07:18.080 --> 00:07:21.120]  他不是說一些個人的信仰表達
[00:07:21.120 --> 00:07:25.320]  他在說的是對周圍的人的憐憫
[00:07:25.320 --> 00:07:29.400]  如果你再記得《雅各書》第一章
[00:07:29.400 --> 00:07:30.240]  二十七節
[00:07:30.240 --> 00:07:30.840]  是不是?
[00:07:30.840 --> 00:07:33.560]  真正的敬儉是什麼呢?
[00:07:33.560 --> 00:07:35.600]  不是讀經祈禱
[00:07:35.600 --> 00:07:36.760]  雅各不是這樣說
[00:07:36.760 --> 00:07:38.000]  真正的敬儉
[00:07:38.480 --> 00:07:40.200]  是你不要瞻厭世俗
[00:07:40.200 --> 00:07:43.240]  是你要照顧患難中的孤兒寡婦
[00:07:43.240 --> 00:07:45.000]  無論是個人
[00:07:45.000 --> 00:07:46.200]  還是群體
[00:07:46.200 --> 00:07:47.680]  你都需要這樣去實踐
[00:07:47.680 --> 00:07:48.840]  到了第二章
[00:07:48.840 --> 00:07:50.920]  雅各更加強調
[00:07:50.920 --> 00:07:52.680]  是那種對人的憐憫
[00:07:52.680 --> 00:07:54.160]  當人有需要
[00:07:54.160 --> 00:07:55.880]  不是純粹打發了他走
[00:07:55.880 --> 00:07:56.680]  我有信心
[00:07:56.680 --> 00:07:58.000]  神一定會幫助你的
[00:07:58.000 --> 00:08:00.680]  但你明明有東西可以供應給他
[00:08:00.680 --> 00:08:01.840]  你收藏不去做
[00:08:01.840 --> 00:08:04.280]  說到這裡的時候
[00:08:04.280 --> 00:08:05.280]  我就回想
[00:08:05.280 --> 00:08:08.280]  其實疫情到了第三波了
[00:08:08.680 --> 00:08:10.080]  應該是第一波的時候
[00:08:10.080 --> 00:08:12.280]  其實北宣家都是去嘗試
[00:08:12.280 --> 00:08:15.040]  去實踐對社區的關懷
[00:08:15.040 --> 00:08:17.960]  我還記得那時候我們同工回來
[00:08:17.960 --> 00:08:19.120]  就是
[00:08:19.120 --> 00:08:20.000]  大家弟兄姊妹
[00:08:20.000 --> 00:08:22.320]  因為當時就開始抗疫
[00:08:22.320 --> 00:08:25.640]  都不想大家回來有機會感染
[00:08:25.640 --> 00:08:27.520]  我們回來就在
[00:08:27.520 --> 00:08:28.560]  副堂呢
[00:08:28.560 --> 00:08:29.960]  我們就好像一個
[00:08:29.960 --> 00:08:31.520]  生產的隊工
[00:08:31.520 --> 00:08:34.120]  我們會去倒酒精
[00:08:34.120 --> 00:08:36.440]  我們會去入口罩
[00:08:36.840 --> 00:08:39.360]  然後將這些口罩和搓手液
[00:08:39.360 --> 00:08:40.920]  當時還是比較緊張
[00:08:40.920 --> 00:08:42.080]  說大家都撲口罩
[00:08:42.080 --> 00:08:42.800]  不知道有沒有
[00:08:42.800 --> 00:08:45.000]  我們就將這些口罩
[00:08:45.000 --> 00:08:46.080]  放進去袋子裡面
[00:08:46.080 --> 00:08:48.160]  然後就拿去郵局寄
[00:08:48.160 --> 00:08:49.760]  我還記得當時跟幾位同工
[00:08:49.760 --> 00:08:51.440]  從這裡一直拖一直推
[00:08:51.440 --> 00:08:54.920]  去到那個叫什麼中心
[00:08:54.920 --> 00:08:57.320]  彩福酒樓那裡的那個
[00:08:57.320 --> 00:08:58.280]  我不是幫他買廣告
[00:08:58.280 --> 00:08:59.760]  不過他只是這樣認到而已
[00:08:59.760 --> 00:09:00.960]  那個地方裡面的郵局
[00:09:00.960 --> 00:09:02.160]  一袋一袋地寄
[00:09:02.160 --> 00:09:04.520]  那些酒精搓手液
[00:09:04.520 --> 00:09:05.920]  大家回來教會之前
[00:09:05.920 --> 00:09:07.040]  都會見到還是放在
[00:09:07.040 --> 00:09:08.520]  那個詢問處的側邊
[00:09:08.520 --> 00:09:11.760]  我想我們不是去炫耀什麼
[00:09:11.760 --> 00:09:13.920]  我們都不是很高調地這樣去做
[00:09:13.920 --> 00:09:16.320]  我們只是很想去表達
[00:09:16.320 --> 00:09:18.640]  對弟兄姊妹的關愛
[00:09:18.640 --> 00:09:20.960]  甚至對社區人士一些的關心
[00:09:20.960 --> 00:09:23.440]  我們很盼望我們所作的
[00:09:23.440 --> 00:09:25.480]  少少都符合到
[00:09:25.480 --> 00:09:27.240]  亞國這裡給我們的鼓勵
[00:09:27.240 --> 00:09:29.800]  我們不單只是一個信仰
[00:09:29.800 --> 00:09:32.160]  講聖經講信仰的群體
[00:09:32.160 --> 00:09:34.320]  我們也都是一個實踐信仰
[00:09:34.520 --> 00:09:38.400]  分享愛心憐憫的一個行動的群體
[00:09:38.400 --> 00:09:41.600]  其實到了這裡
[00:09:41.600 --> 00:09:44.400]  那個表達已經很清晰了
[00:09:44.400 --> 00:09:47.240]  我覺得應該亞國都可以停
[00:09:47.240 --> 00:09:48.520]  不需要再講下去了
[00:09:48.520 --> 00:09:50.400]  他都講了那個裁決了
[00:09:50.400 --> 00:09:52.600]  沒有行為他的信心是死的
[00:09:52.600 --> 00:09:54.960]  不過有人上訴
[00:09:54.960 --> 00:09:58.960]  這個人是當時
[00:09:58.960 --> 00:10:00.800]  希臘社會很喜歡的
[00:10:00.800 --> 00:10:02.240]  保羅的書信見到很多
[00:10:02.240 --> 00:10:03.200]  例如羅馬書
[00:10:03.440 --> 00:10:05.960]  他們會喜歡一種辯論的方式
[00:10:05.960 --> 00:10:08.520]  就是假設有一個人在你面前
[00:10:08.520 --> 00:10:09.760]  你要跟他辯論
[00:10:09.760 --> 00:10:10.960]  於是乎就說
[00:10:10.960 --> 00:10:13.160]  我知道你會這樣想的了
[00:10:13.160 --> 00:10:14.720]  我知道你會這樣講的了
[00:10:14.720 --> 00:10:17.440]  於是乎亞國就說了
[00:10:17.440 --> 00:10:19.440]  第十八節
[00:10:19.440 --> 00:10:21.200]  然而有人會說
[00:10:21.200 --> 00:10:22.000]  說什麼呢?
[00:10:22.000 --> 00:10:24.040]  是你有信心
[00:10:24.040 --> 00:10:26.400]  而我就有行為
[00:10:26.400 --> 00:10:30.160]  在原本表達他是特別強調你和我
[00:10:30.160 --> 00:10:31.400]  很清晰的
[00:10:31.400 --> 00:10:33.360]  你有信心
[00:10:33.680 --> 00:10:35.080]  我有行為
[00:10:35.080 --> 00:10:38.000]  我不知道大家這樣看的時候
[00:10:38.000 --> 00:10:38.720]  你會覺得
[00:10:38.720 --> 00:10:42.040]  其實亞國講這個人想表達什麼
[00:10:42.040 --> 00:10:43.720]  你有信心
[00:10:43.720 --> 00:10:44.480]  我有行為
[00:10:44.480 --> 00:10:47.600]  言下之意會不會是這樣呢?
[00:10:47.600 --> 00:10:51.120]  原來信心和行為是可以分割的
[00:10:51.120 --> 00:10:52.480]  你有橙
[00:10:52.480 --> 00:10:53.280]  我有蘋果
[00:10:53.280 --> 00:10:55.800]  你有雞餅
[00:10:55.800 --> 00:10:57.720]  我有雞胸
[00:10:57.720 --> 00:11:00.400]  可以這樣分開的
[00:11:01.000 --> 00:11:03.680]  甚至如果將他化為一個基督徒
[00:11:03.680 --> 00:11:06.680]  有這樣東西的一個群體的時候
[00:11:06.680 --> 00:11:08.000]  是不是等於說
[00:11:08.000 --> 00:11:09.200]  有些基督徒呢
[00:11:09.200 --> 00:11:11.320]  他有一個信心的恩賜
[00:11:11.320 --> 00:11:13.360]  有些基督徒呢
[00:11:13.360 --> 00:11:15.000]  他有行動的恩賜
[00:11:15.000 --> 00:11:16.960]  所以傳福音
[00:11:16.960 --> 00:11:18.400]  我不是很會講的
[00:11:18.400 --> 00:11:20.480]  我在背後祈禱就可以
[00:11:20.480 --> 00:11:21.520]  來去傳吧
[00:11:21.520 --> 00:11:25.280]  要我去嘗試帶茶經
[00:11:25.280 --> 00:11:27.880]  我講話不是很靈光的
[00:11:27.880 --> 00:11:29.880]  一塊一塊的
[00:11:29.880 --> 00:11:30.880]  也是不好的
[00:11:30.880 --> 00:11:31.920]  我坐在這裡聽
[00:11:31.920 --> 00:11:34.360]  偶爾問一個問題會比較好
[00:11:34.360 --> 00:11:37.520]  我們會不會有時有意無意
[00:11:37.520 --> 00:11:38.960]  都會有一種這樣的心態
[00:11:38.960 --> 00:11:40.920]  好像一些東西可以很分割
[00:11:40.920 --> 00:11:41.760]  在屬靈上面
[00:11:41.760 --> 00:11:44.480]  特別是在信心比較內斂內敘的
[00:11:44.480 --> 00:11:45.480]  內心的東西
[00:11:45.480 --> 00:11:46.400]  頭腦上的東西
[00:11:46.400 --> 00:11:49.000]  跟我們實際一個外面的行為
[00:11:49.000 --> 00:11:51.000]  一個服事會分開了呢
[00:11:51.000 --> 00:11:52.160]  甚至我們說
[00:11:52.160 --> 00:11:53.920]  萬事都互相效力嘛
[00:11:53.920 --> 00:11:55.080]  那就彼此配搭
[00:11:55.080 --> 00:11:57.040]  我們互相補足就可以了
[00:11:57.040 --> 00:12:00.160]  會不會這個人問的時候
[00:12:00.160 --> 00:12:01.800]  他有一個感恩的想法
[00:12:01.800 --> 00:12:05.640]  雅各怎麼回應他呢?
[00:12:05.640 --> 00:12:08.120]  雅各的回應是
[00:12:08.120 --> 00:12:09.520]  一連串
[00:12:09.520 --> 00:12:11.600]  連環的攻擊
[00:12:11.600 --> 00:12:15.240]  他用了三個手法
[00:12:15.240 --> 00:12:16.440]  模仿
[00:12:16.440 --> 00:12:18.240]  模仿他講話的方式
[00:12:18.240 --> 00:12:18.840]  不過
[00:12:18.840 --> 00:12:20.360]  所謂壓著他
[00:12:20.360 --> 00:12:23.920]  然後就有一點反諷的意味
[00:12:23.920 --> 00:12:25.400]  最後很直接的
[00:12:25.400 --> 00:12:27.920]  直接去質問他這個問題
[00:12:29.320 --> 00:12:30.960]  在第十八節下半段
[00:12:30.960 --> 00:12:32.240]  雅各就回應
[00:12:32.240 --> 00:12:34.840]  他說請你向我展示
[00:12:34.840 --> 00:12:36.320]  你沒有行為的信心
[00:12:36.320 --> 00:12:37.400]  你show給我看
[00:12:37.400 --> 00:12:40.320]  我就給你看
[00:12:40.320 --> 00:12:41.600]  我show給你看
[00:12:41.600 --> 00:12:44.360]  不是show給你看我沒有信心的行為
[00:12:44.360 --> 00:12:46.360]  是我show給你看
[00:12:46.360 --> 00:12:47.720]  從我行為
[00:12:47.720 --> 00:12:49.960]  而表現出來的那個信心
[00:12:49.960 --> 00:12:54.360]  你想想怎麼show給雅各看
[00:12:54.360 --> 00:12:55.560]  如果當你是那個人
[00:12:55.560 --> 00:12:56.760]  雅各說
[00:12:56.760 --> 00:12:57.520]  你show給我看
[00:12:57.520 --> 00:12:58.760]  你展示給我看
[00:12:58.880 --> 00:13:00.280]  你沒有行為的信心
[00:13:00.280 --> 00:13:01.480]  你會怎麼展示呢?
[00:13:01.480 --> 00:13:05.280]  也有一點難
[00:13:05.280 --> 00:13:07.520]  怎麼去展示呢?
[00:13:07.520 --> 00:13:10.520]  這是雅各第一個
[00:13:10.520 --> 00:13:12.000]  這樣的表態
[00:13:12.000 --> 00:13:14.440]  接著雅各說
[00:13:14.440 --> 00:13:15.560]  是
[00:13:15.560 --> 00:13:16.880]  你是相信神
[00:13:16.880 --> 00:13:17.600]  只有一位
[00:13:17.600 --> 00:13:18.640]  這裡強調過你
[00:13:18.640 --> 00:13:19.880]  你是相信神
[00:13:19.880 --> 00:13:20.800]  只有一位
[00:13:20.800 --> 00:13:22.000]  雅各說
[00:13:22.000 --> 00:13:23.040]  你做得好
[00:13:23.040 --> 00:13:25.920]  我原本的意思真的是這麼說的
[00:13:25.920 --> 00:13:26.720]  well done
[00:13:28.520 --> 00:13:29.560]  他有做到什麼呢?
[00:13:29.560 --> 00:13:30.200]  我心想
[00:13:30.200 --> 00:13:32.640]  他只不過相信神
[00:13:32.640 --> 00:13:33.520]  只有一位
[00:13:33.520 --> 00:13:36.120]  但是雅各用了一個行動的字眼
[00:13:36.120 --> 00:13:37.200]  你做得好
[00:13:37.200 --> 00:13:38.840]  但是接著他說
[00:13:38.840 --> 00:13:39.400]  咦?
[00:13:39.400 --> 00:13:41.080]  魔鬼也相信
[00:13:41.080 --> 00:13:43.400]  魔鬼
[00:13:43.400 --> 00:13:47.600]  雅各將這個人和魔鬼做一個比較
[00:13:47.600 --> 00:13:50.760]  我想我們很難去想的
[00:13:50.760 --> 00:13:51.480]  耶穌說
[00:13:51.480 --> 00:13:52.760]  發彈向後面去爆
[00:13:52.760 --> 00:13:53.560]  是對著彼得廣
[00:13:53.560 --> 00:13:54.280]  我們也覺得
[00:13:54.280 --> 00:13:57.000]  耶穌好像有點嚴厲或者冒犯
[00:13:57.000 --> 00:13:58.280]  但是這裡雅各竟然說
[00:13:58.280 --> 00:13:59.320]  鬼魔也相信
[00:13:59.320 --> 00:14:01.720]  不過鬼魔除了相信還有其他東西
[00:14:01.720 --> 00:14:02.680]  而且
[00:14:02.680 --> 00:14:03.720]  戰略
[00:14:03.720 --> 00:14:05.200]  戰略戰經
[00:14:05.200 --> 00:14:07.080]  言下之意
[00:14:07.080 --> 00:14:08.360]  你相信
[00:14:08.360 --> 00:14:09.840]  對,你就是相信
[00:14:09.840 --> 00:14:10.600]  好,做得好
[00:14:10.600 --> 00:14:11.240]  你相信得對
[00:14:11.240 --> 00:14:11.720]  沒錯
[00:14:11.720 --> 00:14:12.640]  三為一體的真神
[00:14:12.640 --> 00:14:13.640]  聖父、聖子、聖靈
[00:14:13.640 --> 00:14:14.280]  只有一個
[00:14:14.280 --> 00:14:15.120]  獨一的真神
[00:14:15.120 --> 00:14:16.760]  魔鬼也相信
[00:14:16.760 --> 00:14:18.480]  不過魔鬼還多了一件事
[00:14:18.480 --> 00:14:19.960]  起碼他有一個反應
[00:14:19.960 --> 00:14:20.920]  就是他會害怕
[00:14:20.920 --> 00:14:27.320]  這裡雅各會不會在暗示
[00:14:27.320 --> 00:14:28.760]  是呀,你是有信
[00:14:28.760 --> 00:14:30.080]  你說信心行為
[00:14:30.080 --> 00:14:30.640]  但是
[00:14:30.640 --> 00:14:31.360]  魔鬼信
[00:14:31.360 --> 00:14:32.840]  連魔鬼一個
[00:14:32.840 --> 00:14:36.120]  和上帝敵對的勢力
[00:14:36.120 --> 00:14:37.960]  他也姑且會知道
[00:14:37.960 --> 00:14:39.800]  除了相信之外
[00:14:39.800 --> 00:14:41.040]  他也有一個行為
[00:14:41.040 --> 00:14:43.040]  有一個表達就是他懂得害怕
[00:14:43.040 --> 00:14:48.320]  第二十節
[00:14:48.320 --> 00:14:49.800]  保羅直接去問他
[00:14:49.800 --> 00:14:51.960]  你願不願意知道
[00:14:51.960 --> 00:14:53.560]  慾望的人
[00:14:53.560 --> 00:14:56.920]  雅各用一個很嚴厲的字眼
[00:14:57.120 --> 00:14:58.080]  覺得那些
[00:14:58.080 --> 00:15:01.320]  以為信心和行為可以分道揚鑣
[00:15:01.320 --> 00:15:02.520]  可以分開來說
[00:15:02.520 --> 00:15:03.400]  甚至言下之意
[00:15:03.400 --> 00:15:04.840]  說我有信心就可以了
[00:15:04.840 --> 00:15:05.760]  因為你有行為
[00:15:05.760 --> 00:15:06.840]  你可以給我補足
[00:15:06.840 --> 00:15:08.160]  對於這些人
[00:15:08.160 --> 00:15:09.080]  雅各說
[00:15:09.080 --> 00:15:10.800]  你很慾望
[00:15:10.800 --> 00:15:13.520]  那個沒有行為的信心
[00:15:13.520 --> 00:15:14.760]  是沒有用的
[00:15:14.760 --> 00:15:16.600]  那個原本的字眼
[00:15:16.600 --> 00:15:17.520]  用一個廣東話
[00:15:17.520 --> 00:15:18.560]  雖然很俗
[00:15:18.560 --> 00:15:19.440]  但是很重
[00:15:19.440 --> 00:15:20.480]  就是廢的
[00:15:20.480 --> 00:15:22.240]  你有信心是沒有用的
[00:15:22.240 --> 00:15:23.360]  因為你用不到的
[00:15:23.360 --> 00:15:23.960]  是廢了的
[00:15:23.960 --> 00:15:24.520]  就像你的手
