
[00:00:00.000 --> 00:00:02.720]  首先要多謝利伯加斯班
[00:05:52.000 --> 00:05:56.560]  但是他們不單止沒有下一代
[00:05:56.560 --> 00:06:02.240]  兩兄弟和他們的爸爸爾利米勒更加相繼去世
[00:06:02.240 --> 00:06:04.560]  留下這三個婦人
[00:06:04.560 --> 00:06:05.920]  這三個寡婦
[00:06:05.920 --> 00:06:09.600]  就是拿訛米和兩個媳婦
[00:06:09.600 --> 00:06:13.120]  這次原本因為饑荒而去移民
[00:06:13.120 --> 00:06:17.040]  本來是一個很好的短期策略
[00:06:17.040 --> 00:06:20.480]  起碼一家四口能夠保住性命
[00:06:20.480 --> 00:06:22.400]  但是很諷刺的就是
[00:06:22.400 --> 00:06:26.160]  她的名字是甜的意思的拿訛米
[00:06:26.160 --> 00:06:27.600]  想都想不到
[00:06:27.600 --> 00:06:29.920]  當自己身處異地的時候
[00:06:29.920 --> 00:06:35.600]  竟然就是她遭受人生這麼殘酷變化的地方
[00:06:35.600 --> 00:06:37.920]  她又身為人妻
[00:06:37.920 --> 00:06:40.240]  身為人母
[00:06:40.240 --> 00:06:44.480]  頓然變得一無所有
[00:06:44.480 --> 00:06:46.240]  一開始我提過
[00:06:46.240 --> 00:06:49.360]  在這個父權社會裡面
[00:06:49.360 --> 00:06:51.360]  成為寡婦的人
[00:06:51.360 --> 00:06:57.280]  他們不單止代表她餘生要孤獨終老
[00:06:57.280 --> 00:07:03.920]  更加代表她們已經失去一切能夠賦予自己身份的東西
[00:07:03.920 --> 00:07:07.360]  對於在異鄉突然變成寡婦的拿訛米說
[00:07:07.360 --> 00:07:09.040]  這個殘酷的變化
[00:07:09.040 --> 00:07:13.200]  絕對是推她去到一個絕路
[00:07:13.200 --> 00:07:16.640]  沒有退路的絕路
[00:07:16.640 --> 00:07:21.040]  拿訛米聽聞伯利恆的饑荒已經過了
[00:07:21.040 --> 00:07:23.520]  在萬念俱灰的情況下
[00:07:23.520 --> 00:07:27.760]  小甜甜拿訛米決定回到故鄉
[00:07:27.760 --> 00:07:29.920]  與其在異地掙扎
[00:07:29.920 --> 00:07:33.120]  我不如回故鄉終老
[00:07:33.120 --> 00:07:35.040]  或者回鄉之後
[00:07:35.040 --> 00:07:38.480]  可以找到一些親屬、舊相識
[00:07:38.480 --> 00:07:40.320]  得到幫助
[00:07:40.320 --> 00:07:42.560]  就能夠渡過餘生
[00:07:42.560 --> 00:07:48.000]  她與兩個媳婦,俄爾巴和盧德
[00:07:48.000 --> 00:07:50.720]  他們決定一起回鄉
[00:07:50.720 --> 00:07:52.880]  最初是這樣決定的
[00:07:52.880 --> 00:07:54.320]  但當拿訛米想到
[00:07:54.320 --> 00:07:56.880]  這兩位摩訝的媳婦
[00:07:56.880 --> 00:07:59.520]  如果真的跟自己回到伯利恆的話
[00:07:59.520 --> 00:08:04.080]  她們極可能會受盡歧視
[00:08:04.080 --> 00:08:06.640]  被不公平地對待
[00:08:06.640 --> 00:08:10.560]  於是拿訛米力勸她們留在摩訶
[00:08:10.560 --> 00:08:13.600]  趁著年輕,另外再找歸宿
[00:08:13.600 --> 00:08:15.200]  重新開始
[00:08:15.200 --> 00:08:17.120]  並且祝福她們
[00:08:17.120 --> 00:08:22.720]  請大家看第八節和第九節
[00:08:22.720 --> 00:08:24.960]  拿訛米與兩個媳婦說什麼呢?
[00:08:24.960 --> 00:08:28.400]  她說:「你們各自回娘家去吧
[00:08:28.400 --> 00:08:30.720]  願耶和華恩待你們
[00:08:30.720 --> 00:08:34.560]  將你們待已故的人和我一樣
[00:08:34.560 --> 00:08:40.480]  願耶和華使你們各自在新的丈夫家中得歸宿」
[00:08:40.480 --> 00:08:45.920]  這就是盧德如何祝福這兩個媳婦
[00:08:45.920 --> 00:08:49.280]  經過拿訛米再三肺腑之言之後
[00:08:49.280 --> 00:08:54.400]  其中一位的媳婦,俄爾巴
[00:08:54.400 --> 00:08:56.160]  她被說服了
[00:08:56.160 --> 00:08:59.600]  她大聲痛哭喊完之後
[00:08:59.600 --> 00:09:01.680]  吻別了婆婆
[00:09:01.680 --> 00:09:06.960]  她就回到摩訶開展自己的新生活
[00:09:06.960 --> 00:09:11.600]  但盧德卻依然堅持守護婆婆
[00:09:11.600 --> 00:09:13.120]  陪著婆婆
[00:09:13.120 --> 00:09:16.240]  並且在第十六和第十七節
[00:09:16.240 --> 00:09:19.760]  說出一句感人肺腑的說話
[00:09:19.760 --> 00:09:22.480]  我想請在座的姐妹
[00:09:22.480 --> 00:09:26.000]  幫我們讀出十六和十七節
[00:09:26.000 --> 00:09:27.440]  預備起
[00:09:27.440 --> 00:09:28.800]  盧德說
[00:09:28.800 --> 00:09:31.280]  「在你們的身旁等待你們
[00:09:31.280 --> 00:09:33.520]  只要你們對自己有信心
[00:09:33.520 --> 00:09:37.360]  你往那裡去,我又往那裡去
[00:09:37.360 --> 00:09:41.600]  你再往前,我又再往前
[00:09:41.600 --> 00:09:44.720]  你的百姓就是我的百姓
[00:09:44.720 --> 00:09:47.920]  你的上帝就是我的上帝
[00:09:47.920 --> 00:09:51.760]  你再往那裡去,我又再往那裡去
[00:09:51.760 --> 00:09:54.000]  你再往那裡去,我又再往那裡去
[00:09:54.000 --> 00:09:56.720]  以你我為利
[00:09:56.720 --> 00:10:00.720]  願教華重遍大國」
[00:10:00.720 --> 00:10:02.240]  盧德說
[00:10:02.240 --> 00:10:04.480]  不要勸我離開你
[00:10:04.480 --> 00:10:06.000]  轉去不跟隨你
[00:10:06.000 --> 00:10:08.000]  你去哪裡,我就去哪裡
[00:10:08.000 --> 00:10:09.680]  你住哪裡,我就住哪裡
[00:10:09.680 --> 00:10:11.040]  你的百姓就是我的百姓
[00:10:11.040 --> 00:10:12.800]  你的上帝就是我的上帝
[00:10:12.800 --> 00:10:14.400]  你死在哪裡,我也要死在哪裡
[00:10:14.400 --> 00:10:15.680]  撞在哪裡
[00:10:15.680 --> 00:10:18.640]  只有死才能將你和我分開
[00:10:18.640 --> 00:10:19.840]  如果不是的話
[00:10:19.840 --> 00:10:23.200]  願你的上帝耶和華重重懲罰我
[00:10:23.200 --> 00:10:24.560]  嘩!
[00:10:24.560 --> 00:10:28.720]  如果你是第一次聽到盧德說這句說話的人
[00:10:28.720 --> 00:10:32.400]  或者你會以為這一句是一對情侶
[00:10:32.400 --> 00:10:36.960]  向對方索納的山盟海誓的說話
[00:10:36.960 --> 00:10:37.760]  但是不是
[00:10:37.760 --> 00:10:40.320]  原來是一個媳婦和她的奶奶
[00:10:40.320 --> 00:10:42.720]  來去說的說話
[00:10:42.720 --> 00:10:46.560]  撈米看到盧德那麼堅定不移
[00:10:46.560 --> 00:10:48.560]  說出一番這樣的說話
[00:10:48.560 --> 00:10:50.160]  他深受感動
[00:10:50.160 --> 00:10:51.840]  於是乎
[00:10:51.840 --> 00:10:54.800]  他答應了盧德的請求
[00:10:54.800 --> 00:11:01.680]  最後兩個人一起回到伯利恆
[00:11:01.680 --> 00:11:04.960]  千萬不要以為回到家鄉的撈米
[00:11:04.960 --> 00:11:06.880]  就立刻能夠重拾心情
[00:11:06.880 --> 00:11:08.640]  開始一個新的生活
[00:11:08.640 --> 00:11:10.560]  不是
[00:11:10.560 --> 00:11:12.240]  重回舊地
[00:11:12.240 --> 00:11:15.840]  自然就倒物思人
[00:11:15.840 --> 00:11:19.360]  當他和盧德回到伯利恆的時候
[00:11:19.360 --> 00:11:23.840]  撈米的心裡面突然間反而有很大的創傷
[00:11:23.840 --> 00:11:27.600]  因為昔日當我離開伯利恆的時候
[00:11:27.600 --> 00:11:31.840]  身邊有老公和兩個兒子一起
[00:11:31.840 --> 00:11:34.080]  但是現在
[00:11:34.080 --> 00:11:39.200]  一家四口只剩自己一個
[00:11:39.200 --> 00:11:42.080]  他已經不能再懷孕生子
[00:11:42.080 --> 00:11:47.680]  甚至他已經沒有任何東西可以貢獻這個社會
[00:11:47.680 --> 00:11:49.520]  他沒有任何的價值
[00:11:49.520 --> 00:11:52.640]  得到人的尊重
[00:11:52.640 --> 00:11:54.640]  飽經風霜的撈米
[00:11:54.640 --> 00:11:58.400]  帶著極大的悲傷回到伯利恆
[00:11:58.400 --> 00:11:59.360]  聖經說
[00:11:59.360 --> 00:12:02.400]  全城看到他回來的時候
[00:12:02.400 --> 00:12:04.480]  都覺得很突然
[00:12:04.480 --> 00:12:06.080]  他們心裡面去想
[00:12:06.080 --> 00:12:07.760]  很怕認錯人
[00:12:07.760 --> 00:12:11.840]  究竟我眼前這個飽經風霜的人
[00:12:11.840 --> 00:12:18.240]  是不是就是撈米小甜甜呢?
[00:12:18.240 --> 00:12:19.360]  這一刻
[00:12:19.360 --> 00:12:21.840]  撈米心裡面的絕望
[00:12:21.840 --> 00:12:25.360]  已經去到忍無可忍的程度
[00:12:25.360 --> 00:12:27.920]  他請那幫同鄉的婦女
[00:12:27.920 --> 00:12:30.800]  以後不要再叫他撈米了
[00:12:30.800 --> 00:12:33.600]  因為他不想再在別人的口中
[00:12:33.600 --> 00:12:35.280]  聽到他自己的名字
[00:12:35.280 --> 00:12:36.880]  甜甜甜
[00:12:36.880 --> 00:12:37.600]  他說
[00:12:37.600 --> 00:12:39.440]  你叫我做馬拉
[00:12:39.440 --> 00:12:41.360]  就是苦的意思
[00:12:41.360 --> 00:12:45.280]  他說因為全能者使他受盡了苦頭
[00:12:45.280 --> 00:12:46.480]  耶和華降禍給他
[00:12:46.480 --> 00:12:50.800]  令他受痛苦
[00:12:50.800 --> 00:12:53.040]  以色列人和中國人一樣
[00:12:53.040 --> 00:12:57.840]  對於名字是很著緊的
[00:12:57.840 --> 00:12:59.440]  因為每一個名字的背後
[00:12:59.440 --> 00:13:02.560]  往往是標誌著那個人一生的意義
[00:13:02.560 --> 00:13:03.680]  出生的情況
[00:13:03.680 --> 00:13:08.560]  或者是他的爸爸媽媽給他的期望
[00:13:08.560 --> 00:13:10.160]  撈米這一刻
[00:13:10.160 --> 00:13:13.280]  他連自己的名字都扔下
[00:13:13.280 --> 00:13:14.800]  拒絕
[00:13:14.800 --> 00:13:17.360]  表示了他覺得自己的生命
[00:13:17.360 --> 00:13:19.840]  其實沒有意義了
[00:13:19.840 --> 00:13:22.800]  撈米憤然地請那幫婦女
[00:13:22.800 --> 00:13:24.960]  稱他做馬拉
[00:13:24.960 --> 00:13:29.520]  很想讓整個伯利恆城的人都知道
[00:13:29.520 --> 00:13:33.760]  撈米不是衣錦還鄉
[00:13:33.760 --> 00:13:38.880]  而是遍體鱗傷地回來
[00:13:38.880 --> 00:13:41.760]  老實說撈米的心情
[00:13:41.760 --> 00:13:45.280]  我想我大致上會明白
[00:13:45.280 --> 00:13:46.400]  為什麼呢
[00:13:46.400 --> 00:13:51.520]  大家看下一張就知道
[00:13:51.520 --> 00:13:58.560]  因為我覺得自己和撈米的一些東西很相似
[00:13:58.560 --> 00:14:03.520]  撈米因為伯利恆故鄉饑荒
[00:14:03.520 --> 00:14:06.640]  所以被迫去摩訶生活
[00:14:06.640 --> 00:14:07.680]  我呢
[00:14:07.680 --> 00:14:10.880]  我就是會考成績的欠佳
[00:14:10.880 --> 00:14:16.080]  所以我被迫要去美國讀書
[00:14:16.080 --> 00:14:19.440]  撈米在被摩訶住了一段時間之後
[00:14:19.440 --> 00:14:23.040]  丈夫和兩個兒子離世
[00:14:23.040 --> 00:14:24.800]  變成寡婦
[00:14:24.800 --> 00:14:26.320]  而我呢
[00:14:26.320 --> 00:14:29.920]  就是遇上了這個嚴重的車禍之後
[00:14:29.920 --> 00:14:33.840]  成為一個傷殘人士
[00:14:33.840 --> 00:14:36.560]  更加虛心的是什麼呢
[00:14:36.560 --> 00:14:37.520]  撈米
[00:14:37.520 --> 00:14:41.040]  我們的名字都成為我們的諷刺
[00:14:41.040 --> 00:14:43.120]  撈米他的名字叫甜
[00:14:43.120 --> 00:14:45.360]  但是他覺得一點都不甜
[00:14:45.360 --> 00:14:47.920]  我的名字鄭凱傑
[00:14:47.920 --> 00:14:50.880]  意思就是在海外傑出
[00:14:50.880 --> 00:14:53.280]  這是我父母對我的期望
[00:14:53.280 --> 00:14:56.960]  但是不單止沒有大學畢業
[00:14:56.960 --> 00:15:00.720]  還要坐輪椅回來香港
[00:15:00.720 --> 00:15:04.240]  所以撈米當時的心情
[00:15:04.240 --> 00:15:06.000]  他回到故鄉的心情
[00:15:06.000 --> 00:15:08.080]  我想我會很明白
[00:15:08.080 --> 00:15:09.520]  尤其是什麼呢
[00:15:09.520 --> 00:15:11.200]  尤其是回到故鄉
[00:15:11.200 --> 00:15:16.320]  遇到一些認識的人是最難受的
[00:15:16.320 --> 00:15:21.440]  我想起當初我在美國回到香港醫院
[00:15:21.440 --> 00:15:22.960]  住了一段時間之後
[00:15:22.960 --> 00:15:25.600]  有一次我剛出院不久
[00:15:25.600 --> 00:15:29.280]  在粵華街走過
[00:15:29.280 --> 00:15:32.480]  在協和街那裡
[00:15:32.480 --> 00:15:33.840]  突然間
[00:15:33.840 --> 00:15:37.200]  其實我真的不怕遇到一些不認識的人
[00:15:37.200 --> 00:15:40.080]  但是那一刻突然間看到一個
[00:15:40.080 --> 00:15:42.640]  如果我沒記錯應該是中學同學
[00:15:42.640 --> 00:15:45.360]  那中學同學沒有收到我的電話
[00:15:45.360 --> 00:15:46.800]  不知道我坐了輪椅
[00:15:46.800 --> 00:15:48.960]  他一見到我
[00:15:48.960 --> 00:15:50.880]  「鄭凱傑?」
[00:15:50.880 --> 00:15:52.320]  我說「是的」
[00:15:52.320 --> 00:15:54.080]  我都忘了他叫什麼名字
[00:15:54.080 --> 00:15:55.040]  我跟他打個招呼之後
[00:15:55.040 --> 00:15:57.200]  我就想著要滾走了
[00:15:57.200 --> 00:15:59.360]  誰知道他很熱情
[00:15:59.360 --> 00:16:01.920]  他說「喂喂,你做什麼?」
[00:16:01.920 --> 00:16:03.120]  問我
[00:16:03.120 --> 00:16:05.360]  我說「是的,受傷了」
[00:16:05.360 --> 00:16:07.040]  接著他下一句是什麼呢
[00:16:07.040 --> 00:16:11.360]  他說「你很快康復了吧?」
[00:16:11.360 --> 00:16:14.080]  我都不知道怎麼跟他說
[00:16:14.080 --> 00:16:16.640]  那我就回答他什麼呢
[00:16:16.640 --> 00:16:19.280]  「我已經康復了」
[00:16:19.280 --> 00:16:20.640]  我想他很生氣
[00:16:20.640 --> 00:16:22.880]  「已經康復了?即是怎樣?」
[00:16:22.880 --> 00:16:25.200]  那我真的不想再跟他多說了
[00:16:25.200 --> 00:16:29.280]  那我就走了
[00:16:29.280 --> 00:16:32.800]  我發覺為什麼會這樣呢
[00:16:32.800 --> 00:16:36.160]  原來當人在絕處的時候
[00:16:36.160 --> 00:16:41.280]  無論是患病、失婚、失戀等等
[00:16:41.280 --> 00:16:44.960]  很多時候不想見到別人的原因
[00:16:44.960 --> 00:16:48.400]  其實是不想面對自己
[00:16:48.400 --> 00:16:51.040]  是不想面對昔日的自己
[00:16:51.040 --> 00:16:53.120]  更加不想將昔日的自己
[00:16:53.120 --> 00:16:58.720]  跟現在不完整的自己作比較
[00:16:58.720 --> 00:17:00.160]  是的
[00:17:00.160 --> 00:17:02.800]  我們身邊或者我們自己
[00:17:02.800 --> 00:17:06.720]  可能都是這些人
[00:17:06.720 --> 00:17:08.960]  求主幫助我們
[00:17:08.960 --> 00:17:12.640]  憐憫這一群活在狹縫中的人
[00:17:12.640 --> 00:17:18.400]  困苦的人
[00:17:18.400 --> 00:17:21.040]  在這裡我相信大家
[00:17:21.040 --> 00:17:22.560]  應該會更加了解
[00:17:22.560 --> 00:17:24.240]  比以前更加了解
[00:17:24.240 --> 00:17:31.600]  撓米陷在絕處當中的心情、境況
[00:17:31.600 --> 00:17:34.960]  這個時候我不打算細講
[00:17:34.960 --> 00:17:37.440]  第二章到第四章有關
[00:17:37.440 --> 00:17:40.880]  路德和波亞斯他們怎樣邂逅
[00:17:40.880 --> 00:17:42.400]  怎樣透過上帝的帶領
[00:17:42.400 --> 00:17:45.840]  一步一步結成夫婦的愛情故事
[00:17:45.840 --> 00:17:47.040]  如果大家有興趣的話
[00:17:47.040 --> 00:17:49.120]  可以自己回家去看
[00:17:49.120 --> 00:17:52.400]  而我在這裡想跟大家分享的
[00:17:52.400 --> 00:17:59.120]  是撓米他在絕處逢生的秘訣
[00:17:59.120 --> 00:18:04.240]  我請大家回看第一章第六和第七節
[00:18:04.240 --> 00:18:06.800]  第一章第六和第七節
[00:18:06.800 --> 00:18:11.440]  是,PowerPoint 麻煩你
[00:18:11.440 --> 00:18:12.400]  跟著下去就可以了
[00:18:12.400 --> 00:18:13.920]  不用回頭
[00:18:13.920 --> 00:18:17.680]  向下按就可以了
[00:18:17.680 --> 00:18:19.920]  是的
[00:18:19.920 --> 00:18:21.520]  第六和第七節
[00:18:21.520 --> 00:18:23.600]  好,請大家讀,預備起
[00:18:23.600 --> 00:18:27.200]  撓米與兩夫婦在絕處逢生
[00:18:27.200 --> 00:18:29.760]  要求柯克的記者陪伴
[00:18:29.760 --> 00:18:32.000]  有請撓米和柯克的記者
[00:18:32.000 --> 00:18:34.160]  以致要求撓米和柯克的記者
[00:18:34.160 --> 00:18:35.680]  以致要求撓米和柯克的記者
[00:18:35.680 --> 00:18:37.760]  以致要求撓米和柯克的記者
[00:18:37.760 --> 00:18:38.960]  撓米和柯克的記者
[00:18:38.960 --> 00:18:39.760]  撓米和柯克的記者
[00:18:39.760 --> 00:18:40.640]  撓米和柯克的記者
[00:18:40.640 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:18:43.120]  以致要求撓米和柯克的記者
[00:18:43.120 --> 00:19:03.120]  以致要求撓米和柯克的記者
[00:19:13.120 --> 00:19:19.120]  撓米和柯克的記者
[00:19:43.120 --> 00:19:53.120]  撓米和柯克的記者
[00:20:13.120 --> 00:20:23.120]  撓米和柯克的記者
[00:20:43.120 --> 00:20:49.120]  請大家讀第八和第九節
[00:20:49.120 --> 00:20:51.120]  第八和第九節預備起
[00:20:51.120 --> 00:20:53.120]  撓米和柯克的記者
[00:20:53.120 --> 00:20:55.120]  以致要求撓米和柯克的記者
[00:20:55.120 --> 00:20:57.120]  以致要求撓米和柯克的記者
[00:20:57.120 --> 00:20:59.120]  以致要求撓米和柯克的記者
[00:20:59.120 --> 00:21:01.120]  以致要求撓米和柯克的記者
[00:21:01.120 --> 00:21:03.120]  以致要求撓米和柯克的記者
[00:21:03.120 --> 00:21:05.120]  以致要求撓米和柯克的記者
[00:21:05.120 --> 00:21:07.120]  以致要求撓米和柯克的記者
[00:21:07.120 --> 00:21:09.120]  以致要求撓米和柯克的記者
[00:21:09.120 --> 00:21:11.120]  以致要求撓米和柯克的記者
[00:21:11.120 --> 00:21:13.120]  以致要求撓米和柯克的記者
[00:21:13.120 --> 00:21:15.120]  以致要求撓米和柯克的記者
[00:21:15.120 --> 00:21:17.120]  以致要求撓米和柯克的記者
[00:21:17.120 --> 00:21:19.120]  以致要求撓米和柯克的記者
[00:21:19.120 --> 00:21:21.120]  以致要求撓米和柯克的記者
[00:21:21.120 --> 00:21:23.120]  以致要求撓米和柯克的記者
[00:21:23.120 --> 00:21:25.120]  以致要求撓米和柯克的記者
[00:21:25.120 --> 00:21:27.120]  以致要求撓米和柯克的記者
[00:21:27.120 --> 00:21:29.120]  以致要求撓米和柯克的記者
[00:21:29.120 --> 00:21:31.120]  以致要求撓米和柯克的記者
[00:21:31.120 --> 00:21:33.120]  以致要求撓米和柯克的記者
[00:21:33.120 --> 00:21:35.120]  以致要求撓米和柯克的記者
[00:21:35.120 --> 00:21:41.120]  以致要求撓米和柯克的記者
[00:21:41.120 --> 00:21:43.120]  以致要求撓米和柯克的記者
[00:21:43.120 --> 00:21:45.120]  以致要求撓米和柯克的記者
[00:21:45.120 --> 00:21:47.120]  以致要求撓米和柯克的記者
[00:21:47.120 --> 00:21:49.120]  以致要求撓米和柯克的記者
[00:21:49.120 --> 00:21:51.120]  以致要求撓米和柯克的記者
[00:21:51.120 --> 00:21:53.120]  以致要求撓米和柯克的記者
[00:21:53.120 --> 00:21:55.120]  以致要求撓米和柯克的記者
[00:21:55.120 --> 00:21:57.120]  以致要求撓米和柯克的記者
[00:21:57.120 --> 00:21:59.120]  以致要求撓米和柯克的記者
[00:21:59.120 --> 00:22:01.120]  以致要求撓米和柯克的記者
[00:22:01.120 --> 00:22:03.120]  以致要求撓米和柯克的記者
[00:22:03.120 --> 00:22:05.120]  以致要求撓米和柯克的記者
[00:22:05.120 --> 00:22:07.120]  以致要求撓米和柯克的記者
[00:22:07.120 --> 00:22:09.120]  以致要求撓米和柯克的記者
[00:22:09.120 --> 00:22:11.120]  以致要求撓米和柯克的記者
[00:22:11.120 --> 00:22:13.120]  以致要求撓米和柯克的記者
[00:22:13.120 --> 00:22:15.120]  以致要求撓米和柯克的記者
[00:22:15.120 --> 00:22:17.120]  以致要求撓米和柯克的記者
[00:22:17.120 --> 00:22:19.120]  以致要求撓米和柯克的記者
[00:22:19.120 --> 00:22:21.120]  以致要求撓米和柯克的記者
[00:22:21.120 --> 00:22:23.120]  以致要求撓米和柯克的記者
[00:22:23.120 --> 00:22:25.120]  以致要求撓米和柯克的記者
[00:22:25.120 --> 00:22:27.120]  以致要求撓米和柯克的記者
[00:22:27.120 --> 00:22:33.120]  以致要求撓米和柯克的記者
