
[00:00:00.000 --> 00:00:10.000]  弟兄姊妹平安,很開心。
[00:04:15.000 --> 00:04:18.000]  不然我們收不到錢的,
[00:04:18.000 --> 00:04:21.000]  是不是個聚會的場所?
[00:04:21.000 --> 00:04:23.000]  肯定是,
[00:04:23.000 --> 00:04:26.000]  還是一個什麼其他的地方?
[00:04:26.000 --> 00:04:30.000]  是不是個建築?
[00:04:30.000 --> 00:04:31.000]  也是,
[00:04:31.000 --> 00:04:37.000]  但是這些都不是教會最主要的DNA,
[00:04:37.000 --> 00:04:39.000]  那個基因,
[00:04:39.000 --> 00:04:41.000]  教會這個名詞呢,
[00:04:41.000 --> 00:04:44.000]  其實是翻譯自希臘文的一個字,
[00:04:44.000 --> 00:04:45.000]  這個字,
[00:04:45.000 --> 00:04:48.000]  它這個字包羅有兩個部分,
[00:04:48.000 --> 00:04:50.000]  一個就是出來的意思,
[00:04:50.000 --> 00:04:54.000]  然後那個另外一個意思就是呼召,
[00:04:54.000 --> 00:04:55.000]  所以呢,
[00:04:55.000 --> 00:04:59.000]  教會就是被呼召出來的群體,
[00:04:59.000 --> 00:05:01.000]  那在新約裡面,
[00:05:01.000 --> 00:05:07.000]  教會是指一群被神用基督保血救贖的人,
[00:05:07.000 --> 00:05:10.000]  從世界中出來歸屬基督,
[00:05:10.000 --> 00:05:15.000]  與他親近和敬拜他的這樣的一群人,
[00:05:15.000 --> 00:05:16.000]  那既然是這樣,
[00:05:16.000 --> 00:05:20.000]  那麼教會的頭是誰呢?
[00:05:20.000 --> 00:05:23.000]  是不是教會的董事?
[00:05:23.000 --> 00:05:26.000]  是不是堂主任?
[00:05:26.000 --> 00:05:28.000]  是不是執事?
[00:05:28.000 --> 00:05:30.000]  甚至是不是會眾?
[00:05:30.000 --> 00:05:32.000]  我們有會友大會,
[00:05:32.000 --> 00:05:33.000]  是不是?
[00:05:33.000 --> 00:05:36.000]  那今天這段經文就很清楚了,
[00:05:36.000 --> 00:05:38.000]  給了我們答案,
[00:05:38.000 --> 00:05:40.000]  那現在我們首先來看一下,
[00:05:40.000 --> 00:05:43.000]  哥羅西書寫作的目的,
[00:05:43.000 --> 00:05:46.000]  為什麼保羅寫這卷書呢?
[00:05:46.000 --> 00:05:48.000]  哥羅西書針對的是,
[00:05:48.000 --> 00:05:52.000]  當時他們有一群的信徒,
[00:05:52.000 --> 00:05:56.000]  受到某種錯誤的教訓影響,
[00:05:56.000 --> 00:05:58.000]  這個教訓呢,
[00:05:58.000 --> 00:06:03.000]  他把希臘的哲學的元素和猶太教混合了,
[00:06:03.000 --> 00:06:06.000]  然後就使哥羅西的信徒,
[00:06:06.000 --> 00:06:10.000]  受到形形色色的屬靈勢力的操縱,
[00:06:10.000 --> 00:06:14.000]  他們需要藉助某一類的崇拜,
[00:06:14.000 --> 00:06:19.000]  禁慾和遵守一些特別的聖日,
[00:06:19.000 --> 00:06:24.000]  去撫慰討好那些的屬靈的勢力,
[00:06:24.000 --> 00:06:27.000]  那以下幾節的經文呢,
[00:06:27.000 --> 00:06:31.000]  你就看到他們哥羅西信徒當時的情況,
[00:06:31.000 --> 00:06:35.000]  這些全都是來自哥羅西書其他的地方,
[00:06:35.000 --> 00:06:37.000]  二章四節提到,
[00:06:37.000 --> 00:06:40.000]  他們有人用花言巧語來欺騙他們,
[00:06:40.000 --> 00:06:42.000]  另外八節也談到,
[00:06:42.000 --> 00:06:47.000]  有人傳的是照著人的傳統和世俗的言論,
[00:06:47.000 --> 00:06:51.000]  藉著哲學和騙人的空談把他們擄去,
[00:06:51.000 --> 00:07:00.000]  另外他們也去強調一些飲食和守一些節氣日子的一些條例,
[00:07:00.000 --> 00:07:04.000]  還有就是有一些的異端,
[00:07:04.000 --> 00:07:09.000]  他們來強調禁慾的主義,
[00:07:09.000 --> 00:07:13.000]  這些全都是異端給他們的一些,
[00:07:13.000 --> 00:07:15.000]  攪擾他們的言論,
[00:07:15.000 --> 00:07:20.000]  保羅寫這封信就是為了幫助哥羅西的信徒,
[00:07:20.000 --> 00:07:22.000]  去堅守一個真理,
[00:07:22.000 --> 00:07:27.000]  就是神已經藉著他們與基督的聯合接納了他們,
[00:07:27.000 --> 00:07:32.000]  所以他們不用去用什麼其他的方法,
[00:07:32.000 --> 00:07:35.000]  去得到在基督裡的自由,
[00:07:35.000 --> 00:07:43.000]  值得我們留意的是,
[00:07:43.000 --> 00:07:46.000]  保羅要給他們強調一點,
[00:07:46.000 --> 00:07:50.000]  你們已經在基督裡得了一切的豐盛,
[00:07:50.000 --> 00:07:53.000]  基督就是那位完全的一位,
[00:07:53.000 --> 00:08:00.000]  所以你們不要再用想別的方法去達到你們的目的了,
[00:08:00.000 --> 00:08:03.000]  接著我們看一下,
[00:08:03.000 --> 00:08:07.000]  保羅說的基督的至高無上,
[00:08:07.000 --> 00:08:10.000]  在哪一些方面體現出來,
[00:08:10.000 --> 00:08:16.000]  首先就是在受造界中至高無上,
[00:08:16.000 --> 00:08:20.000]  這裡提到,我們一起再念一次這段經文,
[00:08:20.000 --> 00:08:24.000]  這愛子是那看不見的神的形象,
[00:08:24.000 --> 00:08:28.000]  是首先的在一切被造的之上,
[00:08:28.000 --> 00:08:31.000]  因為天上地上的萬有,
[00:08:31.000 --> 00:08:33.000]  看得見和看不見的,
[00:08:33.000 --> 00:08:35.000]  無論是坐王位的,
[00:08:35.000 --> 00:08:36.000]  或是坐主的,
[00:08:36.000 --> 00:08:37.000]  或是執政的,
[00:08:37.000 --> 00:08:39.000]  或是掌權的,
[00:08:39.000 --> 00:08:41.000]  都是本著他造的,
[00:08:41.000 --> 00:08:43.000]  萬有都是藉著他,
[00:08:43.000 --> 00:08:45.000]  又是為著他而造的,
[00:08:45.000 --> 00:08:47.000]  他在萬有之先,
[00:08:47.000 --> 00:08:51.000]  萬有也一同靠著他而存在,
[00:08:51.000 --> 00:08:54.000]  這幾節經文就提出,
[00:08:54.000 --> 00:08:56.000]  基督的本質,
[00:08:56.000 --> 00:08:58.000]  他就是神,
[00:08:58.000 --> 00:09:02.000]  神透過基督讓人看得見他,
[00:09:02.000 --> 00:09:04.000]  他是道成肉身的,
[00:09:04.000 --> 00:09:06.000]  如果他不變成人,
[00:09:06.000 --> 00:09:07.000]  道成肉身,
[00:09:07.000 --> 00:09:11.000]  我們怎麼可能看到一個在高天之上的上帝,
[00:09:11.000 --> 00:09:12.000]  對嗎?
[00:09:12.000 --> 00:09:13.000]  另外呢,
[00:09:13.000 --> 00:09:14.000]  基督他來了,
[00:09:14.000 --> 00:09:17.000]  他是真正的上帝的代表,
[00:09:17.000 --> 00:09:18.000]  而且呢,
[00:09:18.000 --> 00:09:22.000]  基督是啟示神和他的旨意,
[00:09:22.000 --> 00:09:26.000]  他是神和我們之間的一個中介,
[00:09:26.000 --> 00:09:29.000]  所以我們人可以去到上帝,
[00:09:29.000 --> 00:09:31.000]  那個超然的神的那裡,
[00:09:31.000 --> 00:09:32.000]  藉著他,
[00:09:32.000 --> 00:09:34.000]  我們就可以認識神的本性,
[00:09:34.000 --> 00:09:37.000]  他的性情和旨意,
[00:09:37.000 --> 00:09:40.000]  這裡說基督是首先的,
[00:09:40.000 --> 00:09:43.000]  在一切被造的之上,
[00:09:43.000 --> 00:09:47.000]  這裡的意思不是說耶穌是首先被創造的,
[00:09:47.000 --> 00:09:48.000]  他不可能被創造,
[00:09:48.000 --> 00:09:51.000]  因為他是自有擁有的神,
[00:09:51.000 --> 00:09:57.000]  他本身就是在一切以先永恆的神,
[00:09:57.000 --> 00:10:00.000]  這裡說的是指到他的地位上,
[00:10:00.000 --> 00:10:03.000]  基督是最蒙愛的兒子,
[00:10:03.000 --> 00:10:06.000]  是神家業的主要繼承人,
[00:10:06.000 --> 00:10:11.000]  所以耶穌他是有著一個至尊的地位,
[00:10:11.000 --> 00:10:13.000]  無可比擬的身份,
[00:10:13.000 --> 00:10:17.000]  他不但在全宇宙間至高無上,
[00:10:17.000 --> 00:10:18.000]  並且呢,
[00:10:18.000 --> 00:10:22.000]  他對一切的受造物擁有絕對的權柄,
[00:10:22.000 --> 00:10:27.000]  耶穌基督是現有一切的主,
[00:10:27.000 --> 00:10:33.000]  包括哥羅西人以為必須要服衛和敬拜的天使,
[00:10:33.000 --> 00:10:36.000]  當時猶太傳統裡面,
[00:10:36.000 --> 00:10:38.000]  那些做王位的,
[00:10:38.000 --> 00:10:41.000]  是指天庭相關的存在物,
[00:10:41.000 --> 00:10:44.000]  常常是理解為天使,
[00:10:44.000 --> 00:10:47.000]  所以他們當時是敬拜天使,
[00:10:47.000 --> 00:10:49.000]  但是這裡保羅提醒他們,
[00:10:49.000 --> 00:10:53.000]  基督遠超越這些的天使,
[00:10:53.000 --> 00:10:57.000]  然後裡面說的做主的,
[00:10:57.000 --> 00:10:59.000]  執政的,掌權的,
[00:10:59.000 --> 00:11:03.000]  這些全都是指靈界的勢力和存有,
[00:11:03.000 --> 00:11:07.000]  包括哥羅西人敬拜的天使,
[00:11:07.000 --> 00:11:09.000]  所以只有耶穌基督,
[00:11:09.000 --> 00:11:13.000]  他才擁有全宇宙的統治權,
[00:11:13.000 --> 00:11:16.000]  而那個萬有都是本著他,
[00:11:16.000 --> 00:11:17.000]  藉著他,
[00:11:17.000 --> 00:11:19.000]  為他,
[00:11:19.000 --> 00:11:23.000]  為著他而造,顯示出這個創造主,
[00:11:23.000 --> 00:11:25.000]  他是超越一切,
[00:11:25.000 --> 00:11:28.000]  所有受造物都要降服於他,
[00:11:28.000 --> 00:11:31.000]  都要敬拜他,
[00:11:31.000 --> 00:11:37.000]  當時擾亂著哥羅西信徒的一些假教師,
[00:11:37.000 --> 00:11:39.000]  他對那些人來說,
[00:11:39.000 --> 00:11:43.000]  人透過他們的一些教訓,
[00:11:43.000 --> 00:11:46.000]  可以得到神秘的智慧和知識,
[00:11:46.000 --> 00:11:49.000]  但是保羅堅稱,
[00:11:49.000 --> 00:11:52.000]  智慧和知識只能在基督裡面找得到,
[00:11:52.000 --> 00:11:55.000]  唯有相信基督是至高無上,
[00:11:55.000 --> 00:11:58.000]  而且守住這個原則,
[00:11:58.000 --> 00:12:03.000]  人才能夠獲得有關神的啟示和實踐,
[00:12:03.000 --> 00:12:08.000]  所以保羅在接下來的一些經文裡面,
[00:12:08.000 --> 00:12:10.000]  他就特別提到,
[00:12:10.000 --> 00:12:15.000]  一切的智能和知識的寶庫都蘊藏在基督裡面,
[00:12:15.000 --> 00:12:19.000]  還有就是神本性的一切豐盛,
[00:12:19.000 --> 00:12:22.000]  都有形有體的住在基督裡面,
[00:12:22.000 --> 00:12:25.000]  你們也是在他裡面得了豐盛,
[00:12:25.000 --> 00:12:29.000]  他是一切執政掌權者的元首,
[00:12:29.000 --> 00:12:32.000]  所以從這裡看到,
[00:12:32.000 --> 00:12:36.000]  基督在整個受造界當中,
[00:12:36.000 --> 00:12:38.000]  他是至高無上的,
[00:12:38.000 --> 00:12:41.000]  第二個方面,
[00:12:41.000 --> 00:12:45.000]  基督的至高無上體現在他的新創造,
[00:12:45.000 --> 00:12:47.000]  就是教會當中,
[00:12:47.000 --> 00:12:51.000]  這段經文提到,
[00:12:51.000 --> 00:12:53.000]  基督是身體的頭,
[00:12:53.000 --> 00:12:55.000]  這身體就是教會,
[00:12:55.000 --> 00:12:57.000]  他是原始,
[00:12:57.000 --> 00:12:59.000]  是死人中首先復生的,
[00:12:59.000 --> 00:13:02.000]  好讓他在凡事上居首位,
[00:13:02.000 --> 00:13:07.000]  因為神樂意使所有的豐盛都住在愛子裡面,
[00:13:07.000 --> 00:13:12.000]  並且藉著他在十字架上所流的血成就了和平,
[00:13:12.000 --> 00:13:19.000]  使萬有無論是天上地上天上的都藉著他與神和好了,
[00:13:19.000 --> 00:13:21.000]  這幾節經文,
[00:13:21.000 --> 00:13:28.000]  他就將基督的超越從宇宙轉移到教會,
[00:13:28.000 --> 00:13:32.000]  也從創造轉到救贖方面,
[00:13:32.000 --> 00:13:38.000]  我們知道我們整個神創造的受造界,
[00:13:38.000 --> 00:13:42.000]  因為人犯罪而墮落敗壞,
[00:13:42.000 --> 00:13:47.000]  但是神藉著耶穌基督在十字架上所流的血,
[00:13:47.000 --> 00:13:51.000]  又藉著他從死人中首先復活,
[00:13:51.000 --> 00:13:54.000]  帶來了新的創造,
[00:13:54.000 --> 00:14:03.000]  這新創造是藉著人接受耶穌基督罪的赦免,歸入基督的名下,
[00:14:03.000 --> 00:14:05.000]  成為一個新的群體,
[00:14:05.000 --> 00:14:06.000]  就是教會,
[00:14:06.000 --> 00:14:09.000]  就是今天你和我,我們這個群體,
[00:14:09.000 --> 00:14:13.000]  教會的頭是基督,
[00:14:13.000 --> 00:14:18.000]  裡面的成員就成為基督身體的一部分,
[00:14:18.000 --> 00:14:20.000]  互相為肢體,
[00:14:20.000 --> 00:14:25.000]  好像哥林多前書十二章這裡提到,
[00:14:25.000 --> 00:14:27.000]  我們一起念這段經文,
[00:14:27.000 --> 00:14:30.000]  我們無論是猶太人,
[00:14:30.000 --> 00:14:31.000]  是希臘人,
[00:14:31.000 --> 00:14:33.000]  是做奴彌的,
[00:14:33.000 --> 00:14:34.000]  是自由的,
[00:14:34.000 --> 00:14:37.000]  都在那一位聖靈裡受了洗,
[00:14:37.000 --> 00:14:39.000]  成為一個身體,
[00:14:39.000 --> 00:14:41.000]  都引了那一位聖靈,
[00:14:41.000 --> 00:14:44.000]  原來身體有許多肢體,
[00:14:44.000 --> 00:14:48.000]  並不是只有一個肢體,
[00:14:48.000 --> 00:14:51.000]  任何皈信耶穌的人,
[00:14:51.000 --> 00:14:54.000]  不但得以從罪裡得釋放,
[00:14:54.000 --> 00:14:57.000]  成為新創造的一員,
[00:14:57.000 --> 00:15:01.000]  更得到在基督裡神一切的豐盛,
[00:15:01.000 --> 00:15:05.000]  這表現了基督完全的神聖,
[00:15:05.000 --> 00:15:09.000]  保羅以住在愛子裡面,
[00:15:09.000 --> 00:15:13.000]  來再一次強調基督的至高權柄,
[00:15:13.000 --> 00:15:17.000]  一切的豐盛都在基督裡,
[00:15:17.000 --> 00:15:20.000]  所以宇宙性的複合,
[00:15:20.000 --> 00:15:23.000]  也藉著他得以完成,
[00:15:23.000 --> 00:15:26.000]  神在基督裡的豐盛,
[00:15:26.000 --> 00:15:33.000]  目的是要使整個受造界與基督複合,
[00:15:33.000 --> 00:15:37.000]  在這裡我們值得留意的是,
[00:15:37.000 --> 00:15:40.000]  受造界因為犯罪,
[00:15:40.000 --> 00:15:45.000]  使神和受造界的關係受損,
[00:15:45.000 --> 00:15:47.000]  犯罪的是我們,
[00:15:47.000 --> 00:15:52.000]  如果去複合是不是應該我們做主動,
[00:15:52.000 --> 00:15:55.000]  是嗎,如果你得罪人了,
[00:15:55.000 --> 00:15:59.000]  是不是應該你首先去跟人複合和好,
[00:15:59.000 --> 00:16:04.000]  可是現在不是由犯過失的一方,
[00:16:04.000 --> 00:16:07.000]  開始這個複合的程序,
[00:16:07.000 --> 00:16:11.000]  反而是神,是那個被冒犯的一方,
[00:16:11.000 --> 00:16:18.000]  採取主動,而且是基督的死成就了複合這個行動,
[00:16:18.000 --> 00:16:25.000]  而不是冒犯神的人類做出賠償,
[00:16:25.000 --> 00:16:32.000]  當你再來思想這個救恩的時候,
[00:16:32.000 --> 00:16:37.000]  你的心有沒有大大的被感動,
[00:16:37.000 --> 00:16:40.000]  本來我們是應該來做賠償,
[00:16:40.000 --> 00:16:43.000]  可是現在不單沒有賠償,
[00:16:43.000 --> 00:16:47.000]  反而是神主動來找我們,
[00:16:47.000 --> 00:16:51.000]  而耶穌基督成就和平的途徑,
[00:16:51.000 --> 00:16:54.000]  是藉著他在十字架上的血,
[00:16:54.000 --> 00:17:02.000]  使他羞辱的死成就了一樁對整個宇宙意義非常重大的事情,
[00:17:02.000 --> 00:17:06.000]  剛才唱那首《怎能如此》那首歌的時候,
[00:17:06.000 --> 00:17:09.000]  每一次都讓我很感動,
[00:17:09.000 --> 00:17:16.000]  就是再一次的想到上帝耶穌基督的這份救恩是那麼的偉大,
[00:17:16.000 --> 00:17:20.000]  曾經有一個牧師,我以前很久以前小時候一個牧師,
[00:17:20.000 --> 00:17:29.000]  他說如果我們對耶穌基督為我們的受死受害已經沒有感覺了,
[00:17:29.000 --> 00:17:35.000]  麻木了,那其實也反映了你的生命開始有問題,
[00:17:35.000 --> 00:17:37.000]  這句話常常提醒我,
[00:17:37.000 --> 00:17:44.000]  我們有沒有常常來感恩上帝這份奇妙的愛,
[00:17:44.000 --> 00:17:54.000]  那這個成就和平,
[00:17:54.000 --> 00:17:58.000]  耶穌基督的犧牲成就和平這個概念,
[00:17:58.000 --> 00:18:05.000]  其實也引進舊約聖經所描繪將來在天上終末的復合,
[00:18:05.000 --> 00:18:08.000]  在以賽亞書就提到了,
[00:18:08.000 --> 00:18:11.000]  他說到了那日將來的那一日,
[00:18:11.000 --> 00:18:15.000]  他的子民要認識神的名,
[00:18:15.000 --> 00:18:17.000]  他們到時候就知道,
[00:18:17.000 --> 00:18:22.000]  所有的人都會知道神作王了,
[00:18:22.000 --> 00:18:28.000]  這個作王不是光光某一刻而是永恆的那個作王,
[00:18:28.000 --> 00:18:30.000]  接著我們來看,
[00:18:30.000 --> 00:18:35.000]  基督的至高無上帶來的實際意義是什麼,
[00:18:35.000 --> 00:18:38.000]  那21到23節裡面,
[00:18:38.000 --> 00:18:45.000]  我們看到當耶穌是這位至高無上的神的時候,
[00:18:45.000 --> 00:18:51.000]  我們得到的是與神和好,
[00:18:51.000 --> 00:18:53.000]  因為這裡也提到,
[00:18:53.000 --> 00:19:00.000]  現今神在愛子的肉身上藉著他的死使你們與神和好了,
[00:19:00.000 --> 00:19:04.000]  就像在以弗所書也提到,
[00:19:04.000 --> 00:19:07.000]  他說你們從前遠離的人,
[00:19:07.000 --> 00:19:14.000]  現今在耶穌基督裡靠著他的血已經可以親近了,
[00:19:14.000 --> 00:19:18.000]  耶穌基督就是我們的和平,
[00:19:18.000 --> 00:19:20.000]  所以我們這些有罪的人,
[00:19:20.000 --> 00:19:22.000]  我們與神和好了,
[00:19:22.000 --> 00:19:27.000]  第二就是我們的生命可以得更新潔淨,
[00:19:27.000 --> 00:19:34.000]  基督代屬之死使信徒在他的面前可以蒙悅納,
[00:19:34.000 --> 00:19:41.000]  這裡說要把你們這些聖潔無瑕疵無可指摘的人,
[00:19:41.000 --> 00:19:43.000]  就是說我們是有罪,
[00:19:43.000 --> 00:19:45.000]  可是基督洗淨我們的罪,
[00:19:45.000 --> 00:19:50.000]  我們在神面前可以被稱為無罪,
[00:19:50.000 --> 00:19:56.000]  所以我們人如今或者是在最後審判的時候,
[00:19:56.000 --> 00:19:59.000]  我們可以在神的面前站立得住,
[00:19:59.000 --> 00:20:03.000]  我們的生命得更新潔淨,
[00:20:03.000 --> 00:20:08.000]  第三就是基督成為信徒信心的基礎,
[00:20:08.000 --> 00:20:11.000]  弟兄姊妹我們對神有沒有信心,
[00:20:11.000 --> 00:20:16.000]  其實很在乎你心中的基督是怎麼樣,
[00:20:16.000 --> 00:20:21.000]  如果你心中的基督你是看得準的話,
[00:20:21.000 --> 00:20:24.000]  你的信心就不會軟弱了,
[00:20:24.000 --> 00:20:26.000]  他成為我們信心的基礎,
[00:20:26.000 --> 00:20:31.000]  所以我們要長存信心根基穩固,
[00:20:31.000 --> 00:20:39.000]  第四個我們蒙照效忠基督將福音遍傳,
[00:20:39.000 --> 00:20:44.000]  我們既然經歷了這麼美好的福音,
[00:20:44.000 --> 00:20:47.000]  這個福音也帶給我們盼望,
[00:20:47.000 --> 00:20:53.000]  那我們怎能不把這個福音傳給天下萬民呢,
[00:20:53.000 --> 00:20:56.000]  保羅說我也做了這福音的僕役,
[00:20:56.000 --> 00:21:07.000]  其實也是他在鼓勵我們也一同加入他這個行列,
[00:21:07.000 --> 00:21:14.000]  現在讓我們來看一些在這段經文當中給我們有些什麼的反思,
[00:21:14.000 --> 00:21:20.000]  第一基督的代屬之恩有多大,
[00:21:20.000 --> 00:21:25.000]  你還有沒有被那份的代屬之恩來感動你,
[00:21:25.000 --> 00:21:30.000]  以致你也以你的愛來還基督的愛呢,
[00:21:30.000 --> 00:21:36.000]  全能的神成為一個人來到這個世界,
[00:21:36.000 --> 00:21:41.000]  為我們這些得罪他的人死在十字架上,
[00:21:41.000 --> 00:21:48.000]  你感受到基督這份深恩厚愛嗎,
[00:21:48.000 --> 00:21:54.000]  第二我們有沒有在每天生活中尊主偉大,
[00:21:54.000 --> 00:22:00.000]  那在平常的生活裡面或者在侍奉上我們也會常常面對難處,
[00:22:00.000 --> 00:22:04.000]  但是我們信得過神的能力嗎,
[00:22:04.000 --> 00:22:09.000]  很多時候我們做事都會靠我們自己的能力,
[00:22:09.000 --> 00:22:12.000]  這個當然是一定的,你要自己也要做,
[00:22:12.000 --> 00:22:17.000]  但是我們好像忘記了我們基督徒有個特權的,
[00:22:17.000 --> 00:22:22.000]  就是你可以常常的來禱告,從神得力量,
[00:22:22.000 --> 00:22:27.000]  我們是靠自己的能力還是依靠主呢,
[00:22:27.000 --> 00:22:31.000]  我們的生活或者侍奉的態度有沒有尊主偉大呢,
[00:22:31.000 --> 00:22:35.000]  我們做事是上帝先排第一,
[00:22:35.000 --> 00:22:41.000]  還是我們個人的愛好,個人的想法排第一呢,
[00:22:41.000 --> 00:22:45.000]  最近在一個步道訓練當中,
[00:22:45.000 --> 00:22:51.000]  我想引用我們那天的講員Joyce姊妹她一個分享,
[00:22:51.000 --> 00:22:56.000]  有的人他本來拜偶像,後來他聽了福音,
[00:22:56.000 --> 00:22:59.000]  願意接受福音了,可是他放不下那個偶像,
[00:22:59.000 --> 00:23:04.000]  那可以怎麼做,那可能我們就說算了,
[00:23:04.000 --> 00:23:09.000]  你也就先拜著吧,決志就算了,
[00:23:09.000 --> 00:23:16.000]  可是當他們很清楚的告訴他,
[00:23:16.000 --> 00:23:21.000]  如果你相信這個耶穌是那位最大的上帝的時候,
[00:23:21.000 --> 00:23:26.000]  你不要怕,你儘管把這個事情交託給他,
[00:23:26.000 --> 00:23:29.000]  他會讓你知道該怎麼做,
[00:23:29.000 --> 00:23:33.000]  結果當他真的是這樣去想,這樣去做的時候,
[00:23:33.000 --> 00:23:39.000]  很快他那個偶像自自然然的就放棄了,
[00:23:39.000 --> 00:23:43.000]  我在當中就看到如果我們高舉耶穌的時候,
[00:23:43.000 --> 00:23:48.000]  耶穌就有辦法來幫助人解決這些的問題,
[00:23:48.000 --> 00:23:51.000]  我最近自己也有一個小見證,
[00:23:51.000 --> 00:23:54.000]  就是我早今天講到的回應詩,
[00:23:54.000 --> 00:23:57.000]  那我就那天就拿了兩本詩歌集,
[00:23:57.000 --> 00:24:01.000]  都是很傳統經典的,就放在桌上,
[00:24:01.000 --> 00:24:04.000]  平時就是看那個是關於什麼主題的,
[00:24:04.000 --> 00:24:08.000]  就找到那個索引,就翻翻翻,再從第幾首到第幾首,
[00:24:08.000 --> 00:24:12.000]  看看哪一首的歌詞對就選那一首,
[00:24:12.000 --> 00:24:16.000]  但是我那天我就放下,我就說我先禱告,
[00:24:16.000 --> 00:24:20.000]  讓神來指示我,告訴我該選哪一首,
