
[00:00:00.000 --> 00:00:04.200]  今天來到我們完成任務的講道系列第五課
[00:01:37.160 --> 00:01:38.680]  不知道大家信了主之後
[00:01:38.680 --> 00:01:40.280]  有沒有有時會覺得
[00:01:40.280 --> 00:01:43.520]  近來愛情不是那麼順利
[00:01:43.520 --> 00:01:45.440]  夫妻關係不是那麼好
[00:01:45.440 --> 00:01:47.440]  是不是星座出了問題呢
[00:01:47.440 --> 00:01:49.240]  於是就參考一下
[00:01:49.240 --> 00:01:52.000]  發覺好像我跟他星座不太合適
[00:01:52.000 --> 00:01:55.000]  所以有時除了主耶穌基督之外
[00:01:55.000 --> 00:01:58.640]  你可能都可以參考有沒有其他的方法
[00:01:58.640 --> 00:02:00.840]  可以讓我的人生過得更好
[00:02:00.840 --> 00:02:02.960]  有些power可以給我
[00:02:02.960 --> 00:02:07.280]  當初加拿大的教會就面對這樣的問題
[00:02:07.280 --> 00:02:09.200]  就有一班人跟他們說
[00:02:09.200 --> 00:02:10.720]  耶穌基督非常之好
[00:02:10.720 --> 00:02:12.040]  但除了耶穌基督
[00:02:12.040 --> 00:02:15.240]  可能還有其他能力的來源
[00:02:15.240 --> 00:02:17.080]  你可以得到這種能力
[00:02:17.080 --> 00:02:19.760]  使你人生事業更好
[00:02:19.760 --> 00:02:21.040]  家庭更好
[00:02:21.040 --> 00:02:22.880]  身體更加健康
[00:02:22.880 --> 00:02:24.760]  保羅聽到就很生氣
[00:02:24.760 --> 00:02:26.840]  就覺得我傳訓給你們
[00:02:26.840 --> 00:02:28.480]  你們原先信靠主耶穌
[00:02:28.480 --> 00:02:29.640]  信得好好的
[00:02:29.640 --> 00:02:31.360]  現在被人引誘
[00:02:31.360 --> 00:02:33.200]  除了主耶穌還去拜其他
[00:02:33.200 --> 00:02:34.840]  無論是其他的神
[00:02:34.840 --> 00:02:37.760]  星座 各種的天使
[00:02:37.760 --> 00:02:40.360]  各種其他力量的來源
[00:02:40.360 --> 00:02:42.000]  所以保羅就在這裡說
[00:02:42.000 --> 00:02:44.560]  我現在的心多麼困惑不安
[00:02:44.560 --> 00:02:45.560]  因為保羅罵過他們
[00:02:45.560 --> 00:02:47.520]  說我希望可以和你們一起
[00:02:47.520 --> 00:02:49.120]  用一種好的態度和你們說
[00:02:49.120 --> 00:02:51.880]  但現在我心裡實在很不安
[00:02:51.880 --> 00:02:53.040]  因為和你們傳福音
[00:02:53.040 --> 00:02:55.800]  結果你們沒有在信仰的根基上
[00:02:55.800 --> 00:02:57.040]  有一個好的根基
[00:02:57.040 --> 00:02:59.440]  以至於你們現在被人帶去
[00:02:59.440 --> 00:03:02.360]  離開了福音去拜其他的東西
[00:03:02.360 --> 00:03:04.320]  是說一件這樣的事情
[00:03:04.320 --> 00:03:05.400]  所以很多信主的人
[00:03:05.400 --> 00:03:07.280]  我們以往都經歷過
[00:03:07.280 --> 00:03:10.040]  如果信完之後沒有人去跟進
[00:03:10.040 --> 00:03:12.640]  讓他在信仰上有一個根基
[00:03:12.640 --> 00:03:16.080]  其實很容易回到其他的地方
[00:03:16.080 --> 00:03:17.600]  有一個人剛剛信主
[00:03:17.600 --> 00:03:19.520]  不久之後
[00:03:19.520 --> 00:03:22.880]  他是一個室內設計師
[00:03:22.880 --> 00:03:24.040]  也挺有名的
[00:03:24.040 --> 00:03:26.640]  他設計過很多很有名的
[00:03:26.640 --> 00:03:29.040]  也很漂亮的室內設計
[00:03:29.040 --> 00:03:30.440]  信了主之後
[00:03:30.440 --> 00:03:35.080]  有一段時間可能事業和家庭都不順利
[00:03:35.080 --> 00:03:36.880]  他就想不如這樣
[00:03:36.880 --> 00:03:38.760]  去找個風水師看他們的家
[00:03:38.760 --> 00:03:40.400]  可能可以轉運
[00:03:40.400 --> 00:03:44.920]  那個風水師不知道是否得罪了風水師
[00:03:44.920 --> 00:03:47.320]  風水師給他一個建議
[00:03:47.320 --> 00:03:50.600]  你回家就拿三個這麼長這麼粗的桶
[00:03:50.600 --> 00:03:53.720]  裡面就裝滿尿
[00:03:53.720 --> 00:03:55.320]  還要是你自己的尿
[00:03:55.320 --> 00:03:56.520]  裝滿了之後
[00:03:56.520 --> 00:03:59.560]  就將這三個桶放在家廳的中間
[00:03:59.560 --> 00:04:02.400]  就可以轉運了
[00:04:02.400 --> 00:04:05.000]  你要明白他真的跟著做
[00:04:05.000 --> 00:04:07.120]  普通人也算了
[00:04:07.120 --> 00:04:09.880]  你要明白他是一個室內設計師
[00:04:09.880 --> 00:04:12.320]  是一個非常注重美感的人
[00:04:12.320 --> 00:04:13.640]  是一個藝術家
[00:04:13.640 --> 00:04:15.600]  我也很難想像一個室內設計師
[00:04:15.600 --> 00:04:18.960]  會將三桶這麼大的尿放在客廳中間
[00:04:18.960 --> 00:04:22.160]  當然結局就是一點也沒有幫助他
[00:04:22.160 --> 00:04:25.800]  除了影響他家的味道或美感之外
[00:04:25.800 --> 00:04:27.360]  很多時候人生就是這樣
[00:04:27.360 --> 00:04:29.120]  很多人信了主
[00:04:29.120 --> 00:04:30.440]  我個案也認識很多人
[00:04:30.440 --> 00:04:32.600]  是信主之後又回去
[00:04:32.600 --> 00:04:35.200]  可能近來事業不順利
[00:04:35.200 --> 00:04:36.920]  是否要看看風水呢
[00:04:36.920 --> 00:04:39.080]  近來愛情不順利
[00:04:39.080 --> 00:04:41.280]  是否要參考星座呢
[00:04:41.280 --> 00:04:45.000]  很多時候我們很多人都是這樣
[00:04:45.000 --> 00:04:46.320]  所以來到神面前
[00:04:46.320 --> 00:04:48.680]  我們需要明白
[00:04:48.680 --> 00:04:50.080]  跟進的重要
[00:04:50.080 --> 00:04:51.520]  最基本的一點就是
[00:04:51.520 --> 00:04:53.480]  至少這個信了主的人
[00:04:53.480 --> 00:04:55.800]  他在耶穌基督的身上
[00:04:55.800 --> 00:04:58.160]  開始去建立一個根基
[00:04:58.160 --> 00:05:01.680]  知道祂是唯一的力量的源頭
[00:05:01.680 --> 00:05:04.880]  可以幫助我們人生有平安喜樂
[00:05:04.880 --> 00:05:06.880]  無論是事業 家庭
[00:05:06.880 --> 00:05:09.000]  各方面 身體的健康
[00:05:09.000 --> 00:05:11.200]  都是全靠主耶穌基督
[00:05:11.200 --> 00:05:15.200]  而不是靠其他力量的來源
[00:05:15.200 --> 00:05:17.880]  這是最基本的根基
[00:05:17.880 --> 00:05:20.880]  因為如果離開了這個最基本的根基
[00:05:20.880 --> 00:05:25.880]  你會發覺人生很容易虛度光陰
[00:05:25.880 --> 00:05:28.800]  我們知道離開神的日子
[00:05:28.800 --> 00:05:29.880]  時間過得很快
[00:05:29.880 --> 00:05:32.080]  不過過完又不知為何過了
[00:05:32.080 --> 00:05:35.760]  我信了主今年第18年
[00:05:35.760 --> 00:05:39.680]  有時會跟一班當年我們信主的人一起聊天
[00:05:39.680 --> 00:05:41.760]  有時他們有空來加州探望我
[00:05:41.760 --> 00:05:43.120]  或者我去
[00:05:43.120 --> 00:05:45.200]  那班人大部份都在休士頓
[00:05:45.200 --> 00:05:47.000]  有時有誰結婚
[00:05:47.000 --> 00:05:49.600]  我就飛過去和大家有個Reunion
[00:05:49.600 --> 00:05:52.400]  大家都可以坐一起聊天
[00:05:52.400 --> 00:05:55.080]  聊天的時候大家可能十年沒見了
[00:05:55.080 --> 00:05:57.080]  聊天其實很大感觸
[00:05:57.080 --> 00:05:59.320]  你就發覺當中某些人是
[00:05:59.320 --> 00:06:02.000]  尤其那一班在這十年當中
[00:06:02.000 --> 00:06:03.720]  是沒有停過侍奉
[00:06:03.720 --> 00:06:07.040]  和跟神關係近的那一班坐一起聊天
[00:06:07.040 --> 00:06:08.560]  是很開心的
[00:06:08.560 --> 00:06:11.720]  因為那十年大家身上都很多事情發生
[00:06:11.720 --> 00:06:14.560]  你會發覺他每一步都經歷了神很多的恩典
[00:06:14.560 --> 00:06:16.040]  很多的帶領
[00:06:16.040 --> 00:06:18.560]  相比那一班你會發覺以前一起信主
[00:06:18.560 --> 00:06:22.280]  但這十年他好像又沒有什麼回教會
[00:06:22.280 --> 00:06:23.520]  顧著忙
[00:06:23.520 --> 00:06:25.760]  一坐一起聊天的時候你就發覺
[00:06:25.760 --> 00:06:26.560]  他十年
[00:06:26.560 --> 00:06:29.400]  我記得印象很深刻
[00:06:29.400 --> 00:06:30.800]  有同學跟我說
[00:06:30.800 --> 00:06:33.120]  他說為何十年沒見
[00:06:33.120 --> 00:06:34.800]  為何這十年當中
[00:06:34.800 --> 00:06:36.400]  你可以經歷這麼多
[00:06:36.400 --> 00:06:37.520]  這麼開心
[00:06:37.520 --> 00:06:38.760]  這麼精彩
[00:06:38.760 --> 00:06:39.880]  這麼有意義的事
[00:06:39.880 --> 00:06:40.760]  他說我這十年
[00:06:40.760 --> 00:06:43.360]  你叫我講基本宋我一分鐘就講完了
[00:06:43.360 --> 00:06:44.320]  就吃
[00:06:44.320 --> 00:06:45.000]  餓
[00:06:45.000 --> 00:06:45.560]  睡
[00:06:45.560 --> 00:06:47.400]  睡完吃
[00:06:47.400 --> 00:06:48.600]  基本宋沒發生什麼事
[00:06:48.600 --> 00:06:50.920]  是Nothing happened
[00:06:50.920 --> 00:06:52.800]  其實在聖經
[00:06:52.800 --> 00:06:54.000]  都有一節經文
[00:06:54.000 --> 00:06:56.440]  給我們很大的提醒
[00:06:56.440 --> 00:06:58.920]  亞伯拉罕經過一件事
[00:06:58.920 --> 00:07:00.800]  他是信心之父
[00:07:00.800 --> 00:07:03.240]  但其實他年輕都不算年輕
[00:07:03.240 --> 00:07:04.200]  八十多歲
[00:07:04.200 --> 00:07:05.320]  就經歷那件事
[00:07:05.320 --> 00:07:08.520]  你都知道他最希望自己有個兒子
[00:07:08.520 --> 00:07:11.160]  繼承神的祝福在他身上
[00:07:11.160 --> 00:07:13.160]  神就向他顯現
[00:07:13.160 --> 00:07:14.320]  就答應他
[00:07:14.320 --> 00:07:16.280]  你一定會有個後裔
[00:07:16.280 --> 00:07:17.600]  兼且你的後裔會很多
[00:07:17.600 --> 00:07:19.240]  好像滿天星一樣
[00:07:19.240 --> 00:07:20.440]  他就開心
[00:07:20.440 --> 00:07:21.120]  這麼開心
[00:07:21.120 --> 00:07:22.280]  他就等
[00:07:22.280 --> 00:07:24.280]  有一天等到八十五歲
[00:07:24.280 --> 00:07:26.880]  就想八十五歲了
[00:07:26.880 --> 00:07:28.760]  太太經期都過了
[00:07:28.760 --> 00:07:30.760]  就想一想怎麼辦呢
[00:07:30.760 --> 00:07:33.240]  有一天他太太跟他說
[00:07:33.240 --> 00:07:34.040]  有個辦法
[00:07:34.040 --> 00:07:34.680]  不如這樣
[00:07:34.680 --> 00:07:35.840]  我們有個妃女
[00:07:35.840 --> 00:07:37.760]  就是埃及人
[00:07:37.760 --> 00:07:38.640]  不如這樣
[00:07:38.640 --> 00:07:40.480]  你娶她為妾侍就可以了
[00:07:40.480 --> 00:07:41.720]  她幫你生一個
[00:07:41.720 --> 00:07:43.120]  可能神的旨意就是這樣
[00:07:43.120 --> 00:07:45.000]  就透過這個妾侍幫你生一個
[00:07:45.000 --> 00:07:46.880]  然後你就越生越多
[00:07:46.880 --> 00:07:47.760]  他想一想
[00:07:47.760 --> 00:07:49.000]  未必都是一個辦法
[00:07:49.000 --> 00:07:51.040]  他就用這個辦法
[00:07:51.040 --> 00:07:52.960]  就娶了他的妾侍
[00:07:52.960 --> 00:07:54.600]  八十五歲娶
[00:07:54.600 --> 00:07:56.520]  可能就八十六歲就生一個兒子
[00:07:56.520 --> 00:07:58.240]  就以實瑪利
[00:07:58.240 --> 00:08:00.840]  但是以實瑪利其實神
[00:08:00.840 --> 00:08:02.040]  後來我們看聖經知道
[00:08:02.040 --> 00:08:05.200]  神從來都不是計劃中
[00:08:05.200 --> 00:08:08.360]  是他透過這個方法去生一個兒子
[00:08:08.360 --> 00:08:09.480]  但他就不等了
[00:08:09.480 --> 00:08:11.120]  我自己用自己的方法先搞定
[00:08:11.120 --> 00:08:12.120]  不管了
[00:08:12.120 --> 00:08:13.400]  他搞定了之後
[00:08:13.400 --> 00:08:15.320]  你就發覺十六章十六節
[00:08:15.320 --> 00:08:16.520]  最後一節的聖經說
[00:08:16.520 --> 00:08:18.680]  他八十六歲生了個兒子
[00:08:18.680 --> 00:08:20.480]  但是到十七章第一節
[00:08:20.480 --> 00:08:22.560]  就是相隔一節的聖經
[00:08:22.560 --> 00:08:24.760]  當時聖經就說
[00:08:24.760 --> 00:08:28.440]  當亞伯拉罕九十九歲的時候
[00:08:28.440 --> 00:08:29.640]  神再一次向他顯現
[00:08:29.640 --> 00:08:30.360]  提醒他
[00:08:30.360 --> 00:08:32.480]  記不記得我答應過你什麼
[00:08:32.480 --> 00:08:34.320]  你留意這兩節聖經中間
[00:08:34.320 --> 00:08:35.560]  相差了多少年
[00:08:35.560 --> 00:08:37.200]  相差了十三年
[00:08:37.200 --> 00:08:39.600]  意思就是那十三年是空白
[00:08:39.600 --> 00:08:42.240]  聖經覺得亞伯拉罕在這十三年當中
[00:08:42.240 --> 00:08:44.680]  這段時間沒有什麼值得記
[00:08:44.680 --> 00:08:45.720]  一轉眼十三年
[00:08:45.720 --> 00:08:47.680]  你發覺那段時間我做過什麼
[00:08:47.680 --> 00:08:48.480]  不記得
[00:08:48.480 --> 00:08:49.400]  神說這段時間
[00:08:49.400 --> 00:08:51.080]  我覺得你什麼都沒有做過
[00:08:51.080 --> 00:08:52.880]  所以九十九歲神
[00:08:52.880 --> 00:08:54.680]  再一次向他顯現
[00:08:54.680 --> 00:08:56.680]  記不記得當初我答應過你什麼
[00:08:56.680 --> 00:08:58.440]  不是你自己的方法
[00:08:58.440 --> 00:09:00.840]  是我應許你的方法
[00:09:00.840 --> 00:09:03.120]  所以到二十二章
[00:09:03.120 --> 00:09:05.080]  當神要試探亞伯拉罕
[00:09:05.080 --> 00:09:07.800]  說你帶你的獨生兒子
[00:09:07.800 --> 00:09:10.280]  就是你所愛的那個獨生兒子
[00:09:10.280 --> 00:09:13.000]  以撒來獻給我的時候
[00:09:13.000 --> 00:09:13.800]  我一看那段聖經
[00:09:13.800 --> 00:09:14.480]  我一看那段聖經
[00:09:14.480 --> 00:09:15.720]  獨生子?不是
[00:09:15.720 --> 00:09:17.320]  他應該有兩個
[00:09:17.320 --> 00:09:18.440]  意思就是神
[00:09:18.440 --> 00:09:19.520]  在神的眼中
[00:09:19.520 --> 00:09:21.160]  神從來沒有當
[00:09:21.160 --> 00:09:23.320]  以撒瑪利是他的兒子
[00:09:23.320 --> 00:09:24.680]  神不承認這個
[00:09:24.680 --> 00:09:27.480]  神說你帶你的獨生子來見我
[00:09:27.480 --> 00:09:30.800]  是那個我才算數
[00:09:30.800 --> 00:09:32.920]  當我們離開神的那段日子
[00:09:32.920 --> 00:09:35.000]  你會發覺很空白
[00:09:35.000 --> 00:09:36.040]  一轉眼過去了
[00:09:36.040 --> 00:09:37.400]  好像很忙
[00:09:37.400 --> 00:09:39.200]  但問你到底做過什麼
[00:09:39.200 --> 00:09:41.280]  你又說不出來
[00:09:41.280 --> 00:09:42.800]  所以每一個信主的人
[00:09:42.800 --> 00:09:45.760]  如果不是有人跟進幫助他
[00:09:45.760 --> 00:09:46.880]  鼓勵他
[00:09:46.880 --> 00:09:49.480]  在信仰上有個很基本的根基
[00:09:49.480 --> 00:09:51.600]  至少不要離開神
[00:09:51.600 --> 00:09:54.560]  願意依靠神繼續生活
[00:09:54.560 --> 00:09:55.640]  很容易他的一生
[00:09:55.640 --> 00:09:57.240]  可能走著走著
[00:09:57.240 --> 00:10:00.160]  很長一段十年十五年的時間
[00:10:00.160 --> 00:10:01.960]  突然間變成空白
[00:10:01.960 --> 00:10:03.960]  突然間沒了意義
[00:10:03.960 --> 00:10:06.600]  所以這是給我們大家一個提醒
[00:10:06.600 --> 00:10:08.960]  就是跟進的重要性
[00:10:08.960 --> 00:10:11.280]  就在乎於幫助我們身邊的人
[00:10:11.280 --> 00:10:14.080]  至少有一個根基
[00:10:14.080 --> 00:10:15.880]  我們GitHub的設計
[00:10:15.880 --> 00:10:16.760]  第一本書
[00:10:16.760 --> 00:10:19.600]  其實是幫助我們建立一個最基本
[00:10:19.600 --> 00:10:21.520]  在主耶穌裡面的根基
[00:10:21.520 --> 00:10:23.720]  所以如果你來回點教會
[00:10:23.720 --> 00:10:25.840]  其實我們對你只有三個要求
[00:10:25.840 --> 00:10:27.360]  就是參加主日崇拜
[00:10:27.360 --> 00:10:28.400]  參加小組
[00:10:28.400 --> 00:10:30.160]  和參加GitHub
[00:10:30.160 --> 00:10:31.960]  GitHub有兩本書
[00:10:31.960 --> 00:10:33.320]  其實我覺得最低的要求
[00:10:33.320 --> 00:10:36.440]  至少你應該通過第一本書
[00:10:36.440 --> 00:10:38.360]  因為第一本是一個很重要
[00:10:38.360 --> 00:10:40.920]  幫我們建立一個最基本的根基
[00:10:40.920 --> 00:10:43.320]  如果你是信了主
[00:10:43.320 --> 00:10:44.920]  還沒通過的話
[00:10:44.920 --> 00:10:46.400]  尤其在我們教會
[00:10:46.400 --> 00:10:47.720]  我們希望你跟Pastor Jackie
[00:10:47.720 --> 00:10:49.520]  sign up說我想通過
[00:10:49.520 --> 00:10:50.960]  至少第一本書
[00:10:50.960 --> 00:10:52.080]  很簡單的
[00:10:52.080 --> 00:10:53.080]  八課
[00:10:53.080 --> 00:10:54.440]  一個星期一課
[00:10:54.440 --> 00:10:56.680]  有些是兩個星期才一課
[00:10:56.680 --> 00:10:58.560]  若一個人會帶你
[00:10:58.560 --> 00:10:59.720]  一個半小時的時間
[00:10:59.720 --> 00:11:01.440]  其實都不是那麼大的commitment
[00:11:01.440 --> 00:11:04.520]  但我相信對你將來靈明的成長
[00:11:04.520 --> 00:11:06.640]  前面的路都非常重要
[00:11:06.640 --> 00:11:07.520]  所以這是第一點
[00:11:07.520 --> 00:11:08.920]  就是信仰上紮根
[00:11:08.920 --> 00:11:11.120]  是跟進其中一個很重要
[00:11:11.120 --> 00:11:12.400]  影響我們的一生
[00:11:12.400 --> 00:11:13.240]  而主要我們人生
[00:11:13.240 --> 00:11:14.520]  不至於一段很長的日子
[00:11:14.520 --> 00:11:15.800]  你覺得空白了
[00:11:15.800 --> 00:11:17.680]  就因為我們離開了神
[00:11:17.680 --> 00:11:19.040]  第二樣就是
[00:11:19.040 --> 00:11:20.600]  除了在信仰上紮根
[00:11:20.600 --> 00:11:22.080]  再升一個level
[00:11:22.080 --> 00:11:23.960]  就是我們繼續跟進的時候
[00:11:23.960 --> 00:11:25.520]  就是怎樣鼓勵大家
[00:11:25.520 --> 00:11:27.200]  一起在侍奉中
[00:11:27.200 --> 00:11:28.880]  一起成長
[00:11:28.880 --> 00:11:30.440]  在以弗所書的四章
[00:11:30.440 --> 00:11:31.680]  十一、十六節
[00:11:31.680 --> 00:11:33.960]  有一段經文
[00:11:33.960 --> 00:11:35.920]  那裡是保羅赦俾以弗所教會
[00:11:35.920 --> 00:11:37.160]  他是這樣說的
[00:11:37.160 --> 00:11:38.240]  他所賜的
[00:11:38.240 --> 00:11:39.520]  就是紙巾主耶穌
[00:11:39.520 --> 00:11:40.960]  主耶穌所賜的
[00:11:40.960 --> 00:11:43.680]  有使徒有先知有傳呼音的
[00:11:43.680 --> 00:11:46.080]  有牧師和教師
[00:11:46.080 --> 00:11:47.600]  為要成全聖徒
[00:11:47.600 --> 00:11:49.040]  各盡其職
[00:11:49.040 --> 00:11:52.160]  建立基督的身體
[00:11:52.160 --> 00:11:53.680]  直等到我們眾人
[00:11:53.680 --> 00:11:56.000]  在真道上同歸於一
[00:11:56.000 --> 00:11:57.600]  認識上帝的兒子
[00:11:57.600 --> 00:11:59.400]  得以長大成人
[00:11:59.400 --> 00:12:02.080]  滿有基督長成的新娘
[00:12:02.080 --> 00:12:04.120]  使我們不再作小孩子
[00:12:04.120 --> 00:12:08.240]  中了人的詭計和欺騙的法術
[00:12:08.240 --> 00:12:10.840]  被一切異教之風搖動
[00:12:10.840 --> 00:12:12.040]  飄來飄去
[00:12:12.040 --> 00:12:14.920]  就隨從各樣的異端
[00:12:14.920 --> 00:12:16.800]  唯有用愛心說誠實話
[00:12:16.800 --> 00:12:18.200]  凡事長進
[00:12:18.200 --> 00:12:21.360]  連於元首基督
[00:12:21.360 --> 00:12:24.080]  全身都靠祂聯絡得合適
[00:12:24.080 --> 00:12:26.560]  百折各按其職
[00:12:26.560 --> 00:12:27.840]  各按各職
[00:12:27.840 --> 00:12:30.720]  照著各體的功用彼此相助
[00:12:30.720 --> 00:12:32.760]  便叫身體漸漸增長
[00:12:32.760 --> 00:12:36.000]  在愛中建立自己
[00:12:36.000 --> 00:12:37.640]  這裡保羅用了
[00:12:37.640 --> 00:12:40.200]  當時羅馬帝國一幅圖畫
[00:12:40.200 --> 00:12:42.120]  尤其是四章八節
[00:12:42.120 --> 00:12:44.880]  他說主耶穌升上高天的時候
[00:12:44.880 --> 00:12:46.680]  擄掠了仇敵
[00:12:46.680 --> 00:12:48.880]  將各樣的恩賜賜給我們
[00:12:48.880 --> 00:12:49.880]  然後接下來十一節
[00:12:49.880 --> 00:12:51.760]  他說祂所賜的恩賜
[00:12:51.760 --> 00:12:53.840]  就是以下這幾種人
[00:12:53.840 --> 00:12:57.040]  羅馬帝國是一個靠著戰爭
[00:12:57.040 --> 00:13:00.680]  不斷去conquer其他民族
[00:13:00.680 --> 00:13:05.640]  使其國家不斷強盛繁華的帝國
[00:13:05.640 --> 00:13:07.200]  所以住在羅馬帝國的人
[00:13:07.200 --> 00:13:08.560]  經常會見到一幅圖畫
[00:13:08.560 --> 00:13:10.520]  就是大將軍出去打仗
[00:13:10.520 --> 00:13:11.920]  然後打贏仗
[00:13:11.920 --> 00:13:13.800]  凱旋歸來的時候
[00:13:13.800 --> 00:13:17.720]  將擄掠回來的財物分給人
[00:13:17.720 --> 00:13:20.080]  當然是論功行賞
[00:13:20.080 --> 00:13:22.160]  這幅圖畫當時的人都很清楚
[00:13:22.160 --> 00:13:25.240]  主耶穌擄掠了仇敵回來
[00:13:25.240 --> 00:13:26.480]  凱旋歸來
[00:13:26.480 --> 00:13:30.400]  回來將很多恩賜賜給教會的人
[00:13:30.400 --> 00:13:31.360]  賜什麼呢
[00:13:31.360 --> 00:13:32.840]  他賜的不是金銀珠寶
[00:13:32.840 --> 00:13:34.400]  他是賜四種的人
[00:13:34.400 --> 00:13:35.200]  五種
[00:13:35.200 --> 00:13:37.280]  有使徒 有先知 有傳峰
[00:13:37.280 --> 00:13:39.000]  有牧師 教師
[00:13:39.000 --> 00:13:41.840]  神說他賜這五種人在我們身邊
[00:13:41.840 --> 00:13:43.600]  幫助我們做一件事
[00:13:43.600 --> 00:13:45.120]  他說為了要承傳
[00:13:45.120 --> 00:13:46.880]  比較好的翻譯是裝備
[00:13:46.880 --> 00:13:50.320]  就是要裝備所有信主的基督徒
[00:13:50.320 --> 00:13:52.320]  能夠各盡其職
[00:13:52.320 --> 00:13:54.960]  一起來建立基督的身體
[00:13:54.960 --> 00:13:55.840]  十三節說
[00:13:55.840 --> 00:13:59.800]  「直等到眾人慢慢地成長
[00:13:59.800 --> 00:14:02.600]  有基督的新娘」
[00:14:02.600 --> 00:14:04.320]  我們靈命的成長有兩部分
[00:14:04.320 --> 00:14:06.200]  第一部分是要等的
[00:14:06.200 --> 00:14:08.160]  所以這裡說「直等到」
[00:14:08.160 --> 00:14:09.600]  這一部分是不能急的
[00:14:09.600 --> 00:14:13.000]  就好像Baby成長
[00:14:13.000 --> 00:14:14.800]  頭髮一天一天長
[00:14:14.800 --> 00:14:16.440]  你又不可以拔掉
[00:14:16.440 --> 00:14:17.640]  逐條拔高一點
[00:14:17.640 --> 00:14:18.960]  長快一點 不行的
[00:14:18.960 --> 00:14:21.000]  他要按照他的時間
[00:14:21.000 --> 00:14:23.280]  去長頭髮 去長牙
[00:14:23.280 --> 00:14:24.760]  他有他的時機
[00:14:24.760 --> 00:14:27.160]  你又不可以強行來
[00:14:27.160 --> 00:14:30.520]  但是我們人生有一部分
[00:14:30.520 --> 00:14:33.600]  是你要有時間建立才行的
[00:14:33.600 --> 00:14:35.280]  有些是自然會成長
[00:14:35.280 --> 00:14:37.160]  你吃吃 該睡睡
[00:14:37.160 --> 00:14:39.680]  睡醒就發覺頭髮多了
[00:14:39.680 --> 00:14:41.080]  有些是不行的
[00:14:41.080 --> 00:14:43.240]  譬如說肌肉 你去健身房
[00:14:43.240 --> 00:14:45.440]  叫一個教練幫你訓練你的肌肉
[00:14:45.440 --> 00:14:48.120]  這一部分是你要花時間去建立
[00:14:48.120 --> 00:14:49.840]  就不會自然成長的
[00:14:49.840 --> 00:14:52.040]  就不是說該吃吃 該睡睡
[00:14:52.040 --> 00:14:52.960]  有一天一起來
[00:14:52.960 --> 00:14:54.720]  哇 六塊腹肌
[00:14:54.720 --> 00:14:56.320]  就不會這樣的
[00:14:56.320 --> 00:14:58.360]  就比較是你原本有六塊腹肌
[00:14:58.360 --> 00:14:59.520]  該吃吃 該睡睡
[00:14:59.520 --> 00:15:00.840]  醒來只剩下一塊
[00:15:00.840 --> 00:15:02.880]  比較有可能
[00:15:02.880 --> 00:15:05.440]  所以我們人靈命也一樣
[00:15:05.440 --> 00:15:09.120]  有一部分是自然等你會成長
[00:15:09.120 --> 00:15:10.560]  你只要參加聚會
[00:15:10.560 --> 00:15:11.760]  繼續敬拜
[00:15:11.760 --> 00:15:12.640]  不斷的聽到
[00:15:12.640 --> 00:15:13.640]  慢慢潛移默化
