
[00:00:00.000 --> 00:00:04.540]  (主席)聖誕節是一個平安的日子
[00:04:47.500 --> 00:04:49.500]  這隻多長多闊多重
[00:04:49.500 --> 00:04:50.600]  排水量多多
[00:04:50.600 --> 00:04:52.400]  他喜歡這些
[00:04:53.400 --> 00:04:55.700]  我想起很多那些電影裏面
[00:04:55.700 --> 00:04:56.900]  即是講打仗
[00:04:56.900 --> 00:04:58.900]  一個勇士怎樣拿著手榴彈
[00:04:58.900 --> 00:05:00.400]  或者拿著炸彈
[00:05:00.400 --> 00:05:01.700]  怎樣面對坦克車
[00:05:01.700 --> 00:05:02.500]  就衝過去
[00:05:02.500 --> 00:05:03.400]  鑽入車底
[00:05:03.400 --> 00:05:04.500]  然後塞進去
[00:05:04.500 --> 00:05:05.800]  然後衝出去
[00:05:05.800 --> 00:05:06.700]  然後後面
[00:05:06.700 --> 00:05:07.900]  就見到很精彩的
[00:05:07.900 --> 00:05:10.100]  就是坦克車爆了
[00:05:10.100 --> 00:05:11.900]  他就很滿足地
[00:05:11.900 --> 00:05:14.400]  一個人就走開了
[00:05:14.400 --> 00:05:15.900]  英雄
[00:05:15.900 --> 00:05:16.700]  「屬靈增賤」
[00:05:16.700 --> 00:05:20.400]  我不知道令你想起什麼畫面
[00:05:20.400 --> 00:05:22.600]  什麼圖像
[00:05:22.600 --> 00:05:24.000]  其實在新約裏面
[00:05:24.000 --> 00:05:27.200]  講「屬靈增賤」的經文
[00:05:27.200 --> 00:05:29.200]  是這一段最詳細的
[00:05:29.200 --> 00:05:30.700]  其他地方都有提及到
[00:05:30.700 --> 00:05:32.300]  偶爾講一節
[00:05:32.300 --> 00:05:33.500]  或者兩節
[00:05:33.500 --> 00:05:35.100]  九月的裏面都有講
[00:05:35.100 --> 00:05:36.900]  不過我想比較上
[00:05:36.900 --> 00:05:38.800]  特別對信徒講的
[00:05:38.800 --> 00:05:39.800]  關於「屬靈增賤」的經文
[00:05:39.800 --> 00:05:43.500]  我相信這一段是最仔細
[00:05:43.500 --> 00:05:45.300]  最詳盡
[00:05:45.300 --> 00:05:46.900]  啟示錄都講很多的
[00:05:46.900 --> 00:05:48.300]  不過那段比較上是
[00:05:48.300 --> 00:05:50.700]  講得不太明白他講什麼
[00:05:50.700 --> 00:05:53.400]  這段比較上容易掌握容易明白
[00:05:53.400 --> 00:05:55.700]  我們怎樣去打這場仗呢
[00:05:55.700 --> 00:05:58.200]  我和你其實無可選擇
[00:05:58.200 --> 00:06:00.000]  都是軍隊的一個成員
[00:06:00.000 --> 00:06:01.800]  怎樣可以在這場仗裏面
[00:06:01.800 --> 00:06:03.300]  我們可以得勝
[00:06:03.300 --> 00:06:04.200]  我想講
[00:06:04.200 --> 00:06:06.400]  透過這段經文想講三個要訣
[00:06:06.400 --> 00:06:09.400]  一個屬於神的百姓
[00:06:09.400 --> 00:06:10.600]  我們怎樣去
[00:06:10.600 --> 00:06:12.200]  在這場爭戰裏面
[00:06:12.200 --> 00:06:14.800]  可以得著那個得勝呢
[00:06:14.800 --> 00:06:15.800]  第一個要訣
[00:06:15.800 --> 00:06:18.000]  由第十節到十三節
[00:06:18.000 --> 00:06:19.900]  前面那四節裏面講的
[00:06:19.900 --> 00:06:22.000]  其實這四節敬聖經是很重要的
[00:06:22.000 --> 00:06:22.800]  他很基礎
[00:06:22.800 --> 00:06:26.300]  我覺得他甚至比我們講的武器更重要
[00:06:26.300 --> 00:06:27.800]  這段敬聖經
[00:06:27.800 --> 00:06:29.400]  他告訴我們
[00:06:29.400 --> 00:06:32.900]  那場戰爭的性質是什麼
[00:06:32.900 --> 00:06:34.400]  我們很熟悉這樣看
[00:06:34.400 --> 00:06:35.500]  什麼叫「勝」
[00:06:35.500 --> 00:06:37.100]  什麼叫「敗」
[00:06:37.100 --> 00:06:40.200]  以及在講這場戰爭裏面的敵人
[00:06:40.200 --> 00:06:41.600]  是怎樣的
[00:06:41.600 --> 00:06:42.600]  OK
[00:06:42.600 --> 00:06:47.000]  這段聖經
[00:06:47.000 --> 00:06:49.400]  你會發覺他強調的地方很特別
[00:06:49.400 --> 00:06:51.600]  剛才我們講的那些畫面
[00:06:51.600 --> 00:06:52.800]  打仗的畫面
[00:06:52.800 --> 00:06:54.700]  都是講進攻性的畫面
[00:06:54.700 --> 00:06:56.800]  我們可以深入敵人的腹地
[00:06:56.800 --> 00:06:57.700]  用策略
[00:06:57.700 --> 00:06:58.700]  用謀略
[00:06:58.700 --> 00:07:00.600]  然後將敵人的仇敵打敗
[00:07:00.600 --> 00:07:01.300]  擄走
[00:07:01.300 --> 00:07:05.900]  或者殺死他最重要的元帥
[00:07:05.900 --> 00:07:07.400]  或者首領
[00:07:07.400 --> 00:07:10.700]  但你會發覺這裏形容的爭戰
[00:07:10.700 --> 00:07:12.900]  畫面是相當不同的
[00:07:12.900 --> 00:07:15.900]  他有幾個很重要的強調地方
[00:07:15.900 --> 00:07:16.700]  他說
[00:07:16.700 --> 00:07:18.000]  你們要靠著主
[00:07:18.000 --> 00:07:19.400]  以勒他大能大力
[00:07:19.400 --> 00:07:20.800]  做剛強的人
[00:07:20.800 --> 00:07:23.600]  開始就講做一個剛強的人
[00:07:23.600 --> 00:07:24.300]  OK
[00:07:24.300 --> 00:07:26.200]  做剛強的人是什麼意思呢
[00:07:26.200 --> 00:07:28.500]  要戴上神所賜的全副軍裝
[00:07:28.500 --> 00:07:30.800]  然後要抵擋
[00:07:30.800 --> 00:07:33.000]  抵擋魔鬼的詭計
[00:07:33.000 --> 00:07:35.600]  這個軍裝是幫我們抵擋的
[00:07:35.600 --> 00:07:36.600]  擋住
[00:07:36.600 --> 00:07:37.500]  好了
[00:07:37.500 --> 00:07:38.500]  然後他就講
[00:07:38.500 --> 00:07:39.800]  我們和哪個人打仗呢
[00:07:39.800 --> 00:07:41.100]  哪一位是敵人呢
[00:07:41.100 --> 00:07:42.300]  去到第十三節就說
[00:07:42.300 --> 00:07:44.700]  所以拿起神所賜的全副軍裝
[00:07:44.700 --> 00:07:46.200]  好在磨爛的日子
[00:07:46.200 --> 00:07:47.900]  抵擋仇敵
[00:07:47.900 --> 00:07:50.000]  並且成就了一切
[00:07:50.000 --> 00:07:52.700]  還能站立得住
[00:07:52.700 --> 00:07:54.000]  所以站穩了
[00:07:54.000 --> 00:07:55.000]  然後下去
[00:07:55.000 --> 00:07:57.400]  你會發覺他講站住
[00:07:57.400 --> 00:07:58.100]  剛強
[00:07:58.100 --> 00:07:59.000]  站在那裏
[00:07:59.000 --> 00:08:00.000]  站穩
[00:08:00.000 --> 00:08:02.600]  這個面貌是不是很強烈呢
[00:08:02.600 --> 00:08:05.100]  他好像不是講我們要去
[00:08:05.100 --> 00:08:05.900]  怎樣去呢
[00:08:05.900 --> 00:08:08.000]  襲到別人的地方
[00:08:08.000 --> 00:08:09.800]  然後怎樣呢
[00:08:09.800 --> 00:08:11.600]  將鬼趕走
[00:08:11.600 --> 00:08:13.000]  將病治好
[00:08:13.000 --> 00:08:15.200]  那些當然是牽涉到純真戰的層面
[00:08:15.200 --> 00:08:17.400]  但他這裏好像不是強調這件事
[00:08:17.400 --> 00:08:18.600]  強調這件事是什麼呢
[00:08:18.600 --> 00:08:21.000]  就說我們在那個長戰爭裏面
[00:08:21.000 --> 00:08:21.700]  每一個
[00:08:21.700 --> 00:08:23.500]  每一個軍隊的成員
[00:08:23.500 --> 00:08:25.600]  他都有一個很重要的角色
[00:08:25.600 --> 00:08:26.600]  有一個很重要的
[00:08:26.600 --> 00:08:27.600]  他要知道的東西
[00:08:27.600 --> 00:08:28.300]  把握的東西
[00:08:28.300 --> 00:08:29.400]  剛強的人
[00:08:29.400 --> 00:08:30.500]  強壯
[00:08:30.500 --> 00:08:31.400]  然後怎樣呢
[00:08:31.400 --> 00:08:32.800]  在那個長戰爭裏面
[00:08:32.800 --> 00:08:33.900]  我們會遇到攻擊
[00:08:33.900 --> 00:08:35.100]  我們懂得怎樣擋
[00:08:35.100 --> 00:08:36.000]  然後
[00:08:36.000 --> 00:08:37.600]  最重要的就是
[00:08:37.600 --> 00:08:40.300]  他說並且成就了一切
[00:08:40.300 --> 00:08:44.400]  還能站立得住
[00:08:44.400 --> 00:08:45.100]  OK
[00:08:45.100 --> 00:08:48.700]  即是說原來那場爭戰裏面怎樣才叫得勝呢
[00:08:48.700 --> 00:08:49.600]  他的面貌
[00:08:49.600 --> 00:08:51.400]  就不是要打贏別人
[00:08:51.400 --> 00:08:53.800]  而是當你面對攻擊的時候
[00:08:53.800 --> 00:08:55.600]  你知道怎樣擋
[00:08:55.600 --> 00:08:57.600]  然後在整個過程裏面
[00:08:57.600 --> 00:08:59.600]  你做完這些事了
[00:08:59.600 --> 00:09:00.200]  然後怎樣
[00:09:00.200 --> 00:09:02.200]  最後還站在那裏
[00:09:02.200 --> 00:09:04.900]  這個就是他形容的面貌
[00:09:04.900 --> 00:09:07.500]  所以是一種防守性的形容
[00:09:07.500 --> 00:09:08.000]  多一些的
[00:09:08.000 --> 00:09:09.000]  你發覺
[00:09:09.000 --> 00:09:10.700]  如果發覺後面那些武器
[00:09:10.700 --> 00:09:12.400]  你發覺大多數都是防守性的
[00:09:12.400 --> 00:09:13.600]  待會會講一下
[00:09:13.600 --> 00:09:15.600]  但他是告訴我們
[00:09:15.600 --> 00:09:17.600]  這個仇敵會攻擊我們
[00:09:17.600 --> 00:09:19.800]  所以我們要懂得用兵器去抵擋
[00:09:19.800 --> 00:09:21.200]  但最重要的地方就是
[00:09:21.200 --> 00:09:22.000]  剛強起來
[00:09:22.000 --> 00:09:24.200]  靠著神所賜的能力
[00:09:24.200 --> 00:09:25.300]  剛強起來
[00:09:25.300 --> 00:09:26.200]  然後怎樣
[00:09:26.200 --> 00:09:28.000]  在各種的攻擊裏面
[00:09:28.000 --> 00:09:28.800]  我們能夠
[00:09:28.800 --> 00:09:29.600]  能夠怎樣
[00:09:29.600 --> 00:09:30.600]  能夠站得住
[00:09:30.600 --> 00:09:33.700]  還能夠在完成所有的事之後
[00:09:33.700 --> 00:09:39.000]  還能夠站立得住
[00:09:39.000 --> 00:09:42.100]  在第十一節那裏
[00:09:42.100 --> 00:09:44.400]  十二節那裏說
[00:09:44.400 --> 00:09:47.900]  因爲我們並不是遇上血氣的爭戰
[00:09:47.900 --> 00:09:49.600]  那個字的原文就是摔跤
[00:09:49.600 --> 00:09:51.000]  在經文裏也有講到
[00:09:51.000 --> 00:09:53.100]  他專門將那個字轉了一點
[00:09:53.100 --> 00:09:55.300]  因爲可能覺得後面那幅圖畫
[00:09:55.300 --> 00:09:56.900]  多數是講軍人
[00:09:56.900 --> 00:09:59.100]  所以他就不如譯作戰爭
[00:09:59.100 --> 00:10:00.300]  就是爭戰
[00:10:00.300 --> 00:10:01.100]  打仗
[00:10:01.100 --> 00:10:04.400]  但其實那個字的意義是一種摔跤
[00:10:04.400 --> 00:10:06.200]  你想一下摔跤是什麼意思
[00:10:06.200 --> 00:10:08.100]  兩個人摔跤
[00:10:08.100 --> 00:10:10.900]  摔跤和戰爭都很不同
[00:10:10.900 --> 00:10:12.500]  戰爭可能你會想起
[00:10:12.500 --> 00:10:14.000]  你按個電腦按個按鈕
[00:10:14.000 --> 00:10:15.200]  離遠那樣
[00:10:15.200 --> 00:10:19.400]  你發射一個遠程的導彈射過去
[00:10:19.400 --> 00:10:21.400]  那就贏了
[00:10:21.400 --> 00:10:22.800]  你可能派個無人飛機過去
[00:10:22.800 --> 00:10:24.400]  那就贏了
[00:10:24.400 --> 00:10:27.800]  但他形容的戰爭是一種摔跤
[00:10:27.800 --> 00:10:30.300]  是和敵人一種靠近的肉搏
[00:10:30.300 --> 00:10:32.100]  摔跤是有特性的
[00:10:32.100 --> 00:10:34.800]  怎樣定輸贏
[00:10:34.800 --> 00:10:37.200]  摔跤就是你將他摔下來
[00:10:37.200 --> 00:10:38.000]  按低他
[00:10:38.000 --> 00:10:38.900]  那你就贏了
[00:10:38.900 --> 00:10:40.900]  誰被人按低那個就輸
[00:10:40.900 --> 00:10:42.400]  所以他就說
[00:10:42.400 --> 00:10:44.400]  我們要記住一樣東西
[00:10:44.400 --> 00:10:45.800]  就是要做剛強的人
[00:10:45.800 --> 00:10:47.400]  站立得住站穩
[00:10:47.400 --> 00:10:49.200]  在成就了一切之後
[00:10:49.200 --> 00:10:50.500]  仍然站立得住
[00:10:50.500 --> 00:10:52.100]  我自己就想
[00:10:52.100 --> 00:10:54.800]  為什麼他不是告訴我們
[00:10:54.800 --> 00:10:55.800]  一個軍人
[00:10:55.800 --> 00:10:57.000]  一個打仗的人
[00:10:57.000 --> 00:10:58.700]  他要進到別人的地方
[00:10:58.700 --> 00:11:00.400]  攻擊對方的陣地
[00:11:00.400 --> 00:11:01.700]  拿走一些很重要的東西
[00:11:01.700 --> 00:11:02.900]  或者爆破一些東西
[00:11:02.900 --> 00:11:04.300]  殺死對方的領袖
[00:11:04.300 --> 00:11:04.900]  那個首領
[00:11:04.900 --> 00:11:06.900]  然後我回來就海船了
[00:11:06.900 --> 00:11:09.300]  為什麼他不這樣形容
[00:11:09.300 --> 00:11:11.800]  這樣形容比較貼切
[00:11:11.800 --> 00:11:14.100]  但他形容這種方法就是
[00:11:14.100 --> 00:11:15.600]  擋住頂住
[00:11:15.600 --> 00:11:17.000]  然後你能夠站在那裡
[00:11:17.000 --> 00:11:18.300]  能夠做完所有的事
[00:11:18.300 --> 00:11:19.600]  他不是不做事
[00:11:19.600 --> 00:11:21.300]  成就了一切之後
[00:11:21.300 --> 00:11:23.100]  還能夠站立得住
[00:11:23.100 --> 00:11:26.000]  這個就是德勝的那幅圖畫
[00:11:26.000 --> 00:11:27.600]  成就了一切
[00:11:27.600 --> 00:11:29.500]  我相信在我們人生
[00:11:29.500 --> 00:11:30.300]  做基督徒
[00:11:30.300 --> 00:11:32.100]  很多種的服事裡面
[00:11:32.100 --> 00:11:33.900]  我們都會做很多事
[00:11:33.900 --> 00:11:35.700]  神派的不同的工作
[00:11:35.700 --> 00:11:37.900]  你運用你的恩慈在不同的位置上面
[00:11:37.900 --> 00:11:39.300]  你去參與服事
[00:11:39.300 --> 00:11:41.500]  無論你是傳福音
[00:11:41.500 --> 00:11:43.100]  無論你是宣教
[00:11:43.100 --> 00:11:44.300]  無論你是做牧養
[00:11:44.300 --> 00:11:46.200]  無論你是為人禱告等等
[00:11:46.200 --> 00:11:47.200]  你做很多事
[00:11:47.200 --> 00:11:47.800]  不過他說
[00:11:47.800 --> 00:11:50.700]  好像最後你能夠完成一切之後
[00:11:50.700 --> 00:11:51.900]  能夠站起來
[00:11:51.900 --> 00:11:53.600]  沒有被人打倒
[00:11:53.600 --> 00:11:54.300]  這樣
[00:11:54.300 --> 00:11:56.500]  這個就是德勝那幅圖畫
[00:11:56.500 --> 00:11:58.900]  你可以說這個就是德勝的本質
[00:11:58.900 --> 00:12:00.000]  是這樣的
[00:12:00.000 --> 00:12:02.100]  我自己默想的時候
[00:12:02.100 --> 00:12:03.500]  為什麼聖經這樣說
[00:12:03.500 --> 00:12:06.000]  它有一個很重要的原因
[00:12:06.000 --> 00:12:09.100]  就是原來那個德勝
[00:12:09.100 --> 00:12:11.500]  已經完成了
[00:12:11.500 --> 00:12:13.500]  因為耶穌基督在十字架上面
[00:12:13.500 --> 00:12:15.700]  他已經打贏了撒旦
[00:12:15.700 --> 00:12:18.300]  撒旦不是靠我和你
[00:12:18.300 --> 00:12:21.000]  用我們的方法去蓋過他
[00:12:21.000 --> 00:12:23.600]  撒旦是在十字架上面
[00:12:23.600 --> 00:12:25.300]  耶穌基督釘十字架
[00:12:25.300 --> 00:12:28.200]  這個這樣的行動
[00:12:28.200 --> 00:12:29.800]  撒旦已經敗落了
[00:12:29.800 --> 00:12:31.300]  不過這個敗落
[00:12:31.300 --> 00:12:34.100]  現在未曾完完全全的讓我們看到
[00:12:34.100 --> 00:12:36.100]  將來有一天耶穌回來的時候
[00:12:36.100 --> 00:12:37.200]  這個德勝的畫面
[00:12:37.200 --> 00:12:38.200]  我們將會看到
[00:12:38.200 --> 00:12:39.000]  換言之
[00:12:39.000 --> 00:12:40.200]  我們在打一場仗
[00:12:40.200 --> 00:12:42.300]  是一場已經贏了的仗
[00:12:42.300 --> 00:12:43.400]  不過那場仗
[00:12:43.400 --> 00:12:46.500]  現在還沒有去到最後的情況
[00:12:46.500 --> 00:12:49.000]  最後德勝的海船的情況
[00:12:49.000 --> 00:12:49.800]  還沒有出現
[00:12:49.800 --> 00:12:51.000]  但其實那場仗
[00:12:51.000 --> 00:12:53.300]  已經贏了
[00:12:53.300 --> 00:12:55.900]  你參與一場已經贏了的仗
[00:12:55.900 --> 00:12:58.400]  你不覺得很值得嗎
[00:12:58.400 --> 00:12:59.500]  很值得
[00:12:59.500 --> 00:13:00.800]  贏了
[00:13:00.800 --> 00:13:02.900]  所以他強調的地方就是說
[00:13:02.900 --> 00:13:03.900]  你不要在這場仗
[00:13:03.900 --> 00:13:06.000]  現在還沒有去到最後
[00:13:06.000 --> 00:13:08.100]  那個德勝的呈現之前
[00:13:08.100 --> 00:13:08.900]  你不要打低
[00:13:08.900 --> 00:13:10.100]  你不要被人陷低
[00:13:10.100 --> 00:13:11.600]  你就很吃虧的了
[00:13:11.600 --> 00:13:12.500]  那你可能看不到
[00:13:12.500 --> 00:13:14.300]  或者你可能沒有份
[00:13:14.300 --> 00:13:16.100]  他想我們在過程的中間
[00:13:16.100 --> 00:13:17.600]  一路和神一齊合作
[00:13:17.600 --> 00:13:18.700]  一路做一路做
[00:13:18.700 --> 00:13:19.500]  去到最後
[00:13:19.500 --> 00:13:20.400]  在神的面前
[00:13:20.400 --> 00:13:21.900]  可以站不穩
[00:13:21.900 --> 00:13:23.300]  德勝的圖畫
[00:13:23.300 --> 00:13:25.000]  是這樣的
[00:13:25.000 --> 00:13:26.500]  德勝的圖畫是這樣的
[00:13:30.700 --> 00:13:32.200]  而這個德勝的裏面
[00:13:32.200 --> 00:13:34.200]  我相信重要的地方就是
[00:13:34.200 --> 00:13:35.800]  做一個剛強的人
[00:13:35.800 --> 00:13:38.900]  倚靠主的大能大力
[00:13:38.900 --> 00:13:40.700]  這個我想多講一部分
[00:13:40.700 --> 00:13:41.800]  多講一點就是
[00:13:41.800 --> 00:13:43.800]  倚靠主的大能大力
[00:13:43.800 --> 00:13:45.300]  通常我們講剛強
[00:13:45.300 --> 00:13:46.900]  我們很多時候會想一下
[00:13:46.900 --> 00:13:48.900]  我要怎樣自己剛強
[00:13:48.900 --> 00:13:50.700]  我要怎樣操練自己
[00:13:50.700 --> 00:13:52.100]  這個是重要的
[00:13:52.100 --> 00:13:53.800]  但是這裡強調的地方就是
[00:13:53.800 --> 00:13:55.700]  倚靠主的大能大力
[00:13:55.700 --> 00:13:57.200]  不是我裏面
[00:13:57.200 --> 00:13:59.900]  激發我們自己內心裏面的潛質
[00:13:59.900 --> 00:14:01.900]  讓我自己可以剛強
[00:14:01.900 --> 00:14:02.900]  他不是這樣講
[00:14:02.900 --> 00:14:06.300]  他說原來這個剛強不是靠內面的力
[00:14:06.300 --> 00:14:08.800]  是靠外面的力給我的
[00:14:08.800 --> 00:14:11.800]  所以無論是聖靈的恩高
[00:14:11.800 --> 00:14:13.600]  無論是神的說話
[00:14:13.600 --> 00:14:17.300]  無論是神在歷史裏面告訴我們
[00:14:17.300 --> 00:14:18.900]  大家記不記得約書亞記這樣講
[00:14:18.900 --> 00:14:21.400]  約書亞這個領袖
[00:14:21.400 --> 00:14:23.200]  他都是一個很特色就是
[00:14:23.200 --> 00:14:24.700]  他要被鼓勵的
[00:14:24.700 --> 00:14:26.100]  在約書亞第一章裏講
[00:14:26.100 --> 00:14:27.900]  你要剛強壯膽不要懼怕
[00:14:27.900 --> 00:14:29.500]  你要剛強壯膽不要懼怕
[00:14:29.500 --> 00:14:31.400]  要剛強壯膽不要懼怕
[00:14:31.400 --> 00:14:32.900]  講了很多次
[00:14:32.900 --> 00:14:33.900]  約書亞不剛強
[00:14:33.900 --> 00:14:34.700]  我覺得他很厲害
[00:14:34.700 --> 00:14:36.300]  他打仗很厲害
[00:14:36.300 --> 00:14:38.000]  但是他仍然要被鼓勵
[00:14:38.000 --> 00:14:38.800]  然後他要怎樣呢
[00:14:38.800 --> 00:14:42.000]  他說你要將律法書重讀
[00:14:42.000 --> 00:14:43.100]  隨著他
[00:14:43.100 --> 00:14:44.700]  你要謹守遵行
[00:14:44.700 --> 00:14:46.000]  然後說所設的律法
[00:14:46.000 --> 00:14:47.600]  這樣在你所走的路上
[00:14:47.600 --> 00:14:48.900]  即是在你打仗的路上
[00:14:48.900 --> 00:14:50.700]  你就會凡事亨通
[00:14:50.700 --> 00:14:52.700]  這種從出面
[00:14:52.700 --> 00:14:53.700]  神而來的力量
[00:14:53.700 --> 00:14:56.100]  是給我們裏面得著剛強
[00:14:56.100 --> 00:14:58.000]  不是靠我們的潛力
[00:14:58.000 --> 00:15:01.600]  所以這是他講到的一個很重要的地方
[00:15:01.600 --> 00:15:03.300]  什麼叫得勝
[00:15:03.300 --> 00:15:04.800]  站在這裏
[00:15:04.800 --> 00:15:06.400]  當戰爭過去之後
[00:15:06.400 --> 00:15:08.400]  你仍然是站立得著
[00:15:08.400 --> 00:15:10.600]  得勝
