
[00:00:00.000 --> 00:00:04.240]  感謝札美主 復活節快樂
[00:02:12.920 --> 00:02:15.040]  開導航去開車的時候
[00:02:15.040 --> 00:02:16.800]  它會叫你轉左轉左
[00:02:16.800 --> 00:02:19.720]  又叫你右行又叫你直去直去
[00:02:19.720 --> 00:02:22.000]  怎知走著走著
[00:02:22.000 --> 00:02:24.680]  進入了一個核頭籠裏面
[00:02:24.680 --> 00:02:26.600]  這麼奇怪
[00:02:26.600 --> 00:02:28.600]  當你停下來
[00:02:28.600 --> 00:02:31.400]  心裏面覺得疑問的時候
[00:02:31.400 --> 00:02:32.920]  我就照著導航走
[00:02:32.920 --> 00:02:34.600]  為甚麼還會迷路呢
[00:02:34.600 --> 00:02:37.520]  通常這時候導航機會怎樣說
[00:02:37.520 --> 00:02:40.720]  正在重新規劃路線
[00:02:40.720 --> 00:02:42.520]  經常都聽到這句說話
[00:02:42.520 --> 00:02:46.320]  不斷地繞來繞去都不知怎算
[00:02:46.320 --> 00:02:47.600]  等於姐妹
[00:02:47.600 --> 00:02:49.520]  如果你剛才有留意
[00:02:49.520 --> 00:02:51.920]  志偉幫我們讀的經文
[00:02:51.920 --> 00:02:54.120]  其實今天這兩個門徒
[00:02:54.120 --> 00:02:57.720]  走著走著去爾曼斯的路上
[00:02:57.720 --> 00:03:01.200]  其實就是一個信仰導航的路
[00:03:01.200 --> 00:03:02.880]  但是這兩個人
[00:03:02.880 --> 00:03:05.120]  他是離開耶路撒冷
[00:03:05.120 --> 00:03:07.280]  離開了敬拜的中心
[00:03:07.280 --> 00:03:10.040]  離開了門徒的群體
[00:03:10.040 --> 00:03:12.560]  他們的心迷路了
[00:03:12.560 --> 00:03:14.200]  但是感謝主
[00:03:14.200 --> 00:03:16.240]  復活的耶穌基督
[00:03:16.240 --> 00:03:20.200]  祂不是在終點等這兩個門徒來見祂
[00:03:20.200 --> 00:03:22.960]  祂主動親自進入
[00:03:22.960 --> 00:03:25.320]  這兩個迷路的門徒當中
[00:03:25.320 --> 00:03:30.360]  為他們重新規劃信仰信心的路線圖
[00:03:30.360 --> 00:03:32.840]  所以今天我們回到教會崇拜
[00:03:32.840 --> 00:03:34.200]  我們要問
[00:03:34.200 --> 00:03:37.240]  我們這條信仰的道路上高
[00:03:37.240 --> 00:03:40.080]  我們究竟是越走越遠
[00:03:40.080 --> 00:03:41.840]  心裡越冰冷
[00:03:41.840 --> 00:03:43.240]  還是越走越近
[00:03:43.240 --> 00:03:45.480]  心裡越來越火熱呢
[00:03:45.480 --> 00:03:47.440]  我們是不是已經準備好
[00:03:47.440 --> 00:03:49.680]  在這個敬拜的當中
[00:03:49.680 --> 00:03:53.440]  我們重新校準我們信心的方向
[00:03:53.440 --> 00:03:57.280]  重新讓主去點燃我們心裡面的火呢
[00:03:57.280 --> 00:03:59.240]  第一支會你準備好了嗎
[00:03:59.240 --> 00:04:00.360]  準備好了嗎
[00:04:00.360 --> 00:04:01.920]  我們同心禱告
[00:04:01.920 --> 00:04:02.840]  慈悲和天賦
[00:04:02.840 --> 00:04:05.920]  我們用我們的心去準備
[00:04:05.920 --> 00:04:07.960]  去聽你的話語
[00:04:07.960 --> 00:04:10.680]  求你開我們的耳朵
[00:04:10.680 --> 00:04:12.960]  打開我們的心
[00:04:12.960 --> 00:04:15.520]  有時候在腦袋和心裡面
[00:04:15.520 --> 00:04:19.520]  好像是兩尺的距離
[00:04:19.520 --> 00:04:21.160]  但是它是很遙遠
[00:04:21.160 --> 00:04:23.320]  但是今天我求聖靈幫助我們
[00:04:23.320 --> 00:04:27.400]  不單止讓我們頭腦能夠明白你的話語
[00:04:27.400 --> 00:04:30.520]  更要讓我們的心能夠領受主你的道
[00:04:30.520 --> 00:04:32.720]  也就是能夠走出來活出來
[00:04:32.720 --> 00:04:35.000]  又讓我成為你流通的館子
[00:04:35.000 --> 00:04:37.160]  按著正義分解真理的道
[00:04:37.160 --> 00:04:39.080]  以致讓你的話語
[00:04:39.080 --> 00:04:42.600]  在這刻去傳廣去點燃主我的心裡面
[00:04:42.600 --> 00:04:44.000]  求主幫助我們
[00:04:44.000 --> 00:04:46.720]  禱告奉耶穌基督
[00:04:46.720 --> 00:04:51.320]  得聖名至祈求 阿們
[00:04:51.320 --> 00:04:52.280]  經文讀完了
[00:04:52.280 --> 00:04:53.400]  我們不讀
[00:04:53.400 --> 00:04:55.240]  不過我們就會看見
[00:04:55.240 --> 00:05:01.120]  其實這是一個路程上高的一步一步
[00:05:01.120 --> 00:05:03.120]  我們留意兩句說話
[00:05:03.120 --> 00:05:05.920]  一個是耶穌親自走近他們
[00:05:05.920 --> 00:05:09.920]  一個是眼睛迷糊了不認識他
[00:05:09.920 --> 00:05:14.480]  究竟是什麼時間這個故事正在發生
[00:05:14.480 --> 00:05:15.880]  和我們今天一樣
[00:05:15.880 --> 00:05:20.120]  是復活節的清晨
[00:05:20.120 --> 00:05:21.640]  在過了安息日之後
[00:05:21.640 --> 00:05:22.920]  在主日
[00:05:22.920 --> 00:05:26.360]  當婦女們去到墳墓已經看不見耶穌了
[00:05:26.360 --> 00:05:27.840]  在一個空墳墓的時候
[00:05:27.840 --> 00:05:29.920]  這個消息已經開始傳開
[00:05:29.920 --> 00:05:30.840]  但是很奇怪
[00:05:30.840 --> 00:05:33.400]  這兩個門徒聽到的時候
[00:05:33.400 --> 00:05:36.440]  他是正在離開耶路撒冷
[00:05:36.440 --> 00:05:39.520]  在一個前往以馬五師的路上
[00:05:39.520 --> 00:05:42.880]  經文就說是25里
[00:05:42.880 --> 00:05:48.160]  但其實漁民就是60個斯塔德
[00:05:48.160 --> 00:05:50.560]  這是聖經道路的流動
[00:05:50.560 --> 00:05:52.120]  單位我們不明白
[00:05:52.120 --> 00:05:53.680]  但如果看回色經書
[00:05:53.680 --> 00:05:57.920]  60個斯塔德就是每1.6
[00:05:57.920 --> 00:05:59.440]  不要說計算了
[00:05:59.440 --> 00:06:02.200]  簡單來說就是11公里
[00:06:02.200 --> 00:06:05.760]  我們跑馬拉松有沒有人跑了10公里
[00:06:05.760 --> 00:06:07.720]  跑過10公里的 舉手
[00:06:07.720 --> 00:06:09.840]  都有 有些…
[00:06:09.840 --> 00:06:13.160]  10公里 但由我們教會去多遠呢
[00:06:13.160 --> 00:06:15.560]  我估計去到荃灣那麼遠
[00:06:15.560 --> 00:06:19.640]  所以他們就當離開教會
[00:06:19.640 --> 00:06:21.360]  去到荃灣
[00:06:21.360 --> 00:06:23.880]  他們離開耶路撒冷
[00:06:23.880 --> 00:06:26.520]  他們一邊走一邊說
[00:06:26.520 --> 00:06:28.600]  他們心裡很迷惑
[00:06:28.600 --> 00:06:31.400]  很痛苦 很失望
[00:06:31.400 --> 00:06:36.360]  我們原本盼望拯救以色列那位
[00:06:36.360 --> 00:06:38.600]  結果怎樣
[00:06:38.600 --> 00:06:40.760]  死了
[00:06:40.760 --> 00:06:44.000]  雖然有些父女說見到我們復活
[00:06:44.000 --> 00:06:47.200]  但我們見不到
[00:06:47.200 --> 00:06:50.080]  這個不知道會不會是你一些熟悉的畫面
[00:06:50.080 --> 00:06:51.600]  或者一些心境
[00:06:51.600 --> 00:06:53.880]  我們經常聽到有人說主復活了
[00:06:53.880 --> 00:06:55.840]  我們經常聽到見證
[00:06:55.840 --> 00:06:57.600]  但好像我們沒有經歷過
[00:06:57.600 --> 00:07:01.760]  我們心裡很迷惑 很冰冷
[00:07:01.760 --> 00:07:04.840]  你會試過回來崇拜
[00:07:04.840 --> 00:07:07.320]  但我的心是很遙遠的
[00:07:07.320 --> 00:07:10.080]  即是你的人在 但你的心不在
[00:07:10.080 --> 00:07:11.640]  你的心去了哪裡
[00:07:11.640 --> 00:07:14.320]  還在想那個加班的電郵
[00:07:14.320 --> 00:07:17.080]  還在想家裡很多煩惱的事
[00:07:17.080 --> 00:07:19.600]  或者究竟上帝是真的
[00:07:19.600 --> 00:07:21.560]  為何我今天那麼痛苦
[00:07:21.560 --> 00:07:25.400]  仍有很多疑惑
[00:07:25.400 --> 00:07:28.960]  這兩個門徒很多疑惑
[00:07:28.960 --> 00:07:31.600]  他們眼睛迷惑了
[00:07:31.600 --> 00:07:33.440]  迷惑到什麼地步
[00:07:33.440 --> 00:07:39.440]  連耶穌走近他都認不出耶穌
[00:07:39.440 --> 00:07:41.360]  他們的眼
[00:07:41.360 --> 00:07:43.960]  愚民的意思就是
[00:07:43.960 --> 00:07:47.240]  被限制著
[00:07:47.240 --> 00:07:48.600]  眼睛迷惑了
[00:07:48.600 --> 00:07:50.920]  即是眼睛被限制著
[00:07:50.920 --> 00:07:51.880]  限制著什麼意思
[00:07:51.880 --> 00:07:55.400]  就好像一些霧霾一樣
[00:07:55.400 --> 00:07:56.960]  遮住了他們的眼睛
[00:07:56.960 --> 00:08:01.040]  他們看得不清楚
[00:08:01.040 --> 00:08:02.080]  有些聖經學者就說
[00:08:02.080 --> 00:08:05.040]  聖靈故意要遮住你的眼睛
[00:08:05.040 --> 00:08:08.800]  讓你不要那麼快看到耶穌
[00:08:08.800 --> 00:08:11.680]  不過我不是很接受這個解釋
[00:08:11.680 --> 00:08:14.040]  我覺得反過來
[00:08:14.040 --> 00:08:15.480]  這是被動式的
[00:08:15.480 --> 00:08:16.840]  即是被限制著
[00:08:16.840 --> 00:08:18.640]  我覺得不是被聖靈限制
[00:08:18.640 --> 00:08:20.600]  是被人的限制
[00:08:20.600 --> 00:08:21.480]  人有什麼限制著
[00:08:21.480 --> 00:08:23.400]  讓我們認不出耶穌呢
[00:08:23.400 --> 00:08:26.440]  可能有時情緒上的創傷
[00:08:26.440 --> 00:08:28.400]  太大的失望了
[00:08:28.400 --> 00:08:36.800]  或者是理性上高的困惑
[00:08:36.800 --> 00:08:42.480]  即是說他們可能未弄清楚真理的全貌
[00:08:42.480 --> 00:08:46.600]  又或者在信心上有些軟弱
[00:08:46.600 --> 00:08:48.160]  復活的事聽過了
[00:08:48.160 --> 00:08:50.200]  但仍然無法相信
[00:08:50.200 --> 00:08:51.720]  我們今天都是
[00:08:51.720 --> 00:08:53.360]  這個世界太嘈了
[00:08:53.360 --> 00:08:54.360]  太亂了
[00:08:54.360 --> 00:08:55.320]  太快了
[00:08:55.320 --> 00:08:56.560]  經常都變了
[00:08:56.560 --> 00:08:58.600]  那個人上台今天說這些
[00:08:58.600 --> 00:09:00.600]  明天又說別的
[00:09:00.600 --> 00:09:03.720]  好像整個世界我們掌握不了
[00:09:03.720 --> 00:09:06.320]  連我們自己都看不清自己的心
[00:09:06.320 --> 00:09:11.160]  我們更加看不到耶穌的同在
[00:09:11.160 --> 00:09:12.960]  弟兄姊妹
[00:09:12.960 --> 00:09:16.920]  耶路撒冷就如為當時的敬拜的中心
[00:09:16.920 --> 00:09:19.120]  是上帝同族的地方
[00:09:19.120 --> 00:09:20.960]  而這兩個門徒在做什麼
[00:09:20.960 --> 00:09:24.160]  他們卻是走離開耶路撒冷
[00:09:24.160 --> 00:09:29.200]  離開敬拜、離開群體、離開盼望
[00:09:29.200 --> 00:09:33.320]  正是在一個悲傷的心情裏面
[00:09:33.320 --> 00:09:39.240]  他們越走越孤單
[00:09:39.240 --> 00:09:44.200]  當你心裏面感覺到冰冷失望的時候
[00:09:44.200 --> 00:09:45.800]  你會怎樣選擇
[00:09:45.800 --> 00:09:49.080]  你會是回到火堆裏面
[00:09:49.080 --> 00:09:52.760]  還是越走越遠
[00:09:52.760 --> 00:09:58.680]  還記得我上次講火堆
[00:09:58.680 --> 00:10:00.040]  我們聚火會
[00:10:00.040 --> 00:10:02.160]  我們每天都有火炭
[00:10:02.160 --> 00:10:04.960]  當火炭離開火堆會怎樣
[00:10:04.960 --> 00:10:07.160]  就算你多紅多熱
[00:10:07.160 --> 00:10:08.960]  當你走離開火炭
[00:10:08.960 --> 00:10:12.880]  你就會越來越熄滅
[00:10:12.880 --> 00:10:15.120]  大感謝主
[00:10:15.120 --> 00:10:19.920]  主耶穌願意走近他們
[00:10:19.920 --> 00:10:23.840]  耶穌願意親自的走近他們
[00:10:23.840 --> 00:10:24.960]  經文講得很美麗
[00:10:24.960 --> 00:10:29.240]  他說 耶穌親自走近他們
[00:10:29.240 --> 00:10:33.440]  和他們同行
[00:10:33.440 --> 00:10:37.920]  耶穌不是讓他們先搞定情緒
[00:10:37.920 --> 00:10:39.360]  讓你們信心爆棚
[00:10:39.360 --> 00:10:40.280]  我才來找你
[00:10:40.280 --> 00:10:41.440]  不是
[00:10:41.440 --> 00:10:50.600]  耶穌在他們仍然仍未苦眠 信心動搖的時候主動來到他們的中間
[00:10:50.600 --> 00:10:51.800]  有趣的是
[00:10:51.800 --> 00:10:55.320]  耶穌還故意問發生了什麼事
[00:10:55.320 --> 00:10:56.080]  他們還說
[00:10:56.080 --> 00:10:59.840]  你不是最後一個知道發生什麼事的人
[00:10:59.840 --> 00:11:02.080]  如果你看回第十八節
[00:11:02.080 --> 00:11:03.880]  如果是耶穌就說
[00:11:03.880 --> 00:11:05.760]  是什麼事 你說來聽聽
[00:11:05.760 --> 00:11:08.800]  我懂得主角
[00:11:08.800 --> 00:11:13.760]  但耶穌沒有直接的跟他們講解真理
[00:11:13.760 --> 00:11:18.800]  而是陪著他們走了一段路
[00:11:18.800 --> 00:11:24.560]  讓他們將他們失望的情緒 冤屈都講出來
[00:11:24.560 --> 00:11:30.760]  然後一步一步地帶領他們走回信心的旅程上
[00:11:30.760 --> 00:11:34.720]  所以崇拜就是上帝的邀請
[00:11:34.720 --> 00:11:38.720]  是上帝主動來尋求你
[00:11:38.720 --> 00:11:40.640]  尋求我們
[00:11:40.640 --> 00:11:42.200]  在每次崇拜
[00:11:42.200 --> 00:11:43.680]  不是你來找神
[00:11:43.680 --> 00:11:49.480]  其實是上帝感動你 邀請你來找他
[00:11:49.480 --> 00:11:51.280]  他邀請我們聚集
[00:11:51.280 --> 00:11:54.280]  不是當我們要完全完美的時候
[00:11:54.280 --> 00:11:59.080]  他願意在我們失望當中跟我們同行
[00:11:59.080 --> 00:12:03.320]  這正是回應著我們崇拜宣言的其中一個
[00:12:03.320 --> 00:12:04.640]  第五
[00:12:04.640 --> 00:12:08.880]  敬拜者是與神納約的群體
[00:12:08.880 --> 00:12:10.160]  意思是什麼
[00:12:10.160 --> 00:12:14.480]  就是當我們信而受朕加上教會
[00:12:14.480 --> 00:12:18.400]  我們就是上帝所揀選的族類
[00:12:18.400 --> 00:12:20.640]  是有君孫的祭司
[00:12:20.640 --> 00:12:23.160]  是聖潔的國道
[00:12:23.160 --> 00:12:25.440]  是屬神的子民
[00:12:25.440 --> 00:12:26.760]  每一次崇拜
[00:12:26.760 --> 00:12:31.760]  我們就重新回到我們與神納約的群體裡面
[00:12:31.760 --> 00:12:35.920]  我們回應上帝的呼召
[00:12:35.920 --> 00:12:41.560]  所以無論你在這個禮拜裡面
[00:12:41.560 --> 00:12:43.680]  你的心多冷淡
[00:12:43.680 --> 00:12:46.840]  多困惑
[00:12:46.840 --> 00:12:50.080]  甚至你覺得你已經不配在上帝面前
[00:12:50.080 --> 00:12:53.680]  但耶穌今天都願意親近你
[00:12:53.680 --> 00:12:56.320]  願意與你同行
[00:12:56.320 --> 00:12:59.440]  祂不嫌棄我們的疲累
[00:12:59.440 --> 00:13:02.240]  我們的迷惑 我們的疑惑
[00:13:02.240 --> 00:13:08.640]  耶穌主動地尋求你 與你同行
[00:13:08.640 --> 00:13:13.120]  在這個時候我邀請大家靜一靜自己的心
[00:13:13.120 --> 00:13:17.480]  你覺得你自己在這條以馬五師的路程上
[00:13:17.480 --> 00:13:19.560]  是什麼樣的心情
[00:13:19.560 --> 00:13:26.880]  很疲倦 很迷惑 很失望 很迷惑
[00:13:26.880 --> 00:13:31.840]  你的人在這裏 但你的心在哪裏呢
[00:13:31.840 --> 00:13:34.240]  你會不會像這兩個門徒一樣
[00:13:34.240 --> 00:13:36.240]  走來耶路撒冷
[00:13:36.240 --> 00:13:42.120]  離開群體 離開火堆 離開敬拜的中心
[00:13:42.120 --> 00:13:47.480]  今天耶穌要主動去到你的身邊
[00:13:47.480 --> 00:13:49.360]  祂不是來責備你
[00:13:49.360 --> 00:13:51.200]  祂要溫柔地問
[00:13:51.200 --> 00:13:56.960]  你走路的時候 心裏面是在想什麼呢
[00:13:56.960 --> 00:13:59.880]  我讓大家有少許安靜的時間
[00:13:59.880 --> 00:14:05.760]  去想想你的心 預備好去迎接主了沒有
[00:14:05.760 --> 00:14:10.600]  你的心在什麼狀態裏面呢
[00:14:10.600 --> 00:14:15.440]  上帝說 孩子 我與你同行
[00:14:15.440 --> 00:14:41.160]  祂正在等候著 與我們「返返牙」一起
[00:14:41.160 --> 00:14:44.160]  我記得在上個星期
[00:14:44.160 --> 00:14:46.720]  如果那位弟兄知道我在說他
[00:14:46.720 --> 00:14:48.000]  希望不要介意
[00:14:48.000 --> 00:14:53.880]  那位弟兄說 我很久很久以前信了耶穌
[00:14:53.880 --> 00:14:56.720]  但很久很久都沒有回教會
[00:14:56.720 --> 00:14:59.480]  他上個星期回教會
[00:14:59.480 --> 00:15:02.120]  我記得他今天也和我們一起
[00:15:02.120 --> 00:15:09.720]  是 耶穌主動邀請我們返回祂的身邊
[00:15:09.720 --> 00:15:12.920]  祂不是要我們已經預備好自己
[00:15:12.920 --> 00:15:15.040]  祂先迎接我們
[00:15:15.040 --> 00:15:19.160]  當我們仍然在冷淡 在失落的時候
[00:15:19.160 --> 00:15:22.320]  祂願意張開雙手 迎接我們
[00:15:22.320 --> 00:15:28.520]  回到祂的面前 去敬拜祂 去親近祂
[00:15:28.520 --> 00:15:37.080]  你預備好繼續踏上這條信仰的道路沒有呢
[00:15:37.080 --> 00:15:42.440]  然後 耶穌就向這兩位門徒講解聖經
[00:15:42.440 --> 00:15:45.360]  不是講一些心靈雞湯的金句
[00:15:45.360 --> 00:15:49.400]  或者講自己個人的意見 或者一些經歷
[00:15:49.400 --> 00:15:53.560]  耶穌是從摩西先知說起
[00:15:53.560 --> 00:15:57.160]  祂要在門徒面前打開聖經
[00:15:57.160 --> 00:16:00.640]  讓我們看得見上帝的話語
[00:16:00.640 --> 00:16:07.600]  耶穌這樣做不單止要證明祂是誰
[00:16:07.600 --> 00:16:08.720]  祂更加要做一件事
[00:16:08.720 --> 00:16:11.360]  就是要恢復這兩個門徒
[00:16:11.360 --> 00:16:13.320]  對上帝的話語的信心
[00:16:13.320 --> 00:16:19.400]  祂要恢復這兩個門徒對神的信心
[00:16:19.400 --> 00:16:21.960]  耶穌透過祂的話語
[00:16:21.960 --> 00:16:26.560]  讓這兩個門徒的眼睛漸漸的明亮
[00:16:26.560 --> 00:16:28.320]  耶穌說了些什麼話
[00:16:28.320 --> 00:16:34.160]  其實 這些猶太人從小就已經認識聖經
[00:16:34.160 --> 00:16:37.040]  耶穌就跟他們講從小所認識的經文
[00:16:37.040 --> 00:16:39.560]  這兩個從小就認識聖經 應該是吧
[00:16:39.560 --> 00:16:42.880]  從小開始回到大 回教會
[00:16:42.880 --> 00:16:47.440]  耶穌由《律法書》 由《歷史書》
[00:16:47.440 --> 00:16:51.200]  由《先知書》跟他們講解
[00:16:51.200 --> 00:16:55.320]  每一個指向自己的經文
[00:16:55.320 --> 00:16:58.680]  這一次這個講解
[00:16:58.680 --> 00:17:02.880]  讓這兩個門徒重新知道
[00:17:02.880 --> 00:17:06.360]  原來聖經的焦點就是指向主耶穌
[00:17:06.360 --> 00:17:08.800]  其實 弟兄姊妹 你知不知道
[00:17:08.800 --> 00:17:11.440]  原來我們每一次回來主耶穌的崇拜
[00:17:11.440 --> 00:17:13.760]  我們要來聽道 是不是
[00:17:13.760 --> 00:17:15.240]  聽道是為了什麼
[00:17:15.240 --> 00:17:16.880]  聽道的焦點是什麼
[00:17:16.880 --> 00:17:19.960]  聽道的焦點就是指向主耶穌
[00:17:19.960 --> 00:17:22.000]  讓我們在每一次的道裡面
[00:17:22.000 --> 00:17:25.720]  都能夠知道耶穌基督是我們生命的主
[00:17:25.720 --> 00:17:28.360]  是我們生命的王
[00:17:28.360 --> 00:17:29.080]  不知道大家說到這裡
[00:17:29.080 --> 00:17:32.440]  大家說回道的時候是什麼狀態呢
[00:17:32.440 --> 00:17:36.200]  前幾天吉瑟說他去年參加師班
[00:17:36.200 --> 00:17:40.040]  師班很厲害的 不是說這個師班
[00:17:40.040 --> 00:17:43.480]  師班唱完詩歌坐下來之後
[00:17:43.480 --> 00:17:44.840]  就看到他們慢慢的
[00:17:44.840 --> 00:17:48.640]  頭突然間又倒下倒下
[00:17:48.640 --> 00:17:49.920]  講完又講到
[00:17:49.920 --> 00:17:51.840]  他們就會越來越倒下
[00:17:51.840 --> 00:17:53.920]  越來越頭痛得很厲害
[00:17:53.920 --> 00:17:57.360]  到差不多的時候就會立即醒過來
[00:17:57.360 --> 00:17:59.160]  去適當的時候
[00:17:59.160 --> 00:18:02.640]  大家現在是什麼狀態呢
[00:18:02.640 --> 00:18:06.560]  上帝的話語 崇拜當中的講道
[00:18:06.560 --> 00:18:08.800]  不是在中場的時間
[00:18:08.800 --> 00:18:12.560]  崇拜當中的講道是敬拜的心臟
[00:18:12.560 --> 00:18:13.840]  就好像這兩句經文
[00:18:13.840 --> 00:18:15.760]  是很喜歡提醒我們
[00:18:15.760 --> 00:18:17.560]  上帝的話語有多重要
[00:18:17.560 --> 00:18:19.080]  我們一起讀好不好
[00:18:19.080 --> 00:18:21.920]  聖經都是神所密使的
[00:18:21.920 --> 00:18:25.080]  於教訓 督察使人歸正
[00:18:25.080 --> 00:18:28.080]  教導人學義都是有益的
[00:18:28.080 --> 00:18:33.240]  叫屬神的人得以完全 預備行各樣的善事
[00:18:33.240 --> 00:18:35.840]  聖經就是上帝的話語
[00:18:35.840 --> 00:18:39.640]  他要教導我們 督察我們
[00:18:39.640 --> 00:18:42.120]  correct我們 根正我們的生命
[00:18:42.120 --> 00:18:46.520]  讓我們向著正義的道路去出發
[00:18:46.520 --> 00:18:48.920]  是令到我們生命得益處
[00:18:48.920 --> 00:18:53.440]  而且上帝的話語更加有一份驚人的力量
[00:18:53.440 --> 00:18:57.840]  可以解開我們心裡面的一切
[00:18:57.840 --> 00:18:59.120]  我們讀出來
[00:18:59.120 --> 00:19:02.400]  神的道是活潑的 是有功效的
[00:19:02.400 --> 00:19:04.760]  比一切兩樣的劍更鋒利
[00:19:04.760 --> 00:19:09.440]  甚至雲與零 骨子與骨髓都能刺入 剖開
[00:19:09.440 --> 00:19:17.360]  連心中的思念和心主義都能辨明
[00:19:17.360 --> 00:19:23.000]  所以講道不是講完上台在表演talk show
[00:19:23.000 --> 00:19:26.800]  其實是聖靈當中在做他的工作
[00:19:26.800 --> 00:19:32.680]  就是上帝的話語去喚醒我們的心
[00:19:32.680 --> 00:19:36.840]  講道者就要被聖靈的亮光充滿
[00:19:36.840 --> 00:19:39.240]  按著正義分解真理的道
[00:19:39.240 --> 00:19:41.760]  去宣講實際的話語
[00:19:41.760 --> 00:19:45.840]  而大家坐在這裡 不只是釣魚
[00:19:45.840 --> 00:19:47.880]  而我們做一個聽道者
[00:19:47.880 --> 00:19:51.560]  就要讓聖靈開啟我們的心和信心
[00:19:51.560 --> 00:19:53.760]  去聆聽上帝的話語
[00:19:53.760 --> 00:19:57.640]  並且作出適當的回應
[00:19:57.640 --> 00:20:00.080]  這也是正正剛才
[00:20:00.080 --> 00:20:03.160]  我記得我們主席的領會志偉說
[00:20:03.160 --> 00:20:05.760]  我們要用心靈和聖水去敬拜主
[00:20:05.760 --> 00:20:09.000]  在我們的崇拜書第六說
[00:20:09.000 --> 00:20:13.040]  敬拜者當以聖靈和真理作崇拜
[00:20:13.040 --> 00:20:14.160]  是什麼意思
[00:20:14.160 --> 00:20:16.160]  就是在每一次的崇拜裡面
[00:20:16.160 --> 00:20:18.720]  其實都是一個互動 一個打擾
[00:20:18.720 --> 00:20:20.480]  上帝的話語的聖靈
[00:20:20.480 --> 00:20:25.960]  在我們的心裡面 我們這個真理
[00:20:25.960 --> 00:20:28.080]  誠實就是道於真理的意思
[00:20:28.080 --> 00:20:30.160]  讓上帝的話語在我們的心裡面
[00:20:30.160 --> 00:20:32.040]  我們每一個敬拜者
[00:20:32.040 --> 00:20:36.960]  就要讓聖靈的話語充滿在我們當中
