
[00:00:00.000 --> 00:00:05.000]  在2月3日在彭卓家有機會求贈這頓飯
[00:03:17.000 --> 00:03:19.000]  在一些的時代
[00:03:19.000 --> 00:03:22.000]  我們需要產生
[00:03:22.000 --> 00:03:25.000]  或見知其真
[00:03:25.000 --> 00:03:27.000]  但另一方面
[00:03:27.000 --> 00:03:30.000]  凡是一位和平之心
[00:03:30.000 --> 00:03:32.000]  他知道
[00:03:32.000 --> 00:03:33.000]  我告訴他
[00:03:33.000 --> 00:03:35.000]  戰爭是可怕的
[00:03:35.000 --> 00:03:37.000]  戰爭是暴力
[00:03:37.000 --> 00:03:39.000]  是應該避免的
[00:03:39.000 --> 00:03:42.000]  而且神是需要拔起刀劍
[00:03:42.000 --> 00:03:45.000]  就可以戰勝一切的敵人
[00:03:45.000 --> 00:03:47.000]  所以我們學會了
[00:03:47.000 --> 00:03:49.000]  我們摸摸法
[00:03:49.000 --> 00:03:53.000]  這個世界是一對無尊的方式
[00:03:53.000 --> 00:03:55.000]  在約書阿基
[00:03:55.000 --> 00:03:56.000]  我們看到
[00:03:56.000 --> 00:03:58.000]  就是當約書阿基看到
[00:03:58.000 --> 00:04:01.000]  一個神秘的高自然
[00:04:01.000 --> 00:04:02.000]  約書阿基說
[00:04:02.000 --> 00:04:03.000]  你是誰?
[00:04:03.000 --> 00:04:05.000]  你站在哪一邊?
[00:04:05.000 --> 00:04:09.000]  一位如我所說的純粹的人說
[00:04:09.000 --> 00:04:12.000]  我不是站在哪一邊
[00:04:12.000 --> 00:04:15.000]  我是站在神的那一邊
[00:04:15.000 --> 00:04:17.000]  你站在神的那一邊
[00:04:17.000 --> 00:04:19.000]  意思很明顯的
[00:04:19.000 --> 00:04:21.000]  我們是會面對人間的挑戰
[00:04:21.000 --> 00:04:23.000]  面對人間的衝擊
[00:04:23.000 --> 00:04:24.000]  你不要說站在那裡
[00:04:24.000 --> 00:04:26.000]  你站在哪一邊
[00:04:26.000 --> 00:04:27.000]  站在那裡
[00:04:27.000 --> 00:04:29.000]  你站在我那一邊
[00:04:29.000 --> 00:04:30.000]  不是
[00:04:30.000 --> 00:04:32.000]  我們主宰的就是
[00:04:32.000 --> 00:04:35.000]  我們要站在神的那一邊
[00:04:35.000 --> 00:04:37.000]  跟從神
[00:04:37.000 --> 00:04:41.000]  我們會為無尊社會發光
[00:04:41.000 --> 00:04:44.000]  我們會支持阿基
[00:04:44.000 --> 00:04:47.000]  我們容許愛建生
[00:04:47.000 --> 00:04:49.000]  和共鳴
[00:04:49.000 --> 00:04:52.000]  我們要在神的那一邊
[00:04:52.000 --> 00:04:54.000]  我們尊崇神
[00:04:54.000 --> 00:04:57.000]  廢掃阿基
[00:04:57.000 --> 00:04:59.000]  我們尊崇神
[00:04:59.000 --> 00:05:02.000]  各位主多謝您給我們民營的救援
[00:05:02.000 --> 00:05:03.000]  多謝您給我們今天
[00:05:03.000 --> 00:05:05.000]  一同尊崇神
[00:05:05.000 --> 00:05:08.000]  看祇丹的福祉
[00:05:08.000 --> 00:05:09.000]  我們祝福您
[00:05:09.000 --> 00:05:11.000]  我們今天算是當初
[00:05:11.000 --> 00:05:14.000]  參與這次的慶祝禮儀
[00:05:14.000 --> 00:05:17.000]  又如我師父所說
[00:05:17.000 --> 00:05:20.000]  我們會儘快開放這次儀式
[00:05:20.000 --> 00:05:22.000]  未來的儀式
[00:05:22.000 --> 00:05:24.000]  我們會跟從神尊崇神
[00:05:24.000 --> 00:05:26.000]  開放這次儀式
[00:05:26.000 --> 00:05:29.000]  其實我們儘快開放這次儀式
[00:05:29.000 --> 00:05:30.000]  我們心都不疲倦
[00:05:30.000 --> 00:05:32.000]  因為我們是神的
[00:05:32.000 --> 00:05:34.000]  我們是神的
[00:05:34.000 --> 00:05:36.000]  我們是神的
[00:05:36.000 --> 00:05:38.000]  我們是神的
[00:05:38.000 --> 00:05:40.000]  我們是神的
[00:05:40.000 --> 00:05:42.000]  我們祈禱是神的
[00:05:42.000 --> 00:05:44.000]  我們祈禱是神的
[00:05:44.000 --> 00:05:46.000]  我們祈禱是神的
[00:05:46.000 --> 00:05:48.000]  我們祈禱是神的
[00:05:48.000 --> 00:05:50.000]  我們祈禱是神的
[00:05:50.000 --> 00:05:52.000]  我們祈禱是神的
[00:05:52.000 --> 00:05:54.000]  我們祈禱是神的
[00:05:54.000 --> 00:05:56.000]  我們祈禱是神的
[00:05:56.000 --> 00:05:58.000]  我們祈禱是神的
[00:05:58.000 --> 00:06:00.000]  我們祈禱是神的
[00:06:00.000 --> 00:06:02.000]  我們祈禱是神的
[00:06:02.000 --> 00:06:04.000]  我們祈禱是神的
[00:06:04.000 --> 00:06:06.000]  我們祈禱是神的
[00:06:06.000 --> 00:06:08.000]  我們祈禱是神的
[00:06:08.000 --> 00:06:10.000]  我們祈禱是神的
[00:06:10.000 --> 00:06:12.000]  我們祈禱是神的
[00:06:12.000 --> 00:06:14.000]  我們祈禱是神的
[00:06:14.000 --> 00:06:16.000]  我們祈禱是神的
[00:06:16.000 --> 00:06:18.000]  我們祈禱是神的
[00:06:18.000 --> 00:06:20.000]  我們祈禱是神的
[00:06:20.000 --> 00:06:22.000]  我們祈禱是神的
[00:06:22.000 --> 00:06:24.000]  我們祈禱是神的
[00:06:24.000 --> 00:06:26.000]  我們祈禱是神的
[00:06:26.000 --> 00:06:28.000]  我們祈禱是神的
[00:06:28.000 --> 00:06:30.000]  我們祈禱是神的
[00:06:30.000 --> 00:06:32.000]  我們祈禱是神的
[00:06:32.000 --> 00:06:34.000]  我們祈禱是神的
[00:06:34.000 --> 00:06:36.000]  我們祈禱是神的
[00:06:36.000 --> 00:06:38.000]  我們祈禱是神的
[00:06:38.000 --> 00:06:40.000]  我們祈禱是神的
[00:06:40.000 --> 00:06:42.000]  我們祈禱是神的
[00:06:42.000 --> 00:06:44.000]  我們祈禱是神的
[00:06:44.000 --> 00:06:46.000]  我們祈禱是神的
[00:06:46.000 --> 00:06:48.000]  我們祈禱是神的
[00:06:48.000 --> 00:06:50.000]  我們祈禱是神的
[00:06:50.000 --> 00:06:52.000]  我們祈禱是神的
[00:06:52.000 --> 00:06:54.000]  我們祈禱是神的
[00:06:54.000 --> 00:06:56.000]  我們祈禱是神的
[00:06:56.000 --> 00:06:58.000]  我們祈禱是神的
[00:06:58.000 --> 00:07:00.000]  我們祈禱是神的
[00:07:00.000 --> 00:07:02.000]  我們祈禱是神的
[00:07:02.000 --> 00:07:04.000]  我們祈禱是神的
[00:07:04.000 --> 00:07:06.000]  我們祈禱是神的
[00:07:06.000 --> 00:07:08.000]  我們祈禱是神的
[00:07:08.000 --> 00:07:10.000]  我們祈禱是神的
[00:07:10.000 --> 00:07:12.000]  我們祈禱是神的
[00:07:12.000 --> 00:07:14.000]  我們祈禱是神的
[00:07:14.000 --> 00:07:16.000]  我們祈禱是神的
[00:07:16.000 --> 00:07:18.000]  我們祈禱是神的
[00:07:18.000 --> 00:07:20.000]  我們祈禱是神的
[00:07:20.000 --> 00:07:22.000]  我們祈禱是神的
[00:07:22.000 --> 00:07:24.000]  我們祈禱是神的
[00:07:24.000 --> 00:07:26.000]  我們祈禱是神的
[00:07:26.000 --> 00:07:28.000]  我們祈禱是神的
[00:07:28.000 --> 00:07:30.000]  我們祈禱是神的
[00:07:30.000 --> 00:07:32.000]  我們祈禱是神的
[00:07:32.000 --> 00:07:34.000]  我們祈禱是神的
[00:07:34.000 --> 00:07:36.000]  我們祈禱是神的
[00:07:36.000 --> 00:07:38.000]  我們祈禱是神的
[00:07:38.000 --> 00:07:40.000]  我們祈禱是神的
[00:07:40.000 --> 00:07:42.000]  我們祈禱是神的
[00:07:42.000 --> 00:07:44.000]  我們祈禱是神的
[00:07:44.000 --> 00:07:46.000]  我們祈禱是神的
[00:07:46.000 --> 00:07:48.000]  我們祈禱是神的
[00:07:48.000 --> 00:07:50.000]  我們祈禱是神的
[00:07:50.000 --> 00:07:52.000]  我們祈禱是神的
[00:07:52.000 --> 00:07:54.000]  我們祈禱是神的
[00:07:54.000 --> 00:07:56.000]  我們祈禱是神的
[00:07:56.000 --> 00:07:58.000]  我們祈禱是神的
[00:07:58.000 --> 00:08:00.000]  我們祈禱是神的
[00:08:00.000 --> 00:08:02.000]  我們祈禱是神的
[00:08:02.000 --> 00:08:04.000]  我們祈禱是神的
[00:08:04.000 --> 00:08:06.000]  我們祈禱是神的
[00:08:06.000 --> 00:08:08.000]  我們祈禱是神的
[00:08:08.000 --> 00:08:10.000]  我們祈禱是神的
[00:08:10.000 --> 00:08:12.000]  我們祈禱是神的
[00:08:12.000 --> 00:08:14.000]  我們祈禱是神的
[00:08:14.000 --> 00:08:16.000]  我們祈禱是神的
[00:08:16.000 --> 00:08:18.000]  我們祈禱是神的
[00:08:18.000 --> 00:08:20.000]  我們祈禱是神的
[00:08:20.000 --> 00:08:22.000]  我們祈禱是神的
[00:08:22.000 --> 00:08:24.000]  我們祈禱是神的
[00:08:24.000 --> 00:08:26.000]  我們祈禱是神的
[00:08:26.000 --> 00:08:28.000]  我們祈禱是神的
[00:08:28.000 --> 00:08:30.000]  我們祈禱是神的
[00:08:30.000 --> 00:08:32.000]  我們祈禱是神的
[00:08:32.000 --> 00:08:34.000]  我們祈禱是神的
[00:08:34.000 --> 00:08:36.000]  我們祈禱是神的
[00:08:36.000 --> 00:08:38.000]  我們祈禱是神的
[00:08:38.000 --> 00:08:40.000]  我們祈禱是神的
[00:08:40.000 --> 00:08:42.000]  我們祈禱是神的
[00:08:42.000 --> 00:08:44.000]  我們祈禱是神的
[00:08:44.000 --> 00:08:46.000]  我們祈禱是神的
[00:08:46.000 --> 00:08:48.000]  我們祈禱是神的
[00:08:48.000 --> 00:08:50.000]  我們祈禱是神的
[00:08:50.000 --> 00:08:52.000]  我們祈禱是神的
[00:08:52.000 --> 00:08:54.000]  我們祈禱是神的
[00:08:54.000 --> 00:08:56.000]  我們祈禱是神的
[00:08:56.000 --> 00:08:58.000]  我們祈禱是神的
[00:08:58.000 --> 00:09:00.000]  我們祈禱是神的
[00:09:00.000 --> 00:09:02.000]  我們祈禱是神的
[00:09:02.000 --> 00:09:04.000]  我們祈禱是神的
[00:09:04.000 --> 00:09:06.000]  我們祈禱是神的
[00:09:06.000 --> 00:09:08.000]  我們祈禱是神的
[00:09:08.000 --> 00:09:10.000]  我們祈禱是神的
[00:09:10.000 --> 00:09:12.000]  我們祈禱是神的
[00:09:12.000 --> 00:09:14.000]  我們祈禱是神的
[00:09:14.000 --> 00:09:16.000]  我們祈禱是神的
[00:09:16.000 --> 00:09:18.000]  我們祈禱是神的
[00:09:18.000 --> 00:09:20.000]  我們祈禱是神的
[00:09:20.000 --> 00:09:22.000]  我們祈禱是神的
[00:09:22.000 --> 00:09:24.000]  我們祈禱是神的
[00:09:24.000 --> 00:09:26.000]  我們祈禱是神的
[00:09:26.000 --> 00:09:28.000]  我們祈禱是神的
[00:09:28.000 --> 00:09:30.000]  我們祈禱是神的
[00:09:30.000 --> 00:09:32.000]  我們祈禱是神的
[00:09:32.000 --> 00:09:34.000]  我們祈禱是神的
[00:09:34.000 --> 00:09:36.000]  我們祈禱是神的
[00:09:36.000 --> 00:09:38.000]  我們祈禱是神的
[00:09:38.000 --> 00:09:40.000]  我們祈禱是神的
[00:09:40.000 --> 00:09:42.000]  我們祈禱是神的
[00:09:42.000 --> 00:09:44.000]  我們祈禱是神的
[00:09:44.000 --> 00:09:46.000]  我們祈禱是神的
[00:09:46.000 --> 00:09:48.000]  我們祈禱是神的
[00:09:48.000 --> 00:09:50.000]  我們祈禱是神的
[00:09:50.000 --> 00:09:52.000]  我們祈禱是神的
[00:09:52.000 --> 00:09:54.000]  我們祈禱是神的
[00:09:54.000 --> 00:09:56.000]  我們祈禱是神的
[00:09:56.000 --> 00:09:58.000]  我們祈禱是神的
[00:09:58.000 --> 00:10:00.000]  我們祈禱是神的
[00:10:00.000 --> 00:10:02.000]  我們祈禱是神的
[00:10:02.000 --> 00:10:04.000]  我們祈禱是神的
[00:10:04.000 --> 00:10:06.000]  我們祈禱是神的
[00:10:06.000 --> 00:10:08.000]  我們祈禱是神的
[00:10:08.000 --> 00:10:10.000]  我們祈禱是神的
[00:10:10.000 --> 00:10:12.000]  我們祈禱是神的
[00:10:12.000 --> 00:10:14.000]  我們祈禱是神的
[00:10:14.000 --> 00:10:16.000]  我們祈禱是神的
[00:10:16.000 --> 00:10:18.000]  我們祈禱是神的
[00:10:18.000 --> 00:10:20.000]  我們祈禱是神的
[00:10:20.000 --> 00:10:22.000]  我們祈禱是神的
[00:10:22.000 --> 00:10:24.000]  我們祈禱是神的
[00:10:24.000 --> 00:10:26.000]  我們祈禱是神的
[00:10:26.000 --> 00:10:28.000]  我們祈禱是神的
[00:10:28.000 --> 00:10:30.000]  我們祈禱是神的
[00:10:30.000 --> 00:10:32.000]  我們祈禱是神的
[00:10:32.000 --> 00:10:34.000]  我們祈禱是神的
[00:10:34.000 --> 00:10:36.000]  耶穌基督就說
[00:10:36.000 --> 00:10:38.000]  如果你想那個館房聽
[00:10:38.000 --> 00:10:40.000]  是坐滿人的話叫粉絲
[00:10:40.000 --> 00:10:42.000]  和你鼓掌的話
[00:10:42.000 --> 00:10:44.000]  那你跟隨我
[00:10:44.000 --> 00:10:48.000]  這個不是一個最好的選擇
[00:10:48.000 --> 00:10:50.000]  在這個世界裡面
[00:10:50.000 --> 00:10:54.000]  基督徒未必是最受尊重
[00:10:54.000 --> 00:10:58.000]  有時候那些跟從神話語的人
[00:10:58.000 --> 00:11:00.000]  學校神榜樣的人
[00:11:00.000 --> 00:11:02.000]  體現神道的人
[00:11:02.000 --> 00:11:06.000]  會被人嘩,會被人詛咒
[00:11:06.000 --> 00:11:10.000]  我如這段白紙的時候
[00:11:10.000 --> 00:11:14.000]  耶穌就做了我戲劇性的動作
[00:11:14.000 --> 00:11:18.000]  去一個在江西的中間
[00:11:18.000 --> 00:11:24.000]  每年中間聚聚的黑店來散
[00:11:24.000 --> 00:11:28.000]  耶穌基督保持了
[00:11:28.000 --> 00:11:30.000]  一個全廠的偉大的觀念
[00:11:30.000 --> 00:11:32.000]  地位微小的人
[00:11:32.000 --> 00:11:34.000]  就像祖國一樣
[00:11:34.000 --> 00:11:36.000]  就是耶穌基督
[00:11:36.000 --> 00:11:40.000]  所喜歡的偉大
[00:11:40.000 --> 00:11:42.000]  尊重耶穌基督
[00:11:42.000 --> 00:11:44.000]  所看重的小人物
[00:11:44.000 --> 00:11:46.000]  小孩子
[00:11:46.000 --> 00:11:48.000]  就是尊重耶穌基督
[00:11:48.000 --> 00:11:50.000]  尊重耶穌基督
[00:11:50.000 --> 00:11:56.000]  就是尊重天上的祖國
[00:11:56.000 --> 00:12:00.000]  第一幕就完了,燈光要熄了
[00:12:00.000 --> 00:12:04.000]  耶穌基督似乎已經結束了
[00:12:04.000 --> 00:12:06.000]  誰是最大的討論
[00:12:06.000 --> 00:12:08.000]  不過,燈光暗淡的時候
[00:12:08.000 --> 00:12:11.000]  有一個門徒就在這裡舉手
[00:12:11.000 --> 00:12:13.000]  燈光又要再亮起
[00:12:13.000 --> 00:12:17.000]  第二幕又啪啪啪就開始
[00:12:17.000 --> 00:12:21.000]  有一個人舉頭
[00:12:21.000 --> 00:12:24.000]  舉手中的約翰
[00:12:24.000 --> 00:12:26.000]  約翰的樣子
[00:12:26.000 --> 00:12:29.000]  是一位莫名的司祠
[00:12:29.000 --> 00:12:31.000]  不開心的
[00:12:31.000 --> 00:12:34.000]  因為他認為基督所說的
[00:12:34.000 --> 00:12:37.000]  事高的親平主義
[00:12:37.000 --> 00:12:40.000]  平等主義
[00:12:40.000 --> 00:12:42.000]  是天真的
[00:12:42.000 --> 00:12:44.000]  弟弟當然可愛
[00:12:44.000 --> 00:12:46.000]  但是將弟弟這樣抬走出來
[00:12:46.000 --> 00:12:48.000]  是不是明智的
[00:12:48.000 --> 00:12:52.000]  約翰擔心耶穌基督的標準
[00:12:52.000 --> 00:12:56.000]  他想知道聖公的範圍是誰
[00:12:56.000 --> 00:12:58.000]  是誰可以做,誰不可以做
[00:12:58.000 --> 00:13:00.000]  誰是跟我們一起
[00:13:00.000 --> 00:13:04.000]  誰是不跟我們一起的
[00:13:04.000 --> 00:13:06.000]  於是他就說
[00:13:06.000 --> 00:13:07.000]  我見到有個故事
[00:13:07.000 --> 00:13:08.000]  一個不是屬於我們的人
[00:13:08.000 --> 00:13:11.000]  一個地位低迷的外邦人
[00:13:11.000 --> 00:13:13.000]  應該是外邦人
[00:13:13.000 --> 00:13:15.000]  在扮演基督的使者
[00:13:15.000 --> 00:13:16.000]  做了一些事情
[00:13:16.000 --> 00:13:17.000]  所以說
[00:13:17.000 --> 00:13:23.000]  夫子,我們看見一個人奉你的名去講鬼
[00:13:23.000 --> 00:13:25.000]  我們就禁止他
[00:13:25.000 --> 00:13:31.000]  因為他不與我們一起親近你
[00:13:31.000 --> 00:13:35.000]  所以我意思是
[00:13:35.000 --> 00:13:37.000]  夫子,你也知道
[00:13:37.000 --> 00:13:39.000]  外面有一些人
[00:13:39.000 --> 00:13:41.000]  都沒有親近你
[00:13:41.000 --> 00:13:43.000]  都沒有坐在你的腳上
[00:13:43.000 --> 00:13:47.000]  也不是屬於我們這個團體
[00:13:47.000 --> 00:13:49.000]  他在搶你風頭
[00:13:49.000 --> 00:13:53.000]  這個人用你的名去講鬼
[00:13:53.000 --> 00:13:56.000]  所以我們叫他快點躲進去
[00:13:56.000 --> 00:13:58.000]  他沒有資格
[00:13:58.000 --> 00:14:01.000]  他也不明白你說的道理
[00:14:01.000 --> 00:14:02.000]  竟然做我們的工作
[00:14:02.000 --> 00:14:05.000]  還不是有你的能力去講鬼
[00:14:05.000 --> 00:14:10.000]  你說是不是我們真的要有大事實呢
[00:14:10.000 --> 00:14:15.000]  在這裡我們看見人的心裡有個心
[00:14:15.000 --> 00:14:19.000]  人與人間的分別
[00:14:19.000 --> 00:14:22.000]  我們是想憑公主的名字
[00:14:22.000 --> 00:14:24.000]  去宣揚這件事
[00:14:24.000 --> 00:14:28.000]  我們想追求社會的正義
[00:14:28.000 --> 00:14:32.000]  追求社會的尋求是安居樂業
[00:14:32.000 --> 00:14:35.000]  我們宣揚這件事
[00:14:35.000 --> 00:14:37.000]  結果我們發覺
[00:14:37.000 --> 00:14:39.000]  我們天天和自己爭鬥
[00:14:39.000 --> 00:14:44.000]  天天和周圍的人爭鬥
[00:14:44.000 --> 00:14:46.000]  為什麼呢?
[00:14:46.000 --> 00:14:49.000]  土魯在《林亞書》中說得很清楚
[00:14:49.000 --> 00:14:50.000]  人是分裂的
[00:14:50.000 --> 00:14:51.000]  因為他說
[00:14:51.000 --> 00:14:52.000]  我們所做的
[00:14:52.000 --> 00:14:53.000]  我們自己不明白
[00:14:53.000 --> 00:14:54.000]  我們願意做的
[00:14:54.000 --> 00:14:55.000]  我們想做的
[00:14:55.000 --> 00:14:56.000]  又不天天去做
[00:14:56.000 --> 00:14:57.000]  我們所恨的
[00:14:57.000 --> 00:15:01.000]  我們天天去做
[00:15:01.000 --> 00:15:03.000]  我們知道有些事情我們不想做
[00:15:03.000 --> 00:15:08.000]  但我們天天作出惡行
[00:15:08.000 --> 00:15:11.000]  心裡有很多的衝突
[00:15:11.000 --> 00:15:15.000]  因為我們心裡有很多的憤慮
[00:15:15.000 --> 00:15:18.000]  我們追求一些錯誤的東西
[00:15:18.000 --> 00:15:21.000]  我們渴望被圍著
[00:15:21.000 --> 00:15:25.000]  我們不願意被圍著
[00:15:25.000 --> 00:15:26.000]  所以有些人認為
[00:15:26.000 --> 00:15:30.000]  衝動歸根結底就是情的最好
[00:15:30.000 --> 00:15:33.000]  門徒想用權力
[00:15:33.000 --> 00:15:35.000]  藥王想用權力
[00:15:35.000 --> 00:15:38.000]  人很喜歡控制別人的
[00:15:38.000 --> 00:15:40.000]  我控制你
[00:15:40.000 --> 00:15:46.000]  我控制你
[00:15:46.000 --> 00:15:49.000]  另一個原因就是
[00:15:49.000 --> 00:15:53.000]  我們對黨派的那種慾念
[00:15:53.000 --> 00:15:54.000]  我們希望
[00:15:54.000 --> 00:15:55.000]  我們在我們群體當中
[00:15:55.000 --> 00:15:57.000]  清除那些和我們不一樣的人
[00:15:57.000 --> 00:15:59.000]  和我們想法不同的人
[00:15:59.000 --> 00:16:01.000]  和我們意見不同的人
[00:16:01.000 --> 00:16:04.000]  我們喜歡我們黨派的那種純潔
[00:16:04.000 --> 00:16:06.000]  我們喜歡埋堆
[00:16:06.000 --> 00:16:09.000]  埋堆是人的天性
[00:16:09.000 --> 00:16:15.000]  所以我們見到一些人做一些善事
[00:16:15.000 --> 00:16:18.000]  不過埋堆的時候
[00:16:18.000 --> 00:16:21.000]  我當然不會怎樣
[00:16:21.000 --> 00:16:22.000]  我不怕
[00:16:22.000 --> 00:16:24.000]  我只是看著你
[00:16:24.000 --> 00:16:26.000]  另一方面
[00:16:26.000 --> 00:16:27.000]  早叫我來
[00:16:27.000 --> 00:16:30.000]  我不埋堆是不行的
[00:16:30.000 --> 00:16:31.000]  在世上不埋堆
[00:16:31.000 --> 00:16:33.000]  你不屬於一個黨派
[00:16:33.000 --> 00:16:35.000]  你不去征服
[00:16:35.000 --> 00:16:36.000]  你就會被欺凌
[00:16:36.000 --> 00:16:38.000]  你就會被排擠
[00:16:38.000 --> 00:16:40.000]  如果你不信任某一個人
[00:16:40.000 --> 00:16:42.000]  吃了我的自我的利益
[00:16:42.000 --> 00:16:44.000]  你不擁護他的立場
[00:16:44.000 --> 00:16:46.000]  這樣你更不會被人批評
[00:16:46.000 --> 00:16:48.000]  會在社交媒體被人批評
[00:16:48.000 --> 00:16:50.000]  甚至被污衊
[00:16:50.000 --> 00:16:54.000]  在這的人生裡
[00:16:54.000 --> 00:16:55.000]  讓對人錯誤
[00:16:55.000 --> 00:16:57.000]  都可以說是對的
[00:16:57.000 --> 00:17:00.000]  別對我們錯誤
[00:17:00.000 --> 00:17:03.000]  我們不要這麼做
[00:17:03.000 --> 00:17:06.000]  因為不值得理會
[00:17:06.000 --> 00:17:10.000]  就算當上皇帝
[00:17:10.000 --> 00:17:13.000]  就算當上皇帝
[00:17:13.000 --> 00:17:15.000]  也要遵循宗教意識
[00:17:15.000 --> 00:17:18.000]  我們的宗教不是限於我們
[00:17:18.000 --> 00:17:20.000]  利益範圍
[00:17:20.000 --> 00:17:23.000]  雖然有些人用了耶穌基督的名字
[00:17:23.000 --> 00:17:24.000]  去講道理
[00:17:24.000 --> 00:17:26.000]  但這只是宗教的名義
[00:17:26.000 --> 00:17:29.000]  只要邪惡的勢力除去了
[00:17:29.000 --> 00:17:32.000]  神的群人都在發生
[00:17:32.000 --> 00:17:35.000]  神的種子都在商討
[00:17:35.000 --> 00:17:38.000]  這是神的工作
[00:17:38.000 --> 00:17:44.000]  神的工作比我們的工作更大
[00:17:44.000 --> 00:17:49.000]  當神的工作在哪裡發生
[00:17:49.000 --> 00:17:51.000]  在什麼人發生
[00:17:51.000 --> 00:17:55.000]  在我們不喜歡的人生上發生
[00:17:55.000 --> 00:17:59.000]  在我們不喜歡的人生上發生
[00:17:59.000 --> 00:18:01.000]  我們不要抗拒
[00:18:01.000 --> 00:18:03.000]  我們要尊嚴
[00:18:03.000 --> 00:18:06.000]  要尊崇
[00:18:06.000 --> 00:18:08.000]  第二幕又結束
[00:18:08.000 --> 00:18:12.000]  第三幕又開始了
[00:18:12.000 --> 00:18:15.000]  現在就告訴我們
[00:18:15.000 --> 00:18:18.000]  宗徒就是要去耶穌撒冷
