
[00:00:00.000 --> 00:00:05.000]  (主席)上個禮拜呢 講完之後很開心
[00:07:57.000 --> 00:08:00.000]  保羅在二章二十一至二十二節
[00:08:00.000 --> 00:08:02.000]  其實用了舊約的聖殿
[00:08:02.000 --> 00:08:06.000]  作為一個圖像來解釋教會
[00:08:06.000 --> 00:08:11.000]  他說:倚靠他整座建築得以互相連接
[00:08:11.000 --> 00:08:13.000]  逐漸擴大成為聖殿獻給主
[00:08:13.000 --> 00:08:19.000]  倚靠他你們也同被建造成為上帝至聖靈居住的地方
[00:08:19.000 --> 00:08:25.000]  所以華里克牧師在書《彪竿人生》提到一個概念
[00:08:25.000 --> 00:08:29.000]  其實我們是為教會而做的
[00:08:29.000 --> 00:08:32.000]  今天的經文可以說是教導我們
[00:08:32.000 --> 00:08:35.000]  如何在教會裡面生活
[00:08:35.000 --> 00:08:37.000]  在第二到第三節
[00:08:37.000 --> 00:08:43.000]  是很明顯對信徒在教會裡面的生活來教導
[00:08:43.000 --> 00:08:45.000]  教會裡面的弟兄姊妹
[00:08:45.000 --> 00:08:47.000]  都是來自不同的背景
[00:08:47.000 --> 00:08:50.000]  每一個人又有不同的性格
[00:08:50.000 --> 00:08:54.000]  甚至每一位弟兄姊妹
[00:08:54.000 --> 00:08:57.000]  信主的年日長短都是不同
[00:08:57.000 --> 00:09:00.000]  因此我們要和合相處
[00:09:00.000 --> 00:09:04.000]  其實是很不容易
[00:09:04.000 --> 00:09:10.000]  第三節最後一句話是說出保羅要這樣勸勉的目的
[00:09:10.000 --> 00:09:15.000]  他說要盡力保持聖靈所賜合一的心
[00:09:15.000 --> 00:09:18.000]  如果教會裡面每個人一來到就自動合一
[00:09:18.000 --> 00:09:20.000]  那我們就不用盡力
[00:09:20.000 --> 00:09:22.000]  但實際上沒那麼容易
[00:09:22.000 --> 00:09:28.000]  所以我們才要盡力在聖靈裡面
[00:09:28.000 --> 00:09:29.000]  本來我們都合一
[00:09:29.000 --> 00:09:31.000]  但由於人的問題
[00:09:31.000 --> 00:09:33.000]  所以就不是那麼簡單
[00:09:33.000 --> 00:09:36.000]  我們每一個在教會裡面的弟兄姊妹
[00:09:36.000 --> 00:09:41.000]  都要盡力齊心努力去爭取合一
[00:09:41.000 --> 00:09:47.000]  第二節其實提了四點個人的態度
[00:09:47.000 --> 00:09:50.000]  第一是謙遜
[00:09:50.000 --> 00:09:53.000]  鼓勵信徒不要自高
[00:09:53.000 --> 00:09:55.000]  看自己的時候
[00:09:55.000 --> 00:09:58.000]  要看自己的短處
[00:09:58.000 --> 00:10:00.000]  看別人的時候
[00:10:00.000 --> 00:10:02.000]  要看別人的長處
[00:10:02.000 --> 00:10:04.000]  如果我們能夠這樣做
[00:10:04.000 --> 00:10:06.000]  我們可以做到
[00:10:06.000 --> 00:10:08.000]  肥樂比書第二章三節提到的
[00:10:08.000 --> 00:10:11.000]  看別人比自己強
[00:10:11.000 --> 00:10:13.000]  不要強項對強項
[00:10:13.000 --> 00:10:15.000]  是看別人的強項
[00:10:15.000 --> 00:10:16.000]  看自己的弱項
[00:10:16.000 --> 00:10:19.000]  第二點溫柔
[00:10:19.000 --> 00:10:23.000]  溫柔就是說我們的情緒要受到控制
[00:10:23.000 --> 00:10:28.000]  原文這個字是說到一隻野馬能夠受人控制
[00:10:28.000 --> 00:10:31.000]  所以我相信是指情緒要受到控制
[00:10:31.000 --> 00:10:35.000]  不要輕易跟別人發生爭執
[00:10:35.000 --> 00:10:38.000]  溫柔包含有高雅有禮貌
[00:10:38.000 --> 00:10:40.000]  為人設想的品性
[00:10:40.000 --> 00:10:46.000]  但是不是不講真理任人踐踏
[00:10:46.000 --> 00:10:49.000]  主耶穌就是溫柔的典範
[00:10:49.000 --> 00:10:50.000]  祂曾經說過
[00:10:50.000 --> 00:10:51.000]  我心裡柔和謙卑
[00:10:51.000 --> 00:10:53.000]  你們來學我的額
[00:10:53.000 --> 00:10:54.000]  學我的樣式
[00:10:54.000 --> 00:10:56.000]  負我的額學我的樣式
[00:10:56.000 --> 00:10:58.000]  第三就是忍耐
[00:10:58.000 --> 00:11:01.000]  忍耐是指對別人的忍耐
[00:11:01.000 --> 00:11:04.000]  在聖經原文有兩個忍耐的字
[00:11:04.000 --> 00:11:06.000]  這個是專門講對人的忍耐
[00:11:06.000 --> 00:11:08.000]  在哥倫多前書十三章四字
[00:11:08.000 --> 00:11:09.000]  很多人都會背
[00:11:09.000 --> 00:11:10.000]  甚至歌都可以唱
[00:11:10.000 --> 00:11:12.000]  愛是恆久忍耐
[00:11:12.000 --> 00:11:17.000]  這個是講對人的忍耐
[00:11:17.000 --> 00:11:20.000]  而在這裡用的字是和哥倫多前書一樣
[00:11:20.000 --> 00:11:24.000]  含義就是說我們要接納別人的性格
[00:11:24.000 --> 00:11:25.000]  接納他的性情
[00:11:25.000 --> 00:11:28.000]  不會企圖去改變別人
[00:11:28.000 --> 00:11:32.000]  來符合自己心中的理想
[00:11:32.000 --> 00:11:35.000]  俗語說忍字頭上一把刀
[00:11:35.000 --> 00:11:36.000]  自己很難的
[00:11:36.000 --> 00:11:37.000]  很難忍耐
[00:11:37.000 --> 00:11:40.000]  我們真的要好好靠聖靈的能力
[00:11:40.000 --> 00:11:43.000]  幫助我們做得到
[00:11:43.000 --> 00:11:46.000]  第四點就是用愛心互相寬容
[00:11:46.000 --> 00:11:51.000]  寬容就是指到能夠擔當別人對我們的虧欠
[00:11:51.000 --> 00:11:53.000]  別人做了什麼錯事
[00:11:53.000 --> 00:11:56.000]  我們都不要經常和別人計較
[00:11:56.000 --> 00:11:59.000]  想想如何包容和原諒他
[00:11:59.000 --> 00:12:02.000]  不要計較別人對我們的傷害
[00:12:02.000 --> 00:12:03.000]  唯有愛心
[00:12:03.000 --> 00:12:07.000]  叫我們能夠為別人的好處著想
[00:12:07.000 --> 00:12:09.000]  故此能夠寬容
[00:12:09.000 --> 00:12:12.000]  在這裡四點提醒
[00:12:12.000 --> 00:12:14.000]  頭兩點謙遜溫柔
[00:12:14.000 --> 00:12:18.000]  是講到我們對別人的態度
[00:12:18.000 --> 00:12:24.000]  忍耐和寬容是接受別人對我們的不良態度
[00:12:24.000 --> 00:12:28.000]  希望對大家有提醒
[00:12:28.000 --> 00:12:30.000]  第四節到第十六節
[00:12:30.000 --> 00:12:33.000]  保羅特別講到教會運作上的真理
[00:12:33.000 --> 00:12:36.000]  如果有人怕不守十誡
[00:12:36.000 --> 00:12:39.000]  就會使信徒會有拜偶像的可能
[00:12:39.000 --> 00:12:42.000]  或者同時拜其他的神
[00:12:42.000 --> 00:12:47.000]  讀了這一段就知道活在新約中的信徒
[00:12:47.000 --> 00:12:52.000]  其實要活出新的生命
[00:12:52.000 --> 00:12:57.000]  信徒能夠聚在一起
[00:12:57.000 --> 00:13:02.000]  都是由於我們真心有一個同一的信仰
[00:13:02.000 --> 00:13:07.000]  在第四節到第六節提到三位一體的真理
[00:13:07.000 --> 00:13:08.000]  只有一位的聖靈
[00:13:08.000 --> 00:13:10.000]  一位的主耶穌
[00:13:10.000 --> 00:13:12.000]  一位的上帝
[00:13:12.000 --> 00:13:15.000]  真正明白真理的人
[00:13:15.000 --> 00:13:22.000]  是不會再拜其他的偶像
[00:13:22.000 --> 00:13:28.000]  而幫助人去明白這些真理的是誰呢?
[00:13:28.000 --> 00:13:30.000]  其實就是教會
[00:13:30.000 --> 00:13:33.000]  教會的責任就是幫助人明白真理
[00:13:33.000 --> 00:13:38.000]  所以在第十二節提到教會是基督的身體
[00:13:38.000 --> 00:13:42.000]  而第十三節講到我們要長大成熟
[00:13:42.000 --> 00:13:45.000]  為了我們能夠長大成熟
[00:13:45.000 --> 00:13:47.000]  學習到真理這個目的
[00:13:47.000 --> 00:13:49.000]  上帝才賜了不同的恩賜
[00:13:49.000 --> 00:13:53.000]  包括使徒先知傳福音的牧師和教師
[00:13:53.000 --> 00:13:58.000]  今天其實沒什麼時間去詳細討論這些問題或者恩賜
[00:13:58.000 --> 00:14:03.000]  但在教會裡面其實還有很多其他的恩賜
[00:14:03.000 --> 00:14:06.000]  在其他保羅的書信裡面都有提到
[00:14:06.000 --> 00:14:08.000]  這裡提到的恩賜
[00:14:08.000 --> 00:14:12.000]  特別是關於建立教會的
[00:14:12.000 --> 00:14:14.000]  上個星期
[00:14:14.000 --> 00:14:19.000]  牧師和教師在原文裡面只有一個特定貫詞
[00:14:19.000 --> 00:14:24.000]  表示牧師和教師不是兩種恩賜
[00:14:24.000 --> 00:14:25.000]  不是兩個人做
[00:14:25.000 --> 00:14:31.000]  而是一個人同時擁有牧養和教導的功能
[00:14:31.000 --> 00:14:34.000]  這兩種功能可以說是相輔相成
[00:14:34.000 --> 00:14:36.000]  集中在一個人的身上
[00:14:36.000 --> 00:14:42.000]  牧師的功能是偏重靈性的培養照顧
[00:14:42.000 --> 00:14:49.000]  教師的功能是偏重真理的形式上的操作和實踐
[00:14:49.000 --> 00:14:52.000]  從四章一至十六節看起來
[00:14:52.000 --> 00:14:54.000]  活在新約中的基督徒
[00:14:54.000 --> 00:14:57.000]  其實一定要活在教會中
[00:14:57.000 --> 00:15:01.000]  因此在主日不來教會崇拜
[00:15:01.000 --> 00:15:04.000]  不是信徒應該有的問題
[00:15:04.000 --> 00:15:09.000]  信徒自己在家裡讀經、祈禱固然重要
[00:15:09.000 --> 00:15:14.000]  但是回來教會參加崇拜小組學習更加重要
[00:15:14.000 --> 00:15:19.000]  如果我們不努力學習認識真理的話
[00:15:19.000 --> 00:15:24.000]  我們就很容易會中了人所編造巧妙的詭計
[00:15:24.000 --> 00:15:27.000]  隨著各樣學風飄來飄去
[00:15:27.000 --> 00:15:29.000]  在信仰上紮不了根
[00:15:29.000 --> 00:15:32.000]  亂了路
[00:15:32.000 --> 00:15:37.000]  我聽說不知哪個地方訓練警察
[00:15:37.000 --> 00:15:41.000]  去辨認偽鈔、假銀紙的方法
[00:15:41.000 --> 00:15:43.000]  他們不是給他看假銀紙
[00:15:43.000 --> 00:15:45.000]  他給一張真銀紙給警察
[00:15:45.000 --> 00:15:47.000]  然後困著他一整天
[00:15:47.000 --> 00:15:51.000]  可能他工作的時間是八個小時、十個小時
[00:15:51.000 --> 00:15:54.000]  就等他那天什麼都不要做
[00:15:54.000 --> 00:15:55.000]  就是看了假銀紙
[00:15:55.000 --> 00:15:58.000]  你怎麼摸怎麼看都可以
[00:15:58.000 --> 00:16:02.000]  以至他對真銀紙真的完完全全的認識
[00:16:02.000 --> 00:16:04.000]  有什麼顏色
[00:16:04.000 --> 00:16:07.000]  甚至摸一下它的厚度、紙質
[00:16:07.000 --> 00:16:11.000]  各方面都可以分辨出來
[00:16:11.000 --> 00:16:13.000]  一遇到假銀紙就不用看了
[00:16:13.000 --> 00:16:15.000]  馬上就知道是假的
[00:16:15.000 --> 00:16:19.000]  同樣如果我們是熟悉聖經的真理
[00:16:19.000 --> 00:16:22.000]  我們就不會那麼容易受一些說一次決志祈禱
[00:16:22.000 --> 00:16:26.000]  就好像拿了一張天堂的永久入境簽證
[00:16:26.000 --> 00:16:28.000]  可以不遵守舊約、不遵守新約
[00:16:28.000 --> 00:16:30.000]  為所欲為做什麼都可以
[00:16:30.000 --> 00:16:32.000]  然後最後可以入天堂
[00:16:32.000 --> 00:16:34.000]  這些是無稽的說法
[00:16:34.000 --> 00:16:37.000]  我們也不會相信那些人說
[00:16:37.000 --> 00:16:39.000]  你只要每天花幾秒鐘
[00:16:39.000 --> 00:16:42.000]  好好背熟亞比斯的禱告
[00:16:42.000 --> 00:16:45.000]  你就會心想事成
[00:16:45.000 --> 00:16:47.000]  一定發財
[00:16:47.000 --> 00:16:49.000]  凡事順利
[00:16:49.000 --> 00:16:52.000]  不要相信這些無稽之談
[00:16:52.000 --> 00:16:57.000]  四章十七節開始就講到活在新約中的基督徒的生活行為
[00:16:57.000 --> 00:17:00.000]  要有什麼表現
[00:17:00.000 --> 00:17:03.000]  我們留意到四章一節保羅說
[00:17:03.000 --> 00:17:05.000]  我勸你們
[00:17:05.000 --> 00:17:09.000]  但在十七節保羅不是那麼簡單
[00:17:09.000 --> 00:17:12.000]  他說我現在要奉主的名
[00:17:12.000 --> 00:17:16.000]  鄭重地勸告你們
[00:17:16.000 --> 00:17:18.000]  很特別強調
[00:17:18.000 --> 00:17:23.000]  涵義是他帶著主的權柄來向信徒說話
[00:17:23.000 --> 00:17:27.000]  不是我們可以自由選擇要遵守哪些東西
[00:17:27.000 --> 00:17:30.000]  或者哪些東西是不合口味的
[00:17:30.000 --> 00:17:31.000]  我不理會
[00:17:31.000 --> 00:17:32.000]  我喜歡怎樣就怎樣
[00:17:32.000 --> 00:17:34.000]  反正我在基督裡面有自由
[00:17:34.000 --> 00:17:44.000]  這裡也提到我們要活出上帝的形象
[00:17:44.000 --> 00:17:49.000]  上帝的形象究竟應該是有些
[00:17:49.000 --> 00:17:53.000]  先講十七節那裡
[00:17:53.000 --> 00:17:56.000]  十七節那裡先講
[00:17:56.000 --> 00:18:02.000]  不要再過著像外邦人那樣的生活
[00:18:02.000 --> 00:18:05.000]  不要再過著像外邦人那樣的生活
[00:18:05.000 --> 00:18:10.000]  保羅寫這封信的時候
[00:18:10.000 --> 00:18:13.000]  外邦人的生活模式是怎樣的呢
[00:18:14.000 --> 00:18:15.000]  簡單來說
[00:18:15.000 --> 00:18:21.000]  外邦人的生活模式就是放蕩不羈
[00:18:21.000 --> 00:18:25.000]  為什麼外邦人會過著放蕩不羈的生活呢
[00:18:25.000 --> 00:18:29.000]  原因是從思想開始
[00:18:29.000 --> 00:18:34.000]  由於他們沒有從上帝而來的生命和真理
[00:18:34.000 --> 00:18:39.000]  以致他們的思想虛妄
[00:18:39.000 --> 00:18:42.000]  原文這個字也可以譯作虛空
[00:18:42.000 --> 00:18:47.000]  由於沒有上帝的生命思想虛空
[00:18:47.000 --> 00:18:52.000]  就很容易被邪靈或者世俗的邪風入侵
[00:18:52.000 --> 00:18:58.000]  而隨從了社會上以自我為中心的敗德行為
[00:18:58.000 --> 00:19:00.000]  其實今天的社會都是一樣的
[00:19:00.000 --> 00:19:05.000]  今天很多年輕人都認為同性戀是成年人的自由選擇
[00:19:05.000 --> 00:19:08.000]  不應該立法禁止的
[00:19:08.000 --> 00:19:11.000]  反而法律應該是更改
[00:19:11.000 --> 00:19:17.000]  讓同性別的人可以結婚才是合理合潮流
[00:19:17.000 --> 00:19:20.000]  當我們反對同性戀合法化的時候
[00:19:20.000 --> 00:19:26.000]  我們會被人譏笑是恐龍時代的人
[00:19:26.000 --> 00:19:31.000]  其實是他們的思想虛空
[00:19:31.000 --> 00:19:37.000]  以致生活是放蕩不羈
[00:19:37.000 --> 00:19:39.000]  雖然我們信了基督之後
[00:19:39.000 --> 00:19:41.000]  已經成為新造的
[00:19:41.000 --> 00:19:44.000]  其實是按著上帝的形象造的
[00:19:44.000 --> 00:19:47.000]  生命是有了一個新的開始
[00:19:47.000 --> 00:19:49.000]  而我們屬靈的生命
[00:19:49.000 --> 00:19:53.000]  其實都好像我們肉體的生命一樣
[00:19:53.000 --> 00:19:58.000]  開始的時候是好像嬰孩一樣
[00:19:58.000 --> 00:20:00.000]  我們需要養分
[00:20:00.000 --> 00:20:05.000]  需要時間讓這個生命慢慢成長
[00:20:05.000 --> 00:20:07.000]  而在這個過程當中
[00:20:07.000 --> 00:20:13.000]  我們就要吸收屬靈的養分
[00:20:13.000 --> 00:20:15.000]  要吸收屬靈的養分
[00:20:15.000 --> 00:20:17.000]  除了聖經的說話
[00:20:17.000 --> 00:20:18.000]  聖靈的幫助
[00:20:18.000 --> 00:20:21.000]  教會的供應之外
[00:20:21.000 --> 00:20:26.000]  個人要付出努力
[00:20:26.000 --> 00:20:32.000]  每一個信徒個人都要付出努力去成長
[00:20:32.000 --> 00:20:35.000]  個人要付出什麼努力呢
[00:20:35.000 --> 00:20:37.000]  首先就是立志
[00:20:37.000 --> 00:20:43.000]  不要再過著像外邦人那樣的生活
[00:20:43.000 --> 00:20:44.000]  很多基督徒以為
[00:20:44.000 --> 00:20:46.000]  做了決志祈禱之後
[00:20:46.000 --> 00:20:49.000]  就可以等著上天堂
[00:20:49.000 --> 00:20:50.000]  不用做什麼
[00:20:50.000 --> 00:20:53.000]  不用付什麼代價
[00:20:53.000 --> 00:20:57.000]  但這個是一個極之錯誤的想法
[00:20:57.000 --> 00:20:59.000]  有了生命
[00:20:59.000 --> 00:21:02.000]  有了養分供應的人
[00:21:02.000 --> 00:21:05.000]  還要自己努力去吸收
[00:21:05.000 --> 00:21:07.000]  我時時都很喜歡用一個
[00:21:07.000 --> 00:21:09.000]  嬰兒喝奶的例子
[00:21:09.000 --> 00:21:11.000]  奶準備好了
[00:21:11.000 --> 00:21:12.000]  放在奶瓶裡
[00:21:12.000 --> 00:21:14.000]  放在你的嘴裡
[00:21:14.000 --> 00:21:17.000]  嬰兒自己要不要負責啜奶呢
[00:21:17.000 --> 00:21:19.000]  都要的
[00:21:19.000 --> 00:21:21.000]  都要出力的
[00:21:21.000 --> 00:21:26.000]  22至25節就用了換衣服來做比喻
[00:21:26.000 --> 00:21:29.000]  教導信徒要脫下舊我
[00:21:29.000 --> 00:21:31.000]  還要穿上新我
[00:21:31.000 --> 00:21:33.000]  而這個新我
[00:21:33.000 --> 00:21:36.000]  就要重新得回上帝的形象
[00:21:36.000 --> 00:21:41.000]  人本來其實是按著上帝的形象去做的
[00:21:41.000 --> 00:21:44.000]  但由於遲早阿當和夏娃犯罪
[00:21:44.000 --> 00:21:48.000]  使我們失去了上帝的形象
[00:21:48.000 --> 00:21:51.000]  失去了聖潔的品格
[00:21:51.000 --> 00:21:54.000]  使我們活得不像人
[00:21:54.000 --> 00:21:59.000]  有時更加像魔鬼或者動物
[00:21:59.000 --> 00:22:02.000]  所以久不久我們會聽到一些新聞
[00:22:02.000 --> 00:22:04.000]  強姦兒童
[00:22:04.000 --> 00:22:05.000]  幾歲的兒童
[00:22:05.000 --> 00:22:07.000]  有時聽到一些新聞
[00:22:07.000 --> 00:22:10.000]  和自己女兒發生性行為
[00:22:10.000 --> 00:22:12.000]  甚至有些教師
[00:22:12.000 --> 00:22:13.000]  做教師的
[00:22:13.000 --> 00:22:16.000]  和學生發生性行為
[00:22:16.000 --> 00:22:18.000]  有很多家庭暴力等等
[00:22:18.000 --> 00:22:22.000]  最近又有電影明星被控性侵
[00:22:22.000 --> 00:22:25.000]  可能有人會問
[00:22:25.000 --> 00:22:28.000]  上帝的形象應該有什麼表現呢
[00:22:28.000 --> 00:22:31.000]  其實二十四節都講得很清楚
