
[00:00:00.000 --> 00:00:04.800]  各位地心姐妹朋友們,早安!
[00:05:34.740 --> 00:05:36.940]  我們敬拜讚美也是一樣
[00:05:36.940 --> 00:05:39.940]  我們查經也是一樣
[00:05:39.940 --> 00:05:43.140]  我有的時候以前還是小弟兄
[00:05:43.140 --> 00:05:45.640]  我每次看我都心好痛
[00:05:45.640 --> 00:05:47.440]  在別的教會的時候
[00:05:47.440 --> 00:05:49.240]  看到人家為了查經
[00:05:49.240 --> 00:05:50.640]  為了一句話
[00:05:50.640 --> 00:05:53.440]  真的面紅耳赤
[00:05:53.440 --> 00:05:56.440]  其實我覺得真的沒有什麼好爭的
[00:05:56.440 --> 00:05:58.040]  那一個字你說這樣子
[00:05:58.040 --> 00:06:00.740]  他說那樣子就開始吵起來
[00:06:00.740 --> 00:06:03.640]  好像沒有了明天了一樣
[00:06:03.640 --> 00:06:06.140]  那麼真正的復興
[00:06:06.140 --> 00:06:08.040]  你會感覺到
[00:06:08.040 --> 00:06:10.940]  大家都和安詳和諧
[00:06:10.940 --> 00:06:13.340]  都是圍繞了神
[00:06:13.340 --> 00:06:16.040]  都不是圍繞我們自己的面子
[00:06:16.040 --> 00:06:18.440]  我的才對你的不對等
[00:06:18.440 --> 00:06:21.340]  而是真正是圍繞了神
[00:06:21.340 --> 00:06:23.640]  復興就開始了
[00:06:23.640 --> 00:06:26.440]  神也就眷顧了
[00:06:26.440 --> 00:06:27.640]  然後他說
[00:06:27.640 --> 00:06:31.140]  弟兄和睦同居
[00:06:31.140 --> 00:06:35.840]  好像高抹雅倫的遊
[00:06:35.840 --> 00:06:39.540]  這個雅倫的遊高抹是什麼呢?
[00:06:39.540 --> 00:06:43.140]  就是它是新香的
[00:06:43.140 --> 00:06:44.740]  這個遊有香味
[00:06:44.740 --> 00:06:46.040]  你知道嗎?
[00:06:46.040 --> 00:06:47.440]  我們以前記得嗎?
[00:06:47.440 --> 00:06:50.540]  我們高抹小豬掌或者要拆派出去
[00:06:50.540 --> 00:06:53.740]  我都會拿一個遊給它高抹
[00:06:53.740 --> 00:07:01.240]  因為這是象徵基督新香之氣
[00:07:01.240 --> 00:07:04.240]  那麼跟新香之氣成反的
[00:07:04.240 --> 00:07:05.640]  對比的是什麼?
[00:07:05.640 --> 00:07:08.340]  就是惡臭之氣
[00:07:08.340 --> 00:07:10.040]  你們聽人家這樣說
[00:07:10.040 --> 00:07:11.840]  我一天不禱告
[00:07:11.840 --> 00:07:13.640]  三天不讀經
[00:07:13.640 --> 00:07:16.940]  七天不崇拜聚會
[00:07:16.940 --> 00:07:19.740]  人家就聞到我的味道
[00:07:19.740 --> 00:07:23.840]  人家就看到我面目正寧了
[00:07:23.840 --> 00:07:26.840]  我自己真的感覺到這樣子
[00:07:26.840 --> 00:07:28.440]  我真的如果說
[00:07:28.440 --> 00:07:30.340]  現在尤其是有很多事情
[00:07:30.340 --> 00:07:33.040]  你有的是要勉強你自己
[00:07:33.040 --> 00:07:38.840]  我現在每天有幾個事情非做不可
[00:07:38.840 --> 00:07:41.940]  每日一句話就是每天都我要去做
[00:07:41.940 --> 00:07:43.840]  已經做了三四年了
[00:07:43.840 --> 00:07:46.240]  上千個影片了
[00:07:46.240 --> 00:07:48.040]  是不是?
[00:07:48.040 --> 00:07:50.540]  台灣那邊一直在等我要發等等
[00:07:50.540 --> 00:07:55.540]  還有要發為兒女禱告
[00:07:55.540 --> 00:07:57.840]  有的時候要發這個要發那個
[00:07:57.840 --> 00:07:59.740]  還有我自己做的禱告文
[00:07:59.740 --> 00:08:03.040]  還有我自己每個禮拜做的這些
[00:08:03.040 --> 00:08:04.940]  所以有的時候
[00:08:04.940 --> 00:08:09.640]  我就必須要不停地在神的話語裡面打轉
[00:08:09.640 --> 00:08:12.540]  我覺得好實在
[00:08:12.540 --> 00:08:16.640]  我從來沒有說空的無聊或什麼的
[00:08:16.640 --> 00:08:19.840]  這是忙的不可開交
[00:08:19.840 --> 00:08:22.140]  但是我如果一天沒有禱告
[00:08:22.140 --> 00:08:24.040]  三天沒有讀經
[00:08:24.040 --> 00:08:26.140]  七天沒有崇拜
[00:08:26.140 --> 00:08:29.140]  剛才我們陳彥說就面目正寧了
[00:08:29.140 --> 00:08:32.440]  人家就聞到你身上有味道
[00:08:32.440 --> 00:08:35.240]  另外呢
[00:08:35.240 --> 00:08:38.640]  弟兄和睦同居
[00:08:38.640 --> 00:08:42.440]  那麼就是在神的家裡面
[00:08:42.440 --> 00:08:43.940]  是不是?
[00:08:43.940 --> 00:08:45.840]  我以前舉一個例子
[00:08:45.840 --> 00:08:47.940]  那麼上次我吃飯
[00:08:47.940 --> 00:08:49.540]  甚至於我上次有講到
[00:08:49.540 --> 00:08:52.740]  但是很講得不很詳細
[00:08:52.740 --> 00:08:56.840]  上次我們鄰居八十歲大的時候請吃飯
[00:08:56.840 --> 00:09:00.840]  他一個弟媳婦是拉斯維加是凌良堂的
[00:09:00.840 --> 00:09:02.540]  那麼以前我在那邊
[00:09:02.540 --> 00:09:05.540]  一年有半年在那邊帶他們
[00:09:05.540 --> 00:09:07.440]  他就說穆斯你上次舉一個例子
[00:09:07.440 --> 00:09:08.740]  我到現在我都記得
[00:09:08.740 --> 00:09:10.740]  我說什麼例子你講給我聽
[00:09:10.740 --> 00:09:11.640]  他說什麼叫
[00:09:11.640 --> 00:09:14.340]  你說什麼叫天堂什麼叫地獄
[00:09:14.340 --> 00:09:16.740]  他說實際上是同一個場景
[00:09:16.740 --> 00:09:20.340]  就是一桌人圍了一個很大的桌子吃飯
[00:09:20.340 --> 00:09:23.840]  每個人都是拿了一個很長的筷子
[00:09:23.840 --> 00:09:26.640]  你夾了菜自己吃不到
[00:09:26.640 --> 00:09:29.240]  但是在天堂的那一桌
[00:09:29.240 --> 00:09:30.940]  個個都好胖
[00:09:30.940 --> 00:09:33.040]  笑嘻嘻樂呵呵的
[00:09:33.040 --> 00:09:34.340]  我夾給你吃
[00:09:34.340 --> 00:09:35.940]  你夾給我吃
[00:09:35.940 --> 00:09:37.140]  彼此服侍
[00:09:37.140 --> 00:09:38.840]  這是在天堂
[00:09:38.840 --> 00:09:42.340]  他說在地獄也是同樣的一桌人洗
[00:09:42.340 --> 00:09:43.740]  也是拿了長筷子
[00:09:43.740 --> 00:09:45.740]  就是自己夾給自己吃
[00:09:45.740 --> 00:09:48.340]  吃不到也不讓別人吃
[00:09:48.340 --> 00:09:50.340]  結果每一個都瘦得不得了
[00:09:50.340 --> 00:09:53.140]  冤身載道
[00:09:53.140 --> 00:09:57.040]  一個是屬神的一個是屬世界的
[00:09:57.040 --> 00:10:01.440]  當我們弟兄姐妹和睦同居的時候
[00:10:01.440 --> 00:10:04.140]  約翰福音十三章三十九節
[00:10:04.140 --> 00:10:05.340]  他說
[00:10:05.340 --> 00:10:09.340]  請眾人因此就認出
[00:10:09.340 --> 00:10:12.540]  你們是我的門徒了
[00:10:12.540 --> 00:10:16.440]  你有沒有讓人家看出來你是神的門徒
[00:10:16.440 --> 00:10:19.740]  你有沒有和睦同居
[00:10:19.740 --> 00:10:23.940]  你有沒有好像高摩雅倫的油
[00:10:23.940 --> 00:10:25.540]  高摩在你身上
[00:10:25.540 --> 00:10:30.340]  從頭上流到衣鏡
[00:10:30.340 --> 00:10:31.640]  流到身上
[00:10:31.640 --> 00:10:33.240]  流到地下
[00:10:33.240 --> 00:10:35.440]  感謝神在我們身上
[00:10:35.440 --> 00:10:38.340]  那麼我們求神
[00:10:38.340 --> 00:10:41.340]  再一次讓人家說
[00:10:41.340 --> 00:10:46.540]  哎呀 我就知道你是基督徒
[00:10:46.540 --> 00:10:49.740]  我以前在職場上
[00:10:49.740 --> 00:10:52.940]  有一個弟兄
[00:10:52.940 --> 00:10:57.740]  他其實很追求神
[00:10:57.740 --> 00:11:00.640]  我們都知道要遵守十一奉獻
[00:11:00.640 --> 00:11:05.040]  他是十九奉獻
[00:11:05.040 --> 00:11:06.140]  真的是
[00:11:06.140 --> 00:11:10.240]  但是看到他謙卑得不得了
[00:11:10.240 --> 00:11:17.640]  車子已經開了十多年二十年他不換
[00:11:17.640 --> 00:11:18.440]  當然了
[00:11:18.440 --> 00:11:20.740]  弟兄同睦合居
[00:11:20.740 --> 00:11:22.040]  剛才第三節講
[00:11:22.040 --> 00:11:23.340]  我們一起來念
[00:11:23.340 --> 00:11:26.340]  又好比黑門的甘露
[00:11:26.340 --> 00:11:28.540]  降在喜安山
[00:11:28.540 --> 00:11:32.940]  因為在那裡有耶和華所命定的福
[00:11:32.940 --> 00:11:35.640]  就是永遠的生命
[00:11:35.640 --> 00:11:38.140]  好的
[00:11:38.140 --> 00:11:39.540]  這裡講了幾個地方
[00:11:39.540 --> 00:11:40.740]  一個是黑門山
[00:11:40.740 --> 00:11:42.340]  一個是喜安山
[00:11:42.340 --> 00:11:45.140]  還有一個耶和華所命定的福
[00:11:45.140 --> 00:11:48.340]  還有一個就是永遠的生命
[00:11:48.340 --> 00:11:51.140]  神賜下永遠的生命
[00:11:51.140 --> 00:11:52.340]  你知道嗎
[00:11:52.340 --> 00:11:53.540]  我們常常說
[00:11:53.540 --> 00:11:56.340]  救恩出自哪裡
[00:11:56.340 --> 00:11:59.440]  救恩出自喜安
[00:11:59.440 --> 00:12:01.840]  「喳揚」就是喜安山
[00:12:01.840 --> 00:12:05.140]  如果你去看耶路撒冷地
[00:12:05.140 --> 00:12:08.440]  在耶路撒冷有兩個湖
[00:12:08.440 --> 00:12:10.440]  一個叫做伽利利湖
[00:12:10.440 --> 00:12:12.540]  一個叫做「石海」
[00:12:12.540 --> 00:12:15.740]  那麼中間有一個約旦河
[00:12:15.740 --> 00:12:17.640]  把它流結起來
[00:12:17.640 --> 00:12:20.340]  伽利利湖的水是流出去
[00:12:20.340 --> 00:12:21.640]  流到「石海」
[00:12:21.640 --> 00:12:24.340]  「石海」的水不流出去
[00:12:24.340 --> 00:12:27.740]  所以伽利利湖是活的
[00:12:27.740 --> 00:12:29.040]  漁產豐富
[00:12:29.040 --> 00:12:31.740]  「石海」就死了
[00:12:31.740 --> 00:12:34.140]  但是在北邊一點
[00:12:34.140 --> 00:12:36.740]  就有一個Herman Mountain
[00:12:36.740 --> 00:12:38.240]  黑門山
[00:12:38.240 --> 00:12:39.740]  很高
[00:12:39.740 --> 00:12:43.540]  黑門山裡面有一個風
[00:12:43.540 --> 00:12:46.740]  就是喜安山
[00:12:46.740 --> 00:12:51.140]  所以黑門山的甘露
[00:12:51.140 --> 00:12:58.140]  它甘露就有一點水氣了
[00:12:58.140 --> 00:13:02.140]  它碰到山就向上升
[00:13:02.140 --> 00:13:08.840]  然後就開始水蒸氣就有點凝結了
[00:13:08.840 --> 00:13:09.840]  高冷
[00:13:09.840 --> 00:13:12.040]  它就降雨下來
[00:13:12.040 --> 00:13:14.140]  就降在喜安山上面
[00:13:14.140 --> 00:13:16.740]  喜安山比它低一點
[00:13:16.740 --> 00:13:19.340]  而神吃的福
[00:13:19.340 --> 00:13:22.440]  就是給屬神的人
[00:13:22.440 --> 00:13:23.740]  與神同住的人
[00:13:23.740 --> 00:13:26.240]  住在喜安山的人
[00:13:26.240 --> 00:13:27.240]  所以我們講說
[00:13:27.240 --> 00:13:31.140]  救恩出自喜安就是一個道理
[00:13:31.140 --> 00:13:33.440]  那麼這些人
[00:13:33.440 --> 00:13:36.940]  弟兄姊妹和睦同居
[00:13:36.940 --> 00:13:39.340]  他們有神的生命
[00:13:39.340 --> 00:13:40.940]  有一個特質
[00:13:40.940 --> 00:13:43.640]  就是他們愛神愛人
[00:13:43.640 --> 00:13:47.240]  與弟兄姊妹彼此相愛
[00:13:47.240 --> 00:13:49.540]  互相扶持
[00:13:49.540 --> 00:13:50.540]  所以我剛才說
[00:13:50.540 --> 00:13:53.840]  他們走在喜安山的路上面去
[00:13:53.840 --> 00:13:55.840]  一邊走一邊唱
[00:13:55.840 --> 00:13:57.340]  那麼一邊扶持
[00:13:57.340 --> 00:14:00.640]  有跌倒的就幫拉成一半
[00:14:00.640 --> 00:14:03.240]  有好吃的就遞過來吃一點
[00:14:03.240 --> 00:14:04.840]  遞過去吃一點
[00:14:04.840 --> 00:14:06.940]  然後一邊就唱著歌
[00:14:06.940 --> 00:14:09.340]  彼此安慰鼓勵
[00:14:09.340 --> 00:14:10.640]  全民造就
[00:14:10.640 --> 00:14:13.440]  就一路上到了喜安山
[00:14:13.440 --> 00:14:16.540]  到了聖殿門口
[00:14:16.540 --> 00:14:19.240]  和睦就是合一
[00:14:19.240 --> 00:14:20.440]  unified
[00:14:20.440 --> 00:14:21.140]  是不是
[00:14:21.140 --> 00:14:22.540]  unification
[00:14:22.540 --> 00:14:24.840]  或者united
[00:14:24.840 --> 00:14:28.940]  同居就是住在一起
[00:14:28.940 --> 00:14:31.940]  住在一起有的時候不見得和睦
[00:14:31.940 --> 00:14:33.340]  您知道嗎
[00:14:33.340 --> 00:14:34.940]  但是大體而論
[00:14:34.940 --> 00:14:38.240]  如果神是
[00:14:38.240 --> 00:14:40.340]  the lord of my house
[00:14:40.340 --> 00:14:42.540]  the lord of this househood
[00:14:42.540 --> 00:14:46.040]  假如神是我家之主的話
[00:14:46.040 --> 00:14:48.240]  夫妻之間
[00:14:48.240 --> 00:14:50.040]  父母跟兒女之間
[00:14:50.040 --> 00:14:54.740]  再多的矛盾
[00:14:54.740 --> 00:14:56.840]  都是可以合一的
[00:14:56.840 --> 00:14:58.340]  都是可以和睦
[00:14:58.340 --> 00:15:00.740]  因為我們在神的腳下
[00:15:00.740 --> 00:15:04.840]  在神的旨意中合一的
[00:15:04.840 --> 00:15:12.040]  所以我多麼盼望能夠看到教會的合一
[00:15:12.040 --> 00:15:14.940]  我們現在越來越合一
[00:15:14.940 --> 00:15:16.440]  我也很高興
[00:15:16.440 --> 00:15:17.940]  一看到我們教會
[00:15:17.940 --> 00:15:20.040]  世界上的教會神的家
[00:15:20.040 --> 00:15:22.740]  確實比外面人更合一
[00:15:22.740 --> 00:15:23.940]  你知道嗎
[00:15:23.940 --> 00:15:27.540]  那麼在世界上面做職場的都知道
[00:15:27.540 --> 00:15:30.640]  那麼打殺
[00:15:30.640 --> 00:15:32.440]  很多的詭詐
[00:15:32.440 --> 00:15:33.740]  詭計
[00:15:33.740 --> 00:15:36.240]  就為了要賺那個錢
[00:15:36.240 --> 00:15:38.740]  但是真的在教會裡面
[00:15:38.740 --> 00:15:42.140]  我看到有的做生意的弟兄
[00:15:42.140 --> 00:15:45.840]  他該賺的錢他不賺
[00:15:45.840 --> 00:15:47.140]  是不是
[00:15:47.140 --> 00:15:49.440]  他不該吃的虧
[00:15:49.440 --> 00:15:51.340]  他都願意吃
[00:15:51.340 --> 00:15:54.040]  他就為了要維持一個合一
[00:15:54.040 --> 00:15:57.040]  他不願意為羞辱神的名
[00:15:57.040 --> 00:16:02.540]  你知道嗎
[00:16:02.540 --> 00:16:04.440]  他說看啊
[00:16:04.440 --> 00:16:07.240]  弟兄和睦同居是何等的善
[00:16:07.240 --> 00:16:10.340]  何等的美
[00:16:10.340 --> 00:16:13.740]  看啊 Behold
[00:16:13.740 --> 00:16:15.540]  聖經上面
[00:16:15.540 --> 00:16:18.840]  我看到有將近一百次講這句話
[00:16:18.840 --> 00:16:23.240]  意思是說要警醒
[00:16:23.240 --> 00:16:27.140]  因為和睦同居雖然美
[00:16:27.140 --> 00:16:29.540]  雖然善
[00:16:29.540 --> 00:16:31.940]  但是這不容易做得到
[00:16:31.940 --> 00:16:33.740]  你知道嗎
[00:16:33.740 --> 00:16:36.440]  我們在教會裡面
[00:16:36.440 --> 00:16:37.140]  我剛才說
[00:16:37.140 --> 00:16:40.340]  雖然比世界上面更和睦同居
[00:16:40.340 --> 00:16:42.640]  我們都相信一個神
[00:16:42.640 --> 00:16:44.340]  一信一主
[00:16:44.340 --> 00:16:45.340]  一神
[00:16:45.340 --> 00:16:46.840]  一個喜
[00:16:46.840 --> 00:16:48.840]  一個聖經
[00:16:48.840 --> 00:16:50.840]  一個聖靈
[00:16:50.840 --> 00:16:53.440]  還有一個神的旨意
[00:16:53.440 --> 00:16:55.340]  我們來到教會
[00:16:55.340 --> 00:16:56.940]  我們查經
[00:16:56.940 --> 00:16:59.740]  這就是和睦同居
[00:16:59.740 --> 00:17:00.740]  不容易做到
[00:17:00.740 --> 00:17:02.040]  是吧
[00:17:02.040 --> 00:17:03.740]  那看我們教會
[00:17:03.740 --> 00:17:05.540]  來教會
[00:17:05.540 --> 00:17:08.940]  這禮拜天多少人來不了
[00:17:08.940 --> 00:17:11.140]  今天早上很有意思
[00:17:11.140 --> 00:17:14.440]  我那個女兒出去拉琴
[00:17:14.440 --> 00:17:17.740]  女婿昨天就坐飛機去
[00:17:17.740 --> 00:17:19.940]  去陪她去了
[00:17:19.940 --> 00:17:21.940]  她的狗 她的女兒
[00:17:21.940 --> 00:17:23.840]  她的兒女就送來我們家了
[00:17:23.840 --> 00:17:25.740]  昨天就來了
[00:17:25.740 --> 00:17:27.440]  今天早上
[00:17:27.440 --> 00:17:28.140]  我是很早
[00:17:28.140 --> 00:17:29.340]  一般都很早起來
[00:17:29.340 --> 00:17:31.440]  有很多事情要做
[00:17:31.440 --> 00:17:33.940]  那師母說
[00:17:33.940 --> 00:17:35.940]  我等一下先送你去教會
[00:17:35.940 --> 00:17:37.540]  然後回頭接來
[00:17:37.540 --> 00:17:41.540]  再來接這兩個孫子孫女
[00:17:41.540 --> 00:17:45.340]  那時候才六七點
[00:17:45.340 --> 00:17:47.040]  好啦 我這樣 好
[00:17:47.040 --> 00:17:49.340]  結果我七點鐘開始洗澡
[00:17:49.340 --> 00:17:51.540]  洗完澡一切都弄好的時候
[00:17:51.540 --> 00:17:53.240]  穿好衣服的時候
[00:17:53.240 --> 00:17:54.440]  七點四十五八點
[00:17:54.440 --> 00:17:56.540]  我一出來看到
[00:17:56.540 --> 00:18:00.140]  那兩個孫子孫女都已經在等著我
[00:18:00.140 --> 00:18:03.540]  他們一聽到都一起要去
[00:18:03.540 --> 00:18:05.840]  感謝神
[00:18:05.840 --> 00:18:07.740]  那麼真的是
[00:18:07.740 --> 00:18:13.340]  我們不光是我們一家人
[00:18:13.340 --> 00:18:15.040]  我現在連我家那個
[00:18:15.040 --> 00:18:17.240]  他帶的那個小狗
[00:18:17.240 --> 00:18:19.340]  他名字叫Happy
[00:18:19.340 --> 00:18:21.840]  他都跟我很好
[00:18:21.840 --> 00:18:25.740]  我昨天晚上很有意思一件事情
[00:18:25.740 --> 00:18:26.940]  我昨天很晚
[00:18:26.940 --> 00:18:31.540]  我有查詢一下的習慣
[00:18:31.540 --> 00:18:33.540]  我就查到孫子房間
[00:18:33.540 --> 00:18:34.740]  他在睡覺
[00:18:34.740 --> 00:18:35.940]  查到孫女房間
[00:18:35.940 --> 00:18:38.040]  那個時候大概九點十點
[00:18:38.040 --> 00:18:39.340]  我說你趕快睡了
[00:18:39.340 --> 00:18:40.740]  就關了門
[00:18:40.740 --> 00:18:44.640]  然後我就下來繼續做事情
[00:18:44.640 --> 00:18:47.940]  我昨天做這些做得好晚
[00:18:47.940 --> 00:18:49.540]  下來繼續做
[00:18:49.540 --> 00:18:52.040]  我就走下樓
[00:18:52.040 --> 00:18:52.840]  下了樓梯
[00:18:52.840 --> 00:18:54.040]  我忽然聽到
[00:18:54.040 --> 00:18:58.440]  咚 咚 咚 咚 咚 咚 咚 咚
[00:18:58.440 --> 00:18:59.440]  咚 嚇我一跳
[00:18:59.440 --> 00:19:01.040]  什麼東西啊
[00:19:01.040 --> 00:19:03.940]  一抬頭 碰 碰到我腳
[00:19:03.940 --> 00:19:06.340]  一個狗玩的球
[00:19:06.340 --> 00:19:08.640]  結果就看到那隻小狗在樓上
[00:19:08.640 --> 00:19:11.240]  盯著我直咬尾巴
[00:19:11.240 --> 00:19:12.640]  他把那球丟給我
