
[00:00:00.000 --> 00:00:02.000]  領事會 早晨
[00:10:24.000 --> 00:10:27.000]  他是英國人
[00:10:27.000 --> 00:10:30.000]  但是他當時在大學的時候
[00:10:30.000 --> 00:10:35.000]  當他去讀經濟、政治和哲學的時候
[00:10:35.000 --> 00:10:38.000]  他其實最感興趣的就是哲學
[00:10:38.000 --> 00:10:40.000]  他讀的時候越看到
[00:10:40.000 --> 00:10:43.000]  上帝呼召他要做一個哲學家
[00:10:43.000 --> 00:10:47.000]  要做一個能夠將我們基督教的信仰
[00:10:47.000 --> 00:10:51.000]  有條理分析的思維
[00:10:51.000 --> 00:10:54.000]  能夠清晰地向一個未信者
[00:10:54.000 --> 00:10:57.000]  來講解我們的信仰
[00:10:57.000 --> 00:10:59.000]  所以最後他放棄
[00:10:59.000 --> 00:11:00.000]  他也有讀神學
[00:11:00.000 --> 00:11:01.000]  但是沒有去做牧師
[00:11:01.000 --> 00:11:02.000]  他做了什麼?
[00:11:02.000 --> 00:11:04.000]  做了哲學家
[00:11:04.000 --> 00:11:05.000]  但是他祝福了很多人
[00:11:05.000 --> 00:11:08.000]  他今年七十八歲
[00:11:08.000 --> 00:11:11.000]  他仍然在退休之後繼續寫書
[00:11:11.000 --> 00:11:14.000]  他現在已經在寫第十四本書
[00:11:14.000 --> 00:11:18.000]  我自己為一個這樣的生命獻上感恩
[00:11:18.000 --> 00:11:22.000]  因為他確實成為近代扭轉
[00:11:22.000 --> 00:11:25.000]  那個不信的學術界
[00:11:25.000 --> 00:11:28.000]  對基督教很多信仰的一些抨擊
[00:11:28.000 --> 00:11:31.000]  甚至覺得我們的宗教語言是沒有意義的
[00:11:31.000 --> 00:11:36.000]  但是他用分析哲學邏輯推理的進路
[00:11:36.000 --> 00:11:41.000]  讓人明白我們的信仰是有條理的
[00:11:41.000 --> 00:11:45.000]  而且是出於上帝的啟示
[00:11:45.000 --> 00:11:49.000]  我們看回耶穌這個試探的時候
[00:11:49.000 --> 00:11:54.000]  我們嘗試用這三個試探來看
[00:11:54.000 --> 00:11:56.000]  但我不想大家只看馬太福音
[00:11:56.000 --> 00:11:59.000]  耶穌在抗耶的那三個試探
[00:11:59.000 --> 00:12:04.000]  其實是對比舊約以色列人在抗耶失敗
[00:12:04.000 --> 00:12:07.000]  那三個試探是完全有關係的
[00:12:07.000 --> 00:12:10.000]  等一下我也要解釋一下
[00:12:10.000 --> 00:12:12.000]  為什麼是有關係的
[00:12:12.000 --> 00:12:13.000]  我要放在這裡
[00:12:13.000 --> 00:12:14.000]  是有原因的
[00:12:14.000 --> 00:12:20.000]  大家看看耶穌首先經過四十晝夜的禁食
[00:12:20.000 --> 00:12:22.000]  祂準備出來公開傳道
[00:12:22.000 --> 00:12:25.000]  這是蒙神的靈引導祂到抗耶
[00:12:25.000 --> 00:12:27.000]  在那裡是沒有人的
[00:12:27.000 --> 00:12:29.000]  可以說是沒有物的
[00:12:29.000 --> 00:12:32.000]  周圍的都是石頭
[00:12:32.000 --> 00:12:36.000]  魔鬼就在祂身體最疲乏的時候
[00:12:36.000 --> 00:12:39.000]  就來針對祂身體的慾望
[00:12:39.000 --> 00:12:40.000]  一個需要
[00:12:40.000 --> 00:12:42.000]  祂飢餓了
[00:12:42.000 --> 00:12:43.000]  祂就跟祂說
[00:12:43.000 --> 00:12:45.000]  如果你是神的兒子
[00:12:45.000 --> 00:12:48.000]  你可以將這些石頭變成餅
[00:12:48.000 --> 00:12:50.000]  變成麵包
[00:12:50.000 --> 00:12:53.000]  耶穌要做這個神蹟絕對不難
[00:12:53.000 --> 00:12:55.000]  一點都沒有難度
[00:12:55.000 --> 00:12:57.000]  但是耶穌拒絕
[00:12:57.000 --> 00:12:59.000]  因為耶穌知道祂的身份
[00:12:59.000 --> 00:13:00.000]  祂就是神的兒子
[00:13:00.000 --> 00:13:04.000]  祂不需要用這個神蹟去證明祂是神的兒子
[00:13:04.000 --> 00:13:08.000]  祂反而知道這個要求是來自魔鬼
[00:13:08.000 --> 00:13:11.000]  抵擋上帝的口
[00:13:11.000 --> 00:13:13.000]  這個不是上帝的心意
[00:13:13.000 --> 00:13:16.000]  所以祂拒絕
[00:13:16.000 --> 00:13:19.000]  祂要信服的是父神
[00:13:19.000 --> 00:13:21.000]  不是要信服魔鬼
[00:13:21.000 --> 00:13:27.000]  這個是代表著神的愛子和天父的那種愛的關係
[00:13:27.000 --> 00:13:31.000]  愛的關係包括了信任和信靠在其中
[00:13:31.000 --> 00:13:34.000]  但是相反的以色列人就不是
[00:13:34.000 --> 00:13:35.000]  他們出埃及的時候
[00:13:35.000 --> 00:13:37.000]  在出埃及記十五章
[00:13:37.000 --> 00:13:38.000]  過紅海
[00:13:38.000 --> 00:13:39.000]  這麼大的神蹟
[00:13:39.000 --> 00:13:41.000]  他們是經歷過的
[00:13:41.000 --> 00:13:42.000]  但是十六章
[00:13:42.000 --> 00:13:44.000]  他們一去到曠野的時候
[00:13:44.000 --> 00:13:46.000]  就在埋怨
[00:13:46.000 --> 00:13:49.000]  為什麼我們沒有東西吃
[00:13:49.000 --> 00:13:51.000]  摩西你帶我們來這裡做什麼
[00:13:51.000 --> 00:13:53.000]  我們留在埃及不就更好
[00:13:53.000 --> 00:13:56.000]  起碼有黃瓜和韭菜吃
[00:13:56.000 --> 00:13:57.000]  你要想想
[00:13:57.000 --> 00:13:59.000]  神的百姓
[00:13:59.000 --> 00:14:02.000]  他們都是神的子民
[00:14:02.000 --> 00:14:03.000]  都是神的兒女
[00:14:03.000 --> 00:14:08.000]  但是他們忘記了父子那種愛的關係
[00:14:08.000 --> 00:14:11.000]  父神沒有離棄他的兒女
[00:14:11.000 --> 00:14:14.000]  但是他的兒女是忘記上主的恩典
[00:14:14.000 --> 00:14:16.000]  在這裡發怨言
[00:14:16.000 --> 00:14:18.000]  神賜他們馬南
[00:14:18.000 --> 00:14:20.000]  第二個試探
[00:14:20.000 --> 00:14:24.000]  魔鬼叫耶穌從電頂跳下來
[00:14:24.000 --> 00:14:26.000]  這個神蹟很大
[00:14:26.000 --> 00:14:28.000]  因為周圍很多人會看到
[00:14:28.000 --> 00:14:30.000]  可以別人信你
[00:14:30.000 --> 00:14:32.000]  而且因為神用他的使者
[00:14:32.000 --> 00:14:33.000]  神應許過的
[00:14:33.000 --> 00:14:37.000]  神會用他的使者來托住你
[00:14:37.000 --> 00:14:38.000]  保護你
[00:14:38.000 --> 00:14:42.000]  叫你的腳免得碰在石頭上
[00:14:42.000 --> 00:14:45.000]  但是耶穌也知道
[00:14:45.000 --> 00:14:48.000]  這是一個來自魔鬼的試探
[00:14:48.000 --> 00:14:49.000]  他仍然要堅持
[00:14:49.000 --> 00:14:51.000]  他根本就是神的兒子
[00:14:51.000 --> 00:14:52.000]  他不需要行這個神蹟
[00:14:52.000 --> 00:14:54.000]  去吸引人來
[00:14:54.000 --> 00:14:56.000]  這樣去歸向上帝
[00:14:56.000 --> 00:15:00.000]  這是試探神的一個動機
[00:15:00.000 --> 00:15:02.000]  我們看右邊那裡
[00:15:02.000 --> 00:15:03.000]  以色列人在抗野
[00:15:03.000 --> 00:15:05.000]  去到初一及二十七章
[00:15:05.000 --> 00:15:08.000]  他們在利菲定紮營的時候
[00:15:08.000 --> 00:15:10.000]  又來起爭吵
[00:15:10.000 --> 00:15:12.000]  說為什麼我們這裡沒有水喝
[00:15:12.000 --> 00:15:14.000]  有東西吃但是沒有水喝
[00:15:14.000 --> 00:15:19.000]  神吩咐摩西來擊打盤石出水
[00:15:19.000 --> 00:15:21.000]  這件事又讓我們看到
[00:15:21.000 --> 00:15:23.000]  他們是試探神
[00:15:23.000 --> 00:15:25.000]  因為聖經很明顯
[00:15:25.000 --> 00:15:28.000]  是說他們在這件事情上的失敗
[00:15:28.000 --> 00:15:30.000]  是直接去試探神
[00:15:30.000 --> 00:15:31.000]  最後一樣
[00:15:31.000 --> 00:15:34.000]  我們看到神的兒子耶穌
[00:15:34.000 --> 00:15:36.000]  他面對魔鬼的引誘的時候
[00:15:36.000 --> 00:15:39.000]  他是拒絕來跪拜魔鬼
[00:15:39.000 --> 00:15:42.000]  若然一個神的兒女
[00:15:42.000 --> 00:15:44.000]  他忘記了自己的身份
[00:15:44.000 --> 00:15:46.000]  是神的兒女們的時候
[00:15:46.000 --> 00:15:49.000]  我們懷疑上帝的公認
[00:15:49.000 --> 00:15:52.000]  我們去拒絕以上帝
[00:15:52.000 --> 00:15:54.000]  做我們生命的主宰的時候
[00:15:54.000 --> 00:15:57.000]  我們用其他東西去代替神
[00:15:57.000 --> 00:15:58.000]  這就是拜偶像
[00:15:58.000 --> 00:16:05.000]  這是跌在一個最大的失落和試探當中
[00:16:05.000 --> 00:16:06.000]  以色列人正正是這樣
[00:16:06.000 --> 00:16:09.000]  摩西在二十五章的時候
[00:16:09.000 --> 00:16:13.000]  神召喚他去到西乃山
[00:16:13.000 --> 00:16:15.000]  他在西乃山又是四十週夜
[00:16:15.000 --> 00:16:19.000]  那些以色列人在山下等得不耐煩
[00:16:19.000 --> 00:16:21.000]  摩西去了哪裡呢?
[00:16:21.000 --> 00:16:22.000]  他說:撒亞倫
[00:16:22.000 --> 00:16:25.000]  不如你幫我們做一個金牛毒出來
[00:16:25.000 --> 00:16:29.000]  這個金牛毒就代表那位令我們出埃及的神
[00:16:29.000 --> 00:16:31.000]  你說有沒有搞錯?
[00:16:31.000 --> 00:16:34.000]  這群神的子民真的很不長進
[00:16:34.000 --> 00:16:38.000]  就是他們那種心離棄了上帝
[00:16:38.000 --> 00:16:40.000]  誤以神為他們真正的上帝
[00:16:40.000 --> 00:16:43.000]  你看看神起初叉見摩西去到法老面前
[00:16:43.000 --> 00:16:44.000]  是怎麼說的?
[00:16:44.000 --> 00:16:47.000]  法老心裡多次割眼
[00:16:47.000 --> 00:16:50.000]  不肯容許神的百姓離開埃及
[00:16:50.000 --> 00:16:54.000]  但是神說你要叫法老跟他說
[00:16:54.000 --> 00:16:56.000]  你要容許百姓離去
[00:16:56.000 --> 00:16:58.000]  好侍奉我
[00:16:58.000 --> 00:17:00.000]  他們出埃及的目的
[00:17:00.000 --> 00:17:03.000]  就是為了好敬拜侍奉神
[00:17:03.000 --> 00:17:05.000]  這個正正在第三個試探裡面
[00:17:05.000 --> 00:17:11.000]  耶穌說我要單單去敬拜侍奉這位主
[00:17:11.000 --> 00:17:13.000]  神的兒子很清楚
[00:17:13.000 --> 00:17:14.000]  祂的使命
[00:17:14.000 --> 00:17:16.000]  而我們今天作主的門徒
[00:17:16.000 --> 00:17:18.000]  我們能否活出這種使命呢?
[00:17:18.000 --> 00:17:21.000]  我們看回耶穌引用的三段聖經
[00:17:21.000 --> 00:17:23.000]  去回應魔鬼的試探
[00:17:23.000 --> 00:17:27.000]  這三段聖經都是同出一卷的舊約經卷
[00:17:27.000 --> 00:17:29.000]  就是《生命記》
[00:17:29.000 --> 00:17:31.000]  《生命記》第八章第三節
[00:17:31.000 --> 00:17:35.000]  那裡很明顯的我們看到神說
[00:17:35.000 --> 00:17:38.000]  我要苦練你們以色列人
[00:17:38.000 --> 00:17:42.000]  要容許你們在四十年的抗疫漂流裡面
[00:17:42.000 --> 00:17:47.000]  就要試驗你們肯不肯去信服上帝
[00:17:47.000 --> 00:17:50.000]  看你們對神的心是怎樣
[00:17:50.000 --> 00:17:53.000]  所以我們知道我們的活著
[00:17:53.000 --> 00:17:54.000]  不是單靠食物
[00:17:54.000 --> 00:17:57.000]  而是靠神口裡所出的一切
[00:17:57.000 --> 00:18:01.000]  我們今天若然認定我們的身份
[00:18:01.000 --> 00:18:03.000]  我們是神的兒子
[00:18:03.000 --> 00:18:07.000]  我們願意去信服父神的大靈
[00:18:07.000 --> 00:18:09.000]  我們相信祂的供應
[00:18:09.000 --> 00:18:11.000]  我們走在那條路上
[00:18:11.000 --> 00:18:14.000]  就是上帝所預備要我們走的
[00:18:14.000 --> 00:18:16.000]  一條合祂心意的路
[00:18:16.000 --> 00:18:19.000]  第二段也是這樣說
[00:18:19.000 --> 00:18:20.000]  不要試探你的神
[00:18:20.000 --> 00:18:22.000]  第三段更加說明
[00:18:22.000 --> 00:18:26.000]  我們需要去侍奉和敬畏我們這位上帝
[00:18:26.000 --> 00:18:29.000]  三個試探都表明
[00:18:29.000 --> 00:18:31.000]  以色列人是失敗的
[00:18:31.000 --> 00:18:34.000]  但耶穌三個試探都證明
[00:18:34.000 --> 00:18:37.000]  祂是完全信服在神的面前
[00:18:37.000 --> 00:18:40.000]  我們今天有沒有這種信服呢?
[00:18:40.000 --> 00:18:42.000]  有沒有這種同樣的學習呢?
[00:18:42.000 --> 00:18:48.000]  我相信我們需要在這方面有很好的根據
[00:18:48.000 --> 00:18:50.000]  我們一起來思考的時候
[00:18:50.000 --> 00:18:57.000]  我們嘗試分享我自己的一個經歷
[00:18:57.000 --> 00:18:59.000]  也很刻骨銘心
[00:18:59.000 --> 00:19:00.000]  我二十多歲的時候
[00:19:00.000 --> 00:19:02.000]  當我大學畢業之後
[00:19:02.000 --> 00:19:06.000]  我在教會跟一個姐妹拍拖
[00:19:06.000 --> 00:19:09.000]  當時我自己很清楚我的心智
[00:19:09.000 --> 00:19:12.000]  我自己準備將來要讀神學
[00:19:12.000 --> 00:19:13.000]  那位姐妹也知道
[00:19:13.000 --> 00:19:16.000]  她也有這個奉獻的心智
[00:19:16.000 --> 00:19:19.000]  這是我人生裡頭第一次的拍拖
[00:19:19.000 --> 00:19:22.000]  後來這個姐妹因為她畢業之後
[00:19:22.000 --> 00:19:24.000]  她要回來香港
[00:19:24.000 --> 00:19:25.000]  她是留學生
[00:19:25.000 --> 00:19:27.000]  我們都有約
[00:19:27.000 --> 00:19:30.000]  我們是準備之後會結婚
[00:19:30.000 --> 00:19:32.000]  但她回來香港之後
[00:19:32.000 --> 00:19:35.000]  她被我最後通牒
