
[00:00:00.000 --> 00:00:05.380]  大家記得我上次的訊息講到兩個異象,七個「印」和「號」
[00:04:06.520 --> 00:04:11.140]  按你的行為審判你,照你一切可憎的事
[00:04:11.140 --> 00:04:12.660]  刑罰你
[00:04:12.660 --> 00:04:14.200]  換言之
[00:04:14.200 --> 00:04:19.840]  人類在歷世歷代以來所犯過的罪
[00:04:20.340 --> 00:04:22.640]  是將神的憤怒不斷累積
[00:04:22.640 --> 00:04:27.500]  而神的憤怒不只是讓神發洩
[00:04:27.500 --> 00:04:29.560]  這麼簡單
[00:04:29.560 --> 00:04:31.360]  而是
[00:04:31.360 --> 00:04:39.020]  神是按照他的公義來執行他的審判,因為聖經裡面說得很清楚,罪的公格乃是死
[00:04:39.020 --> 00:04:41.080]  而神呢
[00:04:41.080 --> 00:04:45.420]  聖經也說從來不會以有罪為無罪
[00:04:45.680 --> 00:04:51.820]  所以當神所預定的時間來到的時候,神的憤怒就會傾倒在整個的世界裡面
[00:04:51.820 --> 00:04:53.360]  大家也要留意
[00:04:53.360 --> 00:04:58.220]  使徒約翰是怎樣形容這個神憤怒傾倒的時候
[00:04:58.220 --> 00:05:06.920]  約翰說:神的大怒在這七災中發盡了
[00:05:06.920 --> 00:05:10.520]  如果大家記得我上次說這個七號的時候
[00:05:10.520 --> 00:05:12.560]  這個災難是發生在
[00:05:12.560 --> 00:05:13.840]  是不是全世界
[00:05:15.380 --> 00:05:19.220]  但是所有的災害在這個七號的時候說到
[00:05:19.220 --> 00:05:21.520]  只是傾倒在
[00:05:21.520 --> 00:05:22.800]  三分之一
[00:05:22.800 --> 00:05:24.080]  的世界,是不是
[00:05:24.080 --> 00:05:26.140]  但這次不是
[00:05:26.140 --> 00:05:28.440]  這次不是三分之一,而是全部
[00:05:28.440 --> 00:05:29.460]  可以說
[00:05:29.460 --> 00:05:32.280]  人類的歷史來到這一刻已經是接近
[00:05:32.280 --> 00:05:33.300]  尾聲
[00:05:33.300 --> 00:05:34.580]  落閘的時候了
[00:05:34.580 --> 00:05:36.900]  不過在這個七
[00:05:36.900 --> 00:05:37.660]  碗
[00:05:37.660 --> 00:05:40.220]  的災難的異象開始之前
[00:05:40.220 --> 00:05:44.320]  使徒約翰又看到另外一個異象,記著在二到四節
[00:05:44.820 --> 00:05:48.160]  使徒約翰說我看到彷彿有玻璃海
[00:05:48.160 --> 00:05:51.220]  其中有火殘雜
[00:05:51.220 --> 00:05:52.240]  很明顯
[00:05:52.240 --> 00:05:56.340]  約翰所看到的不是一個真正的海來的,是一個玻璃海
[00:05:56.340 --> 00:06:03.000]  我們也知道從聖經告訴我們,將來新天新地是沒有海的
[00:06:03.000 --> 00:06:07.100]  希望雖然沒有海,但仍然有海鮮食,大家都想
[00:06:07.100 --> 00:06:09.400]  不過雖然沒有海
[00:06:09.400 --> 00:06:12.720]  但是
[00:06:13.240 --> 00:06:14.780]  在這裏有玻璃海
[00:06:14.780 --> 00:06:15.540]  那你說
[00:06:15.540 --> 00:06:17.080]  什麼是玻璃海呢
[00:06:17.080 --> 00:06:18.880]  很明顯
[00:06:18.880 --> 00:06:24.240]  海在聖經裏面不同的地方都有不同的解釋
[00:06:24.240 --> 00:06:26.300]  都是代表著不同的東西
[00:06:26.300 --> 00:06:28.860]  不過如果將我們那個焦點集中在
[00:06:28.860 --> 00:06:31.420]  啟示錄的時候,我們不難發現
[00:06:31.420 --> 00:06:34.740]  海是有一個比較深層次的意思
[00:06:34.740 --> 00:06:35.520]  在這裏
[00:06:35.520 --> 00:06:39.600]  約翰講到在這個玻璃海上面站著的是什麼人
[00:06:39.600 --> 00:06:41.920]  是德性的聖徒
[00:06:41.920 --> 00:06:42.680]  是不是
[00:06:43.440 --> 00:06:45.240]  唱著的是摩西和
[00:06:45.240 --> 00:06:47.020]  高揚的歌
[00:06:47.020 --> 00:06:49.080]  那什麼叫摩西的歌
[00:06:49.080 --> 00:06:54.460]  如果大家看到出埃及記的第15章
[00:06:54.460 --> 00:06:56.760]  當摩西引領以色列人
[00:06:56.760 --> 00:06:58.300]  離開埃及地
[00:06:58.300 --> 00:07:00.860]  去到紅海,將紅海
[00:07:00.860 --> 00:07:02.900]  分開,然後走在紅海
[00:07:02.900 --> 00:07:04.440]  然後
[00:07:04.440 --> 00:07:07.520]  當他們整個民族
[00:07:07.520 --> 00:07:10.840]  由紅海上岸之後
[00:07:10.840 --> 00:07:12.640]  就代表著什麼
[00:07:13.400 --> 00:07:14.440]  離開了
[00:07:14.440 --> 00:07:16.000]  埃及的權勢
[00:07:16.000 --> 00:07:17.280]  脫離了
[00:07:17.280 --> 00:07:18.820]  埃及的合制
[00:07:18.820 --> 00:07:19.840]  是不是
[00:07:19.840 --> 00:07:22.160]  這樣
[00:07:22.160 --> 00:07:23.940]  這個
[00:07:23.940 --> 00:07:25.720]  影像大家記住
[00:07:25.720 --> 00:07:28.800]  在紅海裏面,從水裏面走出來
[00:07:28.800 --> 00:07:31.360]  就代表著一種釋放
[00:07:31.360 --> 00:07:33.420]  從罪裏面得著釋放
[00:07:33.420 --> 00:07:36.760]  雖然
[00:07:36.760 --> 00:07:38.800]  很明顯
[00:07:38.800 --> 00:07:42.380]  摩西引領以色列人出埃及,這是一個實際上
[00:07:42.640 --> 00:07:44.180]  在歷史上發生的事情
[00:07:44.180 --> 00:07:45.720]  不過我經常跟大家說
[00:07:45.720 --> 00:07:49.300]  舊約裏面所發生的事情,其實是一個影像
[00:07:49.300 --> 00:07:50.580]  一個影兒
[00:07:50.580 --> 00:07:51.860]  這個影兒
[00:07:51.860 --> 00:07:55.180]  其實是預表著將來在新約的時候
[00:07:55.180 --> 00:07:58.260]  將會發生在耶穌基督身上
[00:07:58.260 --> 00:07:59.280]  的實際事情
[00:07:59.280 --> 00:08:02.600]  那你說在新約裏面
[00:08:02.600 --> 00:08:06.200]  有沒有類似出紅海的鏡頭出現過
[00:08:06.200 --> 00:08:10.800]  我想大部分我們今天坐在這裏的,都應該是接受過水禮
[00:08:11.320 --> 00:08:12.600]  我想問哪一個是
[00:08:12.600 --> 00:08:13.380]  受
[00:08:13.380 --> 00:08:15.420]  浸在水裏面的水禮
[00:08:15.420 --> 00:08:17.460]  都很多啊
[00:08:17.460 --> 00:08:18.740]  我就是其中一個
[00:08:18.740 --> 00:08:21.820]  很正確,很湊巧
[00:08:21.820 --> 00:08:25.660]  我是82年的12月5號受洗的
[00:08:25.660 --> 00:08:26.940]  是多少年前啊
[00:08:26.940 --> 00:08:28.480]  40年前
[00:08:28.480 --> 00:08:30.000]  明天就是我40
[00:08:30.000 --> 00:08:31.280]  年的一個
[00:08:31.280 --> 00:08:32.060]  紀念
[00:08:32.060 --> 00:08:34.100]  我是受
[00:08:34.100 --> 00:08:38.460]  整個人浸到水裏面,然後出來的那個水禮
[00:08:38.460 --> 00:08:40.500]  大家想想,好像這個圖裏面
[00:08:41.020 --> 00:08:43.060]  那個人浸到水裏面的時候,像什麼
[00:08:43.060 --> 00:08:44.600]  像埋葬
[00:08:44.600 --> 00:08:52.020]  在水裏面,浸在水裏面,其實就是預表著,是一個很形象化,預表著我們與主耶穌基督同埋葬
[00:08:52.020 --> 00:08:54.840]  那你在水裏面出來呢
[00:08:54.840 --> 00:08:56.120]  水
[00:08:56.120 --> 00:08:57.420]  在我們臉
[00:08:57.420 --> 00:08:58.420]  揭開
[00:08:58.420 --> 00:08:59.960]  然後我們
[00:08:59.960 --> 00:09:01.500]  從水裏面出來
[00:09:01.500 --> 00:09:02.780]  像不像
[00:09:02.780 --> 00:09:04.320]  當日的
[00:09:04.320 --> 00:09:05.340]  以色列人
[00:09:05.340 --> 00:09:06.620]  從紅海
[00:09:06.620 --> 00:09:08.160]  走上岸那一剎那
[00:09:08.160 --> 00:09:10.200]  也是從水裏面出來
[00:09:11.740 --> 00:09:17.580]  所以當我們在水裏面接受水禮,從水裏面出來的那一剎那,其實就代表著
[00:09:17.580 --> 00:09:19.420]  從死裏
[00:09:19.420 --> 00:09:20.200]  復活
[00:09:20.200 --> 00:09:22.500]  得著罪裏面的釋放
[00:09:22.500 --> 00:09:25.320]  這是一個很清楚的一個
[00:09:25.320 --> 00:09:29.660]  表徵,所以當我們從這個角度來看的時候,海
[00:09:29.660 --> 00:09:31.200]  水似乎代表著什麼
[00:09:31.200 --> 00:09:34.020]  代表著罪惡的權勢,代表著
[00:09:34.020 --> 00:09:37.340]  罪惡撒旦,對我們生命的合制
[00:09:38.620 --> 00:09:41.940]  如果罪惡是代表著死亡
[00:09:41.940 --> 00:09:43.980]  罪惡或者是受苦的時候
[00:09:43.980 --> 00:09:48.860]  難怪在將來的生天生地裏面
[00:09:48.860 --> 00:09:51.160]  再沒有海的存在
[00:09:51.160 --> 00:09:57.820]  很明顯,而當海不再存在的時候,聖經就告訴我們,將來在生天生地裏面
[00:09:57.820 --> 00:10:01.660]  不再有眼淚死亡,也不再有悲哀哭號疼痛
[00:10:01.660 --> 00:10:02.420]  為什麼?
[00:10:02.420 --> 00:10:04.220]  因為經文講得很清楚
[00:10:04.220 --> 00:10:05.760]  因為以前的事
[00:10:05.760 --> 00:10:08.060]  都過去了
[00:10:09.600 --> 00:10:14.720]  沒有了真正的海洋,取而代之的是一個玻璃海
[00:10:14.720 --> 00:10:18.040]  而且玻璃海是什麼?夾雜著火
[00:10:18.040 --> 00:10:19.580]  為什麼會夾雜著火?
[00:10:19.580 --> 00:10:23.420]  火是很明顯象徵著一種潔淨
[00:10:23.420 --> 00:10:24.200]  潔淨
[00:10:24.200 --> 00:10:26.760]  以及聖潔,這個聖經裏面
[00:10:26.760 --> 00:10:30.600]  火很多時候都帶著的象徵意義
[00:10:30.600 --> 00:10:31.620]  所以一個
[00:10:31.620 --> 00:10:33.400]  玻璃海
[00:10:33.400 --> 00:10:37.240]  有火,很明顯是象徵著,表達著一個
[00:10:37.500 --> 00:10:39.300]  罪惡被潔淨
[00:10:39.300 --> 00:10:41.600]  之後的聖潔
[00:10:41.600 --> 00:10:43.380]  那麼就是
[00:10:43.380 --> 00:10:45.940]  在這個玻璃海上面
[00:10:45.940 --> 00:10:47.220]  站著的就是
[00:10:47.220 --> 00:10:48.760]  得聖的聖徒
[00:10:48.760 --> 00:10:50.040]  他們得什麼聖?
[00:10:50.040 --> 00:10:51.840]  他們就是聖過獸
[00:10:51.840 --> 00:10:53.120]  和獸的象
[00:10:53.120 --> 00:10:54.140]  和
[00:10:54.140 --> 00:10:54.900]  他
[00:10:54.900 --> 00:10:56.440]  名字數目的人
[00:10:56.440 --> 00:10:58.740]  明不明白這幾句話?
[00:10:58.740 --> 00:11:00.040]  不容易明白
[00:11:00.040 --> 00:11:00.800]  為什麼?
[00:11:00.800 --> 00:11:05.140]  我們需要看另外一段經文,如果我們回到前面看第13章
[00:11:05.140 --> 00:11:07.200]  我們知道那個時候
[00:11:08.220 --> 00:11:10.260]  上一次跟大家講過
[00:11:10.260 --> 00:11:13.340]  是會有一隻獸從海中上來的
[00:11:13.340 --> 00:11:14.880]  這隻獸
[00:11:14.880 --> 00:11:19.240]  在那個時候,世界就為他雕造了一個象
[00:11:19.240 --> 00:11:21.020]  這個象很厲害
[00:11:21.020 --> 00:11:23.060]  這個象
[00:11:23.060 --> 00:11:25.380]  聖經裏面所講,他會
[00:11:25.380 --> 00:11:27.160]  得到這個權柄
[00:11:27.160 --> 00:11:28.180]  然後
[00:11:28.180 --> 00:11:33.560]  一個象竟然突然之間有生氣,可以說話,嚇死人了
[00:11:33.560 --> 00:11:35.620]  就是這個情況
[00:11:36.900 --> 00:11:38.420]  全世界的人
[00:11:38.420 --> 00:11:39.960]  都要跪拜這個
[00:11:39.960 --> 00:11:41.240]  敬拜這個
[00:11:41.240 --> 00:11:43.540]  獸的象
[00:11:43.540 --> 00:11:45.340]  如果不拜怎麼辦?
[00:11:45.340 --> 00:11:47.660]  不拜的時候,就要
[00:11:47.660 --> 00:11:48.680]  被殺死
[00:11:48.680 --> 00:11:51.500]  在這個
[00:11:51.500 --> 00:11:54.560]  在這個
[00:11:54.560 --> 00:11:57.380]  大紅龍
[00:11:57.380 --> 00:11:59.160]  古蛇
[00:11:59.160 --> 00:12:00.960]  和獸的時候
[00:12:00.960 --> 00:12:03.260]  不單單要敬拜這個獸
[00:12:03.780 --> 00:12:08.380]  當時的世上的人也要在額上或者手上
[00:12:08.380 --> 00:12:11.200]  來印這個獸的印記
[00:12:11.200 --> 00:12:12.740]  沒有這個印記的時候
[00:12:12.740 --> 00:12:14.020]  不能做買賣
[00:12:14.020 --> 00:12:15.560]  大件事,不能做買賣是什麼?
[00:12:15.560 --> 00:12:18.380]  你很難在這個世界裏面生存
[00:12:18.380 --> 00:12:22.980]  我不知道大家有沒有坐火車的時候用過Opacard
[00:12:22.980 --> 00:12:24.520]  有沒有?
[00:12:24.520 --> 00:12:28.360]  應該有印象吧,Opacard,在18年的時候,有一個科學家就
[00:12:28.360 --> 00:12:30.920]  將Opacard裏面那個晶片
[00:12:30.920 --> 00:12:31.940]  拿了出來
[00:12:31.940 --> 00:12:33.220]  然後就
[00:12:33.740 --> 00:12:39.880]  植入了他的皮下,手的皮下,很方便,出入,不用拿那張卡
[00:12:39.880 --> 00:12:41.420]  用手燙一燙就搞定了
[00:12:41.420 --> 00:12:45.520]  他仍然是付錢的,因為他仍然是用Opacard
[00:12:45.520 --> 00:12:47.820]  不過是晶片放在手裏面
[00:12:47.820 --> 00:12:50.900]  但是當被警察找到的時候,說不行
[00:12:50.900 --> 00:12:52.940]  你雖然有付錢
[00:12:52.940 --> 00:12:56.520]  但你仍然是違反了這個條例,什麼條例?
[00:12:56.520 --> 00:13:00.880]  就是你坐火車的時候,你有一個有效的旅遊卡,你沒有啊
[00:13:01.900 --> 00:13:05.740]  所以高島上法庭的時候,這個科學家就是大叔
[00:13:05.740 --> 00:13:10.100]  要給220元的罰款,還要給多1000元的堂費
[00:13:10.100 --> 00:13:12.660]  大家聽這個故事覺得很無謂
[00:13:12.660 --> 00:13:15.460]  沒有東西找東西來做,吃飽飯沒事做嗎?
[00:13:15.460 --> 00:13:18.540]  但我們都同意一樣東西,真的挺方便的
[00:13:18.540 --> 00:13:21.860]  不用拿張卡用手,去到哪裏,滾到哪裏
[00:13:21.860 --> 00:13:25.700]  這個就是那個植入晶片的技術
[00:13:25.700 --> 00:13:29.800]  而隨著這個植入晶片的技術越來越先進
[00:13:29.800 --> 00:13:30.580]  代表什麼?
[00:13:31.860 --> 00:13:32.620]  代表
[00:13:32.620 --> 00:13:34.680]  這個將來用晶片
[00:13:34.680 --> 00:13:37.240]  植入在皮膚底下的技術
[00:13:37.240 --> 00:13:39.280]  絕對有可能性
[00:13:39.280 --> 00:13:43.380]  而在約翰的這個異象裏面
[00:13:43.380 --> 00:13:49.020]  大概這個科技就會被將來撒旦所使用
[00:13:49.020 --> 00:13:51.820]  來管控全世界
[00:13:51.820 --> 00:13:53.880]  大家想一想
[00:13:53.880 --> 00:13:56.960]  要你通過無論什麼方式
[00:13:56.960 --> 00:14:00.800]  去信服敬拜、跪拜這個獸
[00:14:01.300 --> 00:14:04.880]  億百選擇不信服這個獸,但你要面對的是死亡
[00:14:04.880 --> 00:14:05.900]  你選擇哪一種?
[00:14:05.900 --> 00:14:07.700]  很難選擇
[00:14:07.700 --> 00:14:12.060]  在約翰的異象裏面
[00:14:12.060 --> 00:14:13.840]  末世的聖徒
[00:14:13.840 --> 00:14:16.400]  做了一個很難做的選擇
[00:14:16.400 --> 00:14:22.300]  他們選擇什麼?他們選擇寧願面對死亡,都不下跪這個
[00:14:22.300 --> 00:14:23.320]  撒旦
[00:14:23.320 --> 00:14:30.480]  就是因為這個原因,就是因為這個選擇,他們能夠站在這個玻璃海上面
[00:14:30.740 --> 00:14:34.320]  唱著摩西和高揚的歌
[00:14:34.320 --> 00:14:36.120]  歌詞是
[00:14:36.120 --> 00:14:37.660]  宣告
[00:14:37.660 --> 00:14:39.180]  上帝的公義
[00:14:39.180 --> 00:14:40.720]  聖潔慈愛
[00:14:40.720 --> 00:14:43.800]  這個是
[00:14:43.800 --> 00:14:44.560]  將來
[00:14:44.560 --> 00:14:45.580]  末世
[00:14:45.580 --> 00:14:47.380]  心悼者
[00:14:47.380 --> 00:14:48.920]  所唱的海歌
[00:14:48.920 --> 00:14:50.960]  大家要留意
[00:14:50.960 --> 00:14:51.980]  不容易
[00:14:51.980 --> 00:14:54.040]  現在不是說他們
[00:14:54.040 --> 00:14:56.340]  睡一睡很安詳的離世
[00:14:56.340 --> 00:14:58.140]  無痛無苦的離世
[00:14:59.160 --> 00:15:01.720]  講的是在末世受盡很多的迫害
[00:15:01.720 --> 00:15:03.520]  為主的命
[00:15:03.520 --> 00:15:05.820]  為神的命去
[00:15:05.820 --> 00:15:06.580]  被殺
[00:15:06.580 --> 00:15:07.860]  絕不容易
[00:15:07.860 --> 00:15:09.400]  但是你留意一件事
[00:15:09.400 --> 00:15:15.020]  他們沒有因此埋怨的,他沒有埋怨說,神啊為什麼你要讓我經歷這麼多的痛苦
[00:15:15.020 --> 00:15:19.380]  神啊為什麼當我要被生命被殺害的時候,你不走來來去去
[00:15:19.380 --> 00:15:21.440]  拯救我
[00:15:21.440 --> 00:15:22.720]  沒有
[00:15:22.720 --> 00:15:23.740]  相反
[00:15:23.740 --> 00:15:25.280]  在這個
[00:15:25.280 --> 00:15:29.120]  他所唱的歌裏面,我們所看到的,他對神的公義
[00:15:29.380 --> 00:15:30.400]  神的憐憫
[00:15:30.400 --> 00:15:31.420]  神的聖潔
[00:15:31.420 --> 00:15:33.980]  重新再一次來肯定
[00:15:33.980 --> 00:15:39.100]  好了,那你說究竟在末世裏面,我們究竟要面對什麼災難
[00:15:39.100 --> 00:15:41.660]  究竟這七個災難
[00:15:41.660 --> 00:15:45.240]  要毀滅世界的七個災難是什麼來的
[00:15:45.240 --> 00:15:53.180]  讓我們看看這七個災難,不過我不會詳細講,因為這七個災難其實和我們上兩次講到七
[00:15:53.180 --> 00:15:54.460]  印七災
[00:15:54.460 --> 00:15:55.740]  很類似的
[00:15:55.740 --> 00:15:58.820]  如果又是看頭四災的時候
[00:15:59.060 --> 00:16:05.220]  都是講到發生在被創造的世界裏面的災難,第一個就是講到
[00:16:05.220 --> 00:16:09.040]  有惡而且毒的瘡,生在那些有獸印記
[00:16:09.040 --> 00:16:11.600]  拜獸像的人身上
[00:16:11.600 --> 00:16:13.900]  留意,在這個
[00:16:13.900 --> 00:16:18.000]  經文裏面,約翰是沒有講到
[00:16:18.000 --> 00:16:21.840]  沒有講到那些沒有拜獸的人
[00:16:21.840 --> 00:16:23.880]  究竟在哪裏呢
[00:16:23.880 --> 00:16:27.740]  是究竟是全部,你不拜獸就全部被殺了
[00:16:28.000 --> 00:16:31.060]  還是已經是被神所
[00:16:31.060 --> 00:16:32.860]  被提呢
[00:16:32.860 --> 00:16:38.240]  在這裏有不同的解經,不同的觀點,這裏不再詳細論述
[00:16:38.240 --> 00:16:42.080]  第二個災難,海會變成血
[00:16:42.080 --> 00:16:45.400]  很像死人的血
[00:16:45.400 --> 00:16:48.740]  因此海中的活物全部都死了
[00:16:48.740 --> 00:16:51.300]  即是說當時不單止沒有海鮮吃
[00:16:51.300 --> 00:16:54.360]  我可以想像到全國所有的海都變紅
[00:16:54.360 --> 00:16:55.900]  是血這樣
[00:16:56.160 --> 00:16:58.460]  環境極度污染
[00:16:58.460 --> 00:17:00.260]  甚至臭到不得了
[00:17:00.260 --> 00:17:06.140]  第三個,當談到的時候江河與縱水都變成血了
[00:17:06.140 --> 00:17:10.240]  即是說沒有食水,沒有淡水供應很大問題
[00:17:10.240 --> 00:17:11.520]  第四個災
[00:17:11.520 --> 00:17:14.340]  日頭變得好像火烤人
[00:17:14.340 --> 00:17:21.500]  一個這樣的世界,我想問大家,哪一個願意活在一個這樣的世界裏面
[00:17:21.500 --> 00:17:23.820]  我相信大概不會有人喜歡
[00:17:25.860 --> 00:17:26.640]  不過很奇怪
[00:17:26.640 --> 00:17:32.260]  就算當時面對一個這樣的災難,在一個這樣的處境裏面,你會發覺那幫人
[00:17:32.260 --> 00:17:33.780]  仍然沒有轉向神
[00:17:33.780 --> 00:17:36.100]  那幫人反而是
[00:17:36.100 --> 00:17:37.880]  反而是褻瀆
[00:17:37.880 --> 00:17:40.960]  這個天賦上帝
[00:17:40.960 --> 00:17:43.520]  我們要想,哇,頭四個災已經是
[00:17:43.520 --> 00:17:46.080]  搞到整個世界不能再居住了
[00:17:46.080 --> 00:17:47.880]  那未來三個災還會害怕嗎
[00:17:47.880 --> 00:17:49.420]  我們再看下去
[00:17:49.420 --> 00:17:51.980]  第五個碗
[00:17:51.980 --> 00:17:54.800]  倒在壽的座位上
[00:17:55.060 --> 00:17:57.620]  壽的國就黑暗了
[00:17:57.620 --> 00:17:59.920]  壽的座位
[00:17:59.920 --> 00:18:06.320]  大概是指撒旦的權力中心,我們不知道在哪裏,但是很明顯是權力中心
[00:18:06.320 --> 00:18:09.380]  壽的國呢,壽的國很明顯就是
[00:18:09.380 --> 00:18:14.000]  在撒旦的管控下的世界
[00:18:14.000 --> 00:18:16.040]  那黑暗呢
[00:18:16.040 --> 00:18:20.400]  黑暗呢,有些人就覺得是一個比喻來的
[00:18:20.400 --> 00:18:23.720]  也都有一些人覺得是真的沒有光的黑暗
[00:18:24.240 --> 00:18:25.780]  我們不知道哪一個立場是
[00:18:25.780 --> 00:18:28.600]  更加的可靠,因為各有各的論述
[00:18:28.600 --> 00:18:33.960]  但是我們肯定一件事,在這個情況下,全世界所居住的人是怎樣
[00:18:33.960 --> 00:18:35.240]  活在恐懼
[00:18:35.240 --> 00:18:36.520]  活在痛苦裏面
[00:18:36.520 --> 00:18:41.140]  痛苦到那個地步,聖經說他就要咬自己的舌頭
[00:18:41.140 --> 00:18:42.680]  奇怪
[00:18:42.680 --> 00:18:44.460]  去到這個地步
[00:18:44.460 --> 00:18:45.480]  人
[00:18:45.480 --> 00:18:46.500]  仍然
[00:18:46.500 --> 00:18:48.040]  沒有悔改
[00:18:48.040 --> 00:18:50.360]  好了,到第六個碗
[00:18:50.360 --> 00:18:53.940]  第六個碗倒在這個白拉大河上
[00:18:54.440 --> 00:18:56.760]  白拉大河就是今天的幼法拉底河
[00:18:56.760 --> 00:19:00.840]  幼法拉底河是經過土耳其、敘利亞和伊拉克的
[00:19:00.840 --> 00:19:03.660]  大家可以想像一下那個地圖的時候
