
[00:00:00.000 --> 00:00:05.440]  讀一段聖經在《馬太福音》第二章第一到第十二節
[00:06:32.240 --> 00:06:36.040]  人常常是用心去解決事情
[00:06:36.040 --> 00:06:38.680]  可是神卻常常藉著事情
[00:06:38.680 --> 00:06:41.360]  來操練我們的心
[00:06:41.360 --> 00:06:43.040]  你們
[00:06:43.040 --> 00:06:44.520]  另外有些人呢
[00:06:44.520 --> 00:06:46.320]  他們來到神的面前
[00:06:46.320 --> 00:06:47.920]  他們也不是要
[00:06:47.920 --> 00:06:50.080]  什麼事情要得解決也不是
[00:06:50.080 --> 00:06:53.440]  他們可目的是神的恩典
[00:06:53.440 --> 00:06:55.880]  神的恩賜
[00:06:55.880 --> 00:06:58.000]  特別是我們在林恩派的信徒
[00:06:58.000 --> 00:07:00.960]  我們都很渴望大有能力
[00:07:00.960 --> 00:07:03.280]  被神所使用不是嗎
[00:07:03.280 --> 00:07:06.480]  但地方裡面很多時候這種恩賜
[00:07:06.480 --> 00:07:08.480]  很容易吸引我們的注意力
[00:07:08.480 --> 00:07:11.560]  是因為這些恩賜是我們可以感覺得到的
[00:07:11.560 --> 00:07:13.800]  是我們可以看得見的
[00:07:13.800 --> 00:07:16.160]  是我們經歷得到的
[00:07:16.160 --> 00:07:17.600]  但很多時候當我們在
[00:07:17.600 --> 00:07:20.840]  可目神的恩賜的過程當中
[00:07:20.840 --> 00:07:24.840]  我們的眼目也常常就離開了主自己
[00:07:24.840 --> 00:07:25.920]  你還記得有一次
[00:07:25.920 --> 00:07:30.400]  我在瑪大瑪麗亞的家中走去做客
[00:07:30.400 --> 00:07:33.840]  那時候瑪大就非常忙碌在做很多的事情
[00:07:33.840 --> 00:07:36.080]  我再次說這事情不是不好
[00:07:36.080 --> 00:07:37.240]  事情都是好事情
[00:07:37.240 --> 00:07:39.280]  沒什麼不好的事情
[00:07:39.280 --> 00:07:41.280]  可是很多時候在瑪大
[00:07:41.280 --> 00:07:44.120]  在忙碌這些事情的時候呢
[00:07:44.120 --> 00:07:47.040]  他就忽略了一件事情
[00:07:47.040 --> 00:07:49.800]  所以主耶穌才對瑪大說瑪大
[00:07:49.800 --> 00:07:53.360]  你為很多事情憂慮煩惱很多事情
[00:07:53.360 --> 00:07:55.280]  不可少的
[00:07:55.280 --> 00:07:56.680]  只有一件
[00:07:56.680 --> 00:08:00.360]  瑪麗亞選擇了上好的福分
[00:08:00.360 --> 00:08:02.880]  那什麼是那個不可少的一件
[00:08:02.880 --> 00:08:06.080]  什麼是那上好的福分呢
[00:08:06.080 --> 00:08:07.680]  也很簡單
[00:08:07.680 --> 00:08:09.960]  就是主自己
[00:08:09.960 --> 00:08:12.680]  不是說事情不重要
[00:08:12.680 --> 00:08:16.120]  而是更重要的是主自己
[00:08:16.120 --> 00:08:18.600]  可慕來親近主
[00:08:18.600 --> 00:08:21.160]  可慕來靠近祂
[00:08:21.160 --> 00:08:22.320]  你們
[00:08:22.320 --> 00:08:25.240]  尤其在今年的聖誕節求主幫助
[00:08:25.240 --> 00:08:28.800]  我們重新調整我們的眼目回到神的面前
[00:08:28.800 --> 00:08:30.440]  你知道在今天這段聖經當中
[00:08:30.440 --> 00:08:35.480]  這幾位東方的博士千里迢迢來到主耶穌面前
[00:08:35.480 --> 00:08:38.920]  你要知道他們沒有求祝福
[00:08:38.920 --> 00:08:41.880]  他們也沒有求事情得解決
[00:08:41.880 --> 00:08:43.160]  都沒有
[00:08:43.160 --> 00:08:44.480]  真的
[00:08:44.480 --> 00:08:47.040]  他們只是單單的
[00:08:47.040 --> 00:08:49.800]  可慕來敬拜主
[00:08:49.800 --> 00:08:55.080]  真的是千里迢迢只是為了敬拜主耶穌
[00:08:55.080 --> 00:08:58.360]  渴望來遇見主耶穌
[00:08:58.360 --> 00:09:00.840]  我相信他們心中就只要能遇見主耶穌
[00:09:00.840 --> 00:09:04.480]  這一切的代價都值得了
[00:09:04.480 --> 00:09:07.360]  你們
[00:09:07.360 --> 00:09:10.160]  我覺得今天我們跟隨主的人
[00:09:10.160 --> 00:09:15.080]  我們需要重新回到這個很簡單的可慕的裡面
[00:09:15.080 --> 00:09:17.160]  只要遇見主
[00:09:17.160 --> 00:09:19.760]  這一切代價都是值得的
[00:09:19.760 --> 00:09:24.600]  回到一個最基本的一個可慕
[00:09:24.600 --> 00:09:27.800]  我還記得以前我在宣道會墓會
[00:09:27.800 --> 00:09:31.120]  很喜歡這個宣道會的創辦人A.B. Simpson
[00:09:31.120 --> 00:09:33.320]  他寫了一首詩歌
[00:09:33.320 --> 00:09:36.040]  他說前所要的是祝福
[00:09:36.040 --> 00:09:38.640]  今要的是主
[00:09:38.640 --> 00:09:39.880]  太棒了
[00:09:39.880 --> 00:09:41.600]  前所要的是感覺
[00:09:41.600 --> 00:09:44.640]  今要的是主的話語
[00:09:44.640 --> 00:09:47.040]  前所要的是恩賜
[00:09:47.040 --> 00:09:51.040]  今所要的是恩賜的主
[00:09:51.040 --> 00:09:52.280]  你們
[00:09:52.280 --> 00:09:53.800]  求主幫助我們
[00:09:53.800 --> 00:09:55.800]  在今年在慶祝聖誕的時候
[00:09:55.800 --> 00:09:59.320]  讓我們回到一個很基本的可慕
[00:09:59.320 --> 00:10:01.880]  主啊我可慕路經歷你
[00:10:01.880 --> 00:10:03.840]  可慕路敬拜你
[00:10:03.840 --> 00:10:06.360]  遇見你
[00:10:06.360 --> 00:10:06.960]  你們
[00:10:06.960 --> 00:10:08.080]  第二
[00:10:08.080 --> 00:10:09.560]  要有受教的心
[00:10:09.560 --> 00:10:13.640]  跟你們說要有受教的心
[00:10:13.640 --> 00:10:16.040]  這段經歷裡面我們看見這幾位東方的博士
[00:10:16.040 --> 00:10:17.400]  他們是很有可慕的心
[00:10:17.400 --> 00:10:19.560]  真的天理迢迢
[00:10:19.560 --> 00:10:22.360]  但在跟隨神的帶領的過程當中
[00:10:22.360 --> 00:10:25.360]  就不免有所偏差了
[00:10:25.360 --> 00:10:28.920]  明明耶穌是身在伯利恆
[00:10:28.920 --> 00:10:33.600]  怎麼偏偏他們會走進耶路撒冷城去呢
[00:10:33.600 --> 00:10:35.880]  耶路撒冷是什麼地方
[00:10:35.880 --> 00:10:38.040]  是君王之城
[00:10:38.040 --> 00:10:39.840]  所以這些東方博士老遠來
[00:10:39.840 --> 00:10:42.880]  心想我們要來朝拜新生王
[00:10:42.880 --> 00:10:43.800]  君王
[00:10:43.800 --> 00:10:45.680]  主耶穌就是君王
[00:10:45.680 --> 00:10:49.000]  那不去耶路撒冷去哪裡呢
[00:10:49.000 --> 00:10:50.640]  所以直接的反應
[00:10:50.640 --> 00:10:52.160]  所有他們從他經驗
[00:10:52.160 --> 00:10:54.560]  從他們的一些所知道
[00:10:54.560 --> 00:10:56.040]  一定是身在耶路撒冷
[00:10:56.040 --> 00:10:57.920]  覺得是一定身在耶路撒冷
[00:10:57.920 --> 00:10:59.880]  根本沒有注意到
[00:10:59.880 --> 00:11:02.160]  天上的誠心在引導他們
[00:11:02.160 --> 00:11:04.040]  恐怕還在繼續向前進
[00:11:04.040 --> 00:11:05.360]  走向伯利恆
[00:11:05.360 --> 00:11:06.400]  他們完全沒注意
[00:11:06.400 --> 00:11:10.000]  他們就直接進入耶路撒冷
[00:11:10.000 --> 00:11:11.600]  很多時候
[00:11:11.600 --> 00:11:15.360]  我們在跟隨神的道路上不也是如此嗎
[00:11:15.360 --> 00:11:18.000]  我們常常因為我們自己的經驗
[00:11:18.000 --> 00:11:19.960]  我們的思想觀念
[00:11:19.960 --> 00:11:22.280]  我們的習慣
[00:11:22.280 --> 00:11:26.000]  讓我們的腳步就偏離了神
[00:11:26.000 --> 00:11:30.920]  今天我們人雖然會軟弱會偏離
[00:11:30.920 --> 00:11:32.640]  但我常常覺得在我們信仰當中
[00:11:32.640 --> 00:11:34.960]  最重要的一件事情就是要
[00:11:34.960 --> 00:11:37.760]  求主給我們一個謙卑柔軟的心
[00:11:37.760 --> 00:11:43.440]  能夠願意接受神的教證
[00:11:43.440 --> 00:11:45.000]  否則的話你要知道神要改變
[00:11:45.000 --> 00:11:47.640]  我們有多麼困難的事
[00:11:47.640 --> 00:11:48.760]  諸老師我們來到神的面前
[00:11:48.760 --> 00:11:50.320]  其實我們心意已定
[00:11:50.320 --> 00:11:52.040]  你有這種經驗嗎
[00:11:52.040 --> 00:11:55.240]  你每次來到其實你心意已定
[00:11:55.240 --> 00:11:59.000]  你只不過求神幫助你而已
[00:11:59.000 --> 00:12:00.040]  諸老師我們來到神的面前
[00:12:00.040 --> 00:12:03.320]  主啊 我覺得這樣做是最好的
[00:12:03.320 --> 00:12:04.880]  想來想去 看來看去
[00:12:04.880 --> 00:12:08.360]  這樣最合情最合理
[00:12:08.360 --> 00:12:10.120]  主啊 你的意見與我相同的話
[00:12:10.120 --> 00:12:12.560]  感謝在美主
[00:12:12.560 --> 00:12:15.520]  如果不相同 Too bad
[00:12:15.520 --> 00:12:18.040]  對不起啦 我還按照我的方法
[00:12:18.040 --> 00:12:19.960]  哎呀 多少次我們人來到神面
[00:12:19.960 --> 00:12:22.120]  心意早已經定了嘛
[00:12:22.120 --> 00:12:25.120]  你要上帝幹什麼
[00:12:25.120 --> 00:12:27.520]  我常覺得今天基督徒
[00:12:27.520 --> 00:12:31.080]  我們需要對神的主權
[00:12:31.080 --> 00:12:34.400]  要有一個新的認識
[00:12:34.400 --> 00:12:38.400]  耶穌不但是我們的救主
[00:12:38.400 --> 00:12:45.880]  耶穌更是我們生活每一個細節的主宰
[00:12:45.880 --> 00:12:47.680]  我再次說
[00:12:47.680 --> 00:12:49.240]  耶穌不但是我們的救主
[00:12:49.240 --> 00:12:58.200]  祂更是我們生活每一個細節的主宰
[00:12:58.200 --> 00:13:00.280]  祂是我們思想的主
[00:13:00.280 --> 00:13:01.920]  情感的主
[00:13:01.920 --> 00:13:03.800]  意志的主
[00:13:03.800 --> 00:13:05.560]  我們需要容許耶穌
[00:13:05.560 --> 00:13:08.520]  在我們生活每一個領域裡面
[00:13:08.520 --> 00:13:12.560]  來做調整來校正的工作
[00:13:12.560 --> 00:13:13.760]  第二點你要知道
[00:13:13.760 --> 00:13:17.560]  服侍神光是有渴慕有熱心
[00:13:17.560 --> 00:13:19.720]  還是不夠的啦
[00:13:19.720 --> 00:13:21.760]  你看法律賽人
[00:13:21.760 --> 00:13:24.960]  我告訴你法律賽人也是挺渴慕的
[00:13:24.960 --> 00:13:29.520]  你看見他們一生是要奉獻給神的
[00:13:29.520 --> 00:13:32.040]  他們也是挺有熱心的
[00:13:32.040 --> 00:13:35.800]  但很有熱心是自以為意的熱心
[00:13:35.800 --> 00:13:37.480]  不但不能夠討神的喜悅
[00:13:37.480 --> 00:13:41.560]  而且攔阻人來到神的面前
[00:13:41.560 --> 00:13:43.040]  保羅
[00:13:43.040 --> 00:13:45.320]  你說他還沒有信主前
[00:13:45.320 --> 00:13:47.200]  難道不是很有熱心嗎
[00:13:47.200 --> 00:13:48.520]  大發熱心
[00:13:48.520 --> 00:13:50.640]  但只有熱心卻讓他
[00:13:50.640 --> 00:13:52.040]  在還沒有信主前
[00:13:52.040 --> 00:13:54.800]  成為一個逼迫教會的人
[00:13:54.800 --> 00:13:55.800]  所以我告訴你
[00:13:55.800 --> 00:13:58.680]  光是有渴慕跟熱心是不夠的
[00:13:58.680 --> 00:14:00.960]  我們一定要有一個受教的心
[00:14:00.960 --> 00:14:05.120]  再次跟你旁邊說要有受教的心
[00:14:05.120 --> 00:14:08.480]  你要願意在你的思想觀念上被神校正
[00:14:08.480 --> 00:14:13.080]  在生活行為上被神校正啊
[00:14:13.080 --> 00:14:15.360]  你千萬不要像有些人這樣說
[00:14:15.360 --> 00:14:16.640]  主耶穌昨日今日
[00:14:16.640 --> 00:14:18.280]  直到永遠不改變
[00:14:18.280 --> 00:14:22.040]  我也不改變
[00:14:22.040 --> 00:14:22.720]  No No No
[00:14:22.720 --> 00:14:24.600]  耶穌不改變你需要改變
[00:14:24.600 --> 00:14:26.760]  你們跟你們旁邊說你很需要改變
[00:14:26.760 --> 00:14:31.280]  還很需要改變跟他說
[00:14:31.280 --> 00:14:34.200]  這些年在我自己生命的成長過程當中
[00:14:34.200 --> 00:14:37.160]  我真的是看見有兩件事
[00:14:37.160 --> 00:14:40.040]  真的是絕對不可少
[00:14:40.040 --> 00:14:43.160]  你不但是需要渴慕的心
[00:14:43.160 --> 00:14:44.040]  這第一個很重要
[00:14:44.040 --> 00:14:47.040]  你沒有渴慕的心你什麼都別談
[00:14:47.040 --> 00:14:50.280]  但是受教正的心很重要
[00:14:50.280 --> 00:14:53.560]  如果你有一個受教正的心
[00:14:53.560 --> 00:14:57.440]  那無論你現在你說你多麼軟弱
[00:14:57.440 --> 00:15:00.400]  若是你甚至你說多麼的後退
[00:15:00.400 --> 00:15:03.480]  只要你有願意謙卑受教的心
[00:15:03.480 --> 00:15:06.280]  我告訴你神總是有辦法
[00:15:06.280 --> 00:15:08.800]  把你生命翻轉過來
[00:15:08.800 --> 00:15:11.160]  重新能夠提升你
[00:15:11.160 --> 00:15:14.160]  帶你進入神豐盛之地的
[00:15:14.160 --> 00:15:16.000]  你們
[00:15:16.000 --> 00:15:18.760]  在這幾年中我們看見這些東方的博士
[00:15:18.760 --> 00:15:21.480]  他們接受了聖靈的校正之後
[00:15:21.480 --> 00:15:24.880]  他們就換句話說已經繞了一圈冤枉路之後
[00:15:24.880 --> 00:15:26.760]  抬頭一看
[00:15:26.760 --> 00:15:28.600]  我們看第九節怎麼說呢
[00:15:28.600 --> 00:15:31.440]  他們聽見王老話就在東方看見那星
[00:15:31.440 --> 00:15:33.400]  忽然又出現
[00:15:33.400 --> 00:15:34.600]  其實不是又出現
[00:15:34.600 --> 00:15:36.560]  本來就等著他們
[00:15:36.560 --> 00:15:37.920]  從來沒有消失過
[00:15:37.920 --> 00:15:39.240]  那個星一直等著Come on
[00:15:39.240 --> 00:15:41.920]  什麼時候回來我要繼續引導你們
[00:15:41.920 --> 00:15:43.280]  走了一趟冤枉路
[00:15:43.280 --> 00:15:44.760]  那個星仍然在等
[00:15:44.760 --> 00:15:47.760]  神難道綁被縮短過嗎
[00:15:47.760 --> 00:15:48.840]  沒有
[00:15:48.840 --> 00:15:51.920]  神難道停止祝福我們從來沒有
[00:15:51.920 --> 00:15:53.600]  只是我們的眼目
[00:15:53.600 --> 00:15:58.560]  偏離了神的引導而已
[00:15:58.560 --> 00:16:01.520]  求神憐憫我們求神幫助我們
[00:16:01.520 --> 00:16:04.640]  要記得弟兄姐妹在主的面前
[00:16:04.640 --> 00:16:06.320]  要有一個受教的心
[00:16:06.320 --> 00:16:09.680]  你就不會走冤枉路的
[00:16:09.680 --> 00:16:10.720]  你們
[00:16:10.720 --> 00:16:12.840]  跟你們朋友說要有受教心才不會走冤枉路
[00:16:12.840 --> 00:16:17.560]  跟他說
[00:16:17.560 --> 00:16:19.800]  第三要有奉獻的心
[00:16:19.800 --> 00:16:22.960]  跟你們朋友說要有奉獻的心
[00:16:22.960 --> 00:16:25.040]  你看見在十一節裡面
[00:16:25.040 --> 00:16:26.840]  這三位東方的博士
[00:16:26.840 --> 00:16:28.520]  他們來到主的面前
[00:16:28.520 --> 00:16:31.080]  他們不但是伏伏拜那個小孩子
[00:16:31.080 --> 00:16:35.120]  而且還揭開寶盒
[00:16:35.120 --> 00:16:38.800]  黃金乳香墨藥
[00:16:38.800 --> 00:16:40.640]  這裡說講到黃金乳香墨藥
[00:16:40.640 --> 00:16:43.680]  其實是在聖經裡面是有預表的
[00:16:43.680 --> 00:16:45.320]  黃金是預表了君王
[00:16:45.320 --> 00:16:47.560]  耶穌基督君王的身份
[00:16:47.560 --> 00:16:49.960]  乳香是一個先知的身份
[00:16:49.960 --> 00:16:54.560]  墨藥是預表了耶穌基督祭司的職位
[00:16:54.560 --> 00:16:58.080]  換句話說當他們來到主耶穌面前的時候
[00:16:58.080 --> 00:17:01.000]  他們不但遵從耶穌是這個君王
[00:17:01.000 --> 00:17:04.400]  而且他們也遵從耶穌在他們生命當中
[00:17:04.400 --> 00:17:08.160]  是先知跟祭司的職位
[00:17:08.160 --> 00:17:09.920]  他們不但遵從耶穌基督
[00:17:09.920 --> 00:17:11.240]  而且更重要
[00:17:11.240 --> 00:17:13.400]  他們獻上禮物
[00:17:13.400 --> 00:17:15.240]  寶貴的禮物
[00:17:15.240 --> 00:17:19.040]  代表他們生命的奉獻
[00:17:19.040 --> 00:17:21.120]  基督教今天當我們來到主面前的時候
[00:17:21.120 --> 00:17:24.200]  我們是不是也像這些東方博士一樣
[00:17:24.200 --> 00:17:27.480]  獻上禮物給主呢
[00:17:27.480 --> 00:17:28.160]  也許說是啊
[00:17:28.160 --> 00:17:30.160]  我每個禮拜都有奉獻啊
[00:17:30.160 --> 00:17:32.680]  每個月也有十一奉獻啊
[00:17:32.680 --> 00:17:36.240]  其實我在這裡所說的不只是金錢的奉獻
[00:17:36.240 --> 00:17:39.960]  而是指的生命的奉獻
[00:17:39.960 --> 00:17:45.320]  因為當一個人是一個生命的奉獻者的時候
[00:17:45.320 --> 00:17:50.240]  他就不會斤斤計較金錢的奉獻
[00:17:50.240 --> 00:17:51.560]  我再次說
[00:17:51.560 --> 00:17:55.400]  當一個人是生命的奉獻者的時候
[00:17:55.400 --> 00:17:59.000]  他就不會斤斤計較金錢的奉獻
[00:17:59.000 --> 00:18:00.680]  反過來
[00:18:00.680 --> 00:18:03.840]  一個人如果只是一個金錢的奉獻者
[00:18:03.840 --> 00:18:07.840]  他就很在意奉獻了多少
[00:18:07.840 --> 00:18:10.160]  很在意
[00:18:10.160 --> 00:18:12.320]  我還記得我年輕的時候呢
[00:18:12.320 --> 00:18:14.920]  我常常只是把十一奉獻
[00:18:14.920 --> 00:18:20.000]  當作聖經中神的命令來遵守
[00:18:20.000 --> 00:18:22.480]  所以那個時候做基督徒就做得很不快樂
[00:18:22.480 --> 00:18:23.800]  你知道嗎
[00:18:23.800 --> 00:18:27.840]  因為總覺得神要求有點太多了
[00:18:27.840 --> 00:18:28.840]  而且無論我怎麼給
[00:18:28.840 --> 00:18:31.520]  好像神都不夠滿足的樣子
[00:18:31.520 --> 00:18:32.480]  所以每次對主
