
[00:00:00.000 --> 00:00:02.920]  今日嘅經文我哋睇到
[00:01:32.280 --> 00:01:36.880]  即係話耶穌同上帝好緊密嘅關係
[00:01:36.880 --> 00:01:38.320]  大家喺大家裏面
[00:01:38.320 --> 00:01:40.280]  但係都個原因
[00:01:40.280 --> 00:01:42.600]  唔係淨係佢哋合而為一
[00:01:42.600 --> 00:01:46.200]  而希望嘅就係願所有嘅人
[00:01:46.200 --> 00:01:48.760]  相信佢嘅人都能夠合而為一
[00:01:48.760 --> 00:01:50.880]  嗱呢一個就係
[00:01:50.880 --> 00:01:55.800]  好重要楊枯陰十七章呢個土文嘅一個中心
[00:01:55.800 --> 00:02:00.600]  所以當年中華基督教會創會嘅時候
[00:02:00.600 --> 00:02:01.640]  有一個會
[00:02:01.640 --> 00:02:03.240]  咁我今日我係潮州人
[00:02:03.240 --> 00:02:05.960]  咁我加入呢
[00:02:05.960 --> 00:02:08.720]  潮人嘅同鄉會
[00:02:08.720 --> 00:02:10.960]  我加入
[00:02:10.960 --> 00:02:12.800]  但係
[00:02:12.800 --> 00:02:16.080]  嚟中華基督教會唔係叫加入
[00:02:16.080 --> 00:02:17.680]  點解唔叫做加入呢
[00:02:17.680 --> 00:02:21.080]  加入就係有上下之分
[00:02:21.080 --> 00:02:23.120]  譬如我加入同鄉會
[00:02:23.120 --> 00:02:25.320]  咁梗係有好多叔伯勸我
[00:02:25.320 --> 00:02:28.800]  後後生仔唔好數典忘本
[00:02:28.800 --> 00:02:30.360]  快啲落葉歸根
[00:02:30.360 --> 00:02:32.880]  嚟同我哋一齊
[00:02:32.880 --> 00:02:34.560]  咁我咪去
[00:02:34.560 --> 00:02:37.040]  咁佢叫我去
[00:02:37.040 --> 00:02:38.120]  所以我加入
[00:02:38.120 --> 00:02:40.560]  咁呢啲叔伯呢
[00:02:40.560 --> 00:02:42.160]  大過我好多
[00:02:42.160 --> 00:02:44.560]  我哋潮州人好講輩分
[00:02:44.560 --> 00:02:46.960]  喺街度唔識嘅
[00:02:46.960 --> 00:02:48.280]  如果同鄉呢
[00:02:48.280 --> 00:02:50.400]  老過你嘅就要叫阿哥
[00:02:50.400 --> 00:02:52.400]  更老嘅就要叫阿伯阿叔
[00:02:52.400 --> 00:02:53.880]  好似一家人咁喎
[00:02:53.880 --> 00:02:57.080]  去街市買嘢就叫阿姐
[00:02:57.080 --> 00:02:58.800]  就係咁嘅文化
[00:02:58.800 --> 00:03:00.840]  即係話我加入去
[00:03:00.840 --> 00:03:02.240]  本來係我屋企
[00:03:02.240 --> 00:03:03.720]  可能我係一家之主
[00:03:03.720 --> 00:03:05.080]  我又高高大大
[00:03:05.080 --> 00:03:07.240]  但係去到呢個同鄉會
[00:03:07.240 --> 00:03:09.240]  我呢
[00:03:09.240 --> 00:03:10.840]  就矮咗好多
[00:03:10.840 --> 00:03:11.680]  唔係矮化
[00:03:11.680 --> 00:03:13.000]  不過矮咗好多
[00:03:13.000 --> 00:03:15.120]  卑微咗好多個身份
[00:03:15.120 --> 00:03:17.560]  但係喺中華基督教會嚟到講
[00:03:17.560 --> 00:03:19.240]  係冇分大細
[00:03:19.240 --> 00:03:21.960]  即係你入嚟我哋呢一個會
[00:03:21.960 --> 00:03:24.280]  係因為耶穌基督嘅緣故
[00:03:24.280 --> 00:03:25.920]  因為耶穌基督
[00:03:25.920 --> 00:03:27.280]  同上帝係合而為一
[00:03:27.280 --> 00:03:28.840]  呢個就係信仰本質
[00:03:28.840 --> 00:03:30.160]  所以你係
[00:03:30.160 --> 00:03:32.640]  返返到你嘅源頭
[00:03:32.640 --> 00:03:34.800]  返返到你信仰嘅本質
[00:03:34.800 --> 00:03:36.560]  本應就係咁樣
[00:03:36.560 --> 00:03:38.520]  冇乜特別嘅嘢
[00:03:38.520 --> 00:03:39.600]  咁呢一個呢
[00:03:39.600 --> 00:03:41.760]  合而為一就咁嘅意思啦
[00:03:41.760 --> 00:03:44.600]  所以中華基督教會嘅精神
[00:03:44.600 --> 00:03:46.360]  係彼此平等嘅
[00:03:46.360 --> 00:03:48.440]  喺其他嘅教派
[00:03:48.440 --> 00:03:51.360]  可能有主教呀
[00:03:51.360 --> 00:03:52.640]  會長呀
[00:03:52.640 --> 00:03:54.840]  佢哋嘅權呢比較大
[00:03:54.840 --> 00:03:56.440]  但我話畀大家聽
[00:03:56.440 --> 00:03:57.960]  喺牧師會
[00:03:57.960 --> 00:03:59.400]  我哋每一個牧師
[00:03:59.400 --> 00:04:00.800]  係一人一票
[00:04:00.800 --> 00:04:02.440]  喺執委會
[00:04:02.440 --> 00:04:03.800]  都係一人一票
[00:04:03.800 --> 00:04:06.440]  雖然我都擔任過一啲要職
[00:04:06.440 --> 00:04:07.720]  冇乜特別
[00:04:07.720 --> 00:04:10.560]  當我再唔係嗰個要職嘅時候
[00:04:10.560 --> 00:04:13.400]  我就冇咗嗰個權力啦
[00:04:13.400 --> 00:04:16.240]  同其他教派係好唔同
[00:04:16.240 --> 00:04:17.240]  一日係主教
[00:04:17.240 --> 00:04:18.760]  終身係主教
[00:04:18.760 --> 00:04:21.640]  退咗休就叫榮休主教
[00:04:21.640 --> 00:04:23.440]  呢個咪
[00:04:23.440 --> 00:04:25.440]  去比較邊個好壞
[00:04:25.440 --> 00:04:26.560]  而又話當我哋
[00:04:26.560 --> 00:04:29.200]  參加中華基督教會呢個運動
[00:04:29.200 --> 00:04:31.960]  我相信喺主耶穌基督嘅愛裏面
[00:04:31.960 --> 00:04:34.440]  好似萬方團契哥所講嘅
[00:04:34.440 --> 00:04:37.040]  不分南北西東
[00:04:37.040 --> 00:04:38.840]  我哋喺主嘅愛裏面
[00:04:38.840 --> 00:04:40.000]  合而為一
[00:04:40.000 --> 00:04:41.320]  成為一體
[00:04:41.320 --> 00:04:45.520]  呢個係好重要嘅一個嘅本質
[00:04:45.520 --> 00:04:50.200]  當年成為中華基督教會
[00:04:50.200 --> 00:04:53.840]  喺今日嘅經文二十節開始嘅時候
[00:04:53.840 --> 00:04:57.120]  主耶穌話我不但為這些人祈求
[00:04:57.120 --> 00:05:01.360]  也為那些因他們的話信我的人祈求
[00:05:01.360 --> 00:05:04.160]  我哋今日都常常同人代禱
[00:05:04.160 --> 00:05:05.960]  或者我哋都會問個當事人
[00:05:05.960 --> 00:05:08.280]  你有咩需要我為你祈禱
[00:05:08.280 --> 00:05:10.880]  呢個係好自然嘅一件事
[00:05:10.880 --> 00:05:14.080]  但主耶穌嘅祈禱同我哋係好唔同
[00:05:14.080 --> 00:05:16.720]  佢唔單止為現在呢些人
[00:05:16.720 --> 00:05:18.000]  即係門徒
[00:05:18.000 --> 00:05:19.280]  嚟到祈禱
[00:05:19.280 --> 00:05:24.480]  佢更加重要嘅係為未來會相信佢嘅人嚟到祈禱
[00:05:24.480 --> 00:05:27.000]  即係話佢有為到中華基督教會
[00:05:27.000 --> 00:05:29.920]  合一運動開始嘅人祈禱
[00:05:29.920 --> 00:05:33.640]  亦都有為到我哋教會嘅未來祈禱
[00:05:33.640 --> 00:05:36.000]  因為佢話會為嗰啲因
[00:05:36.000 --> 00:05:38.520]  佢哋嘅話信我嘅人祈禱
[00:05:38.520 --> 00:05:40.440]  呢度有兩個意思
[00:05:40.440 --> 00:05:41.200]  第一個意思
[00:05:41.200 --> 00:05:44.600]  啲人點解會因我哋嘅話
[00:05:44.600 --> 00:05:46.720]  而相信耶穌基督呢
[00:05:46.720 --> 00:05:49.880]  我頭先聽到主席嘅祈禱就話
[00:05:49.880 --> 00:05:53.200]  有啲人因為我哋唔返教會係咪呀
[00:05:53.200 --> 00:05:56.920]  我記得我以前做工人工作嘅時候
[00:05:56.920 --> 00:05:58.600]  我嘅上司同我講
[00:05:58.600 --> 00:06:00.360]  你千祈唔好同人講
[00:06:00.360 --> 00:06:03.200]  嗰個大公司嘅老闆
[00:06:03.200 --> 00:06:04.400]  係基督徒呀
[00:06:04.400 --> 00:06:05.360]  咁我話點解呀
[00:06:05.360 --> 00:06:06.760]  佢話基督徒咪好囉
[00:06:06.760 --> 00:06:09.680]  啲人梗係老闆係基督徒跟住信佢唔係呀
[00:06:09.680 --> 00:06:10.800]  咁我問佢點解呀
[00:06:10.800 --> 00:06:12.520]  佢話個老闆好刻薄㗎
[00:06:12.520 --> 00:06:15.360]  你話基督徒佢哋個個走㗎啦
[00:06:15.360 --> 00:06:16.800]  佢真係傻你都傻㗎
[00:06:16.800 --> 00:06:19.240]  翁泉亨你千祈唔好講呢句呀
[00:06:19.240 --> 00:06:21.520]  你話幾慘呢
[00:06:21.520 --> 00:06:23.680]  雖然嗰個係社會嘅名人呀
[00:06:23.680 --> 00:06:25.680]  我一講你實知邊個不過
[00:06:25.680 --> 00:06:28.320]  唔應該講呀人都離開咗啦係咪
[00:06:28.320 --> 00:06:30.120]  咁呢
[00:06:30.120 --> 00:06:33.120]  我要講嘅唔係要大家估嗰個係邊個
[00:06:33.120 --> 00:06:35.360]  一陣握手嘅時候唔好問我呀
[00:06:35.360 --> 00:06:37.520]  咁但係重要嘅
[00:06:37.520 --> 00:06:39.000]  我要邀請大家
[00:06:39.000 --> 00:06:40.840]  包括我在內
[00:06:40.840 --> 00:06:42.680]  我哋去反思
[00:06:42.680 --> 00:06:44.720]  我哋嘅言行
[00:06:44.720 --> 00:06:47.120]  似唔似一個基督徒呢
[00:06:47.120 --> 00:06:48.400]  有時似
[00:06:48.400 --> 00:06:50.480]  有時唔似㗎喎
[00:06:50.480 --> 00:06:52.040]  當我募會嘅時候
[00:06:52.040 --> 00:06:53.280]  喺全堂
[00:06:53.280 --> 00:06:54.840]  有一個人一朝嚟搵我
[00:06:54.840 --> 00:06:56.840]  佢話阿叔咁樣
[00:06:56.840 --> 00:07:00.240]  咁原來佢當我係負責開門口嘅
[00:07:00.240 --> 00:07:02.160]  都冇問題啦耶穌都係咁卑微
[00:07:02.160 --> 00:07:05.080]  不過好可惜佢唔覺得我係一個基督徒
[00:07:05.080 --> 00:07:08.200]  咁其實我覺得我要反思啦或者
[00:07:08.200 --> 00:07:10.720]  咁有一次喺長老堂嘅斜路
[00:07:10.720 --> 00:07:13.200]  有個阿伯喺度影相
[00:07:13.200 --> 00:07:14.480]  跟住佢見到我
[00:07:14.480 --> 00:07:16.920]  佢話你係牧師呀咁話我好開心呀
[00:07:16.920 --> 00:07:18.800]  雖然我唔係長老堂嘅牧師呀
[00:07:18.800 --> 00:07:20.560]  我係區會開會
[00:07:20.560 --> 00:07:22.440]  咁呀佢同我講咗
[00:07:22.440 --> 00:07:24.000]  好多往事啦
[00:07:24.000 --> 00:07:26.880]  然後佢叫我有咩歷史資料可以搵佢
[00:07:26.880 --> 00:07:27.920]  咁我就最開心呀
[00:07:27.920 --> 00:07:29.480]  因為我最鍾意歷史嘅
[00:07:29.480 --> 00:07:31.680]  雖然我唔係讀歷史
[00:07:31.680 --> 00:07:33.040]  嗱咁我哋會睇到
[00:07:33.040 --> 00:07:34.800]  某啲片段
[00:07:34.800 --> 00:07:37.120]  人哋會覺得你係一個基督徒
[00:07:37.120 --> 00:07:38.800]  某啲片段
[00:07:38.800 --> 00:07:41.640]  點解人哋唔覺得你係一個基督徒呢
[00:07:41.640 --> 00:07:43.320]  係咪我哋要耐醒
[00:07:43.320 --> 00:07:44.680]  我哋要反思
[00:07:44.680 --> 00:07:45.640]  但係呢度話
[00:07:45.640 --> 00:07:47.560]  因為佢哋嘅話
[00:07:47.560 --> 00:07:49.200]  唔係耶穌親自講喎
[00:07:49.200 --> 00:07:51.040]  我哋去講喎
[00:07:51.040 --> 00:07:53.800]  咁傳福音最易就係揸住啲
[00:07:53.800 --> 00:07:55.600]  啲定理去背啦
[00:07:55.600 --> 00:07:56.880]  但係我話畀大家聽
[00:07:56.880 --> 00:07:58.480]  嗰啲係冇乜生命嘅
[00:07:58.480 --> 00:08:01.120]  雖然我相信嗰啲聖靈都會使用
[00:08:01.120 --> 00:08:02.720]  但係
[00:08:02.720 --> 00:08:05.320]  如果能夠用我哋嘅生命
[00:08:05.320 --> 00:08:07.160]  去印證福音
[00:08:07.160 --> 00:08:08.960]  我相信呢個好唔同嘅
[00:08:08.960 --> 00:08:10.760]  有神學家話
[00:08:10.760 --> 00:08:12.080]  喺呢個世界上
[00:08:12.080 --> 00:08:14.080]  有第五本福音
[00:08:14.080 --> 00:08:16.720]  咁唔係叫我哋考古去發掘
[00:08:16.720 --> 00:08:18.120]  其實第五本福音
[00:08:18.120 --> 00:08:21.480]  就係你嘅生命故事
[00:08:21.480 --> 00:08:22.760]  弟兄姊妹
[00:08:22.760 --> 00:08:24.840]  我哋信咗耶穌咁耐
[00:08:24.840 --> 00:08:27.800]  耶穌有冇影響過我嘅生命呢
[00:08:27.800 --> 00:08:29.160]  或者我今日
[00:08:29.160 --> 00:08:31.040]  企出嚟嘅時候
[00:08:31.040 --> 00:08:32.480]  好似使徒保羅所講
[00:08:32.480 --> 00:08:34.480]  我能唔能夠流露出
[00:08:34.480 --> 00:08:36.480]  基督嘅香氣呢
[00:08:36.480 --> 00:08:37.960]  我諗呢一個就係
[00:08:37.960 --> 00:08:40.480]  耶穌對我哋有信心
[00:08:40.480 --> 00:08:43.840]  知道好多人因為我哋嘅過話
[00:08:43.840 --> 00:08:46.200]  會相信耶穌
[00:08:46.200 --> 00:08:48.320]  我哋有冇辜負咗耶穌基督呢
[00:08:48.320 --> 00:08:49.480]  呢個第一點
[00:08:49.480 --> 00:08:51.600]  第二點重要嘅
[00:08:51.600 --> 00:08:52.800]  耶穌基督
[00:08:52.800 --> 00:08:54.800]  唔單止為而家嘅人祈禱
[00:08:54.800 --> 00:08:56.800]  亦都為將來嘅人祈禱
[00:08:56.800 --> 00:08:58.200]  佢當日
[00:08:58.200 --> 00:09:00.800]  都有為我哋嚟到祈禱
[00:09:00.800 --> 00:09:03.800]  呢個就係我哋同耶穌基督嘅祈禱
[00:09:03.800 --> 00:09:05.280]  所不同
[00:09:05.280 --> 00:09:07.160]  然後
[00:09:07.160 --> 00:09:09.480]  主耶穌
[00:09:09.480 --> 00:09:11.480]  進入一個嘅主題
[00:09:11.480 --> 00:09:13.480]  喺二十一到二十四節
[00:09:13.480 --> 00:09:15.080]  嘅一個嘅主題
[00:09:15.080 --> 00:09:17.080]  呢一個嘅主題
[00:09:17.080 --> 00:09:19.880]  首先佢講到父同子
[00:09:19.880 --> 00:09:21.520]  呢個雖然冇講到靈
[00:09:21.520 --> 00:09:23.520]  但大家知道三為一體
[00:09:23.520 --> 00:09:25.520]  聖父、聖子、聖靈
[00:09:25.520 --> 00:09:27.120]  佢本身
[00:09:27.120 --> 00:09:29.880]  就係合而為一
[00:09:29.880 --> 00:09:32.160]  就正如我讀中文係
[00:09:32.160 --> 00:09:34.760]  如果我哋唔讀孔孟之道
[00:09:34.760 --> 00:09:36.760]  呢個中國好重要嘅思想
[00:09:36.760 --> 00:09:38.760]  當然有九流十家
[00:09:38.760 --> 00:09:40.760]  但呢個咁重要嘅思想
[00:09:40.760 --> 00:09:42.760]  我哋都忽略嘅
[00:09:42.760 --> 00:09:44.760]  其實我哋係未讀過中文係
[00:09:44.760 --> 00:09:47.760]  同樣如果我哋做基督徒
[00:09:47.760 --> 00:09:50.760]  我哋都冇經歷到父子靈
[00:09:50.760 --> 00:09:52.760]  呢一種緊密關係
[00:09:52.760 --> 00:09:54.760]  同我哋生命嘅關係
[00:09:54.760 --> 00:09:56.760]  我哋未曾
[00:09:56.760 --> 00:09:58.760]  做基督徒
[00:09:58.760 --> 00:09:59.760]  父子靈
[00:09:59.760 --> 00:10:01.760]  三為一體
[00:10:01.760 --> 00:10:03.760]  呢一個嘅神學
[00:10:03.760 --> 00:10:05.760]  可以非常高深
[00:10:05.760 --> 00:10:07.760]  講到好耐都講唔完
[00:10:07.760 --> 00:10:09.760]  我唔係神學家
[00:10:09.760 --> 00:10:11.760]  我唔識講
[00:10:11.760 --> 00:10:13.760]  不過我好鍾意一個例
[00:10:13.760 --> 00:10:15.760]  一位天主教嘅神學家
[00:10:15.760 --> 00:10:17.760]  叫做拉萊卡灣
[00:10:17.760 --> 00:10:19.760]  佢講得好簡單
[00:10:19.760 --> 00:10:21.760]  佢話
[00:10:21.760 --> 00:10:23.760]  父子靈
[00:10:23.760 --> 00:10:25.760]  能夠連結埋一齊
[00:10:25.760 --> 00:10:27.760]  就表示有愛
[00:10:27.760 --> 00:10:29.760]  你信其他嘅宗教
[00:10:29.760 --> 00:10:31.760]  信一個神
[00:10:31.760 --> 00:10:33.760]  信基督教都係信一個神
[00:10:33.760 --> 00:10:35.760]  不過有三個位格
[00:10:35.760 --> 00:10:37.760]  而呢三個嘅位格
[00:10:37.760 --> 00:10:39.760]  係係唔同嘅層面
[00:10:39.760 --> 00:10:41.760]  去彰顯呢個獨一神嘅愛
[00:10:41.760 --> 00:10:43.760]  因為如果你講愛
[00:10:43.760 --> 00:10:45.760]  一個人可唔可以愛
[00:10:45.760 --> 00:10:47.760]  唔可以
[00:10:47.760 --> 00:10:49.760]  所以沒有人是孤獨
[00:10:49.760 --> 00:10:51.760]  兩個人
[00:10:51.760 --> 00:10:53.760]  可以愛
[00:10:53.760 --> 00:10:55.760]  不過有時都幾麻煩
[00:10:55.760 --> 00:10:57.760]  所以如果有第三
[00:10:57.760 --> 00:10:59.760]  咁就好似唔係話有第三者
[00:10:59.760 --> 00:11:01.760]  又話有一個人
[00:11:01.760 --> 00:11:03.760]  係側邊客觀嚟到觀察呢
[00:11:03.760 --> 00:11:05.760]  咁係容易好多嘅
[00:11:05.760 --> 00:11:07.760]  所以我哋以前學輔導
[00:11:07.760 --> 00:11:09.760]  分組呢一定係三人組
[00:11:09.760 --> 00:11:11.760]  唔會二人組嘅
[00:11:11.760 --> 00:11:13.760]  就係呢一個原因
[00:11:13.760 --> 00:11:15.760]  所以耶穌叫我哋去傳福音
[00:11:15.760 --> 00:11:17.760]  要兩個兩個同行
[00:11:17.760 --> 00:11:19.760]  咁就有個第三個
[00:11:19.760 --> 00:11:21.760]  作為對象都係三人
[00:11:21.760 --> 00:11:23.760]  呢個三個人嘅時候
[00:11:23.760 --> 00:11:25.760]  係可以彼此印證
[00:11:25.760 --> 00:11:27.760]  彼此觀察
[00:11:27.760 --> 00:11:29.760]  彼此交流
[00:11:29.760 --> 00:11:31.760]  分享
[00:11:31.760 --> 00:11:33.760]  所以三位一體嘅愛
[00:11:33.760 --> 00:11:35.760]  就話聖父聖子聖靈
[00:11:35.760 --> 00:11:37.760]  彼此緊密聯繫
[00:11:37.760 --> 00:11:39.760]  彼此彼此緊密聯繫
[00:11:39.760 --> 00:11:41.760]  彼此緊密聯繫
[00:11:41.760 --> 00:11:43.760]  彼此緊密聯繫
[00:11:43.760 --> 00:11:45.760]  彼此緊密聯繫
[00:11:45.760 --> 00:11:47.760]  彼此緊密聯繫
[00:11:47.760 --> 00:11:49.760]  彼此緊密聯繫
[00:11:49.760 --> 00:11:51.760]  彼此緊密聯繫
[00:11:51.760 --> 00:11:53.760]  彼此緊密聯繫
[00:11:53.760 --> 00:11:55.760]  要有呢一個本質
[00:11:55.760 --> 00:11:57.760]  當我哋信耶穌嘅時候
[00:11:57.760 --> 00:11:59.760]  我哋就進入呢一個本質嘅裏面
[00:11:59.760 --> 00:12:01.760]  所以當我哋
[00:12:01.760 --> 00:12:03.760]  以愛為基礎嘅時候
[00:12:03.760 --> 00:12:05.760]  我哋能夠
[00:12:05.760 --> 00:12:07.760]  包容
[00:12:07.760 --> 00:12:09.760]  今日係一個多元嘅社會
[00:12:09.760 --> 00:12:11.760]  如果我哋冇咗包容
[00:12:11.760 --> 00:12:13.760]  欣賞
[00:12:13.760 --> 00:12:15.760]  其實我哋好難
[00:12:15.760 --> 00:12:17.760]  繼續前進
[00:12:17.760 --> 00:12:21.760]  每一個人
[00:12:21.760 --> 00:12:23.760]  都有好多缺點
[00:12:23.760 --> 00:12:25.760]  包括我在內
[00:12:25.760 --> 00:12:27.760]  但係每一個人
[00:12:27.760 --> 00:12:29.760]  總有一啲
[00:12:29.760 --> 00:12:31.760]  值得欣賞嘅地方
[00:12:31.760 --> 00:12:33.760]  不過我哋事事忽良
[00:12:33.760 --> 00:12:35.760]  我哋鍾意嘅係
[00:12:35.760 --> 00:12:37.760]  睇人嘅缺點
[00:12:37.760 --> 00:12:39.760]  而好少去欣賞人嘅優點
[00:12:39.760 --> 00:12:43.760]  其實傳媒
[00:12:43.760 --> 00:12:45.760]  如果有嘅
[00:12:45.760 --> 00:12:47.760]  恕我得罪
[00:12:47.760 --> 00:12:49.760]  以往嘅傳媒
[00:12:49.760 --> 00:12:51.760]  多一些好消息
[00:12:51.760 --> 00:12:53.760]  即使一啲公眾人物
[00:12:53.760 --> 00:12:55.760]  都盡量唔講
[00:12:55.760 --> 00:12:57.760]  佢負面嘅消息
[00:12:57.760 --> 00:12:59.760]  今日
[00:12:59.760 --> 00:13:01.760]  嗰個取態
[00:13:01.760 --> 00:13:03.760]  就話睇下你有咩差錯
[00:13:03.760 --> 00:13:05.760]  然後就獨家
[00:13:05.760 --> 00:13:07.760]  新聞即時爆料
[00:13:07.760 --> 00:13:09.760]  鼓勵你去爆料
[00:13:09.760 --> 00:13:11.760]  然後有五百蚊嘅獎金
[00:13:11.760 --> 00:13:15.760]  成個社會係好唔同
[00:13:15.760 --> 00:13:17.760]  都冇嘅時候
[00:13:17.760 --> 00:13:19.760]  要製造新聞
[00:13:19.760 --> 00:13:21.760]  一份號稱
[00:13:21.760 --> 00:13:23.760]  七十年代
[00:13:23.760 --> 00:13:25.760]  香港號稱係最公正中立嘅報紙
[00:13:25.760 --> 00:13:27.760]  一個冷戰嘅時代
[00:13:27.760 --> 00:13:29.760]  報紙分左右兩型
[00:13:29.760 --> 00:13:31.760]  竟然可以
[00:13:31.760 --> 00:13:33.760]  係我負責校監嘅一間學校
[00:13:33.760 --> 00:13:35.760]  追一個細路仔
[00:13:35.760 --> 00:13:37.760]  逼佢話
[00:13:37.760 --> 00:13:39.760]  你係見到一灘血
[00:13:39.760 --> 00:13:41.760]  然後登響報紙上
[00:13:41.760 --> 00:13:43.760]  響嗰一刻
[00:13:43.760 --> 00:13:45.760]  我可以話我對傳媒
[00:13:45.760 --> 00:13:47.760]  徹底失望
[00:13:47.760 --> 00:13:49.760]  雖然我個仔都係做緊傳媒
[00:13:49.760 --> 00:13:53.760]  我話過我退休
[00:13:53.760 --> 00:13:55.760]  不會再買報紙
[00:13:55.760 --> 00:13:57.760]  而家唔睇唔得
[00:13:57.760 --> 00:13:59.760]  因為佢報道教育
[00:13:59.760 --> 00:14:01.760]  我唔睇
[00:14:01.760 --> 00:14:03.760]  咁人哋問你校監
[00:14:03.760 --> 00:14:05.760]  或者區會開會嘅時候
[00:14:05.760 --> 00:14:07.760]  主席
[00:14:07.760 --> 00:14:09.760]  呢個問題點解決
[00:14:09.760 --> 00:14:11.760]  以往我哋請校長
[00:14:11.760 --> 00:14:13.760]  睇佢有幾多行政經驗
[00:14:13.760 --> 00:14:15.760]  學經驗
[00:14:15.760 --> 00:14:17.760]  如果大家想申請校長
[00:14:17.760 --> 00:14:19.760]  我俾啲貼士你
[00:14:19.760 --> 00:14:21.760]  實考嘅一題
[00:14:21.760 --> 00:14:23.760]  你點樣危機處理
[00:14:23.760 --> 00:14:25.760]  點樣面對傳媒
[00:14:25.760 --> 00:14:27.760]  如果呢度答唔到
[00:14:27.760 --> 00:14:29.760]  唔係我
[00:14:29.760 --> 00:14:31.760]  我個小組有好多嘅成員
[00:14:31.760 --> 00:14:33.760]  實問呢條問題
[00:14:33.760 --> 00:14:35.760]  我本人就好少問
[00:14:35.760 --> 00:14:37.760]  我唔係話問呢啲唔啱
[00:14:37.760 --> 00:14:39.760]  不過我係一個理想主義者
[00:14:39.760 --> 00:14:41.760]  如果咁樣去睇嘅時候
[00:14:41.760 --> 00:14:43.760]  我哋明白到
[00:14:43.760 --> 00:14:45.760]  其實今時今日
[00:14:45.760 --> 00:14:47.760]  我哋係好少包容
[00:14:47.760 --> 00:14:49.760]  好少忍耐
[00:14:49.760 --> 00:14:51.760]  或者我哋好容易就有自己嘅立場
[00:14:51.760 --> 00:14:53.760]  冇呢啲人就話
[00:14:53.760 --> 00:14:55.760]  你軟弱呀
[00:14:55.760 --> 00:14:57.760]  你退縮呀
[00:14:57.760 --> 00:14:59.760]  你怕事呀
[00:14:59.760 --> 00:15:01.760]  我成日覺得
[00:15:01.760 --> 00:15:03.760]  如果大家咁長期對立落去
[00:15:03.760 --> 00:15:05.760]  兩條平衡線
[00:15:05.760 --> 00:15:07.760]  我成日講嘅
[00:15:07.760 --> 00:15:09.760]  永遠呢
[00:15:09.760 --> 00:15:11.760]  北極熊同企鵝嘅關係
[00:15:11.760 --> 00:15:13.760]  係冇機會接觸
[00:15:13.760 --> 00:15:15.760]  咁呢個唔係
[00:15:15.760 --> 00:15:17.760]  人嘅本質
[00:15:17.760 --> 00:15:19.760]  唔好講信仰係咪
[00:15:19.760 --> 00:15:21.760]  要講信仰嚟講
[00:15:21.760 --> 00:15:23.760]  教會
[00:15:23.760 --> 00:15:25.760]  我哋可以有唔同嘅見見唔同嘅睇法
[00:15:25.760 --> 00:15:27.760]  但重要嘅
[00:15:27.760 --> 00:15:29.760]  我哋係弟兄姊妹
[00:15:29.760 --> 00:15:31.760]  如果呢個關係都冇咗呢
