
[00:00:00.000 --> 00:00:03.340]  請我們在聆聽主導之前
[00:10:16.500 --> 00:10:22.500]  猶太人用這句話互相的文案祝福
[00:10:22.500 --> 00:10:25.500]  今天很多基督徒
[00:10:25.500 --> 00:10:29.500]  特別是一些閩南人
[00:10:29.500 --> 00:10:31.500]  台灣人
[00:10:31.500 --> 00:10:36.500]  他們都很流行用平安來彼此文案
[00:10:36.500 --> 00:10:42.500]  平安這個字是有相當豐富的意思
[00:10:42.500 --> 00:10:46.500]  在新舊約來看
[00:10:46.500 --> 00:10:50.500]  這個平安是特別會指到
[00:10:50.500 --> 00:10:53.500]  就是沒有困難
[00:10:53.500 --> 00:10:55.500]  沒有戰爭
[00:10:55.500 --> 00:10:57.500]  沒有災難
[00:10:57.500 --> 00:10:59.500]  第二種是指
[00:10:59.500 --> 00:11:02.500]  人的身體有健康
[00:11:02.500 --> 00:11:04.500]  得到保障
[00:11:04.500 --> 00:11:07.500]  第三就是能夠
[00:11:07.500 --> 00:11:10.500]  所做的事達到高峰
[00:11:10.500 --> 00:11:13.500]  達到最好的地步
[00:11:13.500 --> 00:11:17.500]  平安在新約更加強調
[00:11:17.500 --> 00:11:21.500]  要去追求一種內心的平靜
[00:11:21.500 --> 00:11:24.500]  就算外面是大風大雨
[00:11:24.500 --> 00:11:26.500]  但你的內心裏面
[00:11:26.500 --> 00:11:29.500]  你仍然有一份的寧靜
[00:11:29.500 --> 00:11:32.500]  安穩和定力
[00:11:32.500 --> 00:11:36.500]  在新約亦強調這個平安
[00:11:36.500 --> 00:11:39.500]  就是在人際的關係上
[00:11:39.500 --> 00:11:45.500]  你能夠有彼此和諧的相處
[00:11:45.500 --> 00:11:47.500]  和平平安
[00:11:47.500 --> 00:11:50.500]  更加是指人與人
[00:11:50.500 --> 00:11:56.500]  整個社會各同各之間的和平共處
[00:11:56.500 --> 00:11:57.500]  沒有衝突
[00:11:57.500 --> 00:11:58.500]  沒有仇恨
[00:11:58.500 --> 00:12:01.500]  沒有鬥爭
[00:12:01.500 --> 00:12:06.500]  而英文這個字亦是來自希臘文
[00:12:06.500 --> 00:12:09.500]  它的意思不是說
[00:12:09.500 --> 00:12:11.500]  每一件事都順順利利
[00:12:11.500 --> 00:12:12.500]  沒有困難
[00:12:12.500 --> 00:12:14.500]  沒有煩惱
[00:12:14.500 --> 00:12:18.500]  反而它所指的平安
[00:12:18.500 --> 00:12:22.500]  就是在經歷不安時
[00:12:22.500 --> 00:12:24.500]  而你有平安
[00:12:24.500 --> 00:12:27.500]  或者是在經歷不安時
[00:12:27.500 --> 00:12:28.500]  你有平安
[00:12:28.500 --> 00:12:33.500]  因為你本身有平安在心裏
[00:12:33.500 --> 00:12:37.500]  亦都是指你經歷過不安後
[00:12:37.500 --> 00:12:40.500]  而得到的那種平安
[00:12:40.500 --> 00:12:43.500]  Peace這個字在希臘文的意思
[00:12:43.500 --> 00:12:45.500]  並不是只是說
[00:12:45.500 --> 00:12:47.500]  風平浪靜
[00:12:47.500 --> 00:12:49.500]  無災無難
[00:12:49.500 --> 00:12:52.500]  這種平安
[00:12:52.500 --> 00:12:54.500]  這種平安
[00:12:54.500 --> 00:12:57.500]  他們覺得是沒有可能的
[00:12:57.500 --> 00:12:59.500]  每一個人在世上
[00:12:59.500 --> 00:13:03.500]  你不可能完完全全是風平浪靜
[00:13:03.500 --> 00:13:05.500]  無災無難
[00:13:05.500 --> 00:13:09.500]  你一定是會面對不同的不安
[00:13:09.500 --> 00:13:12.500]  但你能不能夠有一種定力
[00:13:12.500 --> 00:13:14.500]  在不安的裏面
[00:13:14.500 --> 00:13:16.500]  你有一種力量
[00:13:16.500 --> 00:13:21.500]  是能夠去勝過這些風暴
[00:13:21.500 --> 00:13:26.500]  第二個意思就是
[00:13:26.500 --> 00:13:30.500]  平安是指連接在一起
[00:13:30.500 --> 00:13:32.500]  連接在一起
[00:13:32.500 --> 00:13:36.500]  是一種united with God
[00:13:36.500 --> 00:13:42.500]  就是指你能夠和上帝連結在一起的時候
[00:13:42.500 --> 00:13:45.500]  你就會有平安
[00:13:45.500 --> 00:13:46.500]  很多時候
[00:13:46.500 --> 00:13:48.500]  為什麼我們信了主的人
[00:13:48.500 --> 00:13:52.500]  仍然都在我們的困難
[00:13:52.500 --> 00:13:54.500]  風暴當中
[00:13:54.500 --> 00:13:56.500]  我們沒有平安
[00:13:56.500 --> 00:13:58.500]  有很多時候
[00:13:58.500 --> 00:14:02.500]  我們和主的連結方面
[00:14:02.500 --> 00:14:04.500]  有了問題
[00:14:04.500 --> 00:14:07.500]  以致我們一遇到風暴
[00:14:07.500 --> 00:14:12.500]  我們整個人就很緊張
[00:14:12.500 --> 00:14:14.500]  因為我們太緊張
[00:14:14.500 --> 00:14:16.500]  太懼怕的時候
[00:14:16.500 --> 00:14:18.500]  其實是被撒旦一個機會
[00:14:18.500 --> 00:14:20.500]  讓你會做錯事
[00:14:20.500 --> 00:14:22.500]  你會說錯話
[00:14:22.500 --> 00:14:24.500]  你會由一個不安
[00:14:24.500 --> 00:14:28.500]  更加帶來另外一個不安
[00:14:28.500 --> 00:14:30.500]  所以連接在一起
[00:14:30.500 --> 00:14:32.500]  平安原來有一個意思
[00:14:32.500 --> 00:14:36.500]  就是你能夠和神連結在一起
[00:14:36.500 --> 00:14:40.500]  而這個連結是靠什麼呢
[00:14:40.500 --> 00:14:42.500]  就是靠你的信心
[00:14:42.500 --> 00:14:46.500]  對上帝的信心
[00:14:46.500 --> 00:14:48.500]  最近有一位朋友
[00:14:48.500 --> 00:14:51.500]  突然發現自己患了癌症
[00:14:51.500 --> 00:14:54.500]  於是他就想到自己很快死了
[00:14:54.500 --> 00:14:56.500]  怎麼辦呢
[00:14:56.500 --> 00:14:57.500]  很淒涼
[00:14:57.500 --> 00:14:58.500]  很緊張
[00:14:58.500 --> 00:14:59.500]  很害怕
[00:14:59.500 --> 00:15:01.500]  那些報告檢驗都還沒出
[00:15:01.500 --> 00:15:03.500]  就先害怕
[00:15:03.500 --> 00:15:05.500]  想著死了之後
[00:15:05.500 --> 00:15:07.500]  他又無兒無女
[00:15:07.500 --> 00:15:09.500]  老公怎麼辦呢
[00:15:09.500 --> 00:15:10.500]  越想越害怕
[00:15:10.500 --> 00:15:17.500]  越在不安的裡面
[00:15:17.500 --> 00:15:19.500]  在他這個困難的裡面
[00:15:19.500 --> 00:15:23.500]  我和師母都和他度過
[00:15:23.500 --> 00:15:29.500]  當他能夠面向上帝的時候
[00:15:29.500 --> 00:15:32.500]  他的心定
[00:15:32.500 --> 00:15:33.500]  到報告出的時候
[00:15:33.500 --> 00:15:36.500]  原來不是那麼可怕
[00:15:36.500 --> 00:15:37.500]  很多時候
[00:15:37.500 --> 00:15:40.500]  我們是被怕怕死
[00:15:40.500 --> 00:15:43.500]  不是那樣東西真的怕
[00:15:43.500 --> 00:15:46.500]  我們被嚇了一跳
[00:15:46.500 --> 00:15:50.500]  我們今天人有三種平安的來源
[00:15:50.500 --> 00:15:54.500]  一種是我們很想靠外來的力量
[00:15:54.500 --> 00:15:56.500]  外來的環境
[00:15:56.500 --> 00:15:59.500]  使我們得到平安
[00:15:59.500 --> 00:16:03.500]  當我們在不安的當中
[00:16:03.500 --> 00:16:04.500]  有病的人
[00:16:04.500 --> 00:16:08.500]  希望醫生給他平安
[00:16:08.500 --> 00:16:11.500]  接著教授
[00:16:11.500 --> 00:16:13.500]  讀PhD的人
[00:16:13.500 --> 00:16:17.500]  希望教授給他平安
[00:16:17.500 --> 00:16:19.500]  在我們的經歷裡面
[00:16:19.500 --> 00:16:20.500]  你要靠環境
[00:16:20.500 --> 00:16:22.500]  靠人去得平安
[00:16:22.500 --> 00:16:25.500]  是完全難於掌握的
[00:16:25.500 --> 00:16:27.500]  當然有些人可以
[00:16:27.500 --> 00:16:31.500]  但是要靠外來的力量去得平安
[00:16:31.500 --> 00:16:34.500]  很多時候是會失敗
[00:16:34.500 --> 00:16:39.500]  反而聖經裡面所提到的那種平安
[00:16:39.500 --> 00:16:44.500]  就是能夠從你內在的一種生命力
[00:16:44.500 --> 00:16:49.500]  去面對你的不安
[00:16:49.500 --> 00:16:51.500]  是你去主場
[00:16:51.500 --> 00:16:55.500]  不是環境令你快樂你就快樂
[00:16:55.500 --> 00:16:58.500]  環境令你不開心你就不開心
[00:16:58.500 --> 00:17:01.500]  在現代的社會裡面
[00:17:01.500 --> 00:17:04.500]  是很依賴的
[00:17:04.500 --> 00:17:07.500]  我們跟人溝通要依賴電話
[00:17:07.500 --> 00:17:11.500]  我們有很多東西要依賴智能手機
[00:17:11.500 --> 00:17:13.500]  沒了錢可以找回
[00:17:13.500 --> 00:17:16.500]  沒了智能手機不一定找回
[00:17:16.500 --> 00:17:20.500]  而且有很多東西會不見了
[00:17:20.500 --> 00:17:23.500]  你太過依靠它了
[00:17:23.500 --> 00:17:29.500]  這些不是最重要依靠的東西
[00:17:29.500 --> 00:17:32.500]  我們往往就是要依靠的
[00:17:32.500 --> 00:17:34.500]  依靠外來的東西
[00:17:34.500 --> 00:17:37.500]  很多時候是會令你失望
[00:17:37.500 --> 00:17:42.500]  怎樣能夠讓自己有一種內在的生命力
[00:17:42.500 --> 00:17:45.500]  去面對你的不安
[00:17:45.500 --> 00:17:50.500]  耶穌在這裡要引申出來
[00:17:50.500 --> 00:17:53.500]  這一種得著平安
[00:17:53.500 --> 00:18:00.500]  就是你有這一種生命力去面對
[00:18:00.500 --> 00:18:04.500]  「願你們平安」就是願上帝
[00:18:04.500 --> 00:18:08.500]  將各樣的美善都賜給你
[00:18:08.500 --> 00:18:11.500]  令你得到喜樂
[00:18:11.500 --> 00:18:13.500]  所以大家要留意
[00:18:13.500 --> 00:18:16.500]  當門徒見到復活的主
[00:18:16.500 --> 00:18:21.500]  復活的主說了「願你們平安」之後
[00:18:21.500 --> 00:18:25.500]  耶穌把他的手和釘痕
[00:18:25.500 --> 00:18:27.500]  給他們去看的時候
[00:18:27.500 --> 00:18:32.500]  門徒的喜樂是大大的喜樂
[00:18:32.500 --> 00:18:36.500]  是因為見到復活主所說
[00:18:36.500 --> 00:18:40.500]  「願你們平安」的實現
[00:18:40.500 --> 00:18:43.500]  「願你們平安」的意思
[00:18:43.500 --> 00:18:46.500]  也含有「願你們喜樂」
[00:18:46.500 --> 00:18:51.500]  或者「願你們得到最好的東西」
[00:18:51.500 --> 00:18:53.500]  一切的美善
[00:18:53.500 --> 00:18:56.500]  從基督教的立場
[00:18:56.500 --> 00:19:01.500]  平安是一種來自上帝給我們的禮物和恩典
[00:19:01.500 --> 00:19:05.500]  平安是一種好的願望
[00:19:05.500 --> 00:19:09.500]  平安不單止令你得到平安
[00:19:09.500 --> 00:19:15.500]  平安更加是產生了一種平安的能力
[00:19:15.500 --> 00:19:18.500]  復活主就是平安的主
[00:19:18.500 --> 00:19:23.500]  祂有能力賜給我們平安
[00:19:23.500 --> 00:19:27.500]  當門徒很懼怕門都關的時候
[00:19:27.500 --> 00:19:32.500]  復活的主能夠顯現在他們的面前
[00:19:32.500 --> 00:19:36.500]  這是顯示了復活主的能力
[00:19:36.500 --> 00:19:39.500]  祂超越了他們的肉身、牆壁
[00:19:39.500 --> 00:19:43.500]  超越了時間、距離
[00:19:43.500 --> 00:19:47.500]  祂是一位不被限制的主
[00:19:47.500 --> 00:19:52.500]  復活主能夠越過關了門的門
[00:19:52.500 --> 00:19:55.500]  越過口口的牆壁
[00:19:55.500 --> 00:19:58.500]  進入去不信的人的心
[00:19:58.500 --> 00:20:01.500]  不單止是進入那間屋裡
[00:20:01.500 --> 00:20:05.500]  你留意復活主是進入人的心裡
[00:20:05.500 --> 00:20:09.500]  進入人懼怕的心去改變他
[00:20:09.500 --> 00:20:11.500]  讓他平安
[00:20:11.500 --> 00:20:14.500]  進入一個疑惑的心、多碼的心
[00:20:14.500 --> 00:20:17.500]  使多碼去確信
[00:20:17.500 --> 00:20:19.500]  在面對信仰
[00:20:19.500 --> 00:20:23.500]  我們往往會見到有四種情況
[00:20:23.500 --> 00:20:25.500]  一種是一聽就信了
[00:20:25.500 --> 00:20:28.500]  耶穌復活瑪利亞說的
[00:20:28.500 --> 00:20:30.500]  彼得有進過墳墓
[00:20:30.500 --> 00:20:32.500]  聽人這樣說他就信了
[00:20:32.500 --> 00:20:35.500]  這種是一種單純的信
[00:20:35.500 --> 00:20:38.500]  耶穌是很欣賞的
[00:20:38.500 --> 00:20:40.500]  另一種的信就是
[00:20:40.500 --> 00:20:42.500]  看到他才信
[00:20:42.500 --> 00:20:44.500]  別人說他都未必信
[00:20:44.500 --> 00:20:46.500]  看到他才信
[00:20:46.500 --> 00:20:51.500]  我們不能以耳去當眼
[00:20:51.500 --> 00:20:54.500]  以耳去當眼的時候
[00:20:54.500 --> 00:20:58.500]  可能聽到是是非非都是錯的
[00:20:58.500 --> 00:21:01.500]  現代人也很強調
[00:21:01.500 --> 00:21:04.500]  你要真的去看到才信
[00:21:04.500 --> 00:21:08.500]  第三種就是要摸到才信
[00:21:08.500 --> 00:21:11.500]  要摸到的
[00:21:11.500 --> 00:21:14.500]  要看到耶穌的釘痕
[00:21:14.500 --> 00:21:17.500]  要看到耶穌的肋旁
[00:21:17.500 --> 00:21:20.500]  是有個洞被刺的
[00:21:20.500 --> 00:21:22.500]  受傷的部分
[00:21:22.500 --> 00:21:23.500]  他才信
[00:21:23.500 --> 00:21:26.500]  這種是理性的信
[00:21:26.500 --> 00:21:28.500]  這一種的信
[00:21:28.500 --> 00:21:31.500]  也是一種從懷疑
[00:21:31.500 --> 00:21:34.500]  而進入信
[00:21:34.500 --> 00:21:37.500]  多碼是不是沒有福呢?
[00:21:37.500 --> 00:21:39.500]  耶穌沒有罵多碼
[00:21:39.500 --> 00:21:41.500]  但耶穌沒有說他有福
[00:21:41.500 --> 00:21:45.500]  他說旁邊那個聽到就信的人有福
[00:21:45.500 --> 00:21:48.500]  那是不是多碼沒有福呢?
[00:21:48.500 --> 00:21:51.500]  耶穌並沒有說他沒有福
[00:21:51.500 --> 00:21:56.500]  但很明顯多碼是在這麼多人
[00:21:56.500 --> 00:21:58.500]  去見到耶穌的時候
[00:21:58.500 --> 00:22:01.500]  除了瑪利亞第一個使徒
[00:22:01.500 --> 00:22:04.500]  上次關教授跟我們說過
[00:22:04.500 --> 00:22:06.500]  第二個就是多碼
[00:22:06.500 --> 00:22:09.500]  男人的代表就是他
[00:22:09.500 --> 00:22:11.500]  直接去稱耶穌
