
[00:00:00.000 --> 00:00:08.000]  跟住下一個動作,踩下去,搓下去,有誰想要呀?
[00:02:44.000 --> 00:02:49.000]  咁有陣時睇到啲新聞就係,反晒枱咁樣,分都冇得結呀
[00:02:49.000 --> 00:02:56.000]  原來呢有啲嘢,人死咗之後仲有價值㗎喎,而家呢一位難求呀
[00:02:56.000 --> 00:03:06.000]  即係我哋都係華人基督教聯會會員堂呢,就可能有機會去抽下嗰啲基督教嘅骨庫呀
[00:03:06.000 --> 00:03:10.000]  幾多個零呀之後呀
[00:03:10.000 --> 00:03:18.000]  但我想問下,我哋嘅價值,有幾多係邊度呢?係咪人人都同樣有咁嘅價值呢?
[00:03:18.000 --> 00:03:26.000]  想同大家先睇一段聖經,就係呢個創世紀第一章,我想大家一齊黎讀26-27節,請大家一齊讀,上帝說
[00:03:49.000 --> 00:03:51.000]  他創造了他們
[00:03:51.000 --> 00:03:57.000]  唔該大家,呢度講到兩個形容詞,一個叫形象image,另一個叫樣式likeness
[00:03:57.000 --> 00:04:05.000]  咁喺27節只係用咗一個字,所以有好多嘅研究就話,其實呢兩個嘅形容詞係形容緊同一樣嘅嘢,唔同嘅表達方式
[00:04:05.000 --> 00:04:11.000]  而好多人就話個意思究竟係咪形象樣式image咩,肖像係咪
[00:04:11.000 --> 00:04:15.000]  我哋每一個人就好似上帝照住自己嘅眼耳口鼻咁樣做呢
[00:04:15.000 --> 00:04:23.000]  我哋知道上帝係個靈,亦都喺歷史裏面三位一體嘅上帝曾經係耶穌基督用人嘅樣式出現
[00:04:23.000 --> 00:04:30.000]  我哋知道我哋其實有個抹後嘅盼望,會有復活,而我哋亦都好似耶穌基督復活嘅身體一樣
[00:04:30.000 --> 00:04:33.000]  但係呢個係非常之限制嘅形容
[00:04:33.000 --> 00:04:40.000]  而第二個解釋就係喺我讀神學嗰時候有一個我哋我嘅老師有一個舊約嘅權威叫Dr. Everbeck
[00:04:40.000 --> 00:04:45.000]  佢就話有一個功能性嘅,你睇第二十六節下半節講乜嘢呀
[00:04:45.000 --> 00:04:52.000]  上帝創造咗人要好似佢一樣能夠管理所創造嘅萬物,所有嘅功能性,所有嘅地位,所有嘅身份嘅
[00:04:52.000 --> 00:04:55.000]  呢個嘅解釋稍為貼切啲
[00:04:55.000 --> 00:05:02.000]  但係有第三個解釋可能大家都會聽過,就係講到按照住上帝佢本身嘅屬性嚟做嘅
[00:05:02.000 --> 00:05:08.000]  當然我哋唔係上帝嗰啲所謂無所不知,無所不在,無所不能嘅,我哋唔能夠擁有呢啲屬性
[00:05:08.000 --> 00:05:13.000]  但上帝好多美好嘅屬性就係創造嘅人類裏面擁有嘅
[00:05:13.000 --> 00:05:18.000]  你諗下聖靈所見嘅果子,人愛呀,喜樂呀,和平呀,良善呀
[00:05:18.000 --> 00:05:23.000]  其實上帝創造咗喺我哋每一個人嘅生命裏面
[00:05:23.000 --> 00:05:28.000]  今日,喺聖經一開始創世嘅時間
[00:05:28.000 --> 00:05:32.000]  當上帝出口靈氣進入亞當裏面,呢個就係有靈嘅活人
[00:05:32.000 --> 00:05:37.000]  而呢個活人就照住上帝嘅樣式形象所做嘅人
[00:05:37.000 --> 00:05:45.000]  今日包括咗你同我,呢個就係我哋本身已經有好大嘅一個價值喺裏面
[00:05:45.000 --> 00:05:49.000]  我哋係咪咁樣睇我哋自己,睇其他嘅人呢?
[00:05:49.000 --> 00:05:53.000]  如果你睇得起自己嘅時間,你今日喺心裏面同自己講
[00:05:53.000 --> 00:06:00.000]  我係照住尊貴榮耀嘅上帝嘅樣式,嗰個形象所做嘅
[00:06:00.000 --> 00:06:05.000]  上帝係咁樣睇我,希望我哋都係咁睇自己,睇其他人
[00:06:05.000 --> 00:06:13.000]  而耶穌基督嚟到呢個世界上,佢嘅使命,佢嗰個嘅工作正好就係叫反映人呢個樣式
[00:06:13.000 --> 00:06:18.000]  喺呢個盧卡福音第四章十六至二十一節,今日我哋讀嘅經文
[00:06:18.000 --> 00:06:21.000]  佢講咩呀?耶穌就嚟到拿撒勒進咗長大嘅地方
[00:06:21.000 --> 00:06:27.000]  入去安息日,素償嘅規矩進咗會堂,站起嚟要念一個聖經
[00:06:27.000 --> 00:06:33.000]  有人就將二賽亞先知嘅書交畀佢,佢就打開搞到一處好短嘅兩節嘅聖經
[00:06:33.000 --> 00:06:40.000]  因為當時嘅風俗就係佢哋去到嚟到,喺老師去到呢個會堂裏面
[00:06:40.000 --> 00:06:46.000]  佢哋多數會讀一啲舊約嘅聖經,二賽亞先知係常讀嘅一卷係好重要嘅經文
[00:06:46.000 --> 00:06:50.000]  通常會讀比較長篇嘅,但係耶穌只係揀咗兩節
[00:06:50.000 --> 00:06:55.000]  呢段時間係耶穌喺盧卡福音嗰度記載,佢出世又記載施浸約翰
[00:06:55.000 --> 00:07:02.000]  然後去耶穌受試探,跟住開始傳道,係冇乜做過任何嘢嘅,你睇返聖經嘅形容
[00:07:02.000 --> 00:07:09.000]  但係耶穌基督呢度佢先,盧卡福音係記載咗耶穌呢個行動
[00:07:09.000 --> 00:07:13.000]  呢兩節聖經講咩嘢呢,一陣同大家睇下
[00:07:13.000 --> 00:07:19.000]  跟住佢嘅經文就話,於是他把書捲起嚟,交給管理人坐在會堂裏面嘅人都點呀
[00:07:19.000 --> 00:07:25.000]  平靜望住耶穌,要睇下呢個夫子要講啲咩嘢
[00:07:25.000 --> 00:07:30.000]  兩節咁短嘅聖經,我哋一般嘅老師好似要講成張兩張幾張嘅聖經
[00:07:30.000 --> 00:07:34.000]  今日你只係睇呢兩節嘅聖經,究竟有乜意思呀
[00:07:34.000 --> 00:07:40.000]  耶穌唔係好似我哋有時靈修咁,片開就係嗰度啦
[00:07:40.000 --> 00:07:43.000]  耶穌係好刻意嘅講呢兩節嘅聖經
[00:07:43.000 --> 00:07:47.000]  呢兩節嘅聖經係乜嘢呀,我請大家一齊讀十八十九節
[00:07:47.000 --> 00:07:49.000]  主的靈在我身上
[00:08:01.000 --> 00:08:08.000]  原來耶穌呢度係引用咗呢個以賽亞書六十一章一節二節呢兩節嘅聖經
[00:08:08.000 --> 00:08:16.000]  耶穌呢個人話形容係佢嘅正綱呀,佢嘅工作嘅範圍,JD呀
[00:08:16.000 --> 00:08:22.000]  耶穌基督一開始傳到嘅時候,要話畀當時猶太人聽,甚至係普世人聽
[00:08:22.000 --> 00:08:26.000]  耶穌基督嚟到一個嘅使命,佢嘅工作嘅正綱係咩呢
[00:08:26.000 --> 00:08:33.000]  就係傳福音畀貧窮嘅人,至庇祿嘅能夠得釋放,失明嘅可以睇到,受納制嘅得自由
[00:08:33.000 --> 00:08:37.000]  仲有宣告上帝閱立人嘅欺憐
[00:08:37.000 --> 00:08:40.000]  喺舊約嘅律法裏面欺憐係第五十年
[00:08:40.000 --> 00:08:45.000]  經過咗七個七年,你知唔知每逢第七年就係安息年啦
[00:08:45.000 --> 00:08:50.000]  到第五十年欺憐,欺憐有兩個好重要嘅一個嘅元素喺裏面
[00:08:50.000 --> 00:08:54.000]  第一就係土地可以歸回畀嗰個原本嘅擁有人
[00:08:54.000 --> 00:08:59.000]  可能有啲人因為經濟嘅問題去到去抵押咗或者畀咗人
[00:08:59.000 --> 00:09:01.000]  但係佢可以攞返,贖返
[00:09:01.000 --> 00:09:05.000]  而跟住第二個更加緊要嘅就係奴隸能夠得釋放
[00:09:05.000 --> 00:09:13.000]  當我哋睇呢段聖經嘅時間,我哋就會即刻聯想到
[00:09:13.000 --> 00:09:17.000]  耶穌基督嚟嘅,耶穌基督嘅福音確實能夠改變人嘅生命
[00:09:17.000 --> 00:09:24.000]  使秘魯嘅得自由,被罪壓制嘅能夠得釋放,被魔鬼撒旦弄合咗我哋心眼嘅
[00:09:24.000 --> 00:09:29.000]  如今因為耶穌基督嘅福音我哋能夠睇到,我哋生命能夠完全改變
[00:09:29.000 --> 00:09:32.000]  無錯,呢個係一個好大贖靈嘅意義
[00:09:32.000 --> 00:09:36.000]  在我當中,你同我已經信咗耶穌基督嘅,都係咁樣經歷得到
[00:09:36.000 --> 00:09:40.000]  但係耶穌基督係咪停留咗喺呢一個嘅層面裏面呢
[00:09:42.000 --> 00:09:49.000]  聖經繼續講嘅時間,去到第七章,施浸約翰,佢唔知道究竟耶穌係咪要再嚟嗰個彌賽呀
[00:09:49.000 --> 00:09:53.000]  所以結果佢就叉喺個門徒去到問耶穌,而耶穌點樣回答呀
[00:09:53.000 --> 00:10:00.000]  耶穌回答佢哋講,第七章廿二節,你哋去,將所睇到嘅,聽到嘅,話返俾約翰聽
[00:10:00.000 --> 00:10:08.000]  就係乜嘢呀,盲嘅睇到,渴嘅行走,麻風病人得潔淨,聾子聽見,死人復活,窮人聽到福音
[00:10:08.000 --> 00:10:12.000]  耶穌基督呢度係咪淨係講屬靈嘅層面,靈姐妹
[00:10:12.000 --> 00:10:18.000]  耶穌基督真係做咗呢啲事
[00:10:18.000 --> 00:10:26.000]  當時呢啲被社會排擠,被社會睇為冇價值,冇意義嘅,嗰啲能夠被人遺棄嘅,弱勢嘅一群
[00:10:26.000 --> 00:10:30.000]  耶穌全部去捉摸佢哋,改變佢哋嘅生命
[00:10:30.000 --> 00:10:35.000]  耶穌唔係話,你信耶穌,你信我
[00:10:35.000 --> 00:10:38.000]  耶穌先嚟到佢哋度,幫助佢哋需要嘅時間
[00:10:38.000 --> 00:10:42.000]  佢哋覺得冇盼望,佢哋覺得冇人能夠幫助佢哋嘅時間
[00:10:42.000 --> 00:10:45.000]  耶穌就去到幫助佢哋,改變佢哋嘅生命
[00:10:45.000 --> 00:10:48.000]  今日我要同大家思想,你同我所信嘅福音
[00:10:48.000 --> 00:10:53.000]  耶穌基督俾我哋呢個使命,係一個乜嘢嘅使命,一個乜嘢嘅福音呢
[00:10:53.000 --> 00:10:57.000]  我哋係講宣教,講猜拳,係咪
[00:10:57.000 --> 00:11:07.000]  我諗到其實,我哋係藉住好多嘅宣教士嘅血汗,嚟建立我哋今日香港嘅教會
[00:11:07.000 --> 00:11:13.000]  譬如我哋呢個浸信會,第一個嚟香港嘅宣教士叫肅美士宣教士,牧師
[00:11:13.000 --> 00:11:17.000]  佢唔係一開始就要派單張,你要同人講耶穌嘅福音
[00:11:17.000 --> 00:11:22.000]  佢係喺中環嗰度,應該係中環嗰度開一個書展,辦呢個教育
[00:11:22.000 --> 00:11:30.000]  有好多嘅嚟話,嚟到香港嘅宣教士,都係見到香港嘅問題,當時好貧窮,當時好多嘅需要
[00:11:30.000 --> 00:11:34.000]  可能係有醫療嘅宣教,有呢個嘅辦教育,係咪
[00:11:34.000 --> 00:11:39.000]  去到亦都去到關埋啲貧窮人,有老一輩嘅頂子或者長輩可能記得
[00:11:39.000 --> 00:11:44.000]  以前嘅宣教士嚟到,佢嚟到係周世窮人嘅,佢哋會派乜嘢呀?
[00:11:44.000 --> 00:11:50.000]  咩話?牛奶啦,奶粉呀
[00:11:50.000 --> 00:11:54.000]  唔知大家有無聽過呢個笑話,就係有宣教士派食物,派乜嘢呀?
[00:11:54.000 --> 00:11:59.000]  芝士呀,但係我哋中國人唔食芝士㗎嘛,咩嚟㗎呢?
[00:11:59.000 --> 00:12:03.000]  番茄呀,我返去試下先
[00:12:03.000 --> 00:12:09.000]  畀支牙膏你喎,食唔食得㗎呢?
[00:12:09.000 --> 00:12:18.000]  亦都令我想起一個地方,呢個就喺調景嶺呢,以前呢,寧失醫院喺嗰度㗎嘛
[00:12:18.000 --> 00:12:25.000]  我阿爸喺退休之前喺寧失醫院做院務做咗幾年,我都去過呢個舊嘅寧失醫院
[00:12:25.000 --> 00:12:31.000]  當你睇返寧失協會去嗰個網頁嘅時候,你會見到呢個叫司無道宣教士
[00:12:31.000 --> 00:12:37.000]  佢係一個挪威人,佢首先係進咗中國大陸,喺陝西做好好工作
[00:12:37.000 --> 00:12:43.000]  佢係一個護士嚟㗎,有本書叫陝西靈陽,大家有興趣可以睇下佢嘅生平
[00:12:43.000 --> 00:12:48.000]  佢嚟到呢個調景嶺嘅地方,當時調景嶺係一個都係比較貧窮嘅地方
[00:12:48.000 --> 00:12:54.000]  佢就開始一個醫務所,傳揚耶穌基督嘅愛,藉住呢個醫療嘅宣教
[00:12:54.000 --> 00:13:01.000]  以至今日就成為咗呢個嘅寧失醫院
[00:13:01.000 --> 00:13:06.000]  我哋講宣教,唔係單單淨係傳揚耶穌基督嘅福音
[00:13:06.000 --> 00:13:12.000]  係要身體力強,將耶穌基督嘅愛去到關埋,好似耶穌基督一樣,嗰啲有需要嘅人
[00:13:12.000 --> 00:13:18.000]  所以今日好多醫療嘅宣教,甚至乎可能有啲營商嘅宣教
[00:13:18.000 --> 00:13:22.000]  或者好多唔同類型嘅宣教嘅種類
[00:13:22.000 --> 00:13:31.000]  都係去到好色切嘅,嚟到滿足,或者嚟到幫助啲有需要嘅人
[00:13:31.000 --> 00:13:43.000]  另外,有一個都令我好深刻印象,就係去思想呢個福音嘅使命,呢個嘅大使命
[00:13:43.000 --> 00:13:50.000]  就係我讀神學嘅時間,呢位我嘅師兄,佢喺美國創立咗呢本雜誌,叫做Genesis
[00:13:50.000 --> 00:13:59.000]  係叫做寄居者,佢喺美國係一個社運,我所謂先驅,去傳遞耶穌基督嘅和平
[00:13:59.000 --> 00:14:04.000]  同埋耶穌社會嘅公義,或者今日呢個術語
[00:14:04.000 --> 00:14:11.000]  點解一個讀完神學,佢唔去到做傳道人,要喺呢方面嚟到服事呢?
[00:14:11.000 --> 00:14:16.000]  佢返去神學院同我哋講見證,佢就話,佢當佢讀神學嘅時間
[00:14:16.000 --> 00:14:23.000]  佢同樣嘅睇到勞駕福音,睇到好似耶穌基督係針對嗰啲貧窮有需要嘅人
[00:14:23.000 --> 00:14:29.000]  佢就下咗個決定同埋同學嘗試喺呢個勞駕福音入面搵相關嘅經文
[00:14:29.000 --> 00:14:37.000]  結果搵到嘅時候佢就剪咗個窿出嚟,到最後佢攞起成本嘅勞駕福音,嚇咗佢一跳
[00:14:37.000 --> 00:14:42.000]  成本勞駕福音都係窿嚟㗎
[00:14:42.000 --> 00:14:49.000]  當我聽到嘅時間,俾我好大嘅提醒,好大震撼
[00:14:49.000 --> 00:14:57.000]  一路服侍嘅時間,我都思想點樣去到將耶穌基督嘅愛同有需要嘅人分享
[00:14:57.000 --> 00:14:59.000]  點樣去傳揚耶穌基督嘅福音
[00:14:59.000 --> 00:15:03.000]  直至去到再過多幾年,睇到一本書
[00:15:03.000 --> 00:15:07.000]  呢本書亦都成為我生命一個好大嘅提醒,一個幫助
[00:15:07.000 --> 00:15:11.000]  我希望有中文嘅翻譯嘅,希望每一個都有機會去買呢本書嚟睇
[00:15:11.000 --> 00:15:15.000]  呢本書叫《The Hole in Our Gospel》,中文嘅翻譯叫《堵塞福音嘅血口》
[00:15:15.000 --> 00:15:20.000]  真正直譯啲嘅翻譯叫做《福音嘅窿》,《福音嘅血口》
[00:15:20.000 --> 00:15:24.000]  呢個就係一個美國書名會嘅總幹事Richard Stern 所寫嘅本書
[00:15:24.000 --> 00:15:27.000]  呢個好成功嘅企業家,佢點解放低呢個工作
[00:15:27.000 --> 00:15:31.000]  佢要走去書名會,去到服侍呢啲貧苦嘅人
[00:15:31.000 --> 00:15:36.000]  因為神光在俾佢見到,佢要去到傳揚耶穌基督嘅福音
[00:15:36.000 --> 00:15:42.000]  就係要去到服侍嗰啲有需要嘅人,話畀佢聽耶穌愛你
[00:15:42.000 --> 00:15:45.000]  唔係淨係口講嘅,而係喺佢哋身上高
[00:15:45.000 --> 00:15:49.000]  嚟到去到幫助,去輔助,去建立佢哋
[00:15:49.000 --> 00:15:53.000]  俾佢哋能夠從受人性嗰個尊嚴,人嗰個價值
[00:15:53.000 --> 00:15:56.000]  所以呢度有個副題叫做「走出信仰嘅安和窩」
[00:15:56.000 --> 00:16:00.000]  用行動宣明耶穌嘅真愛
[00:16:00.000 --> 00:16:03.000]  堵塞福音嘅缺口
[00:16:03.000 --> 00:16:07.000]  今日你同我見唔見到呢個福音嘅缺口呢?
[00:16:07.000 --> 00:16:09.000]  定係你同我淨係好大意諗嘢就係話
[00:16:09.000 --> 00:16:13.000]  你同人去到分享耶穌基督嘅福音,叫佢哋去信耶穌
[00:16:13.000 --> 00:16:17.000]  冇錯,呢個係我哋嘅使命,呢個係最終嘅使命
[00:16:17.000 --> 00:16:19.000]  好似上次馮木芝同我哋講
[00:16:19.000 --> 00:16:22.000]  屎萬萬都要做耶穌基督嘅門徒
[00:16:22.000 --> 00:16:25.000]  但今日世界上好多唔同嘅角落
[00:16:25.000 --> 00:16:29.000]  你唔係第一,要同我用口嚟講
[00:16:35.000 --> 00:16:39.000]  求神幫助我哋去明白
[00:16:39.000 --> 00:16:47.000]  唔知道大家有冇機會去認識去了解到
[00:16:47.000 --> 00:16:51.000]  香港或者世界上好多唔同有需要嘅
[00:16:51.000 --> 00:16:53.000]  太多啦唔可以講
[00:16:53.000 --> 00:16:55.000]  亦都唔係我哋可以每一樣嘢都做曬
[00:16:55.000 --> 00:16:59.000]  但係求神去感動你俾你見到
[00:16:59.000 --> 00:17:01.000]  某一個嘅需要嘅時間
[00:17:01.000 --> 00:17:05.000]  你都願意去到當中更多去禱告,更多去思想
[00:17:05.000 --> 00:17:10.000]  上帝係點樣透過你成為一個器皿
[00:17:10.000 --> 00:17:12.000]  去到祝福,去到幫助其他人
[00:17:12.000 --> 00:17:15.000]  所以今日我就用咗一個例子同大家講
[00:17:15.000 --> 00:17:18.000]  呢個係可能好多個基督徒都唔知道
[00:17:18.000 --> 00:17:20.000]  但係正係世界上好多唔同嘅地方發生緊嘅
[00:17:20.000 --> 00:17:23.000]  而亦都係我哋需要去到關注嘅事情
[00:17:23.000 --> 00:17:26.000]  而家興得懶人包嘛
[00:17:26.000 --> 00:17:29.000]  即係我哋時間好寶貴㗎嘛係咪
[00:17:29.000 --> 00:17:32.000]  所以呢一兩分鐘呀一版可以睇曬呀
[00:17:32.000 --> 00:17:35.000]  所以我今日同大家睇一個video兩分鐘嘅啫
[00:17:35.000 --> 00:17:38.000]  咁藉住呢個video俾大家明白呢一個嘅問題
[00:17:38.000 --> 00:17:42.000]  無論香港喺其他嘅地方係普世
[00:17:42.000 --> 00:17:49.000]  今期國道一分鐘同大家探討人口販賣
[00:17:49.000 --> 00:17:53.000]  人口販賣human trafficking
[00:17:53.000 --> 00:17:55.000]  就係現代嘅奴役制度
[00:17:55.000 --> 00:17:57.000]  根據聯合國嘅定義
[00:17:57.000 --> 00:17:59.000]  但凡未經受害者同意
[00:17:59.000 --> 00:18:03.000]  使用暴力欺騙強迫心理操控等嘅手段
[00:18:03.000 --> 00:18:08.000]  嚟操控受害者勞動賣淫或者奴役去剝削佢哋
[00:18:08.000 --> 00:18:11.000]  剝奪受害者嘅尊嚴同埋自由
[00:18:11.000 --> 00:18:15.000]  造成佢哋身心靈嚴重創傷嘅就係人口販賣
[00:18:15.000 --> 00:18:18.000]  現代奴役嘅種類包括有被迫賣淫
[00:18:18.000 --> 00:18:21.000]  又稱性販運強制奴役債務約束
[00:18:21.000 --> 00:18:24.000]  被政府強迫奴役好似兒童從軍
[00:18:24.000 --> 00:18:27.000]  強迫婚姻同埋拐帶兒童行俠
[00:18:27.000 --> 00:18:30.000]  今日全球奴隸嘅總數係歷史上面最高
[00:18:30.000 --> 00:18:33.000]  至少有三千五百萬人被奴役
[00:18:33.000 --> 00:18:36.000]  其中六成係亞洲被發現
[00:18:36.000 --> 00:18:38.000]  八成嘅受害人係婦女同埋兒童
[00:18:38.000 --> 00:18:40.000]  佢哋嘅七成被迫賣淫
[00:18:40.000 --> 00:18:43.000]  當中包括二百萬名孩童
[00:18:43.000 --> 00:18:47.000]  人口販賣所得嘅利潤僅次於販賣毒品同埋軍火
[00:18:47.000 --> 00:18:49.000]  位列有組織罪案嘅第三高
[00:18:49.000 --> 00:18:53.000]  每年為全球人口販子帶嚟美金三百二十億嘅收益
[00:18:53.000 --> 00:18:57.000]  截至現時為止只有五萬名受害者獲得幫助
[00:18:57.000 --> 00:19:00.000]  亦即係0.04%
[00:19:00.000 --> 00:19:03.000]  喺香港情況
[00:19:03.000 --> 00:19:05.000]  香港係販運男性女性兒童
[00:19:05.000 --> 00:19:10.000]  被迫作色情賣淫及強迫勞工嘅目的地轉運地及來源地
[00:19:10.000 --> 00:19:13.000]  香港嘅受害人數達到一萬三千人
[00:19:13.000 --> 00:19:16.000]  香港政府回應呢個問題嘅評級係C級
[00:19:16.000 --> 00:19:20.000]  僅次於最低評級D級嘅國家包括北韓伊朗
[00:19:20.000 --> 00:19:24.000]  香港冇簽署聯合國防止打擊及懲罰人口販賣協議
[00:19:24.000 --> 00:19:28.000]  亦都冇辯認保護或者協助本地販賣受害者嘅安排
[00:19:28.000 --> 00:19:33.000]  受害者往往因為過期居留及從事色情行業等嘅行為而入獄
[00:19:33.000 --> 00:19:35.000]  所以佢哋大多不敢舉報
[00:19:35.000 --> 00:19:40.000]  社會各界已經開始察覺問題嘅嚴重性
[00:19:40.000 --> 00:19:43.000]  香港商界有企業同埋組織亦都鼓勵
[00:19:43.000 --> 00:19:44.000]  例如Mecon Club
[00:19:44.000 --> 00:19:49.000]  佢哋呼籲企業用企業嘅技能同埋資源去打擊人口販賣
[00:19:49.000 --> 00:19:52.000]  發覺自己生產線上面有冇牽涉人口販賣嘅活動
[00:19:52.000 --> 00:19:56.000]  要保證自己嘅產品唔牽涉強迫性嘅勞工
[00:19:56.000 --> 00:19:59.000]  而打擊人口勞役就係社會嘅企業責任
[00:19:59.000 --> 00:20:02.000]  作為消費者喺購買產品嘅時候
[00:20:02.000 --> 00:20:06.000]  要留意產品同埋背後有冇人口勞役嘅關係
[00:20:06.000 --> 00:20:14.000]  呢一個其實喺好多嘅基督教嘅圈子嘅群體裏面
[00:20:14.000 --> 00:20:16.000]  都開始嚟到討論
[00:20:16.000 --> 00:20:20.000]  發覺個普世性一個好嚴重嘅一個問題
[00:20:20.000 --> 00:20:23.000]  當然我唔會講話佢係唯一一個問題
[00:20:23.000 --> 00:20:25.000]  因為正如我所講呢個只係一個例子
[00:20:25.000 --> 00:20:27.000]  有好多有需要嘅人
[00:20:27.000 --> 00:20:33.000]  但係今日呢個時間幾分鐘裏面都同大家再分享一下
[00:20:33.000 --> 00:20:38.000]  我喺四月份有機會去出席呢個亞洲公義議會
[00:20:38.000 --> 00:20:41.000]  喺香港灣仔葡萄藤教會舉辦
[00:20:41.000 --> 00:20:44.000]  其中一個嘅專題就係呢個人口嘅販賣
[00:20:45.000 --> 00:20:47.000]  頭先大家睇到個短片
[00:20:47.000 --> 00:20:50.000]  我唔知大家過去有冇聽過
[00:20:50.000 --> 00:20:53.000]  但係我諗可能短短兩分鐘
[00:20:53.000 --> 00:20:56.000]  俾到你好多嘅資訊都可能令你好震驚
[00:20:56.000 --> 00:21:01.000]  我記得喺嗰個完咗嗰個會議之後
[00:21:01.000 --> 00:21:03.000]  我照住一啲資訊呢
[00:21:03.000 --> 00:21:06.000]  我去到一個美國應該係美國嘅網頁呢
[00:21:06.000 --> 00:21:10.000]  就嚟到去到試下打入佢係點呢
[00:21:10.000 --> 00:21:13.000]  打入你啲生活習慣你擁有啲咩嘢
[00:21:13.000 --> 00:21:16.000]  然後到最後佢話畀你聽
[00:21:16.000 --> 00:21:21.000]  唔包括佢話唔包括你係去到召妓呀
[00:21:21.000 --> 00:21:25.000]  去到即係去到幫襯啲妓女呀咁應該我冇啦
[00:21:25.000 --> 00:21:31.000]  咁呀真係話畀你聽我冇呀真係你應該信我
[00:21:31.000 --> 00:21:32.000]  咁呢就
[00:21:32.000 --> 00:21:35.000]  多謝你
[00:21:35.000 --> 00:21:36.000]  呢個嘅
[00:21:36.000 --> 00:21:39.000]  嚇咗我一跳嘅結果
[00:21:39.000 --> 00:21:43.000]  可能我呢個生活模式係同50個
[00:21:43.000 --> 00:21:46.000]  啲人口販賣嘅受害者有關
[00:21:46.000 --> 00:21:54.000]  人口販賣係用一個行動
[00:21:54.000 --> 00:21:56.000]  一啲方法目的去達成嘅
[00:21:56.000 --> 00:21:59.000]  呢個聯合國嘅定義嚟㗎
[00:21:59.000 --> 00:22:04.000]  用招募運送轉移窩藏接收人員呢個行動
[00:22:04.000 --> 00:22:06.000]  方法就係威逼利誘
[00:22:07.000 --> 00:22:10.000]  欺詐欺騙濫用權力
[00:22:10.000 --> 00:22:13.000]  以至佢哋去接受啲酬金或者啲利益
[00:22:13.000 --> 00:22:15.000]  個目的就係要剝削
[00:22:15.000 --> 00:22:21.000]  要去到利用他人有賣淫性剝削強迫勞動勞役
[00:22:21.000 --> 00:22:23.000]  或者做啲類似勞役嘅做法
[00:22:23.000 --> 00:22:25.000]  甚至去切除器官
[00:22:25.000 --> 00:22:28.000]  受害人好多係兒童同埋婦女
[00:22:28.000 --> 00:22:33.000]  頭先大家有冇睇到呀嗰個數字呀
[00:22:33.000 --> 00:22:36.000]  全球有幾多人口販賣受害者呀
