
[00:00:00.000 --> 00:00:04.000]  各位聽眾姐妹大家好
[00:03:48.680 --> 00:03:51.600]  英文就是Founding Sanctuary
[00:03:51.600 --> 00:03:53.680]  他說在這本書裏面
[00:03:53.680 --> 00:03:57.560]  每個人要在他的人生裏面
[00:03:57.560 --> 00:04:01.800]  找到他的心靈聖所
[00:04:01.800 --> 00:04:03.200]  聽姊妹
[00:04:03.200 --> 00:04:06.120]  你有沒有你的心靈聖所
[00:04:06.120 --> 00:04:08.000]  在你的人生裏面
[00:04:08.000 --> 00:04:10.720]  有沒有一個特別的地方
[00:04:10.720 --> 00:04:14.200]  你可以讓自己得到那種能力
[00:04:14.200 --> 00:04:17.400]  得到那種轉變
[00:04:17.400 --> 00:04:19.960]  今天的主題叫「築壇」
[00:04:19.960 --> 00:04:21.800]  或者是「聖所」
[00:04:21.800 --> 00:04:29.080]  聖所在整個比較大的聖經舊約範圍裏面
[00:04:29.080 --> 00:04:35.000]  我們知道它最初是用祭壇的形式出現的
[00:04:35.000 --> 00:04:39.440]  後期我們會認識多一點就是聖殿
[00:04:39.440 --> 00:04:42.160]  我們認識多一點的聖殿
[00:04:42.160 --> 00:04:43.520]  到聖殿的時間
[00:04:43.520 --> 00:04:46.080]  他們的敬拜已經很有規模
[00:04:46.080 --> 00:04:50.600]  他們的祭壇是非常之大的
[00:04:50.600 --> 00:04:52.560]  可以容納
[00:04:52.560 --> 00:04:56.160]  可以放很多的牛羊在那個祭壇上
[00:04:56.160 --> 00:04:58.160]  去燒、去獻祭
[00:04:58.160 --> 00:05:01.720]  不過我們今天去收窄這個範圍
[00:05:01.720 --> 00:05:05.200]  我們回到最早期
[00:05:05.200 --> 00:05:07.600]  這個祭壇的原型
[00:05:07.600 --> 00:05:10.520]  在創世紀的這個年代裏面
[00:05:10.520 --> 00:05:13.240]  究竟祭壇是怎樣的呢?
[00:05:13.240 --> 00:05:16.440]  祭壇亦都對於我們現在現代人來講
[00:05:16.440 --> 00:05:18.800]  有甚麼的意義呢?
[00:05:18.800 --> 00:05:21.400]  祭壇是怎樣的呢?
[00:05:21.400 --> 00:05:24.400]  第一個不是聖經裏面的祭壇
[00:05:24.400 --> 00:05:27.520]  這個是一個雅馬
[00:05:27.520 --> 00:05:32.360]  大家聽過雅馬民族裏面的一個祭壇
[00:05:32.360 --> 00:05:34.520]  祭壇其實不是基督教化
[00:05:34.520 --> 00:05:36.520]  不只是基督教專有
[00:05:36.520 --> 00:05:39.720]  祭壇在歷代遠古的時期
[00:05:39.720 --> 00:05:42.760]  已經是人類用來製造
[00:05:42.760 --> 00:05:48.120]  來去敬拜他們自己所相信的神
[00:05:48.120 --> 00:05:51.160]  很多時候就是這樣的
[00:05:51.160 --> 00:05:56.520]  有些將一些石頭去疊高的形式
[00:05:56.520 --> 00:05:57.840]  中國人都有的
[00:05:57.840 --> 00:06:00.880]  中國人還有我們的廟宇
[00:06:00.880 --> 00:06:02.280]  遠古的巴比倫
[00:06:02.280 --> 00:06:07.280]  亦都有經常這些梯形的建築物
[00:06:07.280 --> 00:06:09.880]  我們來學一下一個希伯來文好嗎?
[00:06:09.880 --> 00:06:14.280]  這個希伯來文就是「笨啦」
[00:06:14.280 --> 00:06:18.880]  希伯來文「笨啦」這個字解作「建造」
[00:06:18.880 --> 00:06:21.360]  我們一起學一下這個希伯來文好嗎?
[00:06:21.360 --> 00:06:23.760]  我們一起讀「笨啦」
[00:06:23.760 --> 00:06:28.560]  「係啦」大聲一點 「笨啦」 「係啦」「笨啦」
[00:06:28.560 --> 00:06:32.560]  祭壇的「祝」字其實就是「建造」
[00:06:32.560 --> 00:06:34.360]  在聖經裏面
[00:06:34.360 --> 00:06:35.560]  大家猜不猜得到
[00:06:35.560 --> 00:06:36.960]  第一個「笨啦」
[00:06:36.960 --> 00:06:39.960]  第一個建造是甚麼?
[00:06:39.960 --> 00:06:41.760]  我猜大家猜不到
[00:06:41.760 --> 00:06:44.760]  在聖經裏第一個建造就是我們很熟悉
[00:06:44.760 --> 00:06:48.960]  很多時候婚禮裏面用的那段經文
[00:06:48.960 --> 00:06:53.960]  神用男人的肋骨去造一個女人
[00:06:53.960 --> 00:06:56.760]  那個「造」就是這個「笨啦」
[00:06:56.760 --> 00:06:58.160]  除了是這樣
[00:06:58.160 --> 00:06:59.960]  這個第一次出現之外
[00:06:59.960 --> 00:07:01.560]  我們再看回聖經
[00:07:01.560 --> 00:07:03.360]  去找這個字的時間
[00:07:03.360 --> 00:07:05.160]  究竟創世紀裏面
[00:07:05.160 --> 00:07:09.560]  我們見到他們所建築的是甚麼呢?
[00:07:09.560 --> 00:07:14.160]  我們看看創世紀四章十七節這段經文
[00:07:14.160 --> 00:07:15.160]  都帶了出來
[00:07:15.160 --> 00:07:16.360]  大家一起讀吧
[00:07:16.360 --> 00:07:17.560]  請讀
[00:07:17.560 --> 00:07:20.360]  「該人與妻子同房
[00:07:20.360 --> 00:07:24.160]  他妻子就懷孕生了二郎
[00:07:24.160 --> 00:07:26.560]  該人建造了一座城
[00:07:26.560 --> 00:07:28.960]  就按著他兒子的名
[00:07:28.960 --> 00:07:31.760]  將那城叫做二郎」
[00:07:31.760 --> 00:07:34.560]  另外有一段聖經在下面
[00:07:34.560 --> 00:07:37.560]  十章十一節都請大家讀
[00:07:37.560 --> 00:07:41.360]  「他從那地出來往雅屬去
[00:07:41.360 --> 00:07:46.360]  建造利利尼、利赫帕、加拉和利利尼
[00:07:46.360 --> 00:07:48.760]  加拉中間的利是
[00:07:48.760 --> 00:07:51.160]  這就是那大城」
[00:07:51.160 --> 00:07:54.560]  這兩段經文大家發現了甚麼呢?
[00:07:54.560 --> 00:07:55.960]  如果大家心水清
[00:07:55.960 --> 00:07:58.160]  你會見到這兩段經文
[00:07:58.160 --> 00:08:01.960]  記載在建造甚麼呢?
[00:08:01.960 --> 00:08:05.160]  建造的是城市
[00:08:05.160 --> 00:08:07.160]  其中我們見到第一個
[00:08:07.160 --> 00:08:08.760]  就是「該人」
[00:08:08.760 --> 00:08:10.360]  聖經裏面說
[00:08:10.360 --> 00:08:12.760]  他造了一個城
[00:08:12.760 --> 00:08:19.560]  他用他兒子的名字為城起名
[00:08:19.560 --> 00:08:21.760]  其實香港地有很多地方
[00:08:21.760 --> 00:08:25.360]  亦都以一些人名起名
[00:08:25.360 --> 00:08:30.360]  大家都知道香港有個「愛丁堡廣場」
[00:08:30.360 --> 00:08:32.560]  「愛丁堡廣場」大家知不知道
[00:08:32.560 --> 00:08:35.360]  「愛丁堡」是誰?
[00:08:35.360 --> 00:08:37.560]  「愛丁堡」就是其實
[00:08:37.560 --> 00:08:40.360]  在近期我們所認識的
[00:08:40.360 --> 00:08:44.160]  英國的菲臘親王
[00:08:44.160 --> 00:08:48.560]  除了菲臘親王這個名稱之外
[00:08:48.560 --> 00:08:51.160]  還有一個封冊
[00:08:51.160 --> 00:08:53.760]  就是「愛丁堡廣場」
[00:08:53.760 --> 00:08:57.760]  所以其實都是用他的名字
[00:08:57.760 --> 00:09:01.360]  下面那段經文比較陌生
[00:09:01.360 --> 00:09:02.560]  這段經文裏面
[00:09:02.560 --> 00:09:06.160]  記載有一個人叫做
[00:09:06.160 --> 00:09:08.760]  「玲瓏」
[00:09:08.760 --> 00:09:10.760]  大家可能少聽這個名字
[00:09:10.760 --> 00:09:14.160]  他的名字雖然不是很出名
[00:09:14.160 --> 00:09:18.560]  但聖經形容他是那時候的一個英雄
[00:09:18.560 --> 00:09:20.160]  他十分英雄
[00:09:20.160 --> 00:09:25.160]  他建築了一個叫做「尼利美」的城
[00:09:25.160 --> 00:09:29.760]  是一個當時的亞述的城市
[00:09:29.760 --> 00:09:33.560]  所以聖經裏面說是一個大城
[00:09:33.560 --> 00:09:37.160]  聖經記載世界的城市
[00:09:37.160 --> 00:09:39.960]  越來越去建造得大
[00:09:39.960 --> 00:09:43.360]  越來越有規模
[00:09:43.360 --> 00:09:46.560]  其實人類去建造城市
[00:09:46.560 --> 00:09:49.360]  是一個自然的發展
[00:09:49.360 --> 00:09:53.160]  我們當一群人一起聚居的時間
[00:09:53.160 --> 00:09:58.160]  我們自然就會需要多一些的資源
[00:09:58.160 --> 00:10:00.760]  我們需要多一些的共同的資源
[00:10:00.760 --> 00:10:02.760]  或者共同的保護
[00:10:02.760 --> 00:10:06.160]  所以就有城市的出現
[00:10:06.160 --> 00:10:09.560]  不過聖經亦記載
[00:10:09.560 --> 00:10:12.560]  人類慢慢變得驕傲
[00:10:12.560 --> 00:10:17.960]  建造城市的目的開始變質
[00:10:17.960 --> 00:10:22.160]  建造的高峰
[00:10:22.160 --> 00:10:25.360]  《初世紀》十一章四至八節
[00:10:25.360 --> 00:10:27.560]  要連聖經大家一起讀
[00:10:27.560 --> 00:10:33.160]  「他們說:來吧,我們要建造一座城和一座塔
[00:10:33.160 --> 00:10:37.160]  塔頂通電,為要傳揚我們的名
[00:10:37.160 --> 00:10:39.760]  免得我們分散在地上
[00:10:39.760 --> 00:10:44.960]  耶和華降臨,要看看世人所建造的城和塔
[00:10:44.960 --> 00:10:49.960]  於是耶和華使他們從那裡分散在全地上
[00:10:49.960 --> 00:10:53.360]  他們就停工,不做那城建」
[00:10:53.360 --> 00:10:56.560]  大家很熟悉的巴別塔的故事
[00:10:56.560 --> 00:10:59.560]  是記載人類在一代裏面
[00:10:59.560 --> 00:11:02.760]  他們建造的高峰
[00:11:02.760 --> 00:11:07.360]  高峰就是建造一個城和一個塔
[00:11:07.360 --> 00:11:12.960]  而這個塔可以直達上天
[00:11:12.960 --> 00:11:14.160]  我們會問一個問題
[00:11:14.160 --> 00:11:16.760]  為甚麼要建那麼高?
[00:11:16.760 --> 00:11:19.160]  那時沒有電梯
[00:11:19.160 --> 00:11:21.560]  不需要那麼辛苦
[00:11:21.560 --> 00:11:24.360]  欣賞一個那麼高的地方
[00:11:24.360 --> 00:11:26.160]  亦有很多地方
[00:11:26.160 --> 00:11:30.160]  很多地方不需要建那麼高的塔
[00:11:30.160 --> 00:11:33.360]  其實這個已經脫離了那時候
[00:11:33.360 --> 00:11:37.960]  一個建築城市的基本目的
[00:11:37.960 --> 00:11:39.560]  它是為了甚麼?
[00:11:39.560 --> 00:11:43.160]  它是為了誇耀自己的能力
[00:11:43.160 --> 00:11:44.960]  可以高到上天的時間
[00:11:44.960 --> 00:11:48.360]  就是同神平等的意思
[00:11:48.360 --> 00:11:49.360]  那麼高的時間
[00:11:49.360 --> 00:11:53.960]  亦都可以立明、可以張揚
[00:11:53.960 --> 00:11:59.960]  可以永垂不朽地紀念他們的能力
[00:11:59.960 --> 00:12:03.160]  大家知道巴別塔的故事
[00:12:03.160 --> 00:12:05.760]  故事的結局很諷刺
[00:12:05.760 --> 00:12:07.360]  他們原本打算建造一個塔
[00:12:07.360 --> 00:12:09.560]  可以永垂不朽
[00:12:09.560 --> 00:12:11.560]  但是因為建造這個塔
[00:12:11.560 --> 00:12:16.560]  他們馬上被迫分散各地
[00:12:16.560 --> 00:12:19.560]  巴別塔亦都被迫停工
[00:12:19.560 --> 00:12:23.560]  而在創世紀的這一代
[00:12:23.560 --> 00:12:24.960]  就在這一代
[00:12:24.960 --> 00:12:26.560]  在這個巴別塔之後
[00:12:26.560 --> 00:12:29.160]  就再沒有出現
[00:12:29.160 --> 00:12:32.760]  跌得越高亦都跌得越低
[00:12:32.760 --> 00:12:35.160]  當創世紀記載這個
[00:12:35.160 --> 00:12:38.760]  越高越大的建築的這個年代
[00:12:38.760 --> 00:12:40.760]  似乎沒落了之後
[00:12:40.760 --> 00:12:45.360]  究竟建築在何時才開始?
[00:12:45.360 --> 00:12:50.760]  《釋經》的一半將創世紀分為兩個大段
[00:12:50.760 --> 00:12:55.160]  第一段是一章至第十一章
[00:12:55.160 --> 00:12:57.960]  然後第十二章是一個界線
[00:12:57.960 --> 00:13:02.960]  就是阿伯拉罕出現的一個界線
[00:13:02.960 --> 00:13:06.160]  在前一段的創世紀裏面
[00:13:06.160 --> 00:13:10.160]  是一個世界的宏觀的歷史
[00:13:10.160 --> 00:13:13.560]  記載剛才我們看過的那些人
[00:13:13.560 --> 00:13:17.960]  06等等不同地方的人
[00:13:17.960 --> 00:13:21.160]  但是當阿伯拉罕出現的時候
[00:13:21.160 --> 00:13:26.360]  以後的記載就是以阿伯拉罕為中心
[00:13:26.360 --> 00:13:29.160]  同樣原來第十二章創世紀
[00:13:29.160 --> 00:13:33.960]  是一個建造的界線
[00:13:33.960 --> 00:13:36.160]  自從阿伯拉罕出現的時候
[00:13:36.160 --> 00:13:42.360]  他出現了創新了一個新的建造建設的時代
[00:13:42.360 --> 00:13:44.760]  《聖經》改變了焦點
[00:13:44.760 --> 00:13:45.960]  《聖經》改變了焦點
[00:13:45.960 --> 00:13:52.160]  他的聚焦不再只是人類的偉大的城市建設
[00:13:52.160 --> 00:13:55.760]  而是建造這個祭壇
[00:13:55.760 --> 00:13:57.560]  我們看一段《聖經》
[00:13:57.560 --> 00:14:01.360]  創世紀的第十二章七至第八節
[00:14:01.360 --> 00:14:02.960]  大家請讀
[00:14:02.960 --> 00:14:06.760]  耶和華向阿伯拉罕顯現說
[00:14:06.760 --> 00:14:09.760]  「我要把這地賜給你的後裔」
[00:14:09.760 --> 00:14:11.560]  阿伯拉罕就在那裏
[00:14:11.560 --> 00:14:16.160]  為向他顯現的耶和華築了一座壇
[00:14:16.160 --> 00:14:19.960]  從那裏他又遷到伯特利東邊的山
[00:14:19.960 --> 00:14:21.760]  之搭帳篷
[00:14:21.760 --> 00:14:24.960]  西邊是伯特利東邊是艾
[00:14:24.960 --> 00:14:28.560]  他在那裏又為耶和華築了一座壇
[00:14:28.560 --> 00:14:32.360]  求告耶和華的名
[00:14:32.360 --> 00:14:35.760]  我們看到阿伯拉罕
[00:14:35.760 --> 00:14:42.360]  在那裏為了耶和華建造了多少個祭壇
[00:14:42.360 --> 00:14:45.960]  他在那裏說建造了兩個祭壇
[00:14:45.960 --> 00:14:47.360]  其實不單止這樣
[00:14:47.360 --> 00:14:50.160]  大家再看《聖經》
[00:14:50.160 --> 00:14:54.960]  另一段十三章十五至第十八節
[00:14:54.960 --> 00:14:56.160]  我們一起讀
[00:14:56.160 --> 00:14:58.960]  「凡你所看見的一切地
[00:14:58.960 --> 00:15:02.960]  我要賜給你和你的後裔直到永遠
[00:15:02.960 --> 00:15:07.160]  我也要使你的後裔如同地上的沉沙那樣多
[00:15:07.160 --> 00:15:09.760]  人若能數算地上的沉沙
[00:15:09.760 --> 00:15:12.160]  才能數算你的後裔
[00:15:12.160 --> 00:15:14.960]  你起來終還走遍這地
[00:15:14.960 --> 00:15:17.560]  因為我必把這地賜給你」
[00:15:17.560 --> 00:15:19.960]  阿伯拉罕就搬了帳篷
[00:15:19.960 --> 00:15:23.760]  來到希伯倫萬里的帳篷那裏居住
[00:15:23.760 --> 00:15:29.160]  在那裏為耶和華築了一座壇
[00:15:29.160 --> 00:15:32.360]  這幾段聖經大家讀完之後會否覺得很混亂?
[00:15:32.360 --> 00:15:33.760]  好像差不多
[00:15:33.760 --> 00:15:34.560]  好像差不多
[00:15:34.560 --> 00:15:36.760]  的而且確都是差不多的
[00:15:36.760 --> 00:15:39.160]  我們看到
[00:15:39.160 --> 00:15:42.160]  阿伯拉罕自從被神父召了之後
[00:15:42.160 --> 00:15:44.160]  他由吾爾
[00:15:44.160 --> 00:15:50.560]  去到他最終的迦南地這個目標的時間
[00:15:50.560 --> 00:15:55.560]  他是過著一個遊牧的生活
[00:15:55.560 --> 00:15:57.160]  雖然遊牧
[00:15:57.160 --> 00:16:00.160]  雖然是一個牧羊居無定所
[00:16:00.160 --> 00:16:02.960]  但始終是要住的
[00:16:02.960 --> 00:16:05.960]  我們所見的他住什麼的?
[00:16:05.960 --> 00:16:08.360]  這裏聖經裏面所記載
[00:16:08.360 --> 00:16:12.960]  阿伯拉罕是知達帳篷
[00:16:12.960 --> 00:16:17.360]  我們試過露營
[00:16:17.360 --> 00:16:21.360]  露營可能一兩天都挺興奮的
[00:16:21.360 --> 00:16:25.360]  多三天就想回家
[00:16:25.360 --> 00:16:31.760]  第四天你根本就想死
[00:16:31.760 --> 00:16:34.360]  但我們見到阿伯拉罕一路
[00:16:34.360 --> 00:16:36.960]  雖然是遊牧知達帳篷
[00:16:36.960 --> 00:16:39.160]  但聖經裏面從來沒有記載
[00:16:39.160 --> 00:16:45.160]  阿伯拉罕去建造一個城市
[00:16:45.160 --> 00:16:48.360]  阿伯拉罕唯一在他記載人生的裏面
[00:16:48.360 --> 00:16:52.360]  他唯一的建造的殯儀就是神的壇
[00:16:52.360 --> 00:16:57.160]  這是他人生的優先
[00:16:57.160 --> 00:17:00.160]  阿伯拉罕前一代的人
[00:17:00.160 --> 00:17:03.960]  他們以為他們建設城市
[00:17:03.960 --> 00:17:06.160]  就是建設自己
[00:17:06.160 --> 00:17:08.360]  可以讓命天下
[00:17:08.360 --> 00:17:10.160]  可以得福
[00:17:10.160 --> 00:17:16.960]  可以將自己的福氣傳承後代
[00:17:16.960 --> 00:17:19.360]  相比當然我們見到阿伯拉罕
[00:17:19.360 --> 00:17:22.560]  可能他的人生不是很好
[00:17:22.560 --> 00:17:25.560]  一個帳篷無論如何都沒有一個城市這麼好
[00:17:25.560 --> 00:17:28.760]  一個帳篷沒有我們現在住的地方
[00:17:28.760 --> 00:17:30.760]  有套廁
[00:17:30.760 --> 00:17:32.360]  有幾間房
[00:17:32.360 --> 00:17:33.960]  有冷氣
[00:17:33.960 --> 00:17:35.960]  有很多水的資源
[00:17:35.960 --> 00:17:38.360]  或者這些都沒有
[00:17:38.360 --> 00:17:40.360]  但阿伯拉罕有的一件事
[00:17:40.360 --> 00:17:41.960]  其他人都沒有
[00:17:41.960 --> 00:17:43.560]  就是神的祝福
[00:17:43.560 --> 00:17:45.360]  祂是多國的父
[00:17:45.360 --> 00:17:47.560]  當祂沒有求福氣的時間
[00:17:47.560 --> 00:17:51.960]  神給的福氣祂是給祂最多
[00:17:51.960 --> 00:17:55.160]  聽姐妹不知道大家看到這裏的時間
[00:17:55.160 --> 00:17:58.560]  想到什麼?
[00:17:58.560 --> 00:17:59.760]  我想到一樣東西就是
[00:17:59.760 --> 00:18:01.760]  其實我們很多時候很想
[00:18:01.760 --> 00:18:05.360]  我們人生裏面有一些建樹
[00:18:05.360 --> 00:18:07.760]  我們很希望在我們的人生裏面
[00:18:07.760 --> 00:18:11.760]  能夠可以活得精彩一些
[00:18:11.760 --> 00:18:14.560]  我們希望能夠做到一些東西
[00:18:14.560 --> 00:18:16.760]  比較與別不同的
[00:18:16.760 --> 00:18:22.160]  我們雖然沒有人是李嘉誠
[00:18:22.160 --> 00:18:25.360]  或者我們在我們裏面都很想
[00:18:25.360 --> 00:18:29.960]  或者想做一個YouTuber
[00:18:29.960 --> 00:18:32.760]  多些人Follow多些人Like
[00:18:32.760 --> 00:18:36.960]  我們都想我們能夠可以出色一些
[00:18:36.960 --> 00:18:39.560]  所以我們去盡心
[00:18:39.560 --> 00:18:42.160]  我們學幾種的語言
[00:18:42.160 --> 00:18:44.760]  我們要建立我們的優勢
[00:18:44.760 --> 00:18:48.360]  我們希望成為精英
[00:18:48.360 --> 00:18:50.960]  不過我們看到
[00:18:50.960 --> 00:18:56.760]  有時候我們在地上所建築的帳篷
[00:18:56.760 --> 00:18:58.360]  我們用心去做
[00:18:58.360 --> 00:18:59.960]  這個帳篷也都越來越大
[00:18:59.960 --> 00:19:02.360]  但有時候大到一個地步
[00:19:02.360 --> 00:19:06.360]  我們再沒有地方可以再有位置
[00:19:06.360 --> 00:19:11.560]  建築我們裏面的那個屬靈的祭壇
[00:19:11.560 --> 00:19:13.560]  近日有一套戲
[00:19:13.560 --> 00:19:14.760]  大家不知道有沒有看過
[00:19:14.760 --> 00:19:18.760]  這套戲叫做《靈魂奇遇記》
[00:19:18.760 --> 00:19:20.760]  其實是一套動畫
[00:19:20.760 --> 00:19:23.160]  一套動畫
[00:19:23.160 --> 00:19:24.360]  英文就是Soul
[00:19:24.360 --> 00:19:25.760]  就是靈魂
[00:19:25.760 --> 00:19:31.160]  電影的主角就是右邊那個黑人
[00:19:31.160 --> 00:19:33.960]  他是一名音樂老師
[00:19:33.960 --> 00:19:35.560]  他的夢想
[00:19:35.560 --> 00:19:38.560]  他的夢想就是在爵士樂團裏面
[00:19:38.560 --> 00:19:41.960]  能夠成為一個鋼琴師
[00:19:41.960 --> 00:19:43.360]  鋼琴手
[00:19:43.360 --> 00:19:46.560]  故事裏面他是去講
[00:19:46.560 --> 00:19:49.760]  他在一個意外裏面死了
[00:19:49.760 --> 00:19:53.960]  死了之後在他剩下的靈魂裏面
[00:19:53.960 --> 00:19:57.360]  他一個奇遇的故事
[00:19:57.360 --> 00:20:03.960]  是講他怎樣去找他們的人生生命中的火花
[00:20:03.960 --> 00:20:05.960]  Spark
[00:20:05.960 --> 00:20:08.360]  火花在這個電影裏面
[00:20:08.360 --> 00:20:11.560]  是講到一個人的生存意義
[00:20:11.560 --> 00:20:13.760]  一個獨特的地方
[00:20:13.760 --> 00:20:15.960]  劇透大多了
[00:20:15.960 --> 00:20:18.360]  不過我看完這套戲
[00:20:18.360 --> 00:20:22.560]  得出了一些感受
[00:20:22.560 --> 00:20:25.560]  有些人我們從始到終
[00:20:25.560 --> 00:20:28.960]  我們都不知道自己的火花是甚麼
[00:20:28.960 --> 00:20:31.760]  不過有些人更慘的一件事是
[00:20:31.760 --> 00:20:34.760]  我們知道自己的火花是甚麼
[00:20:34.760 --> 00:20:38.360]  但卻是因為很多環境的因素
[00:20:38.360 --> 00:20:40.360]  父母的期望
[00:20:40.360 --> 00:20:42.160]  周圍的批評
[00:20:42.160 --> 00:20:49.560]  而從來沒有去追求自己的人生的火花
[00:20:49.560 --> 00:20:55.160]  我們需要找回我們心靈裏面的那個線索
[00:20:55.160 --> 00:20:58.960]  奧古斯丁有句名言
[00:20:58.960 --> 00:21:00.960]  他說上帝造人的時間
[00:21:00.960 --> 00:21:02.760]  在人的靈魂裏面
[00:21:02.760 --> 00:21:07.960]  留下一個好像上帝一樣的洞
[00:21:07.960 --> 00:21:10.960]  而這個洞只有當我們找到上帝的時間
[00:21:10.960 --> 00:21:17.560]  才可以彌補我們心靈的空缺
[00:21:17.560 --> 00:21:19.360]  回到我們的主題
[00:21:19.360 --> 00:21:20.960]  建築
[00:21:20.960 --> 00:21:27.360]  因為在建築裏面都有一個藍圖
[00:21:27.360 --> 00:21:29.560]  一個設計圖
[00:21:29.560 --> 00:21:32.560]  而有三個問題在這個設計圖裏面
[00:21:32.560 --> 00:21:35.360]  我們是要先去計劃的
[00:21:35.360 --> 00:21:37.160]  我們先去想的
[00:21:37.160 --> 00:21:38.160]  第一
[00:21:38.160 --> 00:21:40.360]  如果大家是裝修
[00:21:40.360 --> 00:21:42.360]  大家是在做建設
[00:21:42.360 --> 00:21:44.560]  可能其中一個問題就是
[00:21:44.560 --> 00:21:46.360]  你用甚麼材料
[00:21:46.360 --> 00:21:48.760]  這個祭壇究竟要用甚麼材料
[00:21:48.760 --> 00:21:52.960]  它設計的設計
[00:21:52.960 --> 00:21:54.160]  那個模具
[00:21:54.160 --> 00:21:56.960]  那個樣子是怎樣的呢
[00:21:56.960 --> 00:21:57.960]  我們一路去講
[00:21:57.960 --> 00:21:59.160]  本來這個字
[00:21:59.160 --> 00:22:02.360]  這個字不是創造這個字
[00:22:02.360 --> 00:22:05.960]  創造是可以無中生有
