
[00:00:00.000 --> 00:00:04.400]  主母早晨,很高興能夠再次和大家一起去分享神的說話
[00:14:37.200 --> 00:14:39.400]  他們都覺得已經賺夠了
[00:14:39.400 --> 00:14:41.000]  可以收生了
[00:14:41.000 --> 00:14:44.800]  其實喜歡吃榴槤的人
[00:14:44.800 --> 00:14:46.400]  就像我這樣
[00:14:46.400 --> 00:14:50.000]  無論榴槤是怎樣養都好
[00:14:50.000 --> 00:14:55.400]  我們都始終喜歡吃一個新鮮的榴槤
[00:14:55.400 --> 00:15:00.000]  因為我們看到榴槤本身那種質感
[00:15:00.000 --> 00:15:01.400]  滑滑溜溜
[00:15:01.400 --> 00:15:04.400]  亦都鮮黃那種美麗的顏色
[00:15:04.400 --> 00:15:06.400]  真的當你吃下去的時候
[00:15:06.400 --> 00:15:08.800]  那種感受,那種喜樂
[00:15:08.800 --> 00:15:11.000]  真是很享受的
[00:15:11.000 --> 00:15:13.800]  而且很多喜歡吃榴槤的人
[00:15:13.800 --> 00:15:15.800]  亦都欣賞榴槤的人
[00:15:15.800 --> 00:15:21.000]  即使榴槤的殼充滿了很多的硬釘
[00:15:21.000 --> 00:15:24.200]  都要冒著可能被那些硬釘刺到流血
[00:15:24.200 --> 00:15:25.800]  都要撬開榴槤
[00:15:25.800 --> 00:15:31.800]  逐塊逐塊的榴槤肉從榴槤殼裏面拔出來
[00:15:31.800 --> 00:15:33.800]  而且吃榴槤的人
[00:15:33.800 --> 00:15:39.000]  最喜歡最後加些水到榴槤殼裏
[00:15:39.000 --> 00:15:41.200]  喝一口榴槤殼水
[00:15:41.200 --> 00:15:45.800]  這樣可以解榴槤那種的燥熱、平衡
[00:15:45.800 --> 00:15:50.000]  而不只是吃那些商家所製出來的榴槤肉
[00:15:50.000 --> 00:15:52.600]  而吃到真是心火都吃
[00:15:52.600 --> 00:15:54.400]  所以弟兄姊妹
[00:15:54.400 --> 00:15:57.000]  為何人喜歡吃榴槤呢?
[00:15:57.000 --> 00:15:58.400]  而喜歡吃榴槤的人
[00:15:58.400 --> 00:16:00.800]  亦都真是吃一塊真正的榴槤
[00:16:00.800 --> 00:16:03.200]  而不是吃那些製成品呢?
[00:16:03.200 --> 00:16:09.400]  其實就是因為榴槤本身有一個很特別的香味
[00:16:09.400 --> 00:16:12.400]  或者味道、形態、質地
[00:16:12.400 --> 00:16:14.600]  是上帝製造出來的
[00:16:14.600 --> 00:16:18.000]  正如基督徒的本質其實都是一樣的
[00:16:18.000 --> 00:16:19.400]  神的子民
[00:16:19.400 --> 00:16:25.200]  神造每一個屬祂的子民都有祂本身真實的面貌
[00:16:25.200 --> 00:16:30.400]  是由上帝的標準去審定而設計出來的
[00:16:30.400 --> 00:16:33.400]  因此今天我們在第六節裏面
[00:16:33.400 --> 00:16:37.000]  我們就看見保羅在這裏說甚麼呢?
[00:16:37.000 --> 00:16:41.400]  他說:那些有名望的,並沒有家憎我甚麼
[00:16:41.400 --> 00:16:48.600]  反倒看見了主託我傳福音給那未受割禮的人
[00:16:48.600 --> 00:16:50.600]  從這段經文裏面
[00:16:50.600 --> 00:16:52.600]  讓我們可以看見
[00:16:52.600 --> 00:16:55.200]  保羅其實一開始
[00:16:55.200 --> 00:16:59.200]  再次提及到有一些有名望的人
[00:16:59.200 --> 00:17:00.400]  這些有名望的人
[00:17:00.400 --> 00:17:05.000]  當然我們知道他們是在耶路撒冷的上面
[00:17:05.000 --> 00:17:08.000]  而這些人亦都是在耶路撒冷教會裏面
[00:17:08.000 --> 00:17:09.600]  舉足輕重的人
[00:17:09.600 --> 00:17:11.200]  遲些在第九節裏面
[00:17:11.200 --> 00:17:13.600]  我們甚至知道他們部分人的名字
[00:17:13.600 --> 00:17:16.400]  就是雅各基伐約翰基伐
[00:17:16.400 --> 00:17:18.200]  即是彼得
[00:17:18.200 --> 00:17:21.400]  保羅在這裏單單在第六節裏面
[00:17:21.400 --> 00:17:23.600]  就已經提了兩次
[00:17:23.600 --> 00:17:28.200]  有名望的人在裏面做了甚麼
[00:17:28.200 --> 00:17:30.200]  如果我們仔細去看
[00:17:30.200 --> 00:17:33.600]  保羅在這裏其實是故意提到
[00:17:33.600 --> 00:17:36.000]  這個有名望的人
[00:17:36.000 --> 00:17:38.200]  他們的外貌
[00:17:38.200 --> 00:17:40.200]  我們再看看這段聖經
[00:17:40.200 --> 00:17:42.200]  這個特別是談到
[00:17:42.200 --> 00:17:46.200]  有關於看到他的外貌的問題
[00:17:46.200 --> 00:17:49.000]  看英文聖經其實就特別清楚
[00:17:49.000 --> 00:17:51.200]  去到第六節他會怎樣說
[00:17:51.200 --> 00:17:53.400]  Whatever they were
[00:17:53.400 --> 00:17:55.200]  Makes no difference to me
[00:17:55.200 --> 00:17:57.600]  即是無論他們有多出名
[00:17:57.600 --> 00:18:00.200]  對於我都沒有兩樣
[00:18:00.200 --> 00:18:01.000]  怎樣?
[00:18:01.000 --> 00:18:04.600]  God shows no favoritism between people
[00:18:04.600 --> 00:18:06.200]  原文聖經就是說
[00:18:06.200 --> 00:18:10.600]  上帝根本不是按人的面貌
[00:18:10.600 --> 00:18:13.200]  去評定一個人
[00:18:13.200 --> 00:18:16.200]  保羅在這裏為何要這麼強調
[00:18:16.200 --> 00:18:19.200]  談到這個外觀的問題呢?
[00:18:19.200 --> 00:18:22.600]  亦再次強調這班有名聲的人
[00:18:22.600 --> 00:18:24.800]  他們有頭有面的人
[00:18:24.800 --> 00:18:27.000]  在耶路撒冷城的上面
[00:18:27.000 --> 00:18:29.800]  可以說是耶路撒冷教會
[00:18:29.800 --> 00:18:32.200]  舉足輕重的人物
[00:18:32.200 --> 00:18:34.200]  因為保羅在這裏
[00:18:34.200 --> 00:18:36.200]  是要告訴他們知道
[00:18:36.200 --> 00:18:37.200]  誰?
[00:18:37.200 --> 00:18:39.200]  加拉太會的信徒知道
[00:18:39.200 --> 00:18:40.400]  昔日
[00:18:40.400 --> 00:18:43.000]  即是我上到耶路撒冷裏面
[00:18:43.000 --> 00:18:45.200]  這班有頭有面的人
[00:18:45.200 --> 00:18:46.800]  很出名的人
[00:18:46.800 --> 00:18:48.600]  甚至這班人
[00:18:48.600 --> 00:18:49.800]  在我面前
[00:18:49.800 --> 00:18:51.000]  其實對於我來講
[00:18:51.000 --> 00:18:52.800]  都沒有兩樣
[00:18:52.800 --> 00:18:54.000]  因為為甚麼?
[00:18:54.000 --> 00:18:58.200]  我要按照上帝的審判
[00:18:58.200 --> 00:19:01.200]  或者待人的態度
[00:19:01.200 --> 00:19:02.800]  去面對這些
[00:19:02.800 --> 00:19:05.600]  即或是有名聲的人
[00:19:05.600 --> 00:19:07.600]  保羅在這裏其實
[00:19:07.600 --> 00:19:10.200]  是故意去提出這一點
[00:19:10.200 --> 00:19:14.000]  要讓加拉太教會的信徒知道
[00:19:14.000 --> 00:19:16.000]  其實在你們當中
[00:19:16.000 --> 00:19:17.000]  亦有很多人
[00:19:17.000 --> 00:19:19.200]  可能是靠著這樣
[00:19:19.200 --> 00:19:22.600]  然後顯得很輝煌
[00:19:22.600 --> 00:19:24.000]  然後活在你們當中
[00:19:24.000 --> 00:19:26.400]  成為了你們的假教師
[00:19:26.400 --> 00:19:27.600]  假領袖
[00:19:27.600 --> 00:19:30.800]  或者假的弟兄
[00:19:30.800 --> 00:19:32.200]  特別是甚麼?
[00:19:32.200 --> 00:19:33.000]  在這裏
[00:19:33.000 --> 00:19:36.200]  保羅甚至是將他自己
[00:19:36.200 --> 00:19:38.600]  心底裏面的說話
[00:19:38.600 --> 00:19:41.000]  或者他心底上緊的說話
[00:19:41.000 --> 00:19:45.600]  去告訴當時加拉太教會的信徒知道
[00:19:45.600 --> 00:19:47.400]  如果我們有看英文聖經
[00:19:47.400 --> 00:19:49.600]  看NET的版本的時候
[00:19:49.600 --> 00:19:51.000]  我們發覺第六節裏面
[00:19:51.000 --> 00:19:52.600]  特別加了一個括號
[00:19:52.600 --> 00:19:53.800]  在畫本裏面
[00:19:53.800 --> 00:19:56.000]  沒有這麼詳細去記載
[00:19:56.000 --> 00:19:57.000]  在這裏特別說了
[00:19:57.000 --> 00:19:58.600]  Whatever they were
[00:19:58.600 --> 00:20:00.600]  make no difference to me
[00:20:00.600 --> 00:20:04.000]  God shows no favouritism between people
