
[00:00:00.000 --> 00:00:03.000]  我等師父讓我去聽神的禱語,我們才能同心同德。
[00:06:23.000 --> 00:06:26.000]  我用英文再講一次,
[00:06:26.000 --> 00:06:35.000]  Christians are the group that they are so willing to face their shortcomings and weaknesses,
[00:06:35.000 --> 00:06:37.000]  弟兄姐妹,
[00:06:37.000 --> 00:06:40.000]  這樣才是基督徒來的,
[00:06:40.000 --> 00:06:44.000]  所以基督徒會主動認罪,自己錯會認的,
[00:06:44.000 --> 00:06:48.000]  如果知道自己錯還在那裡掩飾的話,
[00:06:48.000 --> 00:06:52.000]  你只是向這個世界宣告,
[00:06:52.000 --> 00:07:00.000]  我是一群不想認罪的人,不想認錯的人,
[00:07:00.000 --> 00:07:04.000]  特別是一些教會領袖,
[00:07:04.000 --> 00:07:07.000]  很多教會領袖不需要,
[00:07:07.000 --> 00:07:13.000]  不能夠丟臉,
[00:07:13.000 --> 00:07:18.000]  特別是越出名的,越是這樣的,
[00:07:18.000 --> 00:07:21.000]  基督徒當他揭露了自己的錯誤的時候,
[00:07:21.000 --> 00:07:25.000]  其實都不是揭露,是講出來的,
[00:07:25.000 --> 00:07:31.000]  他就更加抑壓,更加掩藏,
[00:07:31.000 --> 00:07:35.000]  其實只不過是暴露他們自己的罪惡,
[00:07:35.000 --> 00:07:39.000]  暴露他們不肯認罪的生命,
[00:07:39.000 --> 00:07:43.000]  甚至他在告訴所有人,
[00:07:43.000 --> 00:07:46.000]  縱使我是怎樣出名的領袖,
[00:07:46.000 --> 00:07:49.000]  我不會認罪的,
[00:07:49.000 --> 00:07:52.000]  我不會認錯,
[00:07:52.000 --> 00:07:56.000]  上帝的說法,是上帝說的,
[00:07:56.000 --> 00:08:01.000]  我在地上,我不能認錯,
[00:08:01.000 --> 00:08:05.000]  使徒行尊就是要點出這個問題,
[00:08:05.000 --> 00:08:09.000]  點出這個問題是怎樣呢?
[00:08:09.000 --> 00:08:13.000]  永遠看事物,不要只看問題,
[00:08:13.000 --> 00:08:18.000]  當你知道自己有問題的時候,
[00:08:18.000 --> 00:08:23.000]  那麼軟弱的就繼續錯下去,
[00:08:23.000 --> 00:08:25.000]  基督徒不是這樣的,
[00:08:25.000 --> 00:08:27.000]  基督徒會怎樣做呢?
[00:08:27.000 --> 00:08:29.000]  當知道自己的錯誤,
[00:08:29.000 --> 00:08:35.000]  我們今天就是依靠上帝的說話,
[00:08:35.000 --> 00:08:38.000]  重新再站起來,
[00:08:38.000 --> 00:08:41.000]  承認自己的錯誤不止,
[00:08:41.000 --> 00:08:45.000]  並且走上帝的道理,
[00:08:45.000 --> 00:08:48.000]  別人尊敬我們做基督徒,
[00:08:48.000 --> 00:08:51.000]  就是因為這一點,
[00:08:51.000 --> 00:08:57.000]  為什麼今天人要尊敬基督徒的上帝?
[00:08:57.000 --> 00:09:01.000]  為什麼要尊敬基督徒的上帝?
[00:09:01.000 --> 00:09:02.000]  你知道為什麼嗎?
[00:09:02.000 --> 00:09:03.000]  為什麼?
[00:09:03.000 --> 00:09:06.000]  就是因為他們尊敬我們那種肯認罪悔改的生命,
[00:09:06.000 --> 00:09:12.000]  因為上帝光照了我們自己有罪,
[00:09:12.000 --> 00:09:15.000]  我們就肯認罪,
[00:09:15.000 --> 00:09:19.000]  所以他們尊重我們這種認罪的生命,
[00:09:19.000 --> 00:09:21.000]  就是等於尊重上帝,
[00:09:21.000 --> 00:09:25.000]  如果我們自己都不尊重上帝的話,
[00:09:25.000 --> 00:09:29.000]  別人又怎會尊重我們的上帝呢?
[00:09:29.000 --> 00:09:33.000]  問題就是怎樣才能站起來呢?
[00:09:33.000 --> 00:09:37.000]  今天一段十六章,
[00:09:37.000 --> 00:09:40.000]  從第一節到第十節,
[00:09:40.000 --> 00:09:43.000]  就要進入下一個部分,
[00:09:43.000 --> 00:09:47.000]  當你知道自己的軟弱之後,
[00:09:47.000 --> 00:09:51.000]  怎樣可以依靠上帝站起來呢?
[00:09:51.000 --> 00:09:55.000]  這個尤為重要,特別是對於《士徒行傳》,
[00:09:55.000 --> 00:10:00.000]  因為《士徒行傳》和《路加福音》都是寫給同一個人物,
[00:10:00.000 --> 00:10:03.000]  是誰呢?
[00:10:03.000 --> 00:10:04.000]  是不是你?
[00:10:04.000 --> 00:10:06.000]  是不是我呢?
[00:10:06.000 --> 00:10:10.000]  不是,原本《士徒行傳》寫給哪一個人看的呢?
[00:10:10.000 --> 00:10:13.000]  是阿非羅大人,
[00:10:13.000 --> 00:10:22.000]  要讓提羅大人他明白到,基督徒是依靠上帝的人,
[00:10:22.000 --> 00:10:27.000]  會知錯站起來,
[00:10:27.000 --> 00:10:31.000]  更重要的是,讓提羅大人明白到,
[00:10:31.000 --> 00:10:35.000]  原來很多時候,
[00:10:35.000 --> 00:10:40.000]  基督徒在這個世界見到的問題,
[00:10:40.000 --> 00:10:42.000]  不是基督徒自己搞出來的,
[00:10:42.000 --> 00:10:46.000]  而是人的罪而搞出來的,
[00:10:46.000 --> 00:10:50.000]  所以基督徒就依靠上帝,
[00:10:50.000 --> 00:10:55.000]  希望將這些罪的影響逐一撇除,
[00:10:55.000 --> 00:11:00.000]  與神一起活著,
[00:11:00.000 --> 00:11:03.000]  縱然自己曾經犯過罪,
[00:11:03.000 --> 00:11:05.000]  自己錯過,
[00:11:05.000 --> 00:11:07.000]  但依靠上帝,
[00:11:07.000 --> 00:11:12.000]  心前的路,讓你猜不到,
[00:11:12.000 --> 00:11:14.000]  當你肯這樣做的時候,
[00:11:14.000 --> 00:11:18.000]  竟然那種協同效應就出來了,
[00:11:18.000 --> 00:11:22.000]  與神同行的生命,
[00:11:22.000 --> 00:11:26.000]  不單止讓我們從罪走出來,
[00:11:26.000 --> 00:11:31.000]  不單止讓我們在罪當中得到安息,
[00:11:31.000 --> 00:11:37.000]  並且在罪走出來,安息之後,能夠發揮更大的見證,
[00:11:37.000 --> 00:11:42.000]  這就是我們今天講到的題目,
[00:11:42.000 --> 00:11:48.000]  如何活在神與人的協同關係之中,
[00:11:48.000 --> 00:11:52.000]  如何活在神與人的協同關係之中,
[00:11:52.000 --> 00:12:01.000]  如何活在神與人的協同關係之中,
[00:12:23.000 --> 00:12:29.000]  保羅來到達比,
[00:12:29.000 --> 00:12:31.000]  又在路斯德,
[00:12:31.000 --> 00:12:34.000]  在那裡有一個門徒,
[00:12:34.000 --> 00:12:36.000]  名叫提摩泰,
[00:12:36.000 --> 00:12:40.000]  是信主猶太古人的兒子,
[00:12:40.000 --> 00:12:43.000]  他父親卻是希臘人,
[00:12:43.000 --> 00:12:48.000]  路斯德和以哥念的弟兄都稱讚他,
[00:12:48.000 --> 00:12:54.000]  保羅要帶他同去阿茲恩那些地方的猶太人,
[00:12:54.000 --> 00:12:57.000]  都知道他父親是希臘人,
[00:12:57.000 --> 00:13:00.000]  就給他行了個禮,
[00:13:00.000 --> 00:13:03.000]  他們經過各城,
[00:13:03.000 --> 00:13:08.000]  在耶路撒冷使徒和長老所定的規矩,
[00:13:08.000 --> 00:13:11.000]  交給他們門徒遵守,
[00:13:11.000 --> 00:13:15.000]  於是宗教會信心越發堅固,
[00:13:15.000 --> 00:13:18.000]  人數天天加增。
[00:13:18.000 --> 00:13:20.000]  在聖經裡面,
[00:13:20.000 --> 00:13:22.000]  第一樣東西我們學會的就是,
[00:13:22.000 --> 00:13:27.000]  找到真正的基督徒是怎樣出現的呢?
[00:13:27.000 --> 00:13:30.000]  就是這個情況讓我們真正的去發現,
[00:13:30.000 --> 00:13:33.000]  一個真正的基督徒是怎麼出現的呢?
[00:13:33.000 --> 00:13:36.000]  中國人有句這樣的諺語,西方都有,
[00:13:36.000 --> 00:13:40.000]  中國有這麼一句諺語,西方也有,
[00:13:40.000 --> 00:13:44.000]  叫做烈火熔爐煉出精金,
[00:13:44.000 --> 00:13:53.000]  正所謂真金不怕紅爐火,
[00:13:53.000 --> 00:14:08.000]  火卻成為一種力量將真正的金提了出來,
[00:14:08.000 --> 00:14:11.000]  當火力越大,
[00:14:11.000 --> 00:14:16.000]  被煉出來的精金的速度精煉的程度就會更高,
[00:14:16.000 --> 00:14:20.000]  以前我們教會有一個姐妹,
[00:14:20.000 --> 00:14:23.000]  她先生是做金飾的,
[00:14:23.000 --> 00:14:29.000]  有一次我有機會跟她聊天,
[00:14:29.000 --> 00:14:36.000]  她幫人用黃金去鑲嵌鑽石等等的東西,
[00:14:36.000 --> 00:14:41.000]  她就跟我講,
[00:14:41.000 --> 00:14:46.000]  她說通常她去鑲嵌的時候要提一些精金,
[00:14:46.000 --> 00:14:48.000]  然後拌一些東西進去,
[00:14:48.000 --> 00:14:53.000]  她說為什麼要這樣做呢?
[00:14:53.000 --> 00:14:56.000]  她說因為這樣做的餘顧,
[00:14:56.000 --> 00:14:59.000]  就可以將物品做得更加堅硬一些,
[00:14:59.000 --> 00:15:04.000]  真正的黃金其實是很軟的,
[00:15:04.000 --> 00:15:09.000]  我記得我跟師母還沒結婚之前,
[00:15:09.000 --> 00:15:12.000]  我們跟雙方父母聊天之後,
[00:15:12.000 --> 00:15:14.000]  大家有意結婚,
[00:15:14.000 --> 00:15:17.000]  我們就買一隻戒指做紀念,
[00:15:17.000 --> 00:15:20.000]  真正的999金的戒指,
[00:15:20.000 --> 00:15:23.000]  我記得我和師母在沒有結婚之前,
[00:15:23.000 --> 00:15:25.000]  見過雙方家長之後,
[00:15:25.000 --> 00:15:33.000]  決定去買一些999的戒指來做一個紀念,
[00:15:33.000 --> 00:15:36.000]  我發覺這個戒指,
[00:15:36.000 --> 00:15:39.000]  尤其我這些經常搬來搬去的人,
[00:15:39.000 --> 00:15:41.000]  很快就變形了,
[00:15:41.000 --> 00:15:42.000]  不是圓形的,
[00:15:42.000 --> 00:15:45.000]  就是因為我喜歡搬東西的話,
[00:15:45.000 --> 00:15:46.000]  那個戒指很快就變形了,
[00:15:46.000 --> 00:15:48.000]  我經常要拿回金行,
[00:15:48.000 --> 00:15:50.000]  就叫金行幫我打圓形,
[00:15:50.000 --> 00:15:53.000]  就是拿到金行去要什麼徽戶原賬,
[00:15:53.000 --> 00:15:55.000]  我就跟金行那個人這樣說,
[00:15:55.000 --> 00:15:58.000]  我說這樣打會不會斷呢?
[00:15:58.000 --> 00:16:03.000]  你不用擔心,
[00:16:03.000 --> 00:16:04.000]  不緊要,
[00:16:04.000 --> 00:16:06.000]  金怎麼打都是這樣,
[00:16:06.000 --> 00:16:07.000]  因為它是軟的,
[00:16:07.000 --> 00:16:11.000]  所以要將它提煉的時候,
[00:16:11.000 --> 00:16:14.000]  你一定要用很高溫,
[00:16:14.000 --> 00:16:17.000]  燒走其他的金屬物質,
[00:16:17.000 --> 00:16:20.000]  才可以蒸金出來,
[00:16:20.000 --> 00:16:23.000]  而那個弟兄我那次跟他談過,
[00:16:23.000 --> 00:16:24.000]  他也是這樣做,
[00:16:24.000 --> 00:16:29.000]  我就問他為什麼要先燒掉金屬,
[00:16:29.000 --> 00:16:31.000]  然後再混合金屬呢?
[00:16:31.000 --> 00:16:36.000]  原來他們做金飾有個規矩,
[00:16:36.000 --> 00:16:39.000]  做每一件金飾,
[00:16:39.000 --> 00:16:41.000]  你告訴別人,
[00:16:41.000 --> 00:16:43.000]  刻在這個戒指上面,
[00:16:43.000 --> 00:16:46.000]  它有多少成的真金在裡面,
[00:16:46.000 --> 00:16:50.000]  要完全清掉它變成真金,
[00:16:50.000 --> 00:16:54.000]  再混合某一個我指定的份量,
[00:16:54.000 --> 00:16:59.000]  我才刻多少在戒指上面,
[00:16:59.000 --> 00:17:01.000]  除了不是真金,
[00:17:01.000 --> 00:17:03.000]  刻九九九金,
[00:17:03.000 --> 00:17:04.000]  那你就犯法了,
[00:17:04.000 --> 00:17:07.000]  如果不是九九九你就犯法了,
[00:17:07.000 --> 00:17:08.000]  弟兄姐妹,
[00:17:08.000 --> 00:17:09.000]  為什麼要講這麼多呢?
[00:17:09.000 --> 00:17:10.000]  為什麼要講這麼多呢?
[00:17:10.000 --> 00:17:11.000]  就告訴我們,
[00:17:11.000 --> 00:17:13.000]  基督徒活在這個世界裡面,
[00:17:13.000 --> 00:17:15.000]  基督徒活在這個世界上面,
[00:17:15.000 --> 00:17:19.000]  其實是經過很多操練的,
[00:17:19.000 --> 00:17:23.000]  不是說舉了手我就做了基督徒,
[00:17:23.000 --> 00:17:25.000]  不是舉手就做了基督徒這麼簡單,
[00:17:25.000 --> 00:17:26.000]  基督徒是舉了手,
[00:17:26.000 --> 00:17:28.000]  只不過是告訴別人,
[00:17:28.000 --> 00:17:30.000]  我是想跟著以下怎麼做,
[00:17:30.000 --> 00:17:32.000]  就是舉了手是想告訴別人,
[00:17:32.000 --> 00:17:33.000]  我想以後怎麼做,
[00:17:33.000 --> 00:17:35.000]  就是在這個世界裡面,
[00:17:35.000 --> 00:17:39.000]  讓上帝經過這個世界各式各樣的方法去磨練我們,
[00:17:39.000 --> 00:17:43.000]  將我們真正的屬靈生命提出來,
[00:17:43.000 --> 00:17:46.000]  將我們真正的屬靈生命提出來,
[00:17:46.000 --> 00:17:51.000]  保羅來到這個特比和路斯德這個地方,
[00:17:51.000 --> 00:17:53.000]  保羅來到特比和路斯德,
[00:17:53.000 --> 00:17:55.000]  這個是什麼地方啊?
[00:17:55.000 --> 00:17:56.000]  這個是什麼地方啊?
[00:17:56.000 --> 00:18:00.000]  如果我們仔細看回司徒行主對十四章第六節的記載,
[00:18:00.000 --> 00:18:04.000]  如果我們記得看十四章第六節的記載,
[00:18:04.000 --> 00:18:11.000]  如果我們記得看十四章第六節的記載,
[00:18:11.000 --> 00:18:13.000]  保羅在那裡很慘啊,
[00:18:13.000 --> 00:18:15.000]  保羅在那裡很慘,
[00:18:15.000 --> 00:18:18.000]  保羅去全道的時候,
[00:18:18.000 --> 00:18:20.000]  沒有一個城不騷擾他,
[00:18:20.000 --> 00:18:22.000]  沒有一個城不騷擾他,
[00:18:22.000 --> 00:18:24.000]  但是來到這兩個城就最慘了,
[00:18:24.000 --> 00:18:26.000]  打到他半死,
[00:18:26.000 --> 00:18:27.000]  打到他半死,
[00:18:27.000 --> 00:18:28.000]  他全道而已嘛,
[00:18:28.000 --> 00:18:29.000]  他全道,
[00:18:29.000 --> 00:18:31.000]  他全道而已,大兄小妹,
[00:18:31.000 --> 00:18:32.000]  他去全道,
[00:18:32.000 --> 00:18:34.000]  將上帝的說話告訴你,
[00:18:34.000 --> 00:18:36.000]  將上帝的說話告訴你,
[00:18:36.000 --> 00:18:39.000]  還告訴自己同族的猶太人,
[00:18:39.000 --> 00:18:42.000]  還告訴自己同族的猶太人,
[00:18:42.000 --> 00:18:45.000]  講清楚聖經道理給他們知道,
[00:18:45.000 --> 00:18:47.000]  就打到你半死了,
[00:18:47.000 --> 00:18:49.000]  將你找石頭打打打打打打,
[00:18:49.000 --> 00:18:53.000]  打到你死了都要丟在城門外,
[00:18:53.000 --> 00:18:56.000]  打到你半死以後丟到城門外,
[00:18:56.000 --> 00:18:58.000]  講一點大家可能不太明白,
[00:18:58.000 --> 00:19:00.000]  城門外是什麼意思呢?
[00:19:00.000 --> 00:19:02.000]  城門外是什麼意思?
[00:19:02.000 --> 00:19:04.000]  我以前都不懂的,
[00:19:04.000 --> 00:19:05.000]  我以前都不懂的,
[00:19:05.000 --> 00:19:06.000]  我以前都不懂的,
[00:19:06.000 --> 00:19:07.000]  我以前都不懂的,
[00:19:07.000 --> 00:19:08.000]  我以前都不懂的,
[00:19:08.000 --> 00:19:09.000]  我知道我去伊斯利去讀書才明白,
[00:19:09.000 --> 00:19:11.000]  耶路撒冷城的城外是什麼地方呢?
[00:19:11.000 --> 00:19:13.000]  耶路撒冷城的城外是什麼地方呢?
[00:19:13.000 --> 00:19:15.000]  垃圾站,
[00:19:15.000 --> 00:19:16.000]  垃圾站,
[00:19:16.000 --> 00:19:17.000]  就是垃圾堆,
[00:19:17.000 --> 00:19:18.000]  垃圾堆,
[00:19:18.000 --> 00:19:19.000]  垃圾堆,
[00:19:19.000 --> 00:19:20.000]  垃圾堆,
[00:19:20.000 --> 00:19:21.000]  垃圾堆,
[00:19:21.000 --> 00:19:22.000]  垃圾堆,
[00:19:22.000 --> 00:19:23.000]  垃圾堆,
[00:19:23.000 --> 00:19:24.000]  垃圾堆,
[00:19:24.000 --> 00:19:25.000]  垃圾堆,
[00:19:25.000 --> 00:19:26.000]  垃圾堆,
[00:19:26.000 --> 00:19:27.000]  垃圾堆,
[00:19:27.000 --> 00:19:28.000]  垃圾堆,
[00:19:28.000 --> 00:19:29.000]  垃圾堆,
[00:19:29.000 --> 00:19:30.000]  垃圾堆,
[00:19:30.000 --> 00:19:31.000]  垃圾堆,
[00:19:31.000 --> 00:19:32.000]  垃圾堆,
[00:19:32.000 --> 00:19:33.000]  垃圾堆,
[00:19:33.000 --> 00:19:34.000]  垃圾堆,
[00:19:34.000 --> 00:19:35.000]  垃圾堆,
[00:19:35.000 --> 00:19:36.000]  垃圾堆,
[00:19:36.000 --> 00:19:37.000]  對,
[00:19:37.000 --> 00:19:38.000]  對,
[00:19:41.000 --> 00:19:42.000]  死人丟了,
[00:19:42.000 --> 00:19:44.000]  野死屍,
[00:19:44.000 --> 00:19:45.000]  隨便餓死,
[00:19:45.000 --> 00:19:46.000]  丟在那裡,
[00:19:46.000 --> 00:19:48.000]  就是餓死的,
[00:19:48.000 --> 00:19:50.000]  保羅是到這個地步,
[00:19:50.000 --> 00:19:51.000]  被人打得半死,
[00:19:51.000 --> 00:19:52.000]  保羅被圍著,
[00:19:52.000 --> 00:19:53.000]  但一班基督徒圍著他,
[00:19:53.000 --> 00:19:55.000]  看看他怎麼樣,
[00:19:55.000 --> 00:19:56.000]  但一個基督徒圍著,
[00:19:56.000 --> 00:19:57.000]  他沒事,
[00:19:57.000 --> 00:19:58.000]  起來了,
[00:19:58.000 --> 00:19:59.000]  沒事,
[00:19:59.000 --> 00:20:00.000]  然後進城,
[00:20:00.000 --> 00:20:01.000]  進城做什麼?
[00:20:01.000 --> 00:20:02.000]  不是再吵架嗎?
[00:20:02.000 --> 00:20:04.000]  不繼續吵架,
[00:20:04.000 --> 00:20:09.000]  進城再次找巴拿巴走人,
[00:20:09.000 --> 00:20:11.000]  趕快找巴拿巴走人,
[00:20:11.000 --> 00:20:12.000]  大英姐妹,
[00:20:12.000 --> 00:20:14.000]  電信經我不講了,
[00:20:14.000 --> 00:20:17.000]  聽以前的講道,
[00:20:17.000 --> 00:20:18.000]  我不再講了,
[00:20:18.000 --> 00:20:20.000]  為什麼保羅有這樣的遭遇?
[00:20:20.000 --> 00:20:22.000]  為什麼保羅有這樣的遭遇?
[00:20:22.000 --> 00:20:23.000]  因為城裡面的猶太人,
[00:20:23.000 --> 00:20:27.000]  想向城裡面所有人下馬威,
[00:20:27.000 --> 00:20:32.000]  想向所有人下馬威,
[00:20:32.000 --> 00:20:34.000]  恐嚇城內的人,
[00:20:34.000 --> 00:20:35.000]  恐嚇城內的人,
[00:20:35.000 --> 00:20:37.000]  你們如果再信,
[00:20:37.000 --> 00:20:41.000]  一樣對待,
[00:20:41.000 --> 00:20:42.000]  大英姐妹,
[00:20:42.000 --> 00:20:46.000]  在整個大氣候之下,
[00:20:46.000 --> 00:20:49.000]  你信耶穌,
[00:20:49.000 --> 00:20:51.000]  你可能會被人這樣糟蹋,
[00:20:51.000 --> 00:20:53.000]  你會有這樣的遭遇,
[00:20:53.000 --> 00:20:56.000]  今天你信耶穌會怎麼樣?
[00:20:56.000 --> 00:20:58.000]  今天如果你信耶穌,
[00:20:58.000 --> 00:20:59.000]  我先聲明,
[00:20:59.000 --> 00:21:04.000]  今天有兩種信耶穌方法,
[00:21:04.000 --> 00:21:05.000]  一種信耶穌方法,
[00:21:05.000 --> 00:21:08.000]  是跟著聖經的信法,
[00:21:08.000 --> 00:21:13.000]  照著聖經講的去做人,
[00:21:13.000 --> 00:21:15.000]  這種見證,
[00:21:15.000 --> 00:21:17.000]  這種做基督徒的方法,
[00:21:17.000 --> 00:21:21.000]  在這個世界被認為不受歡迎的人,
[00:21:21.000 --> 00:21:25.000]  左頭左勢,
[00:21:25.000 --> 00:21:27.000]  不識做人,
[00:21:27.000 --> 00:21:30.000]  曾經有人批評過我,
[00:21:30.000 --> 00:21:35.000]  曾經有人批評過我,
[00:21:35.000 --> 00:21:37.000]  他說你講話真的很貼近聖經,
[00:21:37.000 --> 00:21:40.000]  他是一個大教會的長輩,
[00:21:40.000 --> 00:21:41.000]  他這樣批評的,
[00:21:41.000 --> 00:21:43.000]  那個禮拜他聽我講道,
[00:21:43.000 --> 00:21:46.000]  那個禮拜他是一個大教會的長輩,
[00:21:46.000 --> 00:21:47.000]  他聽我講道,
[00:21:47.000 --> 00:21:50.000]  他說你不識去討好人,
[00:21:50.000 --> 00:21:53.000]  那些人不喜歡你,
[00:21:53.000 --> 00:21:54.000]  我就回答,
[00:21:54.000 --> 00:21:55.000]  我不是要那些人喜歡我,
[00:21:55.000 --> 00:21:57.000]  我要上帝喜歡我,
[00:21:57.000 --> 00:22:00.000]  我回答他,我不需要人喜歡我,
[00:22:00.000 --> 00:22:02.000]  我想上帝喜歡你,
[00:22:02.000 --> 00:22:03.000]  所以我才這樣講給你聽,
[00:22:03.000 --> 00:22:04.000]  為你好,
[00:22:04.000 --> 00:22:05.000]  我希望上帝喜歡你,
[00:22:05.000 --> 00:22:06.000]  我再講給你聽,
[00:22:06.000 --> 00:22:08.000]  第一種就是這樣信,
[00:22:08.000 --> 00:22:10.000]  跟著聖經,
[00:22:10.000 --> 00:22:12.000]  第二種怎麼信呢?
[00:22:12.000 --> 00:22:14.000]  扭曲了聖經的東西,
[00:22:14.000 --> 00:22:16.000]  扭曲聖經所講的,
[00:22:16.000 --> 00:22:17.000]  怎麼扭曲呢?
[00:22:17.000 --> 00:22:19.000]  全部扭曲,
[00:22:19.000 --> 00:22:22.000]  你當然不會做,
[00:22:22.000 --> 00:22:24.000]  他就撒旦這樣做,
[00:22:24.000 --> 00:22:28.000]  好像蛇一樣,
[00:22:28.000 --> 00:22:30.000]  加一點東西,
[00:22:30.000 --> 00:22:31.000]  減一點東西,
[00:22:31.000 --> 00:22:35.000]  譬如蛇怎麼去引誘夏娃犯罪,
[00:22:35.000 --> 00:22:36.000]  或者女人,
[00:22:36.000 --> 00:22:38.000]  照著聖經,
[00:22:38.000 --> 00:22:40.000]  怎麼教女人犯罪呢?
[00:22:40.000 --> 00:22:42.000]  蛇怎麼引誘女人犯罪呢?
