
[00:00:00.000 --> 00:00:02.200]  我們繼續去思想正經神的華語
[00:09:33.960 --> 00:09:35.240]  是不是?
[00:09:35.240 --> 00:09:36.920]  沒力氣沒力氣怎麼說話?
[00:09:36.920 --> 00:09:37.440]  所以呢
[00:09:37.440 --> 00:09:41.720]  有誰能夠配得上這個書卷呢?
[00:09:41.720 --> 00:09:43.240]  啊
[00:09:43.240 --> 00:09:43.760]  結果呢
[00:09:43.760 --> 00:09:45.400]  天上地下穩穩實實都沒有人
[00:09:45.400 --> 00:09:46.640]  唉
[00:09:46.640 --> 00:09:48.120]  那麼誰才有資格
[00:09:48.120 --> 00:09:50.600]  配得上有資格呢?
[00:09:50.600 --> 00:09:55.080]  所以若翰心裡是很期盼
[00:09:55.080 --> 00:09:57.000]  但是可能他很失望
[00:09:57.000 --> 00:09:57.840]  好了
[00:09:57.840 --> 00:09:59.400]  這裡其實之前曾經提過的
[00:09:59.400 --> 00:09:59.840]  好
[00:09:59.840 --> 00:10:00.760]  那麼接著呢
[00:10:00.760 --> 00:10:01.440]  他就說
[00:10:01.440 --> 00:10:02.840]  不要哭
[00:10:02.840 --> 00:10:04.080]  《長老》中有一個就說
[00:10:04.080 --> 00:10:05.640]  不要哭
[00:10:05.640 --> 00:10:06.400]  看啊
[00:10:06.400 --> 00:10:07.560]  看啊就是說
[00:10:07.560 --> 00:10:08.120]  注意
[00:10:08.120 --> 00:10:10.040]  Attention
[00:10:10.040 --> 00:10:11.240]  Attention什麼?
[00:10:11.240 --> 00:10:13.400]  猶大支派中的獅子
[00:10:13.400 --> 00:10:14.240]  大衛的根
[00:10:14.240 --> 00:10:16.560]  這兩個名稱很特別
[00:10:16.560 --> 00:10:18.040]  上次我跟大家提過
[00:10:18.040 --> 00:10:20.200]  什麼叫做猶大支派的獅子
[00:10:20.200 --> 00:10:21.640]  所以我不詳細說了
[00:10:21.640 --> 00:10:22.280]  經文
[00:10:22.280 --> 00:10:24.080]  我就給了幾節經文給大家
[00:10:24.080 --> 00:10:25.160]  猶太人認為
[00:10:25.160 --> 00:10:27.480]  這個是尼塞亞的稱號
[00:10:27.480 --> 00:10:29.240]  猶太人稱呼
[00:10:29.240 --> 00:10:30.480]  猶大支派
[00:10:30.480 --> 00:10:31.240]  你知道
[00:10:31.240 --> 00:10:33.520]  亞伯拉罕·伊薩爾薩那間雅各
[00:10:33.520 --> 00:10:34.640]  雅各有十二個兒子
[00:10:34.640 --> 00:10:36.840]  那麼十二個兒子就成為十二個支派
[00:10:36.840 --> 00:10:37.960]  那麼其中一個支派呢
[00:10:37.960 --> 00:10:39.720]  就是猶大支派
[00:10:39.720 --> 00:10:42.760]  那麼他的猶大的支派
[00:10:42.760 --> 00:10:43.480]  他裡面呢
[00:10:43.480 --> 00:10:44.600]  就是猶大的支派
[00:10:44.600 --> 00:10:46.680]  一直這樣一代一代生下來
[00:10:46.680 --> 00:10:49.240]  就會有一個叫做
[00:10:49.240 --> 00:10:50.080]  他們稱他做
[00:10:50.080 --> 00:10:51.480]  用一個名稱形容他
[00:10:51.480 --> 00:10:53.200]  猶大支派的獅子
[00:10:53.200 --> 00:10:55.040]  獅子當然厲害了
[00:10:55.040 --> 00:10:55.960]  是不是?
[00:10:55.960 --> 00:10:58.040]  萬獸之王
[00:10:58.040 --> 00:10:59.280]  獅子是不是叫萬獸之王?
[00:10:59.280 --> 00:11:00.880]  最近有沒有人看到電…
[00:11:00.880 --> 00:11:01.840]  不是電視
[00:11:01.840 --> 00:11:02.840]  電視沒得看了
[00:11:02.840 --> 00:11:05.160]  有沒有看到報紙?
[00:11:05.160 --> 00:11:06.080]  什麼事發生了?
[00:11:06.080 --> 00:11:08.240]  有個22歲的美國女士
[00:11:08.240 --> 00:11:11.600]  跑去非洲一些動物園那裡玩
[00:11:11.600 --> 00:11:13.480]  別人叫她不要開槍
[00:11:13.480 --> 00:11:14.360]  她又跑去開槍
[00:11:14.360 --> 00:11:15.360]  不是開過槍
[00:11:15.360 --> 00:11:16.560]  打開了槍
[00:11:16.560 --> 00:11:19.000]  結果有隻獅子跳了進去
[00:11:19.000 --> 00:11:20.120]  咬死了她
[00:11:20.120 --> 00:11:21.960]  還咬傷了那個司機
[00:11:21.960 --> 00:11:23.480]  連那個導遊想救她
[00:11:23.480 --> 00:11:26.480]  都被咬到重傷
[00:11:26.480 --> 00:11:28.600]  獅子就是這麼厲害
[00:11:28.600 --> 00:11:30.480]  這個22歲的女孩子
[00:11:30.480 --> 00:11:32.040]  就這樣死了
[00:11:32.040 --> 00:11:34.080]  就是因為別人叫她不要打開槍
[00:11:34.080 --> 00:11:34.960]  她真的打開槍
[00:11:34.960 --> 00:11:37.400]  獅子居然跳出去了
[00:11:37.400 --> 00:11:39.160]  咬死了她
[00:11:39.160 --> 00:11:41.280]  獅子很厲害的
[00:11:41.280 --> 00:11:43.440]  所以這裡來說
[00:11:43.440 --> 00:11:45.160]  就是這個形容
[00:11:45.160 --> 00:11:46.640]  就是形容這個
[00:11:46.640 --> 00:11:48.520]  利塞亞的形容
[00:11:48.520 --> 00:11:49.120]  就是說
[00:11:49.120 --> 00:11:50.120]  什麼叫利塞亞?
[00:11:50.120 --> 00:11:51.680]  利塞亞就是
[00:11:51.680 --> 00:11:53.800]  神所設立的
[00:11:53.800 --> 00:11:55.480]  神所預備的
[00:11:55.480 --> 00:11:59.240]  在舊約一直預言將會來到的
[00:11:59.240 --> 00:12:01.960]  是成就這個救恩的
[00:12:01.960 --> 00:12:03.120]  這一位
[00:12:03.120 --> 00:12:04.520]  是成就救恩的
[00:12:04.520 --> 00:12:07.280]  拯救世人的那一位
[00:12:07.280 --> 00:12:09.240]  是不是很期待啊?
[00:12:09.240 --> 00:12:10.160]  當然要等啊
[00:12:10.160 --> 00:12:10.760]  救星啊
[00:12:10.760 --> 00:12:13.760]  這個就是我們的救星啊
[00:12:13.760 --> 00:12:14.840]  大家都期待他
[00:12:14.840 --> 00:12:16.560]  好像現在亞視一樣
[00:12:16.560 --> 00:12:18.400]  亞視是不是期待有個什麼白武士啊?
[00:12:18.400 --> 00:12:19.440]  是不是啊?
[00:12:19.440 --> 00:12:20.640]  出沒啊?
[00:12:20.640 --> 00:12:21.840]  應該也差不多了
[00:12:21.840 --> 00:12:24.800]  照這兩個星期的報紙說
[00:12:24.800 --> 00:12:25.720]  來吧!來吧!來吧!
[00:12:25.720 --> 00:12:27.800]  有名有姓啊
[00:12:27.800 --> 00:12:30.040]  這一位也是從北京下來的
[00:12:30.040 --> 00:12:34.080]  白武士
[00:12:34.080 --> 00:12:35.640]  所以猶太人很盼望什麼?
[00:12:35.640 --> 00:12:38.080]  很盼望能夠有一個救世主
[00:12:38.080 --> 00:12:39.480]  拯救我們
[00:12:39.480 --> 00:12:40.560]  脫離什麼?
[00:12:40.560 --> 00:12:41.800]  脫離這個
[00:12:41.800 --> 00:12:43.640]  猶太人一般就是
[00:12:43.640 --> 00:12:45.960]  脫離那個亡國奴的身份
[00:12:45.960 --> 00:12:49.160]  因為猶太人自從很久很久之前
[00:12:49.160 --> 00:12:52.720]  N年前的亞述打敗了北角以色列
[00:12:52.720 --> 00:12:55.840]  巴比倫打敗了南角猶太
[00:12:55.840 --> 00:12:58.560]  後來又弄了個馬代波斯國出來
[00:12:58.560 --> 00:12:59.440]  馬代波斯
[00:12:59.440 --> 00:13:01.760]  波斯就是現在的伊朗
[00:13:01.760 --> 00:13:04.160]  巴比倫就是現在的伊拉克
[00:13:04.160 --> 00:13:05.720]  亞述就是現在的亞述
[00:13:05.720 --> 00:13:07.080]  英文叫做Assyria
[00:13:07.080 --> 00:13:10.240]  你覺不覺得跟Syria有點相似啊?
[00:13:10.240 --> 00:13:11.520]  Syria是敘利亞
[00:13:11.520 --> 00:13:13.520]  都是那裡的地方
[00:13:13.520 --> 00:13:14.880]  當然不是完全一模一樣
[00:13:14.880 --> 00:13:17.400]  因為版圖有時候大有時候小
[00:13:17.400 --> 00:13:18.160]  OK?
[00:13:19.160 --> 00:13:19.880]  好了
[00:13:19.880 --> 00:13:22.200]  馬代波斯沒了之後還有什麼出來呢?
[00:13:22.200 --> 00:13:23.000]  希臘出來
[00:13:23.000 --> 00:13:25.280]  所以《新約聖經》用希臘文
[00:13:25.280 --> 00:13:27.200]  希臘的統治
[00:13:27.200 --> 00:13:29.080]  真的是亞歷山大帝
[00:13:29.080 --> 00:13:31.480]  打敗了那些帝
[00:13:31.480 --> 00:13:32.400]  然後弄了個什麼呢?
[00:13:32.400 --> 00:13:33.920]  羅馬帝國出來
[00:13:33.920 --> 00:13:34.800]  羅馬帝國
[00:13:34.800 --> 00:13:36.880]  因為亞歷山大很早就死了
[00:13:36.880 --> 00:13:37.920]  打了一場仗
[00:13:37.920 --> 00:13:38.600]  他受傷
[00:13:38.600 --> 00:13:39.680]  有病就死了
[00:13:39.680 --> 00:13:40.280]  是不是?
[00:13:40.280 --> 00:13:42.000]  他死了
[00:13:42.000 --> 00:13:43.160]  也不行了
[00:13:43.160 --> 00:13:44.840]  後來弄了個羅馬帝國出來
[00:13:44.840 --> 00:13:47.200]  猶太就是猶太這個國家
[00:13:47.200 --> 00:13:47.960]  以色列這個國家
[00:13:47.960 --> 00:13:49.720]  當時耶穌的時代
[00:13:49.720 --> 00:13:51.040]  就是羅馬帝國的時代
[00:13:51.040 --> 00:13:51.560]  是不是?
[00:13:51.560 --> 00:13:54.560]  所以根本猶太人一直都是做奴隸的
[00:13:54.560 --> 00:13:55.680]  從埃及那裡
[00:13:55.680 --> 00:13:56.920]  還沒說埃及
[00:13:56.920 --> 00:13:57.440]  是不是?
